"survey","regkey","male_pct","multiple_birth_pct","mean_birth_order","mean_maternal_age_birth","mean_maternal_education_years","mean_wealth_quintile","urban_pct","dtp3_pct","measles_pct","facility_delivery_pct","short_birth_interval_pct","improved_water_pct","improved_sanitation_pct","electricity_pct","country","survey_year","dtp3_pct_before_imputation","dtp3_pct_imputed","dtp3_pct_source_year","dtp3_pct_imputation_source","measles_pct_before_imputation","measles_pct_imputed","measles_pct_source_year","measles_pct_imputation_source","male_pct_before_regional_mean","male_pct_regional_mean_imputed","male_pct_donor_regions","male_pct_regional_mean_source","multiple_birth_pct_before_regional_mean","multiple_birth_pct_regional_mean_imputed","multiple_birth_pct_donor_regions","multiple_birth_pct_regional_mean_source","mean_birth_order_before_regional_mean","mean_birth_order_regional_mean_imputed","mean_birth_order_donor_regions","mean_birth_order_regional_mean_source","mean_maternal_age_birth_before_regional_mean","mean_maternal_age_birth_regional_mean_imputed","mean_maternal_age_birth_donor_regions","mean_maternal_age_birth_regional_mean_source","mean_maternal_education_years_before_regional_mean","mean_maternal_education_years_regional_mean_imputed","mean_maternal_education_years_donor_regions","mean_maternal_education_years_regional_mean_source","mean_wealth_quintile_before_regional_mean","mean_wealth_quintile_regional_mean_imputed","mean_wealth_quintile_donor_regions","mean_wealth_quintile_regional_mean_source","urban_pct_before_regional_mean","urban_pct_regional_mean_imputed","urban_pct_donor_regions","urban_pct_regional_mean_source","dtp3_pct_before_regional_mean","dtp3_pct_regional_mean_imputed","dtp3_pct_donor_regions","dtp3_pct_regional_mean_source","measles_pct_before_regional_mean","measles_pct_regional_mean_imputed","measles_pct_donor_regions","measles_pct_regional_mean_source","facility_delivery_pct_before_regional_mean","facility_delivery_pct_regional_mean_imputed","facility_delivery_pct_donor_regions","facility_delivery_pct_regional_mean_source","short_birth_interval_pct_before_regional_mean","short_birth_interval_pct_regional_mean_imputed","short_birth_interval_pct_donor_regions","short_birth_interval_pct_regional_mean_source","improved_water_pct_before_regional_mean","improved_water_pct_regional_mean_imputed","improved_water_pct_donor_regions","improved_water_pct_regional_mean_source","improved_sanitation_pct_before_regional_mean","improved_sanitation_pct_regional_mean_imputed","improved_sanitation_pct_donor_regions","improved_sanitation_pct_regional_mean_source","electricity_pct_before_regional_mean","electricity_pct_regional_mean_imputed","electricity_pct_donor_regions","electricity_pct_regional_mean_source"
"AO62FL","hyperendemic",50.7233562578945,3.94152562072325,3.4983578048842,26.2331503977405,2.81326733670018,2.21901185497183,18.0455585615713,50,59,,25.1,30.7,24.5,16.3,"AGO",2011,,TRUE,2011,"UNICEF_WUENIC_country_year",,TRUE,2011,"UNICEF_WUENIC_country_year",50.7233562578945,FALSE,4,"retained_input_estimate",3.94152562072325,FALSE,4,"retained_input_estimate",3.4983578048842,FALSE,4,"retained_input_estimate",26.2331503977405,FALSE,4,"retained_input_estimate",2.81326733670018,FALSE,4,"retained_input_estimate",2.21901185497183,FALSE,4,"retained_input_estimate",18.0455585615713,FALSE,4,"retained_input_estimate",50,FALSE,4,"retained_input_estimate",59,FALSE,4,"retained_input_estimate",,FALSE,0,"no_available_region_same_survey",25.1,FALSE,3,"retained_input_estimate",30.7,FALSE,3,"retained_input_estimate",24.5,FALSE,3,"retained_input_estimate",16.3,FALSE,3,"retained_input_estimate"
"AO62FL","luanda",50.1304802722597,2.64461417163703,3.11143367532095,26.3524411037196,7.66690525230786,4.37517643594449,96.1428002022976,50,59,,18,97.7,92.7,87.3,"AGO",2011,,TRUE,2011,"UNICEF_WUENIC_country_year",,TRUE,2011,"UNICEF_WUENIC_country_year",50.1304802722597,FALSE,4,"retained_input_estimate",2.64461417163703,FALSE,4,"retained_input_estimate",3.11143367532095,FALSE,4,"retained_input_estimate",26.3524411037196,FALSE,4,"retained_input_estimate",7.66690525230786,FALSE,4,"retained_input_estimate",4.37517643594449,FALSE,4,"retained_input_estimate",96.1428002022976,FALSE,4,"retained_input_estimate",50,FALSE,4,"retained_input_estimate",59,FALSE,4,"retained_input_estimate",,FALSE,0,"no_available_region_same_survey",18,FALSE,3,"retained_input_estimate",97.7,FALSE,3,"retained_input_estimate",92.7,FALSE,3,"retained_input_estimate",87.3,FALSE,3,"retained_input_estimate"
"AO62FL","mesoendemicstable",49.4126055097753,2.29752194435021,3.30492717204679,24.7717476925919,3.5406420513311,2.604171443398,20.6472247769324,50,59,,27.1,51.2,34.3,17.5,"AGO",2011,,TRUE,2011,"UNICEF_WUENIC_country_year",,TRUE,2011,"UNICEF_WUENIC_country_year",49.4126055097753,FALSE,4,"retained_input_estimate",2.29752194435021,FALSE,4,"retained_input_estimate",3.30492717204679,FALSE,4,"retained_input_estimate",24.7717476925919,FALSE,4,"retained_input_estimate",3.5406420513311,FALSE,4,"retained_input_estimate",2.604171443398,FALSE,4,"retained_input_estimate",20.6472247769324,FALSE,4,"retained_input_estimate",50,FALSE,4,"retained_input_estimate",59,FALSE,4,"retained_input_estimate",,FALSE,0,"no_available_region_same_survey",27.1,FALSE,3,"retained_input_estimate",51.2,FALSE,3,"retained_input_estimate",34.3,FALSE,3,"retained_input_estimate",17.5,FALSE,3,"retained_input_estimate"
"AO62FL","mesoendemicunstable",50.5988852760608,4.31050297331951,3.30617946272818,25.1136744497151,3.84777406302458,2.41598015749753,23.6413898352196,50,59,,23.4,59.8666666666667,50.5,40.3666666666667,"AGO",2011,,TRUE,2011,"UNICEF_WUENIC_country_year",,TRUE,2011,"UNICEF_WUENIC_country_year",50.5988852760608,FALSE,4,"retained_input_estimate",4.31050297331951,FALSE,4,"retained_input_estimate",3.30617946272818,FALSE,4,"retained_input_estimate",25.1136744497151,FALSE,4,"retained_input_estimate",3.84777406302458,FALSE,4,"retained_input_estimate",2.41598015749753,FALSE,4,"retained_input_estimate",23.6413898352196,FALSE,4,"retained_input_estimate",50,FALSE,4,"retained_input_estimate",59,FALSE,4,"retained_input_estimate",,FALSE,0,"no_available_region_same_survey",,TRUE,3,"mean_available_regions_same_survey",,TRUE,3,"mean_available_regions_same_survey",,TRUE,3,"mean_available_regions_same_survey",,TRUE,3,"mean_available_regions_same_survey"
"AO71FL","bengo",50.356265909835,2.7384872677375,3.16848190092561,26.0686134758223,4.46578406942991,2.74554605853736,41.6254948256166,30.8,41.5,41.1,20.2,41.9,62.3,31.2,"AGO",2015,30.8,FALSE,2015,"retained_regional_estimate",41.5,FALSE,2015,"retained_regional_estimate",50.356265909835,FALSE,18,"retained_input_estimate",2.7384872677375,FALSE,18,"retained_input_estimate",3.16848190092561,FALSE,18,"retained_input_estimate",26.0686134758223,FALSE,18,"retained_input_estimate",4.46578406942991,FALSE,18,"retained_input_estimate",2.74554605853736,FALSE,18,"retained_input_estimate",41.6254948256166,FALSE,18,"retained_input_estimate",30.8,FALSE,18,"retained_input_estimate",41.5,FALSE,18,"retained_input_estimate",41.1,FALSE,18,"retained_input_estimate",20.2,FALSE,18,"retained_input_estimate",41.9,FALSE,18,"retained_input_estimate",62.3,FALSE,18,"retained_input_estimate",31.2,FALSE,18,"retained_input_estimate"
"AO71FL","benguela",50.3075817952362,3.12956992283117,4.01160334818535,26.9702558285072,4.37291855949538,2.68237278594093,64.3902656121397,32.9,48.6,47.1,30.4,60.6,48.3,33.8,"AGO",2015,32.9,FALSE,2015,"retained_regional_estimate",48.6,FALSE,2015,"retained_regional_estimate",50.3075817952362,FALSE,18,"retained_input_estimate",3.12956992283117,FALSE,18,"retained_input_estimate",4.01160334818535,FALSE,18,"retained_input_estimate",26.9702558285072,FALSE,18,"retained_input_estimate",4.37291855949538,FALSE,18,"retained_input_estimate",2.68237278594093,FALSE,18,"retained_input_estimate",64.3902656121397,FALSE,18,"retained_input_estimate",32.9,FALSE,18,"retained_input_estimate",48.6,FALSE,18,"retained_input_estimate",47.1,FALSE,18,"retained_input_estimate",30.4,FALSE,18,"retained_input_estimate",60.6,FALSE,18,"retained_input_estimate",48.3,FALSE,18,"retained_input_estimate",33.8,FALSE,18,"retained_input_estimate"
"AO71FL","bie",48.8266900361529,4.44550335291965,4.06937005247048,25.8603035346069,2.75592639220167,1.94902376156848,43.5726942462947,15.4,27.8,17.3,28.6,56.7,70,5.3,"AGO",2015,15.4,FALSE,2015,"retained_regional_estimate",27.8,FALSE,2015,"retained_regional_estimate",48.8266900361529,FALSE,18,"retained_input_estimate",4.44550335291965,FALSE,18,"retained_input_estimate",4.06937005247048,FALSE,18,"retained_input_estimate",25.8603035346069,FALSE,18,"retained_input_estimate",2.75592639220167,FALSE,18,"retained_input_estimate",1.94902376156848,FALSE,18,"retained_input_estimate",43.5726942462947,FALSE,18,"retained_input_estimate",15.4,FALSE,18,"retained_input_estimate",27.8,FALSE,18,"retained_input_estimate",17.3,FALSE,18,"retained_input_estimate",28.6,FALSE,18,"retained_input_estimate",56.7,FALSE,18,"retained_input_estimate",70,FALSE,18,"retained_input_estimate",5.3,FALSE,18,"retained_input_estimate"
"AO71FL","cabinda",50.2847049323257,3.13099362453445,2.83713823144641,25.4404196975397,6.58301016389242,3.52757832364731,81.4905776189097,59.5,62.8,83.2,14.2,85.3,70.9,63.4,"AGO",2015,59.5,FALSE,2015,"retained_regional_estimate",62.8,FALSE,2015,"retained_regional_estimate",50.2847049323257,FALSE,18,"retained_input_estimate",3.13099362453445,FALSE,18,"retained_input_estimate",2.83713823144641,FALSE,18,"retained_input_estimate",25.4404196975397,FALSE,18,"retained_input_estimate",6.58301016389242,FALSE,18,"retained_input_estimate",3.52757832364731,FALSE,18,"retained_input_estimate",81.4905776189097,FALSE,18,"retained_input_estimate",59.5,FALSE,18,"retained_input_estimate",62.8,FALSE,18,"retained_input_estimate",83.2,FALSE,18,"retained_input_estimate",14.2,FALSE,18,"retained_input_estimate",85.3,FALSE,18,"retained_input_estimate",70.9,FALSE,18,"retained_input_estimate",63.4,FALSE,18,"retained_input_estimate"
"AO71FL","cuandocubango",48.5727251857626,1.66394187805102,2.93565466730554,24.0613697912985,2.8026020593585,2.37500334536333,58.8686030817539,22.7,43.6,20.8,23.2,54.3,46.1,26.4,"AGO",2015,22.7,FALSE,2015,"retained_regional_estimate",43.6,FALSE,2015,"retained_regional_estimate",48.5727251857626,FALSE,18,"retained_input_estimate",1.66394187805102,FALSE,18,"retained_input_estimate",2.93565466730554,FALSE,18,"retained_input_estimate",24.0613697912985,FALSE,18,"retained_input_estimate",2.8026020593585,FALSE,18,"retained_input_estimate",2.37500334536333,FALSE,18,"retained_input_estimate",58.8686030817539,FALSE,18,"retained_input_estimate",22.7,FALSE,18,"retained_input_estimate",43.6,FALSE,18,"retained_input_estimate",20.8,FALSE,18,"retained_input_estimate",23.2,FALSE,18,"retained_input_estimate",54.3,FALSE,18,"retained_input_estimate",46.1,FALSE,18,"retained_input_estimate",26.4,FALSE,18,"retained_input_estimate"
"AO71FL","cuanzanorte",52.5888563766557,2.74615328157948,3.69356189666867,26.5769427170151,3.7069493917186,2.68421141562869,61.1975243908629,33.3,56.7,36.6,25.1,79.3,49.6,31.3,"AGO",2015,33.3,FALSE,2015,"retained_regional_estimate",56.7,FALSE,2015,"retained_regional_estimate",52.5888563766557,FALSE,18,"retained_input_estimate",2.74615328157948,FALSE,18,"retained_input_estimate",3.69356189666867,FALSE,18,"retained_input_estimate",26.5769427170151,FALSE,18,"retained_input_estimate",3.7069493917186,FALSE,18,"retained_input_estimate",2.68421141562869,FALSE,18,"retained_input_estimate",61.1975243908629,FALSE,18,"retained_input_estimate",33.3,FALSE,18,"retained_input_estimate",56.7,FALSE,18,"retained_input_estimate",36.6,FALSE,18,"retained_input_estimate",25.1,FALSE,18,"retained_input_estimate",79.3,FALSE,18,"retained_input_estimate",49.6,FALSE,18,"retained_input_estimate",31.3,FALSE,18,"retained_input_estimate"
"AO71FL","cuanzasul",49.0548589364435,2.19786865599782,4.00793250332773,26.519084850031,2.34254853398242,2.03344258352773,36.275663371363,28.9,35.1,20.2,29.1,35.8,28.4,18.3,"AGO",2015,28.9,FALSE,2015,"retained_regional_estimate",35.1,FALSE,2015,"retained_regional_estimate",49.0548589364435,FALSE,18,"retained_input_estimate",2.19786865599782,FALSE,18,"retained_input_estimate",4.00793250332773,FALSE,18,"retained_input_estimate",26.519084850031,FALSE,18,"retained_input_estimate",2.34254853398242,FALSE,18,"retained_input_estimate",2.03344258352773,FALSE,18,"retained_input_estimate",36.275663371363,FALSE,18,"retained_input_estimate",28.9,FALSE,18,"retained_input_estimate",35.1,FALSE,18,"retained_input_estimate",20.2,FALSE,18,"retained_input_estimate",29.1,FALSE,18,"retained_input_estimate",35.8,FALSE,18,"retained_input_estimate",28.4,FALSE,18,"retained_input_estimate",18.3,FALSE,18,"retained_input_estimate"
"AO71FL","cunene",50.684126722496,1.13410864616965,3.68440653047742,26.7644065350162,4.06152366446573,1.80021820350389,28.8010961359408,52.7,60.5,25.6,25.1,65,15.2,16.6,"AGO",2015,52.7,FALSE,2015,"retained_regional_estimate",60.5,FALSE,2015,"retained_regional_estimate",50.684126722496,FALSE,18,"retained_input_estimate",1.13410864616965,FALSE,18,"retained_input_estimate",3.68440653047742,FALSE,18,"retained_input_estimate",26.7644065350162,FALSE,18,"retained_input_estimate",4.06152366446573,FALSE,18,"retained_input_estimate",1.80021820350389,FALSE,18,"retained_input_estimate",28.8010961359408,FALSE,18,"retained_input_estimate",52.7,FALSE,18,"retained_input_estimate",60.5,FALSE,18,"retained_input_estimate",25.6,FALSE,18,"retained_input_estimate",25.1,FALSE,18,"retained_input_estimate",65,FALSE,18,"retained_input_estimate",15.2,FALSE,18,"retained_input_estimate",16.6,FALSE,18,"retained_input_estimate"
"AO71FL","huambo",51.5455656710285,2.61595594533935,3.98889894231388,26.4183650176482,3.95004195545661,2.38126067065775,46.8884742442149,41.3,65.4,37,27.7,53.9,77.7,19.4,"AGO",2015,41.3,FALSE,2015,"retained_regional_estimate",65.4,FALSE,2015,"retained_regional_estimate",51.5455656710285,FALSE,18,"retained_input_estimate",2.61595594533935,FALSE,18,"retained_input_estimate",3.98889894231388,FALSE,18,"retained_input_estimate",26.4183650176482,FALSE,18,"retained_input_estimate",3.95004195545661,FALSE,18,"retained_input_estimate",2.38126067065775,FALSE,18,"retained_input_estimate",46.8884742442149,FALSE,18,"retained_input_estimate",41.3,FALSE,18,"retained_input_estimate",65.4,FALSE,18,"retained_input_estimate",37,FALSE,18,"retained_input_estimate",27.7,FALSE,18,"retained_input_estimate",53.9,FALSE,18,"retained_input_estimate",77.7,FALSE,18,"retained_input_estimate",19.4,FALSE,18,"retained_input_estimate"
"AO71FL","huila",50.4809440365648,3.35389071854451,3.854971036861,25.8116341953935,3.70759141986623,2.01201023817271,32.4835833177347,33,50.4,30.4,30.4,50.7,31.5,31.8,"AGO",2015,33,FALSE,2015,"retained_regional_estimate",50.4,FALSE,2015,"retained_regional_estimate",50.4809440365648,FALSE,18,"retained_input_estimate",3.35389071854451,FALSE,18,"retained_input_estimate",3.854971036861,FALSE,18,"retained_input_estimate",25.8116341953935,FALSE,18,"retained_input_estimate",3.70759141986623,FALSE,18,"retained_input_estimate",2.01201023817271,FALSE,18,"retained_input_estimate",32.4835833177347,FALSE,18,"retained_input_estimate",33,FALSE,18,"retained_input_estimate",50.4,FALSE,18,"retained_input_estimate",30.4,FALSE,18,"retained_input_estimate",30.4,FALSE,18,"retained_input_estimate",50.7,FALSE,18,"retained_input_estimate",31.5,FALSE,18,"retained_input_estimate",31.8,FALSE,18,"retained_input_estimate"
"AO71FL","luanda",49.5675005270827,2.05651540676497,3.18418184504693,26.3855244576248,7.17580422845977,4.17203538589273,96.3284628865992,55.6,76.4,70.7,19.1,96.7,95.5,78.2,"AGO",2015,55.6,FALSE,2015,"retained_regional_estimate",76.4,FALSE,2015,"retained_regional_estimate",49.5675005270827,FALSE,18,"retained_input_estimate",2.05651540676497,FALSE,18,"retained_input_estimate",3.18418184504693,FALSE,18,"retained_input_estimate",26.3855244576248,FALSE,18,"retained_input_estimate",7.17580422845977,FALSE,18,"retained_input_estimate",4.17203538589273,FALSE,18,"retained_input_estimate",96.3284628865992,FALSE,18,"retained_input_estimate",55.6,FALSE,18,"retained_input_estimate",76.4,FALSE,18,"retained_input_estimate",70.7,FALSE,18,"retained_input_estimate",19.1,FALSE,18,"retained_input_estimate",96.7,FALSE,18,"retained_input_estimate",95.5,FALSE,18,"retained_input_estimate",78.2,FALSE,18,"retained_input_estimate"
"AO71FL","lundanorte",50.0058820735756,2.98353021068456,3.37005596665218,25.8415303469092,2.86257952513657,2.40776481061836,72.0796754062187,31.2,34.9,42,26.8,54.3,46.8,25.9,"AGO",2015,31.2,FALSE,2015,"retained_regional_estimate",34.9,FALSE,2015,"retained_regional_estimate",50.0058820735756,FALSE,18,"retained_input_estimate",2.98353021068456,FALSE,18,"retained_input_estimate",3.37005596665218,FALSE,18,"retained_input_estimate",25.8415303469092,FALSE,18,"retained_input_estimate",2.86257952513657,FALSE,18,"retained_input_estimate",2.40776481061836,FALSE,18,"retained_input_estimate",72.0796754062187,FALSE,18,"retained_input_estimate",31.2,FALSE,18,"retained_input_estimate",34.9,FALSE,18,"retained_input_estimate",42,FALSE,18,"retained_input_estimate",26.8,FALSE,18,"retained_input_estimate",54.3,FALSE,18,"retained_input_estimate",46.8,FALSE,18,"retained_input_estimate",25.9,FALSE,18,"retained_input_estimate"
"AO71FL","lundasul",50.1177315722468,2.33659618250355,3.61428949747527,25.6718237161759,3.73339939997627,2.69232169036075,77.609728617465,40.1,49.9,44.2,31.2,60.6,48,21.8,"AGO",2015,40.1,FALSE,2015,"retained_regional_estimate",49.9,FALSE,2015,"retained_regional_estimate",50.1177315722468,FALSE,18,"retained_input_estimate",2.33659618250355,FALSE,18,"retained_input_estimate",3.61428949747527,FALSE,18,"retained_input_estimate",25.6718237161759,FALSE,18,"retained_input_estimate",3.73339939997627,FALSE,18,"retained_input_estimate",2.69232169036075,FALSE,18,"retained_input_estimate",77.609728617465,FALSE,18,"retained_input_estimate",40.1,FALSE,18,"retained_input_estimate",49.9,FALSE,18,"retained_input_estimate",44.2,FALSE,18,"retained_input_estimate",31.2,FALSE,18,"retained_input_estimate",60.6,FALSE,18,"retained_input_estimate",48,FALSE,18,"retained_input_estimate",21.8,FALSE,18,"retained_input_estimate"
"AO71FL","malanje",50.4354788158759,3.034881943496,3.5670987344758,25.1156369543506,3.50322503299492,2.69393896958464,55.1558135197197,43.9,69.4,30.5,27.9,54.7,53.7,32.1,"AGO",2015,43.9,FALSE,2015,"retained_regional_estimate",69.4,FALSE,2015,"retained_regional_estimate",50.4354788158759,FALSE,18,"retained_input_estimate",3.034881943496,FALSE,18,"retained_input_estimate",3.5670987344758,FALSE,18,"retained_input_estimate",25.1156369543506,FALSE,18,"retained_input_estimate",3.50322503299492,FALSE,18,"retained_input_estimate",2.69393896958464,FALSE,18,"retained_input_estimate",55.1558135197197,FALSE,18,"retained_input_estimate",43.9,FALSE,18,"retained_input_estimate",69.4,FALSE,18,"retained_input_estimate",30.5,FALSE,18,"retained_input_estimate",27.9,FALSE,18,"retained_input_estimate",54.7,FALSE,18,"retained_input_estimate",53.7,FALSE,18,"retained_input_estimate",32.1,FALSE,18,"retained_input_estimate"
"AO71FL","moxico",47.324937461483,2.73509527027698,3.04673842724461,25.7343128783161,2.81962716015442,2.19976354197703,50.7813062529489,12.2,25.3,24.5,27.3,41.1,58.6,16.8,"AGO",2015,12.2,FALSE,2015,"retained_regional_estimate",25.3,FALSE,2015,"retained_regional_estimate",47.324937461483,FALSE,18,"retained_input_estimate",2.73509527027698,FALSE,18,"retained_input_estimate",3.04673842724461,FALSE,18,"retained_input_estimate",25.7343128783161,FALSE,18,"retained_input_estimate",2.81962716015442,FALSE,18,"retained_input_estimate",2.19976354197703,FALSE,18,"retained_input_estimate",50.7813062529489,FALSE,18,"retained_input_estimate",12.2,FALSE,18,"retained_input_estimate",25.3,FALSE,18,"retained_input_estimate",24.5,FALSE,18,"retained_input_estimate",27.3,FALSE,18,"retained_input_estimate",41.1,FALSE,18,"retained_input_estimate",58.6,FALSE,18,"retained_input_estimate",16.8,FALSE,18,"retained_input_estimate"
"AO71FL","namibe",51.6696856000534,2.6808967871091,3.48869848996197,26.0249447626318,4.85390077495537,2.86244199455095,63.1442802117438,40.6,55.2,52.1,21.6,73.3,41.3,47.8,"AGO",2015,40.6,FALSE,2015,"retained_regional_estimate",55.2,FALSE,2015,"retained_regional_estimate",51.6696856000534,FALSE,18,"retained_input_estimate",2.6808967871091,FALSE,18,"retained_input_estimate",3.48869848996197,FALSE,18,"retained_input_estimate",26.0249447626318,FALSE,18,"retained_input_estimate",4.85390077495537,FALSE,18,"retained_input_estimate",2.86244199455095,FALSE,18,"retained_input_estimate",63.1442802117438,FALSE,18,"retained_input_estimate",40.6,FALSE,18,"retained_input_estimate",55.2,FALSE,18,"retained_input_estimate",52.1,FALSE,18,"retained_input_estimate",21.6,FALSE,18,"retained_input_estimate",73.3,FALSE,18,"retained_input_estimate",41.3,FALSE,18,"retained_input_estimate",47.8,FALSE,18,"retained_input_estimate"
"AO71FL","uige",47.6522131339365,2.61790297834764,3.81165070982544,27.3442598768175,3.33454547730998,2.1078616071475,35.1137562029623,25.2,44.6,40.2,27.6,40,53.6,18,"AGO",2015,25.2,FALSE,2015,"retained_regional_estimate",44.6,FALSE,2015,"retained_regional_estimate",47.6522131339365,FALSE,18,"retained_input_estimate",2.61790297834764,FALSE,18,"retained_input_estimate",3.81165070982544,FALSE,18,"retained_input_estimate",27.3442598768175,FALSE,18,"retained_input_estimate",3.33454547730998,FALSE,18,"retained_input_estimate",2.1078616071475,FALSE,18,"retained_input_estimate",35.1137562029623,FALSE,18,"retained_input_estimate",25.2,FALSE,18,"retained_input_estimate",44.6,FALSE,18,"retained_input_estimate",40.2,FALSE,18,"retained_input_estimate",27.6,FALSE,18,"retained_input_estimate",40,FALSE,18,"retained_input_estimate",53.6,FALSE,18,"retained_input_estimate",18,FALSE,18,"retained_input_estimate"
"AO71FL","zaire",47.4367190074526,5.16287393975958,3.47536503319286,26.763090896634,5.91520943983614,2.88095374343379,72.4921351624237,54.7,69.3,85.5,13.6,70.2,73.6,35.1,"AGO",2015,54.7,FALSE,2015,"retained_regional_estimate",69.3,FALSE,2015,"retained_regional_estimate",47.4367190074526,FALSE,18,"retained_input_estimate",5.16287393975958,FALSE,18,"retained_input_estimate",3.47536503319286,FALSE,18,"retained_input_estimate",26.763090896634,FALSE,18,"retained_input_estimate",5.91520943983614,FALSE,18,"retained_input_estimate",2.88095374343379,FALSE,18,"retained_input_estimate",72.4921351624237,FALSE,18,"retained_input_estimate",54.7,FALSE,18,"retained_input_estimate",69.3,FALSE,18,"retained_input_estimate",85.5,FALSE,18,"retained_input_estimate",13.6,FALSE,18,"retained_input_estimate",70.2,FALSE,18,"retained_input_estimate",73.6,FALSE,18,"retained_input_estimate",35.1,FALSE,18,"retained_input_estimate"
"AO81FL","bengo",48.9247760472025,2.66372487491005,3.15087075005241,25.8612302978982,6.33650554288081,2.52330991168132,29.594960349914,32.4,50.8,52.4,14.4,48.8,51.9,37.6,"AGO",2023,32.4,FALSE,2023,"retained_regional_estimate",50.8,FALSE,2023,"retained_regional_estimate",48.9247760472025,FALSE,18,"retained_input_estimate",2.66372487491005,FALSE,18,"retained_input_estimate",3.15087075005241,FALSE,18,"retained_input_estimate",25.8612302978982,FALSE,18,"retained_input_estimate",6.33650554288081,FALSE,18,"retained_input_estimate",2.52330991168132,FALSE,18,"retained_input_estimate",29.594960349914,FALSE,18,"retained_input_estimate",32.4,FALSE,18,"retained_input_estimate",50.8,FALSE,18,"retained_input_estimate",52.4,FALSE,18,"retained_input_estimate",14.4,FALSE,18,"retained_input_estimate",48.8,FALSE,18,"retained_input_estimate",51.9,FALSE,18,"retained_input_estimate",37.6,FALSE,18,"retained_input_estimate"
"AO81FL","benguela",49.9663563371513,3.34959631792432,3.40509742695011,26.3472343884981,6.51028280546582,2.91944913340562,65.3103926070432,51.2,50.8,50,19.1,77.8,59.9,46.8,"AGO",2023,51.2,FALSE,2023,"retained_regional_estimate",50.8,FALSE,2023,"retained_regional_estimate",49.9663563371513,FALSE,18,"retained_input_estimate",3.34959631792432,FALSE,18,"retained_input_estimate",3.40509742695011,FALSE,18,"retained_input_estimate",26.3472343884981,FALSE,18,"retained_input_estimate",6.51028280546582,FALSE,18,"retained_input_estimate",2.91944913340562,FALSE,18,"retained_input_estimate",65.3103926070432,FALSE,18,"retained_input_estimate",51.2,FALSE,18,"retained_input_estimate",50.8,FALSE,18,"retained_input_estimate",50,FALSE,18,"retained_input_estimate",19.1,FALSE,18,"retained_input_estimate",77.8,FALSE,18,"retained_input_estimate",59.9,FALSE,18,"retained_input_estimate",46.8,FALSE,18,"retained_input_estimate"
"AO81FL","bie",45.7828566718072,2.4937675613083,3.61645780196115,25.3374844129483,3.76931707705453,1.91970702362511,31.8726632578853,27.9,37.7,21.8,24.6,43.8,32.8,22.7,"AGO",2023,27.9,FALSE,2023,"retained_regional_estimate",37.7,FALSE,2023,"retained_regional_estimate",45.7828566718072,FALSE,18,"retained_input_estimate",2.4937675613083,FALSE,18,"retained_input_estimate",3.61645780196115,FALSE,18,"retained_input_estimate",25.3374844129483,FALSE,18,"retained_input_estimate",3.76931707705453,FALSE,18,"retained_input_estimate",1.91970702362511,FALSE,18,"retained_input_estimate",31.8726632578853,FALSE,18,"retained_input_estimate",27.9,FALSE,18,"retained_input_estimate",37.7,FALSE,18,"retained_input_estimate",21.8,FALSE,18,"retained_input_estimate",24.6,FALSE,18,"retained_input_estimate",43.8,FALSE,18,"retained_input_estimate",32.8,FALSE,18,"retained_input_estimate",22.7,FALSE,18,"retained_input_estimate"
"AO81FL","cabinda",50.2577855787529,4.00062492538419,2.94467146264208,26.4776560566889,7.52718853164923,3.87719470044208,78.9740541147063,85.3,82.2,85.2,9.1,89.9,94.6,85.3,"AGO",2023,85.3,FALSE,2023,"retained_regional_estimate",82.2,FALSE,2023,"retained_regional_estimate",50.2577855787529,FALSE,18,"retained_input_estimate",4.00062492538419,FALSE,18,"retained_input_estimate",2.94467146264208,FALSE,18,"retained_input_estimate",26.4776560566889,FALSE,18,"retained_input_estimate",7.52718853164923,FALSE,18,"retained_input_estimate",3.87719470044208,FALSE,18,"retained_input_estimate",78.9740541147063,FALSE,18,"retained_input_estimate",85.3,FALSE,18,"retained_input_estimate",82.2,FALSE,18,"retained_input_estimate",85.2,FALSE,18,"retained_input_estimate",9.1,FALSE,18,"retained_input_estimate",89.9,FALSE,18,"retained_input_estimate",94.6,FALSE,18,"retained_input_estimate",85.3,FALSE,18,"retained_input_estimate"
"AO81FL","cuandocubango",49.9519617223001,3.57013007294993,3.54859488248006,25.1534435174226,5.24593751773519,2.36835291777849,52.7988224686684,33.6,42.8,26.8,16.9,49.8,46,35.6,"AGO",2023,33.6,FALSE,2023,"retained_regional_estimate",42.8,FALSE,2023,"retained_regional_estimate",49.9519617223001,FALSE,18,"retained_input_estimate",3.57013007294993,FALSE,18,"retained_input_estimate",3.54859488248006,FALSE,18,"retained_input_estimate",25.1534435174226,FALSE,18,"retained_input_estimate",5.24593751773519,FALSE,18,"retained_input_estimate",2.36835291777849,FALSE,18,"retained_input_estimate",52.7988224686684,FALSE,18,"retained_input_estimate",33.6,FALSE,18,"retained_input_estimate",42.8,FALSE,18,"retained_input_estimate",26.8,FALSE,18,"retained_input_estimate",16.9,FALSE,18,"retained_input_estimate",49.8,FALSE,18,"retained_input_estimate",46,FALSE,18,"retained_input_estimate",35.6,FALSE,18,"retained_input_estimate"
