"svkey","regkey","recomputed","corrected","share_numeric_codes"
"KE52FL","northeastern",68.4726767243549,68.7805588028602,0
"KE52FL","nyanza",55.5001156747773,55.911610329653,0
"KE52FL","riftvalley",56.7750160436277,56.8806260690703,0
"KE52FL","western",75.5134614600722,75.9223621012977,0
"KE72FL","central",80.1511927030275,80.9379426564187,0
"KE72FL","coast",69.875936470621,70.8723846199933,0
"KE72FL","eastern",54.6612304545082,55.2182983618434,0
"KE72FL","nairobi",94.0451072402554,96.4138119140378,0
"KE72FL","northeastern",52.2136692229063,52.6927113665267,0
"KE72FL","nyanza",62.8652865598108,63.7709826750576,0
"KE72FL","riftvalley",60.4466373559905,60.9117859735693,0
"KE72FL","western",75.2559750421962,76.2969996051798,0
"KE8CFL","baringo",54.6336182847996,54.9284832117581,0
"KE8CFL","bomet",80.4758058967561,81.5082748122009,0
"KE8CFL","bungoma",86.4816386871397,88.4202046004074,0
"KE8CFL","busia",71.668085930266,72.6549889034169,0
"KE8CFL","elgeyomarakwet",68.7358257770608,69.5053869017959,0
"KE8CFL","embu",80.6414174926143,81.5073571737569,0
"KE8CFL","garissa",60.3014646696832,60.5374635789578,0
"KE8CFL","homabay",63.429200527138,65.2726904104319,0
"KE8CFL","isiolo",85.1820957109607,86.8711193989277,0
"KE8CFL","kajiado",85.9090703689781,86.1179012821167,0
"KE8CFL","kakamega",86.4586072893628,88.1453917240067,0
"KE8CFL","kericho",67.2059587012141,67.7361854212194,0
"KE8CFL","kiambu",92.7930767972523,95.3115933526192,0
"KE8CFL","kilifi",70.2345908273286,71.3762282426836,0
"KE8CFL","kirinyaga",74.8015162009915,76.4088134090996,0
"KE8CFL","kisii",66.8561441499519,68.2282282488916,0
"KE8CFL","kisumu",82.5369538820008,83.0429996961266,0
"KE8CFL","kitui",40.5093313535864,40.6786793366726,0
"KE8CFL","kwale",59.9241094195828,60.8915507586066,0
"KE8CFL","laikipia",72.1298296789692,73.5591681700769,0
"KE8CFL","lamu",74.878710663305,77.3405805620383,0
"KE8CFL","machakos",73.8420535250612,75.3930877121819,0
"KE8CFL","makueni",61.4573230132715,62.1591010360768,0
"KE8CFL","mandera",37.1273862347759,37.431005524093,0
"KE8CFL","marsabit",74.8193224737139,74.8193224737139,0
"KE8CFL","meru",73.7193189944902,77.152810539621,0
"KE8CFL","migori",56.2300048719304,57.2623016984428,0
"KE8CFL","mombasa",48.1626606838388,49.289911549455,0
"KE8CFL","muranga",77.4068725347135,79.5122236775729,0
"KE8CFL","nairobi",97.047512120574,97.8346582026574,0
"KE8CFL","nakuru",80.4409060556425,80.8799065154107,0
"KE8CFL","nandi",47.0234842057877,47.8268245517567,0
"KE8CFL","narok",59.7063535789386,59.8686166916445,0
"KE8CFL","nyamira",77.1774355417662,78.235765895675,0
"KE8CFL","nyandarua",91.1620607900335,93.2688262145213,0
"KE8CFL","nyeri",88.8235023959988,91.4073630494485,0
"KE8CFL","samburu",36.3910732262263,36.781962466248,0
"KE8CFL","siaya",53.6635187009728,54.5986037255772,0
"KE8CFL","taitataveta",80.4923187332703,80.6940940805071,0
"KE8CFL","tanariver",56.6858649893088,56.9810736021156,0
"KE8CFL","tharakanithi",63.998823151669,65.9874179221048,0
"KE8CFL","transnzoia",86.2369413753272,87.701147028798,0
"KE8CFL","turkana",62.3669895630859,63.692099043471,0
"KE8CFL","uasingishu",83.1001352323884,83.8397808425366,0
"KE8CFL","vihiga",83.8189186538906,85.7569265914807,0
"KE8CFL","wajir",67.435192116045,68.2488352847153,0
"KE8CFL","westpokot",43.9272882123751,43.9272882123751,0
"LB51FL","monrovia",81.7215542856691,81.9650124951251,0
"LB51FL","northcentral",61.7523807147624,61.9840375966786,0
"LB51FL","northwestern",70.7443277636533,71.8341679133335,0
"LB51FL","southcentral",49.8750118049947,50.5834390187805,0
"LB51FL","southeasterna",59.8851712657013,60.1485320178808,0
"LB51FL","southeasternb",55.5368922803585,55.6891525077724,0
"LB5AFL","monrovia",94.7142763637694,95.2331537742458,0
"LB5AFL","northcentral",77.4176401073772,77.5230411460233,0
"LB5AFL","northwestern",61.1654257590112,62.2873250410157,0
"LB5AFL","southcentral",64.2624330131855,65.3007623536664,0
"LB5AFL","southeasterna",45.4908132843556,45.7647372498432,0
"LB5AFL","southeasternb",63.235317422514,63.3352273120513,0
"LB6AFL","northcentral",69.1417352900008,69.9058841151939,0
"LB6AFL","northwestern",65.7894646480454,67.0900253399747,0
"LB6AFL","southcentral",77.1326417945145,77.7721157051673,0
"LB6AFL","southeasterna",54.4145057184522,55.1465369351442,0
"LB6AFL","southeasternb",63.4126234625738,64.6452277422775,0
"LB7AFL","northcentral",80.0464946677027,80.8329517199593,0
"LB7AFL","northwestern",77.6481195651696,78.9123069877234,0
"LB7AFL","southcentral",88.1789490727717,89.2249877184967,0
"LB7AFL","southeasterna",74.3911798754174,75.4777173146949,0
"LB7AFL","southeasternb",83.2919143506224,84.011777624554,0
"MD42FL","antananarivo",53.986664624891,54.5388551115768,0
"MD42FL","antsiranana",31.3658642317841,31.941504483398,0
"MD42FL","fianarantsoa",18.979571562792,19.3917260052795,0
"MD42FL","mahajanga",29.9663841389666,30.2769481680698,0
"MD42FL","toamasina",20.6632661763166,20.931508876156,0
"MD42FL","toliara",29.2931778286689,29.7224290507719,0
"MD51FL","alaotramangoro",56.0896425985652,56.3084249395941,0
"MD51FL","amoronimania",29.9906262231443,30.1357052374408,0
"MD51FL","analamanga",76.2765761526696,76.8904218239272,0
"MD51FL","analanjirofo",19.8073823785692,19.9298687881987,0
"MD51FL","androy",19.3244131274221,19.3244131274221,0
"MD51FL","anosy",26.3401514697271,26.4384967448944,0
"MD51FL","atsimoandrefana",29.1519304960507,29.3976605257318,0
"MD51FL","atsimoatsinanana",10.1670878214578,10.188249215134,0
"MD51FL","atsinanana",36.7469497033292,37.0387686334141,0
"MD51FL","betsiboka",28.0729198795315,28.0912969770122,0
"MD51FL","boeny",40.4331779227306,40.7352012223526,0
"MD51FL","bongolava",69.6546139416704,69.7803028913618,0
"MD51FL","diana",36.8932074348213,36.9769247781462,0
"MD51FL","hautematsiatra",37.1701385480817,37.3601013701032,0
"MD51FL","ihorombe",45.9246356848854,45.9595029295044,0
"MD51FL","itasy",55.046720367954,55.2599171006698,0
"MD51FL","melaky",7.74751938617765,7.76892884347972,0
"MD51FL","menabe",41.5638185564602,41.8116724801077,0
"MD51FL","sava",35.7151427088843,35.7945701196365,0
"MD51FL","sofia",25.7419380304469,25.7419380304469,0
"MD51FL","vakinankaratra",36.0437913183728,36.0437913183728,0
"MD51FL","vatovavyfitovinany",18.5126794049737,18.7315975520512,0
"MD81FL","alaotramangoro",44.6433462209045,45.0089829216862,0
"MD81FL","amoronimania",30.8904834411376,30.9840845507482,0
"MD81FL","analamangaexcludingcapital",73.900079336543,74.6530553813839,0
"MD81FL","analanjirofo",44.0248496776516,44.2517163667366,0
"MD81FL","androy",26.0666118093832,26.240086076941,0
"MD81FL","anosy",25.0051783923898,25.0051783923898,0
"MD81FL","antananarivocapital",99.0894384688597,99.2463933829193,0
"MD81FL","atsimoandrefana",51.3798148918447,51.4516061492797,0
"MD81FL","atsimoatsinanana",14.908374441226,14.9443175043247,0
"MD81FL","atsinanana",27.8539526791758,28.0725530011236,0
"MD81FL","betsiboka",27.3320350462197,27.3856378969003,0
"MD81FL","boeny",46.3006167455869,46.5496247308273,0
"MD81FL","bongolava",66.3709819899422,67.2481553291512,0
"MD81FL","diana",63.512778183152,63.7547277115695,0
"MD81FL","hautematsiatra",35.1043182524758,35.30640296012,0
"MD81FL","ihorombe",36.1250550438477,36.1250550438477,0
"MD81FL","itasy",57.9890649758187,58.5800743910318,0
"MD81FL","melaky",32.3772535419071,32.6259026389332,0
"MD81FL","menabe",28.9379804258796,29.1012480884783,0
"MD81FL","sava",47.4281016034968,47.7105605847861,0
"MD81FL","sofia",16.7618589939475,16.7879019956626,0
"MD81FL","vakinankaratra",57.2884349496594,57.4548356718265,0
"MD81FL","vatovavyfitovinany",25.9786766949281,25.9786766949281,0
"ML41FL","bamako",88.9530103636257,90.3690183468727,0
"ML41FL","kayes",35.6299306455583,36.1994004338894,0
"ML41FL","kidalgaotimbouctou",24.7475985378427,24.7475985378427,0
"ML41FL","koulikoro",31.7690873426574,31.7909382654204,0
"ML41FL","mopti",34.8888680764457,35.2884849531003,0
"ML41FL","segou",31.473188255826,31.6366376185116,0
"ML41FL","sikasso",48.6179441712498,48.7258857332067,0
"ML53FL","bamako",95.1195218773608,95.4917448804755,0
"ML53FL","gao",54.6478774808073,54.8413214026497,0
"ML53FL","kayes",57.540384663852,57.8402948564105,0
"ML53FL","kidal",28.02885332403,28.02885332403,0
"ML53FL","koulikoro",39.8415338709174,40.3305365755166,0
"ML53FL","mopti",49.3242833213656,50.1557533830402,0
"ML53FL","segou",50.7375423340814,51.0846233995939,0
"ML53FL","sikasso",56.0043638814865,56.0366157617373,0
"ML53FL","tombouctou",47.3370467774673,47.7363786985656,0
"ML6AFL","bamako",97.345628733644,97.8425423335086,0
"ML6AFL","kayes",67.1595214567093,67.2041129849955,0
"ML6AFL","koulikoro",57.0299652499882,57.0942746144867,0
"ML6AFL","mopti",57.8595879487631,57.9015894323995,0
"ML6AFL","segou",62.0940777458446,62.2269375814017,0
"ML6AFL","sikasso",67.8605765409539,67.876759342348,0
"ML7AFL","bamako",94.3695828381708,94.6344301742376,0
"ML7AFL","gao",64.3269441083063,64.3785024944009,0
"ML7AFL","kayes",64.6066419989493,64.693940127819,0
"ML7AFL","kidal",48.2144994648283,48.6462541745843,0
"ML7AFL","koulikoro",70.786701181686,71.105940491088,0
"ML7AFL","mopti",46.6665821319936,46.6665821319936,0
"ML7AFL","segou",63.3114142533697,63.4516535786103,0
"ML7AFL","sikasso",66.8113493440136,66.9928366014557,0
"ML7AFL","tombouctou",72.3288296282895,73.1938907818771,0
"ML8AFL","bamako",97.4448833946876,97.8144862127138,0
"ML8AFL","gao",74.3750840495818,75.0863680786866,0
"ML8AFL","kayes",69.1915338122474,69.6827397646195,0
"ML8AFL","kidal",87.729851802862,87.729851802862,0
"ML8AFL","koulikoro",80.6193278473191,81.0555448568594,0
"ML8AFL","mopti",83.3236583721437,83.8798680252602,0
"ML8AFL","segou",80.384369672389,81.0204766617495,0
"ML8AFL","sikasso",77.3507876794114,77.8937950762814,0
"ML8AFL","tombouctou",88.9480833720083,89.384371347947,0
"MZ41FL","cabodelgado",22.9965011105155,23.5452280181074,0
"MZ41FL","gaza",33.295110130671,33.67367562959,0
"MZ41FL","inhambane",23.9544923144581,24.7080707573271,0
"MZ41FL","manica",24.4871774162122,24.7899923343406,0
"MZ41FL","maputo",11.4811542813612,11.771168215302,0
"MZ41FL","maputocity",0.49913554169978,0.502453077668696,0
"MZ41FL","nampula",4.91235984337878,4.96319980296926,0
"MZ41FL","niassa",14.2782496104243,14.342590415084,0
"MZ41FL","sofala",20.1468578025391,20.428530075409,0
"MZ41FL","tete",27.9726534748246,28.0273005517817,0
"MZ41FL","zambezia",7.23738484700805,7.24448449922769,0
"MZ62FL","cabodelgado",33.978886795296,34.0529341628337,0
"MZ62FL","gaza",59.5882839022201,60.0175978604339,0
"MZ62FL","inhambane",56.6862074581293,57.2584034331477,0
"MZ62FL","manica",76.243344172981,76.6615735967041,0
"MZ62FL","maputo",69.8754540827441,70.479723287601,0
"MZ62FL","maputocity",80.9815786272906,81.2918437972842,0
"MZ62FL","nampula",34.1690676999979,34.285432523106,0
"MZ62FL","niassa",46.1584094980004,46.2329208838604,0
"MZ62FL","sofala",55.0539911954105,55.8519166514584,0
"MZ62FL","tete",41.7310862258195,41.8548336658048,0
"MZ62FL","zambezia",22.0105010400336,22.122220445928,0
"MZ81FL","cabodelgado",70.0152166304324,70.3175823254677,0
"MZ81FL","gaza",93.083551590944,94.3101734728636,0
"MZ81FL","inhambane",70.0975047753095,71.0513231665173,0
"MZ81FL","manica",59.4019018811687,59.647508859316,0
"MZ81FL","maputo",95.7742676415978,96.1308178993542,0
"MZ81FL","maputocity",98.5962302780966,99.5734554346697,0
"MZ81FL","nampula",43.0499629769877,43.4403446538613,0
"MZ81FL","niassa",50.1177698420491,50.4317864988646,0
"MZ81FL","sofala",67.7759955266389,68.185213591276,0
"MZ81FL","tete",67.1720982285519,67.6118182827336,0
"MZ81FL","zambezia",45.1190122831355,45.3988709126001,0
"MR71FL","adrar",69.3670251553975,69.703564676685,0
"MR71FL","assaba",59.0509279706234,59.7554225435771,0
"MR71FL","brakna",89.1295881067075,90.6064320380751,0
"MR71FL","easternbasinregion",48.167511364745,49.2879446561546,0
"MR71FL","gorgol",57.3851404522554,58.1908124972752,0
"MR71FL","guidimagha",59.2694295848463,60.106741407343,0
"MR71FL","northnouakchott",74.0401982689631,74.4724731945659,0
"MR71FL","southnouakchott",78.5736812085754,79.1608150806456,0
"MR71FL","tagant",74.0013208873462,76.1525710091471,0
"MR71FL","tiriszemourandinchiri",38.2733990767682,38.9811573409602,0
"MR71FL","trarza",96.4756714773101,96.9761584163673,0
"MR71FL","westernbasinregion",56.1070497156918,57.7809852640133,0
"MR71FL","westnouakchott",73.3476653436404,73.8398406327861,0
"MW41FL","central",59.4522113709803,60.2849841088698,0
"MW41FL","northern",67.1579673375098,68.5563798797788,0
"MW41FL","southern",66.7929540637666,67.8645203657375,0
"MW4EFL","central",0,56.4387627078075,99.2522828879807
"MW4EFL","northern",0,67.3151769778945,98.7789349222215
"MW4EFL","southern",0,67.8075419013121,99.4833739477791
"MW61FL","central",73.6258191717244,74.0859145464479,0
"MW61FL","northern",83.035172935233,84.1296383811133,0
"MW61FL","southern",83.6586807688765,84.3434937973957,0
"MW7AFL","central",85.820653975203,86.3984163381296,0
"MW7AFL","northern",87.0808926918339,87.5828946266941,0
"MW7AFL","southern",88.1504408298423,88.3449740376671,0
"MW81FL","central",85.249175054979,85.513642469149,0
"MW81FL","northern",81.9236702049414,82.5991722103695,0
"MW81FL","southern",93.2233810765553,93.4163431595901,0
"NM41FL","caprivi",73.5150136599049,73.5150136599049,0
"NM41FL","erongo",97.2918058318189,100,0
"NM41FL","kavango",52.3803635918953,52.6240622618887,0
"NM41FL","khomas",91.6415588515512,92.5456362614425,0
"NM41FL","kunene",75.5727895799431,78.8846249533404,0
"NM41FL","ohangwena",65.7622287684593,65.9825022330311,0
"NM41FL","omaheke",82.5278364358595,83.4260503259342,0
"NM41FL","omusati",51.8724489565819,51.8724489565819,0
"NM41FL","oshana",81.6892396169182,83.2333429022104,0
"NM41FL","oshikoto",69.4094575684488,72.0686208813523,0
"NM41FL","otjozondjupa",91.4317709551874,94.3555609231641,0
"NM51FL","caprivi",86.3067661160834,87.1238587352203,0
"NM51FL","erongo",90.62632794273,96.2504978802389,0
"NM51FL","kavango",69.3887499422846,70.7484054106532,0
"NM51FL","khomas",96.3282063502902,98.3048582963239,0
"NM51FL","kunene",71.487748616623,73.4524650703986,0
"NM51FL","ohangwena",85.4998047371786,86.8617735765454,0
"NM51FL","omaheke",91.5792865865989,96.2987401599475,0
"NM51FL","omusati",62.9526584875877,64.1545643818378,0
"NM51FL","oshana",94.1840315729467,97.1462796568955,0
"NM51FL","oshikoto",84.954822960595,86.1611792071803,0
"NM51FL","otjozondjupa",95.1277319068921,97.174230163716,0
"NM61FL","erongo",97.6425263524691,99.4540058826173,0
"NM61FL","kavango",68.0252991200636,68.3348537051676,0
"NM61FL","khomas",97.6143502776258,99.3458754756413,0
"NM61FL","kunene",84.8663605982815,86.9400534285723,0
"NM61FL","ohangwena",65.5011491339305,66.1141169776775,0
"NM61FL","omaheke",93.8684038591915,96.3927774102682,0
"NM61FL","omusati",64.0980263000653,65.2908482352385,0
"NM61FL","oshana",90.932764720111,91.6298948544707,0
"NM61FL","oshikoto",82.0386864055083,83.2991046943128,0
"NM61FL","otjozondjupa",97.2505186776743,98.9689460998005,0
"NM61FL","zambezi",84.7687890308851,86.5289373494831,0
"NI51FL","agadez",67.0439331806829,67.1662898059891,0
"NI51FL","diffa",56.6387588857905,57.237949502441,0
"NI51FL","dosso",34.8463257441619,35.1903526960023,0
"NI51FL","maradi",38.1150793442378,38.212788073675,0
"NI51FL","niamey",93.103339058234,94.3778176975665,0
"NI51FL","tahoua",32.9874774210815,33.1304395987843,0
"NI51FL","tillaberi",23.0200781350559,23.1638228353726,0
"NI51FL","zinder",41.8485008603728,42.5980951159162,0
"NI61FL","agadez",72.9219374424051,73.2355464185317,0
"NI61FL","diffa",72.6602781456157,72.6602781456157,0
"NI61FL","dosso",45.3579066840261,45.7966860898777,0
"NI61FL","maradi",73.668028665165,73.6937551853099,0
"NI61FL","niamey",96.7042257056544,96.9729326568756,0
"NI61FL","tahoua",56.3268017309632,56.3268017309632,0
"NI61FL","tillaberi",74.2441666468047,74.6717130457126,0
"NI61FL","zinder",67.1065399639918,67.1992787631825,0
"NG4BFL","northcentral",30.2066765357434,30.6340155495615,0
"NG4BFL","northeast",22.3135942991292,22.3502417912012,0
"NG4BFL","northwest",34.5523600981624,34.6753990089168,0
"NG4BFL","southeast",73.0893259633335,74.1318795557312,0
"NG4BFL","southsouth",53.7669086572803,54.5967893498465,0
"NG4BFL","southwest",59.1657349562971,59.7397054541829,0
"NG53FL","northcentral",48.1891340885698,48.4720730383148,0
"NG53FL","northeast",32.4946649529398,32.6157832754902,0
"NG53FL","northwest",49.2954582614326,49.3523466871288,0
"NG53FL","southeast",68.2270805237771,68.9073904976947,0
"NG53FL","southsouth",57.2925063988357,58.4828564391906,0
"NG53FL","southwest",78.066774730852,78.4088929030221,0
"NG61FL","northcentral",39.3467769516949,39.6886054236716,0
"NG61FL","northeast",54.4251476335661,54.5523781517663,0
"NG61FL","northwest",47.4250995653822,47.4250995653822,0
"NG61FL","southeast",76.3966231270666,76.3966231270666,0
"NG61FL","southsouth",68.9130255280533,69.1369412364318,0
"NG61FL","southwest",63.5337071282162,63.7618179192171,0
"NG6AFL","northcentral",55.4202609594801,55.7947074730464,0
"NG6AFL","northeast",49.038151969354,49.175550172155,0
"NG6AFL","northwest",56.5352860899616,56.5972936959849,0
"NG6AFL","southeast",70.5549208884009,71.4092161878881,0
"NG6AFL","southsouth",72.7810198369698,74.0321591290699,0
"NG6AFL","southwest",85.2546558903638,85.7979350342422,0
"NG7BFL","northcentral",68.2525545398423,68.685426192007,0
"NG7BFL","northeast",53.7529728693778,53.9973740223977,0
"NG7BFL","northwest",58.0223247657599,58.158923538014,0
"NG7BFL","southeast",81.0845355523693,82.9615685733177,0
"NG7BFL","southsouth",80.47137739703,81.2842621200376,0
"NG7BFL","southwest",90.7243585556987,91.4565857185057,0
"NG8BFL","northcentral",63.7224637449442,64.0086878495265,0
"NG8BFL","northeast",65.3893611706294,65.4604759717652,0
"NG8BFL","northwest",67.9216490478844,68.0348831254543,0
"NG8BFL","southeast",82.1085559171613,83.5944024644977,0
"NG8BFL","southsouth",85.4716682957147,86.2573496935599,0
"NG8BFL","southwest",95.2664997101495,95.5031102642042,0
"RW41FL","butare",31.5298501721262,31.8964663710582,0
"RW41FL","byumba",46.1065573770493,46.1065573770493,0
"RW41FL","cyangugu",42.7419354838713,42.9149797570854,0
"RW41FL","gikongoro",31.4031180400887,31.9727891156459,0
"RW41FL","gisenyi",42.5882352941181,42.6886792452835,0
"RW41FL","gitarama",28.051001821494,28.051001821494,0
"RW41FL","kibungo",50.4672897196263,50.8474576271188,0
"RW41FL","kibuye",29.5409181636727,29.6,0
"RW41FL","kigalicity",81.781914893617,82.6612903225806,0
"RW41FL","kigalirural",42.0880913539973,42.4342105263164,0
"RW41FL","ruhengeri",40.9948542024017,41.1359724612739,0
"RW41FL","umutara",12.0588235294119,12.130177514793,0
"RW53FL","cityofkigali",60.7115355731978,61.1328096283459,0
"RW53FL","east",38.6753070275218,38.9181157549865,0
"RW53FL","north",31.1123742462748,31.2195235036753,0
"RW53FL","south",20.3051703446329,20.424620438588,0
"RW53FL","west",34.8218544686584,34.8681950903977,0
"RW5AFL","cityofkigali",77.8052537761819,78.4533121351737,0
"RW5AFL","east",45.1265031803639,45.1265031803639,0
"RW5AFL","north",41.8054340853695,41.862316236264,0
"RW5AFL","south",29.8695638721637,30.0956262130726,0
"RW5AFL","west",38.7166780305129,38.740799740468,0
"RW61FL","cityofkigali",92.3873405275464,92.7824431070555,0
"RW61FL","east",63.8244559233311,64.4177687403404,0
"RW61FL","north",72.435082148211,72.8307924390272,0
"RW61FL","south",73.6148985747322,73.9566096543002,0
"RW61FL","west",72.0424363801249,72.3891480859488,0
"RW70FL","cityofkigali",89.5216033527192,90.1430440673486,0
"RW70FL","east",62.7398213249629,63.2872973233791,0
"RW70FL","north",79.6984523499296,79.8925080860852,0
"RW70FL","south",67.7355904245041,68.2020973200401,0
"RW70FL","west",69.8072008439597,70.0153160745427,0
"RW81FL","east",72.3701150429118,72.9664634282755,0
"RW81FL","kigali",96.6325679511391,97.2415003644045,0
"RW81FL","north",80.8381564618099,81.6509370351171,0
"RW81FL","south",79.877227747188,80.3358351237275,0
"RW81FL","west",74.439850755423,74.8934401324602,0
"SN4AFL","dakar",96.1552659646437,97.6255664737138,1.50606092458967
"SN4AFL","diourbel",72.1278362529103,73.4200369859302,1.76001100798624
"SN4AFL","fatick",40.2727735774085,40.5140011638587,0.595417829689341
"SN4AFL","kaolack",66.0376611702108,66.5477490361205,0.766499052631917
"SN4AFL","kolda",15.7219483292401,16.09455844938,2.31513105073247
"SN4AFL","louga",77.1609347080597,77.1609347080597,0
"SN4AFL","matam",59.9241063002939,60.3511337570775,0.707571556985917
"SN4AFL","saintlouis",72.2560498960585,72.9212983499247,0.912282788320521
"SN4AFL","tambacounda",37.6865129856665,38.1756432324901,1.28126262036973
"SN4AFL","thies",75.9669041156416,76.7815026354438,1.06093068231531
"SN4AFL","ziguinchor",28.484957341008,29.8248921261713,4.49267269599807
"SN5AFL","dakar",97.4793368770098,98.6653136865062,0
"SN5AFL","diourbel",94.6886873171278,94.6886873171278,0
"SN5AFL","fatick",53.8254996783886,54.3413685388512,0
"SN5AFL","kaolack",73.0768618251565,73.4834321792891,0
"SN5AFL","kolda",33.1752334712959,33.3263081428667,0
"SN5AFL","louga",81.6408225552433,81.9385597308483,0
"SN5AFL","matam",63.0118724067434,63.7087605599983,0
"SN5AFL","saintlouis",76.7699999465888,77.1580737329054,0
"SN5AFL","tambacounda",41.0211482671375,41.3639007256499,0
"SN5AFL","thies",65.8340381466158,66.7678359568617,0
"SN5AFL","ziguinchor",38.6556651532158,38.7621591112945,0
"SN61FL","dakar",94.6747196434285,96.706414028765,0
"SN61FL","diourbel",86.7050699236047,87.3611877814148,0
"SN61FL","fatick",62.330880027465,62.418605564885,0
"SN61FL","kaffrine",83.5357380595829,85.1125288852329,0
"SN61FL","kaolack",78.0450543454514,79.1968541959784,0
"SN61FL","kedougou",71.4345512624836,71.9186060147064,0
"SN61FL","kolda",27.022889159894,27.4480190682295,0
"SN61FL","louga",93.3333467054798,93.5857842126583,0
"SN61FL","matam",80.7291939914799,81.5420898939933,0
"SN61FL","saintlouis",74.4626664401927,75.5040080732275,0
"SN61FL","sedhiou",19.3616562885775,19.4977552515059,0
"SN61FL","tambacounda",49.0079017136693,49.6920556489925,0
"SN61FL","thies",83.7542542010034,84.5998718114982,0
"SN61FL","ziguinchor",46.3587953619509,47.4606765938192,0
"SN6DFL","center",71.7694303317155,73.1133746455076,0
"SN6DFL","north",80.9576139201679,82.5326489948745,0
"SN6DFL","south",32.3254159298192,32.7782927311797,0
"SN6DFL","west",90.2701579970742,92.2059105636788,0
"SN71FL","center",74.6370253860773,75.7694033471687,0
"SN71FL","north",90.5635917236868,92.0869780360618,0
"SN71FL","south",37.9228156859894,38.2576362331826,0
"SN71FL","west",94.87713648628,97.3195573976651,0
"SN7AFL","center",67.9819046894819,68.484550123121,0
"SN7AFL","north",81.6685302872841,82.3026223729,0
"SN7AFL","south",35.6197286805277,36.0658938884238,0
"SN7AFL","west",91.1297256689225,92.5782110549461,0
"SN7IFL","center",72.2082827685197,73.4106314724775,0
"SN7IFL","north",84.8287464919014,86.0974235853381,0
"SN7IFL","south",44.2667513281344,44.8073154683392,0
"SN7IFL","west",95.1601674898951,96.762267439492,0
"SN7ZFL","dakar",98.1239633362298,99.4599497905207,0
"SN7ZFL","diourbel",62.3011832987151,63.493813391448,0
"SN7ZFL","fatick",57.6638266203795,59.268670880861,0
"SN7ZFL","kaffrine",92.3162283894828,93.2099500183947,0
"SN7ZFL","kaolack",85.2461077418055,86.7636417457805,0
"SN7ZFL","kedougou",74.020073767217,75.9971461683613,0
"SN7ZFL","kolda",23.4579078980889,23.6365957700486,0
"SN7ZFL","louga",96.0639447384503,96.970304026821,0
"SN7ZFL","matam",83.124209774376,85.182356308773,0
"SN7ZFL","saintlouis",83.087894102998,85.9711973974376,0
"SN7ZFL","sedhiou",24.6298302669403,24.8175303382037,0
"SN7ZFL","tambacounda",57.6872924949907,58.7854648087309,0
"SN7ZFL","thies",90.1428716532059,92.2251945536189,0
"SN7ZFL","ziguinchor",37.2583833525085,37.9379691827904,0
"SN81FL","center",71.7729000625978,73.3977982895743,0
"SN81FL","north",86.4260358018068,87.6710660986923,0
"SN81FL","south",39.6511188304902,40.2095682538326,0
"SN81FL","west",95.919483075321,97.9369301656065,0
"SN8BFL","center",70.1929503459094,71.717345508086,0
"SN8BFL","north",89.121911565615,89.8191744890523,0
"SN8BFL","south",50.6609505158975,51.9898484249789,0
"SN8BFL","west",93.5151924668202,94.9058707207133,0
"SN8SFL","dakar",97.7701487103753,99.5775287887326,0
"SN8SFL","diourbel",77.5032196512627,77.5032196512627,0
"SN8SFL","fatick",78.7302270191613,80.4057867165074,0
"SN8SFL","kaffrine",94.5497036816414,95.8786032033506,0
"SN8SFL","kaolack",92.0516056928231,93.1041017396221,0
"SN8SFL","kedougou",84.841810517605,84.9907348841509,0
"SN8SFL","kolda",37.5095807470477,37.7595223313526,0
"SN8SFL","louga",98.3613514290635,99.2545020277537,0
"SN8SFL","matam",93.5797752988891,95.910639804287,0
"SN8SFL","saintlouis",87.7543135980302,89.2180687818612,0
"SN8SFL","sedhiou",43.7884963624944,44.0737549405902,0
"SN8SFL","tambacounda",78.666842574338,78.8517992608228,0
"SN8SFL","thies",94.5643081149582,95.5282951484464,0
"SN8SFL","ziguinchor",69.5736582842218,70.0490427746081,0
"SL51FL","eastern",47.3378888620783,47.659763744805,0
"SL51FL","northern",35.731643038879,35.8779921044614,0
"SL51FL","southern",43.3475445417311,43.5696573688823,0
"SL51FL","western",92.6927832236279,92.8295469312813,0
"SL61FL","eastern",66.256864380754,66.5146223459531,0
"SL61FL","northern",43.3454923358422,43.378953587354,0
"SL61FL","southern",55.1721452305954,55.4709773725287,0
"SL61FL","western",91.4179055479893,91.9172618761908,0
"SL7AFL","eastern",65.167504718112,65.3372856899098,0
"SL7AFL","northern",57.903194581165,58.1320767974255,0
"SL7AFL","northwestern",47.0872288785515,47.3450894276654,0
"SL7AFL","southern",58.625295767277,58.9028416162905,0
"SL7AFL","western",94.9639143337258,95.1016413488929,0
"ST51FL","central",97.2364558888894,97.5481019360665,0
"ST51FL","north",93.3872258830976,93.5125548410008,0
"ST51FL","principe",60.5324993678489,60.8028021330101,0
"ST51FL","south",94.1396089969154,94.2661255737879,0
"SZ51FL","hhohho",74.7932604202159,77.2994874145862,0
"SZ51FL","lubombo",57.3509517244545,59.0777052080256,0
"SZ51FL","shiselweni",53.6722042651043,54.5026108060682,0
"TD41FL","zone1",62.4805041080618,63.1052616794098,0
"TD41FL","zone2",53.0343268532023,53.6563541594844,0
"TD41FL","zone3",38.6344206010737,38.6625302325669,0
"TD41FL","zone4",67.250181346555,67.5457300236177,0
