"DataId","Indicator","Value","Precision","DHS_CountryCode","CountryName","SurveyYear","SurveyId","IndicatorId","IndicatorOrder","IndicatorType","CharacteristicId","CharacteristicOrder","CharacteristicCategory","CharacteristicLabel","ByVariableId","ByVariableLabel","IsTotal","IsPreferred","SDRID","RegionId","SurveyYearLabel","SurveyType","DenominatorWeighted","DenominatorUnweighted","CILow","CIHigh","LevelRank"
151098,"Population with an improved sanitation facility",3,1,"CG","Congo",2005,"CG2005DHS","WS_TLET_P_IMP",250262010,"I",394011,1394011,"Region","Nord",0,"",0,1,"WSTLETPIMP","CGDHS2005394011","2005","DHS",5791,6394,"","","1"
6889319,"Households using an improved water source",96,1,"CG","Congo",2011,"CG2011DHS","WS_SRCE_H_IMP",250161010,"I",394003,1394003,"Region","Brazzaville 2009",0,"",0,1,"WSSRCEHIMP","CGDHS2011394003","2011-12","DHS",4092,1173,"","","1"
3070631,"Households using an improved water source",96.6,1,"CG","Congo",2011,"CG2011DHS","WS_SRCE_H_IMP",250161010,"I",394004,1394004,"Region","Pointe-Noire 2009",0,"",0,1,"WSSRCEHIMP","CGDHS2011394004","2011-12","DHS",2573,1077,"","","1"
6311884,"Households using an improved water source",47.5,1,"CG","Congo",2011,"CG2011DHS","WS_SRCE_H_IMP",250161010,"I",394005,1394005,"Region","Sud",0,"",0,1,"WSSRCEHIMP","CGDHS2011394005","2011-12","DHS",3277,5181,"","",""
1197398,"Households using an improved water source",34.1,1,"CG","Congo",2011,"CG2011DHS","WS_SRCE_H_IMP",250161010,"I",394006,1394006,"Region","..Kouilou",0,"",0,1,"WSSRCEHIMP","CGDHS2011394006","2011-12","DHS",340,1087,"","","1"
6037856,"Households using an improved water source",49.9,1,"CG","Congo",2011,"CG2011DHS","WS_SRCE_H_IMP",250161010,"I",394007,1394007,"Region","..Niari",0,"",0,1,"WSSRCEHIMP","CGDHS2011394007","2011-12","DHS",645,946,"","","1"
5136452,"Households using an improved water source",44.9,1,"CG","Congo",2011,"CG2011DHS","WS_SRCE_H_IMP",250161010,"I",394008,1394008,"Region","..Lékoumou",0,"",0,1,"WSSRCEHIMP","CGDHS2011394008","2011-12","DHS",242,850,"","","1"
4708585,"Households using an improved water source",52.9,1,"CG","Congo",2011,"CG2011DHS","WS_SRCE_H_IMP",250161010,"I",394009,1394009,"Region","..Bouénza",0,"",0,1,"WSSRCEHIMP","CGDHS2011394009","2011-12","DHS",1201,1054,"","","1"
7073340,"Households using an improved water source",44,1,"CG","Congo",2011,"CG2011DHS","WS_SRCE_H_IMP",250161010,"I",394010,1394010,"Region","..Pool",0,"",0,1,"WSSRCEHIMP","CGDHS2011394010","2011-12","DHS",847,1244,"","","1"
3080157,"Households using an improved water source",49.2,1,"CG","Congo",2011,"CG2011DHS","WS_SRCE_H_IMP",250161010,"I",394011,1394011,"Region","Nord",0,"",0,1,"WSSRCEHIMP","CGDHS2011394011","2011-12","DHS",1691,4201,"","",""
22668,"Households using an improved water source",48,1,"CG","Congo",2011,"CG2011DHS","WS_SRCE_H_IMP",250161010,"I",394012,1394012,"Region","..Plateaux",0,"",0,1,"WSSRCEHIMP","CGDHS2011394012","2011-12","DHS",460,918,"","","1"
5170963,"Households using an improved water source",60.6,1,"CG","Congo",2011,"CG2011DHS","WS_SRCE_H_IMP",250161010,"I",394013,1394013,"Region","..Cuvette",0,"",0,1,"WSSRCEHIMP","CGDHS2011394013","2011-12","DHS",391,825,"","","1"
7823325,"Households using an improved water source",20.1,1,"CG","Congo",2011,"CG2011DHS","WS_SRCE_H_IMP",250161010,"I",394014,1394014,"Region","..Cuvette-Ouest",0,"",0,1,"WSSRCEHIMP","CGDHS2011394014","2011-12","DHS",188,848,"","","1"
1544820,"Households using an improved water source",50,1,"CG","Congo",2011,"CG2011DHS","WS_SRCE_H_IMP",250161010,"I",394015,1394015,"Region","..Sangha",0,"",0,1,"WSSRCEHIMP","CGDHS2011394015","2011-12","DHS",219,762,"","","1"
751409,"Households using an improved water source",52.6,1,"CG","Congo",2011,"CG2011DHS","WS_SRCE_H_IMP",250161010,"I",394016,1394016,"Region","..Likouala",0,"",0,1,"WSSRCEHIMP","CGDHS2011394016","2011-12","DHS",434,848,"","","1"
3384064,"Population using an improved water source",96.1,1,"CG","Congo",2011,"CG2011DHS","WS_SRCE_P_IMP",250162010,"I",394003,1394003,"Region","Brazzaville 2009",0,"",0,1,"WSSRCEPIMP","CGDHS2011394003","2011-12","DHS",17433,4969,"","","1"
6016776,"Population using an improved water source",97,1,"CG","Congo",2011,"CG2011DHS","WS_SRCE_P_IMP",250162010,"I",394004,1394004,"Region","Pointe-Noire 2009",0,"",0,1,"WSSRCEPIMP","CGDHS2011394004","2011-12","DHS",11269,4650,"","","1"
5565559,"Population using an improved water source",49.8,1,"CG","Congo",2011,"CG2011DHS","WS_SRCE_P_IMP",250162010,"I",394005,1394005,"Region","Sud",0,"",0,1,"WSSRCEPIMP","CGDHS2011394005","2011-12","DHS",13903,21379,"","",""
1197028,"Population using an improved water source",36.3,1,"CG","Congo",2011,"CG2011DHS","WS_SRCE_P_IMP",250162010,"I",394006,1394006,"Region","..Kouilou",0,"",0,1,"WSSRCEPIMP","CGDHS2011394006","2011-12","DHS",1254,4089,"","","1"
7674124,"Population using an improved water source",52.1,1,"CG","Congo",2011,"CG2011DHS","WS_SRCE_P_IMP",250162010,"I",394007,1394007,"Region","..Niari",0,"",0,1,"WSSRCEPIMP","CGDHS2011394007","2011-12","DHS",2844,4139,"","","1"
7987762,"Population using an improved water source",46.1,1,"CG","Congo",2011,"CG2011DHS","WS_SRCE_P_IMP",250162010,"I",394008,1394008,"Region","..Lékoumou",0,"",0,1,"WSSRCEPIMP","CGDHS2011394008","2011-12","DHS",1048,3633,"","","1"
73819,"Population using an improved water source",56,1,"CG","Congo",2011,"CG2011DHS","WS_SRCE_P_IMP",250162010,"I",394009,1394009,"Region","..Bouénza",0,"",0,1,"WSSRCEPIMP","CGDHS2011394009","2011-12","DHS",5467,4712,"","","1"
7101983,"Population using an improved water source",44,1,"CG","Congo",2011,"CG2011DHS","WS_SRCE_P_IMP",250162010,"I",394010,1394010,"Region","..Pool",0,"",0,1,"WSSRCEPIMP","CGDHS2011394010","2011-12","DHS",3290,4806,"","","1"
3549850,"Population using an improved water source",48.8,1,"CG","Congo",2011,"CG2011DHS","WS_SRCE_P_IMP",250162010,"I",394011,1394011,"Region","Nord",0,"",0,1,"WSSRCEPIMP","CGDHS2011394011","2011-12","DHS",7472,18558,"","",""
458239,"Population using an improved water source",44.8,1,"CG","Congo",2011,"CG2011DHS","WS_SRCE_P_IMP",250162010,"I",394012,1394012,"Region","..Plateaux",0,"",0,1,"WSSRCEPIMP","CGDHS2011394012","2011-12","DHS",1839,3723,"","","1"
1391574,"Population using an improved water source",60.4,1,"CG","Congo",2011,"CG2011DHS","WS_SRCE_P_IMP",250162010,"I",394013,1394013,"Region","..Cuvette",0,"",0,1,"WSSRCEPIMP","CGDHS2011394013","2011-12","DHS",1675,3563,"","","1"
6956998,"Population using an improved water source",19.8,1,"CG","Congo",2011,"CG2011DHS","WS_SRCE_P_IMP",250162010,"I",394014,1394014,"Region","..Cuvette-Ouest",0,"",0,1,"WSSRCEPIMP","CGDHS2011394014","2011-12","DHS",833,3736,"","","1"
3094575,"Population using an improved water source",51.2,1,"CG","Congo",2011,"CG2011DHS","WS_SRCE_P_IMP",250162010,"I",394015,1394015,"Region","..Sangha",0,"",0,1,"WSSRCEPIMP","CGDHS2011394015","2011-12","DHS",898,3192,"","","1"
752154,"Population using an improved water source",53.4,1,"CG","Congo",2011,"CG2011DHS","WS_SRCE_P_IMP",250162010,"I",394016,1394016,"Region","..Likouala",0,"",0,1,"WSSRCEPIMP","CGDHS2011394016","2011-12","DHS",2226,4344,"","","1"
3080213,"Households with an improved sanitation facility",61.4,1,"CG","Congo",2011,"CG2011DHS","WS_TLET_H_IMP",250261010,"I",394003,1394003,"Region","Brazzaville 2009",0,"",0,1,"WSTLETHIMP","CGDHS2011394003","2011-12","DHS",4092,1173,"","","1"
6937066,"Households with an improved sanitation facility",50.5,1,"CG","Congo",2011,"CG2011DHS","WS_TLET_H_IMP",250261010,"I",394004,1394004,"Region","Pointe-Noire 2009",0,"",0,1,"WSTLETHIMP","CGDHS2011394004","2011-12","DHS",2573,1077,"","","1"
4827332,"Households with an improved sanitation facility",26.6,1,"CG","Congo",2011,"CG2011DHS","WS_TLET_H_IMP",250261010,"I",394005,1394005,"Region","Sud",0,"",0,1,"WSTLETHIMP","CGDHS2011394005","2011-12","DHS",3277,5181,"","",""
1165231,"Households with an improved sanitation facility",7.9,1,"CG","Congo",2011,"CG2011DHS","WS_TLET_H_IMP",250261010,"I",394006,1394006,"Region","..Kouilou",0,"",0,1,"WSTLETHIMP","CGDHS2011394006","2011-12","DHS",340,1087,"","","1"
5027265,"Households with an improved sanitation facility",36.5,1,"CG","Congo",2011,"CG2011DHS","WS_TLET_H_IMP",250261010,"I",394007,1394007,"Region","..Niari",0,"",0,1,"WSTLETHIMP","CGDHS2011394007","2011-12","DHS",645,946,"","","1"
7675650,"Households with an improved sanitation facility",15.9,1,"CG","Congo",2011,"CG2011DHS","WS_TLET_H_IMP",250261010,"I",394008,1394008,"Region","..Lékoumou",0,"",0,1,"WSTLETHIMP","CGDHS2011394008","2011-12","DHS",242,850,"","","1"
357926,"Households with an improved sanitation facility",41.2,1,"CG","Congo",2011,"CG2011DHS","WS_TLET_H_IMP",250261010,"I",394009,1394009,"Region","..Bouénza",0,"",0,1,"WSTLETHIMP","CGDHS2011394009","2011-12","DHS",1201,1054,"","","1"
5359333,"Households with an improved sanitation facility",8.9,1,"CG","Congo",2011,"CG2011DHS","WS_TLET_H_IMP",250261010,"I",394010,1394010,"Region","..Pool",0,"",0,1,"WSTLETHIMP","CGDHS2011394010","2011-12","DHS",847,1244,"","","1"
6654124,"Households with an improved sanitation facility",9,1,"CG","Congo",2011,"CG2011DHS","WS_TLET_H_IMP",250261010,"I",394011,1394011,"Region","Nord",0,"",0,1,"WSTLETHIMP","CGDHS2011394011","2011-12","DHS",1691,4201,"","",""
3094625,"Households with an improved sanitation facility",3.3,1,"CG","Congo",2011,"CG2011DHS","WS_TLET_H_IMP",250261010,"I",394012,1394012,"Region","..Plateaux",0,"",0,1,"WSTLETHIMP","CGDHS2011394012","2011-12","DHS",460,918,"","","1"
5712890,"Households with an improved sanitation facility",12.4,1,"CG","Congo",2011,"CG2011DHS","WS_TLET_H_IMP",250261010,"I",394013,1394013,"Region","..Cuvette",0,"",0,1,"WSTLETHIMP","CGDHS2011394013","2011-12","DHS",391,825,"","","1"
5437939,"Households with an improved sanitation facility",4.1,1,"CG","Congo",2011,"CG2011DHS","WS_TLET_H_IMP",250261010,"I",394014,1394014,"Region","..Cuvette-Ouest",0,"",0,1,"WSTLETHIMP","CGDHS2011394014","2011-12","DHS",188,848,"","","1"
5701209,"Households with an improved sanitation facility",13.3,1,"CG","Congo",2011,"CG2011DHS","WS_TLET_H_IMP",250261010,"I",394015,1394015,"Region","..Sangha",0,"",0,1,"WSTLETHIMP","CGDHS2011394015","2011-12","DHS",219,762,"","","1"
753370,"Households with an improved sanitation facility",11.9,1,"CG","Congo",2011,"CG2011DHS","WS_TLET_H_IMP",250261010,"I",394016,1394016,"Region","..Likouala",0,"",0,1,"WSTLETHIMP","CGDHS2011394016","2011-12","DHS",434,848,"","","1"
6567609,"Population with an improved sanitation facility",61.7,1,"CG","Congo",2011,"CG2011DHS","WS_TLET_P_IMP",250262010,"I",394003,1394003,"Region","Brazzaville 2009",0,"",0,1,"WSTLETPIMP","CGDHS2011394003","2011-12","DHS",17433,4969,"","","1"
3070719,"Population with an improved sanitation facility",50.6,1,"CG","Congo",2011,"CG2011DHS","WS_TLET_P_IMP",250262010,"I",394004,1394004,"Region","Pointe-Noire 2009",0,"",0,1,"WSTLETPIMP","CGDHS2011394004","2011-12","DHS",11269,4650,"","","1"
5703608,"Population with an improved sanitation facility",30.7,1,"CG","Congo",2011,"CG2011DHS","WS_TLET_P_IMP",250262010,"I",394005,1394005,"Region","Sud",0,"",0,1,"WSTLETPIMP","CGDHS2011394005","2011-12","DHS",13903,21379,"","",""
1165371,"Population with an improved sanitation facility",9.5,1,"CG","Congo",2011,"CG2011DHS","WS_TLET_P_IMP",250262010,"I",394006,1394006,"Region","..Kouilou",0,"",0,1,"WSTLETPIMP","CGDHS2011394006","2011-12","DHS",1254,4089,"","","1"
4851529,"Population with an improved sanitation facility",41,1,"CG","Congo",2011,"CG2011DHS","WS_TLET_P_IMP",250262010,"I",394007,1394007,"Region","..Niari",0,"",0,1,"WSTLETPIMP","CGDHS2011394007","2011-12","DHS",2844,4139,"","","1"
7270610,"Population with an improved sanitation facility",16.7,1,"CG","Congo",2011,"CG2011DHS","WS_TLET_P_IMP",250262010,"I",394008,1394008,"Region","..Lékoumou",0,"",0,1,"WSTLETPIMP","CGDHS2011394008","2011-12","DHS",1048,3633,"","","1"
642520,"Population with an improved sanitation facility",45.6,1,"CG","Congo",2011,"CG2011DHS","WS_TLET_P_IMP",250262010,"I",394009,1394009,"Region","..Bouénza",0,"",0,1,"WSTLETPIMP","CGDHS2011394009","2011-12","DHS",5467,4712,"","","1"
6214776,"Population with an improved sanitation facility",9.4,1,"CG","Congo",2011,"CG2011DHS","WS_TLET_P_IMP",250262010,"I",394010,1394010,"Region","..Pool",0,"",0,1,"WSTLETPIMP","CGDHS2011394010","2011-12","DHS",3290,4806,"","","1"
4493887,"Population with an improved sanitation facility",9.2,1,"CG","Congo",2011,"CG2011DHS","WS_TLET_P_IMP",250262010,"I",394011,1394011,"Region","Nord",0,"",0,1,"WSTLETPIMP","CGDHS2011394011","2011-12","DHS",7472,18558,"","",""
551031,"Population with an improved sanitation facility",2.8,1,"CG","Congo",2011,"CG2011DHS","WS_TLET_P_IMP",250262010,"I",394012,1394012,"Region","..Plateaux",0,"",0,1,"WSTLETPIMP","CGDHS2011394012","2011-12","DHS",1839,3723,"","","1"
7475451,"Population with an improved sanitation facility",13,1,"CG","Congo",2011,"CG2011DHS","WS_TLET_P_IMP",250262010,"I",394013,1394013,"Region","..Cuvette",0,"",0,1,"WSTLETPIMP","CGDHS2011394013","2011-12","DHS",1675,3563,"","","1"
4070853,"Population with an improved sanitation facility",4.3,1,"CG","Congo",2011,"CG2011DHS","WS_TLET_P_IMP",250262010,"I",394014,1394014,"Region","..Cuvette-Ouest",0,"",0,1,"WSTLETPIMP","CGDHS2011394014","2011-12","DHS",833,3736,"","","1"
3094656,"Population with an improved sanitation facility",13.4,1,"CG","Congo",2011,"CG2011DHS","WS_TLET_P_IMP",250262010,"I",394015,1394015,"Region","..Sangha",0,"",0,1,"WSTLETPIMP","CGDHS2011394015","2011-12","DHS",898,3192,"","","1"
752056,"Population with an improved sanitation facility",11.7,1,"CG","Congo",2011,"CG2011DHS","WS_TLET_P_IMP",250262010,"I",394016,1394016,"Region","..Likouala",0,"",0,1,"WSTLETPIMP","CGDHS2011394016","2011-12","DHS",2226,4344,"","","1"
4226620,"Households using an improved water source",99,1,"CI","Cote d'Ivoire",2012,"CI2012DHS","WS_SRCE_H_IMP",250161010,"I",395001,1395010,"Region","Abidjan",0,"",0,1,"WSSRCEHIMP","CIDHS2012395001","2011-12","DHS",1795,1137,"","","1"
226293,"Households using an improved water source",79.4,1,"CI","Cote d'Ivoire",2012,"CI2012DHS","WS_SRCE_H_IMP",250161010,"I",395008,1395080,"Region","Centre",0,"",0,1,"WSSRCEHIMP","CIDHS2012395008","2011-12","DHS",677,770,"","","1"
5697471,"Households using an improved water source",81,1,"CI","Cote d'Ivoire",2012,"CI2012DHS","WS_SRCE_H_IMP",250161010,"I",395009,1395090,"Region","Centre-Est",0,"",0,1,"WSSRCEHIMP","CIDHS2012395009","2011-12","DHS",274,866,"","","1"
3090554,"Households using an improved water source",86.6,1,"CI","Cote d'Ivoire",2012,"CI2012DHS","WS_SRCE_H_IMP",250161010,"I",395010,1395100,"Region","Vallée du Bandama",0,"",0,1,"WSSRCEHIMP","CIDHS2012395010","2011-12","DHS",731,991,"","","1"
6151637,"Households using an improved water source",71.3,1,"CI","Cote d'Ivoire",2012,"CI2012DHS","WS_SRCE_H_IMP",250161010,"I",395011,1395110,"Region","Centre-Ouest",0,"",0,1,"WSSRCEHIMP","CIDHS2012395011","2011-12","DHS",1421,858,"","","1"
4951877,"Households using an improved water source",87.4,1,"CI","Cote d'Ivoire",2012,"CI2012DHS","WS_SRCE_H_IMP",250161010,"I",395012,1395120,"Region","Savanes",0,"",0,1,"WSSRCEHIMP","CIDHS2012395012","2011-12","DHS",511,795,"","","1"
6367677,"Households using an improved water source",84.5,1,"CI","Cote d'Ivoire",2012,"CI2012DHS","WS_SRCE_H_IMP",250161010,"I",395013,1395130,"Region","Zanzan",0,"",0,1,"WSSRCEHIMP","CIDHS2012395013","2011-12","DHS",467,872,"","","1"
1442992,"Households using an improved water source",79.1,1,"CI","Cote d'Ivoire",2012,"CI2012DHS","WS_SRCE_H_IMP",250161010,"I",395014,1395140,"Region","Nord-Ouest",0,"",0,1,"WSSRCEHIMP","CIDHS2012395014","2011-12","DHS",327,878,"","","1"
5694589,"Households using an improved water source",67,1,"CI","Cote d'Ivoire",2012,"CI2012DHS","WS_SRCE_H_IMP",250161010,"I",395015,1395150,"Region","Montagnes",0,"",0,1,"WSSRCEHIMP","CIDHS2012395015","2011-12","DHS",1071,819,"","","1"
7542999,"Households using an improved water source",75.8,1,"CI","Cote d'Ivoire",2012,"CI2012DHS","WS_SRCE_H_IMP",250161010,"I",395016,1395160,"Region","Sud sans Abidjan",0,"",0,1,"WSSRCEHIMP","CIDHS2012395016","2011-12","DHS",1473,758,"","","1"
1092251,"Households using an improved water source",50.5,1,"CI","Cote d'Ivoire",2012,"CI2012DHS","WS_SRCE_H_IMP",250161010,"I",395017,1395170,"Region","Bas Sassandra",0,"",0,1,"WSSRCEHIMP","CIDHS2012395017","2011-12","DHS",938,942,"","","1"
7110900,"Population using an improved water source",99.4,1,"CI","Cote d'Ivoire",2012,"CI2012DHS","WS_SRCE_P_IMP",250162010,"I",395001,1395010,"Region","Abidjan",0,"",0,1,"WSSRCEPIMP","CIDHS2012395001","2011-12","DHS",9200,5847,"","","1"
515870,"Population using an improved water source",83.3,1,"CI","Cote d'Ivoire",2012,"CI2012DHS","WS_SRCE_P_IMP",250162010,"I",395008,1395080,"Region","Centre",0,"",0,1,"WSSRCEPIMP","CIDHS2012395008","2011-12","DHS",3576,4168,"","","1"
3721222,"Population using an improved water source",83,1,"CI","Cote d'Ivoire",2012,"CI2012DHS","WS_SRCE_P_IMP",250162010,"I",395009,1395090,"Region","Centre-Est",0,"",0,1,"WSSRCEPIMP","CIDHS2012395009","2011-12","DHS",1226,4217,"","","1"
6498482,"Population using an improved water source",86.6,1,"CI","Cote d'Ivoire",2012,"CI2012DHS","WS_SRCE_P_IMP",250162010,"I",395010,1395100,"Region","Vallée du Bandama",0,"",0,1,"WSSRCEPIMP","CIDHS2012395010","2011-12","DHS",3955,5312,"","","1"
3090569,"Population using an improved water source",71.8,1,"CI","Cote d'Ivoire",2012,"CI2012DHS","WS_SRCE_P_IMP",250162010,"I",395011,1395110,"Region","Centre-Ouest",0,"",0,1,"WSSRCEPIMP","CIDHS2012395011","2011-12","DHS",7429,4487,"","","1"
6719998,"Population using an improved water source",86.2,1,"CI","Cote d'Ivoire",2012,"CI2012DHS","WS_SRCE_P_IMP",250162010,"I",395012,1395120,"Region","Savanes",0,"",0,1,"WSSRCEPIMP","CIDHS2012395012","2011-12","DHS",2620,4194,"","","1"
7263563,"Population using an improved water source",79.1,1,"CI","Cote d'Ivoire",2012,"CI2012DHS","WS_SRCE_P_IMP",250162010,"I",395013,1395130,"Region","Zanzan",0,"",0,1,"WSSRCEPIMP","CIDHS2012395013","2011-12","DHS",2114,3899,"","","1"
4717432,"Population using an improved water source",78.9,1,"CI","Cote d'Ivoire",2012,"CI2012DHS","WS_SRCE_P_IMP",250162010,"I",395014,1395140,"Region","Nord-Ouest",0,"",0,1,"WSSRCEPIMP","CIDHS2012395014","2011-12","DHS",2275,5932,"","","1"
7911992,"Population using an improved water source",65.5,1,"CI","Cote d'Ivoire",2012,"CI2012DHS","WS_SRCE_P_IMP",250162010,"I",395015,1395150,"Region","Montagnes",0,"",0,1,"WSSRCEPIMP","CIDHS2012395015","2011-12","DHS",5733,4489,"","","1"
3356103,"Population using an improved water source",75.4,1,"CI","Cote d'Ivoire",2012,"CI2012DHS","WS_SRCE_P_IMP",250162010,"I",395016,1395160,"Region","Sud sans Abidjan",0,"",0,1,"WSSRCEPIMP","CIDHS2012395016","2011-12","DHS",7054,3728,"","","1"
1090140,"Population using an improved water source",47.6,1,"CI","Cote d'Ivoire",2012,"CI2012DHS","WS_SRCE_P_IMP",250162010,"I",395017,1395170,"Region","Bas Sassandra",0,"",0,1,"WSSRCEPIMP","CIDHS2012395017","2011-12","DHS",4043,4080,"","","1"
3082567,"Households with an improved sanitation facility",88.6,1,"CI","Cote d'Ivoire",2012,"CI2012DHS","WS_TLET_H_IMP",250261010,"I",395001,1395010,"Region","Abidjan",0,"",0,1,"WSTLETHIMP","CIDHS2012395001","2011-12","DHS",1795,1137,"","","1"
1471385,"Households with an improved sanitation facility",32.7,1,"CI","Cote d'Ivoire",2012,"CI2012DHS","WS_TLET_H_IMP",250261010,"I",395008,1395080,"Region","Centre",0,"",0,1,"WSTLETHIMP","CIDHS2012395008","2011-12","DHS",677,770,"","","1"
3606371,"Households with an improved sanitation facility",59.8,1,"CI","Cote d'Ivoire",2012,"CI2012DHS","WS_TLET_H_IMP",250261010,"I",395009,1395090,"Region","Centre-Est",0,"",0,1,"WSTLETHIMP","CIDHS2012395009","2011-12","DHS",274,866,"","","1"
7618824,"Households with an improved sanitation facility",52.7,1,"CI","Cote d'Ivoire",2012,"CI2012DHS","WS_TLET_H_IMP",250261010,"I",395010,1395100,"Region","Vallée du Bandama",0,"",0,1,"WSTLETHIMP","CIDHS2012395010","2011-12","DHS",731,991,"","","1"
3090621,"Households with an improved sanitation facility",25.7,1,"CI","Cote d'Ivoire",2012,"CI2012DHS","WS_TLET_H_IMP",250261010,"I",395011,1395110,"Region","Centre-Ouest",0,"",0,1,"WSTLETHIMP","CIDHS2012395011","2011-12","DHS",1421,858,"","","1"
5667530,"Households with an improved sanitation facility",38.8,1,"CI","Cote d'Ivoire",2012,"CI2012DHS","WS_TLET_H_IMP",250261010,"I",395012,1395120,"Region","Savanes",0,"",0,1,"WSTLETHIMP","CIDHS2012395012","2011-12","DHS",511,795,"","","1"
3082593,"Households with an improved sanitation facility",22.8,1,"CI","Cote d'Ivoire",2012,"CI2012DHS","WS_TLET_H_IMP",250261010,"I",395013,1395130,"Region","Zanzan",0,"",0,1,"WSTLETHIMP","CIDHS2012395013","2011-12","DHS",467,872,"","","1"
6747511,"Households with an improved sanitation facility",41.8,1,"CI","Cote d'Ivoire",2012,"CI2012DHS","WS_TLET_H_IMP",250261010,"I",395014,1395140,"Region","Nord-Ouest",0,"",0,1,"WSTLETHIMP","CIDHS2012395014","2011-12","DHS",327,878,"","","1"
7913996,"Households with an improved sanitation facility",31.6,1,"CI","Cote d'Ivoire",2012,"CI2012DHS","WS_TLET_H_IMP",250261010,"I",395015,1395150,"Region","Montagnes",0,"",0,1,"WSTLETHIMP","CIDHS2012395015","2011-12","DHS",1071,819,"","","1"
4459735,"Households with an improved sanitation facility",51.5,1,"CI","Cote d'Ivoire",2012,"CI2012DHS","WS_TLET_H_IMP",250261010,"I",395016,1395160,"Region","Sud sans Abidjan",0,"",0,1,"WSTLETHIMP","CIDHS2012395016","2011-12","DHS",1473,758,"","","1"
1092052,"Households with an improved sanitation facility",29,1,"CI","Cote d'Ivoire",2012,"CI2012DHS","WS_TLET_H_IMP",250261010,"I",395017,1395170,"Region","Bas Sassandra",0,"",0,1,"WSTLETHIMP","CIDHS2012395017","2011-12","DHS",938,942,"","","1"
2867107,"Population with an improved sanitation facility",89.6,1,"CI","Cote d'Ivoire",2012,"CI2012DHS","WS_TLET_P_IMP",250262010,"I",395001,1395010,"Region","Abidjan",0,"",0,1,"WSTLETPIMP","CIDHS2012395001","2011-12","DHS",9200,5847,"","","1"
3550805,"Population with an improved sanitation facility",32.2,1,"CI","Cote d'Ivoire",2012,"CI2012DHS","WS_TLET_P_IMP",250262010,"I",395008,1395080,"Region","Centre",0,"",0,1,"WSTLETPIMP","CIDHS2012395008","2011-12","DHS",3576,4168,"","","1"
5033277,"Population with an improved sanitation facility",58.6,1,"CI","Cote d'Ivoire",2012,"CI2012DHS","WS_TLET_P_IMP",250262010,"I",395009,1395090,"Region","Centre-Est",0,"",0,1,"WSTLETPIMP","CIDHS2012395009","2011-12","DHS",1226,4217,"","","1"
5780060,"Population with an improved sanitation facility",48.8,1,"CI","Cote d'Ivoire",2012,"CI2012DHS","WS_TLET_P_IMP",250262010,"I",395010,1395100,"Region","Vallée du Bandama",0,"",0,1,"WSTLETPIMP","CIDHS2012395010","2011-12","DHS",3955,5312,"","","1"
104175,"Population with an improved sanitation facility",27.9,1,"CI","Cote d'Ivoire",2012,"CI2012DHS","WS_TLET_P_IMP",250262010,"I",395011,1395110,"Region","Centre-Ouest",0,"",0,1,"WSTLETPIMP","CIDHS2012395011","2011-12","DHS",7429,4487,"","","1"
4279256,"Population with an improved sanitation facility",40.9,1,"CI","Cote d'Ivoire",2012,"CI2012DHS","WS_TLET_P_IMP",250262010,"I",395012,1395120,"Region","Savanes",0,"",0,1,"WSTLETPIMP","CIDHS2012395012","2011-12","DHS",2620,4194,"","","1"
4257785,"Population with an improved sanitation facility",21.1,1,"CI","Cote d'Ivoire",2012,"CI2012DHS","WS_TLET_P_IMP",250262010,"I",395013,1395130,"Region","Zanzan",0,"",0,1,"WSTLETPIMP","CIDHS2012395013","2011-12","DHS",2114,3899,"","","1"
6947208,"Population with an improved sanitation facility",44,1,"CI","Cote d'Ivoire",2012,"CI2012DHS","WS_TLET_P_IMP",250262010,"I",395014,1395140,"Region","Nord-Ouest",0,"",0,1,"WSTLETPIMP","CIDHS2012395014","2011-12","DHS",2275,5932,"","","1"
3097633,"Population with an improved sanitation facility",32.1,1,"CI","Cote d'Ivoire",2012,"CI2012DHS","WS_TLET_P_IMP",250262010,"I",395015,1395150,"Region","Montagnes",0,"",0,1,"WSTLETPIMP","CIDHS2012395015","2011-12","DHS",5733,4489,"","","1"
5421024,"Population with an improved sanitation facility",52,1,"CI","Cote d'Ivoire",2012,"CI2012DHS","WS_TLET_P_IMP",250262010,"I",395016,1395160,"Region","Sud sans Abidjan",0,"",0,1,"WSTLETPIMP","CIDHS2012395016","2011-12","DHS",7054,3728,"","","1"
1092389,"Population with an improved sanitation facility",26,1,"CI","Cote d'Ivoire",2012,"CI2012DHS","WS_TLET_P_IMP",250262010,"I",395017,1395170,"Region","Bas Sassandra",0,"",0,1,"WSTLETPIMP","CIDHS2012395017","2011-12","DHS",4043,4080,"","","1"
1510457,"Households using an improved water source",99,1,"CI","Cote d'Ivoire",2021,"CI2021DHS","WS_SRCE_H_IMP",250161010,"I",395001,1395010,"Region","Abidjan",0,"",0,1,"WSSRCEHIMP","CIDHS2021395001","2021","DHS",3716,1316,"","","1"
5227466,"Households using an improved water source",90.3,1,"CI","Cote d'Ivoire",2021,"CI2021DHS","WS_SRCE_H_IMP",250161010,"I",395008,1395080,"Region","Centre",0,"",0,1,"WSSRCEHIMP","CIDHS2021395008","2021","DHS",905,1847,"","",""
