"iso3","year","age_band","allcause_deaths","age_person_years","pfpr_pct","map_population_coverage","population_weight_year","log_hr_zero_vs_current","attributable_fraction","attributable_deaths","zero_below_observed_support","current_outside_observed_support"
"BDI",2009,"<1",11784.5399215102,28951.9809687151,13.511949702976,0.903118502531811,2020,-0.0352069176139,0.034594363841411,407.678661748356,TRUE,FALSE
"BDI",2010,"<1",12278.3425635961,30826.0377444021,13.0584554674949,0.903118502531811,2020,-0.0339309983773967,0.0333617980592267,409.627585108701,TRUE,FALSE
"BDI",2011,"<1",12570.8962942663,32067.883269336,12.6210486475634,0.903118502531811,2020,-0.0327094987891703,0.0321803284581786,404.535571763189,TRUE,FALSE
"BDI",2012,"<1",12302.1783512303,31854.6756976227,12.8545004825736,0.903118502531811,2020,-0.0333603348637479,0.0328100154803617,403.634662146038,TRUE,FALSE
"BDI",2013,"<1",12275.6644386567,32359.8275733554,13.8404893933399,0.903118502531811,2020,-0.0361374992747433,0.0354923347392679,435.691991403732,TRUE,FALSE
"BDI",2014,"<1",12535.0543764636,33487.3267286959,14.7980848700762,0.903118502531811,2020,-0.0388809972429554,0.0381348330573937,478.022206011793,TRUE,FALSE
"BDI",2015,"<1",12649.1144101055,34130.9725256836,16.717817650048,0.903118502531811,2020,-0.0445312508879503,0.0435542901511342,550.923199172628,TRUE,FALSE
"BDI",2016,"<1",12421.8597106096,33945.9090252356,20.4324568271379,0.903118502531811,2020,-0.0561097123639717,0.054564595753004,677.793753609943,TRUE,FALSE
"BDI",2017,"<1",12200.6199613512,33713.9789886025,22.4128481961198,0.903118502531811,2020,-0.0625915162360736,0.060672904800375,740.247053420614,TRUE,FALSE
"BDI",2018,"<1",12242.4462346539,34272.8541123788,27.4139813946476,0.903118502531811,2020,-0.0791306535188327,0.0760807967360886,931.415063531197,TRUE,FALSE
"BDI",2019,"<1",12649.2925524673,35726.359770104,29.0526616543585,0.903118502531811,2020,-0.0843894463825753,0.0809267433662659,1023.66605215834,TRUE,FALSE
"BDI",2020,"<1",12873.1971755895,36829.7262976021,31.5467237136024,0.903118502531811,2020,-0.0920269236700869,0.0879194073424583,1131.80386628044,TRUE,FALSE
"BDI",2021,"<1",12865.6985524016,36958.7619653906,29.5666094192282,0.903118502531811,2020,-0.0860044521282529,0.0824098540179565,1060.26033954245,TRUE,FALSE
"BDI",2022,"<1",13044.9404859942,37570.1590073229,25.7909174015938,0.903118502531811,2020,-0.0738031847511578,0.0711455114203908,928.088962324622,TRUE,FALSE
"BDI",2023,"<1",13209.5283210353,38190.8694603794,23.396135934609,0.903118502531811,2020,-0.0658506980667542,0.0637293591263741,841.834774261265,TRUE,FALSE
"BDI",2024,"<1",13625.5810549146,39065.0991915255,23.4246685162394,0.903118502531811,2020,-0.0659454798522211,0.0638180963239948,869.558644232937,TRUE,FALSE
"BEN",2000,"<1",10722.4124650312,23215.9527368814,37.5210287325839,1,2020,-0.107359130102159,0.101796956689945,1091.50895731451,TRUE,FALSE
"BEN",2001,"<1",10733.1454275824,23982.1667027204,40.7727026592471,1,2020,-0.113192988356954,0.107021690930985,1148.67937266804,TRUE,FALSE
"BEN",2002,"<1",10757.8323954837,24815.0398302499,44.1276305551911,1,2020,-0.117192775080441,0.110586280165337,1189.6686672587,TRUE,FALSE
"BEN",2003,"<1",10766.4832889322,25659.639325685,46.7925846388698,1,2020,-0.1190151884347,0.112205683546455,1208.06061682612,TRUE,FALSE
"BEN",2004,"<1",10750.0219251261,26477.6332047469,51.8262775530269,1,2020,-0.119495286559021,0.112631809633215,1210.79442302368,TRUE,FALSE
"BEN",2005,"<1",10804.6666154987,27278.4884920618,56.789331963267,1,2020,-0.11663148869044,0.110086924221575,1189.45251493978,TRUE,FALSE
"BEN",2006,"<1",10930.1964291764,28069.4643569137,57.4316688628387,1,2020,-0.11604642606863,0.109566117006716,1197.57918086554,TRUE,FALSE
"BEN",2007,"<1",11007.0370319893,28871.3451234202,55.5814878403528,1,2020,-0.117604634101735,0.110952517805198,1221.25847227427,TRUE,FALSE
"BEN",2008,"<1",11167.8280302293,29677.9081826129,48.8507373039385,1,2020,-0.119658640701478,0.112776753064118,1259.4713840277,TRUE,FALSE
"BEN",2009,"<1",11336.0541239105,30462.5631080162,43.311327257976,1,2020,-0.116399797182408,0.109880715031494,1245.613732771,TRUE,FALSE
"BEN",2010,"<1",11468.8659885611,31226.6574477933,39.0328575679227,1,2020,-0.110320318046456,0.104452770590619,1197.95482803772,TRUE,FALSE
"BEN",2011,"<1",11572.1228301627,31976.9012506083,34.5342963224436,1,2020,-0.100328018429745,0.0954593366399168,1104.66716888297,TRUE,FALSE
"BEN",2012,"<1",11601.0890296574,32698.995922287,32.1543135838017,1,2020,-0.0938001964503495,0.0895353418610337,1038.70747223066,TRUE,FALSE
"BEN",2013,"<1",11562.3502005595,33404.653440091,32.1249323129296,1,2020,-0.0937153522447726,0.0894580909333077,1034.3457756444,TRUE,FALSE
"BEN",2014,"<1",11447.9674973541,34083.5610625313,33.5075929646105,1,2020,-0.0975999055909079,0.0929882785128442,1064.52679004995,TRUE,FALSE
"BEN",2015,"<1",11348.3334679703,34728.2874615604,36.3793100261877,1,2020,-0.104844222196752,0.0995352159128648,1129.55882198562,TRUE,FALSE
"BEN",2016,"<1",11247.7081519529,35333.0417235772,39.9620065312248,1,2020,-0.111924563415136,0.105888296310216,1191.00065360482,TRUE,FALSE
"BEN",2017,"<1",11164.3437754792,35876.8561001268,39.6133640612612,1,2020,-0.111341616583934,0.105366924774633,1176.35257074905,TRUE,FALSE
"BEN",2018,"<1",11010.2379059628,36377.4464357642,38.4979698499149,1,2020,-0.109322604690708,0.103558825282702,1140.20730362459,TRUE,FALSE
"BEN",2019,"<1",10937.5970603174,36835.1865271015,37.9949435679264,1,2020,-0.108334186417192,0.102672328401795,1122.98855730341,TRUE,FALSE
"BEN",2020,"<1",10780.240119366,37323.6704668773,35.4111807027627,1,2020,-0.102540019694342,0.0974579704259829,1050.62032273817,TRUE,FALSE
"BEN",2021,"<1",10643.9166490295,37783.5850773021,36.288656478646,1,2020,-0.104634923712072,0.0993467302738568,1057.43831638855,TRUE,FALSE
"BEN",2022,"<1",10627.9381122745,38217.0656775424,37.2167224488212,1,2020,-0.106711287251991,0.101214873741558,1075.70541416696,TRUE,FALSE
"BEN",2023,"<1",10615.8946897509,38766.4843657875,35.9592010985173,1,2020,-0.10386286948395,0.0986511086146242,1047.26978008003,TRUE,FALSE
"BEN",2024,"<1",10370.6746224564,38905.462973035,36.4070797441475,1,2020,-0.104908061567201,0.0995926991829256,1032.8434779983,TRUE,FALSE
"BFA",2000,"<1",22179.8677153244,44725.2121597323,70.1568168696541,1,2020,-0.0961175226055837,0.0916427427161331,2032.62391051334,TRUE,FALSE
"BFA",2001,"<1",22198.9984950535,46021.5469272692,72.8862739265363,1,2020,-0.0901087539858052,0.0861682029833894,1912.84780834973,TRUE,FALSE
"BFA",2002,"<1",22088.3442901455,47361.1613722306,71.3160658617491,1,2020,-0.0936279254017775,0.0893784816488397,1974.22267479002,TRUE,FALSE
"BFA",2003,"<1",21884.8017337384,48747.8706795405,64.6892706023661,1,2020,-0.106471155497518,0.100999020976781,2210.34354937853,TRUE,FALSE
"BFA",2004,"<1",21729.7497088318,50118.6048718615,56.6198288829396,1,2020,-0.116778161093646,0.110217440339254,2394.9973921201,TRUE,FALSE
"BFA",2005,"<1",21668.9137055495,51434.2296696051,53.1839944402602,1,2020,-0.119018428310841,0.11220855988542,2431.43760118114,TRUE,FALSE
"BFA",2006,"<1",21552.1008819042,52715.3438958747,53.3784068877201,1,2020,-0.118930501910526,0.112130496147978,2416.6477649192,TRUE,FALSE
"BFA",2007,"<1",21361.9057588415,53964.4679962988,55.6300716099546,1,2020,-0.117568765040013,0.110920627934259,2369.47600064317,TRUE,FALSE
"BFA",2008,"<1",20826.5921363319,55177.9513105736,59.1452304450956,1,2020,-0.114265723291307,0.107979106340452,2248.8368069982,TRUE,FALSE
"BFA",2009,"<1",20523.825576916,56350.449585765,62.8713408283633,1,2020,-0.109351278843984,0.103584529605823,2125.95081809679,TRUE,FALSE
"BFA",2010,"<1",20226.2108837224,57493.4241520128,64.368496437083,1,2020,-0.107001110620863,0.101475324930498,2052.46132153852,TRUE,FALSE
"BFA",2011,"<1",19881.2236983569,58639.6164292614,61.4529338421909,1,2020,-0.111383917516249,0.105404767787391,2095.57576725449,TRUE,FALSE
"BFA",2012,"<1",19631.4785116367,59785.7990991126,56.51016888782,1,2020,-0.11687131362582,0.110300321977393,2165.35840072581,TRUE,FALSE
"BFA",2013,"<1",19384.7871193913,60946.6131397408,48.1698515972824,1,2020,-0.119516726899869,0.112650834905719,2183.71245346906,TRUE,FALSE
"BFA",2014,"<1",19188.6639650568,62121.6142487713,42.2956447533033,1,2020,-0.11525336241125,0.108859666161595,2088.87155332312,TRUE,FALSE
"BFA",2015,"<1",19294.5531110122,63302.8421189232,39.2003452509794,1,2020,-0.110621518896833,0.104722469558851,2020.57325081962,TRUE,FALSE
"BFA",2016,"<1",19454.3133053202,64544.9554630071,34.3104280633948,1,2020,-0.0997454220021404,0.094932200942043,1846.84077989012,TRUE,FALSE
"BFA",2017,"<1",19543.0636542906,65907.380443785,31.1415113230648,1,2020,-0.0908233270697616,0.0868209693363919,1696.74773026832,TRUE,FALSE
"BFA",2018,"<1",19549.0710425162,67326.6529731822,27.2838045504635,1,2020,-0.0787069451386499,0.0756892414802902,1479.65435885235,TRUE,FALSE
"BFA",2019,"<1",19588.8693997176,68895.1611854474,24.1457090813068,1,2020,-0.0683424578216139,0.0660594164518401,1294.02928149665,TRUE,FALSE
"BFA",2020,"<1",19601.8268544997,70553.1567341188,23.9142737493223,1,2020,-0.06757285295962,0.0653403745843596,1280.79070921077,TRUE,FALSE
"BFA",2021,"<1",19611.4777919016,72278.0796732828,23.8589536880568,1,2020,-0.0673889115646907,0.065168436176266,1278.0493388038,TRUE,FALSE
"BFA",2022,"<1",20010.6620882595,74026.1626635708,21.6160046279595,1,2020,-0.0599663981986208,0.0582038208992776,1164.69699226102,TRUE,FALSE
"BFA",2023,"<1",20310.9445243823,75868.805627388,21.6094909561051,1,2020,-0.0599450201956973,0.0581836869625965,1181.76563812132,TRUE,FALSE
"BFA",2024,"<1",20394.1005743385,77755.2264757927,20.8912355688325,1,2020,-0.057597514369433,0.0559701705756804,1141.46128788331,TRUE,FALSE
"BWA",2000,"<1",514.538431522582,3499.81784134324,0.424035053441698,0.500006041684288,2020,-0.0010586043317458,0.0010580442078475,0.544404407187407,TRUE,FALSE
"BWA",2001,"<1",497.37996329201,3477.03214379843,0.297873286747476,0.500006041684288,2020,-0.000743626064803795,0.000743349643463951,0.369727218379229,TRUE,FALSE
"BWA",2002,"<1",482.993668155426,3467.49891720639,0.182050333158404,0.500006041684288,2020,-0.000454474286202153,0.000454371028407007,0.219458329713853,TRUE,FALSE
"BWA",2003,"<1",472.813169452474,3478.05286878099,0.147612416417433,0.500006041684288,2020,-0.00036850188983577,0.000368434001353631,0.174200447914067,TRUE,FALSE
"BWA",2004,"<1",463.137767524775,3500.62372846921,0.140934783944168,0.500006041684288,2020,-0.000351831610981296,0.000351769725498022,0.162917845349957,TRUE,FALSE
"BWA",2005,"<1",454.850857072986,3530.37620506091,0.0739687942020688,0.500006041684288,2020,-0.000184656262839637,0.000184639214921285,0.0839833051562297,TRUE,FALSE
"BWA",2006,"<1",490.499057410284,3553.75952250598,0.147705239866681,0.500006041684288,2020,-0.000368733617736949,0.000368665643851533,0.180830150808732,TRUE,FALSE
"BWA",2007,"<1",437.684517326669,3579.92286056412,0.148236718962889,0.500006041684288,2020,-0.000370060421941638,0.000369991958029216,0.161939751564767,TRUE,FALSE
"BWA",2008,"<1",432.447005926279,3617.49095096449,0.241073799271423,0.500006041684288,2020,-0.000601824903083095,0.000601643842800126,0.260179078452895,TRUE,FALSE
"BWA",2009,"<1",429.270286844303,3646.11078409826,0.26556273087679,0.500006041684288,2020,-0.000662961697320329,0.00066274198677018,0.284495442764599,TRUE,FALSE
"BWA",2010,"<1",424.831201652107,3671.03205473101,0.234289152805162,0.500006041684288,2020,-0.000584887072366102,0.000584716059265134,0.248405626082891,TRUE,FALSE
"BWA",2011,"<1",421.38952810203,3695.23386194034,0.0831338764078907,0.500006041684288,2020,-0.000207536093635615,0.000207514559510263,0.0874444623063302,TRUE,FALSE
"BWA",2012,"<1",418.752530098214,3718.20967172062,0.0445555048639268,0.500006041684288,2020,-0.000111228647261126,0.000111222461584484,0.0465746871922542,TRUE,FALSE
"BWA",2013,"<1",416.311548785231,3745.1394294017,0.0926930386601665,0.500006041684288,2020,-0.000231399732528433,0.000231372961675288,0.096323236022065,TRUE,FALSE
"BWA",2014,"<1",411.67310117641,3772.29925470874,0.225606371069203,0.500006041684288,2020,-0.000563210610440989,0.000563052037116589,0.231793378243481,TRUE,FALSE
"BWA",2015,"<1",411.042195792295,3799.30585800134,0.0668556239324968,0.500006041684288,2020,-0.000166898863902958,0.000166884937062374,0.0685967509747769,TRUE,FALSE
"BWA",2016,"<1",406.702226813889,3822.48044635282,0.105803076769322,0.500006041684288,2020,-0.000264127873659545,0.000264092994963602,0.107407209137646,TRUE,FALSE
"BWA",2017,"<1",400.112522164389,3836.97035795464,0.305153900347059,0.500006041684288,2020,-0.000761802498329166,0.000761512400476369,0.304690647214058,TRUE,FALSE
"BWA",2018,"<1",395.998711534489,3842.9423900548,0.0965728045279377,0.500006041684288,2020,-0.000241085246376032,0.000241056187663277,0.0954579397220738,TRUE,FALSE
"BWA",2019,"<1",391.406787334264,3843.11152051339,0.0423554467026761,0.500006041684288,2020,-0.000105736405770717,0.000105730815873984,0.0413837589634668,TRUE,FALSE
"BWA",2020,"<1",383.061385308886,3836.83950527624,0.217936255017923,0.500006041684288,2020,-0.00054406230373961,0.000543914328681535,0.208352576234101,TRUE,FALSE
"BWA",2021,"<1",378.150143541644,3824.55003305616,0.117068486605279,0.500006041684288,2020,-0.000292251094588945,0.000292208393397726,0.110498645907423,TRUE,FALSE
"BWA",2022,"<1",377.400138927825,3806.57162992899,0.0618352892963065,0.500006041684288,2020,-0.00015436604918039,0.000154354135354858,0.0582532721270077,TRUE,FALSE
"BWA",2023,"<1",373.461683249632,3794.08426329018,0.0864128736534759,0.500006041684288,2020,-0.000215721829894506,0.000215698563613604,0.0805551486416644,TRUE,FALSE
"BWA",2024,"<1",361.573212357219,3696.88168369423,0.0785030798269115,0.500006041684288,2020,-0.000195975710286041,0.000195956508300924,0.0708526241886692,TRUE,FALSE
"CAF",2000,"<1",6919.19885728774,12845.0627715473,50.1231239687863,1,2020,-0.119741785971178,0.112850518413606,780.835178051753,TRUE,FALSE
"CAF",2001,"<1",7037.62100567015,13283.7522409328,50.790293353342,1,2020,-0.119693052265844,0.112807283278688,793.894906394675,TRUE,FALSE
"CAF",2002,"<1",7104.60912051858,13562.4679126121,53.0620108083721,1,2020,-0.119071119467107,0.11225533741053,797.530293993741,TRUE,FALSE
"CAF",2003,"<1",7238.35763055042,13952.5733111479,54.6697446564094,1,2020,-0.118225520606972,0.111504344060943,807.108319673046,TRUE,FALSE
"CAF",2004,"<1",7424.69789787272,14443.961154256,56.4977241161672,1,2020,-0.116881798496908,0.110309650314922,819.015828808273,TRUE,FALSE
"CAF",2005,"<1",7548.95249397688,14817.4288792299,57.137610295232,1,2020,-0.116319969515137,0.109809656049184,828.947876895227,TRUE,FALSE
"CAF",2006,"<1",7709.64884449986,15284.6528179464,56.7566166347886,1,2020,-0.116660050673293,0.1101123415406,848.927486723661,TRUE,FALSE
"CAF",2007,"<1",7807.53315058536,15645.4429524687,55.183785583939,1,2020,-0.117887729911861,0.1112041678002,868.230226583321,TRUE,FALSE
"CAF",2008,"<1",7866.73075354201,16001.6501128516,52.9036931466558,1,2020,-0.119136640672266,0.112313501605182,883.540077115475,TRUE,FALSE
"CAF",2009,"<1",7992.19693252054,16475.1086161274,49.9797170597872,1,2020,-0.119744062174825,0.112852537744193,901.9397059863,TRUE,FALSE
"CAF",2010,"<1",8169.8960312851,16984.9253966639,46.813973768148,1,2020,-0.11902521455308,0.112214584632747,916.781489643384,TRUE,FALSE
"CAF",2011,"<1",8314.00843406378,17528.0510960787,43.8411225047362,1,2020,-0.116927317690555,0.110350147380531,917.452056021914,TRUE,FALSE
"CAF",2012,"<1",8417.29707294535,18109.1942948252,41.7233264322228,1,2020,-0.114527744169001,0.108212803819784,910.859316847473,TRUE,FALSE
"CAF",2013,"<1",8679.85888937534,18695.0428849976,40.5486049719337,1,2020,-0.112854455250361,0.106719337034381,926.308786226119,TRUE,FALSE
"CAF",2014,"<1",8721.03673994481,18822.6359418997,39.0373523270111,1,2020,-0.110328470704767,0.10446007165142,911.000122729304,TRUE,FALSE
"CAF",2015,"<1",8465.2374099137,18282.7116102384,36.7348327663838,1,2020,-0.105651679231328,0.100262009070552,848.741709977144,TRUE,FALSE
"CAF",2016,"<1",8471.5716108923,18301.4467103132,34.8644575981452,1,2020,-0.101174193035488,0.0962244122396921,815.171999004573,TRUE,FALSE
"CAF",2017,"<1",8826.9137232568,19075.6503098355,35.1002027918672,1,2020,-0.101768637281573,0.0967614967883628,854.105383884069,TRUE,FALSE
"CAF",2018,"<1",8944.74917305307,19462.2126509412,34.5918319853756,1,2020,-0.100476605545555,0.0955937297434295,855.061935071599,TRUE,FALSE
"CAF",2019,"<1",8997.38265934262,19654.7830647918,34.0731461097058,1,2020,-0.0991203145470559,0.0943662594447993,849.049346355664,TRUE,FALSE
"CAF",2020,"<1",9183.08092954075,20229.1756217852,32.4253601406584,1,2020,-0.0945783907597515,0.0902435846659071,828.714141358888,TRUE,FALSE
"CAF",2021,"<1",9345.81696321285,20777.6177592773,32.684381685617,1,2020,-0.0953142879120112,0.0909128255447709,849.654627149931,TRUE,FALSE
"CAF",2022,"<1",9336.22302361523,20780.5863101603,32.851055562119,1,2020,-0.0957836901306918,0.091339452943677,852.765503537177,TRUE,FALSE
"CAF",2023,"<1",9459.79076930273,21135.1231725848,33.3836364013419,1,2020,-0.0972611074926857,0.0926809326053745,876.742230750691,TRUE,FALSE
"CAF",2024,"<1",9300.39391375339,21230.3397042316,33.7356038277751,1,2020,-0.0982179473235229,0.0935486764162105,870.039540781009,TRUE,FALSE
"CIV",2000,"<1",27481.8195511247,50736.0643352275,61.803139258952,0.999044906250652,2020,-0.110900070027755,0.10497181539805,2884.81648872317,TRUE,FALSE
"CIV",2001,"<1",27481.6577332166,51742.6672999127,65.45108924109,0.999044906250652,2020,-0.10517622584012,0.0998341238798942,2743.6072225628,TRUE,FALSE
"CIV",2002,"<1",27540.2633781038,52687.88957143,66.4293678264362,0.999044906250652,2020,-0.103440116664838,0.0982699802739238,2706.38113890492,TRUE,FALSE
"CIV",2003,"<1",27378.0338544312,53631.9670440377,68.8703916155002,0.999044906250652,2020,-0.0987661329325812,0.0940454438143014,2574.77934460295,TRUE,FALSE
"CIV",2004,"<1",27321.0842921442,54566.4005851605,69.7312228745312,0.999044906250652,2020,-0.0970073472314794,0.0924506618662892,2525.85232571341,TRUE,FALSE
"CIV",2005,"<1",27392.2659919489,55654.1700156284,62.0559536355424,0.999044906250652,2020,-0.110543377632673,0.104652508707469,2866.66935523976,TRUE,FALSE
"CIV",2006,"<1",27481.1462580536,56916.4071471189,57.4680827884042,0.999044906250652,2020,-0.116011888179776,0.109535362769144,3010.1573246878,TRUE,FALSE
"CIV",2007,"<1",27388.832884178,58131.3523491503,53.6125968958455,0.999044906250652,2020,-0.118818180785983,0.112030764045952,3068.39187434136,TRUE,FALSE
"CIV",2008,"<1",27344.5870630587,59396.0425344648,55.1876664167368,0.999044906250652,2020,-0.117885058545195,0.11120179349747,3040.76712385984,TRUE,FALSE
"CIV",2009,"<1",27197.8765513817,60555.5367472927,60.6953011414295,0.999044906250652,2020,-0.112389361748664,0.106303781374217,2891.23712276101,TRUE,FALSE
"CIV",2010,"<1",27019.1394898862,61692.3313402445,65.0033195081738,0.999044906250652,2020,-0.105943487952581,0.100524522159481,2716.08608638117,TRUE,FALSE
"CIV",2011,"<1",27004.0086919326,62903.6232009522,59.6120296901077,0.999044906250652,2020,-0.113726665828546,0.107498126194464,2902.88033412178,TRUE,FALSE
"CIV",2012,"<1",27146.2246384494,64133.329006692,38.683842029167,0.999044906250652,2020,-0.109675513671065,0.103875131606668,2819.81765694311,TRUE,FALSE
"CIV",2013,"<1",27323.30554506,65359.0711951049,26.9895216809926,0.999044906250652,2020,-0.077746452739679,0.0748010215264732,2043.81116625044,TRUE,FALSE
"CIV",2014,"<1",27333.7118715333,66793.0038867021,23.6839108403306,0.999044906250652,2020,-0.0668069740506636,0.0646242642983225,1766.42102024016,TRUE,FALSE
"CIV",2015,"<1",27543.3205330349,68378.3232370811,21.3567298975211,0.999044906250652,2020,-0.0591166204248514,0.0574031632965203,1581.0737262862,TRUE,FALSE
"CIV",2016,"<1",27793.5736527454,70186.8511862161,21.6340460920951,0.999044906250652,2020,-0.0600256182593164,0.0582595924747525,1619.24227442596,TRUE,FALSE
"CIV",2017,"<1",27934.5348410519,71958.3073446746,22.9132150002284,0.999044906250652,2020,-0.064247994459062,0.0622275916698701,1738.29882757674,TRUE,FALSE
"CIV",2018,"<1",28081.1268296805,73908.3867129775,24.8076980165524,0.999044906250652,2020,-0.0705431814410693,0.068112501588124,1912.67579578292,TRUE,FALSE
"CIV",2019,"<1",28086.3097910456,75860.575545957,26.0395943758438,0.999044906250652,2020,-0.0746247544572251,0.071908316737776,2019.63926044981,TRUE,FALSE
"CIV",2020,"<1",28439.657720307,78019.5365625955,26.1743435667182,0.999044906250652,2020,-0.0750692748031574,0.0723207806927748,2056.7782489679,TRUE,FALSE
"CIV",2021,"<1",28467.8444932394,80203.7483255674,25.4493639182503,0.999044906250652,2020,-0.072672534566475,0.0700947079877302,1995.44524679373,TRUE,FALSE
