"iso3","age_band","draw","log_hr_zero_vs_current","variance","model_id","hiv_treatment"
"CAF","1-5",,-0.175756858895921,0.00423473426412914,"age_band_separate_v1","posterior_median"
"CIV","1-5",,-0.179587282975328,0.00466247332579435,"age_band_separate_v1","posterior_median"
"CMR","1-5",,-0.164338614096581,0.00364901215218867,"age_band_separate_v1","posterior_median"
"COD","1-5",,-0.180818671104009,0.00491542690878879,"age_band_separate_v1","posterior_median"
"COG","1-5",,-0.126636845750222,0.00270867634686337,"age_band_separate_v1","posterior_median"
"COM","1-5",,-0.00634249423437918,1.30500405831077e-05,"age_band_separate_v1","posterior_median"
"DJI","1-5",,-0.000765506961112408,1.90403939417441e-07,"age_band_separate_v1","posterior_median"
"ERI","1-5",,-0.00112159748681344,4.08734269287069e-07,"age_band_separate_v1","posterior_median"
"ETH","1-5",,-0.0432910414857052,0.000562905947775153,"age_band_separate_v1","posterior_median"
"GAB","1-5",,-0.0567612460996903,0.000912022904542355,"age_band_separate_v1","posterior_median"
"GHA","1-5",,-0.128584045760346,0.00275470650319574,"age_band_separate_v1","posterior_median"
"GIN","1-5",,-0.153338458080887,0.00333644844886411,"age_band_separate_v1","posterior_median"
"GMB","1-5",,-0.0287732250579064,0.000259979812190215,"age_band_separate_v1","posterior_median"
"GNB","1-5",,-0.0231823183969287,0.000170818312758665,"age_band_separate_v1","posterior_median"
"GNQ","1-5",,-0.129878755760061,0.0027852974611551,"age_band_separate_v1","posterior_median"
"KEN","1-5",,-0.0510119079336972,0.000757170525015261,"age_band_separate_v1","posterior_median"
"LBR","1-5",,-0.151925814198999,0.00330206063457204,"age_band_separate_v1","posterior_median"
"MDG","1-5",,-0.0689275163243101,0.0012543014102264,"age_band_separate_v1","posterior_median"
"MLI","1-5",,-0.142705615547972,0.00308608684926932,"age_band_separate_v1","posterior_median"
"MOZ","1-5",,-0.156183779763901,0.00340819420604911,"age_band_separate_v1","posterior_median"
"MRT","1-5",,-0.0173344151912025,9.64474449693017e-05,"age_band_separate_v1","posterior_median"
"MWI","1-5",,-0.124731802067211,0.00266363137146107,"age_band_separate_v1","posterior_median"
"NAM","1-5",,-0.0192317994528114,0.000118377981362016,"age_band_separate_v1","posterior_median"
"NER","1-5",,-0.106899119357825,0.00224111592312564,"age_band_separate_v1","posterior_median"
"NGA","1-5",,-0.157451349291002,0.00344158638708697,"age_band_separate_v1","posterior_median"
"RWA","1-5",,-0.0207610144188506,0.00013760413057224,"age_band_separate_v1","posterior_median"
"SEN","1-5",,-0.0230921101954823,0.000169520858525406,"age_band_separate_v1","posterior_median"
"SLE","1-5",,-0.148376362978545,0.00321788185505247,"age_band_separate_v1","posterior_median"
"SOM","1-5",,-0.0379928731885638,0.000441640807675328,"age_band_separate_v1","posterior_median"
"SSD","1-5",,-0.134287832233546,0.00288928147301972,"age_band_separate_v1","posterior_median"
"SWZ","1-5",,-0.0117848055650735,4.48739590289986e-05,"age_band_separate_v1","posterior_median"
"TCD","1-5",,-0.0714565950623196,0.00132592276890737,"age_band_separate_v1","posterior_median"
"TGO","1-5",,-0.173216410492887,0.00405473290895047,"age_band_separate_v1","posterior_median"
"TZA","1-5",,-0.0878113379462462,0.00176995924555916,"age_band_separate_v1","posterior_median"
"UGA","1-5",,-0.150712439700396,0.00327299096170135,"age_band_separate_v1","posterior_median"
"ZMB","1-5",,-0.0853894697237964,0.00170693717436999,"age_band_separate_v1","posterior_median"
"ZWE","1-5",,-0.017369279463524,9.68309796295087e-05,"age_band_separate_v1","posterior_median"
"AGO","6-11",,-0.260167441308248,0.00324663473635893,"age_band_separate_v1","posterior_median"
"BDI","6-11",,-0.377216931325555,0.00445123825764083,"age_band_separate_v1","posterior_median"
"BEN","6-11",,-0.505050790387199,0.00575476072755926,"age_band_separate_v1","posterior_median"
"BFA","6-11",,-0.492199161655465,0.00547429864609923,"age_band_separate_v1","posterior_median"
"BWA","6-11",,-0.00103134189566462,7.20399755403428e-08,"age_band_separate_v1","posterior_median"
"CAF","6-11",,-0.506200041818954,0.00578282959065215,"age_band_separate_v1","posterior_median"
"CIV","6-11",,-0.520848719063154,0.00619381574030538,"age_band_separate_v1","posterior_median"
"CMR","6-11",,-0.473143280966,0.00517788903056093,"age_band_separate_v1","posterior_median"
"COD","6-11",,-0.527152486577354,0.00643237262015637,"age_band_separate_v1","posterior_median"
"COG","6-11",,-0.378130739916213,0.00445853947866629,"age_band_separate_v1","posterior_median"
"COM","6-11",,-0.0208149770580253,2.92938727809497e-05,"age_band_separate_v1","posterior_median"
"DJI","6-11",,-0.00251276576019066,4.27626622330172e-07,"age_band_separate_v1","posterior_median"
"ERI","6-11",,-0.00368161642375606,9.17965556026094e-07,"age_band_separate_v1","posterior_median"
"ETH","6-11",,-0.140685867062051,0.00123070161222829,"age_band_separate_v1","posterior_median"
"GAB","6-11",,-0.183056642950001,0.00195056323848793,"age_band_separate_v1","posterior_median"
"GHA","6-11",,-0.383023177178108,0.00449733437886869,"age_band_separate_v1","posterior_median"
"GIN","6-11",,-0.444787295785323,0.00492692326485105,"age_band_separate_v1","posterior_median"
"GMB","6-11",,-0.0940392098816541,0.000577295241544098,"age_band_separate_v1","posterior_median"
"GNB","6-11",,-0.0758833048868981,0.000380860334208382,"age_band_separate_v1","posterior_median"
"GNQ","6-11",,-0.3862676253795,0.00452276914720248,"age_band_separate_v1","posterior_median"
"KEN","6-11",,-0.165101554061166,0.0016363387846919,"age_band_separate_v1","posterior_median"
"LBR","6-11",,-0.441228196333198,0.00490330984058457,"age_band_separate_v1","posterior_median"
"MDG","6-11",,-0.220269634187666,0.0026084255930123,"age_band_separate_v1","posterior_median"
"MLI","6-11",,-0.418196451926312,0.00475530140397603,"age_band_separate_v1","posterior_median"
"MOZ","6-11",,-0.451996204424297,0.00497790068718097,"age_band_separate_v1","posterior_median"
"MRT","6-11",,-0.0568118283386357,0.000215743128882139,"age_band_separate_v1","posterior_median"
"MWI","6-11",,-0.373327653553317,0.00441997912656684,"age_band_separate_v1","posterior_median"
"NAM","6-11",,-0.06300744139413,0.000264548803196864,"age_band_separate_v1","posterior_median"
"NER","6-11",,-0.327318034714082,0.00402376914790431,"age_band_separate_v1","posterior_median"
"NGA","6-11",,-0.455228943266535,0.00500272947242151,"age_band_separate_v1","posterior_median"
"RWA","6-11",,-0.0679956538948883,0.000307256928995028,"age_band_separate_v1","posterior_median"
"SEN","6-11",,-0.0755896879748696,0.000377989409218899,"age_band_separate_v1","posterior_median"
"SLE","6-11",,-0.432329081990756,0.00484638574666469,"age_band_separate_v1","posterior_median"
"SOM","6-11",,-0.123760378588459,0.000971918644985839,"age_band_separate_v1","posterior_median"
"SSD","6-11",,-0.397274110492974,0.00460700060529911,"age_band_separate_v1","posterior_median"
"SWZ","6-11",,-0.0386560290449336,0.000100597877352193,"age_band_separate_v1","posterior_median"
"TCD","6-11",,-0.227849743700042,0.00273810046996212,"age_band_separate_v1","posterior_median"
"TGO","6-11",,-0.498104816192083,0.00559523727040193,"age_band_separate_v1","posterior_median"
"TZA","6-11",,-0.275291434922381,0.00345296225206936,"age_band_separate_v1","posterior_median"
"UGA","6-11",,-0.438179737515847,0.00488358424471128,"age_band_separate_v1","posterior_median"
"ZMB","6-11",,-0.26844382909375,0.00336211050007106,"age_band_separate_v1","posterior_median"
"ZWE","6-11",,-0.0569257326974521,0.000216597489625528,"age_band_separate_v1","posterior_median"
"AGO","12-23",,-0.574976836571331,0.0065680082450558,"age_band_separate_v1","posterior_median"
"BDI","12-23",,-0.662913078989733,0.00701663271875229,"age_band_separate_v1","posterior_median"
"BEN","12-23",,-0.710452951503695,0.00892234183245142,"age_band_separate_v1","posterior_median"
"BFA","12-23",,-0.700817121124742,0.00829733398236013,"age_band_separate_v1","posterior_median"
"BWA","12-23",,-0.00262307765182716,1.71837056476552e-07,"age_band_separate_v1","posterior_median"
"CAF","12-23",,-0.711405620977506,0.00897657372213085,"age_band_separate_v1","posterior_median"
"CIV","12-23",,-0.725189756676856,0.00959705824154345,"age_band_separate_v1","posterior_median"
"CMR","12-23",,-0.68946736090294,0.00756103251827622,"age_band_separate_v1","posterior_median"
"COD","12-23",,-0.732305597542372,0.00986060350338099,"age_band_separate_v1","posterior_median"
"COG","12-23",,-0.663118720769551,0.00701605355396128,"age_band_separate_v1","posterior_median"
"COM","12-23",,-0.0529055855303956,6.9827859408763e-05,"age_band_separate_v1","posterior_median"
"DJI","12-23",,-0.00639083542929325,1.02001148362532e-06,"age_band_separate_v1","posterior_median"
"ERI","12-23",,-0.00936353468922337,2.18958718389309e-06,"age_band_separate_v1","posterior_median"
"ETH","12-23",,-0.346223392091074,0.0028342932049162,"age_band_separate_v1","posterior_median"
"GAB","12-23",,-0.438890170929908,0.00436141181425055,"age_band_separate_v1","posterior_median"
"GHA","12-23",,-0.664149560098186,0.00701336405278749,"age_band_separate_v1","posterior_median"
"GIN","12-23",,-0.677538446874799,0.00708967254441165,"age_band_separate_v1","posterior_median"
"GMB","12-23",,-0.235831789351592,0.0013569081109242,"age_band_separate_v1","posterior_median"
"GNB","12-23",,-0.191260185426827,0.000899961907737616,"age_band_separate_v1","posterior_median"
"GNQ","12-23",,-0.664775567874576,0.00701195321201946,"age_band_separate_v1","posterior_median"
"KEN","12-23",,-0.400727894092338,0.00371062628906812,"age_band_separate_v1","posterior_median"
"LBR","12-23",,-0.676378962146214,0.00706775894424263,"age_band_separate_v1","posterior_median"
"MDG","12-23",,-0.511257512370149,0.00561137527139539,"age_band_separate_v1","posterior_median"
"MLI","12-23",,-0.670359505686232,0.00701238154779075,"age_band_separate_v1","posterior_median"
"MOZ","12-23",,-0.680098853053759,0.00715335362614013,"age_band_separate_v1","posterior_median"
"MRT","12-23",,-0.143770945738366,0.000511951056621567,"age_band_separate_v1","posterior_median"
"MWI","12-23",,-0.6619864243742,0.00701936626008581,"age_band_separate_v1","posterior_median"
"NAM","12-23",,-0.159262408498179,0.000626996298014031,"age_band_separate_v1","posterior_median"
"NER","12-23",,-0.6422608113597,0.00705319320328026,"age_band_separate_v1","posterior_median"
"NGA","12-23",,-0.681344180293633,0.00719208854119555,"age_band_separate_v1","posterior_median"
"RWA","12-23",,-0.171692114875978,0.000727425579351439,"age_band_separate_v1","posterior_median"
"SEN","12-23",,-0.190533792388654,0.00089324518110916,"age_band_separate_v1","posterior_median"
"SLE","12-23",,-0.673761491400562,0.0070329516232374,"age_band_separate_v1","posterior_median"
"SOM","12-23",,-0.306986443436044,0.00225775906409793,"age_band_separate_v1","posterior_median"
"SSD","12-23",,-0.66666600775804,0.00700911543158389,"age_band_separate_v1","posterior_median"
"SWZ","12-23",,-0.0980912618031507,0.000239389528434018,"age_band_separate_v1","posterior_median"
"TCD","12-23",,-0.524632130711707,0.00583266215250348,"age_band_separate_v1","posterior_median"
"TGO","12-23",,-0.705022434133443,0.00858283632316318,"age_band_separate_v1","posterior_median"
"TZA","12-23",,-0.594509044217491,0.00678523456109753,"age_band_separate_v1","posterior_median"
"UGA","12-23",,-0.675438077793927,0.00705300088962396,"age_band_separate_v1","posterior_median"
"ZMB","12-23",,-0.585986245374479,0.00669648035661715,"age_band_separate_v1","posterior_median"
"ZWE","12-23",,-0.144056248983664,0.000513967477696221,"age_band_separate_v1","posterior_median"
"AGO","24-35",,-0.741746364318178,0.00791377730944667,"age_band_separate_v1","posterior_median"
"BDI","24-35",,-0.872710244955081,0.00823426865977436,"age_band_separate_v1","posterior_median"
"BEN","24-35",,-0.866210385276057,0.0105616546477707,"age_band_separate_v1","posterior_median"
"BFA","24-35",,-0.869772679990762,0.00979448663081496,"age_band_separate_v1","posterior_median"
"BWA","24-35",,-0.00333281585499955,2.09107208601674e-07,"age_band_separate_v1","posterior_median"
"CAF","24-35",,-0.865919817923037,0.0106270604889847,"age_band_separate_v1","posterior_median"
"CIV","24-35",,-0.862954576550666,0.0113490210391952,"age_band_separate_v1","posterior_median"
"CMR","24-35",,-0.874834859013867,0.00886933139051532,"age_band_separate_v1","posterior_median"
"COD","24-35",,-0.862211603076704,0.0116368821290545,"age_band_separate_v1","posterior_median"
"COG","24-35",,-0.873042838799004,0.0082317318072214,"age_band_separate_v1","posterior_median"
"COM","24-35",,-0.067224946763239,8.49703011165507e-05,"age_band_separate_v1","posterior_median"
"DJI","24-35",,-0.00812003864393071,1.24124382907202e-06,"age_band_separate_v1","posterior_median"
"ERI","24-35",,-0.0118970894609763,2.66448986582819e-06,"age_band_separate_v1","posterior_median"
"ETH","24-35",,-0.441400073739524,0.0034430168112023,"age_band_separate_v1","posterior_median"
"GAB","24-35",,-0.561090395309597,0.00528959399240162,"age_band_separate_v1","posterior_median"
"GHA","24-35",,-0.874670408020136,0.00821887878371419,"age_band_separate_v1","posterior_median"
"GIN","24-35",,-0.87958220276621,0.00826191934115843,"age_band_separate_v1","posterior_median"
"GMB","24-35",,-0.300073871028564,0.0016500402692172,"age_band_separate_v1","posterior_median"
"GNB","24-35",,-0.243234931993808,0.00109466428330416,"age_band_separate_v1","posterior_median"
"GNQ","24-35",,-0.875612080854346,0.0082110500861617,"age_band_separate_v1","posterior_median"
"KEN","24-35",,-0.511633018623897,0.00450383650637523,"age_band_separate_v1","posterior_median"
"LBR","24-35",,-0.879885786570724,0.00823334748393629,"age_band_separate_v1","posterior_median"
"MDG","24-35",,-0.655916434195996,0.00678983527013342,"age_band_separate_v1","posterior_median"
"MLI","24-35",,-0.880224910570437,0.00816853792319235,"age_band_separate_v1","posterior_median"
"MOZ","24-35",,-0.878761393121351,0.00834507237293907,"age_band_separate_v1","posterior_median"
"MRT","24-35",,-0.182765005362617,0.000622835861822133,"age_band_separate_v1","posterior_median"
"MWI","24-35",,-0.871190836304648,0.00824552240485702,"age_band_separate_v1","posterior_median"
"NAM","24-35",,-0.202482456267494,0.000762754192714392,"age_band_separate_v1","posterior_median"
"NER","24-35",,-0.839110704838256,0.00838624819727175,"age_band_separate_v1","posterior_median"
"NGA","24-35",,-0.878304741410224,0.00839549120067504,"age_band_separate_v1","posterior_median"
"RWA","24-35",,-0.218308541421872,0.000884882194523365,"age_band_separate_v1","posterior_median"
"SEN","24-35",,-0.242309362594709,0.0010864983886251,"age_band_separate_v1","posterior_median"
"SLE","24-35",,-0.880349387106906,0.00818890256945523,"age_band_separate_v1","posterior_median"
"SOM","24-35",,-0.391054341615186,0.00274388460038,"age_band_separate_v1","posterior_median"
"SSD","24-35",,-0.878056962255577,0.00818870264005063,"age_band_separate_v1","posterior_median"
"SWZ","24-35",,-0.124661342159843,0.000291278702876817,"age_band_separate_v1","posterior_median"
"TCD","24-35",,-0.673672597066038,0.00705315296116356,"age_band_separate_v1","posterior_median"
"TGO","24-35",,-0.868092573415335,0.0101474307025065,"age_band_separate_v1","posterior_median"
"TZA","24-35",,-0.768955711585099,0.00815675157474621,"age_band_separate_v1","posterior_median"
"UGA","24-35",,-0.880092122785321,0.00821423906388435,"age_band_separate_v1","posterior_median"
"ZMB","24-35",,-0.757011380688356,0.00805884265524927,"age_band_separate_v1","posterior_median"
"ZWE","24-35",,-0.183128072413585,0.000625288386862433,"age_band_separate_v1","posterior_median"
"AGO","36-47",,-0.674575002485111,0.00898991395487701,"age_band_separate_v1","posterior_median"
"BDI","36-47",,-0.804977188569554,0.00938246718336897,"age_band_separate_v1","posterior_median"
"BEN","36-47",,-0.760318856258094,0.0118486580650134,"age_band_separate_v1","posterior_median"
"BFA","36-47",,-0.774155881386763,0.0109903359905807,"age_band_separate_v1","posterior_median"
"BWA","36-47",,-0.00299976265037502,2.38486345487744e-07,"age_band_separate_v1","posterior_median"
"CAF","36-47",,-0.758993328338723,0.0119226309482897,"age_band_separate_v1","posterior_median"
"CIV","36-47",,-0.740742534621972,0.0127652243508915,"age_band_separate_v1","posterior_median"
"CMR","36-47",,-0.790687975161015,0.0099787939949983,"age_band_separate_v1","posterior_median"
"COD","36-47",,-0.731911050106974,0.0131333157334155,"age_band_separate_v1","posterior_median"
"COG","36-47",,-0.805335674614057,0.00938007752697638,"age_band_separate_v1","posterior_median"
"COM","36-47",,-0.0605098239146322,9.69062077114146e-05,"age_band_separate_v1","posterior_median"
"DJI","36-47",,-0.00730859457852931,1.41563572692413e-06,"age_band_separate_v1","posterior_median"
"ERI","36-47",,-0.010708208217256,3.0388434697913e-06,"age_band_separate_v1","posterior_median"
"ETH","36-47",,-0.398220137779656,0.00392226090542537,"age_band_separate_v1","posterior_median"
"GAB","36-47",,-0.507160645459077,0.00602075949388207,"age_band_separate_v1","posterior_median"
"GHA","36-47",,-0.807082758168799,0.00936790309952653,"age_band_separate_v1","posterior_median"
"GIN","36-47",,-0.806114052589149,0.00936181261531763,"age_band_separate_v1","posterior_median"
"GMB","36-47",,-0.270355289273815,0.00188093236283186,"age_band_separate_v1","posterior_median"
"GNB","36-47",,-0.219067569960154,0.00124806223323997,"age_band_separate_v1","posterior_median"
"GNQ","36-47",,-0.80808264307801,0.00936037822478253,"age_band_separate_v1","posterior_median"
"KEN","36-47",,-0.462043695702268,0.00512839064011358,"age_band_separate_v1","posterior_median"
"LBR","36-47",,-0.807321514709196,0.00933771689543397,"age_band_separate_v1","posterior_median"
"MDG","36-47",,-0.594297629306723,0.00772113228293875,"age_band_separate_v1","posterior_median"
"MLI","36-47",,-0.811587873834255,0.00930437237545722,"age_band_separate_v1","posterior_median"
"MOZ","36-47",,-0.803188352504703,0.00943824272415848,"age_band_separate_v1","posterior_median"
"MRT","36-47",,-0.164558958760116,0.000710216635471101,"age_band_separate_v1","posterior_median"
"MWI","36-47",,-0.803337328479057,0.00939305191069375,"age_band_separate_v1","posterior_median"
"NAM","36-47",,-0.182327371225518,0.00086972861224077,"age_band_separate_v1","posterior_median"
"NER","36-47",,-0.769696235625578,0.00952796261649872,"age_band_separate_v1","posterior_median"
"NGA","36-47",,-0.801662198484703,0.00948710425064988,"age_band_separate_v1","posterior_median"
"RWA","36-47",,-0.196592557722351,0.00100894765253546,"age_band_separate_v1","posterior_median"
"SEN","36-47",,-0.218232859209057,0.0012387551582979,"age_band_separate_v1","posterior_median"
"SLE","36-47",,-0.809680473913137,0.00930596772083712,"age_band_separate_v1","posterior_median"
"SOM","36-47",,-0.352599859355026,0.00312665393401065,"age_band_separate_v1","posterior_median"
"SSD","36-47",,-0.810553603070617,0.00933753905637564,"age_band_separate_v1","posterior_median"
"SWZ","36-47",,-0.1122218049574,0.000332175683279279,"age_band_separate_v1","posterior_median"
"TCD","36-47",,-0.610752998572801,0.00801892151261321,"age_band_separate_v1","posterior_median"
"TGO","36-47",,-0.768038742276236,0.0113833799822788,"age_band_separate_v1","posterior_median"
"TZA","36-47",,-0.700555053134938,0.0092632870659254,"age_band_separate_v1","posterior_median"
"UGA","36-47",,-0.808234423377214,0.00932280791465096,"age_band_separate_v1","posterior_median"
"ZMB","36-47",,-0.68910902671155,0.00915315083932717,"age_band_separate_v1","posterior_median"
"ZWE","36-47",,-0.16488609667973,0.000713012720801993,"age_band_separate_v1","posterior_median"
"AGO","48-59",,-0.630618559961775,0.0120745451874675,"age_band_separate_v1","posterior_median"
"BDI","48-59",,-0.668921432057661,0.0123379494017663,"age_band_separate_v1","posterior_median"
"BEN","48-59",,-0.577185945143168,0.0157505496898448,"age_band_separate_v1","posterior_median"
"BFA","48-59",,-0.585588998317703,0.014526413839407,"age_band_separate_v1","posterior_median"
"BWA","48-59",,-0.00298235701996248,3.25149462699923e-07,"age_band_separate_v1","posterior_median"
"CAF","48-59",,-0.576502775811302,0.0158549561759512,"age_band_separate_v1","posterior_median"
"CIV","48-59",,-0.569185174715612,0.017023177110526,"age_band_separate_v1","posterior_median"
"CMR","48-59",,-0.59953688557596,0.0130738787296168,"age_band_separate_v1","posterior_median"
"COD","48-59",,-0.567039877472488,0.0175284480296394,"age_band_separate_v1","posterior_median"
"COG","48-59",,-0.668446724915823,0.0123332700253325,"age_band_separate_v1","posterior_median"
"COM","48-59",,-0.0601428080863465,0.000132112717999728,"age_band_separate_v1","posterior_median"
"DJI","48-59",,-0.00726616823555115,1.9300598176021e-06,"age_band_separate_v1","posterior_median"
"ERI","48-59",,-0.0106460038993795,4.14311681462079e-06,"age_band_separate_v1","posterior_median"
"ETH","48-59",,-0.390557206304365,0.00533050032178597,"age_band_separate_v1","posterior_median"
"GAB","48-59",,-0.491894662054766,0.008160459225459,"age_band_separate_v1","posterior_median"
"GHA","48-59",,-0.665756291288707,0.0123091774346532,"age_band_separate_v1","posterior_median"
"GIN","48-59",,-0.621268120335239,0.0122097032264528,"age_band_separate_v1","posterior_median"
"GMB","48-59",,-0.267242517996033,0.00256101030025172,"age_band_separate_v1","posterior_median"
"GNB","48-59",,-0.216993676161385,0.0017001381316036,"age_band_separate_v1","posterior_median"
"GNQ","48-59",,-0.663841647912863,0.0122940284673308,"age_band_separate_v1","posterior_median"
"KEN","48-59",,-0.45050432196254,0.00695986308171228,"age_band_separate_v1","posterior_median"
"LBR","48-59",,-0.623996902039992,0.0121799298540979,"age_band_separate_v1","posterior_median"
"MDG","48-59",,-0.568239293596717,0.010428400014433,"age_band_separate_v1","posterior_median"
"MLI","48-59",,-0.641443397128256,0.0121678693512846,"age_band_separate_v1","posterior_median"
"MOZ","48-59",,-0.615727399273867,0.0123108548154553,"age_band_separate_v1","posterior_median"
"MRT","48-59",,-0.163270671587575,0.000967844451357193,"age_band_separate_v1","posterior_median"
"MWI","48-59",,-0.670838448083096,0.0123585250925971,"age_band_separate_v1","posterior_median"
"NAM","48-59",,-0.180813057567144,0.00118508653040896,"age_band_separate_v1","posterior_median"
"NER","48-59",,-0.678362550093735,0.012633631617735,"age_band_separate_v1","posterior_median"
"NGA","48-59",,-0.61324020980179,0.0123777693918123,"age_band_separate_v1","posterior_median"
"RWA","48-59",,-0.194876747344135,0.00137464948731298,"age_band_separate_v1","posterior_median"
"SEN","48-59",,-0.216173219426513,0.00168747137506431,"age_band_separate_v1","posterior_median"
"SLE","48-59",,-0.630787975213449,0.0121475997005553,"age_band_separate_v1","posterior_median"
"SOM","48-59",,-0.346961149824072,0.0042525878716201,"age_band_separate_v1","posterior_median"
"SSD","48-59",,-0.656686099937058,0.0122464089503874,"age_band_separate_v1","posterior_median"
"SWZ","48-59",,-0.111466729090264,0.000452787019039619,"age_band_separate_v1","posterior_median"
"TCD","48-59",,-0.581872977809831,0.0108209300892102,"age_band_separate_v1","posterior_median"
"TGO","48-59",,-0.581576766504395,0.0150891293764472,"age_band_separate_v1","posterior_median"
"TZA","48-59",,-0.647729360028791,0.0124086502117819,"age_band_separate_v1","posterior_median"
"UGA","48-59",,-0.626328957508437,0.0121628995646007,"age_band_separate_v1","posterior_median"
"ZMB","48-59",,-0.640439855061352,0.0122762845560802,"age_band_separate_v1","posterior_median"
"ZWE","48-59",,-0.163593881136378,0.000971652921206002,"age_band_separate_v1","posterior_median"
