"edf","Ref.df","Chi.sq","p-value","term","subgroup","age_band"
1.56439457333884,1.88461441249717,14.3904204971027,0.00108656363669291,"s(pfpr_pct)","late","1-5"
1.0002663568565,1.00051299985135,15.0927436320722,0.000102105613396075,"s(calendar_year)","late","1-5"
0.0027837539534366,44,0.00505653676981887,0.0158432965307949,"s(survey)","late","1-5"
17.1483004768332,27,129.016844392864,0,"s(country)","late","1-5"
0.0177259339825184,491,0.0350949183810203,0,"s(region)","late","1-5"
1.52207802327837,1.83249962948145,43.4716439213334,0,"s(pfpr_pct)","late","6-11"
1.00028246707091,1.00054663478416,22.1566913034998,3.23526271073238e-06,"s(calendar_year)","late","6-11"
0.0054615483917968,44,0.0103357675446565,0.023458375119772,"s(survey)","late","6-11"
19.4749958490671,27,225.598661614629,0,"s(country)","late","6-11"
0.00116635883388897,491,0.00206324602079408,9.22266183844833e-06,"s(region)","late","6-11"
2.77161300433104,3.06129731782836,57.4518181489017,0,"s(pfpr_pct)","late","12-23"
1.77834622757244,2.190619289914,15.739529093342,0.000680613713461398,"s(calendar_year)","late","12-23"
1.14009229395271,44,2.631535402812,0.0118647576540716,"s(survey)","late","12-23"
18.3676827865642,27,274.293832459414,0,"s(country)","late","12-23"
36.4432973313133,491,96.6150077852654,0,"s(region)","late","12-23"
2.62236810074553,2.96111308308741,77.2991050082501,0,"s(pfpr_pct)","late","24-35"
1.00052932988441,1.00098606201598,40.7416076656983,0,"s(calendar_year)","late","24-35"
5.59491524502481,44,21.1648558438577,0.00030013592742284,"s(survey)","late","24-35"
16.6158610797004,27,255.575528359527,0,"s(country)","late","24-35"
0.265339580744343,491,0.533247096206882,6.23438577465052e-05,"s(region)","late","24-35"
2.73154658351403,3.05324361427737,81.6112788469628,0,"s(pfpr_pct)","late","36-47"
1.00021302434787,1.00041097404171,41.6169206852868,0,"s(calendar_year)","late","36-47"
0.000878052356663757,44,0.0012119654196661,0.101204933104414,"s(survey)","late","36-47"
9.79307451668199,27,37.4710020532086,0,"s(country)","late","36-47"
0.000733770933063654,491,0.00126173228863005,0.000177670282640485,"s(region)","late","36-47"
2.94529918685094,3.23336029049575,34.2249030727097,-2.55935036497235e-08,"s(pfpr_pct)","late","48-59"
1.00006742448319,1.00012839666,15.564630757669,7.9522415677935e-05,"s(calendar_year)","late","48-59"
0.000459919859438481,44,0.000574469010614894,0.171390836450905,"s(survey)","late","48-59"
10.2726267608167,27,45.3397647911996,0,"s(country)","late","48-59"
0.00033422278831984,491,0.000448708780067273,0.00857701789937626,"s(region)","late","48-59"
