"series","age_band","log_hazard_ratio","standard_error","pfpr_min","hazard_ratio_20_to_zero","attributable_fraction_at_20pct","lower_95","upper_95","zero_below_observed_support"
"map_full","<1",-0.0392890848539067,0.0260837503778915,0.0164865959077473,0.961472721766025,0.038527278233975,-0.0119053773856563,0.0864464056031492,TRUE
"map_full","1-5",-0.077228925935589,0.0330728274328533,0.0164865959077473,0.925677917665249,0.0743220823347515,0.0123295447261323,0.132423570354274,TRUE
"map_full","6-11",-0.250117834378466,0.0439390740515389,0.0164865959077473,0.778709018971772,0.221290981028228,0.151255643428814,0.285547253972086,TRUE
"map_full","12-23",-0.475776812434148,0.0637668154990362,0.0164865959077473,0.621402156006371,0.378597843993629,0.295871107789578,0.451605176607393,TRUE
"map_full","24-35",-0.601128073147565,0.0715582422782743,0.0164865959077473,0.548192885487865,0.451807114512135,0.369267803816184,0.523545109132289,TRUE
"map_full","36-47",-0.505647681987417,0.0770351112824033,0.0164865959077473,0.603114822292074,0.396885177707926,0.298587320395523,0.481407309212723,TRUE
"map_full","48-59",-0.554187094381179,0.0917189562515727,0.0164865959077473,0.574539117492516,0.425460882507484,0.312310561252225,0.519993795265847,TRUE
