"survey","country","region","records","children","deaths","complete_case_records","complete_case_children","complete_case_deaths","baseline"
"MD51FL","MDG","MDG:MD51FL:sava",2437,747,24,0,0,0,"previous_primary"
"MD51FL","MDG","MDG:MD51FL:analamanga",6768,2007,48,0,0,0,"eligible_MAP"
"MD51FL","MDG","MDG:MD51FL:vakinankaratra",3375,1010,32,0,0,0,"eligible_MAP"
"MD51FL","MDG","MDG:MD51FL:itasy",3710,1115,43,0,0,0,"eligible_MAP"
"MD51FL","MDG","MDG:MD51FL:bongolava",3335,1031,26,0,0,0,"eligible_MAP"
"MD51FL","MDG","MDG:MD51FL:hautematsiatra",4026,1236,54,0,0,0,"eligible_MAP"
"MD51FL","MDG","MDG:MD51FL:amoronimania",3768,1130,39,0,0,0,"eligible_MAP"
"MD51FL","MDG","MDG:MD51FL:vatovavyfitovinany",3460,1052,79,0,0,0,"eligible_MAP"
"MD51FL","MDG","MDG:MD51FL:ihorombe",3603,1091,46,0,0,0,"eligible_MAP"
"MD51FL","MDG","MDG:MD51FL:atsimoatsinanana",3842,1185,56,0,0,0,"eligible_MAP"
"MD51FL","MDG","MDG:MD51FL:atsinanana",2633,786,17,0,0,0,"eligible_MAP"
"MD51FL","MDG","MDG:MD51FL:analanjirofo",2448,750,17,0,0,0,"eligible_MAP"
"MD51FL","MDG","MDG:MD51FL:alaotramangoro",2940,895,31,0,0,0,"eligible_MAP"
"MD51FL","MDG","MDG:MD51FL:boeny",2698,823,33,0,0,0,"eligible_MAP"
"MD51FL","MDG","MDG:MD51FL:sofia",3264,1007,22,0,0,0,"eligible_MAP"
"MD51FL","MDG","MDG:MD51FL:betsiboka",3328,1006,43,0,0,0,"eligible_MAP"
"MD51FL","MDG","MDG:MD51FL:melaky",2488,759,18,0,0,0,"eligible_MAP"
"MD51FL","MDG","MDG:MD51FL:atsimoandrefana",3369,1020,30,0,0,0,"eligible_MAP"
"MD51FL","MDG","MDG:MD51FL:androy",3643,1096,38,0,0,0,"eligible_MAP"
"MD51FL","MDG","MDG:MD51FL:anosy",3339,1026,47,0,0,0,"eligible_MAP"
"MD51FL","MDG","MDG:MD51FL:menabe",2596,805,20,0,0,0,"eligible_MAP"
"MD51FL","MDG","MDG:MD51FL:diana",2059,678,14,0,0,0,"eligible_MAP"
"MD51FL","MDG","MDG:MD51FL:sava",2437,747,24,0,0,0,"eligible_MAP"
"MD51FL","MDG","MDG:MD51FL:analamanga",6768,2007,48,0,0,0,"regional_baseline"
"MD51FL","MDG","MDG:MD51FL:vakinankaratra",3375,1010,32,0,0,0,"regional_baseline"
"MD51FL","MDG","MDG:MD51FL:itasy",3710,1115,43,0,0,0,"regional_baseline"
"MD51FL","MDG","MDG:MD51FL:bongolava",3335,1031,26,0,0,0,"regional_baseline"
"MD51FL","MDG","MDG:MD51FL:hautematsiatra",4026,1236,54,0,0,0,"regional_baseline"
"MD51FL","MDG","MDG:MD51FL:amoronimania",3768,1130,39,0,0,0,"regional_baseline"
"MD51FL","MDG","MDG:MD51FL:vatovavyfitovinany",3460,1052,79,0,0,0,"regional_baseline"
"MD51FL","MDG","MDG:MD51FL:ihorombe",3603,1091,46,0,0,0,"regional_baseline"
"MD51FL","MDG","MDG:MD51FL:atsimoatsinanana",3842,1185,56,0,0,0,"regional_baseline"
"MD51FL","MDG","MDG:MD51FL:atsinanana",2633,786,17,0,0,0,"regional_baseline"
"MD51FL","MDG","MDG:MD51FL:analanjirofo",2448,750,17,0,0,0,"regional_baseline"
"MD51FL","MDG","MDG:MD51FL:alaotramangoro",2940,895,31,0,0,0,"regional_baseline"
"MD51FL","MDG","MDG:MD51FL:boeny",2698,823,33,0,0,0,"regional_baseline"
"MD51FL","MDG","MDG:MD51FL:sofia",3264,1007,22,0,0,0,"regional_baseline"
"MD51FL","MDG","MDG:MD51FL:betsiboka",3328,1006,43,0,0,0,"regional_baseline"
"MD51FL","MDG","MDG:MD51FL:melaky",2488,759,18,0,0,0,"regional_baseline"
"MD51FL","MDG","MDG:MD51FL:atsimoandrefana",3369,1020,30,0,0,0,"regional_baseline"
"MD51FL","MDG","MDG:MD51FL:androy",3643,1096,38,0,0,0,"regional_baseline"
"MD51FL","MDG","MDG:MD51FL:anosy",3339,1026,47,0,0,0,"regional_baseline"
"MD51FL","MDG","MDG:MD51FL:menabe",2596,805,20,0,0,0,"regional_baseline"
"MD51FL","MDG","MDG:MD51FL:diana",2059,678,14,0,0,0,"regional_baseline"
"MD51FL","MDG","MDG:MD51FL:sava",2437,747,24,0,0,0,"regional_baseline"
"MD81FL","MDG","MDG:MD81FL:antananarivocapital",3642,1075,38,3642,1075,38,"previous_primary"
"MD81FL","MDG","MDG:MD81FL:analamangaexcludingcapital",2496,726,25,2496,726,25,"previous_primary"
"MD81FL","MDG","MDG:MD81FL:vakinankaratra",3062,915,41,3062,915,41,"previous_primary"
"MD81FL","MDG","MDG:MD81FL:itasy",3106,927,25,3106,927,25,"previous_primary"
"MD81FL","MDG","MDG:MD81FL:bongolava",3500,1053,54,3500,1053,54,"previous_primary"
"MD81FL","MDG","MDG:MD81FL:hautematsiatra",2750,820,34,2750,820,34,"previous_primary"
"MD81FL","MDG","MDG:MD81FL:amoronimania",3269,991,45,3269,991,45,"previous_primary"
"MD81FL","MDG","MDG:MD81FL:vatovavyfitovinany",2912,891,47,2912,891,47,"previous_primary"
"MD81FL","MDG","MDG:MD81FL:ihorombe",3600,1049,25,3600,1049,25,"previous_primary"
"MD81FL","MDG","MDG:MD81FL:atsimoatsinanana",3935,1175,34,3935,1175,34,"previous_primary"
"MD81FL","MDG","MDG:MD81FL:atsinanana",2390,722,31,2390,722,31,"previous_primary"
"MD81FL","MDG","MDG:MD81FL:analanjirofo",2599,780,30,2599,780,30,"previous_primary"
"MD81FL","MDG","MDG:MD81FL:alaotramangoro",2696,806,27,2696,806,27,"previous_primary"
"MD81FL","MDG","MDG:MD81FL:boeny",2502,760,31,2502,760,31,"previous_primary"
"MD81FL","MDG","MDG:MD81FL:sofia",2670,803,39,2670,803,39,"previous_primary"
"MD81FL","MDG","MDG:MD81FL:betsiboka",2972,923,35,2972,923,35,"previous_primary"
"MD81FL","MDG","MDG:MD81FL:melaky",2891,860,30,2891,860,30,"previous_primary"
"MD81FL","MDG","MDG:MD81FL:atsimoandrefana",3967,1151,62,3967,1151,62,"previous_primary"
"MD81FL","MDG","MDG:MD81FL:androy",4662,1382,35,4662,1382,35,"previous_primary"
"MD81FL","MDG","MDG:MD81FL:anosy",3932,1171,50,3932,1171,50,"previous_primary"
"MD81FL","MDG","MDG:MD81FL:menabe",3049,934,39,3049,934,39,"previous_primary"
"MD81FL","MDG","MDG:MD81FL:diana",2549,761,15,2549,761,15,"previous_primary"
"MD81FL","MDG","MDG:MD81FL:sava",2352,706,16,2352,706,16,"previous_primary"
"MD81FL","MDG","MDG:MD81FL:antananarivocapital",3642,1075,38,3642,1075,38,"eligible_MAP"
"MD81FL","MDG","MDG:MD81FL:analamangaexcludingcapital",2496,726,25,2496,726,25,"eligible_MAP"
"MD81FL","MDG","MDG:MD81FL:vakinankaratra",3062,915,41,3062,915,41,"eligible_MAP"
"MD81FL","MDG","MDG:MD81FL:itasy",3106,927,25,3106,927,25,"eligible_MAP"
"MD81FL","MDG","MDG:MD81FL:bongolava",3500,1053,54,3500,1053,54,"eligible_MAP"
"MD81FL","MDG","MDG:MD81FL:hautematsiatra",2750,820,34,2750,820,34,"eligible_MAP"
"MD81FL","MDG","MDG:MD81FL:amoronimania",3269,991,45,3269,991,45,"eligible_MAP"
"MD81FL","MDG","MDG:MD81FL:vatovavyfitovinany",2912,891,47,2912,891,47,"eligible_MAP"
"MD81FL","MDG","MDG:MD81FL:ihorombe",3600,1049,25,3600,1049,25,"eligible_MAP"
"MD81FL","MDG","MDG:MD81FL:atsimoatsinanana",3935,1175,34,3935,1175,34,"eligible_MAP"
"MD81FL","MDG","MDG:MD81FL:atsinanana",2390,722,31,2390,722,31,"eligible_MAP"
"MD81FL","MDG","MDG:MD81FL:analanjirofo",2599,780,30,2599,780,30,"eligible_MAP"
"MD81FL","MDG","MDG:MD81FL:alaotramangoro",2696,806,27,2696,806,27,"eligible_MAP"
"MD81FL","MDG","MDG:MD81FL:boeny",2502,760,31,2502,760,31,"eligible_MAP"
"MD81FL","MDG","MDG:MD81FL:sofia",2670,803,39,2670,803,39,"eligible_MAP"
"MD81FL","MDG","MDG:MD81FL:betsiboka",2972,923,35,2972,923,35,"eligible_MAP"
"MD81FL","MDG","MDG:MD81FL:melaky",2891,860,30,2891,860,30,"eligible_MAP"
"MD81FL","MDG","MDG:MD81FL:atsimoandrefana",3967,1151,62,3967,1151,62,"eligible_MAP"
"MD81FL","MDG","MDG:MD81FL:androy",4662,1382,35,4662,1382,35,"eligible_MAP"
"MD81FL","MDG","MDG:MD81FL:anosy",3932,1171,50,3932,1171,50,"eligible_MAP"
"MD81FL","MDG","MDG:MD81FL:menabe",3049,934,39,3049,934,39,"eligible_MAP"
"MD81FL","MDG","MDG:MD81FL:diana",2549,761,15,2549,761,15,"eligible_MAP"
"MD81FL","MDG","MDG:MD81FL:sava",2352,706,16,2352,706,16,"eligible_MAP"
"MD81FL","MDG","MDG:MD81FL:antananarivocapital",3642,1075,38,3642,1075,38,"regional_baseline"
"MD81FL","MDG","MDG:MD81FL:analamangaexcludingcapital",2496,726,25,2496,726,25,"regional_baseline"
"MD81FL","MDG","MDG:MD81FL:vakinankaratra",3062,915,41,3062,915,41,"regional_baseline"
"MD81FL","MDG","MDG:MD81FL:itasy",3106,927,25,3106,927,25,"regional_baseline"
"MD81FL","MDG","MDG:MD81FL:bongolava",3500,1053,54,3500,1053,54,"regional_baseline"
"MD81FL","MDG","MDG:MD81FL:hautematsiatra",2750,820,34,2750,820,34,"regional_baseline"
"MD81FL","MDG","MDG:MD81FL:amoronimania",3269,991,45,3269,991,45,"regional_baseline"
"MD81FL","MDG","MDG:MD81FL:vatovavyfitovinany",2912,891,47,2912,891,47,"regional_baseline"
"MD81FL","MDG","MDG:MD81FL:ihorombe",3600,1049,25,3600,1049,25,"regional_baseline"
"MD81FL","MDG","MDG:MD81FL:atsimoatsinanana",3935,1175,34,3935,1175,34,"regional_baseline"
"MD81FL","MDG","MDG:MD81FL:atsinanana",2390,722,31,2390,722,31,"regional_baseline"
"MD81FL","MDG","MDG:MD81FL:analanjirofo",2599,780,30,2599,780,30,"regional_baseline"
"MD81FL","MDG","MDG:MD81FL:alaotramangoro",2696,806,27,2696,806,27,"regional_baseline"
"MD81FL","MDG","MDG:MD81FL:boeny",2502,760,31,2502,760,31,"regional_baseline"
"MD81FL","MDG","MDG:MD81FL:sofia",2670,803,39,2670,803,39,"regional_baseline"
"MD81FL","MDG","MDG:MD81FL:betsiboka",2972,923,35,2972,923,35,"regional_baseline"
"MD81FL","MDG","MDG:MD81FL:melaky",2891,860,30,2891,860,30,"regional_baseline"
"MD81FL","MDG","MDG:MD81FL:atsimoandrefana",3967,1151,62,3967,1151,62,"regional_baseline"
"MD81FL","MDG","MDG:MD81FL:androy",4662,1382,35,4662,1382,35,"regional_baseline"
"MD81FL","MDG","MDG:MD81FL:anosy",3932,1171,50,3932,1171,50,"regional_baseline"
"MD81FL","MDG","MDG:MD81FL:menabe",3049,934,39,3049,934,39,"regional_baseline"
"MD81FL","MDG","MDG:MD81FL:diana",2549,761,15,2549,761,15,"regional_baseline"
"MD81FL","MDG","MDG:MD81FL:sava",2352,706,16,2352,706,16,"regional_baseline"
"ML41FL","MLI","MLI:ML41FL:kayes",1565,1045,62,0,0,0,"eligible_MAP"
"ML41FL","MLI","MLI:ML41FL:koulikoro",1574,1065,54,0,0,0,"eligible_MAP"
"ML41FL","MLI","MLI:ML41FL:sikasso",2090,1413,77,0,0,0,"eligible_MAP"
"ML41FL","MLI","MLI:ML41FL:segou",1552,1050,54,0,0,0,"eligible_MAP"
"ML41FL","MLI","MLI:ML41FL:mopti",1353,924,66,0,0,0,"eligible_MAP"
"ML41FL","MLI","MLI:ML41FL:bamako",853,599,27,0,0,0,"eligible_MAP"
"ML53FL","MLI","MLI:ML53FL:koulikoro",9538,3100,314,0,0,0,"previous_primary"
"ML53FL","MLI","MLI:ML53FL:sikasso",14004,4545,465,0,0,0,"previous_primary"
"ML53FL","MLI","MLI:ML53FL:bamako",6950,2194,107,0,0,0,"previous_primary"
"ML53FL","MLI","MLI:ML53FL:mopti",11426,3691,330,0,0,0,"previous_primary"
"ML53FL","MLI","MLI:ML53FL:kayes",8801,2870,218,0,0,0,"previous_primary"
"ML53FL","MLI","MLI:ML53FL:segou",8604,2776,300,0,0,0,"previous_primary"
"ML53FL","MLI","MLI:ML53FL:gao",5172,1627,101,0,0,0,"previous_primary"
"ML53FL","MLI","MLI:ML53FL:tombouctou",5198,1654,133,0,0,0,"previous_primary"
"ML53FL","MLI","MLI:ML53FL:kidal",1535,494,11,0,0,0,"previous_primary"
"ML53FL","MLI","MLI:ML53FL:koulikoro",10299,3213,334,0,0,0,"eligible_MAP"
"ML53FL","MLI","MLI:ML53FL:sikasso",15264,4735,515,0,0,0,"eligible_MAP"
"ML53FL","MLI","MLI:ML53FL:bamako",7659,2272,119,0,0,0,"eligible_MAP"
"ML53FL","MLI","MLI:ML53FL:mopti",12818,3920,372,0,0,0,"eligible_MAP"
"ML53FL","MLI","MLI:ML53FL:kayes",9612,2993,251,0,0,0,"eligible_MAP"
"ML53FL","MLI","MLI:ML53FL:segou",9439,2921,342,0,0,0,"eligible_MAP"
"ML53FL","MLI","MLI:ML53FL:gao",5536,1679,110,0,0,0,"eligible_MAP"
"ML53FL","MLI","MLI:ML53FL:tombouctou",5653,1728,151,0,0,0,"eligible_MAP"
"ML53FL","MLI","MLI:ML53FL:kidal",1614,507,11,0,0,0,"eligible_MAP"
"ML53FL","MLI","MLI:ML53FL:koulikoro",9559,3107,315,0,0,0,"regional_baseline"
"ML53FL","MLI","MLI:ML53FL:sikasso",14028,4552,467,0,0,0,"regional_baseline"
"ML53FL","MLI","MLI:ML53FL:bamako",6973,2202,108,0,0,0,"regional_baseline"
"ML53FL","MLI","MLI:ML53FL:mopti",11466,3703,331,0,0,0,"regional_baseline"
"ML53FL","MLI","MLI:ML53FL:kayes",8815,2873,218,0,0,0,"regional_baseline"
"ML53FL","MLI","MLI:ML53FL:segou",8624,2784,301,0,0,0,"regional_baseline"
"ML53FL","MLI","MLI:ML53FL:gao",5176,1630,101,0,0,0,"regional_baseline"
"ML53FL","MLI","MLI:ML53FL:tombouctou",5202,1655,133,0,0,0,"regional_baseline"
"ML53FL","MLI","MLI:ML53FL:kidal",1541,497,11,0,0,0,"regional_baseline"
"ML6AFL","MLI","MLI:ML6AFL:mopti",8938,2707,149,0,0,0,"previous_primary"
"ML6AFL","MLI","MLI:ML6AFL:bamako",8335,2500,79,0,0,0,"previous_primary"
"ML6AFL","MLI","MLI:ML6AFL:koulikoro",10534,3170,143,0,0,0,"previous_primary"
"ML6AFL","MLI","MLI:ML6AFL:sikasso",10128,3117,192,0,0,0,"previous_primary"
"ML6AFL","MLI","MLI:ML6AFL:segou",11068,3307,179,0,0,0,"previous_primary"
"ML6AFL","MLI","MLI:ML6AFL:kayes",9729,2936,132,0,0,0,"previous_primary"
"ML6AFL","MLI","MLI:ML6AFL:mopti",8938,2707,149,0,0,0,"eligible_MAP"
"ML6AFL","MLI","MLI:ML6AFL:bamako",8335,2500,79,0,0,0,"eligible_MAP"
"ML6AFL","MLI","MLI:ML6AFL:koulikoro",10534,3170,143,0,0,0,"eligible_MAP"
"ML6AFL","MLI","MLI:ML6AFL:sikasso",10128,3117,192,0,0,0,"eligible_MAP"
"ML6AFL","MLI","MLI:ML6AFL:segou",11068,3307,179,0,0,0,"eligible_MAP"
"ML6AFL","MLI","MLI:ML6AFL:kayes",9729,2936,132,0,0,0,"eligible_MAP"
"ML6AFL","MLI","MLI:ML6AFL:mopti",8938,2707,149,0,0,0,"regional_baseline"
"ML6AFL","MLI","MLI:ML6AFL:bamako",8335,2500,79,0,0,0,"regional_baseline"
"ML6AFL","MLI","MLI:ML6AFL:koulikoro",10534,3170,143,0,0,0,"regional_baseline"
"ML6AFL","MLI","MLI:ML6AFL:sikasso",10128,3117,192,0,0,0,"regional_baseline"
"ML6AFL","MLI","MLI:ML6AFL:segou",11068,3307,179,0,0,0,"regional_baseline"
"ML6AFL","MLI","MLI:ML6AFL:kayes",9729,2936,132,0,0,0,"regional_baseline"
"ML7AFL","MLI","MLI:ML7AFL:kayes",7765,2364,128,7318,2296,117,"previous_primary"
"ML7AFL","MLI","MLI:ML7AFL:koulikoro",7802,2348,127,7352,2284,111,"previous_primary"
"ML7AFL","MLI","MLI:ML7AFL:sikasso",9037,2727,130,8547,2661,123,"previous_primary"
"ML7AFL","MLI","MLI:ML7AFL:segou",7538,2280,123,7036,2208,111,"previous_primary"
"ML7AFL","MLI","MLI:ML7AFL:mopti",4624,1389,86,4351,1350,77,"previous_primary"
"ML7AFL","MLI","MLI:ML7AFL:tombouctou",6211,1849,123,5861,1798,115,"previous_primary"
"ML7AFL","MLI","MLI:ML7AFL:gao",3867,1110,36,3696,1086,35,"previous_primary"
"ML7AFL","MLI","MLI:ML7AFL:kidal",2490,676,7,2394,665,7,"previous_primary"
"ML7AFL","MLI","MLI:ML7AFL:bamako",6881,2062,46,6482,2013,46,"previous_primary"
"ML7AFL","MLI","MLI:ML7AFL:kayes",7765,2364,128,7318,2296,117,"eligible_MAP"
"ML7AFL","MLI","MLI:ML7AFL:koulikoro",7802,2348,127,7352,2284,111,"eligible_MAP"
"ML7AFL","MLI","MLI:ML7AFL:sikasso",9037,2727,130,8547,2661,123,"eligible_MAP"
"ML7AFL","MLI","MLI:ML7AFL:segou",7538,2280,123,7036,2208,111,"eligible_MAP"
"ML7AFL","MLI","MLI:ML7AFL:mopti",4624,1389,86,4351,1350,77,"eligible_MAP"
"ML7AFL","MLI","MLI:ML7AFL:tombouctou",6211,1849,123,5861,1798,115,"eligible_MAP"
"ML7AFL","MLI","MLI:ML7AFL:gao",3867,1110,36,3696,1086,35,"eligible_MAP"
"ML7AFL","MLI","MLI:ML7AFL:kidal",2490,676,7,2394,665,7,"eligible_MAP"
"ML7AFL","MLI","MLI:ML7AFL:bamako",6881,2062,46,6482,2013,46,"eligible_MAP"
"ML7AFL","MLI","MLI:ML7AFL:kayes",7765,2364,128,7318,2296,117,"regional_baseline"
"ML7AFL","MLI","MLI:ML7AFL:koulikoro",7802,2348,127,7352,2284,111,"regional_baseline"
"ML7AFL","MLI","MLI:ML7AFL:sikasso",9037,2727,130,8547,2661,123,"regional_baseline"
"ML7AFL","MLI","MLI:ML7AFL:segou",7538,2280,123,7036,2208,111,"regional_baseline"
"ML7AFL","MLI","MLI:ML7AFL:mopti",4624,1389,86,4351,1350,77,"regional_baseline"
"ML7AFL","MLI","MLI:ML7AFL:tombouctou",6211,1849,123,5861,1798,115,"regional_baseline"
"ML7AFL","MLI","MLI:ML7AFL:gao",3867,1110,36,3696,1086,35,"regional_baseline"
"ML7AFL","MLI","MLI:ML7AFL:kidal",2490,676,7,2394,665,7,"regional_baseline"
"ML7AFL","MLI","MLI:ML7AFL:bamako",6881,2062,46,6482,2013,46,"regional_baseline"
"ML8AFL","MLI","MLI:ML8AFL:kayes",13820,4132,195,13820,4132,195,"previous_primary"
"ML8AFL","MLI","MLI:ML8AFL:koulikoro",14001,4182,171,14001,4182,171,"previous_primary"
"ML8AFL","MLI","MLI:ML8AFL:sikasso",12908,3831,178,12908,3831,178,"previous_primary"
"ML8AFL","MLI","MLI:ML8AFL:segou",11590,3448,172,11590,3448,172,"previous_primary"
"ML8AFL","MLI","MLI:ML8AFL:mopti",10296,3057,187,10296,3057,187,"previous_primary"
"ML8AFL","MLI","MLI:ML8AFL:tombouctou",9894,2738,54,9894,2738,54,"previous_primary"
"ML8AFL","MLI","MLI:ML8AFL:gao",6183,1802,72,6183,1802,72,"previous_primary"
"ML8AFL","MLI","MLI:ML8AFL:kidal",1171,346,13,0,0,0,"previous_primary"
"ML8AFL","MLI","MLI:ML8AFL:bamako",8713,2588,70,8713,2588,70,"previous_primary"
"ML8AFL","MLI","MLI:ML8AFL:kayes",13848,4155,195,13828,4135,195,"eligible_MAP"
"ML8AFL","MLI","MLI:ML8AFL:koulikoro",14014,4195,172,14001,4182,171,"eligible_MAP"
"ML8AFL","MLI","MLI:ML8AFL:sikasso",12924,3847,178,12908,3831,178,"eligible_MAP"
"ML8AFL","MLI","MLI:ML8AFL:segou",11596,3454,172,11590,3448,172,"eligible_MAP"
"ML8AFL","MLI","MLI:ML8AFL:mopti",10307,3068,187,10296,3057,187,"eligible_MAP"
"ML8AFL","MLI","MLI:ML8AFL:tombouctou",9911,2755,55,9894,2738,54,"eligible_MAP"
"ML8AFL","MLI","MLI:ML8AFL:gao",6194,1813,73,6183,1802,72,"eligible_MAP"
"ML8AFL","MLI","MLI:ML8AFL:kidal",1174,349,13,0,0,0,"eligible_MAP"
"ML8AFL","MLI","MLI:ML8AFL:bamako",8721,2596,70,8713,2588,70,"eligible_MAP"
"ML8AFL","MLI","MLI:ML8AFL:kayes",13828,4135,195,13828,4135,195,"regional_baseline"
"ML8AFL","MLI","MLI:ML8AFL:koulikoro",14001,4182,171,14001,4182,171,"regional_baseline"
"ML8AFL","MLI","MLI:ML8AFL:sikasso",12908,3831,178,12908,3831,178,"regional_baseline"
"ML8AFL","MLI","MLI:ML8AFL:segou",11590,3448,172,11590,3448,172,"regional_baseline"
"ML8AFL","MLI","MLI:ML8AFL:mopti",10296,3057,187,10296,3057,187,"regional_baseline"
"ML8AFL","MLI","MLI:ML8AFL:tombouctou",9894,2738,54,9894,2738,54,"regional_baseline"
"ML8AFL","MLI","MLI:ML8AFL:gao",6183,1802,72,6183,1802,72,"regional_baseline"
"ML8AFL","MLI","MLI:ML8AFL:kidal",1171,346,13,0,0,0,"regional_baseline"
"ML8AFL","MLI","MLI:ML8AFL:bamako",8713,2588,70,8713,2588,70,"regional_baseline"
"MZ41FL","MOZ","MOZ:MZ41FL:niassa",2242,1162,70,0,0,0,"previous_primary"
"MZ41FL","MOZ","MOZ:MZ41FL:cabodelgado",2206,1112,83,0,0,0,"previous_primary"
"MZ41FL","MOZ","MOZ:MZ41FL:nampula",3181,1624,86,0,0,0,"previous_primary"
"MZ41FL","MOZ","MOZ:MZ41FL:zambezia",2783,1468,36,0,0,0,"previous_primary"
"MZ41FL","MOZ","MOZ:MZ41FL:tete",3172,1595,91,0,0,0,"previous_primary"
"MZ41FL","MOZ","MOZ:MZ41FL:manica",2769,1431,56,0,0,0,"previous_primary"
"MZ41FL","MOZ","MOZ:MZ41FL:sofala",3091,1585,84,0,0,0,"previous_primary"
"MZ41FL","MOZ","MOZ:MZ41FL:inhambane",2355,1207,48,0,0,0,"previous_primary"
"MZ41FL","MOZ","MOZ:MZ41FL:gaza",2750,1377,67,0,0,0,"previous_primary"
"MZ41FL","MOZ","MOZ:MZ41FL:maputo",2059,1041,35,0,0,0,"previous_primary"
"MZ41FL","MOZ","MOZ:MZ41FL:maputocity",2011,1010,31,0,0,0,"previous_primary"
"MZ41FL","MOZ","MOZ:MZ41FL:niassa",3271,1176,91,0,0,0,"eligible_MAP"
"MZ41FL","MOZ","MOZ:MZ41FL:cabodelgado",3154,1131,112,0,0,0,"eligible_MAP"
"MZ41FL","MOZ","MOZ:MZ41FL:nampula",4593,1647,129,0,0,0,"eligible_MAP"
"MZ41FL","MOZ","MOZ:MZ41FL:zambezia",4023,1483,61,0,0,0,"eligible_MAP"
"MZ41FL","MOZ","MOZ:MZ41FL:tete",4548,1613,123,0,0,0,"eligible_MAP"
"MZ41FL","MOZ","MOZ:MZ41FL:manica",4048,1447,81,0,0,0,"eligible_MAP"
"MZ41FL","MOZ","MOZ:MZ41FL:sofala",4456,1602,119,0,0,0,"eligible_MAP"
"MZ41FL","MOZ","MOZ:MZ41FL:inhambane",3410,1220,68,0,0,0,"eligible_MAP"
"MZ41FL","MOZ","MOZ:MZ41FL:gaza",3904,1385,87,0,0,0,"eligible_MAP"
"MZ41FL","MOZ","MOZ:MZ41FL:maputo",2943,1047,49,0,0,0,"eligible_MAP"
"MZ41FL","MOZ","MOZ:MZ41FL:maputocity",2862,1016,44,0,0,0,"eligible_MAP"
"MZ41FL","MOZ","MOZ:MZ41FL:niassa",2242,1162,70,0,0,0,"regional_baseline"
"MZ41FL","MOZ","MOZ:MZ41FL:cabodelgado",2206,1112,83,0,0,0,"regional_baseline"
"MZ41FL","MOZ","MOZ:MZ41FL:nampula",3181,1624,86,0,0,0,"regional_baseline"
"MZ41FL","MOZ","MOZ:MZ41FL:zambezia",2783,1468,36,0,0,0,"regional_baseline"
"MZ41FL","MOZ","MOZ:MZ41FL:tete",3172,1595,91,0,0,0,"regional_baseline"
"MZ41FL","MOZ","MOZ:MZ41FL:manica",2769,1431,56,0,0,0,"regional_baseline"
"MZ41FL","MOZ","MOZ:MZ41FL:sofala",3091,1585,84,0,0,0,"regional_baseline"
"MZ41FL","MOZ","MOZ:MZ41FL:inhambane",2355,1207,48,0,0,0,"regional_baseline"
"MZ41FL","MOZ","MOZ:MZ41FL:gaza",2750,1377,67,0,0,0,"regional_baseline"
"MZ41FL","MOZ","MOZ:MZ41FL:maputo",2059,1041,35,0,0,0,"regional_baseline"
"MZ41FL","MOZ","MOZ:MZ41FL:maputocity",2011,1010,31,0,0,0,"regional_baseline"
"MZ62FL","MOZ","MOZ:MZ62FL:niassa",5256,1604,68,0,0,0,"previous_primary"
"MZ62FL","MOZ","MOZ:MZ62FL:cabodelgado",5232,1597,62,0,0,0,"previous_primary"
"MZ62FL","MOZ","MOZ:MZ62FL:nampula",4805,1408,44,0,0,0,"previous_primary"
"MZ62FL","MOZ","MOZ:MZ62FL:zambezia",7072,2149,139,0,0,0,"previous_primary"
"MZ62FL","MOZ","MOZ:MZ62FL:tete",5747,1752,134,0,0,0,"previous_primary"
"MZ62FL","MOZ","MOZ:MZ62FL:manica",5983,1806,104,0,0,0,"previous_primary"
"MZ62FL","MOZ","MOZ:MZ62FL:sofala",7228,2134,108,0,0,0,"previous_primary"
"MZ62FL","MOZ","MOZ:MZ62FL:inhambane",4677,1415,43,0,0,0,"previous_primary"
"MZ62FL","MOZ","MOZ:MZ62FL:gaza",5278,1592,85,0,0,0,"previous_primary"
"MZ62FL","MOZ","MOZ:MZ62FL:maputo",4607,1425,63,0,0,0,"previous_primary"
"MZ62FL","MOZ","MOZ:MZ62FL:maputocity",4585,1373,61,0,0,0,"previous_primary"
"MZ62FL","MOZ","MOZ:MZ62FL:niassa",5256,1604,68,0,0,0,"eligible_MAP"
"MZ62FL","MOZ","MOZ:MZ62FL:cabodelgado",5232,1597,62,0,0,0,"eligible_MAP"
"MZ62FL","MOZ","MOZ:MZ62FL:nampula",4805,1408,44,0,0,0,"eligible_MAP"
"MZ62FL","MOZ","MOZ:MZ62FL:zambezia",7072,2149,139,0,0,0,"eligible_MAP"
"MZ62FL","MOZ","MOZ:MZ62FL:tete",5747,1752,134,0,0,0,"eligible_MAP"
"MZ62FL","MOZ","MOZ:MZ62FL:manica",5983,1806,104,0,0,0,"eligible_MAP"
"MZ62FL","MOZ","MOZ:MZ62FL:sofala",7228,2134,108,0,0,0,"eligible_MAP"
"MZ62FL","MOZ","MOZ:MZ62FL:inhambane",4677,1415,43,0,0,0,"eligible_MAP"
"MZ62FL","MOZ","MOZ:MZ62FL:gaza",5278,1592,85,0,0,0,"eligible_MAP"
"MZ62FL","MOZ","MOZ:MZ62FL:maputo",4607,1425,63,0,0,0,"eligible_MAP"
"MZ62FL","MOZ","MOZ:MZ62FL:maputocity",4585,1373,61,0,0,0,"eligible_MAP"
