"iso3","year","age_band","allcause_deaths","age_person_years","pfpr_pct","map_population_coverage","population_weight_year","log_hr_zero_vs_current","attributable_fraction","attributable_deaths","zero_below_observed_support","current_outside_observed_support"
"NAM",2017,"1-5",639.117380700724,26736.9507095078,4.61712814996359,0.611389973186959,2020,-0.0180829298558206,0.0179204147372608,11.4532485279488,TRUE,FALSE
"NAM",2018,"1-5",634.229830917064,26899.068448767,2.38913615603009,0.611389973186959,2020,-0.00936241562774578,0.00931872467183002,5.91021317297743,TRUE,FALSE
"NAM",2019,"1-5",625.183194291663,27038.8147524645,1.65097153131451,0.611389973186959,2020,-0.00647044463573077,0.00644955638521002,4.03215426266979,TRUE,FALSE
"NAM",2020,"1-5",606.673461701376,27180.827429048,1.06984154285521,0.611389973186959,2020,-0.00419313690486936,0.00418435798101417,2.53853894133965,TRUE,FALSE
"NAM",2021,"1-5",599.514115226716,27298.686093886,1.05736821734298,0.611389973186959,2020,-0.00414425294274768,0.00413567737704883,2.47939696356457,TRUE,FALSE
"NAM",2022,"1-5",598.070707013909,27369.9253919665,0.908864573424525,0.611389973186959,2020,-0.0035622448690355,0.00355590760198099,2.1266841735929,TRUE,FALSE
"NAM",2023,"1-5",586.370714245593,27498.3504773487,0.936810746890819,0.611389973186959,2020,-0.00367177151773941,0.00366503880754544,2.14907142331824,TRUE,FALSE
"NAM",2024,"1-5",545.486210112714,26687.3686596723,0.94567686375632,0.611389973186959,2020,-0.00370651947447005,0.00369965881017552,2.01811286307276,TRUE,FALSE
"NER",2004,"1-5",14697.198219105,284903.661241261,25.4914747169798,0.952363358910006,2020,-0.0973599368137845,0.092770597901972,1363.46786627016,TRUE,FALSE
"NER",2005,"1-5",14382.2244116153,293934.51707752,26.7916282649868,0.952363358910006,2020,-0.101958904167913,0.0969333368177389,1394.11700307942,TRUE,FALSE
"NER",2006,"1-5",14239.030481148,303379.327700646,25.0373433860968,0.952363358910006,2020,-0.0957356541811977,0.091295803523169,1299.96372916731,TRUE,FALSE
"NER",2007,"1-5",13985.0269574984,312665.892104348,24.5635484869555,0.952363358910006,2020,-0.0940318476067812,0.0897462276250732,1255.10341267044,TRUE,FALSE
"NER",2008,"1-5",13801.7374125208,322662.068825908,25.5159468434149,0.952363358910006,2020,-0.0974472130270087,0.0928497739935677,1281.48819947113,TRUE,FALSE
"NER",2009,"1-5",13762.9995927607,332544.565547504,25.9011092709618,0.952363358910006,2020,-0.098817337102535,0.0940918312777408,1294.98583555766,TRUE,FALSE
"NER",2010,"1-5",13859.086321698,342651.338791265,27.7827284692624,0.952363358910006,2020,-0.105409250140269,0.100043859965443,1386.51649121694,TRUE,FALSE
"NER",2011,"1-5",14039.7678728332,353130.050801564,28.4636194263989,0.952363358910006,2020,-0.107749493331184,0.102147513703517,1434.12738118442,TRUE,FALSE
"NER",2012,"1-5",14269.7865950925,364081.267448498,28.6094305865692,0.952363358910006,2020,-0.108247303125312,0.102594362232862,1463.99965492255,TRUE,FALSE
"NER",2013,"1-5",14534.8958898714,375552.043595942,28.2748152646182,0.952363358910006,2020,-0.107103125972177,0.101566983565516,1476.26553197306,TRUE,FALSE
"NER",2014,"1-5",14779.6419521202,387318.682252931,26.9818657469932,0.952363358910006,2020,-0.102625061346705,0.0975347208279687,1441.52825173738,TRUE,FALSE
"NER",2015,"1-5",15375.1956053344,399231.251441925,24.4675094266675,0.952363358910006,2020,-0.0936853779828968,0.0894307977026313,1375.01600781905,TRUE,FALSE
"NER",2016,"1-5",15583.7646267507,411476.091711585,21.9082578179802,0.952363358910006,2020,-0.084330370870535,0.0808724470392518,1260.29717944906,TRUE,FALSE
"NER",2017,"1-5",15839.6684677372,424324.87342166,21.3327742430374,0.952363358910006,2020,-0.082198401884661,0.0789108052655853,1249.92099392904,TRUE,FALSE
"NER",2018,"1-5",16193.5778534557,437818.837762593,21.7081280045232,0.952363358910006,2020,-0.0835899941274676,0.0801916943995127,1298.59044645904,TRUE,FALSE
"NER",2019,"1-5",16424.9880598099,452033.16359388,22.7281544163657,0.952363358910006,2020,-0.0873512158964194,0.0836447994040817,1373.86483147723,TRUE,FALSE
"NER",2020,"1-5",16570.4955395274,467035.570001926,22.6417038500611,0.952363358910006,2020,-0.0870336733179836,0.0833537714064765,1381.21329729381,TRUE,FALSE
"NER",2021,"1-5",16664.4250217496,482719.565713555,21.1576823982552,0.952363358910006,2020,-0.0815479860238855,0.078311519372743,1305.01644292637,TRUE,FALSE
"NER",2022,"1-5",17265.2295328984,498643.06984371,20.1260242955484,0.952363358910006,2020,-0.0777005523638758,0.0747585535710284,1290.72358695129,TRUE,FALSE
"NER",2023,"1-5",17701.1227139444,515377.784621938,17.4150289900575,0.952363358910006,2020,-0.0674924930401714,0.065265262394185,1155.26841859725,TRUE,FALSE
"NER",2024,"1-5",16183.4838565426,522218.913458571,17.3368601964551,0.952363358910006,2020,-0.0671963939994892,0.0649884473547763,1051.73948862779,TRUE,FALSE
"NGA",2004,"1-5",123590.548999341,2565574.00509826,44.6131319539733,0.999968748812492,2020,-0.152855161893216,0.141745979302934,17518.4634004988,TRUE,FALSE
"NGA",2005,"1-5",121194.538571574,2640599.1677967,44.911076588637,0.999968748812492,2020,-0.153463111946013,0.142267596305521,17242.0556879347,TRUE,FALSE
"NGA",2006,"1-5",118910.024192667,2712700.74581793,46.1005882449606,0.999968748812492,2020,-0.155806706302099,0.144275419445376,17155.7936166568,TRUE,FALSE
"NGA",2007,"1-5",116537.592198314,2784199.86852125,47.1796279026364,0.999968748812492,2020,-0.157817435499107,0.14599432114205,17013.8266605219,TRUE,FALSE
"NGA",2008,"1-5",115846.44213013,2857265.82234231,45.6069691152322,0.999968748812492,2020,-0.154850373899385,0.143456670865695,16618.9449196239,TRUE,FALSE
"NGA",2009,"1-5",116341.868901103,2929495.30419823,40.2905101409605,0.999968748812492,2020,-0.143083694057567,0.13331847023386,15510.5199860434,TRUE,FALSE
"NGA",2010,"1-5",117411.125513101,2996804.88780118,34.7168187116244,0.999968748812492,2020,-0.127851677173568,0.120016108836599,14091.2264182079,TRUE,FALSE
"NGA",2011,"1-5",115561.575169963,3058765.15912692,31.6841849963789,0.999968748812492,2020,-0.118442583434529,0.111697182510506,12907.9023529609,TRUE,FALSE
"NGA",2012,"1-5",114865.180235924,3115739.51213873,31.0935117572696,0.999968748812492,2020,-0.116531509587677,0.109997947062868,12634.934014958,TRUE,FALSE
"NGA",2013,"1-5",115273.405134759,3169125.86672314,31.2595480496889,0.999968748812492,2020,-0.11707111900784,0.110478071003246,12735.1834372639,TRUE,FALSE
"NGA",2014,"1-5",114857.613611608,3218356.78786745,29.0987084933112,0.999968748812492,2020,-0.109908816178343,0.104084175399129,11954.860001076,TRUE,FALSE
"NGA",2015,"1-5",114973.333219869,3261088.98017914,24.7148386742744,0.999968748812492,2020,-0.0945768936113397,0.0902422226245152,10375.44913231,TRUE,FALSE
"NGA",2016,"1-5",111604.051300622,3295436.56428315,21.9081834158703,0.999968748812492,2020,-0.084330095832424,0.0808721942441111,9025.66451521363,TRUE,FALSE
"NGA",2017,"1-5",109097.114012862,3327321.99435983,22.2418167748706,0.999968748812492,2020,-0.0855617988352497,0.0820035898077487,8946.35498671991,TRUE,FALSE
"NGA",2018,"1-5",105740.246926275,3354950.51645317,26.2194634810392,0.999968748812492,2020,-0.0999447229236949,0.0951125638146242,10057.2259835494,TRUE,FALSE
"NGA",2019,"1-5",102691.11019823,3380843.80532947,31.2927039548513,0.999968748812492,2020,-0.117178649791544,0.110573716850865,11354.9377421601,TRUE,FALSE
"NGA",2020,"1-5",100028.952777244,3405843.82002025,32.0494208225687,0.999968748812492,2020,-0.119612131323908,0.112735487903536,11276.8127958224,TRUE,FALSE
