"iso3","year","pfpr_pct","map_population_coverage","population_weight_year"
"SEN",2006,6.87279913066919,0.99558981120801,2020
"BDI",2006,27.7465099828883,0.903118502531811,2020
"GIN",2006,40.2835858771737,0.996935005435981,2020
"NGA",2006,46.1005882449606,0.999968748812492,2020
"GNB",2006,4.42765050285084,0.996068689009789,2020
"CIV",2006,57.4680827884042,0.999044906250652,2020
"ETH",2006,7.72340544322465,0.827728262514435,2020
"UGA",2006,41.2999154443693,0.972005626882908,2020
"MOZ",2006,40.5461568907035,0.999790945132115,2020
"SLE",2006,40.0666419708172,0.99816935916103,2020
"ZWE",2006,4.15148830072584,0.993374399109765,2020
"BWA",2006,0.147705239866681,0.500006041684288,2020
"BEN",2006,57.4316688628387,1,2020
"BFA",2006,53.3784068877201,1,2020
"SSD",2006,35.5541264380503,0.998944588913762,2020
"TZA",2006,18.4206900443043,0.982661834291151,2020
"ZMB",2006,17.1284990392062,0.999994981989078,2020
"AGO",2006,17.7577417027276,0.998084957706995,2020
"KEN",2006,8.42066940216706,0.822215895130027,2020
"COM",2006,3.686863349904,0.977875023773357,2020
"MDG",2006,15.443873128021,0.965066759112986,2020
"NER",2006,25.0373433860968,0.952363358910006,2020
"GHA",2007,31.1676265531396,0.999730304961018,2020
"MLI",2007,33.5678243056163,0.977670801796849,2020
"MRT",2007,3.38824484103689,0.840119682930452,2020
"DJI",2007,0.0930993596928117,0.900748542924068,2020
"ERI",2007,0.254566566054274,0.951453885431987,2020
"GAB",2007,8.6057625075197,0.999284909726468,2020
"MWI",2007,30.5696656473636,0.999764978481837,2020
"SOM",2007,6.3134695207475,0.983183349547194,2020
"TGO",2007,46.894120679606,1,2020
"GNQ",2007,33.73565982417,0.967788791016353,2020
"LBR",2007,36.7327100714802,0.999979141849584,2020
"CMR",2007,46.5368353602365,0.994188327616715,2020
"COD",2007,62.3459509788188,0.967925701459564,2020
"NAM",2007,1.69616569801723,0.611389973186959,2020
"RWA",2007,3.09899851702229,0.814603360177058,2020
"SWZ",2007,3.26829648854392,0.0274046526925583,2020
"TCD",2007,17.1727980938191,0.941951498070144,2020
"CAF",2007,55.183785583939,1,2020
"COG",2007,30.5358777899933,0.999999884856155,2020
"GMB",2007,8.23689153120824,0.99989435444155,2020
"SEN",2007,6.27947780392439,0.99558981120801,2020
"BDI",2007,21.2299520043309,0.903118502531811,2020
"GIN",2007,37.3608882068814,0.996935005435981,2020
"NGA",2007,47.1796279026364,0.999968748812492,2020
"GNB",2007,4.34821628256036,0.996068689009789,2020
"CIV",2007,53.6125968958455,0.999044906250652,2020
"ETH",2007,6.32980494837926,0.827728262514435,2020
"UGA",2007,40.6761721622102,0.972005626882908,2020
"MOZ",2007,37.2949564356556,0.999790945132115,2020
"SLE",2007,41.6407667103877,0.99816935916103,2020
"ZWE",2007,9.82711575378784,0.993374399109765,2020
"BWA",2007,0.148236718962889,0.500006041684288,2020
"BEN",2007,55.5814878403528,1,2020
"BFA",2007,55.6300716099546,1,2020
"SSD",2007,34.9945556652015,0.998944588913762,2020
"TZA",2007,15.5178288849937,0.982661834291151,2020
"ZMB",2007,14.3291622420756,0.999994981989078,2020
"AGO",2007,15.3360225930226,0.998084957706995,2020
"KEN",2007,6.20615378073769,0.822215895130027,2020
"COM",2007,1.40217141076899,0.977875023773357,2020
"MDG",2007,12.5602673159325,0.965066759112986,2020
"NER",2007,24.5635484869555,0.952363358910006,2020
"GHA",2008,32.7072792889577,0.999730304961018,2020
"MLI",2008,32.118424979296,0.977670801796849,2020
"MRT",2008,5.32026272660147,0.840119682930452,2020
"DJI",2008,0.0496637155146737,0.900748542924068,2020
"ERI",2008,0.182228153553885,0.951453885431987,2020
"GAB",2008,8.8338006508933,0.999284909726468,2020
"MWI",2008,31.9675442228876,0.999764978481837,2020
"SOM",2008,3.40812782335021,0.983183349547194,2020
"TGO",2008,38.546901709832,1,2020
"GNQ",2008,31.2977162916266,0.967788791016353,2020
"LBR",2008,34.5479269365468,0.999979141849584,2020
"CMR",2008,42.6578470788676,0.994188327616715,2020
"COD",2008,57.5852878227824,0.967925701459564,2020
"NAM",2008,0.600591201330591,0.611389973186959,2020
"RWA",2008,3.73870240932434,0.814603360177058,2020
"SWZ",2008,3.15270408841653,0.0274046526925583,2020
"TCD",2008,17.6654547761761,0.941951498070144,2020
"CAF",2008,52.9036931466558,1,2020
"COG",2008,27.8094324236815,0.999999884856155,2020
"GMB",2008,11.3834588344892,0.99989435444155,2020
"SEN",2008,5.35622946456824,0.99558981120801,2020
"BDI",2008,16.7551116481286,0.903118502531811,2020
"GIN",2008,36.5114074643604,0.996935005435981,2020
"NGA",2008,45.6069691152322,0.999968748812492,2020
"GNB",2008,5.10950611274894,0.996068689009789,2020
"CIV",2008,55.1876664167368,0.999044906250652,2020
"ETH",2008,5.11901489426394,0.827728262514435,2020
"UGA",2008,41.4042551080207,0.972005626882908,2020
"MOZ",2008,35.3329607607927,0.999790945132115,2020
"SLE",2008,46.3267084139447,0.99816935916103,2020
"ZWE",2008,5.85601223833918,0.993374399109765,2020
"BWA",2008,0.241073799271423,0.500006041684288,2020
"BEN",2008,48.8507373039385,1,2020
"BFA",2008,59.1452304450956,1,2020
"SSD",2008,34.2379754944145,0.998944588913762,2020
"TZA",2008,13.1054987665058,0.982661834291151,2020
"ZMB",2008,12.4840690699572,0.999994981989078,2020
"AGO",2008,12.8976230688025,0.998084957706995,2020
"KEN",2008,5.30210761136492,0.822215895130027,2020
"COM",2008,1.22754173088652,0.977875023773357,2020
"MDG",2008,9.91869514808709,0.965066759112986,2020
"NER",2008,25.5159468434149,0.952363358910006,2020
"GHA",2009,36.4144909124024,0.999730304961018,2020
"MLI",2009,31.0622141800431,0.977670801796849,2020
"MRT",2009,2.35870554373028,0.840119682930452,2020
"DJI",2009,0.381638067702651,0.900748542924068,2020
"ERI",2009,0.194205478288077,0.951453885431987,2020
"GAB",2009,11.1876951293884,0.999284909726468,2020
"MWI",2009,33.1691697989,0.999764978481837,2020
"SOM",2009,2.00336789964793,0.983183349547194,2020
"TGO",2009,31.4571287687564,1,2020
"GNQ",2009,27.8788173657705,0.967788791016353,2020
"LBR",2009,32.5825569090826,0.999979141849584,2020
"CMR",2009,34.8074683861649,0.994188327616715,2020
"COD",2009,51.4036928022038,0.967925701459564,2020
"NAM",2009,0.324481316741054,0.611389973186959,2020
"RWA",2009,4.5981224567451,0.814603360177058,2020
"SWZ",2009,3.49700596105429,0.0274046526925583,2020
"TCD",2009,18.7316326969895,0.941951498070144,2020
"CAF",2009,49.9797170597872,1,2020
"COG",2009,25.4616232428471,0.999999884856155,2020
"GMB",2009,10.1880431744406,0.99989435444155,2020
"SEN",2009,3.81907703300035,0.99558981120801,2020
"BDI",2009,13.511949702976,0.903118502531811,2020
"GIN",2009,38.3487374307997,0.996935005435981,2020
"NGA",2009,40.2905101409605,0.999968748812492,2020
"GNB",2009,6.4269897014867,0.996068689009789,2020
"CIV",2009,60.6953011414295,0.999044906250652,2020
"ETH",2009,8.02030369568054,0.827728262514435,2020
"UGA",2009,42.9332312024971,0.972005626882908,2020
"MOZ",2009,35.4871396668739,0.999790945132115,2020
"SLE",2009,51.0992942535017,0.99816935916103,2020
"ZWE",2009,7.54732581069747,0.974885168162721,2020
"BWA",2009,0.26556273087679,0.500006041684288,2020
"BEN",2009,43.311327257976,1,2020
"BFA",2009,62.8713408283633,1,2020
"SSD",2009,32.8444641497097,0.998944588913762,2020
"TZA",2009,11.1751203002334,0.982661834291151,2020
"ZMB",2009,12.4470477078572,0.999994981989078,2020
"AGO",2009,11.1637191997621,0.998084957706995,2020
"KEN",2009,5.22150266212039,0.822215895130027,2020
"COM",2009,3.59820954540387,0.977875023773357,2020
"MDG",2009,7.65546820747823,0.965066759112986,2020
"NER",2009,25.9011092709618,0.952363358910006,2020
"GHA",2010,40.8533276975214,0.999730304961018,2020
"MLI",2010,32.2332843298897,0.977670801796849,2020
"MRT",2010,3.13351491717227,0.840119682930452,2020
"DJI",2010,0.117448266069124,0.900748542924068,2020
"ERI",2010,0.585217459318667,0.951453885431987,2020
"GAB",2010,15.0583143634262,0.999284909726468,2020
"MWI",2010,33.4735432460555,0.999764978481837,2020
"SOM",2010,2.23758741576792,0.983183349547194,2020
"TGO",2010,28.6139555249202,1,2020
"GNQ",2010,26.3447978146477,0.967788791016353,2020
"LBR",2010,30.3409258950446,0.999979141849584,2020
"CMR",2010,27.5159408960919,0.994188327616715,2020
"COD",2010,47.1104814502956,0.967925701459564,2020
"NAM",2010,0.160448561982869,0.611389973186959,2020
"RWA",2010,5.25160692249253,0.814603360177058,2020
"SWZ",2010,2.69901761534199,0.0274046526925583,2020
"TCD",2010,19.0571645777917,0.941951498070144,2020
"CAF",2010,46.813973768148,1,2020
"COG",2010,24.1291698772613,0.999999884856155,2020
"GMB",2010,12.0834583938356,0.99989435444155,2020
"SEN",2010,3.9724870477235,0.99558981120801,2020
"BDI",2010,13.0584554674949,0.903118502531811,2020
"GIN",2010,41.863902757791,0.996935005435981,2020
"NGA",2010,34.7168187116244,0.999968748812492,2020
"GNB",2010,7.8080051627752,0.996068689009789,2020
"CIV",2010,65.0033195081738,0.999044906250652,2020
"ETH",2010,9.3600062051656,0.827728262514435,2020
"UGA",2010,41.5445371166015,0.972005626882908,2020
"MOZ",2010,36.4623852068371,0.999790945132115,2020
"SLE",2010,50.9958073517531,0.99816935916103,2020
"ZWE",2010,7.64126067933644,0.993374399109765,2020
"BWA",2010,0.234289152805162,0.500006041684288,2020
"BEN",2010,39.0328575679227,1,2020
"BFA",2010,64.368496437083,1,2020
"SSD",2010,31.7200492562424,0.998944588913762,2020
"TZA",2010,10.3534537124085,0.982661834291151,2020
"ZMB",2010,13.2102776532759,0.999994981989078,2020
"AGO",2010,10.4617271702512,0.998084957706995,2020
"KEN",2010,5.45355364539923,0.822215895130027,2020
"COM",2010,8.43402398163168,0.977875023773357,2020
"MDG",2010,5.74376489201192,0.965066759112986,2020
"NER",2010,27.7827284692624,0.952363358910006,2020
"GHA",2011,43.015759506632,0.999730304961018,2020
"MLI",2011,34.9959129854422,0.977670801796849,2020
"MRT",2011,4.42776525671974,0.840119682930452,2020
"DJI",2011,0.0107005957923992,0.900748542924068,2020
"ERI",2011,0.508926843371488,0.951453885431987,2020
"GAB",2011,17.4693792185805,0.999284909726468,2020
"MWI",2011,31.8787480622624,0.999764978481837,2020
"SOM",2011,1.79767365719091,0.983183349547194,2020
"TGO",2011,27.8702444811787,1,2020
"GNQ",2011,27.0359400664545,0.967788791016353,2020
"LBR",2011,27.8244144034461,0.999979141849584,2020
"CMR",2011,24.0074010261577,0.994188327616715,2020
"COD",2011,42.9200985236794,0.967925701459564,2020
"NAM",2011,0.191595134368714,0.611389973186959,2020
"RWA",2011,5.2200654173835,0.814603360177058,2020
"SWZ",2011,2.23177426074944,0.0274046526925583,2020
"TCD",2011,17.5162046032534,0.941951498070144,2020
"CAF",2011,43.8411225047362,1,2020
"COG",2011,22.9852386724926,0.999999884856155,2020
"GMB",2011,25.9180918055752,0.99989435444155,2020
"SEN",2011,3.16018891118043,0.99558981120801,2020
"BDI",2011,12.6210486475634,0.903118502531811,2020
"GIN",2011,43.9712115772126,0.996935005435981,2020
"NGA",2011,31.6841849963789,0.999968748812492,2020
"GNB",2011,8.14887862280845,0.996068689009789,2020
"CIV",2011,59.6120296901077,0.999044906250652,2020
"ETH",2011,7.14490837185003,0.827728262514435,2020
"UGA",2011,39.9608818097004,0.972005626882908,2020
"MOZ",2011,36.4227739619944,0.999790945132115,2020
"SLE",2011,49.2514580002401,0.99816935916103,2020
"ZWE",2011,4.93885168928468,0.993374399109765,2020
"BWA",2011,0.0831338764078907,0.500006041684288,2020
"BEN",2011,34.5342963224436,1,2020
"BFA",2011,61.4529338421909,1,2020
"SSD",2011,31.079677380117,0.998944588913762,2020
"TZA",2011,9.00416897373913,0.982661834291151,2020
"ZMB",2011,14.3732622380825,0.999994981989078,2020
"AGO",2011,10.0235342172417,0.998084957706995,2020
"KEN",2011,5.69794843234137,0.822215895130027,2020
"COM",2011,6.69128710803536,0.977875023773357,2020
"MDG",2011,5.13507867238871,0.965066759112986,2020
"NER",2011,28.4636194263989,0.952363358910006,2020
"GHA",2012,42.0201792271645,0.999730304961018,2020
"MLI",2012,39.648412625747,0.977670801796849,2020
"MRT",2012,2.4192498898819,0.840119682930452,2020
"DJI",2012,0.00907925155323704,0.900748542924068,2020
"ERI",2012,0.30264745415169,0.951453885431987,2020
"GAB",2012,17.9222076586294,0.999284909726468,2020
"MWI",2012,26.8284013930475,0.999764978481837,2020
"SOM",2012,1.79533934326331,0.983183349547194,2020
"TGO",2012,31.2813181995239,1,2020
"GNQ",2012,30.3215013697415,0.967788791016353,2020
"LBR",2012,23.9726542846444,0.999979141849584,2020
"CMR",2012,23.4571314771894,0.994188327616715,2020
"COD",2012,37.5644725872376,0.967925701459564,2020
"NAM",2012,0.0885264166078679,0.611389973186959,2020
"RWA",2012,4.30202582140774,0.814603360177058,2020
"SWZ",2012,2.22429095843124,0.0274046526925583,2020
"TCD",2012,16.0335090987751,0.941930646879695,2020
"CAF",2012,41.7233264322228,1,2020
"COG",2012,21.59845035941,0.999999884856155,2020
"GMB",2012,28.5757263749319,0.99989435444155,2020
"SEN",2012,3.59917832535248,0.99558981120801,2020
"BDI",2012,12.8545004825736,0.903118502531811,2020
"GIN",2012,43.8782333256297,0.996935005435981,2020
"NGA",2012,31.0935117572696,0.999968748812492,2020
"GNB",2012,7.9012192029618,0.996068689009789,2020
"CIV",2012,38.683842029167,0.999044906250652,2020
"ETH",2012,7.90906112363426,0.827728262514435,2020
"UGA",2012,37.2954616277541,0.972005626882908,2020
"MOZ",2012,36.678446250526,0.999790945132115,2020
"SLE",2012,45.5780412165382,0.99816935916103,2020
"ZWE",2012,3.91060361089602,0.993374399109765,2020
"BWA",2012,0.0445555048639268,0.500006041684288,2020
"BEN",2012,32.1543135838017,1,2020
"BFA",2012,56.51016888782,1,2020
"SSD",2012,29.3148367091842,0.998944588913762,2020
"TZA",2012,7.89944578966281,0.982661834291151,2020
"ZMB",2012,16.1218342865111,0.999994981989078,2020
"AGO",2012,9.8199125673824,0.998084957706995,2020
"KEN",2012,5.9124181413832,0.822215895130027,2020
"COM",2012,8.0017586732872,0.977875023773357,2020
"MDG",2012,5.35108050892392,0.965066759112986,2020
"NER",2012,28.6094305865692,0.952363358910006,2020
"GHA",2013,38.5542711693942,0.999730304961018,2020
"MLI",2013,41.9446229534379,0.977670801796849,2020
"MRT",2013,2.75193392001256,0.840119682930452,2020
"DJI",2013,0.101905187035473,0.900748542924068,2020
"ERI",2013,0.295743390507021,0.926205914770523,2020
"GAB",2013,18.1090643470835,0.999284909726468,2020
"MWI",2013,23.1895107345353,0.999764978481837,2020
"SOM",2013,2.16816975406491,0.983183349547194,2020
"TGO",2013,36.1942788492797,1,2020
"GNQ",2013,33.5144761209616,0.967788791016353,2020
"LBR",2013,23.9878371392384,0.999979141849584,2020
"CMR",2013,24.9682826719404,0.994188327616715,2020
"COD",2013,32.9863828617905,0.967925701459564,2020
"NAM",2013,0.420986999969206,0.611389973186959,2020
"RWA",2013,3.49569728944145,0.814603360177058,2020
"SWZ",2013,3.44069699746233,0.0274046526925583,2020
"TCD",2013,15.1481436865962,0.941951498070144,2020
"CAF",2013,40.5486049719337,1,2020
"COG",2013,20.8223778749694,0.999999884856155,2020
"GMB",2013,19.4037152808761,0.99989435444155,2020
"SEN",2013,3.87174354468858,0.99558981120801,2020
"BDI",2013,13.8404893933399,0.903118502531811,2020
"GIN",2013,41.2840553287495,0.996935005435981,2020
"NGA",2013,31.2595480496889,0.999968748812492,2020
"GNB",2013,7.67013805856238,0.996068689009789,2020
"CIV",2013,26.9895216809926,0.999044906250652,2020
"ETH",2013,10.4852019356581,0.827588907897799,2020
"UGA",2013,31.8177938747069,0.972005626882908,2020
"MOZ",2013,37.2848289253251,0.999790945132115,2020
"SLE",2013,42.7399099902567,0.99816935916103,2020
"ZWE",2013,6.22823803832466,0.993374399109765,2020
"BWA",2013,0.0926930386601665,0.500006041684288,2020
"BEN",2013,32.1249323129296,1,2020
"BFA",2013,48.1698515972824,1,2020
"SSD",2013,28.825786856254,0.998944588913762,2020
"TZA",2013,9.3266565611431,0.982661834291151,2020
"ZMB",2013,18.8736732365927,0.999994981989078,2020
"AGO",2013,10.4030425380616,0.998084957706995,2020
"KEN",2013,6.06771330061693,0.822215895130027,2020
"COM",2013,7.5486185886279,0.977875023773357,2020
"MDG",2013,6.08362542485396,0.965066759112986,2020
"NER",2013,28.2748152646182,0.952363358910006,2020
"GHA",2014,33.4744094693563,0.999730304961018,2020
"MLI",2014,38.3358923612865,0.97767054940682,2020
"MRT",2014,5.55478788575643,0.840119682930452,2020
"DJI",2014,0.563210285791942,0.900244405140964,2020
"ERI",2014,0.711326751278881,0.929925862118704,2020
"GAB",2014,17.6003646690548,0.999284909726468,2020
"MWI",2014,20.3171465885201,0.999764978481837,2020
"SOM",2014,2.53748728114357,0.983183349547194,2020
"TGO",2014,36.6158709372287,1,2020
"GNQ",2014,34.205236237822,0.967788791016353,2020
"LBR",2014,28.3108174051502,0.999979141849584,2020
"CMR",2014,25.4025189156585,0.994188327616715,2020
"COD",2014,30.6917625535727,0.967925701459564,2020
"NAM",2014,1.19935107849269,0.611389973186959,2020
"RWA",2014,3.29353389281562,0.814603360177058,2020
"SWZ",2014,1.9397053732126,0.0274046526925583,2020
"TCD",2014,15.3734901320017,0.941951498070144,2020
"CAF",2014,39.0373523270111,1,2020
"COG",2014,19.5332128429617,0.999999884856155,2020
"GMB",2014,11.5158627291862,0.99989435444155,2020
"SEN",2014,2.3987384517595,0.99558981120801,2020
"BDI",2014,14.7980848700762,0.903118502531811,2020
"GIN",2014,38.7682706021098,0.996935005435981,2020
"NGA",2014,29.0987084933112,0.999968748812492,2020
"GNB",2014,6.53756458390809,0.996068689009789,2020
"CIV",2014,23.6839108403306,0.999044906250652,2020
"ETH",2014,4.71873349024022,0.827581028645639,2020
"UGA",2014,27.9723756315672,0.972005626882908,2020
"MOZ",2014,35.9736935110425,0.999790945132115,2020
"SLE",2014,40.9083457487666,0.99816935916103,2020
"ZWE",2014,7.49819240205334,0.993374399109765,2020
"BWA",2014,0.225606371069203,0.500006041684288,2020
"BEN",2014,33.5075929646105,1,2020
"BFA",2014,42.2956447533033,1,2020
"SSD",2014,27.529145203203,0.998944588913762,2020
"TZA",2014,11.0381813605453,0.982661834291151,2020
"ZMB",2014,19.7086624328678,0.999994981989078,2020
"AGO",2014,11.000124970552,0.998084957706995,2020
"KEN",2014,5.94239919648223,0.822215895130027,2020
"COM",2014,0.288034648893829,0.977875023773357,2020
"MDG",2014,6.43377251125976,0.961300917119883,2020
"NER",2014,26.9818657469932,0.952363358910006,2020
"GHA",2015,27.1359006682193,0.999730304961018,2020
"MLI",2015,29.3609132094117,0.97767054940682,2020
"MRT",2015,6.4035707842887,0.840119682930452,2020
"DJI",2015,0.446388006068223,0.900244405140964,2020
"ERI",2015,0.437883754324056,0.941587510523092,2020
"GAB",2015,16.5336880312919,0.999284909726468,2020
"MWI",2015,18.220052663991,0.999764978481837,2020
"SOM",2015,3.06207942936047,0.983183349547194,2020
"TGO",2015,35.5367930048613,1,2020
"GNQ",2015,34.4631748290858,0.967788791016353,2020
"LBR",2015,33.370745219075,0.999979141849584,2020
"CMR",2015,25.339889009207,0.994188327616715,2020
"COD",2015,31.2906693790223,0.967925701459564,2020
"NAM",2015,0.747527078008077,0.611389973186959,2020
"RWA",2015,3.51517020020461,0.814603360177058,2020
"SWZ",2015,1.50976317944939,0.0264825648638429,2020
"TCD",2015,15.4351335502291,0.941951498070144,2020
"CAF",2015,36.7348327663838,1,2020
"COG",2015,19.1216915715156,0.999999884856155,2020
"GMB",2015,16.1615436677223,0.99989435444155,2020
"SEN",2015,3.7940130969993,0.99558981120801,2020
"BDI",2015,16.717817650048,0.903118502531811,2020
"GIN",2015,37.0047253732389,0.996935005435981,2020
"NGA",2015,24.7148386742744,0.999968748812492,2020
"GNB",2015,5.43390998716656,0.996068689009789,2020
"CIV",2015,21.3567298975211,0.999044906250652,2020
"ETH",2015,4.44168903034584,0.827586281480413,2020
"UGA",2015,22.5283221289013,0.972005626882908,2020
"MOZ",2015,34.6327854633793,0.999790945132115,2020
"SLE",2015,39.4884460983626,0.99816935916103,2020
"ZWE",2015,6.83446267073993,0.993374399109765,2020
"BWA",2015,0.0668556239324968,0.500006041684288,2020
"BEN",2015,36.3793100261877,1,2020
"BFA",2015,39.2003452509794,1,2020
"SSD",2015,26.9542365045867,0.998944588913762,2020
"TZA",2015,10.3871042581125,0.982661834291151,2020
"ZMB",2015,18.7741653137543,0.999994981989078,2020
"AGO",2015,12.001303326479,0.998084957706995,2020
"KEN",2015,5.61238811543549,0.822215895130027,2020
"COM",2015,0.242446595277091,0.977875023773357,2020
"MDG",2015,6.1292538325627,0.965066759112986,2020
"NER",2015,24.4675094266675,0.952363358910006,2020
"GHA",2016,22.4132502786359,0.999730304961018,2020
"MLI",2016,20.4070037653551,0.97767054940682,2020
"MRT",2016,8.23631687659498,0.840119682930452,2020
"DJI",2016,0.62491666120735,0.900244405140964,2020
"ERI",2016,0.620294551710129,0.941587510523092,2020
"GAB",2016,16.6332893529379,0.999284909726468,2020
"MWI",2016,16.9860973965301,0.999764978481837,2020
"SOM",2016,3.08027814621454,0.983183349547194,2020
"TGO",2016,31.4031876741578,1,2020
"GNQ",2016,32.1115138707992,0.967788791016353,2020
"LBR",2016,39.8502424920345,0.999979141849584,2020
"CMR",2016,25.1460831498282,0.994188327616715,2020
"COD",2016,32.6517234688034,0.967925701459564,2020
"NAM",2016,1.53758923357506,0.611389973186959,2020
"RWA",2016,4.1205192523344,0.814603360177058,2020
"SWZ",2016,1.13525886592082,0.0264825648638429,2020
"TCD",2016,15.3882019922159,0.941951498070144,2020
"CAF",2016,34.8644575981452,1,2020
"COG",2016,20.6313383815471,0.999999884856155,2020
"GMB",2016,9.14363400231563,0.99989435444155,2020
"SEN",2016,2.65281597673454,0.99558981120801,2020
"BDI",2016,20.4324568271379,0.903118502531811,2020
