"group","records","observed_deaths","fitted_deaths","age_band","grouping","observed_probability","fitted_probability","residual_deaths"
"CG51FL",3972,134,120.9187055737,"<1","survey",0.0337361530715005,0.0304427758241944,13.0812944262999
"CG61FL",9367,182,200.155543266187,"<1","survey",0.019429913526209,0.0213681587772165,-18.155543266187
"KM61FL",3160,72,74.1997120792743,"<1","survey",0.0227848101265823,0.0234809215440741,-2.19971207927426
"ET51FL",7815,266,276.382822757665,"<1","survey",0.0340371081253999,0.035365684294007,-10.3828227576647
"ET61FL",11702,419,410.558957094937,"<1","survey",0.0358058451546744,0.0350845118009688,8.44104290506345
"ET71FL",10644,323,323.045733646721,"<1","survey",0.0303457346862082,0.0303500313459903,-0.0457336467210325
"ET81FL",5770,222,202.751667094288,"<1","survey",0.038474870017331,0.0351389371047293,19.2483329057118
"ET8AFL",11417,281,285.054650840569,"<1","survey",0.0246124200753263,0.0249675616046745,-4.05465084056868
"GA61FL",6091,139,142.047460837748,"<1","survey",0.0228205549170908,0.0233208768408714,-3.04746083774793
"GA71FL",6391,115,121.661250676577,"<1","survey",0.0179940541386325,0.0190363402717222,-6.66125067657683
"GH5AFL",2999,93,91.7333113296549,"<1","survey",0.0310103367789263,0.030587966432029,1.26668867034506
"GH72FL",5927,169,163.295790360246,"<1","survey",0.0285135819132782,0.0275511709735526,5.70420963975383
"GH8CFL",9355,163,178.566120733812,"<1","survey",0.0174238375200428,0.0190877734616581,-15.5661207338119
"GN52FL",5215,212,201.292473149707,"<1","survey",0.0406519654841802,0.038598748446732,10.7075268502926
"GN62FL",7092,239,235.100914113885,"<1","survey",0.0336999435984208,0.0331501570944565,3.89908588611476
"GN71FL",7990,268,251.996195800778,"<1","survey",0.0335419274092616,0.0315389481602976,16.0038041992221
"GM61FL",8097,173,197.664215884057,"<1","survey",0.021365938001729,0.0244120311083187,-24.6642158840565
"GM81FL",8369,286,261.969881628802,"<1","survey",0.034173736408173,0.031302411474346,24.0301183711985
"KE42FL",3012,99,92.7356051324601,"<1","survey",0.0328685258964143,0.0307887135233931,6.26439486753992
"KE52FL",6083,176,173.04312500334,"<1","survey",0.0289330922242315,0.0284470039459708,2.95687499665951
"KE72FL",21136,449,457.128248353984,"<1","survey",0.0212433762301287,0.0216279451340833,-8.12824835398425
"KE8CFL",19554,442,428.904998023535,"<1","survey",0.0226040707783574,0.0219343867251475,13.0950019764654
"LB51FL",5816,181,193.637245939711,"<1","survey",0.031121045392022,0.0332938868534579,-12.6372459397114
"LB6AFL",7644,215,224.231667889913,"<1","survey",0.0281266352694924,0.029334336458649,-9.23166788991256
"LB7AFL",5707,226,199.780578996303,"<1","survey",0.0396004906255476,0.0350062342730512,26.2194210036968
"MD42FL",3460,83,95.5565617628486,"<1","survey",0.0239884393063584,0.0276175033996672,-12.5565617628486
"MD81FL",12497,314,304.975678192995,"<1","survey",0.0251260302472593,0.0244039111941262,9.02432180700481
"ML53FL",13383,593,578.605553488933,"<1","survey",0.0443099454531869,0.0432343684890482,14.3944465110675
"ML6AFL",10354,353,352.398375776076,"<1","survey",0.0340931041143519,0.0340349986262388,0.601624223923807
"ML7AFL",9933,311,305.917484765885,"<1","survey",0.031309775495822,0.0307980957178984,5.08251523411491
"ML8AFL",15500,420,423.743006032247,"<1","survey",0.0270967741935484,0.0273382584536933,-3.74300603224668
"MZ41FL",6155,215,219.617739746143,"<1","survey",0.0349309504467912,0.0356811924851573,-4.61773974614312
"MZ62FL",11146,348,342.823217721722,"<1","survey",0.0312219630360667,0.0307575110103823,5.17678227827838
"MZ81FL",9297,227,221.461258998503,"<1","survey",0.0244164784339034,0.0238207227060883,5.53874100149736
"MR71FL",11167,280,291.408501207823,"<1","survey",0.0250738783916898,0.0260955047199626,-11.4085012078226
"MW4EFL",8747,261,265.48162920571,"<1","survey",0.0298388018749285,0.0303511637367909,-4.48162920570996
"MW61FL",20125,602,598.432721584339,"<1","survey",0.0299130434782609,0.0297357874079175,3.56727841566124
"MW7AFL",17297,457,460.124177751773,"<1","survey",0.0264207666069261,0.0266013862376004,-3.12417775177346
"MW81FL",10659,233,237.335075492224,"<1","survey",0.0218594614879445,0.0222661671350243,-4.33507549222352
"NM51FL",4685,99,104.096429834126,"<1","survey",0.0211312700106724,0.0222190885451711,-5.09642983412647
"NM61FL",4371,94,91.2109870915167,"<1","survey",0.021505376344086,0.0208673042991344,2.78901290848333
"NI51FL",7975,222,228.607219706576,"<1","survey",0.0278369905956113,0.0286654820948684,-6.60721970657582
"NI61FL",12629,299,309.083937970917,"<1","survey",0.0236756671153694,0.0244741418933342,-10.0839379709172
"NG4BFL",3151,152,149.881801012279,"<1","survey",0.04823865439543,0.0475664236789207,2.11819898772075
"NG53FL",28757,1127,1129.1879066733,"<1","survey",0.0391904579754495,0.0392665405526759,-2.18790667330177
"NG6AFL",31866,1215,1207.59214639083,"<1","survey",0.0381284127282998,0.0378959438395414,7.40785360917266
"NG7BFL",33934,1276,1271.16193586442,"<1","survey",0.0376024046678847,0.0374598319050044,4.83806413558159
"NG8BFL",27147,1026,1011.8708157819,"<1","survey",0.0377942314067853,0.0372737619546139,14.1291842180972
"RW53FL",7274,264,245.183163502834,"<1","survey",0.036293648611493,0.0337067862940383,18.8168364971658
"RW61FL",9095,247,246.805574929079,"<1","survey",0.0271577789994502,0.0271364018613611,0.194425070920772
"RW70FL",7834,156,166.301558968603,"<1","survey",0.0199131988766913,0.0212281795977282,-10.3015589686028
"RW81FL",8121,155,162.784341183592,"<1","survey",0.0190863194187908,0.0200448640787578,-7.78434118359175
"SN4AFL",9040,288,285.733421590163,"<1","survey",0.031858407079646,0.0316076793794428,2.26657840983677
"SN61FL",12367,372,367.783232853021,"<1","survey",0.0300800517506267,0.0297390824656764,4.21676714697941
"SN6DFL",6910,164,172.212042489806,"<1","survey",0.0237337192474674,0.0249221479724755,-8.21204248980558
"SN71FL",6887,149,162.070359952075,"<1","survey",0.0216349644257296,0.0235327951142842,-13.0703599520751
"SN7AFL",7013,168,173.662629483519,"<1","survey",0.0239555111934978,0.0247629587171708,-5.66262948351886
"SN7IFL",6751,160,164.44477124637,"<1","survey",0.0237001925640646,0.0243585796543282,-4.44477124637001
"SN7ZFL",12197,348,333.059744293793,"<1","survey",0.0285316061326556,0.0273066938012456,14.9402557062069
"SN81FL",6729,154,156.510520933013,"<1","survey",0.0228860157527121,0.0232591055034942,-2.51052093301251
"SN8BFL",6097,139,140.380200853181,"<1","survey",0.0227980974249631,0.0230244711912713,-1.38020085318107
"SN8SFL",10531,257,248.528721939603,"<1","survey",0.0244041401576299,0.0235997267058781,8.4712780603972
"SL51FL",5659,212,203.592777456878,"<1","survey",0.037462449195971,0.0359768117082308,8.40722254312195
"SL61FL",12022,441,425.46976165059,"<1","survey",0.0366827482947929,0.0353909300990343,15.5302383494097
"SL7AFL",9911,294,284.183846668867,"<1","survey",0.0296640096862072,0.0286735795246562,9.81615333113257
"SZ51FL",1982,38,45.5108720391189,"<1","survey",0.0191725529767911,0.0229620948734203,-7.51087203911894
"TD71FL",18064,538,544.107185372061,"<1","survey",0.0297829937998229,0.0301210797925189,-6.10718537206083
"TG61FL",6260,158,159.385828611735,"<1","survey",0.0252396166134185,0.0254609949859002,-1.38582861173543
"TZ4IFL",6805,219,219.69839487108,"<1","survey",0.0321822189566495,0.0322848486217604,-0.698394871079671
"TZ63FL",8031,226,224.679115876686,"<1","survey",0.0281409538040095,0.0279764806221749,1.3208841233135
"TZ7BFL",10192,257,261.526770567758,"<1","survey",0.0252158555729984,0.0256600049615148,-4.52677056775849
"TZ82FL",10796,261,259.781314290175,"<1","survey",0.0241756206002223,0.0240627375222467,1.21868570982485
"UG52FL",7667,203,215.049616936312,"<1","survey",0.026477109690883,0.0280487305251483,-12.0496169363118
"UG61FL",7928,217,218.399372095168,"<1","survey",0.0273713420787084,0.0275478521815297,-1.39937209516771
"UG7BFL",13035,324,324.073345235291,"<1","survey",0.0248561565017261,0.0248617832938466,-0.0733452352909012
"ZA71FL",2612,61,56.3561583098419,"<1","survey",0.023353751914242,0.0215758645902917,4.64384169015814
"ZM51FL",6399,205,196.639786496953,"<1","survey",0.0320362556649476,0.0307297681664249,8.36021350304711
"ZM61FL",13586,322,331.62624775671,"<1","survey",0.0237008685411453,0.024409410257376,-9.6262477567098
"ZM71FL",9936,267,258.533479537273,"<1","survey",0.0268719806763285,0.0260198751547175,8.46652046272692
"ZM81FL",8233,146,158.962715836718,"<1","survey",0.0177335114781975,0.0193079941499718,-12.962715836718
"ZW62FL",1370,44,39.2470060715277,"<1","survey",0.0321167883211679,0.0286474496872465,4.75299392847232
"ZW72FL",5436,143,147.277755746387,"<1","survey",0.0263061074319352,0.0270930382167747,-4.27775574638721
"MC_BEN2014",12782,451,434.962913681736,"<1","survey",0.0352839931153184,0.0340293313786369,16.0370863182637
"MC_BEN2021",13364,303,313.779911939898,"<1","survey",0.0226728524393894,0.0234794905671878,-10.7799119398983
"MC_CAF2018",8906,248,246.535883865999,"<1","survey",0.0278463956883,0.0276819990866831,1.4641161340007
"MC_CIV2016",9426,344,334.149780575198,"<1","survey",0.036494801612561,0.0354497963691065,9.85021942480199
"MC_CMR2014",7418,209,210.953206224859,"<1","survey",0.0281747101644648,0.0284380164767941,-1.95320622485855
"MC_COD2017",21554,310,355.246825779676,"<1","survey",0.0143824812099842,0.0164817122473637,-45.2468257796764
"MC_COG2014",9147,185,191.884841504306,"<1","survey",0.0202252104515142,0.0209778989290813,-6.88484150430637
"MC_COM2022",4408,80,85.3936658705501,"<1","survey",0.0181488203266788,0.0193724287365132,-5.39366587055012
"MC_GHA2011",7655,263,244.026491691938,"<1","survey",0.034356629653821,0.031878052474453,18.9735083080621
"MC_GHA2017",8665,203,207.142797600529,"<1","survey",0.0234275822273514,0.0239056892787685,-4.14279760052887
"MC_GIN2016",7440,152,178.870927889667,"<1","survey",0.0204301075268817,0.0240417913830198,-26.8709278896673
"MC_GMB2018",10075,298,290.089668192241,"<1","survey",0.0295781637717122,0.0287930191754085,7.91033180775889
"MC_GNB2014",7732,267,249.814472305918,"<1","survey",0.0345318158303156,0.0323091661026795,17.1855276940822
"MC_GNB2018",7291,172,177.24959441814,"<1","survey",0.0235907282951584,0.0243107385020079,-5.24959441813962
"MC_KEN2013BUN",814,9,18.7846780805924,"<1","survey",0.0110565110565111,0.0230770000990079,-9.78467808059245
"MC_KEN2013KAK",740,17,19.2347605468249,"<1","survey",0.022972972972973,0.0259929196578715,-2.23476054682489
"MC_KEN2009MOM",511,22,15.0478356663628,"<1","survey",0.0430528375733855,0.0294478193079508,6.95216433363716
"MC_KEN2011NYA",5108,130,139.365124587088,"<1","survey",0.0254502740798747,0.0272836970609021,-9.36512458708796
"MC_KEN2013TUR",1032,14,18.6719208398253,"<1","survey",0.0135658914728682,0.0180929465502183,-4.67192083982533
"MC_MDG2018",12759,281,289.294736539939,"<1","survey",0.0220236695665805,0.0226737782381016,-8.29473653993875
"MC_MLI2015",16906,473,482.646722008347,"<1","survey",0.0279782325801491,0.0285488419500974,-9.64672200834661
"MC_MOZ2008",12324,406,411.894845538544,"<1","survey",0.0329438493995456,0.0334221718223421,-5.89484553854362
"MC_MRT2011",8815,296,285.370148738261,"<1","survey",0.0335791264889393,0.0323732443265186,10.629851261739
"MC_MRT2015",10047,301,291.645148356117,"<1","survey",0.0299591917985468,0.0290280828462344,9.35485164388257
"MC_MWI2006",23264,711,718.15428027635,"<1","survey",0.030562242090784,0.0308697678935845,-7.15428027635016
"MC_MWI2013",19255,580,574.850768472637,"<1","survey",0.0301220462217606,0.0298546231354265,5.14923152736344
"MC_MWI2019",15368,368,368.2784576564,"<1","survey",0.0239458615304529,0.0239639808469807,-0.278457656400064
"MC_NGA2016",29418,1120,1117.78561019048,"<1","survey",0.0380719287511048,0.0379966554555196,2.21438980952416
"MC_SEN2015DKR",4525,113,104.929571651432,"<1","survey",0.0249723756906077,0.0231888556135762,8.07042834856753
"MC_SLE2017",11816,207,237.051420850756,"<1","survey",0.0175186188219364,0.020061900884458,-30.0514208507562
"MC_SWZ2010",1789,40,41.3350011186668,"<1","survey",0.0223588596981554,0.0231050872658842,-1.3350011186668
"MC_SWZ2014",1740,31,33.6539586900461,"<1","survey",0.017816091954023,0.019341355568992,-2.65395869004608
"MC_SWZ2021",1544,26,25.9670330201383,"<1","survey",0.016839378238342,0.0168180265674471,0.032966979861655
"MC_TCD2019",22840,655,648.285055408659,"<1","survey",0.0286777583187391,0.0283837589933738,6.71494459134135
"MC_TGO2017",4976,128,123.897908031362,"<1","survey",0.0257234726688103,0.0248990972731838,4.10209196863762
"MC_ZWE2014",8331,251,244.681147419953,"<1","survey",0.0301284359620694,0.0293699612795526,6.31885258004704
"MC_ZWE2019",5811,171,162.226098249794,"<1","survey",0.0294269488900361,0.0279170707709162,8.77390175020619
"2013",91959,2479,2517.40110339927,"<1","calendar_year",0.0269576659163323,0.0273752553137732,-38.401103399266
"2011",87891,2318,2491.9959557269,"<1","calendar_year",0.0263735763616297,0.0283532552334926,-173.995955726896
"2014",92973,2597,2572.66586263995,"<1","calendar_year",0.0279328407171975,0.0276711073391195,24.334137360046
"2012",93646,2650,2666.48786457398,"<1","calendar_year",0.0282980586463917,0.0284741245175873,-16.4878645739846
"2015",90082,2558,2500.5129467651,"<1","calendar_year",0.0283963499922293,0.0277581863942309,57.487053234895
"2016",73507,1948,2007.54861809287,"<1","calendar_year",0.0265008774674521,0.0273109855944722,-59.5486180928688
"2010",87809,2616,2540.10068073128,"<1","calendar_year",0.0297919347675067,0.0289275664309043,75.8993192687249
"2023",23135,667,601.320988375713,"<1","calendar_year",0.0288307758807002,0.0259918300573034,65.6790116242867
"2021",42541,1023,1036.39567670254,"<1","calendar_year",0.0240473895771138,0.0243622781952125,-13.3956767025356
"2022",29450,701,728.772140042021,"<1","calendar_year",0.0238030560271647,0.0247460828537189,-27.7721400420209
"2020",48135,1149,1197.84395393309,"<1","calendar_year",0.0238703645995637,0.0248850930494046,-48.84395393309
"2019",57509,1520,1480.15217409142,"<1","calendar_year",0.026430645638074,0.0257377484235758,39.8478259085812
"2018",62123,1609,1612.31779310522,"<1","calendar_year",0.025900230188497,0.0259536370282379,-3.31779310522461
"2009",69013,2067,2052.66208176674,"<1","calendar_year",0.0299508788199325,0.029743122046089,14.3379182332583
"2006",43973,1470,1402.29737417826,"<1","calendar_year",0.0334296045300525,0.0318899637090547,67.7026258217372
"2008",56860,1758,1755.84750496142,"<1","calendar_year",0.0309180443193809,0.0308801882687552,2.15249503858195
"2005",37064,1113,1217.27919882766,"<1","calendar_year",0.0300291387869631,0.0328426289344826,-104.279198827664
"2007",46832,1527,1468.31986435023,"<1","calendar_year",0.0326059104885548,0.0313529181830849,58.6801356497683
"2017",72112,1974,1887.62734450074,"<1","calendar_year",0.0273740847570446,0.0261763277193913,86.3726554992579
"2003",39703,1301,1309.03722174662,"<1","calendar_year",0.0327683046621162,0.0329707382753601,-8.0372217466213
"2000",18413,671,637.374030421321,"<1","calendar_year",0.0364416444903058,0.0346154363993549,33.6259695786787
"2002",35364,1225,1190.96496078345,"<1","calendar_year",0.034639746634996,0.0336773261164871,34.0350392165508
"2004",41222,1304,1376.92040640134,"<1","calendar_year",0.0316335937120955,0.0334025618941667,-72.9204064013381
"0",383973,9783,9797.21392623597,"<1","pfpr_pct",0.0254783539467619,0.0255153719824987,-14.2139262359724
"10",224685,5801,5887.82181877458,"<1","pfpr_pct",0.0258183679373345,0.0262047836694687,-86.821818774577
"20",243977,7289,7209.50493817543,"<1","pfpr_pct",0.0298757669780348,0.0295499368308301,79.4950618245666
"30",207557,6318,6314.70477677469,"<1","pfpr_pct",0.0304398309861869,0.030423954753512,3.29522322531466
"40",149308,4868,4859.27200733576,"<1","pfpr_pct",0.0326037452782168,0.0325452889820757,8.72799266424045
"50",86738,2856,2830.02991049012,"<1","pfpr_pct",0.0329267449099587,0.0326273364671784,25.9700895098772
"70",15506,473,454.270673682111,"<1","pfpr_pct",0.0305043209080356,0.0292964448395531,18.7293263178894
"60",25455,742,769.584753840253,"<1","pfpr_pct",0.0291494794735808,0.0302331468803871,-27.5847538402529
"80",3472,97,107.464781354266,"<1","pfpr_pct",0.0279377880184332,0.0309518379476571,-10.4647813542656
"90",645,18,21.9781594556393,"<1","pfpr_pct",0.027906976744186,0.0340746658226965,-3.97815945563925
"(0.0245,0.0262]",134131,3322,3401.12906564845,"<1","fitted_probability",0.0247668324250173,0.0253567711092025,-79.1290656484471
"(0.0229,0.0245]",134141,3112,3182.39417322338,"<1","fitted_probability",0.0231994692152288,0.0237242466749419,-70.3941732233789
"(0.0207,0.0229]",134033,2647,2928.43176124785,"<1","fitted_probability",0.0197488678161348,0.0218485877451661,-281.431761247846
"[0.0115,0.0207]",134240,2192,2515.46427147552,"<1","fitted_probability",0.0163289630512515,0.0187385598292277,-323.464271475524
"(0.0262,0.0279]",134122,3568,3639.6029585886,"<1","fitted_probability",0.0266026453527386,0.0271365097343359,-71.6029585885963
"(0.0279,0.0295]",134139,3735,3853.95762613796,"<1","fitted_probability",0.0278442511126518,0.0287310746772972,-118.957626137965
"(0.0295,0.0312]",134118,4173,4061.97660790984,"<1","fitted_probability",0.0311143918042321,0.0302865879890085,111.023392090159
"(0.0312,0.0335]",134169,4535,4329.13337353095,"<1","fitted_probability",0.033800654398557,0.0322662714451993,205.866626469052
"(0.0335,0.0376]",134118,5009,4736.36455442782,"<1","fitted_probability",0.0373477087340998,0.0353149059367708,272.635445572177
"(0.0376,0.0544]",134105,5952,5603.39135392699,"<1","fitted_probability",0.044383132619962,0.0417836124971253,348.608646073006
"AGO",23009,222,232.515267889515,"1-5","country",0.00964839845277935,0.0101054051844719,-10.5152678895151
"BDI",18442,238,235.827168486758,"1-5","country",0.0129053248020822,0.012787505069231,2.17283151324176
"BEN",35679,419,413.794010302907,"1-5","country",0.0117436026794473,0.0115976908069987,5.20598969709323
"BFA",29610,397,393.150573357409,"1-5","country",0.0134076325565687,0.0132776282795478,3.84942664259097
"CIV",24423,359,350.012784806108,"1-5","country",0.0146992588953036,0.0143312772716746,8.98721519389198
"CMR",29552,404,411.983038553075,"1-5","country",0.0136708175419599,0.0139409528476271,-7.98303855307466
"COD",66162,1058,1054.92708233408,"1-5","country",0.015991052265651,0.0159446069093147,3.07291766591811
"COG",20050,275,275.096439245747,"1-5","country",0.013715710723192,0.0137205206606358,-0.0964392457473764
"COM",6849,56,52.2938025479956,"1-5","country",0.00817637611330121,0.00763524639334145,3.70619745200437
"ETH",43179,541,540.550618099285,"1-5","country",0.0125292387503184,0.0125188313323441,0.449381900714684
"GAB",11272,86,97.5998341642262,"1-5","country",0.00762952448545067,0.00865860842478941,-11.5998341642262
"GHA",31223,279,282.232348369002,"1-5","country",0.00893572046247958,0.00903924505553606,-3.2323483690023
"GIN",24775,404,397.242488797793,"1-5","country",0.0163067608476287,0.0160340056023327,6.75751120220747
"GMB",23642,164,171.31044093129,"1-5","country",0.00693680737670248,0.00724602152657515,-7.31044093128966
"KEN",52662,509,518.039732313888,"1-5","country",0.00966541339105997,0.00983706908803099,-9.03973231388784
"LBR",17157,287,284.318077245339,"1-5","country",0.0167278661770706,0.0165715496441883,2.68192275466083
"MDG",25879,287,288.634655376692,"1-5","country",0.0110900730321883,0.0111532383545227,-1.63465537669231
"MLI",58927,839,836.266501823565,"1-5","country",0.0142379554363874,0.0141915675636561,2.73349817643509
"MOZ",34483,741,740.402634048968,"1-5","country",0.021488849578053,0.0214715260867375,0.59736595103152
"MRT",27172,251,248.267089568672,"1-5","country",0.00923745031650228,0.00913687213192523,2.73291043132764
"MWI",104221,1314,1325.53899236297,"1-5","country",0.0126078237591272,0.0127185403360452,-11.5389923629696
"NAM",8132,99,99.3248388915264,"1-5","country",0.0121741269060502,0.0122140726625094,-0.324838891526397
"NER",18309,257,260.762700175368,"1-5","country",0.0140368124965864,0.0142423234570631,-3.76270017536797
"NGA",138236,2063,2059.30406434444,"1-5","country",0.0149237535808328,0.014897017161553,3.69593565556079
"RWA",29263,353,354.306910925337,"1-5","country",0.0120630147284967,0.012107675594619,-1.30691092533726
"SEN",79989,745,741.375105882885,"1-5","country",0.00931378064483867,0.00926846323723118,3.62489411711522
"SLE",35433,754,736.933789483507,"1-5","country",0.0212795981147518,0.0207979507657694,17.0662105164934
"SWZ",6376,175,155.404527367861,"1-5","country",0.0274466750313676,0.0243733574918226,19.595472632139
"TCD",36878,675,665.765451676692,"1-5","country",0.0183035956396768,0.018053187582751,9.2345483233081
"TGO",10193,102,102.982806517683,"1-5","country",0.0100068674580595,0.0101032872086415,-0.982806517682747
"TZA",32107,308,321.014157842486,"1-5","country",0.00959292366150684,0.00999826074820088,-13.0141578424855
"UGA",25786,341,354.808017091378,"1-5","country",0.0132242302024354,0.0137597152366159,-13.8080170913777
"ZAF",2349,23,19.5276828058267,"1-5","country",0.0097914005959983,0.00831318978536682,3.47231719417333
"ZMB",35006,359,370.000171776803,"1-5","country",0.0102553847911787,0.0105696215442154,-11.0001717768029
"ZWE",18407,220,214.817506107122,"1-5","country",0.0119519747921986,0.0116704246268877,5.1824938928776
"CAF",8029,139,137.578772481277,"1-5","country",0.0173122431186947,0.0171352313465284,1.4212275187233
"GNB",13505,130,130.068431591687,"1-5","country",0.00962606442058497,0.00963113155066175,-0.0684315916869025
"AO71FL",12767,133,137.194158669834,"1-5","survey",0.0104174825722566,0.0107459981726196,-4.19415866983391
"AO81FL",10242,89,95.3211092196844,"1-5","survey",0.00868970904120289,0.00930688432139079,-6.32110921968444
"BU61FL",6390,84,97.758867497457,"1-5","survey",0.0131455399061033,0.0152987273078962,-13.7588674974569
"BU71FL",12052,154,138.068300989297,"1-5","survey",0.0127779621639562,0.0114560488706686,15.9316990107025
"BJ71FL",12129,137,142.598726909022,"1-5","survey",0.0112952428064968,0.0117568411995236,-5.59872690902165
"BF43FL",4821,119,107.384004760041,"1-5","survey",0.024683675585978,0.0222742179547897,11.6159952399586
"BF62FL",13567,196,194.58086598505,"1-5","survey",0.0144468194884647,0.0143422175856895,1.41913401495015
"BF81FL",11222,82,91.1857026123106,"1-5","survey",0.00730707538763144,0.0081256195519792,-9.18570261231061
"CI62FL",6476,108,116.553452317141,"1-5","survey",0.0166769610870908,0.0179977536005467,-8.55345231714051
