"url","file","md5","retrieved_utc"
"https://api.dhsprogram.com/rest/dhs/data?f=json&perpage=1000&page=3&indicatorIds=CH_VACC_C_DP3,CH_VACC_C_MSL,RH_DELP_C_DHF,CN_IYCB_C_EXB,CN_BFSS_C_EBF,HC_ELEC_H_ELC,WS_SRCE_H_IMP,WS_TLET_H_IMP,FE_BINT_C_I07,FE_BINT_C_I18&surveyIds=GM2019DHS,KE2003DHS,KE2008DHS,KE2014DHS,KE2022DHS,LB2007DHS,LB2009MIS,LB2013DHS,LB2019DHS,LS2004DHS,LS2009DHS,LS2014DHS,LS2023DHS,MD2004DHS,MD2008DHS,MD2021DHS,ML2001DHS,ML2006DHS,ML2012DHS,ML2018DHS&breakdown=subnational","data/derived_cbh/regional_adjustment/subnational_3_page3.json","45d43909a32d5565e4740f662443430f","2026-09-17 20:20:01 UTC"
"https://api.dhsprogram.com/rest/dhs/data?f=json&perpage=1000&page=4&indicatorIds=CH_VACC_C_DP3,CH_VACC_C_MSL,RH_DELP_C_DHF,CN_IYCB_C_EXB,CN_BFSS_C_EBF,HC_ELEC_H_ELC,WS_SRCE_H_IMP,WS_TLET_H_IMP,FE_BINT_C_I07,FE_BINT_C_I18&surveyIds=GM2019DHS,KE2003DHS,KE2008DHS,KE2014DHS,KE2022DHS,LB2007DHS,LB2009MIS,LB2013DHS,LB2019DHS,LS2004DHS,LS2009DHS,LS2014DHS,LS2023DHS,MD2004DHS,MD2008DHS,MD2021DHS,ML2001DHS,ML2006DHS,ML2012DHS,ML2018DHS&breakdown=subnational","data/derived_cbh/regional_adjustment/subnational_3_page4.json","f4be5cbcc2b33f1c094fd482fc55e095","2026-09-17 20:20:03 UTC"
"https://api.dhsprogram.com/rest/dhs/data?f=json&perpage=1000&page=1&indicatorIds=CH_VACC_C_DP3,CH_VACC_C_MSL,RH_DELP_C_DHF,CN_IYCB_C_EXB,CN_BFSS_C_EBF,HC_ELEC_H_ELC,WS_SRCE_H_IMP,WS_TLET_H_IMP,FE_BINT_C_I07,FE_BINT_C_I18&surveyIds=ML2023DHS,MZ2003DHS,MZ2011DHS,MZ2022DHS,MR2020DHS,MW2000DHS,MW2004DHS,MW2010DHS,MW2015DHS,MW2024DHS,NM2000DHS,NM2006DHS,NM2013DHS,NI2006DHS,NI2012DHS,NG2003DHS,NG2008DHS,NG2010MIS,NG2013DHS,NG2018DHS&breakdown=subnational","data/derived_cbh/regional_adjustment/subnational_4_page1.json","372d151616dac01f96ae016f54d4b057","2026-09-17 20:20:07 UTC"
"https://api.dhsprogram.com/rest/dhs/data?f=json&perpage=1000&page=2&indicatorIds=CH_VACC_C_DP3,CH_VACC_C_MSL,RH_DELP_C_DHF,CN_IYCB_C_EXB,CN_BFSS_C_EBF,HC_ELEC_H_ELC,WS_SRCE_H_IMP,WS_TLET_H_IMP,FE_BINT_C_I07,FE_BINT_C_I18&surveyIds=ML2023DHS,MZ2003DHS,MZ2011DHS,MZ2022DHS,MR2020DHS,MW2000DHS,MW2004DHS,MW2010DHS,MW2015DHS,MW2024DHS,NM2000DHS,NM2006DHS,NM2013DHS,NI2006DHS,NI2012DHS,NG2003DHS,NG2008DHS,NG2010MIS,NG2013DHS,NG2018DHS&breakdown=subnational","data/derived_cbh/regional_adjustment/subnational_4_page2.json","c36026134194d779932b48c2ed8ced7a","2026-09-17 20:20:10 UTC"
"https://api.dhsprogram.com/rest/dhs/data?f=json&perpage=1000&page=3&indicatorIds=CH_VACC_C_DP3,CH_VACC_C_MSL,RH_DELP_C_DHF,CN_IYCB_C_EXB,CN_BFSS_C_EBF,HC_ELEC_H_ELC,WS_SRCE_H_IMP,WS_TLET_H_IMP,FE_BINT_C_I07,FE_BINT_C_I18&surveyIds=ML2023DHS,MZ2003DHS,MZ2011DHS,MZ2022DHS,MR2020DHS,MW2000DHS,MW2004DHS,MW2010DHS,MW2015DHS,MW2024DHS,NM2000DHS,NM2006DHS,NM2013DHS,NI2006DHS,NI2012DHS,NG2003DHS,NG2008DHS,NG2010MIS,NG2013DHS,NG2018DHS&breakdown=subnational","data/derived_cbh/regional_adjustment/subnational_4_page3.json","aecc91981281a976d4b922d31fb2e2de","2026-09-17 20:20:14 UTC"
"https://api.dhsprogram.com/rest/dhs/data?f=json&perpage=1000&page=4&indicatorIds=CH_VACC_C_DP3,CH_VACC_C_MSL,RH_DELP_C_DHF,CN_IYCB_C_EXB,CN_BFSS_C_EBF,HC_ELEC_H_ELC,WS_SRCE_H_IMP,WS_TLET_H_IMP,FE_BINT_C_I07,FE_BINT_C_I18&surveyIds=ML2023DHS,MZ2003DHS,MZ2011DHS,MZ2022DHS,MR2020DHS,MW2000DHS,MW2004DHS,MW2010DHS,MW2015DHS,MW2024DHS,NM2000DHS,NM2006DHS,NM2013DHS,NI2006DHS,NI2012DHS,NG2003DHS,NG2008DHS,NG2010MIS,NG2013DHS,NG2018DHS&breakdown=subnational","data/derived_cbh/regional_adjustment/subnational_4_page4.json","663e50ad9d1509959b2b276a1ab322e2","2026-09-17 20:20:16 UTC"
"https://api.dhsprogram.com/rest/dhs/data?f=json&perpage=1000&page=1&indicatorIds=CH_VACC_C_DP3,CH_VACC_C_MSL,RH_DELP_C_DHF,CN_IYCB_C_EXB,CN_BFSS_C_EBF,HC_ELEC_H_ELC,WS_SRCE_H_IMP,WS_TLET_H_IMP,FE_BINT_C_I07,FE_BINT_C_I18&surveyIds=NG2024DHS,RW2000DHS,RW2005DHS,RW2008DHS,RW2010DHS,RW2015DHS,RW2019DHS,SN2005DHS,SN2008MIS,SN2010DHS,SN2012DHS,SN2014DHS,SN2015DHS,SN2016DHS,SN2017DHS,SN2018DHS,SN2019DHS,SN2023DHS,SL2008DHS,SL2013DHS&breakdown=subnational","data/derived_cbh/regional_adjustment/subnational_5_page1.json","7ef69ac60eb45381ce7445fb70f78370","2026-09-17 20:20:19 UTC"
"https://api.dhsprogram.com/rest/dhs/data?f=json&perpage=1000&page=2&indicatorIds=CH_VACC_C_DP3,CH_VACC_C_MSL,RH_DELP_C_DHF,CN_IYCB_C_EXB,CN_BFSS_C_EBF,HC_ELEC_H_ELC,WS_SRCE_H_IMP,WS_TLET_H_IMP,FE_BINT_C_I07,FE_BINT_C_I18&surveyIds=NG2024DHS,RW2000DHS,RW2005DHS,RW2008DHS,RW2010DHS,RW2015DHS,RW2019DHS,SN2005DHS,SN2008MIS,SN2010DHS,SN2012DHS,SN2014DHS,SN2015DHS,SN2016DHS,SN2017DHS,SN2018DHS,SN2019DHS,SN2023DHS,SL2008DHS,SL2013DHS&breakdown=subnational","data/derived_cbh/regional_adjustment/subnational_5_page2.json","39ba41779c2efc5b12a87d9b1eeee275","2026-09-17 20:20:24 UTC"
"https://api.dhsprogram.com/rest/dhs/data?f=json&perpage=1000&page=3&indicatorIds=CH_VACC_C_DP3,CH_VACC_C_MSL,RH_DELP_C_DHF,CN_IYCB_C_EXB,CN_BFSS_C_EBF,HC_ELEC_H_ELC,WS_SRCE_H_IMP,WS_TLET_H_IMP,FE_BINT_C_I07,FE_BINT_C_I18&surveyIds=NG2024DHS,RW2000DHS,RW2005DHS,RW2008DHS,RW2010DHS,RW2015DHS,RW2019DHS,SN2005DHS,SN2008MIS,SN2010DHS,SN2012DHS,SN2014DHS,SN2015DHS,SN2016DHS,SN2017DHS,SN2018DHS,SN2019DHS,SN2023DHS,SL2008DHS,SL2013DHS&breakdown=subnational","data/derived_cbh/regional_adjustment/subnational_5_page3.json","7f7a7a36c9d73b557ba296c5de4f11a6","2026-09-17 20:20:26 UTC"
"https://api.dhsprogram.com/rest/dhs/data?f=json&perpage=1000&page=1&indicatorIds=CH_VACC_C_DP3,CH_VACC_C_MSL,RH_DELP_C_DHF,CN_IYCB_C_EXB,CN_BFSS_C_EBF,HC_ELEC_H_ELC,WS_SRCE_H_IMP,WS_TLET_H_IMP,FE_BINT_C_I07,FE_BINT_C_I18&surveyIds=SL2019DHS,ST2008DHS,SZ2006DHS,TD2004DHS,TD2014DHS,TG2013DHS,TZ2004DHS,TZ2010DHS,TZ2015DHS,TZ2022DHS,UG2000DHS,UG2006DHS,UG2009MIS,UG2011DHS,UG2016DHS,ZA2016DHS,ZM2002DHS,ZM2007DHS,ZM2013DHS,ZM2018DHS&breakdown=subnational","data/derived_cbh/regional_adjustment/subnational_6_page1.json","522b882c4019978b79871b68bbdeb67d","2026-09-17 20:20:29 UTC"
