"iso3","source_age","deaths","rate_per100000","implied_person_years","ihme_deaths_lower","ihme_deaths_upper","ihme_rate_lower","ihme_rate_upper"
"COG","6-11 months",1164.2550996278,1626.51991415675,71579.517071661,914.818721596622,1446.51878591352,1325.6011211964,1958.66000262121
"COG","12 to 23 months",902.145812001262,621.426442966254,145173.386522635,707.464599718788,1100.30254397983,503.973941146223,741.318267775877
"COG","2 to 4",1673.27794273408,364.252146326634,459373.530014455,1386.41895701216,2031.51995337558,304.692685999446,426.887731678793
"COM","0 to 6 days (early neonatal)",349.807323789773,80672.5933651784,433.613584487498,298.762211886164,418.044998331875,76042.9982496067,85564.3778542065
"COM","7 to 27 days (late neonatal)",105.356458656041,8181.5746404707,1287.72838097557,87.5851179244742,131.320438779405,7541.74350078448,8868.1962252884
"COM","1 to 5 months",192.45426939921,2063.86376230992,9324.95026628169,159.19409037625,236.958453392688,1893.65549500563,2256.10136264093
"COM","6-11 months",134.870877855202,1233.18799442781,10936.7653970538,113.415244224483,161.433928666473,1106.5380310465,1371.81569379377
"COM","12 to 23 months",95.8178417895943,443.101544315715,21624.3529319146,85.0217276393161,112.612502996514,398.972851202661,491.834067025896
"COM","2 to 4",113.057976240204,178.892111083165,63198.9725850147,96.5257671238167,132.827580352025,158.43388703351,202.364659480204
"CPV","0 to 6 days (early neonatal)",64.9939933105119,50862.6846932403,127.783253484356,54.3835521404628,77.3704291509366,47434.2884232004,54516.6914092819
"CPV","7 to 27 days (late neonatal)",15.1379135486791,3970.61326474587,381.248752757792,12.4815891628146,18.2598166027462,3653.88800772455,4330.70884986469
"CPV","1 to 5 months",33.1537022803578,1192.09038169308,2781.13998648918,27.2665006519912,40.59800283125,1048.78514844155,1361.16447381601
"CPV","6-11 months",24.4941002762773,738.959365205695,3314.6748562364,18.7537887147547,30.0903752797204,630.903749337953,832.780005704624
"CPV","12 to 23 months",15.3170614400628,225.15826885553,6802.797657807,11.3288937185008,18.100816113836,176.240761209967,261.106173913
"CPV","2 to 4",18.5364005445847,81.3770251673884,22778.4199612314,15.5103400247409,22.7774621100456,71.8658490690868,99.1905440037684
"DJI","0 to 6 days (early neonatal)",578.029219895617,85053.8905924517,679.60350299004,469.912032526167,678.127635879899,79655.7440071621,90548.1148503376
"DJI","7 to 27 days (late neonatal)",149.042876368645,7377.59577779102,2020.20930473464,120.928968000992,176.07975941167,6791.91078387425,8086.73515238742
"DJI","1 to 5 months",426.011611887479,2904.38138852489,14667.8949799994,333.808983854364,503.554145214821,2610.46367737929,3221.33252885709
"DJI","6-11 months",183.981566607526,1060.06092859269,17355.7539614044,140.76696415573,222.169708112591,937.991622940502,1196.75607288385
"DJI","12 to 23 months",105.772109395175,304.828964995574,34698.8382146397,87.4479690782758,135.559330091892,268.083051378294,352.310432516904
"DJI","2 to 4",176.221130319168,170.632824995531,103275.047063063,145.583775068985,211.200198202218,152.797225562193,193.608966369455
"ERI","0 to 6 days (early neonatal)",2636.21692969548,66381.3005371325,3971.32461757182,1817.18197892024,3486.84504331995,61822.3164070137,72206.1221225779
"ERI","7 to 27 days (late neonatal)",870.680643472179,7366.61602363944,11819.2755082954,599.748124236241,1155.60623748162,6807.30812424067,7933.10136386083
"ERI","1 to 5 months",1825.4127427125,2129.27220543861,85729.421445037,1249.11783735808,2412.47619991978,1950.8948011946,2334.39425328854
"ERI","6-11 months",1343.02109316362,1333.08544126401,100745.312460257,935.916442156586,1767.55776490121,1207.22081896726,1451.85442828963
"ERI","12 to 23 months",1602.14160017084,799.411971075637,200415.012301493,1048.17290467901,2057.77566561207,730.074442044426,871.51990531683
"ERI","2 to 4",3138.08412344886,534.166724034019,587472.783731285,2030.60957389403,4160.12950914639,483.542185235097,584.466356433155
"ETH","0 to 6 days (early neonatal)",76364.0199240128,109028.760619344,70040.2531315795,63888.0402330814,89224.489297066,101871.227726271,116006.155248203
"ETH","7 to 27 days (late neonatal)",20730.4855399515,10006.9272345786,207161.349872897,17163.2723479801,23924.7097604942,9034.89901885177,10830.9156796819
"ETH","1 to 5 months",35350.1622442809,2361.30031527071,1497063.37714304,29084.6154766423,41967.2899323582,2141.78748442666,2637.50215668866
"ETH","6-11 months",19048.3139891853,1087.54825938929,1751491.37748441,15154.5202909507,23627.845082927,929.721600258485,1285.24481912242
"ETH","12 to 23 months",15646.4847529044,456.526367271436,3427290.48629112,12430.9136451405,19496.646691403,399.811485120288,533.066655641672
"ETH","2 to 4",24316.134009101,251.532112284574,9667208.60738074,18976.975619447,29707.9882258395,209.222781991827,290.277862987111
"GAB","0 to 6 days (early neonatal)",622.313936202917,67700.277413417,919.219181928471,518.140942326143,739.93663306645,63335.1416009946,73371.2042262304
"GAB","7 to 27 days (late neonatal)",116.464061623279,4256.00271785839,2736.46586583675,95.6088560614157,142.426118722308,3641.18606045807,4775.79736889736
"GAB","1 to 5 months",275.329900608169,1383.60309724376,19899.4857092071,216.511796701945,331.143843315472,1175.3632441871,1533.87747737787
"GAB","6-11 months",265.322824855659,1125.53636346305,23573.0122516268,206.686165792116,336.738273174648,942.414723140743,1321.35361858435
"GAB","12 to 23 months",201.184742639339,429.688781413461,46821.0368391611,163.208130244903,243.009602507711,366.504663481645,504.762977937808
"GAB","2 to 4",281.5599759707,200.244146220755,140608.34300759,221.023507352759,340.075900758595,164.071203786402,233.45643550207
"GHA","0 to 6 days (early neonatal)",15260.0498532231,89262.3857240348,17095.7226041452,12741.3028932513,17687.8170727084,84463.0866082868,94938.2292216859
"GHA","7 to 27 days (late neonatal)",2609.58454343911,5134.60496299219,50823.4725406876,2043.7274201558,3270.17088270568,4360.98690764362,5866.71152578198
"GHA","1 to 5 months",6388.0532701501,1731.23298483594,368988.652948723,5029.55832017326,7924.37554053336,1423.87981543449,2040.86616276053
"GHA","6-11 months",3722.07523690336,848.645142058391,438590.295571062,2911.14410567442,4775.28157432948,677.577337180114,1016.92644208165
"GHA","12 to 23 months",3874.25503532091,445.986977179758,868692.41335703,2980.53307771067,4739.79352419395,344.061463486605,555.744397394693
"GHA","2 to 4",7596.07501678716,296.590783807661,2561129.82314151,5891.12757404252,9250.53285247151,229.290427987615,366.256722723311
"GIN","0 to 6 days (early neonatal)",10862.2135697636,109405.371160485,9928.40977965334,9248.46517868772,12539.832060912,102445.732037699,115208.230207682
"GIN","7 to 27 days (late neonatal)",2687.86396256559,9143.76462692526,29395.5943993872,2230.45005985696,3247.62369740741,7914.1142067565,10148.1895057713
"GIN","1 to 5 months",6835.07038571809,3223.97636156665,212007.4597072,5568.12425440828,8131.63364532572,2622.65178301685,3572.25554120264
"GIN","6-11 months",5501.30296365886,2225.4377216412,247200.939849343,4267.18203093789,6722.17229480575,1744.89242389912,2660.04603575223
"GIN","12 to 23 months",6086.41609302233,1257.91316411806,483850.25824017,4924.00948640572,7372.63621937304,1003.61426072905,1478.89884533891
"GIN","2 to 4",9850.81441139837,704.360842545458,1398546.57107271,7777.07966255667,11655.374388482,549.34294439146,812.407682436899
"GMB","0 to 6 days (early neonatal)",1709.20536984556,112383.765278001,1520.8650160613,1479.28477647239,2015.63871932594,107469.81430049,119738.453666858
"GMB","7 to 27 days (late neonatal)",333.599637496784,7414.40519245209,4499.34457097638,276.518467564505,386.063322693646,6656.69628745486,8058.37509693933
"GMB","1 to 5 months",616.41743397959,1892.5723783337,32570.3492789169,519.49201482487,731.583167706858,1674.94314524911,2084.5819011029
"GMB","6-11 months",414.58252787983,1077.38072382166,38480.5963865061,341.608204518,502.421048705539,912.259872684992,1255.49672421981
"GMB","12 to 23 months",405.391420482736,539.420582807512,75153.1241861041,336.396992679936,495.721269229646,451.161076070709,651.405485324498
"GMB","2 to 4",669.962358013933,308.808594559722,216950.683956552,523.197056047042,799.646227366534,247.494607797249,353.624089819433
"GNB","0 to 6 days (early neonatal)",1925.34106893522,139641.234873421,1378.77688540957,1539.65145047808,2341.33421451783,132498.206465371,146261.275842241
"GNB","7 to 27 days (late neonatal)",349.607657763342,8581.52411989383,4073.95764294218,273.7777814201,419.307702352439,7913.69369807627,9437.15386563211
"GNB","1 to 5 months",804.515805796307,2735.03777115766,29415.1625356084,646.90057497702,953.12889192288,2318.86989022025,3035.43979002897
"GNB","6-11 months",495.642628784706,1435.55885764938,34526.1098939741,393.48270849042,608.13871525398,1237.80465500074,1723.19928299448
"GNB","12 to 23 months",488.112547088343,719.287166370382,67860.5944759759,389.766109477412,575.897392037843,619.280267069162,829.010619487738
"GNB","2 to 4",1060.83445252665,536.902776727523,197584.087568432,843.5972580455,1236.3049010816,467.253635603312,628.932840083764
"GNQ","0 to 6 days (early neonatal)",550.472653835795,70453.8762418304,781.323446202331,454.438711747501,646.304941907062,66772.1789260096,74503.56149163
"GNQ","7 to 27 days (late neonatal)",150.083510393252,6459.84545047833,2323.32973820819,120.344215148272,184.194880830292,5785.00379157945,7267.86600567084
"GNQ","1 to 5 months",566.901131986749,3379.35243905356,16775.436779998,430.195661350763,725.714218486349,2807.10315071446,3996.00922848055
"GNQ","6-11 months",376.522200765314,1907.86094225556,19735.3063017357,289.450768937712,482.836670486084,1612.73704225911,2278.85095748281
"GNQ","12 to 23 months",283.417127712151,711.696393984362,39822.7573032186,223.795204339237,354.884667592076,582.957517766088,867.691731932743
"GNQ","2 to 4",340.12406957657,277.714544179396,122472.544814527,269.044073531753,411.380061637624,227.31044464571,338.802701993551
"KEN","0 to 6 days (early neonatal)",15886.515128493,70482.7850701439,22539.5678003968,13574.0935932176,18705.4225179224,65747.1799989406,74657.2616777793
"KEN","7 to 27 days (late neonatal)",2640.70230079308,3936.02259326502,67090.6286287996,2159.47012551126,3093.39778852453,3590.72074312242,4364.39855867081
"KEN","1 to 5 months",6988.54745998667,1435.77797834254,486742.906313011,5809.85752505694,8368.79967338707,1309.64893161422,1558.11067850195
"KEN","6-11 months",5953.02066195959,1030.73164156611,577552.916966291,4893.5498476896,7085.90136067129,922.805952861541,1117.95779702334
"KEN","12 to 23 months",3932.75258030401,340.804930900258,1153959.99990827,3355.3674969084,4491.1977793151,296.30271667767,380.520939196052
"KEN","2 to 4",5434.09336433801,152.941167157262,3553061.26227636,4634.94824846318,6223.54046966271,133.446682547625,172.125553868827
"LBR","0 to 6 days (early neonatal)",4537.41705494838,135282.302179386,3354.03595433474,3943.32588784588,5147.19495410681,128390.894371261,142160.477195847
"LBR","7 to 27 days (late neonatal)",858.606984506726,8656.10643601792,9919.08996097918,709.285859149913,1008.1534418567,7376.18686949856,9576.69481235573
"LBR","1 to 5 months",2929.13966221255,4091.75776109071,71586.3409624656,2429.75373919957,3449.67969093631,3456.50701694149,4651.10952974138
"LBR","6-11 months",2267.94443477169,2683.87117624802,84502.7307883763,1785.78919973005,2853.40794545595,2158.50513305296,3221.07495169143
"LBR","12 to 23 months",2103.37590181517,1289.69319554867,163091.183940095,1677.05984754877,2553.13615336649,1065.95230343629,1498.71651120817
"LBR","2 to 4",2232.75728268976,491.041618574281,454698.17592498,1771.88392999894,2748.06881154125,398.398165383739,595.408654095383
"LSO","0 to 6 days (early neonatal)",978.486314098238,126307.818764732,774.683882334175,847.53408419951,1126.5246918158,117673.499549792,132958.423404041
"LSO","7 to 27 days (late neonatal)",193.395142507351,8436.70761651325,2292.30585316026,171.178905090977,222.28850667162,7729.50033665049,9172.28259978765
"LSO","1 to 5 months",535.135154740928,3225.84197920325,16589.0070930598,438.015055293971,632.669508291368,2872.80210717454,3634.99933305548
"LSO","6-11 months",330.963716066203,1698.6949562613,19483.4107705029,258.458574414067,406.347751039615,1381.3321197679,2007.09643145775
"LSO","12 to 23 months",210.572582134348,534.815044377621,39372.9728338883,155.501470216045,287.74148941326,402.715646041454,679.432464826735
"LSO","2 to 4",251.669697289308,209.381084565038,120196.959439827,188.777507676744,343.867449964128,156.433926162251,265.689051075783
"MDG","0 to 6 days (early neonatal)",17706.0207619514,92743.5240861274,19091.3823217549,15254.0405381884,20087.8626497467,87091.1028409945,98533.0874590898
"MDG","7 to 27 days (late neonatal)",2973.44550930639,5251.15145020936,56624.6381865037,2540.25109156591,3446.26779680305,4790.97585105152,5784.06042191792
"MDG","1 to 5 months",9580.51323032559,2337.3052384287,409895.6812661,7839.07201954964,11193.0951467801,2051.21257607164,2611.61023497041
"MDG","6-11 months",7990.67351599012,1644.23636512646,485980.828880132,6722.01780298293,9397.37643618536,1461.32004558805,1870.66423557472
"MDG","12 to 23 months",6888.858587306,722.489459527297,953489.147345233,5866.26245701471,8105.64936520137,647.403312114638,821.932562458944
"MDG","2 to 4",11476.7583016148,415.092350206289,2764868.66016953,9559.18070012437,13797.3359157274,345.528173581831,468.79366226514
"MLI","0 to 6 days (early neonatal)",27563.5106747699,134442.760024202,20502.04166428,24924.5120713097,31395.6420665363,127260.305038331,142708.863364962
"MLI","7 to 27 days (late neonatal)",5745.85044986687,9489.41383448586,60550.1093121858,4867.48795194711,6617.1332671814,8282.79999597491,10465.800072741
"MLI","1 to 5 months",11666.2235843446,2669.06505627301,437090.267130276,9804.39223299669,13453.292110902,2289.5391940828,2902.3598171696
"MLI","6-11 months",9855.65681023735,1932.74072256827,509931.657938109,7502.28819292374,12501.3437630853,1501.88452419276,2365.89600944562
"MLI","12 to 23 months",10866.5126837472,1102.15728568529,985931.211895112,8716.19499292988,13187.7692635086,915.338592222532,1310.70049756703
"MLI","2 to 4",22058.9603368905,804.769986300329,2741026.71724867,16948.860868101,27100.8571971564,626.734757185171,971.091486398869
"MOZ","0 to 6 days (early neonatal)",22845.7315004351,98329.3929459664,23233.8783104144,20274.9005992706,25760.6951557873,91910.2482172861,104302.528122542
"MOZ","7 to 27 days (late neonatal)",3454.7380759623,5010.5585163904,68949.1613492041,2959.30967376604,4022.21911059751,4463.58187520301,5495.87836354105
"MOZ","1 to 5 months",15068.9949678594,3030.07985295934,497313.460341389,13133.1771896942,17418.9968199,2705.96014341944,3332.43107277033
"MOZ","6-11 months",12119.8378158631,2075.91316281122,583831.637709272,9989.74536021841,14166.984390186,1740.53087720103,2321.66640568577
"MOZ","12 to 23 months",8979.8070270473,786.789764107649,1141322.29938602,7679.0329276524,10401.9712305482,679.04524532661,879.349945430915
"MOZ","2 to 4",12738.9551579483,381.936527430397,3335359.21365097,10770.7496358006,14940.9245042797,322.904673420362,427.562848050635
"MRT","0 to 6 days (early neonatal)",2380.50268028287,90161.9162109971,2640.25298077296,2036.54103030688,2720.11745029305,85796.0914095966,95435.6005687295
"MRT","7 to 27 days (late neonatal)",513.575229120561,6554.11934442253,7835.91512653194,409.944460257967,610.449118065877,5291.06210134184,7462.78206127925
"MRT","1 to 5 months",986.759560134533,1739.95043831955,56711.9349150857,783.904948182138,1161.72192901634,1545.09513520398,1914.29530855346
"MRT","6-11 months",446.923633603814,665.610205794128,67144.9490577744,344.58195796753,541.97759833903,536.30849220891,772.532112834518
"MRT","12 to 23 months",429.130737020784,322.36516359661,133119.451318188,338.737839505545,530.942765066183,259.435679828529,387.922286187593
"MRT","2 to 4",730.503364599398,183.294208512953,398541.432664946,557.218058762664,880.789128924907,144.054445488258,214.51952819609
"MWI","0 to 6 days (early neonatal)",10928.6414139563,91701.2509292441,11917.6579416444,9249.8128209297,13126.5334804688,85227.0885607006,96996.3714283204
"MWI","7 to 27 days (late neonatal)",1938.05755367855,5482.18967767748,35351.8879795418,1535.44267854928,2421.70081272746,4643.63201696615,6302.70118915988
"MWI","1 to 5 months",5531.09624996969,2166.06642321876,255352.106965885,4401.42856340731,6605.93311845024,1812.80259270038,2441.50884008863
"MWI","6-11 months",4564.08632315701,1511.01347016799,302054.641686919,3436.3443540836,5443.16729266216,1191.37360313806,1731.29668563041
"MWI","12 to 23 months",4225.57380735832,713.869837965041,591924.967638884,3454.51196133894,5214.9392381432,594.161436743675,838.747767198871
"MWI","2 to 4",7028.3718241715,404.41929254549,1737892.31961058,5468.44533322504,8355.00543631709,312.190067459494,478.89358091405
"NAM","0 to 6 days (early neonatal)",797.827241710859,64598.8597599441,1235.04848951772,682.663372651714,928.421408659757,60784.1173105405,69124.1263417158
"NAM","7 to 27 days (late neonatal)",138.232334741948,3758.70411125939,3677.65939138082,117.100174694841,157.703747019974,3522.51484480435,4077.1879891983
"NAM","1 to 5 months",545.486210112714,2043.98649064644,26687.3686596723,466.33238180168,627.364812862725,1892.42496585317,2193.55999943808
"NAM","6-11 months",274.626976841595,873.398926618356,31443.475423642,240.784117041967,316.656857474635,800.060200746846,943.244375754794
"NAM","12 to 23 months",301.39006567723,468.857659907387,64281.7834599871,263.069029344026,336.620695773816,411.303137256081,515.848569909407
"NAM","2 to 4",395.623204548756,193.711293310947,204233.422732715,353.595153534434,440.440310217499,175.998649452842,217.057320069618
"NER","0 to 6 days (early neonatal)",26519.8984052113,107684.034223082,24627.5119580604,23151.1271863015,30959.3778838835,101399.981499825,113183.875709363
"NER","7 to 27 days (late neonatal)",11194.6961006312,15395.8961719181,72712.2083419229,9329.93584387367,13167.0218994238,13536.1160297389,16671.1312053643
"NER","1 to 5 months",16183.4838565426,3098.98462875693,522218.913458571,13582.9406414297,19565.4623401713,2732.58235350405,3483.91707486727
"NER","6-11 months",17075.3299681526,2832.6048745892,602813.690018414,13856.7249042519,20638.1016053577,2412.03723661356,3188.09498078467
"NER","12 to 23 months",25107.4092397984,2166.29892453461,1159000.21716496,19002.7961614988,30893.0595269923,1767.91542859199,2438.33421145453
"NER","2 to 4",41014.9163493877,1290.17129442325,3179028.74809526,29803.3100798696,52061.5587973795,981.986376906548,1537.71247980133
"NGA","0 to 6 days (early neonatal)",200639.808527443,123958.990367385,161859.827942124,167541.372925379,235385.90242574,116349.702719018,131908.073402643
"NGA","7 to 27 days (late neonatal)",42386.8312904767,8857.15527583365,478560.327446525,33690.1247486913,52085.698948915,7449.35049860219,9760.02594987762
"NGA","1 to 5 months",97051.791453183,2816.45938917102,3445879.3130956,79231.0505899726,117574.467105527,2405.28863366136,3174.46142916193
"NGA","6-11 months",89854.1063530902,2227.24664972846,4034313.23441636,70376.2904375318,112843.43154729,1783.65694544969,2613.19170408626
"NGA","12 to 23 months",92644.7478454473,1179.93259816858,7851698.307958,69076.2858997823,115373.937700467,923.574233462741,1392.06258548645
"NGA","2 to 4",210460.88023616,929.367295149144,22645608.6129419,151485.473505834,266205.338063947,682.32770945526,1128.55773458464
"RWA","0 to 6 days (early neonatal)",5738.41185199888,82533.6640834685,6952.81363759093,4987.73801025597,6371.45460139326,77567.3279749104,87632.5435629524
"RWA","7 to 27 days (late neonatal)",1422.1797627354,6889.78244004445,20641.8675061418,1208.10263163145,1616.29384201595,5991.69681086668,7690.39196674024
"RWA","1 to 5 months",3334.82490142372,2228.94672167543,149614.383735338,2786.28817155033,3926.83267319819,1977.42505540538,2484.48812235458
"RWA","6-11 months",2516.60119459306,1417.0009283507,177600.532522038,2044.74646994818,2962.21585681377,1150.05218173518,1626.49531825299
"RWA","12 to 23 months",2506.43490367634,712.811061445372,351626.825009424,2089.82661620719,2899.50615688368,587.544870933296,824.425861853395
"RWA","2 to 4",3717.14790418385,352.575291614217,1054284.85563053,3025.63006125238,4325.84971516609,292.002833272471,409.870186436223
"SEN","0 to 6 days (early neonatal)",9590.44421371873,89436.1595298169,10723.22902072,8392.06141537037,10652.6766946446,83782.8487330181,94849.6411179534
"SEN","7 to 27 days (late neonatal)",2575.9282588933,8099.32483229658,31804.2344544772,2222.14683951769,2897.81810265581,7134.48289056045,8827.24109349154
"SEN","1 to 5 months",3549.1523892916,1540.99383045765,230315.807834063,2965.68300110339,4092.72358047564,1360.4634284079,1698.20631270274
"SEN","6-11 months",1988.34295782111,733.541255808676,271060.822015949,1604.37816163158,2299.63104081443,633.371685389119,841.577160948446
"SEN","12 to 23 months",2049.66049246389,377.441018379088,543041.268081067,1704.98501324225,2529.44891802382,314.283406250966,463.217339715713
