"iso3","age_band","draw","log_hr_zero_vs_current","variance"
"COG","48-59",10,-0.595228506434666,0.0103515733390856
"COM","<1",10,0.00370515622334175,2.29700185543006e-06
"COM","1-5",10,-0.00245671729274909,3.63340077351973e-06
"COM","6-11",10,-0.0264833846154336,4.35554897080679e-05
"COM","12-23",10,-0.0579513204576474,7.38172097411295e-05
"COM","24-35",10,-0.0917339623956376,9.77582072068593e-05
"COM","36-47",10,-0.0653833407783297,0.000127470353391613
"COM","48-59",10,-0.0778175524275239,0.000196402383489406
"DJI","<1",10,0.00791972894501166,1.04879911297641e-05
"DJI","1-5",10,-0.00525128563128451,1.65993936758125e-05
"DJI","6-11",10,-0.056399570303731,0.000195436528942392
"DJI","12-23",10,-0.123193009844986,0.000330385642884868
"DJI","24-35",10,-0.194805387743042,0.000437349369241801
"DJI","36-47",10,-0.139046204907821,0.000570396424574791
"DJI","48-59",10,-0.164816784894334,0.000878079034800111
"ERI","<1",10,0.00182372999507397,5.56580447647651e-07
"ERI","1-5",10,-0.00120922689174308,8.80293365580715e-07
"ERI","6-11",10,-0.0130455938746588,1.05924431883499e-05
"ERI","12-23",10,-0.0285572832998212,1.79613589391016e-05
"ERI","24-35",10,-0.0452145428385368,2.37888682982559e-05
"ERI","36-47",10,-0.0322170114436791,3.10177815652428e-05
"ERI","48-59",10,-0.0383764414053092,4.7799962757115e-05
"ETH","<1",10,0.00714820677529541,8.54538046058383e-06
"ETH","1-5",10,-0.00473969991367525,1.35229853239544e-05
"ETH","6-11",10,-0.0509499553302652,0.000159899973399004
"ETH","12-23",10,-0.111337134517336,0.000270475126029844
"ETH","24-35",10,-0.176101418955648,0.000358079850550927
"ETH","36-47",10,-0.125652954948096,0.000466988214645041
"ETH","48-59",10,-0.149086253497768,0.000719041363944198
"GAB","<1",10,0.0331177689732331,0.000181197971206515
"GAB","1-5",10,-0.0219663556066905,0.000289927632823655
"GAB","6-11",10,-0.217328140707865,0.00227053140267781
"GAB","12-23",10,-0.454965143765307,0.00357988654529675
"GAB","24-35",10,-0.701314247337193,0.00467866403442074
"GAB","36-47",10,-0.518355385706481,0.0061451773755983
"GAB","48-59",10,-0.554366477890512,0.0092460554702696
"GHA","<1",10,0.0290888205274399,0.000140165960020095
"GHA","1-5",10,-0.0192925072171178,0.000223729686385121
"GHA","6-11",10,-0.194837836065115,0.00194257164109218
"GHA","12-23",10,-0.41245175999673,0.00312502851996662
"GHA","24-35",10,-0.640157364998098,0.00410000051778039
"GHA","36-47",10,-0.468749272880253,0.00537289194150688
"GHA","48-59",10,-0.515681133658868,0.00813554442264828
"GIN","<1",10,0.0385237876718417,0.000244259607531494
"GIN","1-5",10,-0.0255551485109439,0.000392182846882337
"GIN","6-11",10,-0.244777503398345,0.00261195109776985
"GIN","12-23",10,-0.503147904952651,0.00397511391368367
"GIN","24-35",10,-0.766737677501964,0.00515823517712409
"GIN","36-47",10,-0.575575732267552,0.0068054605276222
"GIN","48-59",10,-0.586565785956421,0.0101313981132741
"GMB","<1",10,0.0134028876998962,2.99927795656991e-05
"GMB","1-5",10,-0.00888729641077426,4.75336855043309e-05
"GMB","6-11",10,-0.0946027541830194,0.000535795371868378
"GMB","12-23",10,-0.205739337866967,0.000900078285870859
"GMB","24-35",10,-0.324509446929,0.00119018744123955
"GMB","36-47",10,-0.232435960881964,0.00155309862114772
"GMB","48-59",10,-0.272775766540623,0.00238569549277997
"GNB","<1",10,0.0116333941251673,2.26088338293719e-05
"GNB","1-5",10,-0.0077138586248906,3.58131619315305e-05
"GNB","6-11",10,-0.0823909648758501,0.000410435842701546
"GNB","12-23",10,-0.179480517265481,0.000691163017949578
"GNB","24-35",10,-0.283367519572301,0.00091432014283482
