"year","iso3","country","previous_deaths","rerun_deaths","difference_deaths"
2005,"NAM","Namibia",221.374106151812,219.405912532455,-1.96819361935692
2005,"NER","Niger",41975.0988109282,41125.0568054841,-850.042005444142
2005,"NGA","Nigeria",324443.412883722,310262.764156689,-14180.6487270327
2005,"RWA","Rwanda",3032.63854327557,3001.6556390959,-30.9829041796743
2005,"SEN","Senegal",3163.44978992705,3135.94443562067,-27.5053543063827
2005,"SLE","Sierra Leone",12478.6600448421,12101.862665141,-376.797379701102
2005,"SOM","Somalia",13107.4981293135,12961.1379881983,-146.360141115232
2005,"SSD","South Sudan",11381.3507390556,11125.7214876655,-255.629251390092
2005,"STP","Sao Tome and Principe",,,
2005,"SWZ","Swaziland",120.675319019243,119.546885567085,-1.12843345215752
2005,"TCD","Chad",18531.0189273183,18301.9673306298,-229.05159668846
2005,"TGO","Togo",7762.34396956442,7292.83784664174,-469.506122922685
2005,"TZA","Tanzania",33734.530220507,33251.7117585209,-482.818461986069
2005,"UGA","Uganda",45543.6106403141,43926.2740440712,-1617.33659624289
2005,"ZMB","Zambia",13239.967580761,13050.0299697473,-189.937611013651
2005,"ZWE","Zimbabwe",1650.7244766955,1635.20662283915,-15.5178538563482
2015,"AGO","Angola",12585.8999595238,12470.5923006029,-115.307658920861
2015,"BDI","Burundi",8062.74021781343,7974.81322248166,-87.9269953317726
2015,"BEN","Benin",12882.0991528068,12485.7887825159,-396.310370290863
2015,"BFA","Burkina Faso",16984.2988183619,16392.2904574888,-592.008360873137
2015,"BWA","Botswana",1.6833516014288,1.66594212966641,-0.0174094717623932
2015,"CAF","Central African Republic",8341.83552381646,8120.32423656695,-221.511287249507
2015,"CIV","Cote d'Ivoire",17468.1796331476,17235.9346397398,-232.244993407829
2015,"CMR","Cameroon",23706.7898069452,23290.2788246383,-416.510982306932
2015,"COD","Democratic Republic of the Congo",75956.8802447916,74317.6213209295,-1639.25892386207
2015,"COG","Congo",1929.9867597863,1907.70914258393,-22.2776172023725
2015,"COM","Comoros",3.20720024747472,3.18530617050942,-0.0218940769653013
2015,"CPV","Cape Verde",,,
2015,"DJI","Djibouti",9.25261282881919,9.22814992651045,-0.0244629023087395
2015,"ERI","Eritrea",102.533586492476,101.597111456822,-0.936475035653856
2015,"ETH","Ethiopia",11413.4980973416,11357.5456967815,-55.9524005601215
2015,"GAB","Gabon",393.24630816237,389.111456387489,-4.13485177488116
2015,"GHA","Ghana",10650.7311481852,10445.223508951,-205.507639234214
2015,"GIN","Guinea",14656.4615389959,14203.6042840312,-452.857254964656
2015,"GMB","The Gambia",752.27657323347,745.105870202175,-7.17070303129549
2015,"GNB","Guinea-Bissau",432.772445582926,430.083494219827,-2.68895136309891
2015,"GNQ","Equatorial Guinea",643.073905915208,628.567564830104,-14.5063410851038
2015,"KEN","Kenya",3866.11085150332,3840.04979393605,-26.0610575672658
2015,"LBR","Liberia",4612.62542918194,4501.66700978132,-110.958419400621
2015,"LSO","Lesotho",,,
2015,"MDG","Madagascar",5693.1320142018,5644.87948016127,-48.2525340405282
2015,"MLI","Mali",25531.0009250281,24953.3873325182,-577.613592509872
2015,"MOZ","Mozambique",20283.9109353449,19756.8722491363,-527.038686208627
2015,"MRT","Mauritania",453.846179113035,452.103082138833,-1.74309697420216
2015,"MWI","Malawi",8302.34866017813,8204.71870942629,-97.6299507518415
2015,"NAM","Namibia",30.6894656224494,30.4156263970061,-0.273839225443329
2015,"NER","Niger",40916.4714251937,40174.3033336818,-742.168091511885
2015,"NGA","Nigeria",243586.732291896,239359.818561095,-4226.91373080135
2015,"RWA","Rwanda",1232.07098101909,1221.46839886498,-10.6025821541141
