"iso3","country","year","series","pfpr_pct","exposure_source","status","ihme_under5_deaths","attributable_under5_deaths","counterfactual_under5_deaths","attributable_fraction","ihme_malaria_deaths","map_population_coverage","any_current_pfpr_outside_observed_support","any_zero_below_observed_support","temporal_transport_from_pre2016_fit"
"BWA","Botswana",2005,"map_full",0.0739687942020688,"MAP","estimated",2386.55814676257,2.22115698680362,2384.33698977577,0.00093069468674655,1.01106893548783,0.500006041684288,FALSE,TRUE,FALSE
"COM","Comoros",2005,"map_full",1.49344288730066,"MAP","estimated",1294.11415854412,24.0503389540716,1270.06381959005,0.0185844029255721,6.01667570728837,0.977875023773357,FALSE,TRUE,FALSE
"DJI","Djibouti",2005,"map_full",0.180218583070353,"MAP","estimated",1827.74449858499,3.58416391987148,1824.16033466512,0.00196097645083669,3.15105029062501,0.900748542924068,FALSE,TRUE,FALSE
"ERI","Eritrea",2005,"map_full",0.264051516629705,"MAP","estimated",12881.6351925552,65.5706364159398,12816.0645561393,0.00509024168405542,20.5491549999896,0.951453885431987,FALSE,TRUE,FALSE
"GAB","Gabon",2005,"map_full",13.5729851145187,"MAP","estimated",2434.17926397405,386.46588533304,2047.71337864101,0.158766402726681,247.587005011858,0.999284909726468,FALSE,TRUE,FALSE
"GMB","The Gambia",2005,"map_full",6.80021050223797,"MAP","estimated",5244.84227075379,476.574071444679,4768.26819930911,0.0908652818983983,309.032888877776,0.99989435444155,FALSE,TRUE,FALSE
"GNB","Guinea-Bissau",2005,"map_full",5.47134440577292,"MAP","estimated",7767.24982587559,629.219299880845,7138.03052599475,0.081009277928036,322.64768526346,0.996068689009789,FALSE,TRUE,FALSE
"GNQ","Equatorial Guinea",2005,"map_full",33.9046533846217,"MAP","estimated",2828.61147410932,779.22845634641,2049.38301776291,0.275480907674595,795.294411262496,0.967788791016353,FALSE,TRUE,FALSE
"MRT","Mauritania",2005,"map_full",4.08661106779518,"MAP","estimated",7861.39012005786,385.096449012484,7476.29367104537,0.0489857955312425,254.427955607677,0.840119682930452,FALSE,TRUE,FALSE
"NAM","Namibia",2005,"map_full",4.5353951282014,"MAP","estimated",3618.47879220969,219.405912532455,3399.07287967724,0.0606348482696151,68.1857539029271,0.611389973186959,FALSE,TRUE,FALSE
"SWZ","Swaziland",2005,"map_full",2.77619052188256,"MAP","estimated",3247.7077903365,119.546885567085,3128.16090476941,0.036809618747966,2.47884157083843,0.0274046526925583,FALSE,TRUE,FALSE
"ZWE","Zimbabwe",2005,"map_full",4.09485353977597,"MAP","estimated",28517.2506942995,1635.20662283915,26882.0440714603,0.0573409632074394,363.485138105732,0.993374399109765,FALSE,TRUE,FALSE
"BWA","Botswana",2015,"map_full",0.0668556239324968,"MAP","estimated",2000.78906689539,1.66594212966641,1999.12312476572,0.00083264255949351,0.518384167820944,0.500006041684288,FALSE,TRUE,FALSE
"COM","Comoros",2015,"map_full",0.242446595277091,"MAP","estimated",1091.49777195399,3.18530617050942,1088.31246578348,0.00291828920988735,0.566885759376502,0.977875023773357,FALSE,TRUE,FALSE
"DJI","Djibouti",2015,"map_full",0.446388006068223,"MAP","estimated",1975.83391624404,9.22814992651045,1966.60576631753,0.00467050891810416,15.5983083618225,0.900244405140964,FALSE,TRUE,FALSE
"ERI","Eritrea",2015,"map_full",0.437883754324056,"MAP","estimated",12707.9072451884,101.597111456822,12606.3101337316,0.00799479485462012,22.6752348843585,0.941587510523092,FALSE,TRUE,FALSE
"GAB","Gabon",2015,"map_full",16.5336880312919,"MAP","estimated",2235.68864689905,389.111456387489,1846.57719051156,0.174045458846515,307.793775942293,0.999284909726468,FALSE,TRUE,FALSE
"GMB","The Gambia",2015,"map_full",16.1615436677223,"MAP","estimated",4466.05170786417,745.105870202175,3720.94583766199,0.166837716833895,380.221418593574,0.99989435444155,FALSE,TRUE,FALSE
"GNB","Guinea-Bissau",2015,"map_full",5.43390998716656,"MAP","estimated",5858.71311364054,430.083494219827,5428.62961942071,0.0734092087933928,240.020921747807,0.996068689009789,FALSE,TRUE,FALSE
"GNQ","Equatorial Guinea",2015,"map_full",34.4631748290858,"MAP","estimated",2397.90491647383,628.567564830104,1769.33735164373,0.262131980510063,720.251418626558,0.967788791016353,FALSE,TRUE,FALSE
"MRT","Mauritania",2015,"map_full",6.4035707842887,"MAP","estimated",6687.89899376322,452.103082138833,6235.79591162438,0.0676001659953956,382.678216987015,0.840119682930452,FALSE,TRUE,FALSE
"NAM","Namibia",2015,"map_full",0.747527078008077,"MAP","estimated",2917.63286683462,30.4156263970061,2887.21724043762,0.0104247613682815,8.80805539286492,0.611389973186959,FALSE,TRUE,FALSE
"SWZ","Swaziland",2015,"map_full",1.50976317944939,"MAP","estimated",2182.78050307361,42.3573580638976,2140.42314500971,0.0194052301659528,1.1775372350791,0.0264825648638429,FALSE,TRUE,FALSE
"ZWE","Zimbabwe",2015,"map_full",6.83446267073993,"MAP","estimated",28833.3741163462,2383.28107092557,26450.0930454206,0.0826570300551279,786.280022691115,0.993374399109765,FALSE,TRUE,FALSE
"BWA","Botswana",2024,"map_full",0.0785030798269115,"MAP","estimated",1172.25308563155,1.1423694304146,1171.11071620113,0.000974507505603326,0.695282142301979,0.500006041684288,FALSE,TRUE,FALSE
"COM","Comoros",2024,"map_full",2.05693091322994,"MAP","estimated",991.364747730024,22.7894015336976,968.575346196326,0.0229879079177261,3.33028598949748,0.977875023773357,FALSE,TRUE,FALSE
"DJI","Djibouti",2024,"map_full",4.3967566637446,"MAP","estimated",1619.05851447361,69.4315491352252,1549.62696533839,0.0428839035245115,19.4005119570286,0.900244405140964,FALSE,TRUE,FALSE
"ERI","Eritrea",2024,"map_full",1.01244593723427,"MAP","estimated",11415.5571326635,201.330188285136,11214.2269443783,0.0176364750266167,43.3765641194195,0.941587510523092,FALSE,TRUE,FALSE
"GAB","Gabon",2024,"map_full",18.3938632660677,"MAP","estimated",1762.17544190006,325.715726738877,1436.45971516119,0.184837286341748,264.514045573738,0.999284909726468,FALSE,TRUE,FALSE
"GMB","The Gambia",2024,"map_full",7.44118125415429,"MAP","estimated",4149.15874769844,346.994003551592,3802.16474414685,0.0836299656512472,125.250703961608,0.99989435444155,FALSE,TRUE,FALSE
"GNB","Guinea-Bissau",2024,"map_full",6.4586512545087,"MAP","estimated",5124.05416089457,418.01417172259,4706.03998917198,0.0815787965148307,243.753822660091,0.996068689009789,FALSE,TRUE,FALSE
"GNQ","Equatorial Guinea",2024,"map_full",22.7935103595535,"MAP","estimated",2267.52069426983,493.054248922768,1774.46644534706,0.217442006226778,718.459783286752,0.967788791016353,FALSE,TRUE,FALSE
"MRT","Mauritania",2024,"map_full",2.77377496776398,"MAP","estimated",5487.39520476196,160.279734588749,5327.11547017321,0.0292087098901968,192.831907593039,0.840119682930452,FALSE,TRUE,FALSE
"NAM","Namibia",2024,"map_full",0.94567686375632,"MAP","estimated",2453.1860336331,30.9924417234121,2422.19359190969,0.012633547272203,11.0131110529254,0.611389973186959,FALSE,TRUE,FALSE
"RWA","Rwanda",2024,"map_full",2.95274596542956,"MAP","estimated",19235.6005186113,811.112366892074,18424.4881517192,0.042167249528149,2147.105688144,0.814603360177058,FALSE,TRUE,FALSE
"SEN","Senegal",2024,"map_full",6.76968783303698,"MAP","estimated",23309.1314317423,1691.3199393682,21617.8114923741,0.0725604016743829,766.297572416344,0.99558981120801,FALSE,TRUE,FALSE
"SWZ","Swaziland",2024,"map_full",2.08854269781645,"MAP","estimated",1332.35134395888,33.3940707428661,1298.95727321602,0.0250640125026186,0.481067001536171,0.0264825648638429,FALSE,TRUE,FALSE
"ZWE","Zimbabwe",2024,"map_full",3.38446214555114,"MAP","estimated",24202.7039972532,1007.71541295268,23194.9885843006,0.0416364804968504,275.192339219123,0.993374399109765,FALSE,TRUE,FALSE
