"svkey","regkey","u5mr","m1mo5y","exposure","pfpr2_10","pct_urban","iso3","year","pfpr10","log_gdp","dtp3","year_c","dtp3_reg","facility","educ_yrs","wealth_q"
"BF62FL","centresud",112.68,82.19,683,73.8797090591851,8.65969844913252,"BFA",2010,7.38797090591851,6.43768325095688,91,-4,96.7006570606313,85.3152449705317,0.827239271505197,2.81015951112673
"BF62FL","est",159.63,116.27,1687,75.5750602771903,4.99788475187764,"BFA",2010,7.55750602771903,6.43768325095688,91,-4,82.1309862392151,51.2400564168841,0.375613003016937,2.13538592381922
"BF62FL","nord",132.5,108.54,1151,64.3212842577497,8.73055604449096,"BFA",2010,6.43212842577497,6.43768325095688,91,-4,92.9648701484837,61.848484499921,0.652846092327453,2.93833327655382
"BF62FL","plateaucentral",123.65,95.77,709,62.8038568181943,6.41693984568872,"BFA",2010,6.28038568181943,6.43768325095688,91,-4,91.5851008160606,81.4785657988874,0.646487216972309,3.00136051850292
"BF62FL","sahel",207.58,172.84,1412,75.1773424882967,4.07558296742974,"BFA",2010,7.51773424882967,6.43768325095688,91,-4,73.9859713456592,35.3627992744557,0.280183387279481,1.86010492983561
"BF62FL","sudouest",193.02,149.41,710,80.744019608043,7.15591675827944,"BFA",2010,8.0744019608043,6.43768325095688,91,-4,89.2993349117142,42.4695318484486,0.587882283933899,2.14879168893823
"BF81FL","boucledumouhoun",47.15,28.64,1282,18.244281302319,7.34581408275699,"BFA",2021,1.8244281302319,6.79742162713752,91,7,84.4122465220774,97.0234004051262,1.44277833332465,2.51210631218135
"BF81FL","cascades",76.4,37.73,388,21.6001038076989,20.2085750694819,"BFA",2021,2.16001038076989,6.79742162713752,91,7,95.5753596933157,96.2672544809231,2.33401586189729,3.72731866858838
"BF81FL","centre",27.15,14.73,1746,20.1443449594937,72.7834653619537,"BFA",2021,2.01443449594937,6.79742162713752,91,7,91.2837083764632,99.0540534948164,4.96391397549285,4.4686671764963
"BF81FL","centreest",54.04,35.8,1319,21.1633945751918,18.174046558603,"BFA",2021,2.11633945751918,6.79742162713752,91,7,92.0808361005295,98.3031311252526,1.55341530819283,2.984459136112
"BF81FL","centrenord",53.44,32.12,1227,25.6305307975309,9.62512364465508,"BFA",2021,2.56305307975309,6.79742162713752,91,7,84.2800753005708,93.3866739599913,1.3126915586072,2.38109463865821
"BF81FL","centreouest",37.2,28.62,1264,31.1164040837524,10.8229417538028,"BFA",2021,3.11164040837524,6.79742162713752,91,7,93.0627560260926,94.2582911094233,1.90213349440335,2.65987133493889
"BF81FL","centresud",47.26,29.06,495,27.9012264532273,7.97635017079443,"BFA",2021,2.79012264532274,6.79742162713752,91,7,96.4712349089173,95.718386468305,1.86690834644058,2.77300977960948
"BF81FL","est",48.02,34.61,972,34.2431980590806,9.12525740445631,"BFA",2021,3.42431980590806,6.79742162713752,91,7,85.734429145204,90.8861407329405,1.34257391365592,1.91450338069047
"BF81FL","hautsbassins",50.7,30,1188,19.9922641211867,37.7970132107678,"BFA",2021,1.99922641211867,6.79742162713752,91,7,85.8289033189311,95.8410121075906,2.57454383927476,3.76179552009898
"BF81FL","nord",38.59,25.42,792,21.3821379512942,15.731338543788,"BFA",2021,2.13821379512942,6.79742162713752,91,7,87.8275786211793,97.2141200760707,1.68857973615881,2.68440552700828
"BF81FL","plateaucentral",37.92,14.31,776,25.4280278093875,8.05931852867085,"BFA",2021,2.54280278093875,6.79742162713752,91,7,95.695705790069,96.5618446285117,1.75669026566262,2.75579657020171
"BF81FL","sahel",92.92,68.91,386,25.0606543640013,17.6998672299326,"BFA",2021,2.50606543640013,6.79742162713752,91,7,68.1189732349793,42.2617244511992,1.14746717008924,1.84616091989641
"BF81FL","sudouest",94.34,65.3,474,27.981303673041,9.42592204530959,"BFA",2021,2.7981303673041,6.79742162713752,91,7,92.2016903108348,87.381582919694,1.59396602658914,2.39380880009187
"BJ41FL","atlantique",128.69,88.14,936,47.4196797370046,52.0347751048996,"BEN",2001,4.74196797370046,6.19929443961247,76,-13,73.8722302062121,87.6413197272198,3.15830938305173,NA
"BJ51FL","alibori",141.49,104.74,1477,55.174683703866,17.9891591736328,"BEN",2006,5.5174683703866,6.69598069596985,74,-8,55.2095816521997,41.7370116862988,0.385933964949774,2.52009437797933
"BJ51FL","atacora",161.5,127.55,1209,74.8087040374884,39.7666336133199,"BEN",2006,7.48087040374884,6.69598069596985,74,-8,67.9074052846372,49.5030427312565,0.748666668531477,1.95378731879312
"BJ51FL","atlantique",111.14,83.94,1625,40.5806930125752,30.3522846654581,"BEN",2006,4.05806930125752,6.69598069596985,74,-8,66.0320022292309,96.8733047198596,1.83194132777261,3.20668096160515
"BJ51FL","borgou",112,76.76,1620,65.1936020831905,42.7657743949536,"BEN",2006,6.51936020831905,6.69598069596985,74,-8,56.5546380952417,53.4671926392317,0.963289597035925,2.89433958856462
"BJ51FL","collines",142.76,112.49,1133,78.1994167669427,22.5571674996105,"BEN",2006,7.81994167669427,6.69598069596985,74,-8,74.8678973674,84.6658519771747,1.40666060049324,2.81729028429642
"BJ51FL","couffo",117.44,89.2,1310,82.6581073535522,20.1846014131344,"BEN",2006,8.26581073535522,6.69598069596985,74,-8,62.244942828407,70.5913689487571,0.673984034379706,2.66271334279021
"BJ51FL","donga",174.98,128.57,634,75.5135404791413,31.9530555982731,"BEN",2006,7.55135404791413,6.69598069596985,74,-8,76.4473778316333,68.4550286011335,0.989406220683222,2.95277084709372
"BJ51FL","littoral",68.81,43.44,927,22.9274895604401,100,"BEN",2006,2.29274895604401,6.69598069596985,74,-8,83.0923479246544,99.1366112912257,5.02198181270307,4.71947498603282
"BJ51FL","mono",71.88,49.36,894,62.2979551770308,15.9760201514354,"BEN",2006,6.22979551770308,6.69598069596985,74,-8,75.181765207521,86.8873757639932,1.29793699735239,2.46515349235913
"BJ51FL","plateau",124.54,92.37,804,55.8642827036998,24.8067712050751,"BEN",2006,5.58642827036998,6.69598069596985,74,-8,48.0387895766166,81.1268390602987,0.753981080645746,2.7487852423029
"BJ51FL","zou",123.73,91.72,1641,80.5336847566215,26.6681870335877,"BEN",2006,8.05336847566215,6.69598069596985,74,-8,71.7009880606397,93.2781800148439,1.25372985988478,2.80753028505699
"BJ61FL","alibori",108.13,75.63,970,48.1562688535521,18.4015084155889,"BEN",2012,4.81562688535521,6.97683892720184,80,-2,51.3460943033885,59.1560495603354,0.422374974332638,2.04586153701005
"BJ61FL","atacora",67.73,52.2,1257,49.5683671475206,33.5090635827757,"BEN",2012,4.95683671475206,6.97683892720184,80,-2,69.075689437696,71.1979422719006,0.745524021996651,1.96749723901199
"BJ61FL","atlantique",71.19,43.59,1526,24.4938944106946,34.070296663173,"BEN",2012,2.44938944106946,6.97683892720184,80,-2,54.6812624099624,97.7951093701701,2.46073094529731,3.33559634927678
"BJ61FL","borgou",61.91,46.08,1039,39.6222836717817,48.4177883228574,"BEN",2012,3.96222836717817,6.97683892720184,80,-2,66.5732024111193,68.6637117175082,1.669533588175,2.73486898261722
"BJ61FL","collines",83.31,56.75,854,30.7828220728235,22.0887940038576,"BEN",2012,3.07828220728235,6.97683892720184,80,-2,77.159105193649,90.4876146698204,1.46454736437733,2.68422851717475
"BJ61FL","couffo",86,56.04,1001,33.4858323913592,19.8512961582937,"BEN",2012,3.34858323913592,6.97683892720184,80,-2,57.6599114564683,85.7370208321311,0.900601940726829,2.47814788445655
"BJ61FL","donga",73.4,49.88,555,51.8786421269879,30.8513479097824,"BEN",2012,5.18786421269879,6.97683892720184,80,-2,76.8290178459501,75.7081711800902,1.24302696508687,2.88050016347439
"BJ61FL","littoral",54.48,28.06,1349,17.44013058463,100,"BEN",2012,1.744013058463,6.97683892720184,80,-2,71.7062987396451,98.7485274432167,5.19325657596661,4.734528418734
"BJ61FL","mono",56.89,46.32,710,23.9078318698499,23.2964004704221,"BEN",2012,2.39078318698499,6.97683892720184,80,-2,61.3608996370068,98.0994788824015,1.50466495684844,2.66598910623418
"BJ61FL","oueme",54.26,33.22,1582,18.4437444156701,40.3232848885695,"BEN",2012,1.84437444156701,6.97683892720184,80,-2,54.6029730794191,99.1599829016248,2.28155951578005,3.504829024275
"BJ61FL","plateau",43.37,24.94,867,24.275987981264,27.7411345390119,"BEN",2012,2.4275987981264,6.97683892720184,80,-2,54.3989926378924,82.0440767128581,0.955075584475448,2.73693911301571
"BJ61FL","zou",91.24,65.19,1150,31.2510095264015,31.2603649148571,"BEN",2012,3.12510095264015,6.97683892720184,80,-2,64.6455240076095,96.3130726208625,1.6319834292866,2.85884575848734
"BJ71FL","alibori",90.9,62.98,1687,39.7891265116426,21.0620625567878,"BEN",2017,3.97891265116426,6.9612714775213,76,3,66.5392665715567,64.2409395971627,0.752838925913987,2.28122201280953
"BJ71FL","atacora",113.61,92.98,1126,50.7261000401382,33.1512815019504,"BEN",2017,5.07261000401382,6.9612714775213,76,3,78.8194331543617,68.2653082584111,1.42222144846033,2.12250263100659
"BJ71FL","atlantic",105.79,68.98,1511,33.2886210865307,36.4687661117681,"BEN",2017,3.32886210865307,6.9612714775213,76,3,79.0405137768123,95.930187176631,3.02585101307324,3.57491038401975
"BJ71FL","borgou",79.27,52.51,1627,43.3308044176112,39.205798286917,"BEN",2017,4.33308044176112,6.9612714775213,76,3,54.6756031241449,60.3393116757386,1.65586929817032,2.46869486540558
"BJ71FL","collines",87.84,54.11,800,47.531725964916,22.7913954418732,"BEN",2017,4.7531725964916,6.9612714775213,76,3,87.2626621500629,93.9515868998221,2.29715841054924,2.97002312997029
"BJ71FL","couffo",89.74,70.61,853,55.7785260789463,26.3300548913295,"BEN",2017,5.57785260789463,6.9612714775213,76,3,60.5388093885865,84.5259061337851,1.95814682514046,2.75675091386513
"BJ71FL","donga",132.58,88.38,805,51.2162068466502,42.0862715963817,"BEN",2017,5.12162068466502,6.9612714775213,76,3,78.3897444043351,79.4729054573947,1.959038117477,3.13160417376544
"BJ71FL","littoral",44.35,29.68,548,19.2965042659496,100,"BEN",2017,1.92965042659496,6.9612714775213,76,3,87.4226597506952,96.8412916937912,5.6040049128835,4.83515974071839
"BJ71FL","mono",106.21,70.42,574,49.1732100578486,39.6128340426338,"BEN",2017,4.91732100578486,6.9612714775213,76,3,88.6689525457543,95.5621065594765,2.86944739772424,2.9712714823215
"BJ71FL","oueme",77.61,58.56,1119,26.3059626181534,60.7665466391783,"BEN",2017,2.63059626181534,6.9612714775213,76,3,84.0359896181237,96.4993066595951,2.84471019495363,3.88244366926922
"BJ71FL","plateau",129.57,75.91,802,35.8413411207569,39.8006387377087,"BEN",2017,3.58413411207569,6.9612714775213,76,3,49.2859998745786,89.4453637181298,1.5341306884073,2.94614595003062
"BJ71FL","zou",96.66,64.68,1196,41.6876551641187,25.9057392880914,"BEN",2017,4.16876551641187,6.9612714775213,76,3,86.244279675008,97.0180124499914,2.15914140957933,3.35475057694936
"BU61FL","north",124.66,86.49,2180,17.4012802156784,2.70303129306493,"BDI",2010,1.74012802156784,5.3786417513252,96,-4,96.4615246068136,55.046925551513,1.88455039526179,2.6367471672469
"BU61FL","south",80.78,52.8,1503,9.82463143430436,3.82028150458364,"BDI",2010,0.982463143430436,5.3786417513252,96,-4,97.1771703776195,59.7283264108565,2.13516776087945,3.07405140612134
"BU61FL","west",92.37,57.24,1438,11.5732641329051,4.43924783186743,"BDI",2010,1.15732641329051,5.3786417513252,96,-4,96.607926857185,65.485914615078,1.85168240145106,2.87232626592658
"BU71FL","bubanza",58.19,34.52,725,13.7442630402431,5.28447413192026,"BDI",2016,1.37442630402431,5.45077151708362,94,2,94.6497668938001,87.564067967894,2.72015753626499,2.88280304352805
"BU71FL","bujumburamairie",77.05,37.36,621,6.07892076655891,100,"BDI",2016,0.607892076655891,5.45077151708362,94,2,96.2707531137798,95.1072715807857,7.5980047683784,4.84310619288644
"BU71FL","bujumburarural",40.62,22.42,747,7.6308426543042,4.37095436384376,"BDI",2016,0.76308426543042,5.45077151708362,94,2,97.9695322741977,90.1056904754201,3.23027136055406,3.43773001678735
"BU71FL","bururi",45.58,23.63,373,8.35534698349855,2.40636572649189,"BDI",2016,0.835534698349855,5.45077151708362,94,2,96.2731823779861,73.7151493481465,3.35404656858433,3.47359101401337
"BU71FL","cankuzo",94.48,52.55,417,33.9248387431639,1.0784608894884,"BDI",2016,3.39248387431639,5.45077151708362,94,2,98.6119014481995,78.4737866457243,2.43440037176074,2.46208410283751
"BU71FL","cibitoke",90.86,66.27,806,18.3066193005808,4.91745238342021,"BDI",2016,1.83066193005808,5.45077151708362,94,2,93.7289293243435,84.2937045120048,2.15160669055321,3.07321188248701
"BU71FL","gitega",107.78,82.35,1064,15.157244109509,6.62289776763314,"BDI",2016,1.5157244109509,5.45077151708362,94,2,97.0460156517253,86.2354519582319,3.4772823918964,2.7740609012606
"BU71FL","karusi",58.27,42.35,722,24.3532340105804,2.07245391124667,"BDI",2016,2.43532340105804,5.45077151708362,94,2,98.6699177619384,84.0660641399808,1.88076095066376,2.2624791881452
"BU71FL","kayanza",56.63,38.18,833,15.6099640829441,5.39836082438288,"BDI",2016,1.56099640829441,5.45077151708362,94,2,99.7947723926271,86.9041130135941,2.84004377700005,2.56577225944687
"BU71FL","kirundo",132.9,100.88,1052,38.8208648834389,2.56714878744745,"BDI",2016,3.88208648834389,5.45077151708362,94,2,96.2892859620677,78.6494513120379,1.64320687750647,2.21461488506101
"BU71FL","makamba",42.04,33.6,777,13.5866246126256,3.78859261180136,"BDI",2016,1.35866246126256,5.45077151708362,94,2,99.2959273585736,88.927175540587,2.99542528195748,3.49772049990943
"BU71FL","muramvya",71.68,46.74,452,12.2190392548577,2.52158574172169,"BDI",2016,1.22190392548577,5.45077151708362,94,2,99.2457993481428,66.9329066993173,3.12403410572579,2.88597046889248
"BU71FL","muyinga",104.66,72.24,1130,35.2323892482486,1.30287791331308,"BDI",2016,3.52323892482486,5.45077151708362,94,2,99.2736540973721,78.7130487739613,2.21149712722365,2.37978928109916
"BU71FL","mwaro",43.43,23.11,375,12.2407435905905,1.13123915720104,"BDI",2016,1.22407435905905,5.45077151708362,94,2,98.285412149435,85.2658647560717,3.55224668854439,2.96678972018525
"BU71FL","ngozi",105.92,85.3,1018,21.8809199566621,6.08553672298392,"BDI",2016,2.18809199566621,5.45077151708362,94,2,96.6041495539319,85.8192006819128,2.40374872962755,2.31834816288396
"BU71FL","rumonge",49.19,40.04,766,8.1029604142987,12.3314471406427,"BDI",2016,0.81029604142987,5.45077151708362,94,2,98.3414309501571,76.0291629529429,3.21987420397301,3.51429084981322
"BU71FL","rutana",68,48.41,553,21.2035466483529,3.11703904652404,"BDI",2016,2.12035466483529,5.45077151708362,94,2,98.9492468081292,85.7737568492943,2.87010046015051,3.15227781860577
"BU71FL","ruyigi",67.56,51.96,712,31.7660873074495,4.10054307494781,"BDI",2016,3.17660873074495,5.45077151708362,94,2,96.4615846478569,90.0528217674625,2.93269208682205,2.49211959029483
"CD61FL","bandundu",77.6,50.93,2721,15.3278580068544,19.6394975174264,"COD",2013,1.53278580068544,6.13203124151836,71,-1,61.9298282231048,83.9146511009817,5.97867750744718,2.41693507563218
"CD61FL","bascongo",123.39,72.7,749,35.712663774185,21.7195497650252,"COD",2013,3.5712663774185,6.13203124151836,71,-1,84.0539137439134,90.1628667265005,5.91395925693797,3.56650724590716
"CD61FL","equateur",129.37,103.03,2395,33.3429676154131,17.4361073873621,"COD",2013,3.33429676154131,6.13203124151836,71,-1,42.925791320325,56.7461846148233,4.62675133158882,2.14879761316552
"CD61FL","kasaioccidental",113.14,90.95,1277,35.5115125130537,29.5156339438501,"COD",2013,3.55115125130537,6.13203124151836,71,-1,56.2113243009857,68.114350712499,4.8412957093263,2.42735267593467
"CD61FL","kasaioriental",126.35,101.74,1774,35.5133366048563,37.1604974003805,"COD",2013,3.55133366048563,6.13203124151836,71,-1,53.2963258522053,58.1719889915198,5.72519458875601,2.9217499021062
"CD61FL","katanga",112.87,82.24,1819,40.3303078725577,40.4160590077204,"COD",2013,4.03303078725577,6.13203124151836,71,-1,51.2934455518058,52.6154814299112,5.01093992076229,3.25162268247463
"CD61FL","kinshasa",79.17,66.59,1208,18.8761992330767,100,"COD",2013,1.88761992330767,6.13203124151836,71,-1,83.7401014453679,91.0091529076067,9.75931279550757,4.97075743065185
"CD61FL","maniema",114.36,75.36,563,44.2612283117679,31.2233571328358,"COD",2013,4.42612283117679,6.13203124151836,71,-1,47.2514952363259,87.4402173526445,5.35777901556091,2.69570108173067
"CD61FL","nordkivu",45.46,23.6,1312,14.8204554412333,35.7610064155772,"COD",2013,1.48204554412333,6.13203124151836,71,-1,88.7122542256728,89.2006541847215,4.51218886778028,3.16794878857935
"CD61FL","orientale",109.01,79.74,1499,44.2260330734669,19.3403229178922,"COD",2013,4.42260330734669,6.13203124151836,71,-1,46.0739534260408,82.3457774188114,4.61801181051593,2.5945435933519
"CD61FL","sudkivu",122.64,82.96,1398,19.5838162794464,11.1157578788755,"COD",2013,1.95838162794464,6.13203124151836,71,-1,75.6434389892986,87.5600837401781,4.15157051821665,3.32766788216379
"CD81FL","basuele",58.21,44.43,281,48.9866275125482,39.5445371901352,"COD",2023,4.89866275125482,6.49256107491737,60,9,15.946843110515,59.8945179499267,4.97792254029433,2.14549435926763
"CD81FL","equateur",61.01,36.02,638,41.2524800617955,33.0444426271417,"COD",2023,4.12524800617955,6.49256107491737,60,9,28.0628936619278,64.693496765197,7.70782595086756,2.66624941888744
"CD81FL","hautkatanga",108.31,85.95,1369,25.1805901192018,57.472688020403,"COD",2023,2.51805901192018,6.49256107491737,60,9,56.4197012229613,91.6092901329668,7.23009685444786,4.11568039478954
"CD81FL","hautlomami",121.24,87.09,721,34.6565233704194,14.9521304734924,"COD",2023,3.46565233704194,6.49256107491737,60,9,35.764811456416,63.1565435462277,4.72557464159807,2.55354817958608
"CD81FL","hautuele",49.3,31.31,398,47.6798264277977,32.5925136252164,"COD",2023,4.76798264277977,6.49256107491737,60,9,23.8507628275626,76.7169542577267,6.48627655634523,2.73174443878571
"CD81FL","ituri",101.15,73.38,935,40.4016845953057,10.7736553949076,"COD",2023,4.04016845953057,6.49256107491737,60,9,55.8776542162068,96.2854260083851,4.05207721494152,2.40202061273176
"CD81FL","kasai",94.25,76.08,846,39.8518626512811,16.3449659412907,"COD",2023,3.98518626512811,6.49256107491737,60,9,27.3428576194294,83.9486341818626,6.47895334133292,1.95047095364898
"CD81FL","kasaicentral",143.81,120.3,927,38.7244380351428,16.4882840998652,"COD",2023,3.87244380351428,6.49256107491737,60,9,70.9596949290082,90.5999813736919,5.4885886331679,1.78360021131453
"CD81FL","kasaioriental",103.83,85.84,670,21.4060308564105,65.4272321511909,"COD",2023,2.14060308564105,6.49256107491737,60,9,49.6728044307416,86.9305881625835,6.54306048808127,3.0604183768342
"CD81FL","kinshasa",64.14,40.06,1900,42.4992786071567,100,"COD",2023,4.24992786071567,6.49256107491737,60,9,81.7346848741996,98.0063138283856,11.0867538494136,4.81095033048149
"CD81FL","kongocentral",68.09,62.77,1016,36.9694583574078,22.8704951350324,"COD",2023,3.69694583574078,6.49256107491737,60,9,38.9170596992649,93.698861223794,5.69141393767142,2.90831882534073
"CD81FL","kwango",71.18,49.91,685,42.2059800972142,15.7866541628215,"COD",2023,4.22059800972142,6.49256107491737,60,9,44.3397209972247,76.9951094769076,6.11509148760769,1.93372362705667
"CD81FL","kwilu",69.93,50.39,1280,45.9633450306007,16.3456524308646,"COD",2023,4.59633450306007,6.49256107491737,60,9,38.3115939680386,92.4516219743354,8.1741832832409,2.64834366641777
"CD81FL","lomami",100.63,79.22,687,41.0374990634748,38.2994075380178,"COD",2023,4.10374990634748,6.49256107491737,60,9,38.9940375619729,77.7353174727285,6.59503309997752,2.39428848921094
"CD81FL","lualaba",144.93,112.39,1029,39.5899821106873,19.9796753563895,"COD",2023,3.95899821106873,6.49256107491737,60,9,51.2501306632515,88.9477179246492,4.7742432694923,3.22397070612381
"CD81FL","maindombe",54.77,44.92,325,39.5738024510783,31.376045385874,"COD",2023,3.95738024510783,6.49256107491737,60,9,23.3816466751847,90.2107614613017,6.83102736779498,2.18043529334264
"CD81FL","maniema",130.46,95.03,788,29.0136126507798,20.1098126149258,"COD",2023,2.90136126507798,6.49256107491737,60,9,9.11571511284532,72.2709048147717,6.08013018318132,2.42086363185063
"CD81FL","mongala",158.31,101.89,482,47.7909604523418,8.86972825352926,"COD",2023,4.77909604523418,6.49256107491737,60,9,5.75858025855075,64.9146888998767,5.37471880303653,2.26132559156322
"CD81FL","nordkivu",46.1,22.64,1705,20.0535302586674,18.9139483135258,"COD",2023,2.00535302586674,6.49256107491737,60,9,71.316940811452,98.9818872721547,6.15265145549577,3.38834891449329
"CD81FL","nordubangi",75.24,53.1,297,51.9139524846358,21.2291904730345,"COD",2023,5.19139524846358,6.49256107491737,60,9,40.1357289856907,71.594792556546,5.37673124595428,2.23157982748439
"CD81FL","sankuru",135.34,120.24,379,30.0827047940721,3.29917644561127,"COD",2023,3.00827047940721,6.49256107491737,60,9,26.7811815776228,43.9271990379115,4.20305236481829,1.77066055817652
"CD81FL","sudkivu",82.38,57.42,1573,21.7992252130413,18.9279473046733,"COD",2023,2.17992252130413,6.49256107491737,60,9,57.3020937359171,96.0172427007342,6.06767426479218,3.08566189733471
"CD81FL","sudubangi",135.69,107.96,683,46.4839051895132,8.60815007692776,"COD",2023,4.64839051895132,6.49256107491737,60,9,25.2425843646272,70.3750223027577,4.50756183795274,2.28448736361815
"CD81FL","tanganyika",69.34,47.44,544,34.9994554672926,9.81195858004926,"COD",2023,3.49994554672926,6.49256107491737,60,9,21.1748579450052,39.4217328611926,2.78386958966942,1.74797008698705
"CD81FL","tshopo",75.88,55.66,350,52.0043797456289,26.6634660488711,"COD",2023,5.20043797456289,6.49256107491737,60,9,9.38077050801656,74.9036043017885,7.01235162574287,2.82701236927129
"CD81FL","tshuapa",136.59,113.76,458,63.0571140133599,4.80893640785703,"COD",2023,6.30571140133599,6.49256107491737,60,9,6.29570848058356,35.9202975516134,5.1462482301615,1.86745370369516
"CG51FL","brazzaville",89.19,53.1,1201,37.2405274745809,100,"COG",2005,3.72405274745809,7.49501490705893,63,-9,83.4549933014166,97.1686085186183,8.76627581290166,4.17241453241556
"CG51FL","pointenoire",90.53,64.77,613,28.9862535875195,100,"COG",2005,2.89862535875195,7.49501490705893,63,-9,81.5747102418426,96.4079263751537,7.76427955753543,3.98094316462143
"CG61FL","bouenza",71.7,51.28,832,21.8762660506649,29.9133593644418,"COG",2011,2.18762660506649,8.13040214995433,83,-3,55.7447358420276,70.7827580584981,5.21976433667371,2.31491712317356
"CG61FL","brazzaville",71.31,43.51,2207,9.09519987415582,100,"COG",2011,0.909519987415582,8.13040214995433,83,-3,55.0217634208198,97.2731838701815,8.95595891772637,3.77157682131466
"CG61FL","cuvette",87.91,64.28,299,30.9103485525131,0,"COG",2011,3.09103485525131,8.13040214995433,83,-3,31.3613875002917,88.0374276109098,7.06106329296514,2.14738761477128
"CG61FL","cuvetteouest",88.17,69.51,122,26.7903102380494,0,"COG",2011,2.67903102380494,8.13040214995433,83,-3,27.0627285457908,83.5097153038207,6.58392106729382,1.55222045881464
"CG61FL","kouilou",67.06,47.63,237,22.4378550272762,0,"COG",2011,2.24378550272762,8.13040214995433,83,-3,42.4176100333465,82.4394500281651,5.34749735244011,1.51420591022618
"CG61FL","lekoumou",84.16,63.07,162,24.8482999586795,0,"COG",2011,2.48482999586794,8.13040214995433,83,-3,61.3974314986603,70.887408281028,5.38245550311588,1.6104944296362
"CG61FL","likouala",64.37,42.68,405,38.7208678056659,0,"COG",2011,3.87208678056659,8.13040214995433,83,-3,32.3125586639303,83.737077523623,6.1892059944964,1.57954141983817
"CG61FL","niari",55.98,42.7,460,28.7586741155929,46.7646752434073,"COG",2011,2.87586741155929,8.13040214995433,83,-3,63.5926689088066,72.6684040100878,6.56673564518856,2.55779721882099
"CG61FL","plateaux",66.39,45.32,309,18.3114741698935,0,"COG",2011,1.83114741698935,8.13040214995433,83,-3,21.038557432657,82.4320438847446,5.39103739220805,1.44356530418846
"CG61FL","pointenoire",62.34,42.91,1673,14.7926279641726,100,"COG",2011,1.47926279641726,8.13040214995433,83,-3,71.4352504068453,97.1409031113936,8.24139422197141,3.65978407613945
"CG61FL","pool",50.43,37.76,541,11.2735492892514,0,"COG",2011,1.12735492892514,8.13040214995433,83,-3,74.1844565449226,90.6111454602487,6.1139493718032,1.58224808541978
"CG61FL","sangha",93.38,78.33,146,35.4379455345944,32.9527586466657,"COG",2011,3.54379455345944,8.13040214995433,83,-3,35.095541155802,79.4425726837997,5.9474469454418,2.1132122168367
"CI81FL","abidjan",59.47,24.49,1840,10.3671445727734,95.4663587697047,"CIV",2021,1.03671445727734,7.80628166562701,73,7,46.4304583350099,95.0985090169725,5.20119496853166,4.33914310635779
"CI81FL","bassassandra",64.17,34.89,909,35.2635461585744,29.58601047239,"CIV",2021,3.52635461585744,7.80628166562701,73,7,62.0061796277444,76.3533629708821,2.37396481190568,2.3367665885857
"CI81FL","comoe",36.4,15.05,385,18.7295015156502,39.5664633974006,"CIV",2021,1.87295015156502,7.80628166562701,73,7,65.0864827481102,93.4807051683266,3.5708693775831,3.32852841562806
"CI81FL","denguele",129.72,89.32,176,27.336849111372,31.2509792333759,"CIV",2021,2.7336849111372,7.80628166562701,73,7,49.9430871533072,62.3356541744645,1.23599851616691,2.46273136575487
"CI81FL","gohdjiboua",74.74,50.22,667,26.7656590936071,42.782360465529,"CIV",2021,2.67656590936071,7.80628166562701,73,7,58.6520509944753,81.227099177763,2.82199095790957,2.83934356550701
"CI81FL","lacs",73.12,43.05,412,30.4186906751066,29.39793546215,"CIV",2021,3.04186906751066,7.80628166562701,73,7,72.6883778867962,76.33343297577,3.21771653870869,2.68544930010077
"CI81FL","lagunes",44.75,27.68,600,21.7540985447661,41.4226024732045,"CIV",2021,2.17540985447661,7.80628166562701,73,7,50.2361823293167,80.2236747222038,3.33015147133957,2.81346628513062
"CI81FL","montagnes",104.34,73.17,969,38.6184765461955,34.5385818596479,"CIV",2021,3.86184765461955,7.80628166562701,73,7,63.2240533774018,69.31517620411,2.20063763331682,2.2152337789783
"CI81FL","sassandramarahoue",85.19,57.87,1069,39.0380165237127,39.9356571742884,"CIV",2021,3.90380165237127,7.80628166562701,73,7,39.6845577353158,72.7093136388689,2.0374470820204,2.25649119770256
"CI81FL","savanes",87.75,46.11,747,18.7354237928873,42.1332580957236,"CIV",2021,1.87354237928873,7.80628166562701,73,7,55.2465271273848,83.3598241470685,1.37797127639827,2.37789933374306
"CI81FL","valleedubandama",67.52,36.51,575,24.1115928506148,51.4726108988328,"CIV",2021,2.41115928506148,7.80628166562701,73,7,70.8657427459981,84.4751162256331,2.95564679923758,2.95753593847314
"CI81FL","woroba",128.44,85.4,514,34.9420628459773,22.7662143926632,"CIV",2021,3.49420628459773,7.80628166562701,73,7,40.9735331603024,57.1738905166684,1.16378467865223,2.07079992079176
"CI81FL","yamoussoukro",54.21,31.11,111,20.0046811845883,65.1334675366883,"CIV",2021,2.00046811845883,7.80628166562701,73,7,79.6717402882045,85.8410210065899,4.47973160392159,3.74533256124622
"CI81FL","zanzan",51.79,42.4,466,34.7003873628339,22.0822571047237,"CIV",2021,3.47003873628339,7.80628166562701,73,7,68.0034572778455,77.393571955775,1.90401644630411,2.34162444425359
"CM44FL","centre",119.35,95.12,612,52.6028992484223,32.484175293548,"CMR",2004,5.26028992484223,7.03297130362323,73,-10,66.1545759104925,63.5753980682699,6.25916135485942,3.08519471877599
"CM44FL","douala",72.77,39.85,503,69.929653191678,100,"CMR",2004,6.9929653191678,7.03297130362323,73,-10,74.7252747252748,94.2148760330578,8.08710217755436,4.44908180300497
