"iso3","country","year","series","pfpr_pct","exposure_source","status","ihme_under5_deaths","attributable_under5_deaths","counterfactual_under5_deaths","attributable_fraction","ihme_malaria_deaths","map_population_coverage","any_current_pfpr_outside_observed_support","any_zero_below_observed_support","temporal_transport_from_pre2016_fit"
"MLI","Mali",2015,"map_full",29.3609132094117,"MAP","estimated",87968.261234185,25531.0009250281,62437.260309157,0.290229687012463,17514.868481058,0.97767054940682,FALSE,TRUE,FALSE
"MOZ","Mozambique",2015,"map_full",34.6327854633793,"MAP","estimated",74024.3876125815,20283.9109353449,53740.4766772366,0.27401659898227,6527.55341006905,0.999790945132115,FALSE,TRUE,FALSE
"MRT","Mauritania",2015,"map_full",6.4035707842887,"MAP","estimated",6687.89899376322,453.846179113035,6234.05281465018,0.0678608004600949,382.678216987015,0.840119682930452,FALSE,TRUE,FALSE
"MWI","Malawi",2015,"map_full",18.220052663991,"MAP","estimated",39889.0024103965,8302.34866017813,31586.6537502184,0.208136282145132,4821.92982126994,0.999764978481837,FALSE,TRUE,FALSE
"NAM","Namibia",2015,"map_full",0.747527078008077,"MAP","estimated",2917.63286683462,30.6894656224494,2886.94340121217,0.0105186180109579,8.80805539286492,0.611389973186959,FALSE,TRUE,FALSE
"NER","Niger",2015,"map_full",24.4675094266675,"MAP","estimated",130781.033490802,40916.4714251937,89864.5620656084,0.312862426095382,23833.605476099,0.952363358910006,FALSE,TRUE,FALSE
"NGA","Nigeria",2015,"map_full",24.7148386742744,"MAP","estimated",864459.156359802,243586.732291896,620872.424067906,0.281779342031182,131749.412498181,0.999968748812492,FALSE,TRUE,FALSE
"RWA","Rwanda",2015,"map_full",3.51517020020461,"MAP","estimated",24192.851240852,1232.07098101909,22960.7802598329,0.0509270680315107,2258.86330735559,0.814603360177058,FALSE,TRUE,FALSE
"SEN","Senegal",2015,"map_full",3.7940130969993,"MAP","estimated",25792.154911383,1176.74185614619,24615.4130552368,0.0456240225056515,1477.05079283071,0.99558981120801,FALSE,TRUE,FALSE
"SLE","Sierra Leone",2015,"map_full",39.4884460983626,"MAP","estimated",30658.3071959905,9651.57181034209,21006.7353856484,0.314810982506051,5877.6609699097,0.99816935916103,FALSE,TRUE,FALSE
"SOM","Somalia",2015,"map_full",3.06207942936047,"MAP","estimated",74992.4241087959,3744.35232476497,71248.0717840309,0.0499297411606914,1156.96102925527,0.983183349547194,FALSE,TRUE,FALSE
"SSD","South Sudan",2015,"map_full",26.9542365045867,"MAP","estimated",37596.1477230602,10040.853129524,27555.2945935362,0.267071328783115,4239.80271119919,0.998944588913762,FALSE,TRUE,FALSE
"STP","Sao Tome and Principe",2015,"map_full",,"MAP","missing_MAP_no_estimate",246.668713665251,,,,1.97586382035857,,,TRUE,FALSE
"SWZ","Swaziland",2015,"map_full",1.50976317944939,"MAP","estimated",2182.78050307361,42.7405215005166,2140.03998157309,0.0195807693170857,1.1775372350791,0.0264825648638429,FALSE,TRUE,FALSE
"TCD","Chad",2015,"map_full",15.4351335502291,"MAP","estimated",80419.5352387475,16074.742242959,64344.7929957885,0.199886037580754,3813.80248648943,0.941951498070144,FALSE,TRUE,FALSE
"TGO","Togo",2015,"map_full",35.5367930048613,"MAP","estimated",19215.9012241169,5938.16323628241,13277.7379878345,0.309023405513228,2690.54017770444,1,FALSE,TRUE,FALSE
"TZA","Tanzania",2015,"map_full",10.3871042581125,"MAP","estimated",105515.469734238,12006.260146048,93509.2095881897,0.113786728868177,9239.79602778234,0.982661834291151,FALSE,TRUE,FALSE
"UGA","Uganda",2015,"map_full",22.5283221289013,"MAP","estimated",102980.329081345,24181.2514250768,78799.0776562686,0.234814276093212,20152.3749939553,0.972005626882908,FALSE,TRUE,FALSE
"ZMB","Zambia",2015,"map_full",18.7741653137543,"MAP","estimated",40792.1955819214,8812.88836460403,31979.3072173173,0.216043491625879,3116.41915303928,0.999994981989078,FALSE,TRUE,FALSE
"ZWE","Zimbabwe",2015,"map_full",6.83446267073993,"MAP","estimated",28833.3741163462,2402.71529575348,26430.6588205927,0.0833310484599627,786.280022691115,0.993374399109765,FALSE,TRUE,FALSE
"AGO","Angola",2024,"map_full",20.3401829769949,"MAP","estimated",78496.5769564462,18700.1244449298,59796.4525115164,0.238228533905441,14651.9398492798,0.997135198338393,FALSE,TRUE,FALSE
"BDI","Burundi",2024,"map_full",23.4246685162394,"MAP","estimated",43783.7562317264,11100.9768239631,32682.7794077633,0.253540988242557,14430.2985954673,0.903118502531811,FALSE,TRUE,FALSE
"BEN","Benin",2024,"map_full",36.4070797441475,"MAP","estimated",33993.4310312077,11082.0404772244,22911.3905539833,0.326005352829802,7361.29305522589,1,FALSE,TRUE,FALSE
