"year","iso3","country","previous_deaths","rerun_deaths","difference_deaths"
2005,"AGO","Angola",21635.4282798953,24155.6330463862,2520.20476649092
2005,"BDI","Burundi",10823.5814595416,12256.9763160432,1433.39485650161
2005,"BEN","Benin",10835.0104286629,12532.7817101421,1697.77128147916
2005,"BFA","Burkina Faso",28655.5929056779,32764.2238215029,4108.63091582496
2005,"BWA","Botswana",1.95103457751189,2.24378125896788,0.29274668145599
2005,"CAF","Central African Republic",7952.37270355738,9210.12242676941,1257.74972321203
2005,"CIV","Cote d'Ivoire",22309.4053084997,26322.9912890305,4013.58598053084
2005,"CMR","Cameroon",27824.0125603139,31795.3384271552,3971.32586684126
2005,"COD","Democratic Republic of the Congo",90632.651693993,105102.242948752,14469.5912547588
2005,"COG","Congo",2670.60330497424,3040.08122640521,369.477921430968
2005,"COM","Comoros",21.0187732809109,24.2301625876496,3.2113893067387
2005,"CPV","Cape Verde",,,
2005,"DJI","Djibouti",3.08648270533302,3.5965993396833,0.510116634350281
2005,"ERI","Eritrea",59.3698422101003,66.1922231062939,6.82238089619358
2005,"ETH","Ethiopia",36049.1703265488,40940.7706692935,4891.60034274467
2005,"GAB","Gabon",343.62390691691,390.34018391332,46.7162769964104
2005,"GHA","Ghana",14187.045921859,16285.386524923,2098.34060306396
2005,"GIN","Guinea",13914.4727168632,15907.2125104209,1992.73979355767
2005,"GMB","The Gambia",423.398812756106,480.15533845255,56.7565256964444
2005,"GNB","Guinea-Bissau",563.827650065882,633.935467902709,70.1078178368267
2005,"GNQ","Equatorial Guinea",695.637518186376,797.754766834626,102.11724864825
2005,"KEN","Kenya",10900.9763647499,12357.3984250662,1456.42206031629
2005,"LBR","Liberia",5037.85146101445,5793.34156617838,755.490105163934
2005,"LSO","Lesotho",,,
2005,"MDG","Madagascar",11154.2144739165,12553.404286962,1399.18981304553
2005,"MLI","Mali",25916.4212284716,29444.0738902305,3527.65266175894
2005,"MOZ","Mozambique",27222.3856286192,31312.0652963714,4089.67966775216
2005,"MRT","Mauritania",336.444951375439,387.166735774968,50.7217843995289
2005,"MWI","Malawi",16755.4192479584,18988.7305695554,2233.311321597
2005,"NAM","Namibia",194.407250054541,221.374106151812,26.9668560972707
2005,"NER","Niger",37762.7187841743,41975.0988109282,4212.38002675392
2005,"NGA","Nigeria",284682.49474985,324443.412883722,39760.9181338717
2005,"RWA","Rwanda",2703.7999915094,3032.63854327557,328.838551766174
2005,"SEN","Senegal",2808.38148494797,3163.44978992705,355.068304979081
2005,"SLE","Sierra Leone",10961.6056092744,12478.6600448421,1517.05443556773
2005,"SOM","Somalia",11753.4896651033,13107.4981293135,1354.00846421019
2005,"SSD","South Sudan",10005.7333090254,11381.3507390556,1375.6174300302
2005,"STP","Sao Tome and Principe",,,
2005,"SWZ","Swaziland",105.845469218539,120.675319019243,14.8298498007045
2005,"TCD","Chad",16675.5433817704,18531.0189273183,1855.47554554788
2005,"TGO","Togo",6720.45931958582,7762.34396956442,1041.8846499786
2005,"TZA","Tanzania",29783.9640570588,33734.530220507,3950.56616344824
2005,"UGA","Uganda",39817.1669210708,45543.6106403141,5726.44371924329
2005,"ZMB","Zambia",11800.847321888,13239.967580761,1439.12025887297
2005,"ZWE","Zimbabwe",1452.7213068866,1650.7244766955,198.0031698089
2015,"AGO","Angola",11229.3700497138,12585.8999595238,1356.52990980997
2015,"BDI","Burundi",7169.53869496851,8062.74021781343,893.201522844925
2015,"BEN","Benin",11383.5203547634,12882.0991528068,1498.57879804336
2015,"BFA","Burkina Faso",14761.6425083666,16984.2988183619,2222.65630999525
2015,"BWA","Botswana",1.46043362973747,1.6833516014288,0.222917971691327
2015,"CAF","Central African Republic",7310.8535009438,8341.83552381646,1030.98202287266
2015,"CIV","Cote d'Ivoire",15378.2983566938,17468.1796331476,2089.88127645382
2015,"CMR","Cameroon",21027.054512509,23706.7898069452,2679.73529443616
2015,"COD","Democratic Republic of the Congo",67387.6118321048,75956.8802447916,8569.26841268678
2015,"COG","Congo",1705.44689236558,1929.9867597863,224.539867420717
2015,"COM","Comoros",2.767286382823,3.20720024747472,0.439913864651722
2015,"CPV","Cape Verde",,,
2015,"DJI","Djibouti",7.90680291608374,9.25261282881919,1.34580991273545
2015,"ERI","Eritrea",91.6757620614168,102.533586492476,10.8578244310595
2015,"ETH","Ethiopia",9885.10709656174,11413.4980973416,1528.3910007799
2015,"GAB","Gabon",343.952728986058,393.24630816237,49.2935791763123
2015,"GHA","Ghana",9228.40687950674,10650.7311481852,1422.32426867847
2015,"GIN","Guinea",12862.4270414031,14656.4615389959,1794.03449759283
2015,"GMB","The Gambia",656.281408876352,752.27657323347,95.9951643571179
2015,"GNB","Guinea-Bissau",381.7634274648,432.772445582926,51.0090181181263
2015,"GNQ","Equatorial Guinea",556.98845097846,643.073905915208,86.0854549367479
2015,"KEN","Kenya",3356.85533247772,3866.11085150332,509.255519025603
2015,"LBR","Liberia",4006.12775246759,4612.62542918194,606.497676714348
2015,"LSO","Lesotho",,,
2015,"MDG","Madagascar",5044.50914835585,5693.1320142018,648.622865845951
2015,"MLI","Mali",22554.2073010235,25531.0009250281,2976.79362400459
2015,"MOZ","Mozambique",17581.602805083,20283.9109353449,2702.30813026189
2015,"MRT","Mauritania",390.665141362465,453.846179113035,63.1810377505697
2015,"MWI","Malawi",7342.82051725845,8302.34866017813,959.528142919678
2015,"NAM","Namibia",26.8486902708044,30.6894656224494,3.840775351645
