"iso3","age_band","Location","pfpr_pct","ihme_deaths","implied_person_years","ihme_rate_per100000","age_mapping","status","map_population_coverage_within_raster","map_coverage_below_95pct","population_weight_year","log_hr_se","log_hr_zero_vs_current","hr_zero_vs_current","hr_lower_95","hr_upper_95","attributable_fraction","af_lower_95","af_upper_95","counterfactual_deaths","attributable_deaths","attributable_deaths_lower_95","attributable_deaths_upper_95","counterfactual_rate_per100000","attributable_rate_per100000","attributable_rate_per100000_lower_95","attributable_rate_per100000_upper_95","zero_below_observed_support","current_pfpr_outside_central95","current_pfpr_outside_observed_support","negative_attributable_estimate","series","year","exposure_source","temporal_transport_from_pre2016_fit"
"COM","<1","Comoros",1.49344288730066,540.805742940209,1547.81585936025,34939.9277484944,"0-27 days mapped to model <1 completed month","estimated",0.977875023773357,FALSE,2020,0.00248323588197305,-0.0037301741645712,0.996276774292741,0.991439534749321,1.00113761475743,0.00372322570725914,-0.0011376147574278,0.00856046525067922,538.792201095461,2.01354184474836,-0.615228594070485,4.62954876980742,34809.8385112914,130.089237202971,-39.7481774301482,299.102037352229,TRUE,TRUE,FALSE,FALSE,"map_full",2005,"MAP",FALSE
"CPV","<1","Cape Verde",,207.873047628137,911.673425628789,22801.262138881,"0-27 days mapped to model <1 completed month","missing_MAP_no_estimate",,,2020,,,,,,,,,,,,,,,,,TRUE,,,,"map_full",2005,"MAP",FALSE
"DJI","<1","Djibouti",0.180218583070353,735.613152372711,1971.41212150773,37314.0219818733,"0-27 days mapped to model <1 completed month","estimated",0.900748542924068,TRUE,2020,0.000300013431513599,-0.000449901404679056,0.999550199785782,0.99896261073023,1.00013813446077,0.000449800214217921,-0.00013813446077382,0.00103738926976948,735.282273419192,0.330878953518766,-0.101613526141134,0.763117190972755,37297.2381267925,16.7838550807788,-5.15435230576853,38.709166015938,TRUE,TRUE,FALSE,FALSE,"map_full",2005,"MAP",FALSE
"ERI","<1","Eritrea",0.264051516629705,3422.87943153911,12827.7090800396,26683.4819076559,"0-27 days mapped to model <1 completed month","estimated",0.951453885431987,FALSE,2020,0.000439563733355826,-0.000659188925026291,0.999341028292261,0.998480421887379,1.00020237646771,0.000658971707738543,-0.000202376467705934,0.00151957811262071,3420.62385083473,2.25558070438446,-0.692710248738179,5.20133266630646,26665.8982480148,17.5836596410985,-5.40010881456659,40.5476350753847,TRUE,TRUE,FALSE,FALSE,"map_full",2005,"MAP",FALSE
"ETH","<1","Ethiopia",10.282958677834,129642.565986581,231585.320424348,55980.476547058,"0-27 days mapped to model <1 completed month","estimated",0.827728262514435,TRUE,2020,0.0161359881574062,-0.0263200768162466,0.974023277439895,0.943700326850634,1.00532056416774,0.0259767225601047,-0.00532056416773519,0.0562996731493663,126274.877017968,3367.68896861349,-689.771591201447,7298.83409128967,54526.2872390126,1454.18930804538,-297.847717609017,3151.68253234513,TRUE,FALSE,FALSE,FALSE,"map_full",2005,"MAP",FALSE
"GAB","<1","Gabon",13.5729851145187,931.823041510298,3306.57872893473,28180.8817481415,"0-27 days mapped to model <1 completed month","estimated",0.999284909726468,FALSE,2020,0.0203570075185725,-0.0353793984441752,0.96523913655232,0.927484558477813,1.00453056842407,0.03476086344768,-0.00453056842407373,0.0725154415221874,899.432068006957,32.3909735033414,-4.2216880486909,67.5715592756668,27201.2899658591,979.591782282365,-127.675413010686,2043.54908245103,TRUE,FALSE,FALSE,FALSE,"map_full",2005,"MAP",FALSE
"GHA","<1","Ghana",33.4717058296969,22482.8392052804,56211.030755955,39997.2014441285,"0-27 days mapped to model <1 completed month","estimated",0.999730304961018,FALSE,2020,0.031643548932836,-0.0975020200890907,0.907100509130108,0.852550037955976,0.965141395849179,0.0928994908698917,0.0348586041508209,0.147449962044024,20394.1948898002,2088.64431548019,783.720392043426,3315.09378746048,36281.4817937485,3715.71965038003,1394.24661228152,5897.58583480392,TRUE,FALSE,FALSE,FALSE,"map_full",2005,"MAP",FALSE
"GIN","<1","Guinea",42.9604000479577,13931.2991423451,28292.6346742107,49240.0206017003,"0-27 days mapped to model <1 completed month","estimated",0.996935005435981,FALSE,2020,0.0333152139055758,-0.116023922452197,0.890453921201311,0.834166929223791,0.95053898446994,0.109546078798689,0.0494610155300597,0.165833070776209,12405.1799487297,1526.11919361544,689.056203233438,2310.27011667705,43845.9694248174,5394.05117688292,2435.46142368116,8165.62382146376,TRUE,FALSE,FALSE,FALSE,"map_full",2005,"MAP",FALSE
"GMB","<1","The Gambia",6.80021050223797,2217.11051444337,4937.23739951562,44905.8924057588,"0-27 days mapped to model <1 completed month","estimated",0.99989435444155,FALSE,2020,0.0110350881401793,-0.0171635048010351,0.982982949063241,0.961950507104936,1.00447525211779,0.0170170509367586,-0.00447525211779021,0.0380494928950638,2179.38183188666,37.728682556706,-9.92212852513763,84.3599307668842,44141.7265473294,764.165858429401,-200.965190090131,1708.64643403942,TRUE,FALSE,FALSE,FALSE,"map_full",2005,"MAP",FALSE
"GNB","<1","Guinea-Bissau",5.47134440577292,2715.25863678013,4416.99215637666,61473.0237376628,"0-27 days mapped to model <1 completed month","estimated",0.996068689009789,FALSE,2020,0.0089596510692749,-0.0137561419011916,0.986338041457648,0.969168241816206,1.00381202153651,0.013661958542352,-0.00381202153650784,0.0308317581837939,2678.16288585268,37.0957509274533,-10.3506244005948,83.7161976956629,60633.1818358858,839.841901776968,-234.336490402228,1895.32140270624,TRUE,FALSE,FALSE,FALSE,"map_full",2005,"MAP",FALSE
"GNQ","<1","Equatorial Guinea",33.9046533846217,885.990773672731,2503.70647918205,35387.1662289335,"0-27 days mapped to model <1 completed month","estimated",0.967788791016353,FALSE,2020,0.0317442509565135,-0.0986717762735055,0.906040043063959,0.851385285755407,0.964203367582252,0.0939599569360406,0.0357966324177482,0.148614714244593,802.743118732712,83.2476549400191,31.7154860506791,131.671265652719,32062.1896139744,3324.9766149591,1266.74138180289,5259.05359703885,TRUE,FALSE,FALSE,FALSE,"map_full",2005,"MAP",FALSE
"KEN","<1","Kenya",12.1603957572431,29062.0544848007,99902.815005454,29090.325916456,"0-27 days mapped to model <1 completed month","estimated",0.822215895130027,TRUE,2020,0.0186267525538011,-0.0314324680841167,0.969056396479123,0.9343156871162,1.00508887146654,0.0309436035208771,-0.00508887146653603,0.0656843128837995,28162.7697933209,899.284691479801,-147.893059826618,1908.92107982568,28190.1664050041,900.15951145191,-148.036929508486,1910.7780693882,TRUE,FALSE,FALSE,FALSE,"map_full",2005,"MAP",FALSE
"LBR","<1","Liberia",42.3245620053839,5342.06486386744,10181.7805228593,52466.9025410033,"0-27 days mapped to model <1 completed month","estimated",0.999979141849584,FALSE,2020,0.033223931171357,-0.115288489751241,0.891109030998714,0.834929995936927,0.95106812426398,0.108890969001286,0.0489318757360196,0.165070004063073,4760.36224437319,581.702619494251,261.397254092518,881.814668783797,46753.7306828174,5713.17185818591,2567.30395539023,8660.71181562026,TRUE,FALSE,FALSE,FALSE,"map_full",2005,"MAP",FALSE
"LSO","<1","Lesotho",,1738.91107694492,3891.18954187619,44688.4187529576,"0-27 days mapped to model <1 completed month","missing_MAP_no_estimate",0,TRUE,2020,,,,,,,,,,,,,,,,,TRUE,,,,"map_full",2005,"MAP",FALSE
"MDG","<1","Madagascar",16.612555436176,19697.5695837241,58101.4203676644,33902.0448365606,"0-27 days mapped to model <1 completed month","estimated",0.965066759112986,FALSE,2020,0.0236044466743681,-0.0442159249163643,0.956747349576514,0.913492018571563,1.00205089077084,0.043252650423486,-0.00205089077083631,0.086507981428437,18845.597492327,851.97209139711,-40.3975636671658,1703.99698373415,32435.6915426035,1466.3532939571,-69.529390867781,2932.79746510722,TRUE,FALSE,FALSE,FALSE,"map_full",2005,"MAP",FALSE
"MLI","<1","Mali",38.5111391906618,26553.8042800561,49051.1556254161,54134.9208626944,"0-27 days mapped to model <1 completed month","estimated",0.977670801796849,FALSE,2020,0.032651739711551,-0.10934782729474,0.896418564421656,0.840847273030332,0.955662542311409,0.103581435578344,0.0443374576885907,0.159152726969668,23803.3231126615,2750.48116739459,1177.3281737381,4226.11036258978,48527.5480448165,5607.37281787794,2400.20476322492,8615.720279585,TRUE,FALSE,FALSE,FALSE,"map_full",2005,"MAP",FALSE
"MOZ","<1","Mozambique",44.2928156950409,28730.5107721834,67940.4113850406,42287.8080754592,"0-27 days mapped to model <1 completed month","estimated",0.999790945132115,FALSE,2020,0.0335121245951438,-0.11733955335458,0.889283182804105,0.832748737841159,0.949655692386103,0.110716817195895,0.0503443076138966,0.167251262158841,25549.5600630749,3180.95070910851,1446.41767221917,4805.21418911584,37605.8365591535,4681.97151630569,2128.95041806834,7072.68927455136,TRUE,FALSE,FALSE,FALSE,"map_full",2005,"MAP",FALSE
"MRT","<1","Mauritania",4.08661106779518,3610.88211577061,8931.3123157616,40429.4686839948,"0-27 days mapped to model <1 completed month","estimated",0.840119682930452,TRUE,2020,0.00674127846174157,-0.0102423197606786,0.989809954175348,0.976817710169651,1.00297500258718,0.0101900458246517,-0.00297500258717598,0.023182289830349,3574.08706154349,36.7950542271177,-10.742383636405,83.708515751018,40017.4905454386,411.978138556226,-120.277773933035,937.247660719385,TRUE,FALSE,FALSE,FALSE,"map_full",2005,"MAP",FALSE
"MWI","<1","Malawi",32.2108258478265,17870.2453831774,43988.8875021875,40624.4540335072,"0-27 days mapped to model <1 completed month","estimated",0.999764978481837,FALSE,2020,0.0313351315350288,-0.0939631205100708,0.910316333623774,0.856089820102631,0.96797766753363,0.0896836663762264,0.0320223324663699,0.143910179897369,16267.5762581712,1602.66912500618,572.246938915718,2571.71022790319,36981.1040512498,3643.3499822574,1300.88977332573,5846.27248819443,TRUE,FALSE,FALSE,FALSE,"map_full",2005,"MAP",FALSE
"NAM","<1","Namibia",4.5353951282014,1150.30157134225,4509.1273781305,25510.5140059089,"0-27 days mapped to model <1 completed month","estimated",0.611389973186959,TRUE,2020,0.00746561792137368,-0.011377587708952,0.988686892268205,0.97432515257676,1.00326032675827,0.0113131077317954,-0.00326032675826848,0.0256748474232396,1137.2880857416,13.0134856006484,-3.75035899312542,29.533817334925,25221.9108126666,288.603193242323,-83.1726114306477,654.978554790127,TRUE,FALSE,FALSE,FALSE,"map_full",2005,"MAP",FALSE
"NER","<1","Niger",26.7916282649868,26859.5778384676,54675.2357338674,49125.6735850341,"0-27 days mapped to model <1 completed month","estimated",0.952363358910006,FALSE,2020,0.0297137743560414,-0.0770986391642641,0.925798529109295,0.873420962749917,0.981317088843842,0.0742014708907048,0.0186829111561578,0.126579037250083,24866.5576553499,1993.02018311767,501.815106447996,3399.8595037369,45480.4763465279,3645.19723850617,917.810595075602,6218.28046665546,TRUE,FALSE,FALSE,FALSE,"map_full",2005,"MAP",FALSE
"NGA","<1","Nigeria",44.911076588637,248969.830962733,490765.146504819,50730.9520115419,"0-27 days mapped to model <1 completed month","estimated",0.999968748812492,FALSE,2020,0.0336079189381022,-0.117848591036009,0.888830619350295,0.832168685135045,0.949350635281864,0.111169380649705,0.050649364718136,0.167831314864955,221292.009054144,27677.8219085888,12610.1637722441,41784.9340921809,45091.2234966489,5639.72851489302,2569.49049093084,8514.24238044799,TRUE,FALSE,FALSE,FALSE,"map_full",2005,"MAP",FALSE
"RWA","<1","Rwanda",4.897431879853,10974.9700691889,27608.6982844226,39751.8563031318,"0-27 days mapped to model <1 completed month","estimated",0.814603360177058,TRUE,2020,0.00804633942703654,-0.0122957889036808,0.987779495432692,0.972323594104311,1.00348108131231,0.0122205045673078,-0.00348108131230807,0.027676405895689,10840.8503973323,134.11967185659,-38.2047632109938,303.74772632791,39266.0685616204,485.787741511387,-138.379444106388,1100.18851015258,TRUE,FALSE,FALSE,FALSE,"map_full",2005,"MAP",FALSE
"SEN","<1","Senegal",5.44994687087531,14087.6688285163,33863.5812998207,41601.2373404549,"0-27 days mapped to model <1 completed month","estimated",0.99558981120801,FALSE,2020,0.00892576909446319,-0.0137015827344908,0.98639185670732,0.96928548709374,1.00380012693249,0.0136081432926805,-0.00380012693248633,0.0307145129062598,13895.961812438,191.707016078278,-53.5349297311929,432.695886052578,41035.1217415732,566.115598881719,-158.089982442218,1277.76174120978,TRUE,FALSE,FALSE,FALSE,"map_full",2005,"MAP",FALSE
"SLE","<1","Sierra Leone",40.7926668056115,8908.966241986,15822.6890070573,56305.0075623203,"0-27 days mapped to model <1 completed month","estimated",0.99816935916103,FALSE,2020,0.0330038533392487,-0.113222701892348,0.892951775920621,0.837017538728111,0.952623854610529,0.107048224079379,0.0473761453894711,0.162982461271889,7955.27722739826,953.689014587739,422.072479950219,1452.00524550705,50277.6564959979,6027.35106632239,2667.51422442776,9176.72871443927,TRUE,FALSE,FALSE,FALSE,"map_full",2005,"MAP",FALSE
"SOM","<1","Somalia",9.00565355096317,22712.0968753485,43905.4262858655,51729.5897037224,"0-27 days mapped to model <1 completed month","estimated",0.983183349547194,FALSE,2020,0.0143305517183401,-0.0229178470407178,0.97734277207623,0.950273226963449,1.00518342201636,0.0226572279237698,-0.00518342201636157,0.0497267730365514,22197.503719817,514.593155531511,-117.726382981418,1129.39928650462,50557.5405994021,1172.04910432033,-268.136294167626,2572.34556647093,TRUE,FALSE,FALSE,FALSE,"map_full",2005,"MAP",FALSE
"SSD","<1","South Sudan",35.4180105817913,8651.84324487808,26518.6406368276,32625.5156264039,"0-27 days mapped to model <1 completed month","estimated",0.998944588913762,FALSE,2020,0.0320753878345062,-0.102556795540568,0.902526888794716,0.847533802390637,0.961088257128928,0.0974731112052838,0.0389117428710725,0.152466197609363,7808.5211661394,843.322078738684,336.658299705521,1319.11364185882,29445.4051136217,3180.11051278219,1269.51567509079,4974.28831260266,TRUE,FALSE,FALSE,FALSE,"map_full",2005,"MAP",FALSE
"STP","<1","Sao Tome and Principe",,109.182830168766,451.170779093878,24199.8895380695,"0-27 days mapped to model <1 completed month","missing_MAP_no_estimate",,,2020,,,,,,,,,,,,,,,,,TRUE,,,,"map_full",2005,"MAP",FALSE
"SWZ","<1","Swaziland",2.77619052188256,840.184208829557,2671.82630967339,31446.0639072104,"0-27 days mapped to model <1 completed month","estimated",0.0274046526925583,TRUE,2020,0.00460233413015587,-0.00694311704318018,0.993080930706324,0.98416305245944,1.00207961726259,0.00691906929367592,-0.0020796172625912,0.0158369475405603,834.370916069213,5.81329276034398,-1.74726158443848,13.3059532396409,31228.486412023,217.57749518735,-65.395777341981,498.009664455598,TRUE,FALSE,FALSE,FALSE,"map_full",2005,"MAP",FALSE
"TCD","<1","Chad",17.2544300153994,18928.1040003328,38632.692138142,48995.0426769383,"0-27 days mapped to model <1 completed month","estimated",0.941951498070144,TRUE,2020,0.0242004251226692,-0.0461491894604624,0.954899490623549,0.910663319297716,1.00128446800328,0.0451005093764512,-0.00128446800327819,0.089336680702284,18074.4368683874,853.667131945452,-24.3125439511495,1690.97398337736,46785.3412952874,2209.70138165088,-62.9325646377768,4377.05448362441,TRUE,FALSE,FALSE,FALSE,"map_full",2005,"MAP",FALSE
"TGO","<1","Togo",54.7789048030301,6894.94138343512,16844.4094173691,40933.1144392953,"0-27 days mapped to model <1 completed month","estimated",1,FALSE,2020,0.035917192742598,-0.118156465735181,0.888557013011143,0.828155646406652,0.953363741220689,0.111442986988857,0.0466362587793112,0.171844353593348,6126.54852055203,768.392862883094,321.554270626062,1184.85674510043,36371.4058994235,4561.7085398718,1908.96731763414,7034.12459138322,TRUE,FALSE,FALSE,FALSE,"map_full",2005,"MAP",FALSE
"TZA","<1","Tanzania",21.5102815877522,46563.8184730473,125503.624613126,37101.5726570317,"0-27 days mapped to model <1 completed month","estimated",0.982661834291151,FALSE,2020,0.0273241357435107,-0.059619596171884,0.942122852566643,0.892994459734877,0.993954060579312,0.0578771474333566,0.00604593942068832,0.107005540265123,43868.8374862227,2694.98098682461,281.522025683972,4982.58655251555,34954.2394663513,2147.33319068042,224.31386069668,3970.0738268514,TRUE,FALSE,FALSE,FALSE,"map_full",2005,"MAP",FALSE
"UGA","<1","Uganda",41.7907617391782,39115.5981618639,104301.373387411,37502.4766132035,"0-27 days mapped to model <1 completed month","estimated",0.972005626882908,FALSE,2020,0.0331476652565446,-0.114616262910797,0.891708259793388,0.835616346573276,0.951565420954848,0.108291740206612,0.0484345790451522,0.164383653426724,34879.7019676931,4235.89619417081,1894.54753106921,6429.96493181883,33441.2681587019,4061.20845450159,1816.41666791118,6164.79411822866,TRUE,FALSE,FALSE,FALSE,"map_full",2005,"MAP",FALSE
"ZMB","<1","Zambia",20.8670520447216,14008.9637803287,38938.3538502939,35977.2881878594,"0-27 days mapped to model <1 completed month","estimated",0.999994981989078,FALSE,2020,0.0269382909966596,-0.0575188437078934,0.944104099796925,0.895549400205161,0.995291327367498,0.0558959002030751,0.00470867263250208,0.104450599794839,13225.920138915,783.043641413747,65.9636243621466,1463.2446693595,33966.3052777335,2010.98291012586,169.405272281814,3757.84933021367,TRUE,FALSE,FALSE,FALSE,"map_full",2005,"MAP",FALSE
"ZWE","<1","Zimbabwe",4.09485353977597,9887.37873546734,32575.2338558339,30352.4413031853,"0-27 days mapped to model <1 completed month","estimated",0.993374399109765,FALSE,2020,0.00675462385166671,-0.0102631427401445,0.989789343597585,0.976771820406561,1.00298035245485,0.010210656402415,-0.00298035245484995,0.0232281795934388,9786.42210847894,100.956626988402,-29.4678734862813,229.665808975783,30042.522954064,309.918349121295,-90.4609729486375,705.031957689698,TRUE,FALSE,FALSE,FALSE,"map_full",2005,"MAP",FALSE
"AGO","1-5","Angola",20.1035553415068,16311.3605706205,353423.597502691,4615.24377146218,"direct age match","estimated",0.998084957706995,FALSE,2020,0.0364024550603056,-0.14635755484397,0.863848774644654,0.804361594293052,0.927735375171575,0.136151225355346,0.0722646248284253,0.195638405706948,14090.5488417176,2220.81172890286,1178.73435207706,3191.12857694737,3986.87267666398,628.371094798204,333.518859636441,902.918933397784,TRUE,FALSE,FALSE,FALSE,"map_full",2005,"MAP",FALSE
"BDI","1-5","Burundi",32.7108667147613,7598.67822594829,130763.669523546,5811.0010629367,"direct age match","estimated",0.903118502531811,TRUE,2020,0.0437467482664953,-0.209224444736237,0.81121314268943,0.744555359742397,0.883838594755051,0.18878685731057,0.116161405244949,0.255444640257603,6164.14764395726,1434.53058199103,882.673140730352,1941.04162586064,4713.9604344365,1097.0406285002,675.014049350621,1484.38907605841,TRUE,FALSE,FALSE,FALSE,"map_full",2005,"MAP",FALSE
"BEN","1-5","Benin",56.789331963267,5044.12485996666,147281.648384077,3424.81559332683,"direct age match","estimated",1,FALSE,2020,0.0503580683976282,-0.264560082467292,0.767543531573036,0.695404285681163,0.847166295908788,0.232456468426964,0.152833704091212,0.304595714318837,3871.58540871415,1172.53945125251,770.912286247272,1536.41881483495,2628.69505548848,796.120537838353,523.427252957482,1043.18415205968,TRUE,FALSE,FALSE,FALSE,"map_full",2005,"MAP",FALSE
"BFA","1-5","Burkina Faso",53.1839944402602,12534.0701003549,276622.989626225,4531.10210300708,"direct age match","estimated",1,FALSE,2020,0.049011230837394,-0.261173170656077,0.770147541111821,0.699607942422213,0.847799458975599,0.229852458888179,0.152200541024401,0.300392057577787,9653.08326791152,2880.98683244338,1907.69225051179,3765.13510726983,3489.6171431575,1041.48495984958,689.63619151448,1361.10708381734,TRUE,FALSE,FALSE,FALSE,"map_full",2005,"MAP",FALSE
"BWA","1-5","Botswana",0.0739687942020688,904.264324432211,19294.1018336607,4686.73966908695,"direct age match","estimated",0.500006041684288,TRUE,2020,0.000168041056965425,-0.000584588602284981,0.99941558223634,0.999086468450309,0.999744804437296,0.000584417763659695,0.000255195562704258,0.000913531549690649,903.735856297969,0.528468134241917,0.230764243106864,0.826073989628526,4684.00065517069,2.73901391626297,1.19603516710101,4.28148455289764,TRUE,TRUE,FALSE,FALSE,"map_full",2005,"MAP",FALSE
"CAF","1-5","Central African Republic",57.137610295232,5848.93269870296,79104.2126985126,7393.95855059554,"direct age match","estimated",1,FALSE,2020,0.0504987657960858,-0.264801120487877,0.767358546694562,0.695044990174688,0.847195717556638,0.232641453305438,0.152804282443362,0.304955009825312,4488.22849539101,1360.70420331195,893.741964084824,1783.66132860055,5673.81728770483,1720.14126289071,1129.82853073971,2254.82470244482,TRUE,FALSE,FALSE,FALSE,"map_full",2005,"MAP",FALSE
"CIV","1-5","Cote d'Ivoire",62.0559536355424,14749.1021159205,299236.64535734,4928.90905734743,"direct age match","estimated",0.999044906250652,FALSE,2020,0.052716022030631,-0.266655125210577,0.765937178343946,0.690749161974317,0.849309407039569,0.234062821656054,0.150690592960431,0.309250838025683,11296.8856577749,3452.21645814562,2222.55094348201,4561.17218947479,3775.23469569861,1153.67436164882,742.740228499724,1524.26925653707,TRUE,FALSE,FALSE,FALSE,"map_full",2005,"MAP",FALSE
"CMR","1-5","Cameroon",48.6084683420969,12723.5630944985,315284.592740465,4035.58035738596,"direct age match","estimated",0.994188327616715,FALSE,2020,0.0476397454137084,-0.254484080736762,0.775316395458321,0.706199162263841,0.851198281147072,0.224683604541679,0.148801718852928,0.293800837736159,9864.7870758131,2858.7760186854,1893.28805839505,3738.19349615254,3128.85161627089,906.728741115074,600.501293748143,1185.65688975158,TRUE,FALSE,FALSE,FALSE,"map_full",2005,"MAP",FALSE
"COD","1-5","Democratic Republic of the Congo",64.5181086884157,50833.2594687616,1014929.17090049,5008.55241195403,"direct age match","estimated",0.967925701459564,FALSE,2020,0.0540818536170674,-0.266571959349614,0.766000880817726,0.688959774274055,0.851656905559962,0.233999119182274,0.148343094440038,0.311040225725945,38938.3215279074,11894.9379408542,7540.76301006944,15811.1884995491,3836.55555917853,1171.9968527755,742.984163454375,1557.86127277441,TRUE,TRUE,FALSE,FALSE,"map_full",2005,"MAP",FALSE
"COG","1-5","Congo",32.8294542135053,1842.46203709811,55958.7861071369,3292.53396163846,"direct age match","estimated",0.999999884856155,FALSE,2020,0.0437894678224173,-0.209695771733329,0.81083088612588,0.744142203508144,0.883496088242609,0.18916911387412,0.116503911757391,0.255857796491856,1493.92512619356,348.536910904555,214.654034586422,471.408276931818,2669.68822971487,622.845731923592,383.593086124941,842.420484299417,TRUE,FALSE,FALSE,FALSE,"map_full",2005,"MAP",FALSE
