"iso3","country","year","series","pfpr_pct","exposure_source","status","ihme_under5_deaths","attributable_under5_deaths","counterfactual_under5_deaths","attributable_fraction","ihme_malaria_deaths","map_population_coverage","any_current_pfpr_outside_observed_support","any_zero_below_observed_support","temporal_transport_from_pre2016_fit"
"MLI","Mali",2015,"map_full",29.3609132094117,"MAP","estimated",87968.261234185,27014.0496876501,60954.2115465349,0.307088594325339,17514.868481058,0.97767054940682,FALSE,TRUE,FALSE
"MOZ","Mozambique",2015,"map_full",34.6327854633793,"MAP","estimated",74024.3876125815,21561.6262054738,52462.7614071077,0.291277333063801,6527.55341006905,0.999790945132115,FALSE,TRUE,FALSE
"MRT","Mauritania",2015,"map_full",6.4035707842887,"MAP","estimated",6687.89899376322,505.015450206242,6182.88354355697,0.0755118237696463,382.678216987015,0.840119682930452,FALSE,TRUE,FALSE
"MWI","Malawi",2015,"map_full",18.220052663991,"MAP","estimated",39889.0024103965,9071.64072720643,30817.3616831901,0.22742210080546,4821.92982126994,0.999764978481837,FALSE,TRUE,FALSE
"NAM","Namibia",2015,"map_full",0.747527078008077,"MAP","estimated",2917.63286683462,35.1187545522961,2882.51411228233,0.0120367284559681,8.80805539286492,0.611389973186959,FALSE,TRUE,FALSE
"NER","Niger",2015,"map_full",24.4675094266675,"MAP","estimated",130781.033490802,43863.4366973228,86917.5967934792,0.335396009088793,23833.605476099,0.952363358910006,FALSE,TRUE,FALSE
"NGA","Nigeria",2015,"map_full",24.7148386742744,"MAP","estimated",864459.156359802,260857.518059305,603601.638300497,0.301758060100565,131749.412498181,0.999968748812492,FALSE,TRUE,FALSE
"RWA","Rwanda",2015,"map_full",3.51517020020461,"MAP","estimated",24192.851240852,1388.30931419793,22804.541926654,0.0573851052270202,2258.86330735559,0.814603360177058,FALSE,TRUE,FALSE
"SEN","Senegal",2015,"map_full",3.7940130969993,"MAP","estimated",25792.154911383,1305.60470002722,24486.5502113558,0.0506202255884798,1477.05079283071,0.99558981120801,FALSE,TRUE,FALSE
"SLE","Sierra Leone",2015,"map_full",39.4884460983626,"MAP","estimated",30658.3071959905,10277.4980439636,20380.8091520269,0.335227185841093,5877.6609699097,0.99816935916103,FALSE,TRUE,FALSE
"SOM","Somalia",2015,"map_full",3.06207942936047,"MAP","estimated",74992.4241087959,4240.74363955932,70751.6804692365,0.0565489606444383,1156.96102925527,0.983183349547194,FALSE,TRUE,FALSE
"SSD","South Sudan",2015,"map_full",26.9542365045867,"MAP","estimated",37596.1477230602,11037.0970530209,26559.0506700393,0.293569892700765,4239.80271119919,0.998944588913762,FALSE,TRUE,FALSE
"STP","Sao Tome and Principe",2015,"map_full",,"MAP","missing_MAP_no_estimate",246.668713665251,,,,1.97586382035857,,,TRUE,FALSE
"SWZ","Swaziland",2015,"map_full",1.50976317944939,"MAP","estimated",2182.78050307361,50.5048129027471,2132.27569017086,0.0231378339835959,1.1775372350791,0.0264825648638429,FALSE,TRUE,FALSE
"TCD","Chad",2015,"map_full",15.4351335502291,"MAP","estimated",80419.5352387475,17853.0166182923,62566.5186204552,0.221998505279728,3813.80248648943,0.941951498070144,FALSE,TRUE,FALSE
"TGO","Togo",2015,"map_full",35.5367930048613,"MAP","estimated",19215.9012241169,6224.35736014488,12991.543863972,0.323917014744696,2690.54017770444,1,FALSE,TRUE,FALSE
"TZA","Tanzania",2015,"map_full",10.3871042581125,"MAP","estimated",105515.469734238,13347.1614461596,92168.3082880781,0.126494830376789,9239.79602778234,0.982661834291151,FALSE,TRUE,FALSE
"UGA","Uganda",2015,"map_full",22.5283221289013,"MAP","estimated",102980.329081345,26338.9076270922,76641.4214542533,0.255766395990896,20152.3749939553,0.972005626882908,FALSE,TRUE,FALSE
"ZMB","Zambia",2015,"map_full",18.7741653137543,"MAP","estimated",40792.1955819214,9694.7559119366,31097.4396699848,0.23766202759219,3116.41915303928,0.999994981989078,FALSE,TRUE,FALSE
"ZWE","Zimbabwe",2015,"map_full",6.83446267073993,"MAP","estimated",28833.3741163462,2712.31735774876,26121.0567585974,0.0940686770408567,786.280022691115,0.993374399109765,FALSE,TRUE,FALSE
"AGO","Angola",2024,"map_full",20.3401829769949,"MAP","estimated",78496.5769564462,20519.6328823547,57976.9440740915,0.26140799609313,14651.9398492798,0.997135198338393,FALSE,TRUE,FALSE
"BDI","Burundi",2024,"map_full",23.4246685162394,"MAP","estimated",43783.7562317264,12066.5527276993,31717.203504027,0.275594278933879,14430.2985954673,0.903118502531811,FALSE,TRUE,FALSE
"BEN","Benin",2024,"map_full",36.4070797441475,"MAP","estimated",33993.4310312077,11640.2722412834,22353.1587899243,0.342427106890064,7361.29305522589,1,FALSE,TRUE,FALSE
"BFA","Burkina Faso",2024,"map_full",20.8912355688325,"MAP","estimated",54484.0205521836,13395.057116997,41088.9634351866,0.245852948832355,10708.7756030255,1,FALSE,TRUE,FALSE
"BWA","Botswana",2024,"map_full",0.0785030798269115,"MAP","estimated",1172.25308563155,1.36575519886711,1170.88733043268,0.00116506854672199,0.695282142301979,0.500006041684288,FALSE,TRUE,FALSE
"CAF","Central African Republic",2024,"map_full",33.7356038277751,"MAP","estimated",30131.6302473718,9138.0505769255,20993.5796704464,0.303271031202254,3864.81190981826,1,FALSE,TRUE,FALSE
"CIV","Cote d'Ivoire",2024,"map_full",21.6015841554766,"MAP","estimated",76149.5103506282,17904.2195734807,58245.2907771475,0.235119300059071,12847.9944570404,0.999044906250652,FALSE,TRUE,FALSE
"CMR","Cameroon",2024,"map_full",25.1740174516115,"MAP","estimated",76158.9596642578,22344.7450728704,53814.2145913874,0.293396143689145,16295.439261067,0.994188327616715,FALSE,TRUE,FALSE
"COD","Democratic Republic of the Congo",2024,"map_full",36.0589155594133,"MAP","estimated",207594.492222304,69079.5298008251,138514.962421479,0.332761862134815,61774.2754897226,0.967916469947541,FALSE,TRUE,FALSE
"COG","Congo",2024,"map_full",23.0367800311056,"MAP","estimated",7790.75347139419,2026.30590910657,5764.44756228763,0.260091134515639,1414.45241393579,0.999607704919486,FALSE,TRUE,FALSE
"COM","Comoros",2024,"map_full",2.05693091322994,"MAP","estimated",991.364747730024,26.2789913709413,965.085756359082,0.0265078937203623,3.33028598949748,0.977875023773357,FALSE,TRUE,FALSE
"CPV","Cape Verde",2024,"map_full",,"MAP","missing_MAP_no_estimate",171.633171400474,,,,3.47634329775336e-24,,,TRUE,FALSE
"DJI","Djibouti",2024,"map_full",4.3967566637446,"MAP","estimated",1619.05851447361,80.480730227469,1538.57778424614,0.0497083518032299,19.4005119570286,0.900244405140964,FALSE,TRUE,FALSE
"ERI","Eritrea",2024,"map_full",1.01244593723427,"MAP","estimated",11415.5571326635,227.168250631951,11188.3888820315,0.019899882939743,43.3765641194195,0.941587510523092,FALSE,TRUE,FALSE
"ETH","Ethiopia",2024,"map_full",3.96841512486915,"MAP","estimated",191455.600459436,8983.75808181142,182471.842377624,0.0469234541076527,8908.38144328392,0.827585277262,FALSE,TRUE,FALSE
"GAB","Gabon",2024,"map_full",18.3938632660677,"MAP","estimated",1762.17544190006,362.160427489253,1400.01501441081,0.205518939191863,264.514045573738,0.999284909726468,FALSE,TRUE,FALSE
"GHA","Ghana",2024,"map_full",16.1544407206884,"MAP","estimated",39450.0929558237,7235.48403047143,32214.6089253523,0.183408541991872,6745.25942954957,0.999730304961018,FALSE,TRUE,FALSE
"GIN","Guinea",2024,"map_full",21.3998882059171,"MAP","estimated",41823.6813861269,11103.1831642228,30720.498221904,0.265475988632263,7062.92867541533,0.996935005435981,FALSE,TRUE,FALSE
"GMB","The Gambia",2024,"map_full",7.44118125415429,"MAP","estimated",4149.15874769844,385.881911328435,3763.27683637,0.0930024457469807,125.250703961608,0.99989435444155,FALSE,TRUE,FALSE
"GNB","Guinea-Bissau",2024,"map_full",6.4586512545087,"MAP","estimated",5124.05416089457,464.789032447023,4659.26512844755,0.0907072833058969,243.753822660091,0.996068689009789,FALSE,TRUE,FALSE
"GNQ","Equatorial Guinea",2024,"map_full",22.7935103595535,"MAP","estimated",2267.52069426983,556.271885847898,1711.24880842193,0.245321635764398,718.459783286752,0.967788791016353,FALSE,TRUE,FALSE
"KEN","Kenya",2024,"map_full",4.56636270936913,"MAP","estimated",40835.6314958744,2434.58397290752,38401.0475229669,0.0596191091878545,2762.50881132626,0.822215895130027,FALSE,TRUE,FALSE
"LBR","Liberia",2024,"map_full",15.076632247439,"MAP","estimated",14929.2413209443,2815.86084770131,12113.380473243,0.188613794041291,2689.78371276534,0.999979141849584,FALSE,TRUE,FALSE
"LSO","Lesotho",2024,"map_full",,"MAP","missing_MAP_no_estimate",2500.22260683638,,,,,0,,TRUE,FALSE
"MDG","Madagascar",2024,"map_full",9.56229188686996,"MAP","estimated",56616.2699064944,7900.37971197485,48715.8901945195,0.139542568329261,4898.31220543322,0.965066759112986,FALSE,TRUE,FALSE
"MLI","Mali",2024,"map_full",17.8255590399717,"MAP","estimated",87756.7145398564,20253.880107835,67502.8344320214,0.23079578826571,12944.5842730324,0.97767054940682,FALSE,TRUE,FALSE
"MOZ","Mozambique",2024,"map_full",24.0344454120773,"MAP","estimated",75208.0645451155,18975.4618878162,56232.6026572993,0.252306212140764,10284.9934524545,0.999790945132115,FALSE,TRUE,FALSE
"MRT","Mauritania",2024,"map_full",2.77377496776398,"MAP","estimated",5487.39520476196,179.658841963102,5307.73636279886,0.0327402775377275,192.831907593039,0.840119682930452,FALSE,TRUE,FALSE
"MWI","Malawi",2024,"map_full",19.1757235989892,"MAP","estimated",34215.8271722914,7850.99656319293,26364.8306090985,0.229455115133116,5556.77907078908,0.999764978481837,FALSE,TRUE,FALSE
"NAM","Namibia",2024,"map_full",0.94567686375632,"MAP","estimated",2453.1860336331,35.5923708322278,2417.59366280087,0.0145086309575619,11.0131110529254,0.611389973186959,FALSE,TRUE,FALSE
"NER","Niger",2024,"map_full",17.3368601964551,"MAP","estimated",137095.733919724,36989.9053450327,100105.828574691,0.269810768631882,20343.4978323923,0.952363358910006,FALSE,TRUE,FALSE
"NGA","Nigeria",2024,"map_full",24.7045606738025,"MAP","estimated",733038.165705799,214937.789234529,518100.37647127,0.293215004743413,138110.850542117,0.999968748812492,FALSE,TRUE,FALSE
"RWA","Rwanda",2024,"map_full",2.95274596542956,"MAP","estimated",19235.6005186113,922.275020305978,18313.3254983053,0.0479462556634839,2147.105688144,0.814603360177058,FALSE,TRUE,FALSE
"SEN","Senegal",2024,"map_full",6.76968783303698,"MAP","estimated",23309.1314317423,1873.6094035881,21435.5220281542,0.0803809189147489,766.297572416344,0.99558981120801,FALSE,TRUE,FALSE
"SLE","Sierra Leone",2024,"map_full",30.8209909320081,"MAP","estimated",27722.5042039334,8565.86849109587,19156.6357128375,0.308986101258504,6200.18547588636,0.99816935916103,FALSE,TRUE,FALSE
"SOM","Somalia",2024,"map_full",3.00562461766305,"MAP","estimated",77963.2725942302,4141.11088835744,73822.1617058727,0.0531161757397022,1200.23039386064,0.983183349547194,FALSE,TRUE,FALSE
"SSD","South Sudan",2024,"map_full",23.1223019010464,"MAP","estimated",40850.8188016772,11085.6323598254,29765.1864418517,0.271368669833622,4779.0227833698,0.998944588913762,FALSE,TRUE,FALSE
"STP","Sao Tome and Principe",2024,"map_full",,"MAP","missing_MAP_no_estimate",150.390666476629,,,,2.34744035019355,,,TRUE,FALSE
"SWZ","Swaziland",2024,"map_full",2.08854269781645,"MAP","estimated",1332.35134395888,38.9919090696968,1293.35943488919,0.029265485599195,0.481067001536171,0.0264825648638429,FALSE,TRUE,FALSE
"TCD","Chad",2024,"map_full",15.0510808013007,"MAP","estimated",92505.5931263154,19406.6311264079,73098.9619999074,0.209788732448949,4884.19831764987,0.941951498070144,FALSE,TRUE,FALSE
"TGO","Togo",2024,"map_full",20.9673047922131,"MAP","estimated",14559.6237615014,3763.30773355157,10796.3160279498,0.258475616897637,1863.65613692523,1,FALSE,TRUE,FALSE
"TZA","Tanzania",2024,"map_full",8.82121978993696,"MAP","estimated",89484.4613544148,9715.33130880029,79769.1300456145,0.108570037319904,9939.76533484766,0.982661834291151,FALSE,TRUE,FALSE
"UGA","Uganda",2024,"map_full",21.8964090477387,"MAP","estimated",93423.0026856156,23900.9292752156,69522.0734103999,0.255835592821249,26093.0901265167,0.972005626882908,FALSE,TRUE,FALSE
"ZMB","Zambia",2024,"map_full",14.2728881701827,"MAP","estimated",34784.1651348346,6959.15831114175,27825.0068236929,0.200066848928696,4717.79275413367,0.999994981989078,FALSE,TRUE,FALSE
"ZWE","Zimbabwe",2024,"map_full",3.38446214555114,"MAP","estimated",24202.7039972532,1151.4273959159,23051.2766013373,0.0475743287215583,275.192339219123,0.993374399109765,FALSE,TRUE,FALSE
