"age_band","pfpr_from_pct","pfpr_to_pct","hazard_ratio","lower_95","upper_95","percent_change","pfpr_p025","pfpr_p975","contrast_within_central_95pct"
"<1",40,20,1.02495963317367,0.996305457681793,1.05443791513488,2.49596331736654,1.76782403096607,67.5343293391306,TRUE
"1-5",40,20,0.974868630940457,0.93975693511536,1.01129218852219,-2.51313690595435,1.76768905979204,67.3804721618428,TRUE
"6-11",40,20,0.892892165157539,0.84403015608991,0.9445828598034,-10.7107834842461,1.75228032887322,67.0775337306141,TRUE
"12-23",40,20,0.882918226536649,0.826452094397126,0.943242324673734,-11.7081773463351,1.74737139843124,66.3280806954508,TRUE
"24-35",40,20,0.88480373516626,0.822214870431013,0.952157006542309,-11.519626483374,1.74574104390516,66.3446960305032,TRUE
"36-47",40,20,0.868951238709806,0.796016146823128,0.948569018692384,-13.1048761290194,1.74615801560054,66.4693798324298,TRUE
"48-59",40,20,1.07376271793601,0.960511660751831,1.20036686855719,7.37627179360149,1.72053231100745,66.3280806954508,TRUE
