"year","iso3","country","previous_deaths","rerun_deaths","difference_deaths"
2024,"SLE","Sierra Leone",8019.32327761276,8019.32327761211,-6.48469722364098e-10
2024,"SOM","Somalia",4129.19148039365,4129.1914803935,-1.44609657581896e-10
2024,"SSD","South Sudan",10539.1751864342,10539.1751864332,-9.96806193143129e-10
2024,"STP","Sao Tome and Principe",,,
2024,"SWZ","Swaziland",36.9255200726506,36.9255200726478,-2.8350655156828e-12
2024,"TCD","Chad",18832.158476162,18832.1584761611,-9.16770659387112e-10
2024,"TGO","Togo",3683.45824965038,3683.45824965022,-1.60071067512035e-10
2024,"TZA","Tanzania",9251.65540575795,9251.65540575739,-5.60248736292124e-10
2024,"UGA","Uganda",22843.4563955451,22843.4563955438,-1.25146470963955e-09
2024,"ZMB","Zambia",6778.89305479772,6778.89305479741,-3.06499714497477e-10
2024,"ZWE","Zimbabwe",1112.29010486462,1112.29010486455,-6.52562448522076e-11
