"edf","Ref.df","Chi.sq","p-value","term"
3.57014036203725,3.80829799948561,59.1861773169497,0,"s(pfpr_pct)"
1.00181984448129,1.00329195619029,43.5292144206382,0,"s(calendar_year)"
0.000998952185249508,68,0.00155930933261887,0.0189463838790827,"s(survey)"
23.7245288313548,30,770.711169832608,0,"s(country)"
214.678617934469,586,703.890774449021,0,"s(region)"
