"edf","Ref.df","Chi.sq","p-value","term"
3.39075407151815,3.72750147138987,66.8106441260957,0,"s(pfpr_pct)"
1.00079627637296,1.00144192119726,30.981406647638,0,"s(calendar_year)"
23.4582895352765,68,372.157712839361,0.159184954025151,"s(survey)"
17.1131996892818,30,823.248280383119,0.00392076723613322,"s(country)"
228.467974653592,586,832.389112709656,0.000159787896983565,"s(region)"
