"edf","Ref.df","Chi.sq","p-value","term"
2.57211194183143,3.01280525851136,16.9278987319217,0.000759853334052984,"s(pfpr_pct)"
1.40064300520217,1.65557386904689,10.7909400359646,0.00799851420725339,"s(calendar_year)"
7.43270956873235,68,12.6468933632342,0.270470381557234,"s(survey)"
14.1310878266563,30,66.043116849269,0.00270408795796628,"s(country)"
101.601453266416,586,154.148906352231,2.29935042639351e-06,"s(region)"
