"edf","Ref.df","Chi.sq","p-value","term"
3.4342294339877,3.71041414090889,52.0210027694155,0,"s(pfpr_pct)"
1.00141646179193,1.00255385642582,37.8942729517062,0,"s(calendar_year)"
18.0759970248733,68,222.961983741716,0.302735667174536,"s(survey)"
19.8562787439054,30,1115.01070347041,3.34932637696683e-05,"s(country)"
239.594747764578,586,822.790746445568,0.000357796781538022,"s(region)"
