"edf","Ref.df","Chi.sq","p-value","term"
1.01033859001849,1.01799917646278,14.814351179714,0.000126032868899173,"s(pfpr_pct)"
1.85417239072795,2.2843222499333,47.9266367818392,0,"s(calendar_year)"
2.24092177289376,68,3.55641165952913,0.336267802781271,"s(survey)"
23.30451056107,30,457.347714371163,0,"s(country)"
197.310805353555,586,408.602717040147,1.4580633029837e-06,"s(region)"
