"age_band","pfpr_pct","reference_pfpr_pct","log_hazard_ratio","standard_error","lower_95","upper_95","central_95_support","pfpr_p025","pfpr_p975","fit_signature"
"36-47",69.6521078798724,20,0.00512951920852525,0.0721079610800881,-0.136202084508447,0.146461122925498,FALSE,1.71186420675262,67.9040488141987,"025644b188001d89791e92541022a6d1936a9e38cc83b78969ec4f900e8f6e86"
"36-47",69.8889637345798,20,0.00461421486414516,0.0725517090739357,-0.137587134920769,0.146815564649059,FALSE,1.71186420675262,67.9040488141987,"025644b188001d89791e92541022a6d1936a9e38cc83b78969ec4f900e8f6e86"
"36-47",70.1258195892872,20,0.00410318912430737,0.0730128847230502,-0.139002064932871,0.147208443181486,FALSE,1.71186420675262,67.9040488141987,"025644b188001d89791e92541022a6d1936a9e38cc83b78969ec4f900e8f6e86"
"36-47",70.3626754439945,20,0.0035964012403971,0.0734918593734347,-0.140447643131535,0.147640445612329,FALSE,1.71186420675262,67.9040488141987,"025644b188001d89791e92541022a6d1936a9e38cc83b78969ec4f900e8f6e86"
"36-47",70.5995312987019,20,0.00309381046379985,0.0739889843687752,-0.141924598899,0.148112219826599,FALSE,1.71186420675262,67.9040488141987,"025644b188001d89791e92541022a6d1936a9e38cc83b78969ec4f900e8f6e86"
"36-47",70.8363871534093,20,0.00259537604590073,0.0745045904886374,-0.143433621311829,0.14862437340363,FALSE,1.71186420675262,67.9040488141987,"025644b188001d89791e92541022a6d1936a9e38cc83b78969ec4f900e8f6e86"
"36-47",71.0732430081166,20,0.00210105723808533,0.0750389874711038,-0.144975358205278,0.149177472681449,FALSE,1.71186420675262,67.9040488141987,"025644b188001d89791e92541022a6d1936a9e38cc83b78969ec4f900e8f6e86"
"36-47",71.310098862824,20,0.00161081329173854,0.0755924636215709,-0.14655041540654,0.149772041990017,FALSE,1.71186420675262,67.9040488141987,"025644b188001d89791e92541022a6d1936a9e38cc83b78969ec4f900e8f6e86"
"36-47",71.5469547175313,20,0.00112460345824613,0.0761652855086479,-0.148159356138704,0.150408563055196,FALSE,1.71186420675262,67.9040488141987,"025644b188001d89791e92541022a6d1936a9e38cc83b78969ec4f900e8f6e86"
"36-47",71.7838105722387,20,0.000642386988993107,0.076757697747319,-0.149802700595752,0.151087474573738,FALSE,1.71186420675262,67.9040488141987,"025644b188001d89791e92541022a6d1936a9e38cc83b78969ec4f900e8f6e86"
"36-47",72.0206664269461,20,0.000164123135364919,0.0773699228687567,-0.151480925687398,0.151809171958128,FALSE,1.71186420675262,67.9040488141987,"025644b188001d89791e92541022a6d1936a9e38cc83b78969ec4f900e8f6e86"
"36-47",72.2575222816534,20,-0.000310228851253163,0.0780021612754291,-0.153194464951094,0.152574007248588,FALSE,1.71186420675262,67.9040488141987,"025644b188001d89791e92541022a6d1936a9e38cc83b78969ec4f900e8f6e86"
"36-47",72.4943781363608,20,-0.000780709719475981,0.0786545912794217,-0.154943708627142,0.153382289188191,FALSE,1.71186420675262,67.9040488141987,"025644b188001d89791e92541022a6d1936a9e38cc83b78969ec4f900e8f6e86"
