"iso3","state","key","year","series","exposure_source","pfpr_pct","under5_person_years","ihme_under5_deaths","attributable_under5_deaths","counterfactual_under5_deaths","attributable_fraction","ihme_malaria_rate_per100000","ihme_malaria_rate_lower","ihme_malaria_rate_upper","ihme_malaria_deaths","any_current_pfpr_outside_central95","any_zero_below_observed_support","any_negative_attributable_band","model_over_ihme_malaria","attributable_rate_per100000","ihme_malaria_share_of_allcause"
"NGA","Zamfara","zamfara",2024,"map_full","MAP",34.6814501326872,787829.609010779,20179.4627490544,6855.9863093568,13323.4764396976,0.339750685863927,382.28330943247,59.34800721624,755.66174107797,3011.7411020153,FALSE,TRUE,FALSE,2.27641954508279,870.237197351006,0.149247833773792
"NGA","Ogun","ogun",2024,"map_full","MAP",23.0610670171334,2047073.09638667,29614.4280519417,6663.94616960473,22950.481882337,0.22502363232937,261.76921631223,105.27982946653,419.32625185371,5358.60720174989,FALSE,TRUE,FALSE,1.24359668822685,325.535330485628,0.18094582790359
"NGA","Benue","benue",2024,"map_full","MAP",29.6189343353326,1582468.45314582,23741.1641181418,6141.63477671055,17599.5293414313,0.258691391296075,275.64314149171,81.56534150852,469.54571504484,4361.96575736641,FALSE,TRUE,FALSE,1.40799701747742,388.104721108435,0.183730070507925
"NGA","Nasarawa","nasarawa",2024,"map_full","MAP",28.7946737320367,1049913.83293037,19142.3193264844,5474.14516300595,13668.1741634784,0.285970841340641,305.04405170737,80.00842293321,572.50438840466,3202.69969540696,FALSE,TRUE,FALSE,1.7092283647001,521.389945661281,0.167309908521684
"NGA","FCT (Abuja)","fct",2024,"map_full","MAP",25.3431153011793,1013477.50040093,17161.3457524102,4773.39723187499,12387.9485205352,0.278148188419582,335.37150807149,95.54701744817,658.4705902348,3398.91477705982,FALSE,TRUE,FALSE,1.40438861959468,470.991929271904,0.198056424367679
"NGA","Yobe","yobe",2024,"map_full","MAP",26.5140228746164,903232.498717039,16061.8273972182,4593.79657032952,11468.0308268887,0.286007093509493,288.92441488142,66.46034694012,593.53860228115,2609.65921193703,FALSE,TRUE,FALSE,1.76030515759173,508.595137669936,0.162475859526981
"NGA","Gombe","gombe",2024,"map_full","MAP",23.2960463398307,678677.282158504,15302.3375764205,4573.06406237959,10729.2735140409,0.298847417235539,357.58517604081,82.19985836729,807.52209705972,2426.84935415547,FALSE,TRUE,FALSE,1.88436256026736,673.820117837915,0.158593374511292
"NGA","Abia","abia",2024,"map_full","MAP",29.3385490348385,691092.403994853,13062.5703933215,4430.34742846293,8632.22296485856,0.339163525635662,514.85316421968,242.27973296835,837.51071395076,3558.11110964936,FALSE,TRUE,FALSE,1.24514027019789,641.064408008733,0.272389813223017
"NGA","Borno","borno",2024,"map_full","MAP",18.9105232538524,852925.462272557,13264.0347742775,3213.67130443351,10050.363469844,0.242284595835474,285.69200498076,71.01273462892,577.88132389409,2436.73985415788,FALSE,TRUE,FALSE,1.31884053972767,376.782198044706,0.183710303510616
"NGA","Adamawa","adamawa",2024,"map_full","MAP",24.3095856120304,556033.558641345,10734.1437029198,2860.17760550026,7873.96609741949,0.26645605692071,353.45279347754,84.57155244492,663.09634058538,1965.31614569041,FALSE,TRUE,FALSE,1.4553269771747,514.389385505623,0.183090165371629
"NGA","Ebonyi","ebonyi",2024,"map_full","MAP",26.0077534160741,442171.756845013,9227.8432234721,2822.23872399239,6405.60449947971,0.305839474690434,339.66752271492,100.97264366109,726.31944885786,1501.9138526205,FALSE,TRUE,FALSE,1.87909494214214,638.267523943558,0.162758926029454
"NGA","Anambra","anambra",2024,"map_full","MAP",21.7136200822191,859475.401588528,9548.6404180613,2610.69751777022,6937.94290029108,0.273410391790654,290.14801254314,112.85217503435,441.39005617737,2493.75079600629,FALSE,TRUE,FALSE,1.04689591355769,303.754768658298,0.261162918156322
"NGA","Rivers","rivers",2024,"map_full","MAP",26.6094897166155,417019.127511268,8576.29611237255,2546.23862219712,6030.05749017544,0.296892573301405,503.33713575903,159.51732973755,839.681285326,2099.01213198251,FALSE,TRUE,FALSE,1.21306522406433,610.580775369427,0.244745762562277
"NGA","Oyo","oyo",2024,"map_full","MAP",26.4300347178255,790988.272700056,8565.10649130806,2430.59640524244,6134.51008606561,0.283778889113525,239.55768117042,92.91191433541,359.26145828299,1894.87316441021,FALSE,TRUE,FALSE,1.28272248026637,307.28602295778,0.221231711051479
"NGA","Delta","delta",2024,"map_full","MAP",20.0233537267664,583561.111380461,9654.35567851072,2321.51486951165,7332.84080899907,0.240462952352069,320.05605825616,79.61710606928,619.81028683582,1867.72269060014,FALSE,TRUE,FALSE,1.24296550081837,397.818638740322,0.193459072028747
"NGA","Edo","edo",2024,"map_full","MAP",28.0797252309271,481143.122124925,7316.73529375472,2064.07795222498,5252.65734152974,0.282103680037024,322.79462927017,99.93479038421,531.52097477742,1553.10415732207,FALSE,TRUE,FALSE,1.32900162715677,428.994587537523,0.212267369935843
"NGA","Ondo","ondo",2024,"map_full","MAP",31.9566648029974,472970.696708927,6211.53371172841,2041.91798106499,4169.61573066341,0.328730081140752,340.53124459002,136.36452781369,522.97297296441,1610.613000049,FALSE,TRUE,FALSE,1.26778933300729,431.721879446925,0.259293932029684
"NGA","Enugu","enugu",2024,"map_full","MAP",20.5886799519834,573862.243099442,6832.45752140322,1900.56258283249,4931.89493857072,0.278166761648913,297.39630774769,105.81290039331,512.38445847781,1706.64512253581,FALSE,TRUE,FALSE,1.11362494623871,331.187947227111,0.249784959099945
"NGA","Osun","osun",2024,"map_full","MAP",26.6930395242069,557935.188846158,6791.52193452783,1856.74640589064,4934.77552863719,0.273391799922049,222.44234285813,60.18911323442,396.27172344674,1241.08410569933,FALSE,TRUE,FALSE,1.49606815312843,332.788905057324,0.182740204281709
"NGA","Kogi","kogi",2024,"map_full","MAP",25.3386039692607,365652.07356632,5276.91803184335,1450.1805654046,3826.73746643875,0.274815821783387,277.25252434939,91.42263699273,504.80000194108,1013.77960429851,FALSE,TRUE,FALSE,1.4304692649721,396.601214717732,0.19211585212825
"NGA","Kwara","kwara",2024,"map_full","MAP",23.9522863197281,456838.892173277,4643.53296760753,1217.98778169732,3425.5451859102,0.262297649267011,211.73647413699,73.97332934452,350.4306097852,967.294562774182,FALSE,TRUE,FALSE,1.25916946974679,266.612103865129,0.208310045287039
"NGA","Lagos","lagos",2024,"map_full","MAP",10.6486879119016,603761.818266977,8500.69541253775,1144.17897659387,7356.51643594388,0.134598279442681,270.72560691469,84.41484373728,446.87138509594,1634.53784682244,FALSE,TRUE,FALSE,0.70000151958437,189.508336230684,0.192282838932406
"NGA","Ekiti","ekiti",2024,"map_full","MAP",29.24066839713,210524.808365059,3690.54480261126,1126.9252327354,2563.61956987587,0.305354708588833,434.17128559786,156.58498372579,707.82518394696,914.038266981008,FALSE,TRUE,FALSE,1.23290815433531,535.293318391844,0.247670280641025
"NGA","Cross River","crossriver",2024,"map_full","MAP",31.0693055166162,282050.927293291,3633.56781669948,1080.2276852111,2553.34013148837,0.297291185882508,298.14262017142,112.97246485267,497.71180096104,840.914024850005,FALSE,TRUE,FALSE,1.28458754794081,382.990297382652,0.231429291338738
"NGA","Akwa Ibom","akwaibom",2024,"map_full","MAP",31.2500767570482,279284.886360765,3523.18390250825,974.713953490177,2548.46994901807,0.276657131861965,300.07457485043,149.42969491831,413.71462013319,838.062935368573,FALSE,TRUE,FALSE,1.1630557949225,349.003473188697,0.237870902728618
"NGA","Bayelsa","bayelsa",2024,"map_full","MAP",26.0784711110067,94845.7358089092,1597.61574843174,447.643312491118,1149.97243594062,0.280194604322432,283.31217588466,73.01860918909,588.39326212694,268.709517854037,FALSE,TRUE,FALSE,1.66590047150573,471.96988738957,0.168194084289548
