"iso3","source_age","deaths","rate_per100000","implied_person_years","ihme_deaths_lower","ihme_deaths_upper","ihme_rate_lower","ihme_rate_upper"
"SEN","2 to 4",9008.8321062343,822.85645191645,1094824.26555112,8128.64703277355,9868.65641274999,742.4613509714,901.39182362589
"SLE","0 to 6 days (early neonatal)",7586.15045786447,188431.308101845,4025.95011109526,7148.6242672439,8047.99324225724,177563.657521308,199902.955083261
"SLE","7 to 27 days (late neonatal)",1322.81578412154,11213.4022443638,11796.738895962,1202.69363271406,1466.26098720269,10195.1364976446,12429.375610785
"SLE","1 to 5 months",7618.88518592398,9039.52828328703,84284.1014172206,6925.18187283487,8318.88513610786,8216.47470446893,9870.05259144658
"SLE","6-11 months",7534.32141994297,8030.03241116257,93826.7871680006,6792.37738054217,8313.33341593994,7239.2731175801,8860.2984998885
"SLE","12 to 23 months",6023.81865036308,3301.3121521273,182467.406073111,5477.08834753174,6594.72385049119,3001.6803907089,3614.19279882174
"SLE","2 to 4",7755.26096917432,1461.88155415498,530498.58568447,6997.35457467214,8628.26203442747,1319.01474640953,1626.44392789379
"SOM","0 to 6 days (early neonatal)",16228.0670985812,145505.976586719,11152.8526038994,15112.4029974392,17379.74655997,135502.579780848,155832.298491001
"SOM","7 to 27 days (late neonatal)",6484.02977676728,19797.0084419273,32752.573681966,5835.14895062522,7166.05886119257,17815.8486331049,21879.3763530659
"SOM","1 to 5 months",15109.0145249778,6446.64739446106,234370.10899587,13557.189009863,17029.3451762299,5784.52135724434,7266.00557092796
"SOM","6-11 months",14558.290752063,5523.70238004411,263560.375820732,13245.2254545125,16214.6020810497,5025.49953241896,6152.13953560248
"SOM","12 to 23 months",16287.9055919906,3253.29972061643,500658.00850665,14808.485823602,18029.4480665241,2957.80464348754,3601.15043806089
"SOM","2 to 4",22529.041818762,1694.66587672387,1329409.06689614,20219.2867679456,25505.6867317147,1520.92288757688,1918.57324933586
"SSD","0 to 6 days (early neonatal)",6879.17062866894,102411.088216981,6717.21270463784,6352.77531134494,7438.21879944877,94574.5741676264,110733.709449354
"SSD","7 to 27 days (late neonatal)",1772.67261620914,8952.24638485507,19801.4279321898,1570.79030169234,1972.62862317253,7932.71226232539,9962.05238292823
"SSD","1 to 5 months",10103.8338231837,7054.35595928329,143228.295843044,9187.7170039673,11009.8758538652,6414.73596392962,7686.94187769311
"SSD","6-11 months",5253.70670826042,3215.20222545222,163402.061203832,4698.30808492834,5822.588735825,2875.30527480161,3563.35084938846
"SSD","12 to 23 months",5359.30516572827,1703.92213230503,314527.586919615,4809.21298645679,5921.53416787343,1529.02740060315,1882.67561070464
"SSD","2 to 4",8243.03410025645,954.64536801464,863465.573336342,7337.47610776965,9243.0681162897,849.7705449238,1070.46168390657
"STP","0 to 6 days (early neonatal)",75.0736456634428,66033.0941417653,113.690940337081,68.6505824271011,81.4469974609636,60383.5118467311,71638.9513706919
"STP","7 to 27 days (late neonatal)",34.1091845053234,10107.0288023647,337.479838756797,30.7825919847969,38.1644735660368,9121.31287551674,11308.6677137889
"STP","1 to 5 months",79.1758437799184,3221.18722401543,2457.97087451565,72.1560901963312,88.0013779642022,2935.59581785321,3580.24494417751
"STP","6-11 months",72.9600869760044,2579.45223782616,2828.5108716528,66.2043257136993,81.7552522452972,2340.60707976044,2890.39908117887
"STP","12 to 23 months",71.2271331322536,1306.76519192541,5450.64511760574,63.8034197712349,78.765925217868,1170.56638974987,1445.07528041868
"STP","2 to 4",81.1965702893642,539.45740035102,15051.5258918555,73.1596011730835,89.5683093385232,486.06102596329,595.07793417138
"SWZ","0 to 6 days (early neonatal)",727.05334777533,108011.482792345,673.125976034521,662.973785447067,787.597064656504,98491.7844580501,117005.893799605
"SWZ","7 to 27 days (late neonatal)",113.130861054227,5660.22125229042,1998.70033363887,100.165288732657,126.374398705154,5011.5210893218,6322.82871915441
"SWZ","1 to 5 months",875.862759149755,6036.64562200439,14509.0968394288,787.10566677136,972.861684708255,5424.91152607365,6705.18430936708
"SWZ","6-11 months",724.21360566263,4355.85240415764,16626.2200475703,646.598186036859,797.54180576721,3889.02699583452,4796.89191821902
"SWZ","12 to 23 months",394.499486207016,1224.93619954808,32205.7170285734,357.247318288663,445.039494409894,1109.26677388275,1381.86488447082
"SWZ","2 to 4",412.947730487542,451.754625866,91409.7403421013,371.09981953491,464.324415017233,405.97404406365,507.95945079758
"TCD","0 to 6 days (early neonatal)",15002.3349921517,152973.796892826,9807.12729688098,14072.0280094828,15830.1649195522,143487.767452128,161414.902043607
"TCD","7 to 27 days (late neonatal)",3925.76900818118,13619.0531904576,28825.564841261,3500.028238303,4340.68941643634,12142.0976746761,15058.4713268934
"TCD","1 to 5 months",12104.3507133646,5856.45938433502,206683.764353281,11109.9833633239,13336.8318954074,5375.35369461036,6452.771913236
"TCD","6-11 months",13083.2356169788,5623.03524832713,232672.125270263,11909.9126338648,14453.437293981,5118.75353355314,6211.9333277213
"TCD","12 to 23 months",11936.8531231376,2681.13206795435,445216.901689037,10808.3988266213,13220.3879060353,2427.6703749604,2969.42633037528
"TCD","2 to 4",21594.4064110132,1797.62681729471,1201273.04528707,19491.0538078971,23780.898487238,1622.5331854707,1979.64139631178
"TGO","0 to 6 days (early neonatal)",5791.71564688418,135655.414723173,4269.43197122145,5389.03048260773,6200.44824948016,126223.594120554,145228.880358674
"TGO","7 to 27 days (late neonatal)",1103.22573655094,8773.1826261757,12574.9774461476,984.538395744446,1220.81138775423,7829.34522118018,9708.25906433912
"TGO","1 to 5 months",2884.77419935405,3160.10747947834,91287.217858497,2592.4509869228,3212.17700518551,2839.88388269354,3518.75879289547
"TGO","6-11 months",2902.51616259472,2777.47633501214,104501.922338864,2611.56705775034,3250.61366284981,2499.06126059759,3110.57786316043
"TGO","12 to 23 months",3158.87056761559,1568.69874229163,201368.846831672,2859.69354698755,3489.77586278278,1420.12709114734,1733.02669091608
"TGO","2 to 4",6307.13716804199,1143.20296498236,551707.55860831,5662.76423910128,7076.88944970072,1026.40686188633,1282.72475866603
"TZA","0 to 6 days (early neonatal)",38983.3139001036,122819.803763177,31740.2509250639,36414.0695055302,42026.8276481385,114725.209928241,132408.618152895
"TZA","7 to 27 days (late neonatal)",7580.50457294364,8084.71823780886,93763.3736880622,6802.97167512944,8514.49431107433,7255.46810822101,9080.83186021109
"TZA","1 to 5 months",24224.5242704796,3560.55253958173,680358.567980163,21674.9486216427,26617.9563969579,3185.81254675618,3912.34235147224
"TZA","6-11 months",23258.3731624254,2984.94616800029,779189.03234382,21009.9128924672,25883.6758779037,2696.38201005844,3321.87374353114
"TZA","12 to 23 months",23020.1214492231,1544.38629028031,1490567.58623809,20993.1231501077,25263.1993950069,1408.39793806938,1694.8711100559
"TZA","2 to 4",26138.1970307184,645.3260089367,4050386.42000284,23411.2368019514,28940.1648925819,578.00008133384,714.50380017227
"UGA","0 to 6 days (early neonatal)",33320.2249297966,126203.988273695,26401.8795171006,30998.5511220288,36115.2658385253,117410.395354433,136790.510748045
"UGA","7 to 27 days (late neonatal)",5795.37323206731,7439.55184319378,77899.4938703105,5205.29628800464,6386.6341221329,6682.06689079467,8198.55663345588
"UGA","1 to 5 months",22423.8913033498,3975.94390442585,563989.126667217,20137.3434113144,24712.3338713667,3570.51979535705,4381.70395542895
"UGA","6-11 months",23527.9665036471,3654.23981036133,643853.92652489,21254.6084982197,26228.0425499781,3301.15382116848,4073.60139768662
"UGA","12 to 23 months",24131.6470994858,1966.10845046263,1227381.28172978,21833.9181751357,26649.4422832024,1778.90265234978,2171.24398749545
"UGA","2 to 4",28716.7998789187,872.9468048781,3289639.15309006,25959.0912853916,31628.5656597062,789.11668050301,961.46003217394
"ZMB","0 to 6 days (early neonatal)",11396.0302549594,115577.41048052,9860.08442963009,10503.7702091612,12332.0940647333,106528.197442172,125070.876955929
"ZMB","7 to 27 days (late neonatal)",2612.93352536928,8985.86324918105,29078.2694206638,2320.54367074335,2908.69742100076,7980.33623381419,10002.99357201
"ZMB","1 to 5 months",9005.98686234123,4284.34230001505,210206.987016644,8192.03969291152,10002.3090855557,3897.13006650102,4758.31428227633
"ZMB","6-11 months",8516.98692422041,3560.58423799238,239201.94987502,7713.96237350487,9407.25652947323,3224.87436976801,3932.76749390562
"ZMB","12 to 23 months",9411.90505863157,2060.63507782815,456747.784209878,8539.40184475654,10373.1752170755,1869.609911634,2271.0948089261
"ZMB","2 to 4",11455.398541544,931.61646221479,1229626.0324029,10429.5690098868,12729.6294010033,848.19032250851,1035.24397382246
"ZWE","0 to 6 days (early neonatal)",8120.2151346949,98733.4327433131,8224.38247012621,7430.40923344287,8779.52663445794,90346.1051383818,106749.9799085
"ZWE","7 to 27 days (late neonatal)",1767.16360077244,7257.09164242877,24350.8513857077,1569.91220950245,1978.99623612029,6447.05264976438,8127.01044728903
"ZWE","1 to 5 months",5503.53481250095,3108.81778265244,177029.829255716,4974.91840022245,6101.11219299206,2810.21476501358,3446.3752344127
"ZWE","6-11 months",3992.77397247206,1962.47809698492,203455.721549525,3576.82659038874,4464.33483468542,1758.03686578461,2194.2537672005
"ZWE","12 to 23 months",4201.24587177356,1057.72823915518,397195.207261285,3789.10779268433,4614.75114371212,953.96614143729,1161.83454869243
"ZWE","2 to 4",4932.31730208555,436.05527726561,1131122.0295314,4463.68167229808,5507.08729444815,394.62423644487,486.86942263246
