"iso3","state","key","age_band","year","series","exposure_source","pfpr_pct","ihme_deaths","implied_person_years","age_mapping","ihme_rate_per100000","log_hr_zero_vs_current","log_hr_se","hr_zero_vs_current","hr_lower_95","hr_upper_95","attributable_fraction","af_lower_95","af_upper_95","counterfactual_deaths","attributable_deaths","attributable_deaths_lower_95","attributable_deaths_upper_95","zero_below_observed_support","current_pfpr_outside_central95","current_pfpr_outside_observed_support","negative_attributable_estimate"
"NGA","Abia","abia","<1",2024,"map_full","MAP",29.3385490348385,3492.21115981618,11286.8864210489,"0-27 days mapped to model <1 completed month",30940.429712339,-0.0900527206283655,0.0303786298459208,0.913883003514955,0.861056775719398,0.969950144594979,0.0861169964850448,0.0300498554050215,0.138943224280602,3191.47242364125,300.738736174924,104.940440396278,485.219078413561,TRUE,FALSE,FALSE,FALSE
"NGA","Abia","abia","1-5",2024,"map_full","MAP",29.3385490348385,1505.75840401694,61049.6967925562,"direct age match",2466.44698192921,-0.198108882608968,0.0423286519462524,0.820280533990641,0.75497318990469,0.891237150459496,0.179719466009359,0.108762849540504,0.24502681009531,1235.14430770791,270.614096309028,163.770574740443,368.951178510475,TRUE,FALSE,FALSE,FALSE
"NGA","Abia","abia","6-11",2024,"map_full","MAP",29.3385490348385,2313.65525701036,71570.1764903117,"direct age match",3232.70860918382,-0.481111977473395,0.0539875201471594,0.618095701032726,0.556033065063111,0.687085570337035,0.381904298967274,0.312914429662965,0.443966934936889,1430.06036802987,883.594888980489,723.976115184118,1027.18643295551,TRUE,FALSE,FALSE,FALSE
"NGA","Abia","abia","12-23",2024,"map_full","MAP",29.3385490348385,2260.94653819113,138665.223521518,"IHME 1 to 4 minus 2 to 4",1630.50726113767,-0.760965912614865,0.0670386222908353,0.467214920201677,0.409687087329862,0.532820751275721,0.532785079798323,0.467179248724279,0.590312912670139,1056.34795642123,1204.59858176991,1056.26730511789,1334.66593635107,TRUE,FALSE,FALSE,FALSE
"NGA","Abia","abia","24-35",2024,"map_full","MAP",29.3385490348385,1163.33301142896,136057.723848422,"IHME 2-4 rate shared; deaths and person-time divided equally",855.029011601722,-0.87262433117907,0.0698190480129657,0.417853523056799,0.364412188768684,0.479132071078471,0.582146476943201,0.520867928921529,0.635587811231316,486.102797313866,677.230214115094,605.942856309048,739.400282467268,TRUE,FALSE,FALSE,FALSE
"NGA","Abia","abia","36-47",2024,"map_full","MAP",29.3385490348385,1163.33301142896,136057.723848422,"IHME 2-4 rate shared; deaths and person-time divided equally",855.029011601722,-0.713312727410802,0.0758478615540715,0.490018208966989,0.422327357896285,0.568558585253159,0.509981791033011,0.431441414746841,0.577672642103715,570.054358692593,593.278652736367,501.910040272614,672.025654358639,TRUE,FALSE,FALSE,FALSE
"NGA","Abia","abia","48-59",2024,"map_full","MAP",29.3385490348385,1163.33301142896,136057.723848422,"IHME 2-4 rate shared; deaths and person-time divided equally",855.029011601722,-0.632830044589675,0.0856777925153721,0.531086673255843,0.448988269273958,0.628196934779734,0.468913326744157,0.371803065220266,0.551011730726042,617.830658928508,545.502352500452,432.53077952121,641.01013603821,TRUE,FALSE,FALSE,FALSE
"NGA","Adamawa","adamawa","<1",2024,"map_full","MAP",24.3095856120304,4006.59711293149,9063.2871120074,"0-27 days mapped to model <1 completed month",44206.8872299477,-0.0737087935817691,0.0285684340616103,0.928942168379012,0.878356330449558,0.98244131940284,0.0710578316209876,0.0175586805971595,0.121643669550442,3721.89700990767,284.700103023821,70.3505589874654,487.377175227192,TRUE,FALSE,FALSE,FALSE
"NGA","Adamawa","adamawa","1-5",2024,"map_full","MAP",24.3095856120304,1548.61120434922,48597.1210571777,"direct age match",3186.63157541199,-0.173531809459926,0.0397438291021511,0.840690408828684,0.777688115886861,0.908796661616158,0.159309591171316,0.0912033383838416,0.222311884113139,1301.90258650102,246.708617848193,141.23851169527,344.274674597591,TRUE,FALSE,FALSE,FALSE
"NGA","Adamawa","adamawa","6-11",2024,"map_full","MAP",24.3095856120304,1484.10011009275,56836.3180710748,"direct age match",2611.18270933183,-0.428846455612468,0.0524017231831438,0.651259918809771,0.587691086017425,0.721704807065142,0.348740081190229,0.278295192934858,0.412308913982575,966.534917204573,517.565192888172,413.017926472905,611.90770463376,TRUE,FALSE,FALSE,FALSE
