"iso3","state","key","year","series","exposure_source","pfpr_pct","under5_person_years","ihme_under5_deaths","attributable_under5_deaths","counterfactual_under5_deaths","attributable_fraction","ihme_malaria_rate_per100000","ihme_malaria_rate_lower","ihme_malaria_rate_upper","ihme_malaria_deaths","any_current_pfpr_outside_central95","any_zero_below_observed_support","any_negative_attributable_band","model_over_ihme_malaria","attributable_rate_per100000","ihme_malaria_share_of_allcause"
"NGA","Oyo","oyo",2024,"map_full","MAP",26.4300347178255,790988.272700056,8565.10649130806,2459.80189157474,6105.30459973331,0.287188710855022,239.55768117042,92.91191433541,359.26145828299,1894.87316441021,FALSE,TRUE,FALSE,1.29813537801638,310.978301002891,0.221231711051479
"NGA","Delta","delta",2024,"map_full","MAP",20.0233537267664,583561.111380461,9654.35567851072,2365.25998898641,7289.09568952431,0.244994080159192,320.05605825616,79.61710606928,619.81028683582,1867.72269060014,FALSE,TRUE,FALSE,1.26638713599736,405.314874973624,0.193459072028747
"NGA","Edo","edo",2024,"map_full","MAP",28.0797252309271,481143.122124925,7316.73529375472,2091.35224969591,5225.38304405881,0.285831339488392,322.79462927017,99.93479038421,531.52097477742,1553.10415732207,FALSE,TRUE,FALSE,1.34656277870114,434.663232939845,0.212267369935843
"NGA","Ondo","ondo",2024,"map_full","MAP",31.9566648029974,472970.696708927,6211.53371172841,2058.98857953704,4152.54513219137,0.331478291045789,340.53124459002,136.36452781369,522.97297296441,1610.613000049,FALSE,TRUE,FALSE,1.27838815374916,435.33110906534,0.259293932029684
"NGA","Enugu","enugu",2024,"map_full","MAP",20.5886799519834,573862.243099442,6832.45752140322,1933.94210772053,4898.51541368268,0.283052196323549,297.39630774769,105.81290039331,512.38445847781,1706.64512253581,FALSE,TRUE,FALSE,1.13318350850058,337.004591428645,0.249784959099945
"NGA","Osun","osun",2024,"map_full","MAP",26.6930395242069,557935.188846158,6791.52193452783,1882.22206090771,4909.29987362012,0.277142896548499,222.44234285813,60.18911323442,396.27172344674,1241.08410569933,FALSE,TRUE,FALSE,1.51659508994124,337.354964973666,0.182740204281709
"NGA","Kogi","kogi",2024,"map_full","MAP",25.3386039692607,365652.07356632,5276.91803184335,1470.62999460886,3806.28803723448,0.278691081751584,277.25252434939,91.42263699273,504.80000194108,1013.77960429851,FALSE,TRUE,FALSE,1.4506407392428,402.193806879131,0.19211585212825
"NGA","Kwara","kwara",2024,"map_full","MAP",23.9522863197281,456838.892173277,4643.53296760753,1237.07313738743,3406.45983022009,0.266407742987298,211.73647413699,73.97332934452,350.4306097852,967.294562774182,FALSE,TRUE,FALSE,1.27890012514857,270.789803272313,0.208310045287039
"NGA","Lagos","lagos",2024,"map_full","MAP",10.6486879119016,603761.818266977,8500.69541253775,1172.40886563645,7328.2865469013,0.137919171166544,270.72560691469,84.41484373728,446.87138509594,1634.53784682244,FALSE,TRUE,FALSE,0.71727238859328,194.184002725065,0.192282838932406
"NGA","Ekiti","ekiti",2024,"map_full","MAP",29.24066839713,210524.808365059,3690.54480261126,1139.65539217623,2550.88941043504,0.308804107016899,434.17128559786,156.58498372579,707.82518394696,914.038266981008,FALSE,TRUE,FALSE,1.24683553560664,541.34018742343,0.247670280641025
"NGA","Cross River","crossriver",2024,"map_full","MAP",31.0693055166162,282050.927293291,3633.56781669948,1092.74111554977,2540.8267011497,0.300735027024308,298.14262017142,112.97246485267,497.71180096104,840.914024850005,FALSE,TRUE,FALSE,1.29946829670808,387.42688281024,0.231429291338738
"NGA","Akwa Ibom","akwaibom",2024,"map_full","MAP",31.2500767570482,279284.886360765,3523.18390250825,986.954251594405,2536.22965091385,0.280131346788842,300.07457485043,149.42969491831,413.71462013319,838.062935368573,FALSE,TRUE,FALSE,1.17766125900837,353.386201614759,0.237870902728618
"NGA","Bayelsa","bayelsa",2024,"map_full","MAP",26.0784711110067,94845.7358089092,1597.61574843174,453.77325334275,1143.84249508899,0.28403153498467,283.31217588466,73.01860918909,588.39326212694,268.709517854037,FALSE,TRUE,FALSE,1.68871299002233,478.432951647917,0.168194084289548
