"iso3","country","year","series","pfpr_pct","exposure_source","status","ihme_under5_deaths","attributable_under5_deaths","counterfactual_under5_deaths","attributable_fraction","ihme_malaria_deaths","map_population_coverage","any_current_pfpr_outside_observed_support","any_zero_below_observed_support","temporal_transport_from_pre2016_fit","previous_deaths","change_deaths","change_pct"
"COM","Comoros",2005,"map_full",1.49344288730066,"MAP","estimated",1294.11415854412,28.5587227812688,1265.55543576285,0.0220681634558402,6.01667570728837,0.977875023773357,FALSE,TRUE,FALSE,27.7612293583157,0.7974934229531,2.87268770651259
"CPV","Cape Verde",2005,"map_full",,"MAP","missing_MAP_no_estimate",487.882790929842,,,,0.360636598851271,,,TRUE,FALSE,,,
"DJI","Djibouti",2005,"map_full",0.180218583070353,"MAP","estimated",1827.74449858499,4.34102859096341,1823.40346999402,0.00237507408410977,3.15105029062501,0.900748542924068,FALSE,TRUE,FALSE,4.21777011883472,0.123258472128691,2.92236107364581
"ERI","Eritrea",2005,"map_full",0.264051516629705,"MAP","estimated",12881.6351925552,75.3294976530163,12806.3056949022,0.00584782106673476,20.5491549999896,0.951453885431987,FALSE,TRUE,FALSE,73.8464978493198,1.4829998036965,2.00821954579686
"ETH","Ethiopia",2005,"map_full",10.282958677834,"MAP","estimated",324374.02190096,46445.0620403219,277928.959860638,0.143183667323713,31593.2561718979,0.827728262514435,FALSE,TRUE,FALSE,45424.3371072403,1020.7249330816,2.24708823085698
"GAB","Gabon",2005,"map_full",13.5729851145187,"MAP","estimated",2434.17926397405,443.996584529831,1990.18267944422,0.182400939446407,247.587005011858,0.999284909726468,FALSE,TRUE,FALSE,434.211157089419,9.78542744041204,2.25361031853838
"GHA","Ghana",2005,"map_full",33.4717058296969,"MAP","estimated",57379.9146584327,17265.8560543068,40114.0586041259,0.300904178005245,14365.2438310093,0.999730304961018,FALSE,TRUE,FALSE,17112.398399041,153.4576552658,0.896762988374557
"GIN","Guinea",2005,"map_full",42.9604000479577,"MAP","estimated",47244.174690902,16667.7113874854,30576.4633034166,0.352799292114529,9581.37694548418,0.996935005435981,FALSE,TRUE,FALSE,16630.4746713936,37.2367160918002,0.223906513960493
"GMB","The Gambia",2005,"map_full",6.80021050223797,"MAP","estimated",5244.84227075379,542.684732941367,4702.15753781242,0.103470172204697,309.032888877776,0.99989435444155,FALSE,TRUE,FALSE,530.342803650015,12.341929291352,2.32716069802594
"GNB","Guinea-Bissau",2005,"map_full",5.47134440577292,"MAP","estimated",7767.24982587559,720.949727682432,7046.30009819316,0.092819175878788,322.64768526346,0.996068689009789,FALSE,TRUE,FALSE,705.960045004528,14.9896826779041,2.1233046804806
"GNQ","Equatorial Guinea",2005,"map_full",33.9046533846217,"MAP","estimated",2828.61147410932,864.868329117004,1963.74314499232,0.305757201734231,795.294411262496,0.967788791016353,FALSE,TRUE,FALSE,856.365522063279,8.50280705372506,0.992894603374372
"KEN","Kenya",2005,"map_full",12.1603957572431,"MAP","estimated",82551.3260242614,14163.5237453884,68387.802278873,0.171572334782676,5380.61737522306,0.822215895130027,FALSE,TRUE,FALSE,13849.2074827561,314.316262632301,2.26956136676891
"LBR","Liberia",2005,"map_full",42.3245620053839,"MAP","estimated",18341.6145030929,6154.44041105217,12187.1740920408,0.335545183877589,4318.96062855385,0.999979141849584,FALSE,TRUE,FALSE,6123.89319124918,30.5472198029902,0.498820257783742
"LSO","Lesotho",2005,"map_full",,"MAP","missing_MAP_no_estimate",4720.58173459787,,,,,0,,TRUE,FALSE,,,
"MDG","Madagascar",2005,"map_full",16.612555436176,"MAP","estimated",62155.6370120644,14160.9362882691,47994.7007237953,0.227830281676954,5743.20514220464,0.965066759112986,FALSE,TRUE,FALSE,13900.2257830258,260.7105052433,1.87558467979466
"MLI","Mali",2005,"map_full",38.5111391906618,"MAP","estimated",87830.0017542328,30931.4238858638,56898.577868369,0.352173781943175,19914.3514175643,0.977670801796849,FALSE,TRUE,FALSE,30812.4977121863,118.926173677497,0.385967326597032
"MOZ","Mozambique",2005,"map_full",44.2928156950409,"MAP","estimated",99135.6037445077,33078.4416195118,66057.1621249959,0.33366863538514,12272.1178087967,0.999790945132115,FALSE,TRUE,FALSE,32981.3943734422,97.0472460696037,0.294248463150938
"MRT","Mauritania",2005,"map_full",4.08661106779518,"MAP","estimated",7861.39012005786,444.607519328559,7416.7826007293,0.0565558396846596,254.427955607677,0.840119682930452,FALSE,TRUE,FALSE,433.087436219766,11.520083108793,2.65999014179374
"MWI","Malawi",2005,"map_full",32.2108258478265,"MAP","estimated",61511.0868799983,20440.8442776381,41070.2426023602,0.332311544380869,8465.6610118672,0.999764978481837,FALSE,TRUE,FALSE,20251.8899485815,188.9543290566,0.933020718245779
"NAM","Namibia",2005,"map_full",4.5353951282014,"MAP","estimated",3618.47879220969,260.437574802859,3358.04121740684,0.071974326715293,68.1857539029271,0.611389973186959,FALSE,TRUE,FALSE,253.902859481804,6.53471532105499,2.57370686347993
"NER","Niger",2005,"map_full",26.7916282649868,"MAP","estimated",124960.908948674,45303.4565067563,79657.4524419176,0.362541028933809,19061.3616023064,0.952363358910006,FALSE,TRUE,FALSE,44866.7755691014,436.680937654899,0.973283531334554
"NGA","Nigeria",2005,"map_full",44.911076588637,"MAP","estimated",913193.381854743,338527.931753869,574665.450100874,0.370707824301465,141101.592555906,0.999968748812492,FALSE,TRUE,FALSE,338231.982743434,295.949010434968,0.0874988249291198
"RWA","Rwanda",2005,"map_full",4.897431879853,"MAP","estimated",38267.9806795348,3489.76034522545,34778.2203343093,0.0911926964333326,2841.50458808531,0.814603360177058,FALSE,TRUE,FALSE,3413.38269321773,76.3776520077199,2.23759416603007
"SEN","Senegal",2005,"map_full",5.44994687087531,"MAP","estimated",38522.3642175266,3589.5645291974,34932.7996883292,0.0931813143380294,4355.85191330994,0.99558981120801,FALSE,TRUE,FALSE,3510.8634844792,78.7010447182001,2.24164354627063
"SLE","Sierra Leone",2005,"map_full",40.7926668056115,"MAP","estimated",37841.2524673903,13338.7626667436,24502.4898006468,0.35249263163893,6759.19690523862,0.99816935916103,FALSE,TRUE,FALSE,13275.0999391238,63.6627276197996,0.479564959297787
"SOM","Somalia",2005,"map_full",9.00565355096317,"MAP","estimated",91196.3495631419,14962.4771726793,76233.8723904627,0.164068816837012,2834.75713714953,0.983183349547194,FALSE,TRUE,FALSE,14663.2303202318,299.246852447501,2.04079759993001
"SSD","South Sudan",2005,"map_full",35.4180105817913,"MAP","estimated",37611.7230423069,12372.144014363,25239.5790279439,0.328943824255176,4727.21749013014,0.998944588913762,FALSE,TRUE,FALSE,12284.8625120929,87.2815022701016,0.710480090307758
"STP","Sao Tome and Principe",2005,"map_full",,"MAP","missing_MAP_no_estimate",413.742464346307,,,,39.3306059836189,,,TRUE,FALSE,,,
"SWZ","Swaziland",2005,"map_full",2.77619052188256,"MAP","estimated",3247.7077903365,146.929087258525,3100.77870307797,0.0452408580894224,2.47884157083843,0.0274046526925583,FALSE,TRUE,FALSE,143.060150848327,3.86893641019799,2.70441236588647
"TCD","Chad",2005,"map_full",17.2544300153994,"MAP","estimated",77646.949864827,20720.1587752112,56926.7910896158,0.266850904140886,3943.23764594159,0.941951498070144,FALSE,TRUE,FALSE,20395.9759520193,324.182823191899,1.58944501579393
"TGO","Togo",2005,"map_full",54.7789048030301,"MAP","estimated",22148.2394810415,7943.66755567492,14204.5719253666,0.358659096244402,3282.74509670263,1,FALSE,TRUE,FALSE,7968.1505304758,-24.4829748008806,-0.307260445284517
"TZA","Tanzania",2005,"map_full",21.5102815877522,"MAP","estimated",143205.034385894,37681.6145868428,105523.419799051,0.263130515965677,17905.7678371295,0.982661834291151,FALSE,TRUE,FALSE,37021.8685753452,659.746011497598,1.78204406445589
"UGA","Uganda",2005,"map_full",41.7907617391782,"MAP","estimated",137915.902947265,48176.0985763634,89739.8043709019,0.349315035806889,44154.0043335441,0.972005626882908,FALSE,TRUE,FALSE,47964.0453208801,212.053255483304,0.442108779742545
"ZMB","Zambia",2005,"map_full",20.8670520447216,"MAP","estimated",52399.241167066,14781.2603517719,37617.980815294,0.282089206304428,3742.04847209806,0.999994981989078,FALSE,TRUE,FALSE,14542.6354758413,238.6248759306,1.64086403958217
"ZWE","Zimbabwe",2005,"map_full",4.09485353977597,"MAP","estimated",28517.2506942995,1920.77962658209,26596.4710677174,0.0673550072260667,363.485138105732,0.993374399109765,FALSE,TRUE,FALSE,1872.90458285356,47.87504372853,2.556192353141
"AGO","Angola",2015,"map_full",12.001303326479,"MAP","estimated",77321.0488630936,14284.5297817734,63036.5190813202,0.184743093786349,6832.55631081913,0.998084957706995,FALSE,TRUE,FALSE,14012.4148414499,272.114940323501,1.94195606826143
"BDI","Burundi",2015,"map_full",16.717817650048,"MAP","estimated",39468.6283250787,9048.80413693204,30419.8241881467,0.229265736381884,7621.7837339771,0.903118502531811,FALSE,TRUE,FALSE,8887.28933300008,161.514803931959,1.81736857977861
"BEN","Benin",2015,"map_full",36.3793100261877,"MAP","estimated",38817.0754924682,13602.771951995,25214.3035404731,0.3504326840551,7298.77480376705,1,FALSE,TRUE,FALSE,13536.5791562499,66.1927957451007,0.488992048737359
"BFA","Burkina Faso",2015,"map_full",39.2003452509794,"MAP","estimated",55253.1036656593,17907.2267003906,37345.8769652687,0.324094494469462,13545.8717646912,1,FALSE,TRUE,FALSE,17806.3287299808,100.897970409802,0.566641063072807
"BWA","Botswana",2015,"map_full",0.0668556239324968,"MAP","estimated",2000.78906689539,2.12173488429223,1998.66733201109,0.00106044905952256,0.518384167820944,0.500006041684288,FALSE,TRUE,FALSE,2.05978985978996,0.0619450245022701,3.00734680326015
"CAF","Central African Republic",2015,"map_full",36.7348327663838,"MAP","estimated",28150.8022278888,8916.24228552407,19234.5599423647,0.316731374592615,2950.93257259004,1,FALSE,TRUE,FALSE,8865.22419573778,51.0180897862901,0.575485612770161
"CIV","Cote d'Ivoire",2015,"map_full",21.3567298975211,"MAP","estimated",77900.2697353517,19441.1339776784,58459.1357576733,0.249564398733473,12113.9747572197,0.999044906250652,FALSE,TRUE,FALSE,19106.2453514778,334.888626200602,1.75277046871325
"CMR","Cameroon",2015,"map_full",25.339889009207,"MAP","estimated",86832.2296518058,25871.119543742,60961.1101080638,0.29794374332531,12490.1867607554,0.994188327616715,FALSE,TRUE,FALSE,25532.5241290159,338.5954147261,1.32613373051241
"COD","Democratic Republic of the Congo",2015,"map_full",31.2906693790223,"MAP","estimated",248211.14235586,82145.581785429,166065.560570431,0.330950419895561,72887.450903449,0.967925701459564,FALSE,TRUE,FALSE,81438.4235527485,707.158232680507,0.868334874167197
"COG","Congo",2015,"map_full",19.1216915715156,"MAP","estimated",9147.10580862238,2161.98564425248,6985.1201643699,0.236357345097562,1162.69867040741,0.999999884856155,FALSE,TRUE,FALSE,2123.56186152372,38.4237827287602,1.80940256203273
"COM","Comoros",2015,"map_full",0.242446595277091,"MAP","estimated",1091.49777195399,3.7945414156849,1087.70323053831,0.00347645365220668,0.566885759376502,0.977875023773357,FALSE,TRUE,FALSE,3.68476469275132,0.10977672293358,2.97920578618041
"CPV","Cape Verde",2015,"map_full",,"MAP","missing_MAP_no_estimate",297.674343911655,,,,0.0236627273474872,,,TRUE,FALSE,,,
"DJI","Djibouti",2015,"map_full",0.446388006068223,"MAP","estimated",1975.83391624404,11.1326721027174,1964.70124414132,0.0056344169472908,15.5983083618225,0.900244405140964,FALSE,TRUE,FALSE,10.8096837412529,0.3229883614645,2.98795384949036
"ERI","Eritrea",2015,"map_full",0.437883754324056,"MAP","estimated",12707.9072451884,117.07999097615,12590.8272542123,0.00921316065007321,22.6752348843585,0.941587510523092,FALSE,TRUE,FALSE,114.683020517815,2.396970458335,2.09008312434765
"ETH","Ethiopia",2015,"map_full",4.44168903034584,"MAP","estimated",222280.681072972,13151.2548106987,209129.426262274,0.059165082395898,11813.4580723826,0.827586281480413,FALSE,TRUE,FALSE,12801.7881842251,349.466626473599,2.72982665737452
"GAB","Gabon",2015,"map_full",16.5336880312919,"MAP","estimated",2235.68864689905,445.072257607562,1790.61638929149,0.199076136216412,307.793775942293,0.999284909726468,FALSE,TRUE,FALSE,435.356245508975,9.71601209858699,2.23173830599995
"GHA","Ghana",2015,"map_full",27.1359006682193,"MAP","estimated",45615.0682451127,11478.4609384449,34136.6073066678,0.251637482525847,9488.9556894683,0.999730304961018,FALSE,TRUE,FALSE,11313.6717475899,164.789190854999,1.45654916044478
"GIN","Guinea",2015,"map_full",37.0047253732389,"MAP","estimated",45918.3793797175,15538.970744782,30379.4086349355,0.338404163097395,8411.25835546664,0.996935005435981,FALSE,TRUE,FALSE,15448.7368724406,90.2338723413995,0.584085761097854
"GMB","The Gambia",2015,"map_full",16.1615436677223,"MAP","estimated",4466.05170786417,834.946059097883,3631.10564876628,0.186953961510935,380.221418593574,0.99989435444155,FALSE,TRUE,FALSE,817.155461939348,17.790597158535,2.17713739761498
"GNB","Guinea-Bissau",2015,"map_full",5.43390998716656,"MAP","estimated",5858.71311364054,490.104158714528,5368.60895492601,0.0836538927931876,240.020921747807,0.996068689009789,FALSE,TRUE,FALSE,479.193957048446,10.910201666082,2.27678198057472
"GNQ","Equatorial Guinea",2015,"map_full",34.4631748290858,"MAP","estimated",2397.90491647383,699.642126756326,1698.26278971751,0.291772255834549,720.251418626558,0.967788791016353,FALSE,TRUE,FALSE,692.323462783572,7.31866397275394,1.05711627095929
"KEN","Kenya",2015,"map_full",5.61238811543549,"MAP","estimated",58800.8181651058,4507.11391204997,54293.7042530559,0.0766505305996681,2218.91481903351,0.822215895130027,FALSE,TRUE,FALSE,4385.52000400618,121.59390804379,2.77262235567764
"LBR","Liberia",2015,"map_full",33.370745219075,"MAP","estimated",16738.7379224384,4990.17210025328,11748.5658221851,0.298121167998211,2549.96903104348,0.999979141849584,FALSE,TRUE,FALSE,4934.86620630708,55.3058939462007,1.12071719139044
"LSO","Lesotho",2015,"map_full",,"MAP","missing_MAP_no_estimate",3209.90050536875,,,,,0,,TRUE,FALSE,,,
"MDG","Madagascar",2015,"map_full",6.1292538325627,"MAP","estimated",64918.4040198667,6539.37146578351,58379.0325540832,0.10073216624029,3397.67118195632,0.965066759112986,FALSE,TRUE,FALSE,6392.76639521845,146.60507056506,2.29329622735338
"MLI","Mali",2015,"map_full",29.3609132094117,"MAP","estimated",87968.261234185,27280.692387742,60687.568846443,0.310119718236975,17514.868481058,0.97767054940682,FALSE,TRUE,FALSE,27014.0496876501,266.642700091903,0.98705193473381
"MOZ","Mozambique",2015,"map_full",34.6327854633793,"MAP","estimated",74024.3876125815,21773.864972593,52250.5226399886,0.294144479607855,6527.55341006905,0.999790945132115,FALSE,TRUE,FALSE,21561.6262054738,212.238767119201,0.98433562059118
"MRT","Mauritania",2015,"map_full",6.4035707842887,"MAP","estimated",6687.89899376322,519.039642956803,6168.85935080641,0.0776087742115772,382.678216987015,0.840119682930452,FALSE,TRUE,FALSE,505.015450206242,14.024192750561,2.77698291108396
"MWI","Malawi",2015,"map_full",18.220052663991,"MAP","estimated",39889.0024103965,9238.88077434719,30650.1216360493,0.231614736294814,4821.92982126994,0.999764978481837,FALSE,TRUE,FALSE,9071.64072720643,167.24004714076,1.84354795532407
"NAM","Namibia",2015,"map_full",0.747527078008077,"MAP","estimated",2917.63286683462,36.0622322043577,2881.57063463026,0.0123600993854591,8.80805539286492,0.611389973186959,FALSE,TRUE,FALSE,35.1187545522961,0.943477652061596,2.6865350553837
"NER","Niger",2015,"map_full",24.4675094266675,"MAP","estimated",130781.033490802,44356.7188696181,86424.314621184,0.339167826447386,23833.605476099,0.952363358910006,FALSE,TRUE,FALSE,43863.4366973228,493.282172295294,1.12458623727812
"NGA","Nigeria",2015,"map_full",24.7148386742744,"MAP","estimated",864459.156359802,263948.901580473,600510.254779328,0.305334149842255,131749.412498181,0.999968748812492,FALSE,TRUE,FALSE,260857.518059305,3091.383521168,1.18508507792564
"RWA","Rwanda",2015,"map_full",3.51517020020461,"MAP","estimated",24192.851240852,1422.47231744251,22770.3789234094,0.0587972167183223,2258.86330735559,0.814603360177058,FALSE,TRUE,FALSE,1388.30931419793,34.1630032445801,2.46076309473708
"SEN","Senegal",2015,"map_full",3.7940130969993,"MAP","estimated",25792.154911383,1340.68887578824,24451.4660355947,0.0519804909824167,1477.05079283071,0.99558981120801,FALSE,TRUE,FALSE,1305.60470002722,35.0841757610201,2.68719741590151
"SLE","Sierra Leone",2015,"map_full",39.4884460983626,"MAP","estimated",30658.3071959905,10339.1628609457,20319.1443350448,0.337238543369343,5877.6609699097,0.99816935916103,FALSE,TRUE,FALSE,10277.4980439636,61.6648169821001,0.599998333430172
"SOM","Somalia",2015,"map_full",3.06207942936047,"MAP","estimated",74992.4241087959,4340.23906241076,70652.1850463851,0.0578757002989279,1156.96102925527,0.983183349547194,FALSE,TRUE,FALSE,4240.74363955932,99.4954228514398,2.34617867308242
"SSD","South Sudan",2015,"map_full",26.9542365045867,"MAP","estimated",37596.1477230602,11174.0034508898,26422.1442721704,0.297211393390606,4239.80271119919,0.998944588913762,FALSE,TRUE,FALSE,11037.0970530209,136.906397868901,1.24042034976424
"STP","Sao Tome and Principe",2015,"map_full",,"MAP","missing_MAP_no_estimate",246.668713665251,,,,1.97586382035857,,,TRUE,FALSE,,,
"SWZ","Swaziland",2015,"map_full",1.50976317944939,"MAP","estimated",2182.78050307361,51.9379742720639,2130.84252880154,0.0237944100192068,1.1775372350791,0.0264825648638429,FALSE,TRUE,FALSE,50.5048129027471,1.4331613693168,2.8376728611519
"TCD","Chad",2015,"map_full",15.4351335502291,"MAP","estimated",80419.5352387475,18180.7279607388,62238.8072780087,0.226073526870857,3813.80248648943,0.941951498070144,FALSE,TRUE,FALSE,17853.0166182923,327.711342446502,1.83560767041872
"TGO","Togo",2015,"map_full",35.5367930048613,"MAP","estimated",19215.9012241169,6262.84189951475,12953.0593246021,0.325919759186448,2690.54017770444,1,FALSE,TRUE,FALSE,6224.35736014488,38.4845393698706,0.618289361345005
"TZA","Tanzania",2015,"map_full",10.3871042581125,"MAP","estimated",105515.469734238,13701.8274822444,91813.6422519933,0.129856100880328,9239.79602778234,0.982661834291151,FALSE,TRUE,FALSE,13347.1614461596,354.6660360848,2.6572394251427
"UGA","Uganda",2015,"map_full",22.5283221289013,"MAP","estimated",102980.329081345,26793.260916791,76187.0681645545,0.260178435588671,20152.3749939553,0.972005626882908,FALSE,TRUE,FALSE,26338.9076270922,454.3532896988,1.72502708210819
"ZMB","Zambia",2015,"map_full",18.7741653137543,"MAP","estimated",40792.1955819214,9877.87287720547,30914.3227047159,0.242151047186664,3116.41915303928,0.999994981989078,FALSE,TRUE,FALSE,9694.7559119366,183.11696526887,1.8888249166068
"ZWE","Zimbabwe",2015,"map_full",6.83446267073993,"MAP","estimated",28833.3741163462,2784.79892346307,26048.5751928831,0.0965824850128906,786.280022691115,0.993374399109765,FALSE,TRUE,FALSE,2712.31735774876,72.4815657143099,2.67231139111502
"AGO","Angola",2024,"map_full",20.3401829769949,"MAP","estimated",78496.5769564462,20839.262354844,57657.3146016022,0.265479886675907,14651.9398492798,0.997135198338393,FALSE,TRUE,FALSE,20519.6328823547,319.629472489298,1.55767636936699
"BDI","Burundi",2024,"map_full",23.4246685162394,"MAP","estimated",43783.7562317264,12240.3008584001,31543.4553733263,0.279562602934707,14430.2985954673,0.903118502531811,FALSE,TRUE,FALSE,12066.5527276993,173.7481307008,1.43991523197801
"BEN","Benin",2024,"map_full",36.4070797441475,"MAP","estimated",33993.4310312077,11699.8651621804,22293.5658690273,0.344180178559774,7361.29305522589,1,FALSE,TRUE,FALSE,11640.2722412834,59.592920897001,0.511954700558022
"BFA","Burkina Faso",2024,"map_full",20.8912355688325,"MAP","estimated",54484.0205521836,13628.2783454175,40855.742206766,0.250133492486383,10708.7756030255,1,FALSE,TRUE,FALSE,13395.057116997,233.2212284205,1.74109917101111
"BWA","Botswana",2024,"map_full",0.0785030798269115,"MAP","estimated",1172.25308563155,1.40601827437706,1170.84706735717,0.00119941528976192,0.695282142301979,0.500006041684288,FALSE,TRUE,FALSE,1.36575519886711,0.04026307550995,2.94804482848377
"CAF","Central African Republic",2024,"map_full",33.7356038277751,"MAP","estimated",30131.6302473718,9209.77703131976,20921.8532160521,0.305651468430689,3864.81190981826,1,FALSE,TRUE,FALSE,9138.0505769255,71.7264543942601,0.784920742016647
"CIV","Cote d'Ivoire",2024,"map_full",21.6015841554766,"MAP","estimated",76149.5103506282,18233.4249913076,57916.0853593206,0.239442445622465,12847.9944570404,0.999044906250652,FALSE,TRUE,FALSE,17904.2195734807,329.205417826899,1.83870297432294
"CMR","Cameroon",2024,"map_full",25.1740174516115,"MAP","estimated",76158.9596642578,22636.8205058914,53522.1391583663,0.297231220143822,16295.439261067,0.994188327616715,FALSE,TRUE,FALSE,22344.7450728704,292.075433021,1.30713253639049
"COD","Democratic Republic of the Congo",2024,"map_full",36.0589155594133,"MAP","estimated",207594.492222304,69517.8167722818,138076.675450022,0.33487312706658,61774.2754897226,0.967916469947541,FALSE,TRUE,FALSE,69079.5298008251,438.286971456706,0.63446721875555
"COG","Congo",2024,"map_full",23.0367800311056,"MAP","estimated",7790.75347139419,2057.82474660608,5732.92872478811,0.26413680707032,1414.45241393579,0.999607704919486,FALSE,TRUE,FALSE,2026.30590910657,31.5188374995103,1.55548268195138
"COM","Comoros",2024,"map_full",2.05693091322994,"MAP","estimated",991.364747730024,27.082968887797,964.281778842227,0.027318874258753,3.33028598949748,0.977875023773357,FALSE,TRUE,FALSE,26.2789913709413,0.803977516855703,3.05939259809158
"CPV","Cape Verde",2024,"map_full",,"MAP","missing_MAP_no_estimate",171.633171400474,,,,3.47634329775336e-24,,,TRUE,FALSE,,,
"DJI","Djibouti",2024,"map_full",4.3967566637446,"MAP","estimated",1619.05851447361,82.8697797998881,1536.18873467372,0.0511839313150648,19.4005119570286,0.900244405140964,FALSE,TRUE,FALSE,80.480730227469,2.3890495724191,2.96847402560431
"ERI","Eritrea",2024,"map_full",1.01244593723427,"MAP","estimated",11415.5571326635,232.006945821926,11183.5501868416,0.0203237514495094,43.3765641194195,0.941587510523092,FALSE,TRUE,FALSE,227.168250631951,4.838695189975,2.13000504098368
"ETH","Ethiopia",2024,"map_full",3.96841512486915,"MAP","estimated",191455.600459436,9251.51873858366,182204.081720852,0.0483220063366274,8908.38144328392,0.827585277262,FALSE,TRUE,FALSE,8983.75808181142,267.76065677224,2.98049718540785
"GAB","Gabon",2024,"map_full",18.3938632660677,"MAP","estimated",1762.17544190006,369.926054035274,1392.24938786479,0.209925779941866,264.514045573738,0.999284909726468,FALSE,TRUE,FALSE,362.160427489253,7.765626546021,2.14425043615552
"GHA","Ghana",2024,"map_full",16.1544407206884,"MAP","estimated",39450.0929558237,7388.01682461047,32062.0761312133,0.187275016889912,6745.25942954957,0.999730304961018,FALSE,TRUE,FALSE,7235.48403047143,152.532794139041,2.10812149535077
"GIN","Guinea",2024,"map_full",21.3998882059171,"MAP","estimated",41823.6813861269,11277.5756503759,30546.105735751,0.269645695371922,7062.92867541533,0.996935005435981,FALSE,TRUE,FALSE,11103.1831642228,174.3924861531,1.57065306024164
"GMB","The Gambia",2024,"map_full",7.44118125415429,"MAP","estimated",4149.15874769844,396.128429302738,3753.0303183957,0.0954719868268412,125.250703961608,0.99989435444155,FALSE,TRUE,FALSE,385.881911328435,10.246517974303,2.65535068462484
"GNB","Guinea-Bissau",2024,"map_full",6.4586512545087,"MAP","estimated",5124.05416089457,475.679678253233,4648.37448264134,0.0928326796159757,243.753822660091,0.996068689009789,FALSE,TRUE,FALSE,464.789032447023,10.89064580621,2.34313743353042
"GNQ","Equatorial Guinea",2024,"map_full",22.7935103595535,"MAP","estimated",2267.52069426983,566.24543600294,1701.27525826689,0.24972007419111,718.459783286752,0.967788791016353,FALSE,TRUE,FALSE,556.271885847898,9.97355015504195,1.79292723734182
"KEN","Kenya",2024,"map_full",4.56636270936913,"MAP","estimated",40835.6314958744,2504.2448994406,38331.3865964338,0.0613249950522646,2762.50881132626,0.822215895130027,FALSE,TRUE,FALSE,2434.58397290752,69.6609265330799,2.86130720107743
"LBR","Liberia",2024,"map_full",15.076632247439,"MAP","estimated",14929.2413209443,2880.13198125239,12049.1093396919,0.192918844255792,2689.78371276534,0.999979141849584,FALSE,TRUE,FALSE,2815.86084770131,64.2711335510799,2.28246838275218
"LSO","Lesotho",2024,"map_full",,"MAP","missing_MAP_no_estimate",2500.22260683638,,,,,0,,TRUE,FALSE,,,
"MDG","Madagascar",2024,"map_full",9.56229188686996,"MAP","estimated",56616.2699064944,8076.9770334034,48539.292873091,0.142661765721109,4898.31220543322,0.965066759112986,FALSE,TRUE,FALSE,7900.37971197485,176.59732142855,2.23530169266265
"MLI","Mali",2024,"map_full",17.8255590399717,"MAP","estimated",87756.7145398564,20603.6241866481,67153.0903532083,0.234781170816173,12944.5842730324,0.97767054940682,FALSE,TRUE,FALSE,20253.880107835,349.744078813099,1.72680038072213
