"year","iso3","country","previous_deaths","rerun_deaths","difference_deaths"
2005,"AGO","Angola",26468.2303330904,26863.9964684062,395.766135315822
2005,"BDI","Burundi",13128.6624378662,13240.1923013543,111.529863488126
2005,"BEN","Benin",12856.6397542876,12814.2107767248,-42.4289775627512
2005,"BFA","Burkina Faso",33944.5040185557,33862.8294232545,-81.6745953012214
2005,"BWA","Botswana",2.75486107658518,2.83608226982943,0.0812211932442528
2005,"CAF","Central African Republic",9517.77683548985,9482.88177680295,-34.8950586869014
2005,"CIV","Cote d'Ivoire",26792.8135302914,26733.0180706774,-59.795459613968
2005,"CMR","Cameroon",33080.1641969166,33070.7595123307,-9.40468458586838
2005,"COD","Democratic Republic of the Congo",107400.386238957,106985.107875366,-415.278363590522
2005,"COG","Congo",3249.91470384476,3280.31069784147,30.3959939967062
2005,"COM","Comoros",27.7612293583157,28.5587227812688,0.797493422953103
2005,"CPV","Cape Verde",,,
2005,"DJI","Djibouti",4.21777011883472,4.34102859096341,0.123258472128686
2005,"ERI","Eritrea",73.8464978493198,75.3294976530163,1.48299980369649
2005,"ETH","Ethiopia",45424.3371072403,46445.0620403219,1020.72493308163
2005,"GAB","Gabon",434.211157089419,443.996584529831,9.78542744041158
2005,"GHA","Ghana",17112.398399041,17265.8560543068,153.457655265775
2005,"GIN","Guinea",16630.4746713936,16667.7113874854,37.2367160917856
2005,"GMB","The Gambia",530.342803650015,542.684732941367,12.3419292913522
2005,"GNB","Guinea-Bissau",705.960045004528,720.949727682432,14.9896826779041
2005,"GNQ","Equatorial Guinea",856.365522063279,864.868329117004,8.50280705372552
2005,"KEN","Kenya",13849.2074827561,14163.5237453884,314.316262632332
2005,"LBR","Liberia",6123.89319124918,6154.44041105217,30.5472198029947
2005,"LSO","Lesotho",,,
2005,"MDG","Madagascar",13900.2257830258,14160.9362882691,260.710505243329
2005,"MLI","Mali",30812.4977121863,30931.4238858638,118.92617367753
2005,"MOZ","Mozambique",32981.3943734422,33078.4416195118,97.0472460696328
2005,"MRT","Mauritania",433.087436219766,444.607519328559,11.5200831087927
2005,"MWI","Malawi",20251.8899485815,20440.8442776381,188.954329056563
2005,"NAM","Namibia",253.902859481804,260.437574802859,6.53471532105527
2005,"NER","Niger",44866.7755691014,45303.4565067563,436.680937654877
2005,"NGA","Nigeria",338231.982743434,338527.931753869,295.949010434793
2005,"RWA","Rwanda",3413.38269321773,3489.76034522545,76.3776520077249
2005,"SEN","Senegal",3510.8634844792,3589.5645291974,78.701044718202
2005,"SLE","Sierra Leone",13275.0999391238,13338.7626667436,63.6627276197923
2005,"SOM","Somalia",14663.2303202318,14962.4771726793,299.246852447475
2005,"SSD","South Sudan",12284.8625120929,12372.144014363,87.2815022700852
2005,"STP","Sao Tome and Principe",,,
2005,"SWZ","Swaziland",143.060150848327,146.929087258525,3.86893641019827
2005,"TCD","Chad",20395.9759520193,20720.1587752112,324.182823191873
2005,"TGO","Togo",7968.1505304758,7943.66755567492,-24.4829748008833
2005,"TZA","Tanzania",37021.8685753452,37681.6145868428,659.746011497569
2005,"UGA","Uganda",47964.0453208801,48176.0985763634,212.053255483312
2005,"ZMB","Zambia",14542.6354758413,14781.2603517719,238.624875930633
2005,"ZWE","Zimbabwe",1872.90458285356,1920.77962658209,47.8750437285344
2015,"AGO","Angola",14012.4148414499,14284.5297817734,272.114940323487
2015,"BDI","Burundi",8887.28933300008,9048.80413693204,161.514803931959
2015,"BEN","Benin",13536.5791562499,13602.771951995,66.1927957451499
2015,"BFA","Burkina Faso",17806.3287299808,17907.2267003906,100.897970409831
2015,"BWA","Botswana",2.05978985978996,2.12173488429223,0.0619450245022652
2015,"CAF","Central African Republic",8865.22419573778,8916.24228552407,51.0180897862883
2015,"CIV","Cote d'Ivoire",19106.2453514778,19441.1339776784,334.888626200624
2015,"CMR","Cameroon",25532.5241290159,25871.119543742,338.595414726053
2015,"COD","Democratic Republic of the Congo",81438.4235527485,82145.581785429,707.158232680464
2015,"COG","Congo",2123.56186152372,2161.98564425248,38.4237827287561
2015,"COM","Comoros",3.68476469275132,3.7945414156849,0.109776722933583
2015,"CPV","Cape Verde",,,
2015,"DJI","Djibouti",10.8096837412529,11.1326721027174,0.322988361464461
