"survey","country","region","records","deaths","distinct_children","lat","lon","survey_year","sahel","east_africa","early","late"
"CD61FL","COD","COD:CD61FL:maniema",4939,83,1456,-3.08404412278874,26.4231052017402,2013,FALSE,FALSE,TRUE,FALSE
"CD81FL","COD","COD:CD81FL:maindombe",3333,32,969,-2.69634519404851,18.5249876499473,2023,FALSE,FALSE,FALSE,TRUE
"CD81FL","COD","COD:CD81FL:kasai",5904,100,1775,-4.94454759218179,21.1068861370417,2023,FALSE,FALSE,FALSE,TRUE
"CD81FL","COD","COD:CD81FL:kwilu",5379,63,1573,-4.78233119375816,18.6541545673826,2023,FALSE,FALSE,FALSE,TRUE
"CD81FL","COD","COD:CD81FL:kongocentral",3265,24,1006,-5.2869760529455,14.3162059524001,2023,FALSE,FALSE,FALSE,TRUE
"CD81FL","COD","COD:CD81FL:sudkivu",7252,87,2143,-3.22566177282028,28.2604631779404,2023,FALSE,FALSE,FALSE,TRUE
"CD81FL","COD","COD:CD81FL:lualaba",6047,85,1784,-9.83577887322982,23.8831761316422,2023,FALSE,FALSE,FALSE,TRUE
"CD81FL","COD","COD:CD81FL:tanganyika",5270,65,1568,-6.56023903067742,28.1823425312959,2023,FALSE,FALSE,FALSE,TRUE
"CD81FL","COD","COD:CD81FL:tshopo",4976,77,1478,0.48126728096883,25.2072875097159,2023,FALSE,FALSE,FALSE,TRUE
"CD81FL","COD","COD:CD81FL:maniema",5999,120,1795,-3.08392074743897,26.4231615881624,2023,FALSE,FALSE,FALSE,TRUE
"CD81FL","COD","COD:CD81FL:ituri",5884,94,1787,1.75328864137599,29.4986195683101,2023,FALSE,FALSE,FALSE,TRUE
"CD81FL","COD","COD:CD81FL:hautlomami",6704,114,1992,-8.23568930220313,25.4295753725934,2023,FALSE,FALSE,FALSE,TRUE
"CD81FL","COD","COD:CD81FL:kinshasa",3865,38,1169,-4.43345819400981,15.9040599300556,2023,FALSE,FALSE,FALSE,TRUE
"CD81FL","COD","COD:CD81FL:sudubangi",6950,149,2092,3.09168212239219,19.3535626147916,2023,FALSE,FALSE,FALSE,TRUE
"CD81FL","COD","COD:CD81FL:tshuapa",4675,90,1391,-0.667538145953134,21.7563973364292,2023,FALSE,FALSE,FALSE,TRUE
"CD81FL","COD","COD:CD81FL:sankuru",4310,81,1277,-3.48155064354895,23.6046626145973,2023,FALSE,FALSE,FALSE,TRUE
"CD81FL","COD","COD:CD81FL:hautuele",3381,30,995,3.34583664043609,28.5903685631317,2023,FALSE,FALSE,FALSE,TRUE
"CD81FL","COD","COD:CD81FL:nordubangi",4880,46,1468,3.87031393839946,21.0665318664418,2023,FALSE,FALSE,FALSE,TRUE
"CD81FL","COD","COD:CD81FL:kwango",4973,53,1464,-6.43392794341497,17.8597410541806,2023,FALSE,FALSE,FALSE,TRUE
"CD81FL","COD","COD:CD81FL:kasaioriental",4821,79,1456,-6.15067214259115,23.5186075817225,2023,FALSE,FALSE,FALSE,TRUE
"CD81FL","COD","COD:CD81FL:equateur",4900,54,1466,0.223720134747985,18.9112263051094,2023,FALSE,FALSE,FALSE,TRUE
"CD81FL","COD","COD:CD81FL:nordkivu",6632,50,1957,-0.60761871422907,28.698188884925,2023,FALSE,FALSE,FALSE,TRUE
"CD81FL","COD","COD:CD81FL:kasaicentral",7000,132,2075,-6.22471114240728,22.4896725520887,2023,FALSE,FALSE,FALSE,TRUE
"CD81FL","COD","COD:CD81FL:mongala",5731,136,1728,2.0966686472786,21.5132565268828,2023,FALSE,FALSE,FALSE,TRUE
"CD81FL","COD","COD:CD81FL:basuele",3855,28,1156,3.62561750358133,25.1434320288181,2023,FALSE,FALSE,FALSE,TRUE
"CD81FL","COD","COD:CD81FL:hautkatanga",5992,119,1756,-10.4511366529698,27.8358384943035,2023,FALSE,FALSE,FALSE,TRUE
"CD81FL","COD","COD:CD81FL:lomami",5643,97,1697,-6.21340889880304,24.6841415841629,2023,FALSE,FALSE,FALSE,TRUE
"CG51FL","COG","COG:CG51FL:brazzaville",4897,74,1749,-3.92177010159418,15.4242889711312,2005,FALSE,FALSE,TRUE,FALSE
"CG51FL","COG","COG:CG51FL:pointenoire",3980,48,1435,-4.63449880003835,11.9817037589374,2005,FALSE,FALSE,TRUE,FALSE
"CG51FL","COG","COG:CG51FL:south",6516,124,2282,-3.49535854454643,13.4702748632345,2005,FALSE,FALSE,TRUE,FALSE
"CG51FL","COG","COG:CG51FL:north",4881,101,1729,0.43244047217306,16.016158279133,2005,FALSE,FALSE,TRUE,FALSE
"CG61FL","COG","COG:CG61FL:kouilou",4847,52,1442,-4.21865139131048,11.9347383045596,2011,FALSE,FALSE,TRUE,FALSE
"CG61FL","COG","COG:CG61FL:niari",4330,37,1300,-3.13075995616135,12.4655569482337,2011,FALSE,FALSE,TRUE,FALSE
"CG61FL","COG","COG:CG61FL:lekoumou",3668,46,1084,-3.10463185241258,13.4981023123515,2011,FALSE,FALSE,TRUE,FALSE
"CG61FL","COG","COG:CG61FL:bouenza",4575,41,1379,-4.06466701262788,13.5613787910005,2011,FALSE,FALSE,TRUE,FALSE
"CG61FL","COG","COG:CG61FL:pool",5263,39,1567,-3.68559951878072,15.0214520180868,2011,FALSE,FALSE,TRUE,FALSE
"CG61FL","COG","COG:CG61FL:plateaux",4055,41,1212,-2.09569150388668,15.389553928393,2011,FALSE,FALSE,TRUE,FALSE
"CG61FL","COG","COG:CG61FL:cuvette",4002,54,1224,-0.437494264597263,16.2995560878883,2011,FALSE,FALSE,TRUE,FALSE
"CG61FL","COG","COG:CG61FL:cuvetteouest",3354,47,1019,-0.184396659204727,14.6417525871739,2011,FALSE,FALSE,TRUE,FALSE
"CG61FL","COG","COG:CG61FL:sangha",3314,45,992,1.37631591550137,15.3854846596175,2011,FALSE,FALSE,TRUE,FALSE
"CG61FL","COG","COG:CG61FL:likouala",5142,48,1531,2.11538311038918,17.4552329901923,2011,FALSE,FALSE,TRUE,FALSE
"CG61FL","COG","COG:CG61FL:brazzaville",3945,46,1171,-4.24713173099765,15.2782966562528,2011,FALSE,FALSE,TRUE,FALSE
"CG61FL","COG","COG:CG61FL:pointenoire",4534,40,1362,-4.78665400029062,11.8776493539482,2011,FALSE,FALSE,TRUE,FALSE
"KM61FL","COM","COM:KM61FL:mwali",3518,24,1086,-12.3201721481625,43.7328057491247,2012,FALSE,TRUE,TRUE,FALSE
"KM61FL","COM","COM:KM61FL:ndzuwani",7391,50,2233,-12.2190225610655,44.4361792005786,2012,FALSE,TRUE,TRUE,FALSE
"KM61FL","COM","COM:KM61FL:ngazidja",7089,55,2128,-11.6595645497259,43.3454007030911,2012,FALSE,TRUE,TRUE,FALSE
"ET51FL","ETH","ETH:ET51FL:amhara",6285,145,2417,11.5814227814493,38.0533985086824,2005,FALSE,TRUE,TRUE,FALSE
"ET51FL","ETH","ETH:ET51FL:addisababa",1804,21,677,8.97796540733306,38.7859839122141,2005,FALSE,TRUE,TRUE,FALSE
"ET51FL","ETH","ETH:ET51FL:harari",2110,29,795,9.29195544736223,42.1748493679324,2005,FALSE,TRUE,TRUE,FALSE
"ET51FL","ETH","ETH:ET51FL:somali",3047,48,1192,6.93805038118847,43.3372331254174,2005,FALSE,TRUE,TRUE,FALSE
"ET51FL","ETH","ETH:ET51FL:benishangulgumuz",3045,59,1150,10.5567603306276,35.4765345018902,2005,FALSE,TRUE,TRUE,FALSE
"ET51FL","ETH","ETH:ET51FL:oromiya",8518,151,3189,7.5122805501109,38.7163921860656,2005,FALSE,TRUE,TRUE,FALSE
"ET51FL","ETH","ETH:ET51FL:snnp",7595,136,2888,6.47162620054235,36.7518320193893,2005,FALSE,TRUE,TRUE,FALSE
"ET51FL","ETH","ETH:ET51FL:gambela",2313,32,868,7.82061979717887,34.219846669745,2005,FALSE,TRUE,TRUE,FALSE
"ET51FL","ETH","ETH:ET51FL:affar",2699,45,1072,12.0510741234834,40.766136550618,2005,FALSE,TRUE,TRUE,FALSE
"ET51FL","ETH","ETH:ET51FL:diredawa",1766,23,669,9.60868115333032,42.0055161534558,2005,FALSE,TRUE,TRUE,FALSE
"ET51FL","ETH","ETH:ET51FL:tigray",4392,48,1592,13.7899554140846,38.4514209876111,2005,FALSE,TRUE,TRUE,FALSE
"ET61FL","ETH","ETH:ET61FL:amhara",7685,98,2285,11.5814227813708,38.0533985086802,2011,FALSE,TRUE,TRUE,FALSE
"ET61FL","ETH","ETH:ET61FL:addisababa",2350,15,731,8.97796540770603,38.785983912162,2011,FALSE,TRUE,TRUE,FALSE
"ET61FL","ETH","ETH:ET61FL:harari",3853,52,1161,9.29195544736223,42.1748493679324,2011,FALSE,TRUE,TRUE,FALSE
"ET61FL","ETH","ETH:ET61FL:somali",6124,86,1845,6.93805038059376,43.3372331255822,2011,FALSE,TRUE,TRUE,FALSE
"ET61FL","ETH","ETH:ET61FL:benishangulgumuz",5829,106,1734,10.5567603305814,35.4765345013804,2011,FALSE,TRUE,TRUE,FALSE
"ET61FL","ETH","ETH:ET61FL:oromiya",10024,128,3050,7.5122805500242,38.7163921857865,2011,FALSE,TRUE,TRUE,FALSE
"ET61FL","ETH","ETH:ET61FL:snnp",9783,143,2971,6.47162620057178,36.7518320192373,2011,FALSE,TRUE,TRUE,FALSE
"ET61FL","ETH","ETH:ET61FL:tigray",7116,93,2114,13.7899554142034,38.4514209877638,2011,FALSE,TRUE,TRUE,FALSE
"ET61FL","ETH","ETH:ET61FL:affar",6607,104,1952,12.0510741231738,40.7661365504893,2011,FALSE,TRUE,TRUE,FALSE
"ET61FL","ETH","ETH:ET61FL:gambela",4890,92,1504,7.82061979702862,34.2198466696766,2011,FALSE,TRUE,TRUE,FALSE
"ET61FL","ETH","ETH:ET61FL:diredawa",4051,41,1204,9.60868115284451,42.0055161510148,2011,FALSE,TRUE,TRUE,FALSE
"ET71FL","ETH","ETH:ET71FL:oromiya",9333,101,2853,7.5122805500242,38.7163921857865,2016,FALSE,TRUE,FALSE,TRUE
"ET71FL","ETH","ETH:ET71FL:somali",8727,112,2613,6.93805038059376,43.3372331255822,2016,FALSE,TRUE,FALSE,TRUE
"ET71FL","ETH","ETH:ET71FL:amhara",5952,52,1796,11.5814227813708,38.0533985086802,2016,FALSE,TRUE,FALSE,TRUE
"ET71FL","ETH","ETH:ET71FL:affar",6047,98,1790,12.0510741231738,40.7661365504893,2016,FALSE,TRUE,FALSE,TRUE
"ET71FL","ETH","ETH:ET71FL:diredawa",3235,36,988,9.60868115284451,42.0055161510148,2016,FALSE,TRUE,FALSE,TRUE
"ET71FL","ETH","ETH:ET71FL:benishangulgumuz",5286,75,1603,10.5567603305814,35.4765345013804,2016,FALSE,TRUE,FALSE,TRUE
"ET71FL","ETH","ETH:ET71FL:addisababa",2519,15,743,8.97796540770603,38.785983912162,2016,FALSE,TRUE,FALSE,TRUE
"ET71FL","ETH","ETH:ET71FL:snnp",7858,82,2398,6.47162620057178,36.7518320192373,2016,FALSE,TRUE,FALSE,TRUE
"ET71FL","ETH","ETH:ET71FL:gambela",4329,55,1294,7.82061979702862,34.2198466696766,2016,FALSE,TRUE,FALSE,TRUE
"ET71FL","ETH","ETH:ET71FL:harari",3461,43,1054,9.29195544736223,42.1748493679324,2016,FALSE,TRUE,FALSE,TRUE
"ET71FL","ETH","ETH:ET71FL:tigray",5958,42,1816,13.7899554142034,38.4514209877638,2016,FALSE,TRUE,FALSE,TRUE
"ET81FL","ETH","ETH:ET81FL:tigray",2605,14,765,13.7899554142034,38.4514209877638,2019,FALSE,TRUE,FALSE,TRUE
"ET81FL","ETH","ETH:ET81FL:afar",3726,35,1069,12.0510741231738,40.7661365504893,2019,FALSE,TRUE,FALSE,TRUE
"ET81FL","ETH","ETH:ET81FL:amhara",2872,26,872,11.5814227813708,38.0533985086802,2019,FALSE,TRUE,FALSE,TRUE
"ET81FL","ETH","ETH:ET81FL:oromia",4272,45,1294,7.5122805500242,38.7163921857865,2019,FALSE,TRUE,FALSE,TRUE
"ET81FL","ETH","ETH:ET81FL:somali",3840,59,1170,6.93805038059376,43.3372331255822,2019,FALSE,TRUE,FALSE,TRUE
"ET81FL","ETH","ETH:ET81FL:benishangulgumuz",2955,52,911,10.5567603305814,35.4765345013804,2019,FALSE,TRUE,FALSE,TRUE
"ET81FL","ETH","ETH:ET81FL:snnpr",4254,28,1299,6.47162620057178,36.7518320192373,2019,FALSE,TRUE,FALSE,TRUE
"ET81FL","ETH","ETH:ET81FL:gambela",2700,39,824,7.82061979702862,34.2198466696766,2019,FALSE,TRUE,FALSE,TRUE
"ET81FL","ETH","ETH:ET81FL:harari",2659,28,797,9.29195544736223,42.1748493679324,2019,FALSE,TRUE,FALSE,TRUE
"ET81FL","ETH","ETH:ET81FL:addisababa",1550,6,445,8.97796540770603,38.785983912162,2019,FALSE,TRUE,FALSE,TRUE
"ET81FL","ETH","ETH:ET81FL:diredawa",2364,30,721,9.60868115284451,42.0055161510148,2019,FALSE,TRUE,FALSE,TRUE
"ET8AFL","ETH","ETH:ET8AFL:sidama",5111,32,1488,6.66405999351258,38.546019025259,2024,FALSE,TRUE,FALSE,TRUE
"ET8AFL","ETH","ETH:ET8AFL:afar",7931,96,2230,12.0356951954528,40.7735044416563,2024,FALSE,TRUE,FALSE,TRUE
"ET8AFL","ETH","ETH:ET8AFL:southwestethiopia",4820,35,1393,6.75487688205369,35.9084312989505,2024,FALSE,TRUE,FALSE,TRUE
"ET8AFL","ETH","ETH:ET8AFL:harari",3431,35,975,9.28987656116998,42.172267823442,2024,FALSE,TRUE,FALSE,TRUE
"ET8AFL","ETH","ETH:ET8AFL:benishangulgumuz",4489,57,1291,10.5019413521529,35.4392640201974,2024,FALSE,TRUE,FALSE,TRUE
"ET8AFL","ETH","ETH:ET8AFL:oromia",7999,68,2313,7.52653791618799,38.7377961906168,2024,FALSE,TRUE,FALSE,TRUE
"ET8AFL","ETH","ETH:ET8AFL:amhara",5216,25,1438,11.5632078406585,38.047924593013,2024,FALSE,TRUE,FALSE,TRUE
"ET8AFL","ETH","ETH:ET8AFL:gambella",4348,19,1236,7.70591467952073,34.3257570011907,2024,FALSE,TRUE,FALSE,TRUE
"ET8AFL","ETH","ETH:ET8AFL:centralethiopia",5680,29,1619,7.7977111115875,37.9725186208685,2024,FALSE,TRUE,FALSE,TRUE
"ET8AFL","ETH","ETH:ET8AFL:somali",9020,52,2475,6.91542878590432,43.2935535594479,2024,FALSE,TRUE,FALSE,TRUE
"ET8AFL","ETH","ETH:ET8AFL:southethiopia",6580,60,1859,5.7935671542888,36.9353055837228,2024,FALSE,TRUE,FALSE,TRUE
"ET8AFL","ETH","ETH:ET8AFL:tigray",5728,58,1650,13.7680797934816,38.4472691842657,2024,FALSE,TRUE,FALSE,TRUE
"ET8AFL","ETH","ETH:ET8AFL:diredawa",3228,28,914,9.60628083214164,42.0030332751705,2024,FALSE,TRUE,FALSE,TRUE
"ET8AFL","ETH","ETH:ET8AFL:addisababa",3093,12,842,8.98049003582243,38.7855385275312,2024,FALSE,TRUE,FALSE,TRUE
"GA61FL","GAB","GAB:GA61FL:ogoouelolo",3074,25,926,-0.872494022586855,12.6100185970735,2012,FALSE,FALSE,TRUE,FALSE
"GA61FL","GAB","GAB:GA61FL:ngounie",3758,47,1133,-1.6197633366114,11.1651964028872,2012,FALSE,FALSE,TRUE,FALSE
"GA61FL","GAB","GAB:GA61FL:libervilleportgentil",4583,40,1383,0.137371782055866,9.26802628247818,2012,FALSE,FALSE,TRUE,FALSE
"GA61FL","GAB","GAB:GA61FL:moyenogooue",2519,9,749,-0.441913452904622,10.5487169908413,2012,FALSE,FALSE,TRUE,FALSE
"GA61FL","GAB","GAB:GA61FL:ogooueivindo",5058,72,1500,0.463938999614464,12.8398555899591,2012,FALSE,FALSE,TRUE,FALSE
"GA61FL","GAB","GAB:GA61FL:ogoouemaritime",2289,19,685,-1.69522153556226,9.719379532211,2012,FALSE,FALSE,TRUE,FALSE
"GA61FL","GAB","GAB:GA61FL:estuaire",3057,36,920,0.302645015216912,10.0373337140504,2012,FALSE,FALSE,TRUE,FALSE
"GA61FL","GAB","GAB:GA61FL:woleuntem",2501,31,771,1.40437266507473,11.9466973277074,2012,FALSE,FALSE,TRUE,FALSE
"GA61FL","GAB","GAB:GA61FL:nyanga",3052,25,911,-3.05977219687204,11.1306900522871,2012,FALSE,FALSE,TRUE,FALSE
"GA61FL","GAB","GAB:GA61FL:hautogooue",3615,27,1072,-1.33400882739835,13.7338272835647,2012,FALSE,FALSE,TRUE,FALSE
"GA71FL","GAB","GAB:GA71FL:ngounie",2774,15,820,-1.6197633366114,11.1651964028872,2019,FALSE,FALSE,FALSE,TRUE
"GA71FL","GAB","GAB:GA71FL:nyanga",2567,20,762,-3.05977219687204,11.1306900522871,2019,FALSE,FALSE,FALSE,TRUE
"GA71FL","GAB","GAB:GA71FL:hautogooue",3447,23,1002,-1.33400882739835,13.7338272835647,2019,FALSE,FALSE,FALSE,TRUE
"GA71FL","GAB","GAB:GA71FL:portgentil",3446,18,1003,-0.729400265221285,8.7631713945905,2019,FALSE,FALSE,FALSE,TRUE
"GA71FL","GAB","GAB:GA71FL:ogooueivindo",3951,54,1187,0.463938999614464,12.8398555899591,2019,FALSE,FALSE,FALSE,TRUE
"GA71FL","GAB","GAB:GA71FL:liberville",3507,15,1038,0.417009531943601,9.47103845624937,2019,FALSE,FALSE,FALSE,TRUE
"GA71FL","GAB","GAB:GA71FL:ogoouelolo",3831,46,1134,-0.872494022586855,12.6100185970735,2019,FALSE,FALSE,FALSE,TRUE
"GA71FL","GAB","GAB:GA71FL:estuaire",2903,26,851,0.303208693307269,10.035795259579,2019,FALSE,FALSE,FALSE,TRUE
"GA71FL","GAB","GAB:GA71FL:woleuntem",3809,47,1122,1.40437266507473,11.9466973277074,2019,FALSE,FALSE,FALSE,TRUE
"GA71FL","GAB","GAB:GA71FL:ogoouemaritime",3342,16,979,-1.69522153556226,9.719379532211,2019,FALSE,FALSE,FALSE,TRUE
"GA71FL","GAB","GAB:GA71FL:moyenogooue",2858,11,847,-0.441913452904622,10.5487169908413,2019,FALSE,FALSE,FALSE,TRUE
"GH5AFL","GHA","GHA:GH5AFL:western",1589,12,490,5.74893085439306,-2.4125863798322,2008,FALSE,FALSE,TRUE,FALSE
"GH5AFL","GHA","GHA:GH5AFL:central",1182,19,369,5.5614421866494,-1.19228556943307,2008,FALSE,FALSE,TRUE,FALSE
"GH5AFL","GHA","GHA:GH5AFL:greateraccra",1573,17,472,5.77938657954022,0.0547146177563427,2008,FALSE,FALSE,TRUE,FALSE
"GH5AFL","GHA","GHA:GH5AFL:volta",1398,9,441,7.24190156159482,0.406654327217335,2008,FALSE,FALSE,TRUE,FALSE
"GH5AFL","GHA","GHA:GH5AFL:eastern",1477,17,443,6.40407962946779,-0.425118396144667,2008,FALSE,FALSE,TRUE,FALSE
"GH5AFL","GHA","GHA:GH5AFL:ashanti",2565,29,764,6.80763172632496,-1.44520908180615,2008,FALSE,FALSE,TRUE,FALSE
"GH5AFL","GHA","GHA:GH5AFL:brongahafo",1486,15,448,7.70658937110896,-1.65244856909032,2008,FALSE,FALSE,TRUE,FALSE
"GH5AFL","GHA","GHA:GH5AFL:northern",2538,55,775,9.35294696823646,-0.97335828135294,2008,FALSE,FALSE,TRUE,FALSE
"GH5AFL","GHA","GHA:GH5AFL:uppereast",1356,12,411,10.7819678309682,-0.804126069879345,2008,FALSE,FALSE,TRUE,FALSE
"GH5AFL","GHA","GHA:GH5AFL:upperwest",1608,34,507,10.4248984838651,-2.20283980016703,2008,FALSE,FALSE,TRUE,FALSE
"GH72FL","GHA","GHA:GH72FL:western",3295,21,996,5.73666987177624,-2.4093218543349,2014,FALSE,FALSE,TRUE,FALSE
"GH72FL","GHA","GHA:GH72FL:eastern",3204,38,974,6.41429978674635,-0.448276877654385,2014,FALSE,FALSE,TRUE,FALSE
"GH72FL","GHA","GHA:GH72FL:ashanti",3449,40,1021,6.80083257856452,-1.45063238191128,2014,FALSE,FALSE,TRUE,FALSE
"GH72FL","GHA","GHA:GH72FL:central",3356,31,1016,5.56533642228731,-1.21806739400964,2014,FALSE,FALSE,TRUE,FALSE
"GH72FL","GHA","GHA:GH72FL:northern",4958,70,1516,9.34439409640355,-0.962027703326995,2014,FALSE,FALSE,TRUE,FALSE
"GH72FL","GHA","GHA:GH72FL:volta",2732,26,839,7.22770489442386,0.407522073140982,2014,FALSE,FALSE,TRUE,FALSE
"GH72FL","GHA","GHA:GH72FL:brongahafo",3771,28,1121,7.69830925314188,-1.66690652694763,2014,FALSE,FALSE,TRUE,FALSE
"GH72FL","GHA","GHA:GH72FL:uppereast",3130,20,937,10.7764137182329,-0.804991895504114,2014,FALSE,FALSE,TRUE,FALSE
"GH72FL","GHA","GHA:GH72FL:upperwest",2845,39,889,10.4074516107181,-2.21145825835182,2014,FALSE,FALSE,TRUE,FALSE
"GH72FL","GHA","GHA:GH72FL:greateraccra",2612,12,787,5.7985976942382,0.0386562164733648,2014,FALSE,FALSE,TRUE,FALSE
"GH8CFL","GHA","GHA:GH8CFL:western",2653,17,782,5.39911726649729,-2.14902535667236,2022,FALSE,FALSE,FALSE,TRUE
"GH8CFL","GHA","GHA:GH8CFL:central",2943,24,881,5.56708532217587,-1.21537012380898,2022,FALSE,FALSE,FALSE,TRUE
"GH8CFL","GHA","GHA:GH8CFL:greateraccra",2661,10,801,5.80452352057506,0.0461507458733928,2022,FALSE,FALSE,FALSE,TRUE
"GH8CFL","GHA","GHA:GH8CFL:volta",2297,6,683,6.3933838202238,0.549920178460809,2022,FALSE,FALSE,FALSE,TRUE
"GH8CFL","GHA","GHA:GH8CFL:eastern",2546,14,755,6.41742486836064,-0.448704111361612,2022,FALSE,FALSE,FALSE,TRUE
"GH8CFL","GHA","GHA:GH8CFL:ashanti",3463,22,1018,6.79926844954355,-1.4572414328175,2022,FALSE,FALSE,FALSE,TRUE
"GH8CFL","GHA","GHA:GH8CFL:westernnorth",2547,9,761,6.22392223114468,-2.78400555794078,2022,FALSE,FALSE,FALSE,TRUE
"GH8CFL","GHA","GHA:GH8CFL:ahafo",2933,11,867,6.91589128988823,-2.45042331954751,2022,FALSE,FALSE,FALSE,TRUE
"GH8CFL","GHA","GHA:GH8CFL:bono",2552,15,746,7.6874772355295,-2.49841488221786,2022,FALSE,FALSE,FALSE,TRUE
"GH8CFL","GHA","GHA:GH8CFL:bonoeast",3693,26,1100,7.88544522759966,-1.07732141794985,2022,FALSE,FALSE,FALSE,TRUE
"GH8CFL","GHA","GHA:GH8CFL:oti",3575,37,1076,7.94430786521901,0.279499496367151,2022,FALSE,FALSE,FALSE,TRUE
"GH8CFL","GHA","GHA:GH8CFL:northern",5694,32,1677,9.46182495962281,-0.289844400042812,2022,FALSE,FALSE,FALSE,TRUE
"GH8CFL","GHA","GHA:GH8CFL:savannah",4559,35,1337,9.03519919188781,-1.5304441185547,2022,FALSE,FALSE,FALSE,TRUE
"GH8CFL","GHA","GHA:GH8CFL:northeast",4777,17,1413,10.328792346544,-0.598602370464144,2022,FALSE,FALSE,FALSE,TRUE
"GH8CFL","GHA","GHA:GH8CFL:uppereast",3426,22,1020,10.7815175201105,-0.805595291485159,2022,FALSE,FALSE,FALSE,TRUE
"GH8CFL","GHA","GHA:GH8CFL:upperwest",3412,24,995,10.4167630574071,-2.21142406088298,2022,FALSE,FALSE,FALSE,TRUE
"GN52FL","GIN","GIN:GN52FL:boke",3466,72,1351,11.3613969252591,-13.772587755293,2005,FALSE,FALSE,TRUE,FALSE
"GN52FL","GIN","GIN:GN52FL:kankan",4383,134,1688,10.5851336889061,-9.33261644396645,2005,FALSE,FALSE,TRUE,FALSE
"GN52FL","GIN","GIN:GN52FL:labe",2721,45,1043,11.7512749108151,-12.0175891287267,2005,FALSE,FALSE,TRUE,FALSE
"GN52FL","GIN","GIN:GN52FL:faranah",3686,87,1375,10.4875860555425,-10.6571658995977,2005,FALSE,FALSE,TRUE,FALSE
"GN52FL","GIN","GIN:GN52FL:mamou",2755,72,1040,10.6702054041795,-12.0757037979311,2005,FALSE,FALSE,TRUE,FALSE
"GN52FL","GIN","GIN:GN52FL:nzerekore",4021,108,1513,8.43852910149222,-8.89442540647969,2005,FALSE,FALSE,TRUE,FALSE
"GN52FL","GIN","GIN:GN52FL:conakry",2379,30,898,9.62653996764686,-13.5726292292021,2005,FALSE,FALSE,TRUE,FALSE
"GN52FL","GIN","GIN:GN52FL:kindia",3932,107,1467,10.217842120997,-13.1206694376639,2005,FALSE,FALSE,TRUE,FALSE
"GN62FL","GIN","GIN:GN62FL:conakry",4336,48,1274,9.62653996764686,-13.5726292292021,2012,FALSE,FALSE,TRUE,FALSE
"GN62FL","GIN","GIN:GN62FL:boke",3884,54,1169,11.3613969252591,-13.772587755293,2012,FALSE,FALSE,TRUE,FALSE
"GN62FL","GIN","GIN:GN62FL:labe",4655,83,1418,11.7512749108151,-12.0175891287267,2012,FALSE,FALSE,TRUE,FALSE
"GN62FL","GIN","GIN:GN62FL:faranah",6287,140,1892,10.4875860555425,-10.6571658995977,2012,FALSE,FALSE,TRUE,FALSE
"GN62FL","GIN","GIN:GN62FL:nzerekore",5126,74,1552,8.43852910149222,-8.89442540647969,2012,FALSE,FALSE,TRUE,FALSE
"GN62FL","GIN","GIN:GN62FL:kindia",4716,76,1436,10.217842120997,-13.1206694376639,2012,FALSE,FALSE,TRUE,FALSE
"GN62FL","GIN","GIN:GN62FL:mamou",4327,66,1382,10.6702054041795,-12.0757037979311,2012,FALSE,FALSE,TRUE,FALSE
"GN62FL","GIN","GIN:GN62FL:kankan",6589,192,2030,10.5851336889061,-9.33261644396645,2012,FALSE,FALSE,TRUE,FALSE
"GN71FL","GIN","GIN:GN71FL:mamou",4838,58,1429,10.6702054041795,-12.0757037979311,2018,FALSE,FALSE,FALSE,TRUE
"GN71FL","GIN","GIN:GN71FL:nzerekore",5846,92,1722,8.43852910149222,-8.89442540647969,2018,FALSE,FALSE,FALSE,TRUE
"GN71FL","GIN","GIN:GN71FL:kindia",6405,125,1886,10.217842120997,-13.1206694376639,2018,FALSE,FALSE,FALSE,TRUE
"GN71FL","GIN","GIN:GN71FL:conakry",4190,21,1216,9.62653996764686,-13.5726292292021,2018,FALSE,FALSE,FALSE,TRUE
"GN71FL","GIN","GIN:GN71FL:kankan",7216,141,2116,10.5851336889061,-9.33261644396645,2018,FALSE,FALSE,FALSE,TRUE
"GN71FL","GIN","GIN:GN71FL:boke",6680,122,1989,11.3613969252591,-13.772587755293,2018,FALSE,FALSE,FALSE,TRUE
"GN71FL","GIN","GIN:GN71FL:faranah",6120,132,1842,10.4875860555425,-10.6571658995977,2018,FALSE,FALSE,FALSE,TRUE
"GN71FL","GIN","GIN:GN71FL:labe",5607,78,1645,11.7512749108151,-12.0175891287267,2018,FALSE,FALSE,FALSE,TRUE
"GM61FL","GMB","GMB:GM61FL:basse",6493,76,1957,13.3988197248954,-14.1601550427024,2013,TRUE,FALSE,TRUE,FALSE
"GM61FL","GMB","GMB:GM61FL:kanifing",4837,40,1423,13.4495546609509,-16.6620823847617,2013,TRUE,FALSE,TRUE,FALSE
"GM61FL","GMB","GMB:GM61FL:kuntaur",5523,44,1677,13.6602473838852,-14.9298158603816,2013,TRUE,FALSE,TRUE,FALSE
"GM61FL","GMB","GMB:GM61FL:mansakonko",4721,28,1445,13.391125169885,-15.7348308140509,2013,TRUE,FALSE,TRUE,FALSE
"GM61FL","GMB","GMB:GM61FL:brikama",7970,66,2408,13.2454309685905,-16.3989863733328,2013,TRUE,FALSE,TRUE,FALSE
"GM61FL","GMB","GMB:GM61FL:janjanbureh",5143,23,1553,13.5415188666221,-14.9408744806733,2013,TRUE,FALSE,TRUE,FALSE
