"edf","Ref.df","Chi.sq","p-value","term","subgroup","age_band"
1.00171507830241,1.00302684126478,32.6719499723533,0,"s(calendar_year)","east_africa","6-11"
11.8275648025259,50,41.3310695415573,0,"s(survey)","east_africa","6-11"
5.30791536435372,11,29.8767362309656,0.00152487551400871,"s(country)","east_africa","6-11"
5.9529019739477,433,12.7452653040272,0,"s(region)","east_africa","6-11"
3.68065959342001,3.89355156546894,71.6423115281732,0,"s(pfpr_pct)","east_africa","12-23"
1.00013836053642,1.00024113023814,10.4069023920699,0.00125593218441766,"s(calendar_year)","east_africa","12-23"
13.1351615809521,50,48.5303819312973,0,"s(survey)","east_africa","12-23"
4.93038933162505,11,29.3361074012406,0.00118170083567748,"s(country)","east_africa","12-23"
0.00181124140803592,433,0.00330425409990508,2.28632642317317e-05,"s(region)","east_africa","12-23"
2.89384326759105,3.14755975532679,63.0177327231939,0,"s(pfpr_pct)","east_africa","24-35"
1.00017456168929,1.00033422042438,27.0069031217823,3.78153845459472e-07,"s(calendar_year)","east_africa","24-35"
1.2834100628399,50,2.72427803349239,0.0013844223837971,"s(survey)","east_africa","24-35"
4.75438632547583,11,20.6055138746827,4.74551943975277e-05,"s(country)","east_africa","24-35"
0.000690481328945448,433,0.0010196274652617,0.00160925485022911,"s(region)","east_africa","24-35"
2.3621707538568,2.70871646553315,25.132524679264,5.99639899458437e-05,"s(pfpr_pct)","east_africa","36-47"
1.4924796561201,1.83898260213654,15.846316971911,0.00327827598031555,"s(calendar_year)","east_africa","36-47"
1.18353006090733,50,2.49957150801874,0.000874970774463302,"s(survey)","east_africa","36-47"
0.000140101398240136,11,0.000129411300551892,0.469369026560064,"s(country)","east_africa","36-47"
0.00112789934725704,432,0.00197148520941468,2.84135688878306e-05,"s(region)","east_africa","36-47"
1.97149375353655,2.30939273395975,11.5788794585408,0.00674369655950102,"s(pfpr_pct)","east_africa","48-59"
1.31858968192787,1.55827360332239,6.57226105829337,0.0128670515821752,"s(calendar_year)","east_africa","48-59"
0.000130149432101826,50,0.000149174074843529,0.255937509390991,"s(survey)","east_africa","48-59"
5.41504420366775,11,27.3724219429103,1.28997419845955e-06,"s(country)","east_africa","48-59"
0.000133316876594086,432,0.000163828027828655,0.0336377239326027,"s(region)","east_africa","48-59"
2.16487443704046,2.58008625135088,17.2327836664662,0.00100334711357442,"s(pfpr_pct)","early","<1"
1.00137470208237,1.00256621468991,23.8302521868047,1.31667688973991e-06,"s(calendar_year)","early","<1"
10.1513618418091,69,39.4258283184713,4.05813661508159e-06,"s(survey)","early","<1"
20.8387151694009,32,287.413078864633,0,"s(country)","early","<1"
35.1069319693078,535,84.3218984734565,0,"s(region)","early","<1"
1.8940326480952,2.30922100326104,23.1110186202957,2.5387959717349e-05,"s(pfpr_pct)","early","1-5"
1.83957651990182,2.27988676262,70.4143653864468,0,"s(calendar_year)","early","1-5"
8.02723523481208,69,26.1032859600513,1.12677847119436e-06,"s(survey)","early","1-5"
21.5314432682901,32,261.296070612629,0,"s(country)","early","1-5"
0.00513195150493071,535,0.00931294407007065,0,"s(region)","early","1-5"
2.09251820036662,2.5101661369601,78.9855304293508,0,"s(pfpr_pct)","early","6-11"
1.00335835402879,1.00634686681444,31.2228198635832,0,"s(calendar_year)","early","6-11"
11.2141459054325,69,48.3247863425146,0,"s(survey)","early","6-11"
20.6204981214183,32,274.916152398329,0,"s(country)","early","6-11"
13.7433439155906,535,30.4201047024262,0,"s(region)","early","6-11"
3.20586887493096,3.5325750994189,164.215176036585,0,"s(pfpr_pct)","early","12-23"
1.00032281149509,1.00058786483109,62.7069801845321,0,"s(calendar_year)","early","12-23"
13.8106818000895,69,70.2849657394353,8.84814837214254e-05,"s(survey)","early","12-23"
18.1748676504963,32,252.568089254066,0,"s(country)","early","12-23"
45.0972718143457,535,124.296225501623,0,"s(region)","early","12-23"
3.26872921035761,3.60292249400739,122.893809388437,0,"s(pfpr_pct)","early","24-35"
3.14856040267063,3.77641753011458,48.8560325886324,0,"s(calendar_year)","early","24-35"
8.19031691873541,69,24.9633214011606,0.0002835704561861,"s(survey)","early","24-35"
18.90490189255,32,162.548957763687,0,"s(country)","early","24-35"
21.2454705198993,535,50.7667048182484,0,"s(region)","early","24-35"
3.0984289989193,3.46682455274537,84.8351234526754,0,"s(pfpr_pct)","early","36-47"
1.22439965459312,1.40614711617274,17.3980782711566,0.000282927472420369,"s(calendar_year)","early","36-47"
0.00467055852320195,69,0.00880571758712058,0.00617499173153346,"s(survey)","early","36-47"
14.2047477549882,32,65.4580698591958,0,"s(country)","early","36-47"
0.00315349093309025,534,0.0058654295966639,1.12279975439389e-06,"s(region)","early","36-47"
2.5212283362076,2.94103385312107,31.1482811227467,2.26849146023334e-07,"s(pfpr_pct)","early","48-59"
1.00021749395244,1.00042371117105,5.6078609170443,0.0179051107261746,"s(calendar_year)","early","48-59"
0.00091790040169301,69,0.0015903164838162,0.00780520383332695,"s(survey)","early","48-59"
9.98373783603144,32,35.9205252895956,0,"s(country)","early","48-59"
0.000478054929212284,534,0.00074485456291271,1.15546799563937e-05,"s(region)","early","48-59"
2.11319840066848,2.46939607458041,8.2096411203389,0.0205672661459422,"s(pfpr_pct)","late","<1"
1.00080659832476,1.00153898721883,10.1450481980505,0.00145351302740998,"s(calendar_year)","late","<1"
23.7039985134261,61,263.863749962983,1.42331736672219e-05,"s(survey)","late","<1"
14.4056144016863,33,420.459423850613,0,"s(country)","late","<1"
133.707840720103,648,401.038970166658,0,"s(region)","late","<1"
2.13854026014804,2.52688710342669,18.2928632480635,0.000279332682435185,"s(pfpr_pct)","late","1-5"
1.00075458261121,1.00143957283679,22.5942938048819,1.75560372117634e-06,"s(calendar_year)","late","1-5"
6.65396131022817,61,20.9440673373064,6.96458244553444e-06,"s(survey)","late","1-5"
17.9936497875333,33,169.365690973642,0,"s(country)","late","1-5"
13.6158587400299,648,29.8237258035792,0,"s(region)","late","1-5"
2.46776330853316,2.84766901649108,47.2875139232804,0,"s(pfpr_pct)","late","6-11"
1.01384637228211,1.02711504424397,13.8614501524437,0.000204372284440923,"s(calendar_year)","late","6-11"
0.00154400874842204,61,0.00264581162534955,0.0312467679156091,"s(survey)","late","6-11"
23.0883559821693,33,269.659188839832,0,"s(country)","late","6-11"
0.00606517035899136,648,0.0113967195416664,7.87611242558661e-07,"s(region)","late","6-11"
2.47142066185848,2.82042981272054,47.8296036428535,0,"s(pfpr_pct)","late","12-23"
1.2732028730022,1.47430229514793,1.18556355735896,0.563421331596902,"s(calendar_year)","late","12-23"
17.4965745823419,61,149.515723389926,6.91268151409297e-06,"s(survey)","late","12-23"
20.8632527590607,33,534.498135607761,0,"s(country)","late","12-23"
44.8272272735873,648,127.8123213181,0,"s(region)","late","12-23"
2.99052106751916,3.28741835556122,95.2325104043968,0,"s(pfpr_pct)","late","24-35"
1.00065937487163,1.00124294379582,42.4451675336548,0,"s(calendar_year)","late","24-35"
8.61232457004164,61,32.5310508401662,0.000122029549951996,"s(survey)","late","24-35"
17.7009616815888,33,209.712396866322,0,"s(country)","late","24-35"
13.7298761773743,648,32.3479292378115,1.06973867564086e-06,"s(region)","late","24-35"
3.30396434156171,3.60339752046331,91.5028743187171,0,"s(pfpr_pct)","late","36-47"
1.00018576286008,1.00035578570235,29.2135871281109,0,"s(calendar_year)","late","36-47"
5.12172102775634,61,13.9691696807277,3.59201421615829e-05,"s(survey)","late","36-47"
8.7443082717671,33,32.7487306945494,6.00074278600538e-07,"s(country)","late","36-47"
0.00669057779279327,648,0.0131768594680615,1.60575218877135e-06,"s(region)","late","36-47"
2.80249004333015,3.13074440129687,44.732441969905,0,"s(pfpr_pct)","late","48-59"
1.00011872133644,1.00022734794104,11.5630306207543,0.000673568266297331,"s(calendar_year)","late","48-59"
4.76095063696971,61,12.3948463922657,2.45805471081884e-05,"s(survey)","late","48-59"
5.90601045457095,33,17.8900028177646,3.4681892339794e-05,"s(country)","late","48-59"
0.000606671741293729,648,0.000902122073731135,0.00036549853506973,"s(region)","late","48-59"
