"group","records","observed_deaths","fitted_deaths","age_band","grouping","observed_probability","fitted_probability","residual_deaths"
"MW61FL",20125,602,598.141297098091,"<1","survey",0.0299130434782609,0.0297213066881039,3.85870290190906
"MW7AFL",17297,457,459.785479519917,"<1","survey",0.0264207666069261,0.0265818049095171,-2.78547951991703
"MW81FL",10659,233,236.317324017372,"<1","survey",0.0218594614879445,0.0221706843059735,-3.31732401737196
"NM51FL",4685,99,103.89862835721,"<1","survey",0.0211312700106724,0.0221768683793404,-4.8986283572098
"NM61FL",4371,94,90.3644913755414,"<1","survey",0.021505376344086,0.0206736425018397,3.6355086244586
"NI51FL",7975,222,228.561574029111,"<1","survey",0.0278369905956113,0.0286597584989481,-6.56157402911145
"NI61FL",12629,299,309.206542000822,"<1","survey",0.0236756671153694,0.0244838500277791,-10.206542000822
"NG4BFL",3151,152,150.69862947125,"<1","survey",0.04823865439543,0.047825652006109,1.3013705287504
"NG53FL",28757,1127,1130.36441639111,"<1","survey",0.0391904579754495,0.0393074526686061,-3.36441639110581
"NG6AFL",31866,1215,1207.74069999606,"<1","survey",0.0381284127282998,0.0379006056610826,7.25930000394328
"NG7BFL",33934,1276,1270.87524051709,"<1","survey",0.0376024046678847,0.0374513832886512,5.12475948291171
"NG8BFL",27147,1026,1010.81597878636,"<1","survey",0.0377942314067853,0.0372349054697153,15.1840212136399
"RW53FL",7274,264,245.698881891126,"<1","survey",0.036293648611493,0.033777685165126,18.3011181088738
"RW61FL",9095,247,246.866633700363,"<1","survey",0.0271577789994502,0.0271431153051527,0.133366299636549
"RW70FL",7834,156,166.404768236864,"<1","survey",0.0199131988766913,0.021241354127759,-10.4047682368638
"RW81FL",8121,155,162.403760072041,"<1","survey",0.0190863194187908,0.019998000255146,-7.40376007204065
"SN4AFL",9040,288,286.395192318425,"<1","survey",0.031858407079646,0.0316808841060205,1.60480768157493
"SN61FL",12367,372,368.168447831958,"<1","survey",0.0300800517506267,0.0297702310853043,3.83155216804209
"SN6DFL",6910,164,172.785660963282,"<1","survey",0.0237337192474674,0.0250051607761623,-8.78566096328163
"SN71FL",6887,149,162.771172962552,"<1","survey",0.0216349644257296,0.0236345539367725,-13.7711729625522
"SN7AFL",7013,168,173.886383562233,"<1","survey",0.0239555111934978,0.0247948643322733,-5.88638356223291
"SN7IFL",6751,160,164.520440322812,"<1","survey",0.0237001925640646,0.0243697882273459,-4.52044032281211
"SN7ZFL",12197,348,332.074591983922,"<1","survey",0.0285316061326556,0.027225923750424,15.925408016078
"SN81FL",6729,154,156.489642471092,"<1","survey",0.0228860157527121,0.023256002744998,-2.4896424710916
"SN8BFL",6097,139,140.205766677535,"<1","survey",0.0227980974249631,0.0229958613543604,-1.20576667753545
"SN8SFL",10531,257,247.141765462501,"<1","survey",0.0244041401576299,0.0234680244480582,9.85823453749936
"SL51FL",5659,212,203.982768883075,"<1","survey",0.037462449195971,0.0360457269629043,8.01723111692465
"SL61FL",12022,441,424.902574647449,"<1","survey",0.0366827482947929,0.035343751010435,16.0974253525505
"SL7AFL",9911,294,282.851444266288,"<1","survey",0.0296640096862072,0.0285391427975268,11.1485557337122
"SZ51FL",1982,38,45.5295645406749,"<1","survey",0.0191725529767911,0.0229715260043769,-7.52956454067493
"TD71FL",18064,538,544.988265227826,"<1","survey",0.0297829937998229,0.0301698552495475,-6.98826522782554
"TG61FL",6260,158,159.599728986282,"<1","survey",0.0252396166134185,0.0254951643748055,-1.59972898628234
"TZ4IFL",6805,219,220.322626966638,"<1","survey",0.0321822189566495,0.0323765800097925,-1.32262696663773
"TZ63FL",8031,226,224.374525773745,"<1","survey",0.0281409538040095,0.0279385538256437,1.62547422625516
"TZ7BFL",10192,257,261.594640538457,"<1","survey",0.0252158555729984,0.0256666641030668,-4.5946405384571
"TZ82FL",10796,261,259.188416767129,"<1","survey",0.0241756206002223,0.0240078192633503,1.8115832328707
"UG52FL",7667,203,216.04766204569,"<1","survey",0.026477109690883,0.0281789046622786,-13.0476620456902
"UG61FL",7928,217,217.959419489455,"<1","survey",0.0273713420787084,0.0274923586641594,-0.959419489455456
"UG7BFL",13035,324,323.204927963107,"<1","survey",0.0248561565017261,0.0247951613320373,0.795072036893487
"ZA71FL",2612,61,55.9842675009442,"<1","survey",0.023353751914242,0.021433486792092,5.01573249905582
"ZM51FL",6399,205,196.623128131536,"<1","survey",0.0320362556649476,0.0307271648900665,8.37687186846441
"ZM61FL",13586,322,331.872831339181,"<1","survey",0.0237008685411453,0.0244275600867938,-9.87283133918106
"ZM71FL",9936,267,257.679078120112,"<1","survey",0.0268719806763285,0.0259338846739243,9.32092187988798
"ZM81FL",8233,146,158.491593783478,"<1","survey",0.0177335114781975,0.0192507705312131,-12.4915937834776
"ZW62FL",1370,44,39.2859366765486,"<1","survey",0.0321167883211679,0.0286758661872617,4.71406332345141
"ZW72FL",5436,143,147.501627787994,"<1","survey",0.0263061074319352,0.0271342214473866,-4.50162778799356
"MC_BEN2014",12782,451,434.315433769655,"<1","survey",0.0352839931153184,0.0339786757760644,16.6845662303452
"MC_BEN2021",13364,303,313.804812239123,"<1","survey",0.0226728524393894,0.0234813538041846,-10.8048122391226
"MC_CAF2018",8906,248,246.43285862762,"<1","survey",0.0278463956883,0.0276704310159016,1.56714137238023
"MC_CIV2016",9426,344,333.917219782764,"<1","survey",0.036494801612561,0.0354251241017148,10.0827802172361
"MC_CMR2014",7418,209,210.99307311064,"<1","survey",0.0281747101644648,0.0284433908210622,-1.99307311063961
"MC_COD2017",21554,310,357.91340792415,"<1","survey",0.0143824812099842,0.016605428594421,-47.9134079241497
"MC_COG2014",9147,185,191.757529117639,"<1","survey",0.0202252104515142,0.0209639804436032,-6.75752911763871
"MC_COM2022",4408,80,85.1154882935886,"<1","survey",0.0181488203266788,0.0193093213007234,-5.11548829358858
"MC_GHA2011",7655,263,243.402664276712,"<1","survey",0.034356629653821,0.0317965596703739,19.597335723288
"MC_GHA2017",8665,203,207.112523753002,"<1","survey",0.0234275822273514,0.0239021954706292,-4.11252375300231
"MC_GIN2016",7440,152,179.800419675348,"<1","survey",0.0204301075268817,0.0241667230746435,-27.8004196753479
"MC_GMB2018",10075,298,289.797682998569,"<1","survey",0.0295781637717122,0.0287640380147463,8.20231700143091
"MC_GNB2014",7732,267,249.449097559526,"<1","survey",0.0345318158303156,0.0322619112208389,17.5509024404736
"MC_GNB2018",7291,172,177.17910742618,"<1","survey",0.0235907282951584,0.0243010708306378,-5.17910742618005
"MC_KEN2013BUN",814,9,18.9375935402667,"<1","survey",0.0110565110565111,0.0232648569290745,-9.93759354026666
"MC_KEN2013KAK",740,17,19.3032008466813,"<1","survey",0.022972972972973,0.0260854065495694,-2.30320084668133
"MC_KEN2009MOM",511,22,15.0343920745517,"<1","survey",0.0430528375733855,0.0294215109091032,6.96560792544826
"MC_KEN2011NYA",5108,130,139.82790695212,"<1","survey",0.0254502740798747,0.0273742965842052,-9.82790695212009
"MC_KEN2013TUR",1032,14,18.7848145410461,"<1","survey",0.0135658914728682,0.0182023396715563,-4.78481454104613
"MC_MDG2018",12759,281,289.465230826172,"<1","survey",0.0220236695665805,0.0226871409065108,-8.46523082617153
"MC_MLI2015",16906,473,483.849689679408,"<1","survey",0.0279782325801491,0.0286199982065189,-10.8496896794079
"MC_MOZ2008",12324,406,412.511931884934,"<1","survey",0.0329438493995456,0.0334722437426918,-6.5119318849338
"MC_MRT2011",8815,296,285.376757451118,"<1","survey",0.0335791264889393,0.0323739940386975,10.623242548882
"MC_MRT2015",10047,301,291.782054929718,"<1","survey",0.0299591917985468,0.0290417094585167,9.2179450702825
"MC_MWI2006",23264,711,719.282425097669,"<1","survey",0.030562242090784,0.0309182610513097,-8.28242509766869
"MC_MWI2013",19255,580,574.222573886433,"<1","survey",0.0301220462217606,0.0298219981244577,5.77742611356689
"MC_MWI2019",15368,368,367.436080532373,"<1","survey",0.0239458615304529,0.0239091671351101,0.563919467627443
"MC_NGA2016",29418,1120,1118.12298959144,"<1","survey",0.0380719287511048,0.0380081239238372,1.87701040855768
"MC_SEN2015DKR",4525,113,104.837151590939,"<1","survey",0.0249723756906077,0.0231684312908152,8.16284840906137
"MC_SLE2017",11816,207,237.798211894357,"<1","survey",0.0175186188219364,0.020125102563842,-30.7982118943571
"MC_SWZ2010",1789,40,41.1471808304465,"<1","survey",0.0223588596981554,0.0230001010790645,-1.14718083044645
"MC_SWZ2014",1740,31,33.478499225131,"<1","survey",0.017816091954023,0.0192405167960523,-2.47849922513102
"MC_SWZ2021",1544,26,25.6610228112069,"<1","survey",0.016839378238342,0.0166198334269475,0.33897718879307
"MC_TCD2019",22840,655,647.503369742993,"<1","survey",0.0286777583187391,0.0283495345771888,7.49663025700715
"MC_TGO2017",4976,128,123.488650454082,"<1","survey",0.0257234726688103,0.0248168509754989,4.51134954591754
"MC_ZWE2014",8331,251,244.622619588764,"<1","survey",0.0301284359620694,0.029362935972724,6.37738041123626
"MC_ZWE2019",5811,171,161.726682395431,"<1","survey",0.0294269488900361,0.0278311275848272,9.27331760456909
"2013",91490,2466,2504.36078524681,"<1","calendar_year",0.0269537654388458,0.0273730548174315,-38.3607852468099
"2011",86444,2277,2452.75294159549,"<1","calendar_year",0.0263407523946139,0.0283738945629019,-175.752941595493
"2014",92874,2594,2569.99193581188,"<1","calendar_year",0.0279303141891164,0.0276718127335086,24.0080641881236
"2012",91945,2593,2623.39097430708,"<1","calendar_year",0.0282016422861493,0.028532176565415,-30.3909743070776
"2015",88921,2511,2454.69766275423,"<1","calendar_year",0.0282385488242372,0.0276053762638098,56.3023372457678
"2016",72409,1910,1964.75883126442,"<1","calendar_year",0.0263779364443647,0.0271341798846058,-54.7588312644191
"2010",86316,2574,2497.77023981289,"<1","calendar_year",0.0298206589740025,0.0289375114673164,76.2297601871137
"2023",23135,667,599.053507592111,"<1","calendar_year",0.0288307758807002,0.0258938192172946,67.9464924078889
"2021",42541,1023,1033.59603680351,"<1","calendar_year",0.0240473895771138,0.024296467802908,-10.5960368035114
"2022",29450,701,726.302760748999,"<1","calendar_year",0.0238030560271647,0.0246622329626146,-25.3027607489992
"2020",48132,1149,1195.60493375007,"<1","calendar_year",0.0238718524058838,0.024840125773915,-46.6049337500745
"2019",56392,1467,1439.3220102297,"<1","calendar_year",0.026014328273514,0.0255235141550167,27.6779897702961
"2018",60978,1568,1569.27843663207,"<1","calendar_year",0.0257141920036735,0.0257351575425903,-1.27843663206954
"2009",67504,2035,2005.95248476721,"<1","calendar_year",0.0301463616970846,0.0297160536378171,29.0475152327938
"2006",42722,1426,1362.97077190217,"<1","calendar_year",0.0333785871447966,0.0319032529353066,63.0292280978329
"2008",55835,1728,1724.68234886362,"<1","calendar_year",0.0309483299006,0.0308889110569288,3.31765113638153
"2005",36015,1082,1184.19851322986,"<1","calendar_year",0.0300430376232125,0.0328807028524188,-102.198513229862
"2007",46738,1526,1465.90668944596,"<1","calendar_year",0.0326500920022252,0.0313643435629671,60.0933105540444
"2017",71028,1930,1846.5381309704,"<1","calendar_year",0.0271723827223067,0.0259973268425185,83.4618690295963
"2003",38450,1255,1267.45398672469,"<1","calendar_year",0.0326397919375813,0.0329636927626707,-12.4539867246901
"2000",18413,671,641.597773373072,"<1","calendar_year",0.0364416444903058,0.034844825578291,29.4022266269279
"2002",34387,1196,1160.85608376525,"<1","calendar_year",0.0347805856864513,0.03375857398916,35.1439162347535
"2004",40030,1274,1338.57147882243,"<1","calendar_year",0.0318261304021984,0.033439207564887,-64.5714788224273
"0",383973,9783,9795.01391083033,"<1","pfpr_pct",0.0254783539467619,0.02550964237285,-12.0139108303265
"10",222817,5747,5830.4423199113,"<1","pfpr_pct",0.0257924664635104,0.0261669545856524,-83.4423199113025
"20",241998,7197,7135.64431367673,"<1","pfpr_pct",0.0297399152059108,0.0294863772166577,61.3556863232734
"30",202851,6180,6168.11298760527,"<1","pfpr_pct",0.0304657112856234,0.0304071115627,11.8870123947336
"40",143117,4669,4663.02847352895,"<1","pfpr_pct",0.0326236575668858,0.0325819327789777,5.97152647104849
"50",82880,2740,2702.22407713871,"<1","pfpr_pct",0.0330598455598456,0.0326040549847817,37.775922861294
"70",15506,473,454.694739246575,"<1","pfpr_pct",0.0305043209080356,0.029323793321719,18.3052607534254
"60",24890,719,750.980483611182,"<1","pfpr_pct",0.028887103254319,0.030171976039019,-31.9804836111816
"80",3472,97,107.487755026391,"<1","pfpr_pct",0.0279377880184332,0.0309584547887072,-10.4877550263914
"90",645,18,21.9802578360809,"<1","pfpr_pct",0.027906976744186,0.0340779191257069,-3.98025783608094
"(0.0244,0.0261]",132228,3244,3339.62296135157,"<1","fitted_probability",0.0245333817345797,0.025256549001358,-95.6229613515716
"(0.0228,0.0244]",132208,3052,3126.85990831877,"<1","fitted_probability",0.0230848360159748,0.0236510642950409,-74.8599083187678
"(0.0206,0.0228]",132203,2583,2881.02833678057,"<1","fitted_probability",0.0195381345355249,0.0217924580893064,-298.028336780569
"[0.0116,0.0206]",132239,2182,2474.42013394584,"<1","fitted_probability",0.0165004272567094,0.0187117275081166,-292.420133945837
"(0.0261,0.0279]",132206,3532,3574.32023056221,"<1","fitted_probability",0.0267158827889808,0.027035991033404,-42.320230562209
"(0.0279,0.0294]",132207,3680,3788.63940902588,"<1","fitted_probability",0.0278351373225321,0.0286568745151609,-108.639409025881
"(0.0294,0.0311]",132232,4124,3992.9906196944,"<1","fitted_probability",0.0311876096557565,0.0301968556755884,131.009380305597
"(0.0311,0.0334]",132214,4430,4254.22177561718,"<1","fitted_probability",0.033506285264798,0.0321767874477527,175.77822438282
"(0.0334,0.0378]",132242,4942,4666.92355832351,"<1","fitted_probability",0.0373708806581873,0.035290781735935,275.07644167649
"(0.0378,0.0545]",132170,5854,5530.5823847929,"<1","fitted_probability",0.0442914428387682,0.0418444608064833,323.4176152071
"AGO",23009,222,232.148968227613,"1-5","country",0.00964839845277935,0.010089485341719,-10.1489682276127
"BDI",18442,238,235.688140882383,"1-5","country",0.0129053248020822,0.012779966428933,2.31185911761688
"BEN",35679,419,414.005616086189,"1-5","country",0.0117436026794473,0.0116036216285823,4.99438391381136
"BFA",29610,397,393.187259022759,"1-5","country",0.0134076325565687,0.0132788672415656,3.81274097724116
"CIV",24423,359,350.219978181271,"1-5","country",0.0146992588953036,0.0143397608066687,8.78002181872932
"CMR",29552,404,411.586281243369,"1-5","country",0.0136708175419599,0.0139275271129998,-7.58628124336906
"COD",66162,1058,1055.39189855335,"1-5","country",0.015991052265651,0.0159516323350767,2.60810144665379
"COG",20050,275,275.471744428234,"1-5","country",0.013715710723192,0.0137392391236027,-0.471744428234388
"COM",6849,56,52.2113086224767,"1-5","country",0.00817637611330121,0.007623201726161,3.78869137752328
"ETH",43179,541,540.441356032974,"1-5","country",0.0125292387503184,0.0125163008877689,0.55864396702566
"GAB",11272,86,97.4344919679586,"1-5","country",0.00762952448545067,0.00864394002554637,-11.4344919679586
"GHA",31223,279,281.86679079186,"1-5","country",0.00893572046247958,0.00902753709739165,-2.86679079185956
"GIN",24775,404,397.455727224467,"1-5","country",0.0163067608476287,0.0160426126024003,6.54427277553287
"GMB",23642,164,171.111357493236,"1-5","country",0.00693680737670248,0.00723760077376011,-7.11135749323643
"KEN",52662,509,517.621258838827,"1-5","country",0.00966541339105997,0.00982912268502576,-8.62125883882675
"MDG",25879,287,288.493335260501,"1-5","country",0.0110900730321883,0.0111477775517022,-1.4933352605014
"MLI",58927,839,836.102001275658,"1-5","country",0.0142379554363874,0.0141887759647642,2.89799872434173
"MOZ",34483,741,740.435840395937,"1-5","country",0.021488849578053,0.0214724890640587,0.56415960406332
"MRT",27172,251,248.313169676575,"1-5","country",0.00923745031650228,0.0091385679992851,2.6868303234254
"MWI",104221,1314,1325.08056165384,"1-5","country",0.0126078237591272,0.0127141416955685,-11.0805616538446
"NAM",8132,99,99.1677561936903,"1-5","country",0.0121741269060502,0.0121947560493963,-0.167756193690323
"NER",18309,257,260.366264711025,"1-5","country",0.0140368124965864,0.0142206709657013,-3.36626471102483
"NGA",138236,2063,2059.24931040707,"1-5","country",0.0149237535808328,0.0148966210712627,3.75068959292776
"RWA",29263,353,353.813501128294,"1-5","country",0.0120630147284967,0.0120908143774833,-0.813501128293581
"SEN",79989,745,741.29913378526,"1-5","country",0.00931378064483867,0.00926751345541587,3.70086621474024
"SLE",35433,754,737.593163568181,"1-5","country",0.0212795981147518,0.0208165598049327,16.4068364318188
"SWZ",6376,175,155.959889501118,"1-5","country",0.0274466750313676,0.0244604594575153,19.0401104988822
"TCD",36878,675,666.028437526605,"1-5","country",0.0183035956396768,0.018060318822241,8.9715624733949
"TGO",10193,102,102.848606281143,"1-5","country",0.0100068674580595,0.01009012128727,-0.848606281142779
"TZA",32107,308,320.371119823475,"1-5","country",0.00959292366150684,0.00997823277863004,-12.3711198234747
"UGA",25786,341,354.118007181553,"1-5","country",0.0132242302024354,0.0137329561460309,-13.1180071815532
"ZAF",2349,23,19.5614682720841,"1-5","country",0.0097914005959983,0.00832757269990807,3.43853172791594
"ZMB",35006,359,369.588216143377,"1-5","country",0.0102553847911787,0.0105578534006564,-10.5882161433772
"ZWE",18407,220,215.112089959359,"1-5","country",0.0119519747921986,0.0116864285304156,4.88791004064078
"CAF",8029,139,137.545836134036,"1-5","country",0.0173122431186947,0.0171311291735006,1.45416386596358
"GNB",13505,130,130.080127093874,"1-5","country",0.00962606442058497,0.00963199756341161,-0.0801270938737559
"AO71FL",12767,133,137.014065895631,"1-5","survey",0.0104174825722566,0.0107318920573064,-4.01406589563058
"AO81FL",10242,89,95.1349023319821,"1-5","survey",0.00868970904120289,0.00928870360593459,-6.13490233198206
"BU61FL",6390,84,97.2514625060824,"1-5","survey",0.0131455399061033,0.0152193212059597,-13.2514625060824
"BU71FL",12052,154,138.436678376305,"1-5","survey",0.0127779621639562,0.0114866145350402,15.5633216236952
"BJ71FL",12129,137,142.493244526649,"1-5","survey",0.0112952428064968,0.0117481444906134,-5.49324452664933
"BF43FL",4821,119,107.541875562242,"1-5","survey",0.024683675585978,0.0223069644393781,11.458124437758
"BF62FL",13567,196,194.822229430817,"1-5","survey",0.0144468194884647,0.0143600080659554,1.17777056918271
"BF81FL",11222,82,90.8231540297141,"1-5","survey",0.00730707538763144,0.00809331260289736,-8.82315402971413
"CI62FL",6476,108,116.659245433442,"1-5","survey",0.0166769610870908,0.0180140897828045,-8.65924543344224
"CI81FL",9552,124,111.788821694698,"1-5","survey",0.0129815745393635,0.0117031848507849,12.2111783053025
"CM44FL",5065,101,111.557015494552,"1-5","survey",0.0199407699901283,0.0220250770966539,-10.5570154945521
"CM61FL",10575,130,139.924764381256,"1-5","survey",0.0122931442080378,0.0132316562062654,-9.92476438125638
"CM71FL",7197,71,75.3039243564635,"1-5","survey",0.00986522162011949,0.0104632380653694,-4.3039243564635
"CD51FL",7977,209,194.910126917318,"1-5","survey",0.0262003259370691,0.0244340136539197,14.0898730826823
