"fit_id","rows","deaths","countries","surveys","regions","converged","iterations","rank","coefficients","finite_coefficients","finite_covariance","elapsed_seconds","min_smoothing_hessian_eigenvalue","max_smoothing_gradient","warnings","series","age_band","gamma","input_verified","nuisance_hash"
"map_full_age_1",1322149,37623,36,132,1211,TRUE,13,1406,1406,TRUE,TRUE,101.105,0.0844344000530437,5.34119901658414e-05,"openMP not available: single threaded computation only","map_full","<1",2,TRUE,"e7467537e39e73ca42ac15a9d3c176bad525cbb7c0923d4b5e9aa6afd3776d93"
"map_full_age_2",1189209,15586,36,132,1211,TRUE,15,1406,1406,TRUE,TRUE,114.849,0.000295990298051852,0.000202442114108303,"openMP not available: single threaded computation only","map_full","1-5",2,TRUE,"80c7a2f7ae8dadf6cb7fa5a610f3533387738f5b2b217c30abdfbfd69ef4c414"
"map_full_age_3",1143915,14126,36,132,1211,TRUE,17,1406,1406,TRUE,TRUE,130.089,0.47482408897227,7.29475067728913e-06,"openMP not available: single threaded computation only","map_full","6-11",2,TRUE,"903ef6ea7e54a8074c8a0b06cc2ef42b6591904477fa40edb62d5cb1faff05f6"
"map_full_age_4",989211,13138,36,132,1211,TRUE,17,1406,1406,TRUE,TRUE,101.199,0.790332595096362,8.89865902564679e-06,"openMP not available: single threaded computation only","map_full","12-23",2,TRUE,"cf4dc5da4616fe33bfa129ab9a3f40f19ea40682c7f9b2300b7c6952744f1829"
"map_full_age_5",980344,11338,36,132,1211,TRUE,16,1406,1406,TRUE,TRUE,94.043,0.000421044542585171,0.000421046006766834,"openMP not available: single threaded computation only","map_full","24-35",2,TRUE,"93d939d7e86fe32f94160e3f85f1fa8ee49b3de8951c4ef400c45d0f364d6961"
"map_full_age_6",949032,6650,36,132,1210,TRUE,18,1405,1405,TRUE,TRUE,109.411,7.59661321644723e-05,7.59771405254525e-05,"openMP not available: single threaded computation only","map_full","36-47",2,TRUE,"466df02c6883051f8238296e6bc3df5e5167d745122b442b8fc1b6e28b02e4a5"
"map_full_age_7",924599,3821,36,132,1210,TRUE,22,1405,1405,TRUE,TRUE,116.655,7.4147699198572e-05,0.000161524886935393,"openMP not available: single threaded computation only","map_full","48-59",2,TRUE,"844152dbd52d6771a75ca63075dcde0483a3ddb32d19afb42f3efc201f5ec090"
