"edf","Ref.df","Chi.sq","p-value","term","fit_id","series","age_band"
2.33681203114505,2.80067309312407,13.9135415682274,0.00162198433774163,"s(pfpr_pct)","map_full_age_1","map_full","<1"
1.45201189361876,1.69729099920412,50.4960859196237,0,"s(calendar_year)","map_full_age_1","map_full","<1"
52.8634617425457,131,393.233908933473,0,"s(survey)","map_full_age_1","map_full","<1"
23.6070228320682,35,1000.69111534141,0,"s(country)","map_full_age_1","map_full","<1"
156.598758888915,1197,428.430955117675,0,"s(region)","map_full_age_1","map_full","<1"
2.24788915651067,2.75645603767913,28.4928536832796,2.84787754323279e-06,"s(pfpr_pct)","map_full_age_2","map_full","1-5"
2.93467207753642,3.51175936243661,80.3216986846711,0,"s(calendar_year)","map_full_age_2","map_full","1-5"
26.4490103441456,131,92.552528846386,0,"s(survey)","map_full_age_2","map_full","1-5"
26.4537688567783,35,520.485556072291,0,"s(country)","map_full_age_2","map_full","1-5"
0.263331967131268,1197,0.526273692928981,0,"s(region)","map_full_age_2","map_full","1-5"
2.90272497999616,3.40683146255224,124.029900291735,0,"s(pfpr_pct)","map_full_age_3","map_full","6-11"
2.17825931708008,2.62889792495654,56.0569209183424,0,"s(calendar_year)","map_full_age_3","map_full","6-11"
37.1392571410181,131,181.637891454371,0,"s(survey)","map_full_age_3","map_full","6-11"
25.9799024772595,35,770.841508005068,0,"s(country)","map_full_age_3","map_full","6-11"
23.7528751123544,1197,51.3709022769543,0,"s(region)","map_full_age_3","map_full","6-11"
3.46270132006124,3.79146288947963,153.802335420974,0,"s(pfpr_pct)","map_full_age_4","map_full","12-23"
3.04323201357508,3.59309596446157,51.7863149517997,0,"s(calendar_year)","map_full_age_4","map_full","12-23"
42.220500426246,131,303.162849988031,0,"s(survey)","map_full_age_4","map_full","12-23"
26.4253293562238,35,807.747440092379,0,"s(country)","map_full_age_4","map_full","12-23"
97.2542994217441,1197,293.547518024382,0,"s(region)","map_full_age_4","map_full","12-23"
3.63499041270903,3.89401020406807,181.824150920741,0,"s(pfpr_pct)","map_full_age_5","map_full","24-35"
1.00169952622021,1.00287251301576,54.9435218581092,0,"s(calendar_year)","map_full_age_5","map_full","24-35"
27.8989252198638,131,131.351733245276,0,"s(survey)","map_full_age_5","map_full","24-35"
24.3105816537322,35,467.771539689915,0,"s(country)","map_full_age_5","map_full","24-35"
48.9209041072674,1197,131.667085033296,0,"s(region)","map_full_age_5","map_full","24-35"
3.3373976984632,3.75344057832952,114.413714437852,0,"s(pfpr_pct)","map_full_age_6","map_full","36-47"
1.0001890673044,1.0003500708573,54.4955120130528,0,"s(calendar_year)","map_full_age_6","map_full","36-47"
6.72387389302057,131,15.6754224606067,2.36685081955734e-06,"s(survey)","map_full_age_6","map_full","36-47"
20.5164544283044,35,134.932709907347,0,"s(country)","map_full_age_6","map_full","36-47"
6.11941933704281,1196,12.5953456973986,0,"s(region)","map_full_age_6","map_full","36-47"
3.15526492668766,3.62125015434787,60.2816663089115,0,"s(pfpr_pct)","map_full_age_7","map_full","48-59"
1.00024197978963,1.00044091524142,22.0326930708143,3.09215314869826e-06,"s(calendar_year)","map_full_age_7","map_full","48-59"
12.2547353106271,131,31.9781624606081,0,"s(survey)","map_full_age_7","map_full","48-59"
13.7370406354187,35,57.1416041508212,0,"s(country)","map_full_age_7","map_full","48-59"
0.00142491747437669,1196,0.00220374490304077,0,"s(region)","map_full_age_7","map_full","48-59"
