"year","iso3","country","status","comparison_status","pfpr_pct","map_population_coverage_within_raster","map_coverage_below_95pct","ihme_under5_deaths","attributable_under5_deaths","counterfactual_under5_deaths","attributable_fraction","ihme_malaria_deaths","model_to_ihme_ratio","model_id","hiv_treatment","previous_joint_attributable_deaths","previous_joint_hiv_treatment","change_from_previous_joint_deaths","percent_change_from_previous_joint"
2005,"DJI","Djibouti","estimated","matched",0.180218583070353,0.900748542924068,TRUE,1827.74449858499,3.58479236620103,1824.15970621879,0.00196132028791569,3.15105029062501,1.13765000097475,"age_band_separate_v1","posterior_median",2.58590247861657,"ten_posterior_draws",0.99888988758446,38.6282891889587
2005,"ERI","Eritrea","estimated","matched",0.264051516629705,0.951453885431987,FALSE,12881.6351925552,72.102501604516,12809.5326909507,0.00559730969917444,20.5491549999896,3.50878182604358,"age_band_separate_v1","posterior_median",60.5773344326115,"ten_posterior_draws",11.5251671719045,19.02554359622
2005,"ETH","Ethiopia","estimated","matched",10.282958677834,0.827728262514435,TRUE,324374.02190096,41246.9303430137,283127.091557947,0.127158550186264,31593.2561718979,1.30556122859228,"age_band_separate_v1","posterior_median",32111.6222255763,"ten_posterior_draws",9135.3081174374,28.44860360297
2005,"GAB","Gabon","estimated","matched",13.5729851145187,0.999284909726468,FALSE,2434.17926397405,385.909397130943,2048.26986684311,0.158537788421099,247.587005011858,1.55868195551079,"age_band_separate_v1","posterior_median",302.346464798908,"ten_posterior_draws",83.562932332035,27.6381377197888
2005,"GHA","Ghana","estimated","matched",33.4717058296969,0.999730304961018,FALSE,57379.9146584327,14589.0752268959,42790.8394315367,0.254254041919386,14365.2438310093,1.0155814546916,"age_band_separate_v1","posterior_median",10813.6202700042,"ten_posterior_draws",3775.4549568917,34.9138851062155
2005,"GIN","Guinea","estimated","matched",42.9604000479577,0.996935005435981,FALSE,47244.174690902,14142.3271503897,33101.8475405123,0.299345416507258,9581.37694548418,1.47602241628278,"age_band_separate_v1","posterior_median",10837.9723181194,"ten_posterior_draws",3304.3548322703,30.4886812337206
2005,"GMB","The Gambia","estimated","matched",6.80021050223797,0.99989435444155,FALSE,5244.84227075379,493.199308849682,4751.64296190411,0.0940351079001655,309.032888877776,1.59594440138941,"age_band_separate_v1","posterior_median",389.011199631958,"ten_posterior_draws",104.188109217724,26.7828045352668
2005,"GNB","Guinea-Bissau","estimated","matched",5.47134440577292,0.996068689009789,FALSE,7767.2498258756,663.88795543468,7103.36187044092,0.0854727181843723,322.64768526346,2.05762503733005,"age_band_separate_v1","posterior_median",538.119703212563,"ten_posterior_draws",125.768252222117,23.3717984068012
2005,"GNQ","Equatorial Guinea","estimated","matched",33.9046533846217,0.967788791016353,FALSE,2828.61147410932,714.863251913439,2113.74822219589,0.252725854524979,795.294411262496,0.898866183126604,"age_band_separate_v1","posterior_median",531.004968209761,"ten_posterior_draws",183.858283703678,34.6245882262723
2005,"KEN","Kenya","estimated","matched",12.1603957572431,0.822215895130027,TRUE,82551.3260242614,12349.5305604762,70201.7954637852,0.149598209444228,5380.61737522306,2.29518839554434,"age_band_separate_v1","posterior_median",9742.86962604728,"ten_posterior_draws",2606.66093442892,26.75455009128
2005,"LBR","Liberia","estimated","matched",42.3245620053839,0.999979141849584,FALSE,18341.6145030929,5060.86295335511,13280.7515497378,0.275922435972128,4318.96062855385,1.17177797822382,"age_band_separate_v1","posterior_median",3746.21730711296,"ten_posterior_draws",1314.64564624215,35.0926157899604
2005,"LSO","Lesotho","missing_MAP_no_estimate","missing_model_MAP",,0,TRUE,4720.58173459788,,,,,,"age_band_separate_v1","posterior_median",,"ten_posterior_draws",,
2005,"MDG","Madagascar","estimated","matched",16.612555436176,0.965066759112986,FALSE,62155.6370120645,12471.3450748798,49684.2919371847,0.20064704786887,5743.20514220464,2.17149566593619,"age_band_separate_v1","posterior_median",10029.529773272,"ten_posterior_draws",2441.8153016078,24.3462590650568
2005,"MLI","Mali","estimated","matched",38.5111391906618,0.977670801796849,FALSE,87830.0017542328,26731.8077474102,61098.1940068227,0.30435850180456,19914.3514175643,1.34233885838898,"age_band_separate_v1","posterior_median",21046.2419918672,"ten_posterior_draws",5685.565755543,27.0146364264939
2005,"MOZ","Mozambique","estimated","matched",44.2928156950409,0.999790945132115,FALSE,99135.6037445078,27261.7967064724,71873.8070380354,0.27499501366564,12272.1178087967,2.22144190034838,"age_band_separate_v1","posterior_median",19860.4584534832,"ten_posterior_draws",7401.3382529892,37.2667039400147
2005,"MRT","Mauritania","estimated","matched",4.08661106779518,0.840119682930452,TRUE,7861.39012005786,392.432128455988,7468.95799160187,0.0499189230483196,254.427955607677,1.54240962837083,"age_band_separate_v1","posterior_median",294.541975992732,"ten_posterior_draws",97.890152463256,33.2347035200414
2005,"MWI","Malawi","estimated","matched",32.2108258478265,0.999764978481837,FALSE,61511.0868799982,17582.5299711906,43928.5569088076,0.285843266035801,8465.6610118672,2.07692346132728,"age_band_separate_v1","posterior_median",13991.4177041077,"ten_posterior_draws",3591.1122670829,25.666536036792
2005,"NAM","Namibia","estimated","matched",4.5353951282014,0.611389973186959,TRUE,3618.4787922097,227.467802426499,3391.0109897832,0.0628628259245901,68.1857539029271,3.33600186851838,"age_band_separate_v1","posterior_median",177.607107758173,"ten_posterior_draws",49.860694668326,28.0735919286606
2005,"NER","Niger","estimated","matched",26.7916282649868,0.952363358910006,FALSE,124960.908948674,41338.5242118454,83622.3847368285,0.33081164789562,19061.3616023064,2.16870783285721,"age_band_separate_v1","posterior_median",35424.2453501521,"ten_posterior_draws",5914.2788616933,16.695567691657
2005,"NGA","Nigeria","estimated","matched",44.911076588637,0.999968748812492,FALSE,913193.381854744,290072.650447731,623120.731407013,0.317646465920042,141101.592555906,2.05577162662285,"age_band_separate_v1","posterior_median",227425.217955917,"ten_posterior_draws",62647.432491814,27.5463877994204
2005,"RWA","Rwanda","estimated","matched",4.897431879853,0.814603360177058,TRUE,38267.9806795348,3193.51356552961,35074.4671140052,0.0834513216747143,2841.50458808531,1.12388119270344,"age_band_separate_v1","posterior_median",2630.36545048459,"ten_posterior_draws",563.14811504502,21.4095009095132
2005,"SEN","Senegal","estimated","matched",5.44994687087531,0.99558981120801,FALSE,38522.3642175266,3308.86339471412,35213.5008228125,0.0858946085455647,4355.85191330994,0.759636337636596,"age_band_separate_v1","posterior_median",2675.41182156364,"ten_posterior_draws",633.45157315048,23.676787552664
2005,"SLE","Sierra Leone","estimated","matched",40.7926668056115,0.99816935916103,FALSE,37841.2524673904,11178.5290427355,26662.7234246548,0.295405894727417,6759.19690523862,1.65382503268572,"age_band_separate_v1","posterior_median",8661.94271833422,"ten_posterior_draws",2516.58632440128,29.0533706610016
2005,"SOM","Somalia","estimated","matched",9.00565355096317,0.983183349547194,FALSE,91196.349563142,13697.6539352942,77498.6956278477,0.150199585848667,2834.75713714953,4.83203790398347,"age_band_separate_v1","posterior_median",11437.4301032758,"ten_posterior_draws",2260.2238320184,19.7616406099046
2005,"SSD","South Sudan","estimated","matched",35.4180105817913,0.998944588913762,FALSE,37611.7230423069,10410.301717289,27201.4213250179,0.276783430144349,4727.21749013014,2.20220494170714,"age_band_separate_v1","posterior_median",8008.95693781006,"ten_posterior_draws",2401.34477947894,29.9832399914933
2005,"STP","Sao Tome and Principe","missing_MAP_no_estimate","missing_model_MAP",,,,413.742464346307,,,,39.3306059836189,,"age_band_separate_v1","posterior_median",,"ten_posterior_draws",,
2005,"SWZ","Swaziland","estimated","matched",2.77619052188256,0.0274046526925583,TRUE,3247.7077903365,122.9469738783,3124.7608164582,0.037856538154118,2.47884157083843,49.59856060374,"age_band_separate_v1","posterior_median",97.0777053842447,"ten_posterior_draws",25.8692684940553,26.6480016103201
2005,"TCD","Chad","estimated","matched",17.2544300153994,0.941951498070144,TRUE,77646.949864827,18795.7454310331,58851.2044337938,0.242066758111607,3943.23764594159,4.76657688901348,"age_band_separate_v1","posterior_median",15814.5051446591,"ten_posterior_draws",2981.240286374,18.8513030227875
2005,"TGO","Togo","estimated","matched",54.7789048030301,1,FALSE,22148.2394810415,6684.11665155544,15464.122829486,0.301789975554352,3282.74509670263,2.03613635986216,"age_band_separate_v1","posterior_median",4943.11035924155,"ten_posterior_draws",1741.00629231389,35.2208663328533
2005,"TZA","Tanzania","estimated","matched",21.5102815877522,0.982661834291151,FALSE,143205.034385894,32474.6613126968,110730.373073197,0.226770388708455,17905.7678371295,1.81364248705142,"age_band_separate_v1","posterior_median",25690.0586237737,"ten_posterior_draws",6784.6026889231,26.409448060366
2005,"UGA","Uganda","estimated","matched",41.7907617391782,0.972005626882908,FALSE,137915.902947265,40328.8581209795,97587.0448262858,0.292416300507418,44154.0043335441,0.913368079060983,"age_band_separate_v1","posterior_median",30872.0315473302,"ten_posterior_draws",9456.8265736493,30.6323429319867
2005,"ZMB","Zambia","estimated","matched",20.8670520447216,0.999994981989078,FALSE,52399.2411670659,13032.6397945098,39366.6013725561,0.248718101717494,3742.04847209806,3.48275547248664,"age_band_separate_v1","posterior_median",10681.1915305839,"ten_posterior_draws",2351.4482639259,22.0148497215212
2005,"ZWE","Zimbabwe","estimated","matched",4.09485353977597,0.993374399109765,FALSE,28517.2506942995,1706.28449341475,26810.9662008847,0.0598334149285937,363.485138105732,4.69423454919474,"age_band_separate_v1","posterior_median",1348.96469071842,"ten_posterior_draws",357.31980269633,26.4884474111796
2015,"AGO","Angola","estimated","matched",12.001303326479,0.998084957706995,FALSE,77321.0488630937,12839.0388844565,64482.0099786372,0.166048431484544,6832.55631081913,1.87909741250523,"age_band_separate_v1","posterior_median",10475.5355055669,"ten_posterior_draws",2363.5033788896,22.5621246535186
2015,"BDI","Burundi","estimated","matched",16.717817650048,0.903118502531811,TRUE,39468.6283250787,8034.40932554586,31434.2189995328,0.203564442609239,7621.7837339771,1.05413766724045,"age_band_separate_v1","posterior_median",6456.39471560301,"ten_posterior_draws",1578.01460994285,24.4411111688897
2015,"BEN","Benin","estimated","matched",36.3793100261877,1,FALSE,38817.0754924683,11828.6272004272,26988.4482920411,0.304727418291012,7298.77480376705,1.62063188938535,"age_band_separate_v1","posterior_median",9422.84708015871,"ten_posterior_draws",2405.78012026849,25.5313505546985
2015,"BFA","Burkina Faso","estimated","matched",39.2003452509794,1,FALSE,55253.1036656593,14934.344384126,40318.7592815333,0.270289692222447,13545.8717646912,1.10250153283261,"age_band_separate_v1","posterior_median",11042.3656387782,"ten_posterior_draws",3891.9787453478,35.2458782172552
2015,"BWA","Botswana","estimated","matched",0.0668556239324968,0.500006041684288,TRUE,2000.78906689539,1.70026200689591,1999.08880488849,0.000849795730608521,0.518384167820944,3.27992657268654,"age_band_separate_v1","posterior_median",1.29098254290765,"ten_posterior_draws",0.40927946398826,31.7029433307788
2015,"CAF","Central African Republic","estimated","matched",36.7348327663838,1,FALSE,28150.8022278888,7484.69883671562,20666.1033911732,0.265878704845597,2950.93257259004,2.53638422857838,"age_band_separate_v1","posterior_median",5568.41792117817,"ten_posterior_draws",1916.28091553745,34.4133817300121
2015,"CIV","Cote d'Ivoire","estimated","matched",21.3567298975211,0.999044906250652,FALSE,77900.2697353517,16746.1663912467,61154.103344105,0.214969299183917,12113.9747572197,1.38238412468759,"age_band_separate_v1","posterior_median",12976.3357308448,"ten_posterior_draws",3769.8306604019,29.0515808052114
2015,"CMR","Cameroon","estimated","matched",25.339889009207,0.994188327616715,FALSE,86832.2296518058,22692.2599158856,64139.9697359202,0.261334529896108,12490.1867607554,1.81680709428505,"age_band_separate_v1","posterior_median",18226.2454687674,"ten_posterior_draws",4466.0144471182,24.5032058564732
2015,"COD","Democratic Republic of the Congo","estimated","matched",31.2906693790223,0.967925701459564,FALSE,248211.14235586,71147.3987223138,177063.743633547,0.286640632032182,72887.450903449,0.976126861900547,"age_band_separate_v1","posterior_median",57043.3589566565,"ten_posterior_draws",14104.0397656573,24.7251214227655
2015,"COG","Congo","estimated","matched",19.1216915715156,0.999999884856155,FALSE,9147.10580862238,1877.30067356812,7269.80513505426,0.205234389198659,1162.69867040741,1.61460636478609,"age_band_separate_v1","posterior_median",1474.02803822885,"ten_posterior_draws",403.27263533927,27.3585457589959
2015,"COM","Comoros","estimated","matched",0.242446595277091,0.977875023773357,FALSE,1091.49777195399,3.23778208902262,1088.25998986497,0.00296636619168389,0.566885759376502,5.71152482747802,"age_band_separate_v1","posterior_median",2.41842704676096,"ten_posterior_draws",0.81935504226166,33.8796675036791
2015,"CPV","Cape Verde","missing_MAP_no_estimate","missing_model_MAP",,,,297.674343911654,,,,0.0236627273474872,,"age_band_separate_v1","posterior_median",,"ten_posterior_draws",,
2015,"DJI","Djibouti","estimated","matched",0.446388006068223,0.900244405140964,TRUE,1975.83391624404,9.15241597180649,1966.68150027223,0.00463217879628505,15.5983083618225,0.586756958479384,"age_band_separate_v1","posterior_median",6.48222559316739,"ten_posterior_draws",2.6701903786391,41.1924938473851
2015,"ERI","Eritrea","estimated","matched",0.437883754324056,0.941587510523092,TRUE,12707.9072451884,110.921587008119,12596.9856581803,0.00872854867980856,22.6752348843585,4.89175029823543,"age_band_separate_v1","posterior_median",92.3481606512911,"ten_posterior_draws",18.5734263568279,20.1123944709214
2015,"ETH","Ethiopia","estimated","matched",4.44168903034584,0.827586281480413,TRUE,222280.681072973,11460.1289214996,210820.552151473,0.0515570173088381,11813.4580723826,0.970090963313356,"age_band_separate_v1","posterior_median",8505.55486397064,"ten_posterior_draws",2954.57405752896,34.7369937033088
2015,"GAB","Gabon","estimated","matched",16.5336880312919,0.999284909726468,FALSE,2235.68864689905,379.100663887335,1856.58798301172,0.169567736729869,307.793775942293,1.23167098726003,"age_band_separate_v1","posterior_median",288.628520994295,"ten_posterior_draws",90.47214289304,31.3455311281688
2015,"GHA","Ghana","estimated","matched",27.1359006682193,0.999730304961018,FALSE,45615.0682451127,9643.33092275288,35971.7373223598,0.211406697254829,9488.9556894683,1.0162689381568,"age_band_separate_v1","posterior_median",6873.41757287438,"ten_posterior_draws",2769.9133498785,40.2989243780246
2015,"GIN","Guinea","estimated","matched",37.0047253732389,0.996935005435981,FALSE,45918.3793797175,13256.395283172,32661.9840965455,0.288694754959655,8411.25835546664,1.5760299735124,"age_band_separate_v1","posterior_median",10280.5616165897,"ten_posterior_draws",2975.8336665823,28.946216924377
2015,"GMB","The Gambia","estimated","matched",16.1615436677223,0.99989435444155,FALSE,4466.05170786417,726.451644086098,3739.60006377807,0.162660822490458,380.221418593574,1.91060158255476,"age_band_separate_v1","posterior_median",542.21725756088,"ten_posterior_draws",184.234386525218,33.9779643595229
2015,"GNB","Guinea-Bissau","estimated","matched",5.43390998716656,0.996068689009789,FALSE,5858.71311364055,447.303594539874,5411.40951910067,0.076348437935703,240.020921747807,1.8636025196581,"age_band_separate_v1","posterior_median",352.819308759024,"ten_posterior_draws",94.48428578085,26.7797944826718
2015,"GNQ","Equatorial Guinea","estimated","matched",34.4631748290858,0.967788791016353,FALSE,2397.90491647384,565.858656569197,1832.04625990464,0.23598043970872,720.251418626558,0.785640461004893,"age_band_separate_v1","posterior_median",402.566157700213,"ten_posterior_draws",163.292498868984,40.5628977363234
2015,"KEN","Kenya","estimated","matched",5.61238811543549,0.822215895130027,TRUE,58800.8181651059,3856.80849649151,54944.0096686144,0.0655910685742848,2218.91481903351,1.7381507678476,"age_band_separate_v1","posterior_median",2912.68172208824,"ten_posterior_draws",944.12677440327,32.4143474806571
2015,"LBR","Liberia","estimated","matched",33.370745219075,0.999979141849584,FALSE,16738.7379224384,4098.46234528327,12640.2755771551,0.244848946454275,2549.96903104348,1.60725965507358,"age_band_separate_v1","posterior_median",3005.53784836512,"ten_posterior_draws",1092.92449691815,36.3636910283014
2015,"LSO","Lesotho","missing_MAP_no_estimate","missing_model_MAP",,0,TRUE,3209.90050536876,,,,,,"age_band_separate_v1","posterior_median",,"ten_posterior_draws",,
2015,"MDG","Madagascar","estimated","matched",6.1292538325627,0.965066759112986,FALSE,64918.4040198668,5890.98312653028,59027.4208933365,0.0907444231797116,3397.67118195632,1.73382967657816,"age_band_separate_v1","posterior_median",4743.65929668714,"ten_posterior_draws",1147.32382984314,24.1864720479484
2015,"MLI","Mali","estimated","matched",29.3609132094117,0.97767054940682,FALSE,87968.2612341849,23913.9342656264,64054.3269685585,0.271847299584152,17514.868481058,1.36535049015577,"age_band_separate_v1","posterior_median",18857.8269756981,"ten_posterior_draws",5056.1072899283,26.8117174711809
2015,"MOZ","Mozambique","estimated","matched",34.6327854633793,0.999790945132115,FALSE,74024.3876125815,17838.8693067979,56185.5183057836,0.240986381409334,6527.55341006905,2.73285688927196,"age_band_separate_v1","posterior_median",12789.3442451933,"ten_posterior_draws",5049.5250616046,39.482282787895
2015,"MRT","Mauritania","estimated","matched",6.4035707842887,0.840119682930452,TRUE,6687.89899376321,447.907046700647,6239.99194706256,0.0669727588766431,382.678216987015,1.17045346930694,"age_band_separate_v1","posterior_median",321.741385548302,"ten_posterior_draws",126.165661152345,39.2133765873288
2015,"MWI","Malawi","estimated","matched",18.220052663991,0.999764978481837,FALSE,39889.0024103965,8136.2127097837,31752.7897006128,0.203971325882623,4821.92982126994,1.687335363923,"age_band_separate_v1","posterior_median",6419.5737353089,"ten_posterior_draws",1716.6389744748,26.7407003214708
2015,"NAM","Namibia","estimated","matched",0.747527078008077,0.611389973186959,TRUE,2917.63286683462,31.8982872823856,2885.73457955223,0.0109329339016504,8.80805539286492,3.62149031308604,"age_band_separate_v1","posterior_median",24.7775311323852,"ten_posterior_draws",7.1207561500004,28.7387638096569
2015,"NER","Niger","estimated","matched",24.4675094266675,0.952363358910006,FALSE,130781.033490802,40558.7211205351,90222.312370267,0.310126935366263,23833.605476099,1.70174509103159,"age_band_separate_v1","posterior_median",34475.3010723776,"ten_posterior_draws",6083.4200481575,17.6457343632357
2015,"NGA","Nigeria","estimated","matched",24.7148386742744,0.999968748812492,FALSE,864459.156359802,236788.087657324,627671.068702478,0.273914719874595,131749.412498181,1.79726105162399,"age_band_separate_v1","posterior_median",193762.076244009,"ten_posterior_draws",43026.011413315,22.2055895804561
2015,"RWA","Rwanda","estimated","matched",3.51517020020461,0.814603360177058,TRUE,24192.851240852,1281.34175860812,22911.5094822438,0.0529636521901333,2258.86330735559,0.567250685083801,"age_band_separate_v1","posterior_median",1020.34584982042,"ten_posterior_draws",260.9959087877,25.5791611083276
2015,"SEN","Senegal","estimated","matched",3.7940130969993,0.99558981120801,FALSE,25792.154911383,1192.30646290114,24599.8484484818,0.0462274853341135,1477.05079283071,0.807221030372377,"age_band_separate_v1","posterior_median",893.039580855986,"ten_posterior_draws",299.266882045154,33.5110434588246
2015,"SLE","Sierra Leone","estimated","matched",39.4884460983626,0.99816935916103,FALSE,30658.3071959905,8584.40865239291,22073.8985435976,0.280002695436348,5877.6609699097,1.46051442850144,"age_band_separate_v1","posterior_median",6509.33382905916,"ten_posterior_draws",2075.07482333375,31.8784514333885
2015,"SOM","Somalia","estimated","matched",3.06207942936047,0.983183349547194,FALSE,74992.4241087958,3952.9915019971,71039.4326067987,0.0527118778859885,1156.96102925527,3.41670237980412,"age_band_separate_v1","posterior_median",3237.79870996959,"ten_posterior_draws",715.19279202751,22.0888590086018
2015,"SSD","South Sudan","estimated","matched",26.9542365045867,0.998944588913762,FALSE,37596.1477230601,9532.80304383181,28063.3446792283,0.253557973919353,4239.80271119919,2.24840722391433,"age_band_separate_v1","posterior_median",7483.28451953538,"ten_posterior_draws",2049.51852429643,27.3879540320308
2015,"STP","Sao Tome and Principe","missing_MAP_no_estimate","missing_model_MAP",,,,246.668713665251,,,,1.97586382035857,,"age_band_separate_v1","posterior_median",,"ten_posterior_draws",,
2015,"SWZ","Swaziland","estimated","matched",1.50976317944939,0.0264825648638429,TRUE,2182.78050307361,43.3916279735447,2139.38887510006,0.0198790615512848,1.1775372350791,36.8494742084567,"age_band_separate_v1","posterior_median",33.6327955592789,"ten_posterior_draws",9.7588324142658,29.0158229549059
2015,"TCD","Chad","estimated","matched",15.4351335502291,0.941951498070144,TRUE,80419.5352387474,16164.6085007125,64254.9267380349,0.201003505587585,3813.80248648943,4.23844930564086,"age_band_separate_v1","posterior_median",13240.0429687475,"ten_posterior_draws",2924.565531965,22.0887918480952
2015,"TGO","Togo","estimated","matched",35.5367930048613,1,FALSE,19215.9012241169,5374.49401822495,13841.4072058919,0.279689927396156,2690.54017770444,1.99755203908921,"age_band_separate_v1","posterior_median",4124.27316344859,"ten_posterior_draws",1250.22085477636,30.3137257215757
2015,"TZA","Tanzania","estimated","matched",10.3871042581125,0.982661834291151,FALSE,105515.469734238,11768.5183063765,93746.9514278611,0.111533582099553,9239.79602778234,1.27367728367496,"age_band_separate_v1","posterior_median",8742.83035606052,"ten_posterior_draws",3025.68795031598,34.6076479479963
2015,"UGA","Uganda","estimated","matched",22.5283221289013,0.972005626882908,FALSE,102980.329081346,23021.8512873042,79958.4777940413,0.223555813937232,20152.3749939553,1.14238898860355,"age_band_separate_v1","posterior_median",17897.7607315551,"ten_posterior_draws",5124.0905557491,28.6297857737864
2015,"ZMB","Zambia","estimated","matched",18.7741653137543,0.999994981989078,FALSE,40792.1955819214,8620.16202187501,32172.0335600464,0.211318903013285,3116.41915303928,2.76604705547013,"age_band_separate_v1","posterior_median",6840.68551458244,"ten_posterior_draws",1779.47650729257,26.013131337484
2015,"ZWE","Zimbabwe","estimated","matched",6.83446267073993,0.993374399109765,FALSE,28833.3741163461,2414.62297877854,26418.7511375676,0.0837440311021264,786.280022691115,3.07094534910638,"age_band_separate_v1","posterior_median",1844.17071984008,"ten_posterior_draws",570.45225893846,30.9327250889184
2024,"AGO","Angola","estimated","matched",20.3401829769949,0.997135198338393,FALSE,78496.5769564463,18389.5864924132,60106.9904640331,0.234272463914148,14651.9398492798,1.25509568573045,"age_band_separate_v1","posterior_median",14918.6253425364,"ten_posterior_draws",3470.9611498768,23.2659582916148
2024,"BDI","Burundi","estimated","matched",23.4246685162394,0.903118502531811,TRUE,43783.7562317263,10705.7766586955,33077.9795730309,0.244514805948466,14430.2985954673,0.741895712543212,"age_band_separate_v1","posterior_median",8523.57702196171,"ten_posterior_draws",2182.19963673379,25.6019231258329
2024,"BEN","Benin","estimated","matched",36.4070797441475,1,FALSE,33993.4310312077,10124.5820740159,23868.8489571918,0.297839369751203,7361.29305522589,1.37538092805968,"age_band_separate_v1","posterior_median",7980.02804584368,"ten_posterior_draws",2144.55402817222,26.8740161795445
2024,"BFA","Burkina Faso","estimated","matched",20.8912355688325,1,FALSE,54484.0205521835,11923.0869179234,42560.9336342601,0.218836400050612,10708.7756030255,1.11339403867561,"age_band_separate_v1","posterior_median",9314.25698694074,"ten_posterior_draws",2608.82993098266,28.0089966879852
2024,"BWA","Botswana","estimated","matched",0.0785030798269115,0.500006041684288,TRUE,1172.25308563155,1.1698511509753,1171.08323448057,0.00099795101016522,0.695282142301979,1.68255601546459,"age_band_separate_v1","posterior_median",0.880893898234623,"ten_posterior_draws",0.288957252740677,32.8027306489202
2024,"CAF","Central African Republic","estimated","matched",33.7356038277751,1,FALSE,30131.6302473719,7739.86356587316,22391.7666814987,0.256868397173706,3864.81190981826,2.00264948113274,"age_band_separate_v1","posterior_median",5785.56731857042,"ten_posterior_draws",1954.29624730274,33.7788178702868
2024,"CIV","Cote d'Ivoire","estimated","matched",21.6015841554766,0.999044906250652,FALSE,76149.5103506282,15512.8993471262,60636.611003502,0.203716337448495,12847.9944570404,1.20741796698282,"age_band_separate_v1","posterior_median",11722.8915838669,"ten_posterior_draws",3790.0077632593,32.3299736771014
2024,"CMR","Cameroon","estimated","matched",25.1740174516115,0.994188327616715,FALSE,76158.9596642578,19927.350939731,56231.6087245268,0.261654715710135,16295.439261067,1.22287902894041,"age_band_separate_v1","posterior_median",16025.4039510686,"ten_posterior_draws",3901.9469886624,24.3485094077907
2024,"COD","Democratic Republic of the Congo","estimated","matched",36.0589155594133,0.967916469947541,FALSE,207594.492222304,59071.6613859364,148522.830836368,0.284553124476343,61774.2754897226,0.956250169146285,"age_band_separate_v1","posterior_median",45859.3811419889,"ten_posterior_draws",13212.2802439475,28.8104198419946
