"iso3","age_band","draw","log_hr_zero_vs_current","variance"
"GAB","1-5",10,-0.0197453397356908,0.000234340326049778
"GAB","6-11",10,-0.198761072526093,0.00200166800613772
"GAB","12-23",10,-0.420022902180867,0.00321023499554978
"GAB","24-35",10,-0.651213172997278,0.00420934907148729
"GAB","36-47",10,-0.477539599131248,0.00551803324534047
"GAB","48-59",10,-0.523063517582288,0.00834711699958715
"GHA","<1",10,0.0488332501132533,0.000389832121498011
"GHA","1-5",10,-0.0324016084697738,0.00062986644093365
"GHA","6-11",10,-0.289008114560678,0.00300106040973262
"GHA","12-23",10,-0.568885688603853,0.00420262979015776
"GHA","24-35",10,-0.844047647406957,0.00535276951285227
"GHA","36-47",10,-0.655214124319186,0.00715137969853911
"GHA","48-59",10,-0.595144321568395,0.0104176541542227
"GIN","<1",10,0.066557416677345,0.000717476068017249
"GIN","1-5",10,-0.0441738749367576,0.00116942247273257
"GIN","6-11",10,-0.345894122372711,0.00335983491876883
"GIN","12-23",10,-0.621737653823113,0.00418247758505746
"GIN","24-35",10,-0.879608581904137,0.00516117601144091
"GIN","36-47",10,-0.710403528074878,0.00703293879135683
"GIN","48-59",10,-0.526896591842102,0.0100334880619616
"GMB","<1",10,0.0291016014358616,0.000140288012347035
"GMB","1-5",10,-0.0193009883998625,0.00022392616417698
"GMB","6-11",10,-0.19491172483792,0.00194368962190591
"GMB","12-23",10,-0.412594891417117,0.00312665106615553
"GMB","24-35",10,-0.640366933953451,0.00410208576514856
"GMB","36-47",10,-0.468915303067305,0.00537565732389216
"GMB","48-59",10,-0.515822376286988,0.00813958477347976
"GNB","<1",10,0.0097877818415756,1.60123277936109e-05
"GNB","1-5",10,-0.00648999132519159,2.53525118633582e-05
"GNB","6-11",10,-0.0695283880949506,0.000294859867286775
"GNB","12-23",10,-0.151684276170002,0.000497591492319875
"GNB","24-35",10,-0.239688061108167,0.000658491093175208
"GNB","36-47",10,-0.171249487725135,0.000858939635611651
"GNB","48-59",10,-0.202423098144179,0.00132147117687579
"GNQ","<1",10,0.0619939855693604,0.000623804685956667
"GNQ","1-5",10,-0.0411431729570429,0.00101468529580013
"GNQ","6-11",10,-0.333073386573392,0.00328304901063311
"GNQ","12-23",10,-0.613692575132465,0.00418227387143186
"GNQ","24-35",10,-0.878110083555817,0.00519560438192529
"GNQ","36-47",10,-0.705326185431212,0.00705705100493772
"GNQ","48-59",10,-0.54776660897914,0.0101044542539866
"KEN","<1",10,0.0101092367447396,1.7079959841864e-05
"KEN","1-5",10,-0.00670315212569411,2.70449065219203e-05
"KEN","6-11",10,-0.0717770342723456,0.000313796832643796
"KEN","12-23",10,-0.156552722858048,0.000529368186806607
"KEN","24-35",10,-0.247346845959882,0.0007005018620177
"KEN","36-47",10,-0.176755042993935,0.000913765353491887
"KEN","48-59",10,-0.208817474685803,0.00140565492436717
"LBR","<1",10,0.0600323023542807,0.000585517730937669
"LBR","1-5",10,-0.0398402494718125,0.000951538114095082
"LBR","6-11",10,-0.327222977992826,0.00324720859580315
"LBR","12-23",10,-0.609223001564133,0.00418507685554275
"LBR","24-35",10,-0.876252810312207,0.00521632018481377
"LBR","36-47",10,-0.701273553183763,0.00707135553407655
"LBR","48-59",10,-0.556721068511346,0.010142476382202
"MDG","<1",10,0.0110401424242432,2.03652393936165e-05
"MDG","1-5",10,-0.00732045495190758,3.22542398167494e-05
"MDG","6-11",10,-0.0782694517381614,0.000371508116300919
"MDG","12-23",10,-0.170588044347891,0.000626064644788986
"MDG","24-35",10,-0.269406907052564,0.000828307389067421
"MDG","36-47",10,-0.192632324146345,0.00108057838860025
"MDG","48-59",10,-0.227193266587417,0.0016616610534737
"MLI","<1",10,0.0528305208281927,0.000455198223634047
"MLI","1-5",10,-0.0350566575510668,0.000737094369733252
"MLI","6-11",10,-0.303680435387802,0.0030996546930697
"MLI","12-23",10,-0.586498388801549,0.00420297527084475
"MLI","24-35",10,-0.860531803180156,0.00531054108389933
"MLI","36-47",10,-0.676271390566964,0.00713436365329973
"MLI","48-59",10,-0.585171083362976,0.0103220604613366
"MOZ","<1",10,0.0622985451444337,0.000629855748044774
"MOZ","1-5",10,-0.0413454521755094,0.00102467090041918
"MOZ","6-11",10,-0.333962373542981,0.00328846312250634
"MOZ","12-23",10,-0.614328387991162,0.00418198452236524
"MOZ","24-35",10,-0.878324420841605,0.00519268472503961
"MOZ","36-47",10,-0.705852968422723,0.00705503350765676
"MOZ","48-59",10,-0.546361399088519,0.0100989961361526
"MRT","<1",10,0.0115341937446922,2.22255514380283e-05
"MRT","1-5",10,-0.0076480754140019,3.5205099531437e-05
"MRT","6-11",10,-0.0817026927333727,0.000403813435456162
"MRT","12-23",10,-0.177996508006921,0.000680095736308176
"MRT","24-35",10,-0.281038639624852,0.000899698921082868
"MRT","36-47",10,-0.201016407397717,0.00117377403559998
"MRT","48-59",10,-0.236855225911668,0.00180459889371633
"MWI","<1",10,0.0328051128507,0.000177830745188299
"MWI","1-5",10,-0.0217588353395251,0.000284484519944491
"MWI","6-11",10,-0.215642770331981,0.00224709748652903
"MWI","12-23",10,-0.45186080915424,0.00354912242213276
"MWI","24-35",10,-0.696935031299569,0.00464003719670215
"MWI","36-47",10,-0.514710033227706,0.00609319259593105
"MWI","48-59",10,-0.551800840226592,0.00917280679304864
"NAM","<1",10,0.00134652957950059,3.03422011560581e-07
"NAM","1-5",10,-0.000892818030540035,4.79887037892029e-07
"NAM","6-11",10,-0.00963313198148616,5.77754102744379e-06
"NAM","12-23",10,-0.0210884161973496,9.79757961876473e-06
"NAM","24-35",10,-0.0333901804255004,1.29765419273184e-05
"NAM","36-47",10,-0.0237907013382972,1.69197213533848e-05
"NAM","48-59",10,-0.0283425951716324,2.60748244470837e-05
"NER","<1",10,0.0440381986076713,0.000317996281202009
"NER","1-5",10,-0.0292169333703844,0.00051234946787872
"NER","6-11",10,-0.269661668070712,0.0028522460137829
"NER","12-23",10,-0.542232405371579,0.00415660684440928
"NER","24-35",10,-0.815002864958762,0.00534341963275758
"NER","36-47",10,-0.622836138773909,0.00709369978707732
"NER","48-59",10,-0.598410484046235,0.0104349150924325
"NGA","<1",10,0.0444827073425727,0.000324353725027195
"NGA","1-5",10,-0.029512139418996,0.000522733824648106
"NGA","6-11",10,-0.271540780715971,0.00286795959685034
"NGA","12-23",10,-0.544976164396363,0.00416420154711802
"NGA","24-35",10,-0.818167528965664,0.00534876405837892
"NGA","36-47",10,-0.62617261645913,0.00710476916799064
"NGA","48-59",10,-0.598583584152591,0.0104412559271073
"RWA","<1",10,0.00633181732480104,6.70588428885607e-06
"RWA","1-5",10,-0.00419836910311683,1.06106392169422e-05
"RWA","6-11",10,-0.0451684709547401,0.000125972722216377
"RWA","12-23",10,-0.0987431911342418,0.000213207980949312
"RWA","24-35",10,-0.156218252549801,0.000282291962455764
"RWA","36-47",10,-0.111429888297073,0.000368132089715304
"RWA","48-59",10,-0.132332046106389,0.000566940497592353
"SEN","<1",10,0.00683407338708101,7.81126274166703e-06
"SEN","1-5",10,-0.00453140395046999,1.23606185454552e-05
"SEN","6-11",10,-0.0487270610622635,0.000146392422247669
"SEN","12-23",10,-0.106496803201272,0.000247683281081173
"SEN","24-35",10,-0.168461266397202,0.000327918744976868
"SEN","36-47",10,-0.120186034201505,0.000427645519608006
"SEN","48-59",10,-0.142652082850503,0.000658515794450158
"SLE","<1",10,0.0710165496778327,0.000815216245138851
"SLE","1-5",10,-0.0471347948381407,0.00133120944381253
"SLE","6-11",10,-0.357507100101786,0.00342648684898077
"SLE","12-23",10,-0.62695622497278,0.00419545038613734
"SLE","24-35",10,-0.878530920018249,0.00515264929152663
"SLE","36-47",10,-0.709737944450067,0.0070273820568439
"SLE","48-59",10,-0.508513866007124,0.00999045294187248
"SOM","<1",10,0.0055156948821174,5.08925721331031e-06
"SOM","1-5",10,-0.00365722061224457,8.05176193145179e-06
"SOM","6-11",10,-0.0393752453929537,9.59330028993603e-05
"SOM","12-23",10,-0.0861090558648501,0.000162446987581212
"SOM","24-35",10,-0.136258177973522,0.00021510168602182
"SOM","36-47",10,-0.0971650255802587,0.000280498663143372
"SOM","48-59",10,-0.115484045715629,0.000432055628244698
"SSD","<1",10,0.0485068480093275,0.000384714606101492
"SSD","1-5",10,-0.0321848139909229,0.000621482571818076
"SSD","6-11",10,-0.287753772964328,0.00299217497782355
"SSD","12-23",10,-0.567270169400724,0.00420152386666909
"SSD","24-35",10,-0.842409625775025,0.00535483633206854
"SSD","36-47",10,-0.65325971376846,0.00715092975560816
"SSD","48-59",10,-0.59569762092912,0.0104234411642599
"SWZ","<1",10,0.00271954841993015,1.23759232634337e-06
"SWZ","1-5",10,-0.00180320290458231,1.9574810250867e-06
"SWZ","6-11",10,-0.0194477341224741,2.3519467872801e-05
"SWZ","12-23",10,-0.0425655706678066,3.98732513012763e-05
"SWZ","24-35",10,-0.0673880554906538,5.28081637685254e-05
"SWZ","36-47",10,-0.0480220413514544,6.88565742634491e-05
"SWZ","48-59",10,-0.0571842383847673,0.000106103906076686
"TCD","<1",10,0.027794451205312,0.000128073942830243
"TCD","1-5",10,-0.0184336173529043,0.000204277418779063
"TCD","6-11",10,-0.187275940936403,0.00182737249245723
"TCD","12-23",10,-0.397699825346558,0.00295584622483288
"TCD","24-35",10,-0.618450727081489,0.00388201933633687
"TCD","36-47",10,-0.451665926437374,0.00508425909108174
"TCD","48-59",10,-0.500802338897248,0.00771209469069915
"TGO","<1",10,0.0639217693990134,0.000662590323140881
"TGO","1-5",10,-0.0424235207450121,0.0010787154084649
"TGO","6-11",10,-0.338617128790459,0.00331662703670558
"TGO","12-23",10,-0.617468482760472,0.00418114128819533
"TGO","24-35",10,-0.879166829636359,0.0051785543381571
"TGO","36-47",10,-0.708202803799868,0.00704523127990241
"TGO","48-59",10,-0.538862306957619,0.010071736027345
"TZA","<1",10,0.0187076728075105,5.83090390833709e-05
"TZA","1-5",10,-0.0124055021801922,9.2587264910274e-05
"TZA","6-11",10,-0.130325365584166,0.00097824580047809
"TZA","12-23",10,-0.281576958477305,0.00162729908830842
"TZA","24-35",10,-0.442420437527207,0.00214810166570748
"TZA","36-47",10,-0.318570222646372,0.00280557394671901
"TZA","48-59",10,-0.368208868052954,0.00429524938498074
"UGA","<1",10,0.0405525430013224,0.000270282909149365
"UGA","1-5",10,-0.0269022185577932,0.000434529239727472
"UGA","6-11",10,-0.254280406814261,0.00271119674539128
"UGA","12-23",10,-0.518646573568099,0.0040632928941857
"UGA","24-35",10,-0.7865129780467,0.00525560711975777
"UGA","36-47",10,-0.594240451927255,0.0069485893135803
"UGA","48-59",10,-0.593142360707939,0.0102992863489893
"ZMB","<1",10,0.033801839745843,0.000188672229704307
"ZMB","1-5",10,-0.0224204104133104,0.000302016334660712
"ZMB","6-11",10,-0.220978688426807,0.00232044062987283
"ZMB","12-23",10,-0.461637179384834,0.00364421772310928
"ZMB","24-35",10,-0.710669712691861,0.00475906530592196
"ZMB","36-47",10,-0.526205343079888,0.00625370845035842
"ZMB","48-59",10,-0.55971098451157,0.00939792083844697
"ZWE","<1",10,0.0123102257154985,2.5310885114902e-05
"ZWE","1-5",10,-0.00816269300567788,4.01007606165344e-05
"ZWE","6-11",10,-0.0870768948698422,0.00045679846852334
"ZWE","12-23",10,-0.189573013015836,0.000768558404494531
"ZWE","24-35",10,-0.299195596332247,0.00101654912761328
"ZWE","36-47",10,-0.214122457946813,0.00132633590240697
"ZWE","48-59",10,-0.251896554255845,0.00203844765303571
"AGO","<1",45,0.0179025179695809,7.81231541313978e-05
"AGO","1-5",45,-0.0130542795851762,0.000124848772387275
"AGO","6-11",45,-0.153301521112826,0.00124686070441902
"AGO","12-23",45,-0.331619878493041,0.00205275253247637
"AGO","24-35",45,-0.513232659054486,0.00270545921394767
"AGO","36-47",45,-0.368139416563129,0.00353674059051317
"AGO","48-59",45,-0.419350454825435,0.00540664662464844
"BDI","<1",45,0.0249285115178924,0.000150785858097379
"BDI","1-5",45,-0.0181833961244088,0.000242060532728776
"BDI","6-11",45,-0.205179191128877,0.0020291175630271
"BDI","12-23",45,-0.436107120414882,0.00323880697004055
"BDI","24-35",45,-0.668654906178929,0.00424411311288678
"BDI","36-47",45,-0.487316258911451,0.0055665914663965
"BDI","48-59",45,-0.531602987591218,0.00842506266538904
"BEN","<1",45,0.054133429007849,0.000697521759988761
"BEN","1-5",45,-0.0395478920120138,0.00114207772290435
"BEN","6-11",45,-0.339631783829112,0.00335738509425392
"BEN","12-23",45,-0.61949185142021,0.00419533171764148
"BEN","24-35",45,-0.8797300560244,0.00518077027439879
"BEN","36-47",45,-0.710227581531575,0.00706877940494063
"BEN","48-59",45,-0.53847625688575,0.0101148083923411
"BFA","<1",45,0.0583200933383136,0.000807849285153462
"BFA","1-5",45,-0.042610039010262,0.00132554684769482
"BFA","6-11",45,-0.351743992048148,0.00343810162503072
"BFA","12-23",45,-0.623803164739463,0.00421268018868158
"BFA","24-35",45,-0.87699637757211,0.00517192593760474
"BFA","36-47",45,-0.709737198149324,0.00706873190334317
"BFA","48-59",45,-0.517022011809183,0.0100765356440136
"BWA","<1",45,9.97706466511006e-05,2.43949718237477e-09
"BWA","1-5",45,-7.27266008484182e-05,3.87817220293783e-09
"BWA","6-11",45,-0.000889501566136338,4.6198191771285e-08
"BWA","12-23",45,-0.00195696570771926,7.81119366513721e-08
"BWA","24-35",45,-0.00305537786475745,1.03433331558006e-07
"BWA","36-47",45,-0.00215897365760509,1.34879344604636e-07
"BWA","48-59",45,-0.0025590030707648,2.08051326601935e-07
"CAF","<1",45,0.0546610134230043,0.000710988227178578
"CAF","1-5",45,-0.0399338557968495,0.00116444946447742
"CAF","6-11",45,-0.341208389006806,0.0033681461780224
"CAF","12-23",45,-0.620186150283681,0.00419659132809969
"CAF","24-35",45,-0.87951799166027,0.00517782375731705
"CAF","36-47",45,-0.710547467786298,0.00706747778430259
"CAF","48-59",45,-0.535597202115106,0.0101081755230953
"CIV","<1",45,0.0318296999509551,0.00024456145295984
"CIV","1-5",45,-0.0232269520657508,0.000394654281637893
"CIV","6-11",45,-0.248239537865493,0.00260849406532019
"CIV","12-23",45,-0.514290275375152,0.00395923588447464
"CIV","24-35",45,-0.777521431504906,0.00513595670442428
"CIV","36-47",45,-0.58021281728979,0.00677967833973715
"CIV","48-59",45,-0.592122858975537,0.0101064298906483
"CMR","<1",45,0.0377481421154091,0.000342485450114337
"CMR","1-5",45,-0.027556374160225,0.000555139153058891
"CMR","6-11",45,-0.278599439413044,0.0029089627864081
"CMR","12-23",45,-0.561020271194481,0.00417165583023512
"CMR","24-35",45,-0.835097106760923,0.00534398604483554
"CMR","36-47",45,-0.638769444916153,0.00711522586337964
"CMR","48-59",45,-0.604820470459827,0.0104460326114637
"COD","<1",45,0.0465822417427405,0.00051864026455975
"COD","1-5",45,-0.0340219380649392,0.000845584405284807
"COD","6-11",45,-0.314870710042681,0.00318348217334302
"COD","12-23",45,-0.602871541143834,0.00419658877746057
"COD","24-35",45,-0.874550778605349,0.00526284326466098
"COD","36-47",45,-0.692727733553716,0.00711343592796577
"COD","48-59",45,-0.579206146323702,0.0102612600106793
"COG","<1",45,0.0285059519172108,0.000196649339659061
"COG","1-5",45,-0.0207971211068551,0.000316523063744781
"COG","6-11",45,-0.228591050711118,0.00236407854084143
"COG","12-23",45,-0.480011038849935,0.00368688916515254
"COG","24-35",45,-0.731122940175135,0.00480935747903639
"COG","36-47",45,-0.538829148489368,0.0063256632772569
"COG","48-59",45,-0.569798328750743,0.00950545546710749
"COM","<1",45,0.00036181025603981,3.20815770300034e-08
"COM","1-5",45,-0.000263737219486636,5.1001533512564e-08
"COM","6-11",45,-0.00322566558251876,6.07515605591091e-07
"COM","12-23",45,-0.00709665369517839,1.0271800080278e-06
"COM","24-35",45,-0.0110798577758179,1.360157179898e-06
"COM","36-47",45,-0.00782922108876233,1.77367611809953e-06
"COM","48-59",45,-0.00927976338723046,2.73588743135371e-06
"DJI","<1",45,0.000666157831715448,1.08754189802756e-07
"DJI","1-5",45,-0.00048558786233448,1.72892313671742e-07
"DJI","6-11",45,-0.00593881787801337,2.05912289344913e-06
"DJI","12-23",45,-0.013065556862895,3.48146424975629e-06
"DJI","24-35",45,-0.0203988292697309,4.61002052715593e-06
"DJI","36-47",45,-0.0144143545403751,6.01158368779513e-06
"DJI","48-59",45,-0.0170843685631968,9.27277150016925e-06
"ERI","<1",45,0.000653466702314322,1.04649888226745e-07
"ERI","1-5",45,-0.000476336805806107,1.66367442286769e-07
"ERI","6-11",45,-0.00582568745445923,1.98142939969245e-06
"ERI","12-23",45,-0.0128166771419464,3.35010785937239e-06
"ERI","24-35",45,-0.0200102696139024,4.43608436868985e-06
"ERI","36-47",45,-0.0141397780668736,5.7847659323946e-06
"ERI","48-59",45,-0.0167589621716821,8.92291237757528e-06
"ETH","<1",45,0.00662809358664831,1.07581854574431e-05
"ETH","1-5",45,-0.00483169262278116,1.71154178287403e-05
"ETH","6-11",45,-0.0587750287416768,0.000199172415163383
"ETH","12-23",45,-0.129024574256756,0.000335651209618594
"ETH","24-35",45,-0.201216403014989,0.000444206163939946
"ETH","36-47",45,-0.142458315275535,0.000579421739759881
"ETH","48-59",45,-0.167998257207734,0.000892747414405882
"GAB","<1",45,0.0246543832056697,0.00014751667249621
"GAB","1-5",45,-0.0179831791060444,0.000236766316007751
"GAB","6-11",45,-0.203293595020836,0.00200086190814072
"GAB","12-23",45,-0.432459209049823,0.00319862555319134
"GAB","24-35",45,-0.66335960406276,0.00419269465901106
"GAB","36-47",45,-0.483089244496833,0.00549818247531106
"GAB","48-59",45,-0.528097701534942,0.00832556945231172
"GHA","<1",45,0.0404151456351317,0.000391886419234271
"GHA","1-5",45,-0.0295080972161928,0.000636402371230132
"GHA","6-11",45,-0.290571861395347,0.00300589236330638
"GHA","12-23",45,-0.576802766241212,0.00419711901021964
"GHA","24-35",45,-0.85208057213074,0.00534247817893595
"GHA","36-47",45,-0.659122053667791,0.00714534534888316
"GHA","48-59",45,-0.601514663384498,0.0104241649931351
"GIN","<1",45,0.0550615318009452,0.000721295504589234
"GIN","1-5",45,-0.040226847163357,0.00118157726564976
"GIN","6-11",45,-0.342394603193382,0.00337619252807703
"GIN","12-23",45,-0.620680968008016,0.00419769192633685
"GIN","24-35",45,-0.879324885901865,0.0051758848856368
"GIN","36-47",45,-0.710715255015331,0.00706668093843123
"GIN","48-59",45,-0.533435578513243,0.0101034136650783
"GMB","<1",45,0.0241002986422711,0.000141015791826693
"GMB","1-5",45,-0.0175785149956,0.00022624416192
"GMB","6-11",45,-0.199444781137594,0.00194284193162178
"GMB","12-23",45,-0.424969609194781,0.00311525826840898
"GMB","24-35",45,-0.652448069627013,0.00408576730624233
"GMB","36-47",45,-0.474430744773189,0.00535612991805836
"GMB","48-59",45,-0.520775607078679,0.00811822424821222
"GNB","<1",45,0.00810850423298016,1.60945380846498e-05
"GNB","1-5",45,-0.00591100724716241,2.5614529479838e-05
"GNB","6-11",45,-0.0717085225913576,0.000294592531772203
"GNB","12-23",45,-0.1572415741772,0.000495620001756435
"GNB","24-35",45,-0.245081204724378,0.000655720211109635
"GNB","36-47",45,-0.173684162155507,0.000855448035048242
"GNB","48-59",45,-0.204295480585034,0.00131727823505203
"GNQ","<1",45,0.0512900498904452,0.000627118292242286
"GNQ","1-5",45,-0.0374674304772185,0.00102522789382082
"GNQ","6-11",45,-0.330828526210218,0.00329621426752117
"GNQ","12-23",45,-0.614821007050581,0.00419186992815201
"GNQ","24-35",45,-0.879839061511528,0.00520356539662605
"GNQ","36-47",45,-0.706525936562052,0.00708016866279341
"GNQ","48-59",45,-0.554303345915785,0.0101576667229224
"KEN","<1",45,0.00837478281408985,1.71676598287456e-05
"KEN","1-5",45,-0.00610514982058583,2.73244191016209e-05
"KEN","6-11",45,-0.0740230223913944,0.000313513242578005
"KEN","12-23",45,-0.162280302904382,0.000527271578749211
"KEN","24-35",45,-0.25290545389842,0.000697554823173784
"KEN","36-47",45,-0.179264595937458,0.000910052929208576
"KEN","48-59",45,-0.210749540669986,0.00140119913465542
"LBR","<1",45,0.0496689982640456,0.000588624785160646
"LBR","1-5",45,-0.0362811246383583,0.000961422935827974
"LBR","6-11",45,-0.325547426174375,0.00325901050073246
"LBR","12-23",45,-0.611359715920551,0.0041922123208955
"LBR","24-35",45,-0.878914948365153,0.00522131128477168
"LBR","36-47",45,-0.702880209050063,0.00708979517960364
"LBR","48-59",45,-0.563252389702371,0.0101883140897477
"MDG","<1",45,0.00914588881873895,2.04698385216748e-05
"MDG","1-5",45,-0.00666737584621069,3.25876065591786e-05
"MDG","6-11",45,-0.0807029345233034,0.000371175740247921
"MDG","12-23",45,-0.176801910262979,0.000623587978807895
"MDG","24-35",45,-0.275438169660903,0.000824824999983676
"MDG","36-47",45,-0.195355878771478,0.00107619580862782
"MDG","48-59",45,-0.229297159437878,0.00165640948420115
"MLI","<1",45,0.0437181771373508,0.000457603497300927
"MLI","1-5",45,-0.0319256123605456,0.000744746242384164
"MLI","6-11",45,-0.304126005598015,0.00310675336252981
"MLI","12-23",45,-0.592425247804214,0.0042015251531502
"MLI","24-35",45,-0.866713830952445,0.00530514606933339
"MLI","36-47",45,-0.679393599188473,0.00713629536964061
"MLI","48-59",45,-0.591632239348466,0.0103415900033073
"MOZ","<1",45,0.0515417336532085,0.000633202010917645
"MOZ","1-5",45,-0.0376516041592546,0.0010353175226183
"MOZ","6-11",45,-0.331630340827254,0.00330184142688265
"MOZ","12-23",45,-0.615303131628662,0.00419196246582576
"MOZ","24-35",45,-0.879911354592494,0.00520110606919917
"MOZ","36-47",45,-0.706990552295794,0.00707887563323677
"MOZ","48-59",45,-0.552898648172439,0.0101533491637098
"MRT","<1",45,0.00955512226585383,2.23397241234598e-05
"MRT","1-5",45,-0.00696576483007886,3.55689744354252e-05
