"iso3","Location","Year","Age","Unit","Value","Lower","Upper"
"RWA","Rwanda",2015,"1 to 5 months","Number",4149.02633322463,3852.24743838914,4472.85069068422
"RWA","Rwanda",2015,"1 to 5 months","Rate (per 100,000)",2666.05934989507,2475.35674068489,2874.14068912772
"RWA","Rwanda",2015,"6-11 months","Number",3233.0146264543,2982.8908497248,3498.34370302461
"RWA","Rwanda",2015,"6-11 months","Rate (per 100,000)",1789.14010189414,1650.722392391,1935.97237639304
"NER","Niger",2015,"12 to 23 months","Number",25317.5346345158,23444.776718943,27165.182280005
"NER","Niger",2015,"12 to 23 months","Rate (per 100,000)",2879.23812383332,2666.25861911186,3089.36196160428
"MWI","Malawi",2015,"Under 1","Number",26197.4597216794,25147.4420656451,27115.3251902221
"MWI","Malawi",2015,"Under 1","Rate (per 100,000)",4473.466001215,4294.16547609356,4630.20028044807
"SOM","Somalia",2015,"Under 5","Number",74992.4241087958,72920.9586337198,77209.3891579157
"SOM","Somalia",2015,"Under 5","Rate (per 100,000)",2424.5920427345,2357.61916157543,2496.26909386327
"SOM","Somalia",2015,"0 to 6 days (early neonatal)","Number",15554.6185668903,14738.8785563456,16522.4785833578
"SOM","Somalia",2015,"0 to 6 days (early neonatal)","Rate (per 100,000)",111148.189107163,105319.179249776,118064.198501863
"SOM","Somalia",2015,"7 to 27 days (late neonatal)","Number",5980.46847482978,5530.40848909512,6406.1017284602
"SOM","Somalia",2015,"7 to 27 days (late neonatal)","Rate (per 100,000)",14504.3700493667,13412.8440919969,15536.6540990117
"NER","Niger",2015,"1 to 5 months","Number",15375.1956053344,14273.7989034515,16651.9988084154
"NER","Niger",2015,"1 to 5 months","Rate (per 100,000)",3851.20041324495,3575.32103308498,4171.01585817053
"NER","Niger",2015,"6-11 months","Number",16537.748309585,15374.0421304566,17848.8387015075
"NER","Niger",2015,"6-11 months","Rate (per 100,000)",3631.65938042259,3376.11162492568,3919.57244036726
"NGA","Nigeria",2015,"Under 5","Number",864459.156359802,839156.802810625,891464.581088732
"NGA","Nigeria",2015,"Under 5","Rate (per 100,000)",2455.54404786853,2383.67131310986,2532.2544505121
"NGA","Nigeria",2015,"0 to 6 days (early neonatal)","Number",221296.034566867,211771.593525213,233342.984173729
"NGA","Nigeria",2015,"0 to 6 days (early neonatal)","Rate (per 100,000)",144869.642964523,138634.545368484,152756.080205813
"MWI","Malawi",2015,"2 to 4","Number",8595.67266188729,7950.46242981199,9235.6777752231
"MWI","Malawi",2015,"2 to 4","Rate (per 100,000)",515.20838336531,476.53570076396,553.56908098114
"MWI","Malawi",2015,"12 to 23 months","Number",5095.87002682978,4726.16831315319,5516.26700657044
"MWI","Malawi",2015,"12 to 23 months","Rate (per 100,000)",888.83724483017,824.35274054274,962.16417256582
"SOM","Somalia",2015,"Under 1","Number",46525.5093374601,44868.9094441055,48478.9130270642
"SOM","Somalia",2015,"Under 1","Rate (per 100,000)",6739.56940748979,6499.59847281989,7022.53460087315
"NGA","Nigeria",2015,"7 to 27 days (late neonatal)","Number",46804.0149175213,43477.5534276174,50081.5541270891
"NGA","Nigeria",2015,"7 to 27 days (late neonatal)","Rate (per 100,000)",10424.7618696622,9683.85173701743,11154.7754344907
"NGA","Nigeria",2015,"Under 1","Number",492109.243878358,476539.043608214,506713.41260338
"NGA","Nigeria",2015,"Under 1","Rate (per 100,000)",6469.43591242521,6264.74475076878,6661.42729400577
"MWI","Malawi",2015,"1 to 5 months","Number",6244.49238726967,5747.02546420914,6738.76417744212
"MWI","Malawi",2015,"1 to 5 months","Rate (per 100,000)",2497.57873776051,2298.60935278566,2695.27018123575
"MWI","Malawi",2015,"6-11 months","Number",5250.94758747727,4838.99508290761,5711.77447061638
"MWI","Malawi",2015,"6-11 months","Rate (per 100,000)",1811.67306676619,1669.54190950695,1970.66677956118
"NGA","Nigeria",2015,"2 to 4","Number",253983.611871161,236483.582757926,271998.334657664
"NGA","Nigeria",2015,"2 to 4","Rate (per 100,000)",1250.42717343165,1164.26999274657,1339.11832451863
"SOM","Somalia",2015,"2 to 4","Number",16380.2508396127,15060.3719923293,17665.7510515942
"SOM","Somalia",2015,"2 to 4","Rate (per 100,000)",935.67821221564,860.28364761101,1009.10898882139
"SOM","Somalia",2015,"12 to 23 months","Number",12086.6639317231,11214.9153986091,13085.7475789475
"SOM","Somalia",2015,"12 to 23 months","Rate (per 100,000)",1853.6997265033,1720.00195625491,2006.92654691261
"MOZ","Mozambique",2015,"Under 5","Number",74024.3876125814,71772.2841887561,76421.9369836783
"MOZ","Mozambique",2015,"Under 5","Rate (per 100,000)",1508.11230780337,1462.22979527665,1556.95801705855
"MOZ","Mozambique",2015,"0 to 6 days (early neonatal)","Number",23777.2480515257,22483.9319893991,25002.4361950413
"MOZ","Mozambique",2015,"0 to 6 days (early neonatal)","Rate (per 100,000)",115368.274963855,109093.047370349,121312.942837835
"MOZ","Mozambique",2015,"7 to 27 days (late neonatal)","Number",3407.24720517789,3160.28029543941,3694.14310261215
"MOZ","Mozambique",2015,"7 to 27 days (late neonatal)","Rate (per 100,000)",5592.94820846185,5187.55551101621,6063.88377578187
"NGA","Nigeria",2015,"12 to 23 months","Number",118366.300610282,109861.149507362,127427.491275663
"NGA","Nigeria",2015,"12 to 23 months","Rate (per 100,000)",1624.58136501604,1507.84788667627,1748.94650462028
"NGA","Nigeria",2015,"1 to 5 months","Number",114973.333219869,106444.183825476,122507.990071371
"NGA","Nigeria",2015,"1 to 5 months","Rate (per 100,000)",3525.61165667897,3264.06867376028,3756.65892025557
"NGA","Nigeria",2015,"6-11 months","Number",109035.861174101,101278.306751534,116560.577470005
"NGA","Nigeria",2015,"6-11 months","Rate (per 100,000)",2912.3872979961,2705.18021290944,3113.37519248542
"MOZ","Mozambique",2015,"Under 1","Number",51955.0938829435,49990.855676079,53909.3454287176
"MOZ","Mozambique",2015,"Under 1","Rate (per 100,000)",5026.14514539296,4836.12438727306,5215.19979211921
"MOZ","Mozambique",2015,"2 to 4","Number",13317.5692748943,12230.7351792894,14417.5465539172
"MOZ","Mozambique",2015,"2 to 4","Rate (per 100,000)",463.41007746991,425.59162411366,501.68587281704
"SOM","Somalia",2015,"1 to 5 months","Number",13301.1211542096,12324.4118693051,14313.6370470262
"SOM","Somalia",2015,"1 to 5 months","Rate (per 100,000)",4472.22521255957,4143.8270393042,4812.66261264585
"SOM","Somalia",2015,"6-11 months","Number",11689.3011415305,10830.308525505,12540.4556543131
"SOM","Somalia",2015,"6-11 months","Rate (per 100,000)",3461.54059445215,3207.16800410603,3713.59209543372
"TZA","Tanzania",2015,"Under 5","Number",105515.469734238,102193.645737009,108337.753281913
"TZA","Tanzania",2015,"Under 5","Rate (per 100,000)",1181.24555683096,1144.05774117526,1212.84101775442
"TZA","Tanzania",2015,"0 to 6 days (early neonatal)","Number",42548.8797980153,40238.0841085813,44777.5125209644
"TZA","Tanzania",2015,"0 to 6 days (early neonatal)","Rate (per 100,000)",113521.452033153,107356.192612417,119467.498649628
"STP","Sao Tome and Principe",2015,"Under 5","Number",246.668713665251,238.763136746525,254.998077949078
"STP","Sao Tome and Principe",2015,"Under 5","Rate (per 100,000)",898.16028787856,869.37481632174,928.48883709684
"STP","Sao Tome and Principe",2015,"0 to 6 days (early neonatal)","Number",51.574346371993,48.3025597157638,55.029754766673
"STP","Sao Tome and Principe",2015,"0 to 6 days (early neonatal)","Rate (per 100,000)",49652.8660553595,46502.9747618912,52979.5379815554
"STP","Sao Tome and Principe",2015,"7 to 27 days (late neonatal)","Number",23.050769688459,21.3506171675916,24.8255729321198
"STP","Sao Tome and Principe",2015,"7 to 27 days (late neonatal)","Rate (per 100,000)",7442.67037268568,6893.72233463203,8015.72175871182
"MOZ","Mozambique",2015,"12 to 23 months","Number",8751.72445474373,8096.59864032602,9493.45330937964
"MOZ","Mozambique",2015,"12 to 23 months","Rate (per 100,000)",874.38786009732,808.93401018175,948.49425013865
"STP","Sao Tome and Principe",2015,"Under 1","Number",159.059615857171,153.671609505416,165.063354187177
"STP","Sao Tome and Principe",2015,"Under 1","Rate (per 100,000)",2946.11076667807,2846.31382300828,3057.31233119229
"STP","Sao Tome and Principe",2015,"2 to 4","Number",48.9127324299596,45.4342090199724,52.5384470818343
"STP","Sao Tome and Principe",2015,"2 to 4","Rate (per 100,000)",294.0207727083,273.11091774665,315.81541329786
"UGA","Uganda",2015,"Under 1","Number",68707.481327206,66095.3474157726,71168.2047404212
"UGA","Uganda",2015,"Under 1","Rate (per 100,000)",4616.33571677164,4440.83099968102,4781.66742682842
"UGA","Uganda",2015,"2 to 4","Number",19337.6383764756,17989.6929983098,20845.2728315424
"UGA","Uganda",2015,"2 to 4","Rate (per 100,000)",481.88091740712,448.29102691484,519.45015208709
"TZA","Tanzania",2015,"7 to 27 days (late neonatal)","Number",6388.05765106985,5971.30167297957,6870.69066150629
"TZA","Tanzania",2015,"7 to 27 days (late neonatal)","Rate (per 100,000)",5754.93957949287,5379.48813488979,6189.73900771427
"TZA","Tanzania",2015,"Under 1","Number",78383.1359226019,75501.8248551792,81312.4314571331
"TZA","Tanzania",2015,"Under 1","Rate (per 100,000)",4133.09225146356,3981.16257543503,4287.55211752419
"STP","Sao Tome and Principe",2015,"12 to 23 months","Number",38.6963653781206,35.9287252040487,41.8496608395078
"STP","Sao Tome and Principe",2015,"12 to 23 months","Rate (per 100,000)",712.77196898323,661.79311561976,770.85444243614
"STP","Sao Tome and Principe",2015,"1 to 5 months","Number",44.3846900807996,41.2317124729509,48.052230071902
"STP","Sao Tome and Principe",2015,"1 to 5 months","Rate (per 100,000)",1940.7179910892,1802.85422865414,2101.08096379025
"STP","Sao Tome and Principe",2015,"6-11 months","Number",40.0498097159192,37.1491265475973,43.4433932908643
"STP","Sao Tome and Principe",2015,"6-11 months","Rate (per 100,000)",1484.22547180657,1376.72763662078,1609.98994405663
"TZA","Tanzania",2015,"2 to 4","Number",14972.1894646962,13878.9757073898,15999.9747741527
"TZA","Tanzania",2015,"2 to 4","Rate (per 100,000)",288.09528454093,267.05963513121,307.87195794418
"UGA","Uganda",2015,"12 to 23 months","Number",14935.2093776639,13910.5256373854,16116.3172196574
"UGA","Uganda",2015,"12 to 23 months","Rate (per 100,000)",1043.76690541365,972.1555239075,1126.31019262334
"UGA","Uganda",2015,"1 to 5 months","Number",16736.0725246821,15518.1549173434,17937.1199239445
"UGA","Uganda",2015,"1 to 5 months","Rate (per 100,000)",2629.71810899076,2438.34824114668,2818.43718217465
"UGA","Uganda",2015,"6-11 months","Number",15154.7613957331,14108.9323098624,16450.4526773076
"UGA","Uganda",2015,"6-11 months","Rate (per 100,000)",2061.02826057829,1918.79683604916,2237.24062569424
"SEN","Senegal",2015,"Under 5","Number",25792.154911383,25045.5768348864,26587.3719560222
"SEN","Senegal",2015,"Under 5","Rate (per 100,000)",1084.15042274625,1052.76867352724,1117.5766679779
"SEN","Senegal",2015,"0 to 6 days (early neonatal)","Number",10051.1372087791,9487.97132744704,10545.5174715694
"SEN","Senegal",2015,"0 to 6 days (early neonatal)","Rate (per 100,000)",104228.379058402,98388.4560991405,109355.008250579
"SEN","Senegal",2015,"7 to 27 days (late neonatal)","Number",2649.99852086836,2452.39366113064,2849.97155399686
"SEN","Senegal",2015,"7 to 27 days (late neonatal)","Rate (per 100,000)",9292.11174015204,8599.21835828016,9993.30902543894
"TZA","Tanzania",2015,"12 to 23 months","Number",12160.1443469395,11307.8795475552,13027.2537546193
"TZA","Tanzania",2015,"12 to 23 months","Rate (per 100,000)",661.19153270957,614.85077778907,708.33944328803
"TZA","Tanzania",2015,"1 to 5 months","Number",16271.4735389808,15083.2273608987,17543.5482086048
"TZA","Tanzania",2015,"1 to 5 months","Rate (per 100,000)",2006.66729202242,1860.12772172991,2163.54494827336
"TZA","Tanzania",2015,"6-11 months","Number",13174.724934536,12185.7279972601,14210.9963461921
"TZA","Tanzania",2015,"6-11 months","Rate (per 100,000)",1405.86773424297,1300.33240881568,1516.44769312673
"ZMB","Zambia",2015,"Under 5","Number",40792.1955819214,39643.0675184483,41947.9065520423
"ZMB","Zambia",2015,"Under 5","Rate (per 100,000)",1393.51407106381,1354.2583726867,1432.99465003171
"ZMB","Zambia",2015,"0 to 6 days (early neonatal)","Number",11301.0776774266,10688.2981506753,12015.2420094298
"ZMB","Zambia",2015,"0 to 6 days (early neonatal)","Rate (per 100,000)",92046.7714728508,87055.7096757281,97863.6079674143
"ZMB","Zambia",2015,"7 to 27 days (late neonatal)","Number",2415.7465330665,2240.61469035608,2616.66841648185
"ZMB","Zambia",2015,"7 to 27 days (late neonatal)","Rate (per 100,000)",6645.67105876072,6163.88681416504,7198.40319659396
"SEN","Senegal",2015,"Under 1","Number",18970.6194769572,18234.6915839978,19629.2157702258
"SEN","Senegal",2015,"Under 1","Rate (per 100,000)",3887.85111247889,3737.02957073525,4022.82426581048
"UGA","Uganda",2015,"Under 5","Number",102980.329081345,99611.177345043,105985.442561176
"UGA","Uganda",2015,"Under 5","Rate (per 100,000)",1485.53601857312,1436.93454000956,1528.88608701834
"UGA","Uganda",2015,"0 to 6 days (early neonatal)","Number",31706.2751534921,29956.0933227993,33659.7673167503
"UGA","Uganda",2015,"0 to 6 days (early neonatal)","Rate (per 100,000)",107625.253223391,101684.3547166,114256.277767358
"UGA","Uganda",2015,"7 to 27 days (late neonatal)","Number",5110.37225329876,4748.2472128617,5515.90421626837
"UGA","Uganda",2015,"7 to 27 days (late neonatal)","Rate (per 100,000)",5862.285221419,5446.87903031628,6327.48499855759
"ZMB","Zambia",2015,"Under 1","Number",26647.7479012775,25743.3178819993,27541.9473199198
"ZMB","Zambia",2015,"Under 1","Rate (per 100,000)",4297.78992720178,4151.92205719966,4442.00779013669
"SEN","Senegal",2015,"2 to 4","Number",4359.56632279056,4017.72595701878,4697.2169372772
"SEN","Senegal",2015,"2 to 4","Rate (per 100,000)",309.58734576711,285.3121211967,333.56504212399
"SEN","Senegal",2015,"12 to 23 months","Number",2461.9691116352,2274.72570309056,2628.5145396868
"SEN","Senegal",2015,"12 to 23 months","Rate (per 100,000)",509.84309925611,471.06732450065,544.33258038058
"NAM","Namibia",2015,"7 to 27 days (late neonatal)","Number",143.160331492821,134.436325087345,153.022142946946
"NAM","Namibia",2015,"7 to 27 days (late neonatal)","Rate (per 100,000)",3969.38985761773,3727.50034686715,4242.82715659259
"NAM","Namibia",2015,"Under 1","Number",2041.90734956645,1969.78601888534,2117.22151858045
"NAM","Namibia",2015,"Under 1","Rate (per 100,000)",3282.83979368455,3166.88802222748,3403.92479351078
"SEN","Senegal",2015,"1 to 5 months","Number",3940.37726235594,3674.99008174019,4275.58456331936
"SEN","Senegal",2015,"1 to 5 months","Rate (per 100,000)",1892.67320308927,1765.20033139411,2053.68262776401
"SEN","Senegal",2015,"6-11 months","Number",2329.10648495378,2155.72038290863,2501.38800022601
"SEN","Senegal",2015,"6-11 months","Rate (per 100,000)",964.06263289545,892.29474116317,1035.37331460345
"ZMB","Zambia",2015,"2 to 4","Number",7906.51211514753,7339.48903787814,8481.4056758301
"ZMB","Zambia",2015,"2 to 4","Rate (per 100,000)",463.85339584706,430.58770598476,497.58082540002
"ZMB","Zambia",2015,"12 to 23 months","Number",6237.93556549641,5787.01634308679,6692.65073076147
"ZMB","Zambia",2015,"12 to 23 months","Rate (per 100,000)",1034.95063088166,960.13755709956,1110.39349851332
"SLE","Sierra Leone",2015,"Under 5","Number",30658.3071959905,29768.5520524216,31615.4961308739
"SLE","Sierra Leone",2015,"Under 5","Rate (per 100,000)",2921.68662888533,2836.8944161474,3012.90517185601
"SLE","Sierra Leone",2015,"0 to 6 days (early neonatal)","Number",6933.38813469646,6599.04874619201,7350.03099829206
"SLE","Sierra Leone",2015,"0 to 6 days (early neonatal)","Rate (per 100,000)",144518.387782414,137549.473240183,153202.822254871
"SLE","Sierra Leone",2015,"7 to 27 days (late neonatal)","Number",1206.3693630245,1113.76548235734,1299.00307196054
"SLE","Sierra Leone",2015,"7 to 27 days (late neonatal)","Rate (per 100,000)",8538.30208703976,7882.88100971223,9193.93427945211
"NAM","Namibia",2015,"2 to 4","Number",467.19858143405,440.387657301044,494.159250932527
"NAM","Namibia",2015,"2 to 4","Rate (per 100,000)",243.41710854609,229.44823558874,257.46400096952
"SLE","Sierra Leone",2015,"Under 1","Number",20263.3875431833,19603.2579058495,21166.1750436273
"SLE","Sierra Leone",2015,"Under 1","Rate (per 100,000)",8563.27704263023,8284.30725258437,8944.79367998669
"NAM","Namibia",2015,"12 to 23 months","Number",408.526935834117,384.50820113562,431.360075462722
"NAM","Namibia",2015,"12 to 23 months","Rate (per 100,000)",645.0644882077,607.13887927803,681.11804119712
"NAM","Namibia",2015,"1 to 5 months","Number",673.011063616505,632.796667141978,713.065170560197
"NAM","Namibia",2015,"1 to 5 months","Rate (per 100,000)",2541.62699697903,2389.7572859558,2692.89137441872
"NAM","Namibia",2015,"6-11 months","Number",350.967195269118,329.625807790116,372.654356335194
"NAM","Namibia",2015,"6-11 months","Rate (per 100,000)",1135.81290636741,1066.7471256757,1205.9976922202
"ZMB","Zambia",2015,"1 to 5 months","Number",6871.68616569405,6390.60462760102,7404.69290259237
"ZMB","Zambia",2015,"1 to 5 months","Rate (per 100,000)",2590.26507103483,2408.92257744669,2791.18063963378
"ZMB","Zambia",2015,"6-11 months","Number",6059.23752509029,5601.86427083928,6512.08058884737
"ZMB","Zambia",2015,"6-11 months","Rate (per 100,000)",1979.38866683958,1829.97722154944,2127.32022168391
"BWA","Botswana",2015,"Under 5","Number",2000.78906689539,1942.86852219464,2062.99064858151
"BWA","Botswana",2015,"Under 5","Rate (per 100,000)",820.63985094177,796.88327012266,846.15233377558
"BWA","Botswana",2015,"0 to 6 days (early neonatal)","Number",317.400717492581,299.293400146791,337.417995112181
"BWA","Botswana",2015,"0 to 6 days (early neonatal)","Rate (per 100,000)",33153.7665474924,31262.3852777014,35244.650759599
"BWA","Botswana",2015,"7 to 27 days (late neonatal)","Number",93.6414782997133,87.56439336,99.6423327477881
"BWA","Botswana",2015,"7 to 27 days (late neonatal)","Rate (per 100,000)",3294.97692418602,3081.14161310107,3506.12990137974
"SLE","Sierra Leone",2015,"2 to 4","Number",5894.81572069707,5467.37216944099,6384.80442561634
"SLE","Sierra Leone",2015,"2 to 4","Rate (per 100,000)",986.62264892393,915.08088938682,1068.63266872708
"SWZ","Swaziland",2015,"Under 5","Number",2182.78050307361,2115.15291903392,2264.59637759334
"SWZ","Swaziland",2015,"Under 5","Rate (per 100,000)",1470.83996100789,1425.26994014142,1525.97058798526
"SWZ","Swaziland",2015,"0 to 6 days (early neonatal)","Number",578.439075301826,540.28605973881,612.378391510819
"SWZ","Swaziland",2015,"0 to 6 days (early neonatal)","Rate (per 100,000)",96522.5193148628,90156.0317471273,102185.878593636
"SWZ","Swaziland",2015,"7 to 27 days (late neonatal)","Number",84.7974046380397,79.2145698303752,92.0712558773394
"SWZ","Swaziland",2015,"7 to 27 days (late neonatal)","Rate (per 100,000)",4755.63264936132,4442.53448791817,5163.5668849416
"BWA","Botswana",2015,"Under 1","Number",1580.16787055559,1526.56616933802,1638.94012900831
"BWA","Botswana",2015,"Under 1","Rate (per 100,000)",3230.43928204137,3120.85786071012,3350.59120762965
"BWA","Botswana",2015,"2 to 4","Number",152.870976520569,143.91565913345,161.928715541487
"BWA","Botswana",2015,"2 to 4","Rate (per 100,000)",104.50277145648,98.38090642017,110.69465203682
"SLE","Sierra Leone",2015,"12 to 23 months","Number",4500.10393211015,4189.31570186056,4830.91939884661
"SLE","Sierra Leone",2015,"12 to 23 months","Rate (per 100,000)",2090.83006713146,1946.43220741098,2244.53294487819
"SLE","Sierra Leone",2015,"1 to 5 months","Number",6260.26688050819,5820.42586378722,6781.41806313772
"SLE","Sierra Leone",2015,"1 to 5 months","Rate (per 100,000)",6133.73809751022,5702.78688526893,6644.35608304852
"SLE","Sierra Leone",2015,"6-11 months","Number",5863.36316495412,5378.63752562021,6310.53590487086
"SLE","Sierra Leone",2015,"6-11 months","Rate (per 100,000)",5070.27580164616,4651.1148848805,5456.96328092555
"SWZ","Swaziland",2015,"Under 1","Number",1666.71911524033,1600.43616517916,1736.44875146241
"SWZ","Swaziland",2015,"Under 1","Rate (per 100,000)",5418.20233607323,5202.72845593388,5644.88076942011
"SWZ","Swaziland",2015,"2 to 4","Number",259.006737901848,236.261664848197,278.945613410368
"SWZ","Swaziland",2015,"2 to 4","Rate (per 100,000)",295.64353585354,269.68114632151,318.40278800287
"BWA","Botswana",2015,"12 to 23 months","Number",267.75021981923,252.725695096621,285.89755832048
"BWA","Botswana",2015,"12 to 23 months","Rate (per 100,000)",550.82061287192,519.9118878617,588.15364707821
"BWA","Botswana",2015,"1 to 5 months","Number",753.486241753978,704.514316937661,805.98138071243
"BWA","Botswana",2015,"1 to 5 months","Rate (per 100,000)",3614.85179835186,3379.90888807531,3866.69733573945
"BWA","Botswana",2015,"6-11 months","Number",415.639433009315,390.190410359962,439.867036433177
"BWA","Botswana",2015,"6-11 months","Rate (per 100,000)",1712.46111958329,1607.60951418367,1812.28039944242
"TGO","Togo",2015,"Under 5","Number",19215.9012241169,18637.3056159494,19824.2359826443
"TGO","Togo",2015,"Under 5","Rate (per 100,000)",1664.65904581391,1614.53574419143,1717.35862762664
"TGO","Togo",2015,"0 to 6 days (early neonatal)","Number",5599.6442863541,5288.69290125027,5898.97537116619
"TGO","Togo",2015,"0 to 6 days (early neonatal)","Rate (per 100,000)",117105.394412006,110602.46623775,123365.307176843
"TGO","Togo",2015,"7 to 27 days (late neonatal)","Number",1077.02425500032,990.37389950151,1160.63259140493
"TGO","Togo",2015,"7 to 27 days (late neonatal)","Rate (per 100,000)",7614.781743843,7002.14600970197,8205.90978086825
"SWZ","Swaziland",2015,"12 to 23 months","Number",257.054649931425,238.71558906834,275.741331799275
"SWZ","Swaziland",2015,"12 to 23 months","Rate (per 100,000)",855.86704776708,794.80688844339,918.08461608209
"SWZ","Swaziland",2015,"1 to 5 months","Number",561.997569965683,516.181303989141,606.331542679948
"SWZ","Swaziland",2015,"1 to 5 months","Rate (per 100,000)",4293.35971249711,3943.34803801115,4632.04746226442
"SWZ","Swaziland",2015,"6-11 months","Number",441.485065334786,407.440399811965,476.684706376185
"SWZ","Swaziland",2015,"6-11 months","Rate (per 100,000)",2887.56538455541,2664.89375778607,3117.79121324306
"LSO","Lesotho",2015,"Under 5","Number",3209.90050536876,3119.69008326225,3305.54346203247
"LSO","Lesotho",2015,"Under 5","Rate (per 100,000)",1420.00909565246,1380.10143505687,1462.32002341188
"LSO","Lesotho",2015,"0 to 6 days (early neonatal)","Number",1221.67450413609,1160.78062791295,1281.21586111297
"LSO","Lesotho",2015,"0 to 6 days (early neonatal)","Rate (per 100,000)",136855.510765591,130034.002659464,143525.505754568
"LSO","Lesotho",2015,"7 to 27 days (late neonatal)","Number",234.045856350748,218.109671496407,253.472576863235
"LSO","Lesotho",2015,"7 to 27 days (late neonatal)","Rate (per 100,000)",8878.48177320952,8273.94585460852,9615.43044930515
"ZWE","Zimbabwe",2015,"Under 5","Number",28833.3741163461,27979.8579094912,29655.2194557315
"ZWE","Zimbabwe",2015,"Under 5","Rate (per 100,000)",1289.30805074425,1251.14237119186,1326.05754139563
"ZWE","Zimbabwe",2015,"0 to 6 days (early neonatal)","Number",9730.27207588792,9161.5813839468,10277.2142874053
"ZWE","Zimbabwe",2015,"0 to 6 days (early neonatal)","Rate (per 100,000)",107053.701956979,100796.893990464,113071.230351131
"ZWE","Zimbabwe",2015,"7 to 27 days (late neonatal)","Number",2083.76367009666,1940.78915765322,2236.79614982403
"ZWE","Zimbabwe",2015,"7 to 27 days (late neonatal)","Rate (per 100,000)",7736.84144930714,7205.9889587195,8305.03833710012
"TGO","Togo",2015,"Under 1","Number",11554.4610087415,11135.0328131413,11946.4012259666
"TGO","Togo",2015,"Under 1","Rate (per 100,000)",4762.79381158888,4589.90387644615,4924.35309502929
"TGO","Togo",2015,"2 to 4","Number",5236.24373228474,4883.58744055159,5652.85042825269
"TGO","Togo",2015,"2 to 4","Rate (per 100,000)",775.19976045165,722.99075589601,836.87630329967
"TGO","Togo",2015,"12 to 23 months","Number",2425.19648309061,2235.87343387316,2628.68785173213
"TGO","Togo",2015,"12 to 23 months","Rate (per 100,000)",1026.42553349907,946.29758792781,1112.54999313631
"TGO","Togo",2015,"1 to 5 months","Number",2529.01487602134,2328.96544727735,2746.45732337527
"TGO","Togo",2015,"1 to 5 months","Rate (per 100,000)",2443.16886867429,2249.91000683939,2653.23035274877
"ZWE","Zimbabwe",2015,"Under 1","Number",20953.5873488909,20205.1380089816,21658.9633936532
"ZWE","Zimbabwe",2015,"Under 1","Rate (per 100,000)",4520.95776650149,4359.47191685889,4673.15009780847
"LSO","Lesotho",2015,"Under 1","Number",2579.43059814494,2485.24479565096,2673.40377079195
"LSO","Lesotho",2015,"Under 1","Rate (per 100,000)",5690.35508246197,5482.57641212177,5897.66468054597
"TGO","Togo",2015,"6-11 months","Number",2348.77759136576,2191.53650042045,2535.40685845245
"TGO","Togo",2015,"6-11 months","Rate (per 100,000)",1954.72307957812,1823.8623328396,2110.04154695458
"ZWE","Zimbabwe",2015,"2 to 4","Number",4233.03917354399,3929.70614420505,4567.12642668787
"ZWE","Zimbabwe",2015,"2 to 4","Rate (per 100,000)",321.13813691107,298.12587552821,346.48355745688
"ZWE","Zimbabwe",2015,"12 to 23 months","Number",3646.74759391121,3379.17760617762,3933.00595253817
"ZWE","Zimbabwe",2015,"12 to 23 months","Rate (per 100,000)",801.95613026547,743.11482402967,864.90719546229
"LSO","Lesotho",2015,"2 to 4","Number",346.159847643259,319.421414260918,372.068672338612
"LSO","Lesotho",2015,"2 to 4","Rate (per 100,000)",255.58991790807,235.84737977226,274.71990777276
"LSO","Lesotho",2015,"12 to 23 months","Number",284.310059580552,262.558989202609,305.157376004747
"LSO","Lesotho",2015,"12 to 23 months","Rate (per 100,000)",627.86037507795,579.82607328086,673.89885830564
"SSD","South Sudan",2015,"Under 5","Number",37596.1477230601,36343.9244266549,38766.199890964
"SSD","South Sudan",2015,"Under 5","Rate (per 100,000)",2188.39369541393,2115.50437741014,2256.50000264539
"SSD","South Sudan",2015,"0 to 6 days (early neonatal)","Number",7091.78719628702,6728.21765744882,7501.74920227603
"SSD","South Sudan",2015,"0 to 6 days (early neonatal)","Rate (per 100,000)",101020.503508919,95841.5582222965,106860.296373293
"SSD","South Sudan",2015,"7 to 27 days (late neonatal)","Number",1899.50913547153,1770.39171119869,2046.02335949071
"SSD","South Sudan",2015,"7 to 27 days (late neonatal)","Rate (per 100,000)",9142.90264255625,8521.42206236883,9848.11919610789
"ZWE","Zimbabwe",2015,"1 to 5 months","Number",5207.84125319796,4806.77787631256,5591.24704186487
"ZWE","Zimbabwe",2015,"1 to 5 months","Rate (per 100,000)",2639.0634628693,2435.82537384667,2833.35360328058
"ZWE","Zimbabwe",2015,"6-11 months","Number",3931.7103497084,3648.21115768816,4220.68850849818
"ZWE","Zimbabwe",2015,"6-11 months","Rate (per 100,000)",1708.56374668455,1585.36635963998,1834.1420731064
"LSO","Lesotho",2015,"1 to 5 months","Number",689.773536895773,630.463847162333,737.389700119608
"LSO","Lesotho",2015,"1 to 5 months","Rate (per 100,000)",3574.01117006392,3266.70234729538,3820.73083983185
"LSO","Lesotho",2015,"6-11 months","Number",433.936700762338,398.004767103166,468.210655328246
"LSO","Lesotho",2015,"6-11 months","Rate (per 100,000)",1928.48834935739,1768.80073752401,2080.80762069499
"NAM","Namibia",2015,"Under 5","Number",2917.63286683462,2840.47750008007,3004.16360733985
"NAM","Namibia",2015,"Under 5","Rate (per 100,000)",919.04387588022,894.74021241622,946.30074840887
