"series","age_band","log_hazard_ratio","standard_error","pfpr_min","hazard_ratio_20_to_zero","attributable_fraction_at_20pct","lower_95","upper_95","zero_below_observed_support"
"map_full","<1",-0.0320369187951591,0.0252543879401472,0.0164865959077473,0.968470826643111,0.0315291733568885,-0.0176150279909379,0.0783000287343004,TRUE
"map_full","1-5",-0.106487532098358,0.0340195407961267,0.0164865959077473,0.898986256563583,0.101013743436417,0.0390272556166715,0.159001861172635,TRUE
"map_full","6-11",-0.292398973419641,0.0465220601555311,0.0164865959077473,0.746470654604205,0.253529345395795,0.182264002173428,0.318583944370506,TRUE
"map_full","12-23",-0.630348288779267,0.064761017620006,0.0164865959077473,0.532406337557971,0.467593662442029,0.395538133871128,0.531059734028848,TRUE
"map_full","24-35",-0.802898763130107,0.073562830684951,0.0164865959077473,0.448028351876889,0.551971648123111,0.482484402907494,0.612128783725061,TRUE
"map_full","36-47",-0.691718298175816,0.0772369474315228,0.0164865959077473,0.500714951861482,0.499285048138518,0.417446283839856,0.5696268754919,TRUE
"map_full","48-59",-0.683042624541198,0.0891183682924942,0.0164865959077473,0.50507788971474,0.49492211028526,0.398525189763518,0.575869728312652,TRUE
