"iso3","age_band","Location","pfpr_pct","ihme_deaths","implied_person_years","ihme_rate_per100000","age_mapping","status","map_population_coverage_within_raster","map_coverage_below_95pct","population_weight_year","log_hr_se","log_hr_zero_vs_current","hr_zero_vs_current","hr_lower_95","hr_upper_95","attributable_fraction","af_lower_95","af_upper_95","counterfactual_deaths","attributable_deaths","attributable_deaths_lower_95","attributable_deaths_upper_95","counterfactual_rate_per100000","attributable_rate_per100000","attributable_rate_per100000_lower_95","attributable_rate_per100000_upper_95","zero_below_observed_support","current_pfpr_outside_central95","current_pfpr_outside_observed_support","negative_attributable_estimate","series","year","exposure_source","temporal_transport_from_pre2016_fit"
"GHA","<1","Ghana",33.4717058296969,22482.8392052804,56211.030755955,39997.2014441285,"0-27 days mapped to model <1 completed month","estimated",0.999730304961018,FALSE,2020,0.0352752782715805,-0.0706835049180471,0.931756741892266,0.869512081662493,0.998457231786547,0.0682432581077339,0.00154276821345289,0.130487918337507,20948.5370063998,1534.30219888063,34.6858096740791,2933.73888621393,37267.6621023898,2729.53934173869,61.7064110150736,5219.15155577025,TRUE,FALSE,FALSE,FALSE,"map_matched",2005,"MAP",FALSE
"GIN","<1","Guinea",42.9604000479577,13931.2991423451,28292.6346742107,49240.0206017003,"0-27 days mapped to model <1 completed month","estimated",0.996935005435981,FALSE,2020,0.0374581988062848,-0.071087676285688,0.931380228588661,0.865449939560196,1.00233311085179,0.0686197714113393,-0.00233311085179078,0.134550060439804,12975.3365797344,955.962562610709,-32.5032652085489,1874.45714160752,45861.181643722,3378.83895797831,-114.882426408228,6625.24774801596,TRUE,FALSE,FALSE,FALSE,"map_matched",2005,"MAP",FALSE
"GMB","<1","The Gambia",6.80021050223797,2217.11051444337,4937.23739951562,44905.8924057588,"0-27 days mapped to model <1 completed month","estimated",0.99989435444155,FALSE,2020,0.0117614630575126,-0.0200206302293381,0.980178451791916,0.957841371389825,1.0030364380306,0.019821548208084,-0.00303643803060227,0.0421586286101749,2173.16395149868,43.9465629446892,-6.73211868410402,93.470338766132,44015.788094611,890.104311147782,-136.35395949898,1893.17084034286,TRUE,FALSE,FALSE,FALSE,"map_matched",2005,"MAP",FALSE
"GNB","<1","Guinea-Bissau",5.47134440577292,2715.25863678013,4416.99215637666,61473.0237376628,"0-27 days mapped to model <1 completed month","estimated",0.996068689009789,FALSE,2020,0.00954526683138497,-0.0161820288308577,0.983948196813092,0.965710912654071,1.00252988894052,0.0160518031869079,-0.00252988894052142,0.034289087345929,2671.67383954098,43.5847972391465,-6.86930279584531,93.1037405633418,60486.2708593217,986.752878341081,-155.519922894324,2107.85388035908,TRUE,FALSE,FALSE,FALSE,"map_matched",2005,"MAP",FALSE
"GNQ","<1","Equatorial Guinea",33.9046533846217,885.990773672731,2503.70647918205,35387.1662289335,"0-27 days mapped to model <1 completed month","estimated",0.967788791016353,FALSE,2020,0.0354155145693833,-0.0709287486824351,0.931528262379124,0.86905996000815,0.998486805907997,0.0684717376208764,0.00151319409200279,0.13094003999185,825.325445883294,60.6653277894366,1.34067600429056,116.011667337118,32964.1454677596,2423.02076117387,53.5476508703428,4633.5969612148,TRUE,FALSE,FALSE,FALSE,"map_matched",2005,"MAP",FALSE
"KEN","<1","Kenya",12.1603957572431,29062.0544848007,99902.815005454,29090.325916456,"0-27 days mapped to model <1 completed month","estimated",0.822215895130027,TRUE,2020,0.0199120213521074,-0.0347787847018968,0.96581904657585,0.928851551731322,1.00425781599868,0.03418095342415,-0.00425781599868125,0.0711484482686776,28068.6857540456,993.368730755081,-123.740880539931,2067.72008009333,28095.9908412123,994.335075243725,-123.861255093938,2069.73154858594,TRUE,FALSE,FALSE,FALSE,"map_matched",2005,"MAP",FALSE
"LBR","<1","Liberia",42.3245620053839,5342.06486386744,10181.7805228593,52466.9025410033,"0-27 days mapped to model <1 completed month","estimated",0.999979141849584,FALSE,2020,0.0373577993278821,-0.0713840515925506,0.931104231389005,0.865363751676812,1.00183892384054,0.0688957686109954,-0.00183892384053852,0.134636248323188,4974.0191991015,368.04566476594,-9.823650435869,719.235571570232,48852.1549638027,3614.74757720061,-96.482637921862,7063.946919259,TRUE,FALSE,FALSE,FALSE,"map_matched",2005,"MAP",FALSE
"LSO","<1","Lesotho",,1738.91107694492,3891.18954187619,44688.4187529576,"0-27 days mapped to model <1 completed month","missing_MAP_no_estimate",0,TRUE,2020,,,,,,,,,,,,,,,,,TRUE,,,,"map_matched",2005,"MAP",FALSE
"MDG","<1","Madagascar",16.612555436176,19697.5695837241,58101.4203676644,33902.0448365606,"0-27 days mapped to model <1 completed month","estimated",0.965066759112986,FALSE,2020,0.0253469368761268,-0.0457491143734584,0.955281598551175,0.908982796568773,1.0039386179532,0.0447184014488253,-0.00393861795319839,0.0910172034312267,18816.725759513,880.843824211145,-77.5812011968302,1792.81769790256,32385.9995856232,1516.04525093739,-133.527202443414,3085.6693116238,TRUE,FALSE,FALSE,FALSE,"map_matched",2005,"MAP",FALSE
"MLI","<1","Mali",38.5111391906618,26553.8042800561,49051.1556254161,54134.9208626944,"0-27 days mapped to model <1 completed month","estimated",0.977670801796849,FALSE,2020,0.0366536305107863,-0.0722005814638812,0.930344267279675,0.865851643661027,0.9996405989373,0.069655732720325,0.000359401062699494,0.134148356338973,24704.1795864167,1849.62469363941,9.54346547696653,3562.14919871631,50364.1132842466,3770.80757844779,19.4561480872054,7262.11065427082,TRUE,FALSE,FALSE,FALSE,"map_matched",2005,"MAP",FALSE
"MOZ","<1","Mozambique",44.2928156950409,28730.5107721834,67940.4113850406,42287.8080754592,"0-27 days mapped to model <1 completed month","estimated",0.999790945132115,FALSE,2020,0.0376618321373158,-0.0703219524927057,0.932093681709159,0.865767273804852,1.00350135396544,0.067906318290841,-0.00350135396543849,0.134232726195148,26779.5275630291,1950.98320915432,-100.595687821258,3856.57478592926,39416.1987204651,2871.60935499413,-148.064584494711,5676.4077627861,TRUE,FALSE,FALSE,FALSE,"map_matched",2005,"MAP",FALSE
"MRT","<1","Mauritania",4.08661106779518,3610.88211577061,8931.3123157616,40429.4686839948,"0-27 days mapped to model <1 completed month","estimated",0.840119682930452,TRUE,2020,0.00717942863403497,-0.0121311958816048,0.987942090425624,0.974137440448721,1.00194236819905,0.0120579095743762,-0.00194236819904869,0.0258625595512789,3567.34242573492,43.5396900356944,-7.0136625921865,93.3866537517654,39941.9738064631,487.494877531686,-78.5289142762265,1045.60954146638,TRUE,FALSE,FALSE,FALSE,"map_matched",2005,"MAP",FALSE
"MWI","<1","Malawi",32.2108258478265,17870.2453831774,43988.8875021875,40624.4540335072,"0-27 days mapped to model <1 completed month","estimated",0.999764978481837,FALSE,2020,0.0348448890796986,-0.0698491783566057,0.93253445567935,0.870972251407031,0.998448009823888,0.0674655443206502,0.00155199017611163,0.129027748592969,16664.6195512578,1205.62583191965,27.7344452793955,2305.75752859529,37883.7031294074,2740.7509040998,63.0487535699016,5241.68184176201,TRUE,FALSE,FALSE,FALSE,"map_matched",2005,"MAP",FALSE
"NAM","<1","Namibia",4.5353951282014,1150.30157134225,4509.1273781305,25510.5140059089,"0-27 days mapped to model <1 completed month","estimated",0.611389973186959,TRUE,2020,0.0079516397764389,-0.0134489423894485,0.986641090568284,0.971383284991264,1.00213855502622,0.0133589094317164,-0.00213855502622362,0.0286167150087356,1134.93479683153,15.3667745107221,-2.4599832070669,32.917852241202,25169.7213597474,340.792646161469,-54.5556379488846,730.027109033454,TRUE,FALSE,FALSE,FALSE,"map_matched",2005,"MAP",FALSE
"NER","<1","Niger",26.7916282649868,26859.5778384676,54675.2357338674,49125.6735850341,"0-27 days mapped to model <1 completed month","estimated",0.952363358910006,FALSE,2020,0.0326146090858682,-0.0642843925062396,0.937738275866951,0.879669485855402,0.999640306007463,0.062261724133049,0.000359693992537102,0.120330514144598,25187.2542127588,1672.32362570883,9.66122879057948,3232.02681100965,46067.0244484325,3058.6491366016,17.6702096678754,5911.31756018684,TRUE,FALSE,FALSE,FALSE,"map_matched",2005,"MAP",FALSE
"NGA","<1","Nigeria",44.911076588637,248969.830962733,490765.146504819,50730.9520115419,"0-27 days mapped to model <1 completed month","estimated",0.999968748812492,FALSE,2020,0.0377549794314094,-0.0699009164846965,0.932486209340331,0.865973755617698,1.00410725494754,0.0675137906596688,-0.00410725494754205,0.134026244382302,232160.933914542,16808.8970481911,-1022.58257001039,33368.4914084318,47305.913137469,3425.03887407294,-208.364953642924,6799.27897204577,TRUE,FALSE,FALSE,FALSE,"map_matched",2005,"MAP",FALSE
"RWA","<1","Rwanda",4.897431879853,10974.9700691889,27608.6982844226,39751.8563031318,"0-27 days mapped to model <1 completed month","estimated",0.814603360177058,TRUE,2020,0.00857092627514403,-0.0145086951790655,0.985596048760993,0.969177300982901,1.00229294510729,0.0144039512390065,-0.00229294510728661,0.0308226990170993,10816.8871354627,158.082933726153,-25.1650039227637,338.278199164283,39179.2725032815,572.583799850304,-91.1488244158266,1225.25950220241,TRUE,FALSE,FALSE,FALSE,"map_matched",2005,"MAP",FALSE
"SEN","<1","Senegal",5.44994687087531,14087.6688285163,33863.5812998207,41601.2373404549,"0-27 days mapped to model <1 completed month","estimated",0.99558981120801,FALSE,2020,0.0095091119097734,-0.0161197956009942,0.984009432992841,0.965839454313936,1.00252123672737,0.015990567007159,-0.00252123672736726,0.0341605456860641,13862.3990161392,225.269812377054,-35.5183480534422,481.242454626672,40936.0099671816,665.227373273267,-104.886567486677,1421.1209687654,TRUE,FALSE,FALSE,FALSE,"map_matched",2005,"MAP",FALSE
"SLE","<1","Sierra Leone",40.7926668056115,8908.966241986,15822.6890070573,56305.0075623203,"0-27 days mapped to model <1 completed month","estimated",0.99816935916103,FALSE,2020,0.0371004329388768,-0.0719119501611627,0.930612832513819,0.865343450095249,1.00080522241668,0.0693871674861811,-0.000805222416680129,0.134656549904751,8290.79830922458,618.167932761416,-7.17369932749366,1199.65065736373,52398.1625722829,3906.84499003741,-45.3380542605245,7581.83806070296,TRUE,FALSE,FALSE,FALSE,"map_matched",2005,"MAP",FALSE
"SOM","<1","Somalia",9.00565355096317,22712.0968753485,43905.4262858655,51729.5897037224,"0-27 days mapped to model <1 completed month","estimated",0.983183349547194,FALSE,2020,0.0152886278266775,-0.0262540346294904,0.974087606191271,0.945331381059844,1.00371857271009,0.0259123938087289,-0.00371857271008547,0.0546686189401556,22123.5720768925,588.524798456031,-84.4565836294883,1241.63896941033,50389.1522037556,1340.43749996682,-192.36024057618,2827.9852274434,TRUE,FALSE,FALSE,FALSE,"map_matched",2005,"MAP",FALSE
"SSD","<1","South Sudan",35.4180105817913,8651.84324487808,26518.6406368276,32625.5156264039,"0-27 days mapped to model <1 completed month","estimated",0.998944588913762,FALSE,2020,0.0358743917753025,-0.0716182738546765,0.93088617158788,0.867680185818132,0.998696384470824,0.0691138284121195,0.00130361552917624,0.132319814181868,8053.88123540302,597.962009475059,11.2786772100216,1144.81029049292,30370.6413375437,2254.8742888602,42.5311288179622,4317.0021652734,TRUE,FALSE,FALSE,FALSE,"map_matched",2005,"MAP",FALSE
"STP","<1","Sao Tome and Principe",,109.182830168766,451.170779093878,24199.8895380695,"0-27 days mapped to model <1 completed month","missing_MAP_no_estimate",,,2020,,,,,,,,,,,,,,,,,TRUE,,,,"map_matched",2005,"MAP",FALSE
"SWZ","<1","Swaziland",2.77619052188256,840.184208829557,2671.82630967339,31446.0639072104,"0-27 days mapped to model <1 completed month","estimated",0.0274046526925583,TRUE,2020,0.00490034017883006,-0.00826175148034613,0.991772282995793,0.982292239929865,1.00134381738465,0.00822771700420677,-0.00134381738464806,0.017707760070135,833.271410927904,6.91279790165296,-1.12905414613194,14.87778038467,31187.3345924857,258.729314724728,-42.2577673572632,556.839354819013,TRUE,FALSE,FALSE,FALSE,"map_matched",2005,"MAP",FALSE
"TCD","<1","Chad",17.2544300153994,18928.1040003328,38632.692138142,48995.0426769383,"0-27 days mapped to model <1 completed month","estimated",0.941951498070144,TRUE,2020,0.0260091629351231,-0.0472059745622664,0.953890900093726,0.906482155607215,1.0037791076782,0.0461090999062738,-0.00377910767819722,0.0935178443927849,18055.3461619451,872.757838387685,-71.5313431613733,1770.11548455357,46735.9253592352,2259.11731770309,-185.157541974018,4581.91077707977,TRUE,FALSE,FALSE,FALSE,"map_matched",2005,"MAP",FALSE
"TGO","<1","Togo",54.7789048030301,6894.94138343512,16844.4094173691,40933.1144392953,"0-27 days mapped to model <1 completed month","estimated",1,FALSE,2020,0.0395708987465895,-0.0578539580399887,0.94378776998838,0.873355211753012,1.01990042859164,0.0562122300116205,-0.0199004285916382,0.126644788246988,6507.36135247282,387.580030962295,-137.212288644582,873.208391480532,38632.1727953416,2300.94164395365,-814.586520932551,5183.96561045426,TRUE,FALSE,FALSE,FALSE,"map_matched",2005,"MAP",FALSE
"TZA","<1","Tanzania",21.5102815877522,46563.8184730473,125503.624613126,37101.5726570317,"0-27 days mapped to model <1 completed month","estimated",0.982661834291151,FALSE,2020,0.0295927804339053,-0.0559210195451123,0.945613817950636,0.892326779110469,1.0020829965347,0.0543861820493642,-0.00208299653470223,0.107673220889531,44031.3901646586,2532.4283083887,-96.9922725218612,5013.67631190845,35083.7597721887,2017.81288484304,-77.2824472766,3994.84582804956,TRUE,FALSE,FALSE,FALSE,"map_matched",2005,"MAP",FALSE
"UGA","<1","Uganda",41.7907617391782,39115.5981618639,104301.373387411,37502.4766132035,"0-27 days mapped to model <1 completed month","estimated",0.972005626882908,FALSE,2020,0.0372709786071307,-0.0715980262577751,0.930905019986661,0.865325844337122,1.00145414806166,0.0690949800133394,-0.00145414806165567,0.134674155662878,36412.9066886601,2702.6914732038,-56.8798712475764,5267.86015569746,34911.2437411635,2591.23287204002,-54.5341536743769,5050.61437315002,TRUE,FALSE,FALSE,FALSE,"map_matched",2005,"MAP",FALSE
"ZMB","<1","Zambia",20.8670520447216,14008.9637803287,38938.3538502939,35977.2881878594,"0-27 days mapped to model <1 completed month","estimated",0.999994981989078,FALSE,2020,0.0291334627834001,-0.0547136961396907,0.946756169100417,0.89420941775246,1.00239074419794,0.0532438308995826,-0.00239074419794316,0.10579058224754,13263.0728817305,745.890898598199,-33.4918488770167,1482.01643500567,34061.7195393595,1915.56864849994,-86.0124929928539,3806.05826508118,TRUE,FALSE,FALSE,FALSE,"map_matched",2005,"MAP",FALSE
"ZWE","<1","Zimbabwe",4.09485353977597,9887.37873546734,32575.2338558339,30352.4413031853,"0-27 days mapped to model <1 completed month","estimated",0.993374399109765,FALSE,2020,0.00719365387393256,-0.0121554360877809,0.987918142795911,0.974086668095486,1.00194601654239,0.0120818572040894,-0.00194601654238946,0.0259133319045136,9767.92083746267,119.457898004666,-19.2410025800892,256.214926837795,29985.7274415647,366.71386162059,-59.0663528779037,786.532885601708,TRUE,FALSE,FALSE,FALSE,"map_matched",2005,"MAP",FALSE
"AGO","1-5","Angola",20.1035553415068,16311.3605706205,353423.597502691,4615.24377146218,"direct age match","estimated",0.998084957706995,FALSE,2020,0.0367041094528673,-0.0989869280552858,0.905754547919538,0.842883116372811,0.973315617718536,0.0942454520804619,0.026684382281464,0.157116883627189,14774.089019595,1537.27155102555,435.258580997236,2562.79014057531,4180.27803575919,434.965735702989,123.154929119842,725.132718551934,TRUE,FALSE,FALSE,FALSE,"map_matched",2005,"MAP",FALSE
"BDI","1-5","Burundi",32.7108667147613,7598.67822594829,130763.669523546,5811.0010629367,"direct age match","estimated",0.903118502531811,TRUE,2020,0.047920434994388,-0.143252806671377,0.866534975379747,0.788851759940746,0.951868147714825,0.133465024620253,0.0481318522851746,0.211148240059254,6584.52044944072,1014.15777650757,365.738457933916,1604.44753418555,5035.43566300354,775.565399933164,279.694244790262,1226.98264742154,TRUE,FALSE,FALSE,FALSE,"map_matched",2005,"MAP",FALSE
"BEN","1-5","Benin",56.789331963267,5044.12485996666,147281.648384077,3424.81559332683,"direct age match","estimated",1,FALSE,2020,0.0591859766216432,-0.197562988137884,0.820728442843245,0.730835044280193,0.921678814068541,0.179271557156755,0.0783211859314594,0.269164955719807,4139.85674182734,904.268118139321,395.061841018945,1357.7016445781,2810.84356893639,613.972024390436,268.235618865912,921.84033752632,TRUE,FALSE,FALSE,FALSE,"map_matched",2005,"MAP",FALSE
"BFA","1-5","Burkina Faso",53.1839944402602,12534.0701003549,276622.989626225,4531.10210300708,"direct age match","estimated",1,FALSE,2020,0.0575438725690847,-0.192016364161613,0.825293363147208,0.737269077983793,0.923827074258228,0.174706636852792,0.076172925741772,0.262730922016207,10344.2848670448,2189.78523331014,954.756790996499,3293.08779408201,3739.4884933541,791.613609652981,345.147304020745,1190.46063327262,TRUE,FALSE,FALSE,FALSE,"map_matched",2005,"MAP",FALSE
"BWA","1-5","Botswana",0.0739687942020688,904.264324432211,19294.1018336607,4686.73966908695,"direct age match","estimated",0.500006041684288,TRUE,2020,0.000161613172276239,-0.000394585656397034,0.999605492182285,0.999288905473575,0.999922179189461,0.000394507817715217,7.78208105391975e-05,0.000711094526425482,903.907585086941,0.356739345269477,0.0703705826689945,0.643017411545581,4684.8907136479,1.84895543905083,0.364725879834557,3.3327149254689,TRUE,TRUE,FALSE,FALSE,"map_matched",2005,"MAP",FALSE
"CAF","1-5","Central African Republic",57.137610295232,5848.93269870296,79104.2126985126,7393.95855059554,"direct age match","estimated",1,FALSE,2020,0.0593523706495875,-0.1980401064251,0.820336951695546,0.73024823631401,0.921539663983204,0.179663048304454,0.078460336016796,0.26975176368599,4798.09562072639,1050.83707797657,458.90922487986,1577.75991115578,6065.53741835876,1328.42113223678,580.132472373988,1994.53335964425,TRUE,FALSE,FALSE,FALSE,"map_matched",2005,"MAP",FALSE
"CIV","1-5","Cote d'Ivoire",62.0559536355424,14749.1021159205,299236.64535734,4928.90905734743,"direct age match","estimated",0.999044906250652,FALSE,2020,0.0618920652191791,-0.203669572638799,0.815731866788671,0.722543234629408,0.920939324600862,0.184268133211329,0.0790606753991375,0.277456765370592,12031.3126024766,2717.78951344394,1166.07397481552,4092.23816520385,4020.66818658161,908.240870765824,389.682879054814,1367.55916385743,TRUE,FALSE,FALSE,FALSE,"map_matched",2005,"MAP",FALSE
"CMR","1-5","Cameroon",48.6084683420969,12723.5630944985,315284.592740465,4035.58035738596,"direct age match","estimated",0.994188327616715,FALSE,2020,0.0556409114174922,-0.183484043799749,0.832365157017062,0.74636521802629,0.928274439755088,0.167634842982938,0.071725560244912,0.25363478197371,10590.6505929687,2132.91250152976,912.60469126439,3227.13815140186,3359.07647783054,676.503879555423,289.45426204687,1023.56354408297,TRUE,FALSE,FALSE,FALSE,"map_matched",2005,"MAP",FALSE
"COD","1-5","Democratic Republic of the Congo",64.5181086884157,50833.2594687616,1014929.17090049,5008.55241195403,"direct age match","estimated",0.967925701459564,FALSE,2020,0.0633534858657626,-0.20576390516257,0.814025240754388,0.718969215812405,0.921648768837047,0.185974759245612,0.0783512311629533,0.281030784187595,41379.556277389,9453.70319137266,3982.84846340332,14285.7107713176,4077.08808297185,931.464328982179,392.426247820777,1407.55741197611,TRUE,FALSE,FALSE,FALSE,"map_matched",2005,"MAP",FALSE
