"edf","Ref.df","Chi.sq","p-value","term","fit_id","series","age_band"
2.25682571766677,2.72537651806256,16.4584640335766,0.000514718815248283,"s(pfpr_pct)","map_full_age_1","map_full","<1"
1.01012427748143,1.01723688633711,26.5421941620704,1.20779270690319e-06,"s(calendar_year)","map_full_age_1","map_full","<1"
27.7044632590337,94,132.591745827655,0,"s(survey)","map_full_age_1","map_full","<1"
21.2046605436953,33,521.952203360607,0,"s(country)","map_full_age_1","map_full","<1"
64.7790487431149,902,153.162297510465,0,"s(region)","map_full_age_1","map_full","<1"
1.77078453104883,2.18843784092113,15.5653807532051,0.000519542206659618,"s(pfpr_pct)","map_full_age_2","map_full","1-5"
3.16834413027494,3.77270944249802,62.3540285692527,0,"s(calendar_year)","map_full_age_2","map_full","1-5"
10.9372402311604,94,30.4297284057349,0,"s(survey)","map_full_age_2","map_full","1-5"
24.7696214157848,33,366.556105617591,0,"s(country)","map_full_age_2","map_full","1-5"
0.00534998415877419,902,0.00961249672318885,0,"s(region)","map_full_age_2","map_full","1-5"
2.33443716098132,2.85262606711838,95.8682522781152,0,"s(pfpr_pct)","map_full_age_3","map_full","6-11"
1.73511074394361,2.06857266534749,46.218523390342,0,"s(calendar_year)","map_full_age_3","map_full","6-11"
34.5038003973488,94,233.638793709218,0,"s(survey)","map_full_age_3","map_full","6-11"
21.7613272390453,33,548.688857150644,0,"s(country)","map_full_age_3","map_full","6-11"
0.030539544845226,902,0.0598257781498914,0,"s(region)","map_full_age_3","map_full","6-11"
3.30605240520396,3.69241961951241,113.748440353077,0,"s(pfpr_pct)","map_full_age_4","map_full","12-23"
1.96290485339807,2.33903597722592,30.5472308603933,1.22710129007997e-06,"s(calendar_year)","map_full_age_4","map_full","12-23"
28.3659638195247,94,162.537309307442,2.25267920850314e-06,"s(survey)","map_full_age_4","map_full","12-23"
23.0206562853043,33,546.005512420413,0,"s(country)","map_full_age_4","map_full","12-23"
63.0374221794473,902,174.418345298858,0,"s(region)","map_full_age_4","map_full","12-23"
3.38072407525557,3.75901771142646,122.1988248224,0,"s(pfpr_pct)","map_full_age_5","map_full","24-35"
1.00619608796589,1.01033638338034,40.3334999347086,0,"s(calendar_year)","map_full_age_5","map_full","24-35"
30.1327256144638,94,207.863683066788,0,"s(survey)","map_full_age_5","map_full","24-35"
20.2449289904411,33,445.416356399385,0,"s(country)","map_full_age_5","map_full","24-35"
27.4714919483174,902,74.1677851068532,0,"s(region)","map_full_age_5","map_full","24-35"
3.21123821214508,3.67162877835835,85.2497390750564,0,"s(pfpr_pct)","map_full_age_6","map_full","36-47"
1.00021366296497,1.00040463020872,32.0810001406111,0,"s(calendar_year)","map_full_age_6","map_full","36-47"
0.487768497110813,94,0.989164000231672,0.000766998900660454,"s(survey)","map_full_age_6","map_full","36-47"
19.8277889865483,33,114.918963178974,0,"s(country)","map_full_age_6","map_full","36-47"
3.78810787412501,901,7.77004831372505,0,"s(region)","map_full_age_6","map_full","36-47"
3.16094074654435,3.62601704344001,48.0672799960555,0,"s(pfpr_pct)","map_full_age_7","map_full","48-59"
1.0009336607936,1.00173288620307,14.4539814297691,0.000143560958808853,"s(calendar_year)","map_full_age_7","map_full","48-59"
5.46045216301102,94,12.9346494706214,5.35310938831746e-06,"s(survey)","map_full_age_7","map_full","48-59"
12.9836878806149,33,53.6208073349371,0,"s(country)","map_full_age_7","map_full","48-59"
0.000470810726275003,901,0.000721028571772088,2.3645526585625e-06,"s(region)","map_full_age_7","map_full","48-59"
