"fit_id","rows","deaths","countries","surveys","regions","converged","iterations","rank","coefficients","finite_coefficients","finite_covariance","elapsed_seconds","min_smoothing_hessian_eigenvalue","max_smoothing_gradient","warnings","series","age_band","gamma","input_verified","nuisance_hash"
"map_full_age_1",966553,27788,34,95,916,TRUE,13,1072,1072,TRUE,TRUE,51.522,0.00114440430006808,0.00113874336076483,"openMP not available: single threaded computation only","map_full","<1",2,TRUE,"cc41dc9f513eae2217ef2d801373d189990f2e78e5d94c90d27ab70a1dea3d3c"
"map_full_age_2",868070,11146,34,95,916,TRUE,15,1072,1072,TRUE,TRUE,57.606,0.000271945517468693,0.000271910103342184,"openMP not available: single threaded computation only","map_full","1-5",2,TRUE,"af25a1485e6a3d40fe6c582417455c7019b8a4b4776f27fa95ba78f054d29af0"
"map_full_age_3",831667,10286,34,95,916,TRUE,18,1072,1072,TRUE,TRUE,60.279,0.000317798746992534,0.000315939658680766,"openMP not available: single threaded computation only","map_full","6-11",2,TRUE,"5a9880324debe586ed783cb010c8ef779fbc2bd9fa10ac6c1cdeae07f9e632c2"
"map_full_age_4",717905,10215,34,95,916,TRUE,16,1072,1072,TRUE,TRUE,46.245,0.280709461140936,5.11359756352192e-05,"openMP not available: single threaded computation only","map_full","12-23",2,TRUE,"160c3e09d59abe0031fd60aee4561f5603c4aeb2250bf13eadebba8e42870d43"
"map_full_age_5",713239,8383,34,95,916,TRUE,15,1072,1072,TRUE,TRUE,43.783,0.00100307571190918,0.00099773617541841,"openMP not available: single threaded computation only","map_full","24-35",2,TRUE,"fdda751d921c0ab456a5a38f6e7771645cdf335c0ba20a547acba1892095b934"
"map_full_age_6",692778,4992,34,95,915,TRUE,23,1071,1071,TRUE,TRUE,61.002,9.92801240100003e-05,9.92947051655954e-05,"openMP not available: single threaded computation only","map_full","36-47",2,TRUE,"e5e1d5b0dded03888f95c8ddca858eb2de60a0ce91b85f7e1de017396196ae20"
"map_full_age_7",675093,2916,34,95,915,TRUE,19,1071,1071,TRUE,TRUE,51.034,5.51487453897152e-05,0.000110251751920321,"openMP not available: single threaded computation only","map_full","48-59",2,TRUE,"4567ba9eb3451d9ec0c49d6a19a192235599f393b265ed4a0a63eb9a4562d5ab"
