"group","records","observed_deaths","fitted_deaths","age_band","grouping","observed_probability","fitted_probability","residual_deaths"
"MZ81FL",9297,227,225.53647575261,"<1","survey",0.0244164784339034,0.0242590594549435,1.46352424739004
"MR71FL",11167,280,279.624825868777,"<1","survey",0.0250738783916898,0.0250402817111827,0.375174131222707
"MW4EFL",8747,261,267.850450432469,"<1","survey",0.0298388018749285,0.0306219790136583,-6.85045043246902
"MW61FL",20125,602,596.307588767702,"<1","survey",0.0299130434782609,0.0296301907462212,5.69241123229767
"MW7AFL",17297,457,459.471887145473,"<1","survey",0.0264207666069261,0.0265636750387624,-2.47188714547258
"MW81FL",10659,233,236.462464617994,"<1","survey",0.0218594614879445,0.0221843010242982,-3.46246461799436
"NM51FL",4685,99,103.208006670128,"<1","survey",0.0211312700106724,0.0220294571334318,-4.2080066701278
"NM61FL",4371,94,88.5825387572268,"<1","survey",0.021505376344086,0.0202659663137101,5.41746124277321
"NI51FL",7975,222,225.064882105468,"<1","survey",0.0278369905956113,0.0282213018314066,-3.06488210546766
"NI61FL",12629,299,315.459756174271,"<1","survey",0.0236756671153694,0.0249789972424001,-16.459756174271
"NG4BFL",3151,152,145.442462070133,"<1","survey",0.04823865439543,0.0461575569882999,6.55753792986698
"NG53FL",28757,1127,1134.71847252071,"<1","survey",0.0391904579754495,0.0394588612345069,-7.71847252071416
"NG6AFL",31866,1215,1208.46624929424,"<1","survey",0.0381284127282998,0.0379233744208321,6.53375070576271
"NG7BFL",33934,1276,1272.56698006941,"<1","survey",0.0376024046678847,0.0375012371093714,3.43301993059208
"NG8BFL",27147,1026,1007.67117116442,"<1","survey",0.0377942314067853,0.037119061817675,18.3288288355759
"RW53FL",7274,264,244.157865687216,"<1","survey",0.036293648611493,0.0335658325113027,19.8421343127838
"RW61FL",9095,247,244.832055677082,"<1","survey",0.0271577789994502,0.026919412388904,2.16794432291783
"RW70FL",7834,156,168.70458104468,"<1","survey",0.0199131988766913,0.0215349222676385,-12.7045810446803
"RW81FL",8121,155,164.678585345474,"<1","survey",0.0190863194187908,0.0202781166537955,-9.67858534547364
"SN4AFL",9040,288,278.204162412866,"<1","survey",0.031858407079646,0.030774796727087,9.79583758713358
"SN61FL",12367,372,363.060661884186,"<1","survey",0.0300800517506267,0.0293572137045513,8.93933811581422
"SN6DFL",6910,164,175.334252014328,"<1","survey",0.0237337192474674,0.0253739872669071,-11.3342520143281
"SN71FL",6887,149,167.336644886727,"<1","survey",0.0216349644257296,0.0242974654982905,-18.3366448867269
"SN7AFL",7013,168,175.424155975043,"<1","survey",0.0239555111934978,0.0250141388813693,-7.42415597504296
"SN7IFL",6751,160,165.565562545463,"<1","survey",0.0237001925640646,0.0245245982144072,-5.56556254546314
"SN7ZFL",12197,348,324.79364209323,"<1","survey",0.0285316061326556,0.0266289777890653,23.2063579067699
"SN81FL",6729,154,158.751494863097,"<1","survey",0.0228860157527121,0.0235921377415808,-4.75149486309698
"SN8BFL",6097,139,142.062649267119,"<1","survey",0.0227980974249631,0.0233004181182744,-3.06264926711873
"SN8SFL",10531,257,243.529125509947,"<1","survey",0.0244041401576299,0.0231249763089875,13.4708744900528
"SL51FL",5659,212,210.73148454615,"<1","survey",0.037462449195971,0.0372382902537816,1.26851545384966
"SL61FL",12022,441,432.255174558323,"<1","survey",0.0366827482947929,0.0359553464114393,8.74482544167671
"SL7AFL",9911,294,289.253334588386,"<1","survey",0.0296640096862072,0.0291850806768627,4.74666541161412
"SZ51FL",1982,38,46.7156798844342,"<1","survey",0.0191725529767911,0.0235699696692403,-8.71567988443421
"TD71FL",18064,538,539.064947250946,"<1","survey",0.0297829937998229,0.0298419479213323,-1.06494725094637
"TG61FL",6260,158,158.711601389379,"<1","survey",0.0252396166134185,0.0253532909567698,-0.7116013893787
"TZ4IFL",6805,219,218.768270856354,"<1","survey",0.0321822189566495,0.0321481661802136,0.231729143646334
"TZ63FL",8031,226,224.588404738103,"<1","survey",0.0281409538040095,0.0279651854984564,1.41159526189688
"TZ7BFL",10192,257,264.183433307481,"<1","survey",0.0252158555729984,0.0259206665333086,-7.1834333074811
"TZ82FL",10796,261,258.717104766512,"<1","survey",0.0241756206002223,0.0239641630943416,2.28289523348775
"UG52FL",7667,203,219.913786789165,"<1","survey",0.026477109690883,0.0286831598785921,-16.9137867891654
"UG61FL",7928,217,217.036494277114,"<1","survey",0.0273713420787084,0.0273759452922696,-0.0364942771136612
"UG7BFL",13035,324,321.876944242154,"<1","survey",0.0248561565017261,0.0246932830258653,2.12305575784563
"ZA71FL",2612,61,55.3780582764015,"<1","survey",0.023353751914242,0.0212014005652379,5.6219417235985
"ZM51FL",6399,205,193.890046891146,"<1","survey",0.0320362556649476,0.0303000542102119,11.1099531088541
"ZM61FL",13586,322,334.438020855309,"<1","survey",0.0237008685411453,0.0246163713274922,-12.4380208553091
"ZM71FL",9936,267,253.79319901541,"<1","survey",0.0268719806763285,0.0255427937817441,13.2068009845903
"ZM81FL",8233,146,162.907019245676,"<1","survey",0.0177335114781975,0.0197870787374803,-16.9070192456757
"ZW62FL",1370,44,36.9063789600332,"<1","survey",0.0321167883211679,0.0269389627445498,7.09362103996678
"ZW72FL",5436,143,141.366110309202,"<1","survey",0.0263061074319352,0.0260055390561446,1.6338896907981
"2013",51831,1394,1375.02641342652,"<1","calendar_year",0.0268951013872007,0.026529035006589,18.9735865734847
"2011",61571,1596,1725.86982087711,"<1","calendar_year",0.0259212941157363,0.02803056342884,-129.869820877106
"2014",52106,1466,1461.34026921482,"<1","calendar_year",0.0281349556672936,0.0280455277552455,4.65973078517868
"2012",59753,1624,1656.58725457109,"<1","calendar_year",0.0271785517045169,0.0277239177040666,-32.5872545710918
"2015",49314,1444,1383.40476122168,"<1","calendar_year",0.0292817455489313,0.028052982139386,60.5952387783168
"2016",39002,1104,1101.28005789925,"<1","calendar_year",0.0283062407056048,0.0282365021767923,2.71994210074695
"2010",65716,1918,1897.65212770838,"<1","calendar_year",0.0291861951427354,0.0288765616852574,20.3478722916229
"2023",23135,667,610.836817605434,"<1","calendar_year",0.0288307758807002,0.0264031475083395,56.1631823945659
"2021",39007,956,971.884931947993,"<1","calendar_year",0.0245084215653601,0.0249156544196681,-15.8849319479932
"2022",28744,687,724.214682122515,"<1","calendar_year",0.0239006401335931,0.0251953340565862,-37.2146821225149
"2020",43670,1064,1109.6703403142,"<1","calendar_year",0.0243645523242501,0.0254103581477947,-45.6703403141955
"2019",46317,1193,1192.40516492094,"<1","calendar_year",0.0257572813437831,0.0257444386493283,0.594835079060886
"2018",41428,1141,1094.39981357649,"<1","calendar_year",0.0275417591966786,0.0264169115954546,46.6001864235056
"2009",56713,1663,1674.51264945759,"<1","calendar_year",0.0293230828910479,0.0295260813121787,-11.5126494575893
"2006",35283,1162,1129.7121745647,"<1","calendar_year",0.0329337074511805,0.0320185974708698,32.2878254353013
"2008",49060,1508,1514.02404531674,"<1","calendar_year",0.0307378719934774,0.0308606613395176,-6.02404531673574
"2005",27829,863,930.613295975136,"<1","calendar_year",0.0310108160551942,0.0334404145307102,-67.6132959751355
"2007",39240,1268,1224.52547269675,"<1","calendar_year",0.0323139653414883,0.0312060518016502,43.4745273032456
"2017",42920,1225,1186.75413553332,"<1","calendar_year",0.0285414725069897,0.0276503759443924,38.2458644666797
"2003",32494,1061,1073.63139034382,"<1","calendar_year",0.0326521819412815,0.0330409118712324,-12.6313903438243
"2000",18413,671,632.163420454927,"<1","calendar_year",0.0364416444903058,0.0343324510104234,38.8365795450733
"2002",30624,1038,1027.74432664192,"<1","calendar_year",0.0338949843260188,0.0335600942607734,10.2556733580768
"2004",32383,1075,1093.0734661335,"<1","calendar_year",0.0331964302257357,0.0337545460931198,-18.0734661334986
"0",299363,7587,7588.72061364209,"<1","pfpr_pct",0.0253438133637089,0.0253495609465501,-1.72061364208912
"10",153793,3932,4026.13905365304,"<1","pfpr_pct",0.0255668333409193,0.0261789486755121,-94.1390536530353
"20",176124,5298,5228.98789503692,"<1","pfpr_pct",0.0300810792396266,0.0296892410746799,69.0121049630834
"30",129281,4073,4039.09927258865,"<1","pfpr_pct",0.0315050162050108,0.0312427910720729,33.9007274113455
"40",105737,3531,3551.34936133213,"<1","pfpr_pct",0.0333941761162129,0.0335866287234566,-20.3493613321284
"50",63181,2182,2162.40121067632,"<1","pfpr_pct",0.0345356990234406,0.0342254983408987,19.5987893236802
"70",14858,454,440.510290965749,"<1","pfpr_pct",0.0305559294656078,0.0296480206599642,13.4897090342513
"60",20208,618,625.740548512404,"<1","pfpr_pct",0.0305819477434679,0.0309649915138759,-7.74054851240396
"80",3363,95,105.810785176596,"<1","pfpr_pct",0.0282485875706215,0.0314632129576557,-10.8107851765961
"90",645,18,22.5678009402714,"<1","pfpr_pct",0.027906976744186,0.0349888386670874,-4.56780094027138
"(0.0213,0.0233]",96655,2102,2159.30212271811,"<1","fitted_probability",0.0217474522787233,0.0223403044096851,-57.3021227181111
"(0.0233,0.0248]",96656,2265,2328.60992076806,"<1","fitted_probability",0.0234336202615461,0.0240917265432882,-63.6099207680622
"[0.0151,0.0213]",96661,1736,1919.26185798523,"<1","fitted_probability",0.0179596734981016,0.0198555969624277,-183.261857985228
"(0.0248,0.0262]",96650,2382,2460.28226430305,"<1","fitted_probability",0.0246456285566477,0.025455584731537,-78.2822643030518
"(0.0262,0.0279]",96686,2552,2615.07482855684,"<1","fitted_probability",0.0263947210557888,0.0270470888086883,-63.0748285568375
"(0.0279,0.0294]",96632,2774,2769.52005331975,"<1","fitted_probability",0.028706846593261,0.0286604856912798,4.47994668024694
"(0.0294,0.031]",96650,2981,2908.49270379169,"<1","fitted_probability",0.0308432488360062,0.0300930440123299,72.5072962083113
"(0.031,0.0338]",96663,3208,3129.00979300666,"<1","fitted_probability",0.0331874657314588,0.0323702946629699,78.9902069933405
"(0.0338,0.0385]",96653,3593,3466.46357004253,"<1","fitted_probability",0.0371742211829948,0.0358650385403716,126.536429957466
"(0.0385,0.0522]",96647,4195,4035.30971803178,"<1","fitted_probability",0.0434053824743655,0.0417530778816909,159.690281968219
"AGO",23009,222,229.557344026318,"1-5","country",0.00964839845277935,0.00997685010327777,-7.55734402631813
"BDI",18442,238,235.195523987811,"1-5","country",0.0129053248020822,0.0127532547439438,2.80447601218862
"BEN",12129,137,134.040797389447,"1-5","country",0.0112952428064968,0.0110512653466442,2.95920261055275
"BFA",29610,397,392.880841493389,"1-5","country",0.0134076325565687,0.013268518794103,4.11915850661075
"CIV",16028,232,224.32396062029,"1-5","country",0.0144746693286748,0.0139957549675749,7.67603937970986
"CMR",22837,302,308.627143982083,"1-5","country",0.0132241537855235,0.0135143470675694,-6.62714398208317
"COD",46386,786,784.569397887812,"1-5","country",0.0169447678178761,0.0169139265702542,1.43060211218801
"COG",11805,161,163.883530278727,"1-5","country",0.0136382888606523,0.0138825523319549,-2.88353027872708
"COM",2835,22,22.5559988383494,"1-5","country",0.00776014109347443,0.00795626061317438,-0.555998838349378
"ETH",43179,541,540.505620082786,"1-5","country",0.0125292387503184,0.0125177892050021,0.494379917214133
"GAB",11272,86,96.4601540447826,"1-5","country",0.00762952448545067,0.00855750124598852,-10.4601540447826
"GHA",16465,138,140.757006924143,"1-5","country",0.00838141512298816,0.00854886164130839,-2.75700692414264
"GIN",18008,320,310.773035698758,"1-5","country",0.0177698800533096,0.0172574986505308,9.22696430124182
"GMB",14504,90,98.0367337086291,"1-5","country",0.00620518477661335,0.00675928941730758,-8.03673370862911
"KEN",45154,396,403.796105044076,"1-5","country",0.00876998715506932,0.00894264306692821,-7.7961050440764
"MDG",14348,164,164.097549411677,"1-5","country",0.0114301644828548,0.0114369632988345,-0.0975494116767948
"MLI",43733,655,649.75176926908,"1-5","country",0.0149772483021974,0.0148572421116566,5.24823073091977
"MOZ",23466,414,415.520320574257,"1-5","country",0.0176425466632575,0.0177073348919397,-1.52032057425708
"MRT",10142,74,76.0241568248362,"1-5","country",0.00729639124433051,0.00749597286776141,-2.02415682483621
"MWI",52007,605,613.640728548937,"1-5","country",0.0116330493971965,0.0117991948881677,-8.64072854893664
"NAM",8132,99,99.3788805351014,"1-5","country",0.0121741269060502,0.0122207182163184,-0.378880535101374
"NER",18309,257,257.466936569154,"1-5","country",0.0140368124965864,0.0140623156135864,-0.466936569153688
"NGA",111908,1631,1627.22935045121,"1-5","country",0.014574471887622,0.0145407776964222,3.7706495487887
"RWA",29263,353,353.028184975145,"1-5","country",0.0120630147284967,0.0120639778893191,-0.0281849751445407
"SEN",75878,721,716.781459905292,"1-5","country",0.00950209546904241,0.00944649911575544,4.21854009470837
"SLE",24628,582,564.532240172551,"1-5","country",0.0236316387851226,0.0229223745400581,17.4677598274485
"SWZ",1789,78,61.6602686181882,"1-5","country",0.043599776411403,0.0344663323746161,16.3397313818118
"TCD",16133,284,279.466958738627,"1-5","country",0.0176036694973037,0.0173226900600401,4.53304126137277
"TGO",5670,62,61.6344769133512,"1-5","country",0.0109347442680776,0.0108702781152295,0.365523086648828
"TZA",32107,308,316.624895830136,"1-5","country",0.00959292366150684,0.00986155342542548,-8.62489583013587
"UGA",25786,341,349.437141463611,"1-5","country",0.0132242302024354,0.0135514287389906,-8.43714146361089
"ZAF",2349,23,21.210942721753,"1-5","country",0.0097914005959983,0.00902977553075906,1.78905727824697
"ZMB",35006,359,367.674930317274,"1-5","country",0.0102553847911787,0.0105031974609288,-8.67493031727406
"ZWE",5753,68,65.4395137029852,"1-5","country",0.0118199200417174,0.0113748502873258,2.56048629701485
"AO71FL",12767,133,134.557474676604,"1-5","survey",0.0104174825722566,0.0105394747925593,-1.5574746766041
"AO81FL",10242,89,94.9998693497207,"1-5","survey",0.00868970904120289,0.00927551936630743,-5.9998693497207
"BU61FL",6390,84,97.7160114119312,"1-5","survey",0.0131455399061033,0.0152920205652474,-13.7160114119312
"BU71FL",12052,154,137.47951257588,"1-5","survey",0.0127779621639562,0.011407194870219,16.5204874241201
"BJ71FL",12129,137,134.040797389447,"1-5","survey",0.0112952428064968,0.0110512653466442,2.95920261055275
"BF43FL",4821,119,110.154827735185,"1-5","survey",0.024683675585978,0.0228489582524757,8.84517226481482
"BF62FL",13567,196,192.201813931805,"1-5","survey",0.0144468194884647,0.0141668617919809,3.79818606819532
"BF81FL",11222,82,90.524199826409,"1-5","survey",0.00730707538763144,0.00806667259190955,-8.52419982640903
"CI62FL",6476,108,112.285875182236,"1-5","survey",0.0166769610870908,0.0173387701022601,-4.28587518223642
"CI81FL",9552,124,112.038085438052,"1-5","survey",0.0129815745393635,0.0117292803013036,11.961914561948
"CM44FL",5065,101,106.415180544052,"1-5","survey",0.0199407699901283,0.0210099073137319,-5.41518054405192
"CM61FL",10575,130,131.8786685755,"1-5","survey",0.0122931442080378,0.0124707960827896,-1.87866857549997
"CM71FL",7197,71,70.333294862532,"1-5","survey",0.00986522162011949,0.00977258508580409,0.666705137467957
"CD51FL",7977,209,197.311175555517,"1-5","survey",0.0262003259370691,0.0247350100984727,11.6888244444834
"CD61FL",16701,253,273.890712498655,"1-5","survey",0.01514879348542,0.0163996594514493,-20.890712498655
"CD81FL",21708,324,313.367509833632,"1-5","survey",0.0149253731343284,0.0144355771988959,10.6324901663676
"CG51FL",3415,58,58.0330945313542,"1-5","survey",0.0169838945827233,0.0169935855143058,-0.033094531354223
"CG61FL",8390,103,105.85043574737,"1-5","survey",0.0122765196662694,0.0126162617100561,-2.8504357473705
"KM61FL",2835,22,22.5559988383494,"1-5","survey",0.00776014109347443,0.00795626061317438,-0.555998838349378
"ET51FL",6751,147,136.265680347226,"1-5","survey",0.0217745519182343,0.0201845179006408,10.7343196527741
"ET61FL",10395,139,145.689649291411,"1-5","survey",0.0133718133718134,0.014015358277192,-6.6896492914108
"ET71FL",9609,108,106.6351815499,"1-5","survey",0.0112394630034343,0.0110974275730982,1.3648184500997
"ET81FL",5179,39,51.6888446553666,"1-5","survey",0.00753041127630817,0.00998046817056703,-12.6888446553666
"ET8AFL",11245,108,100.226264238893,"1-5","survey",0.00960426856380614,0.00891296258238263,7.7737357611073
"GA61FL",5454,40,52.2092059348744,"1-5","survey",0.00733406674000733,0.00957264501922889,-12.2092059348744
"GA71FL",5818,46,44.2509481099083,"1-5","survey",0.00790649707803369,0.00760586938980892,1.74905189009171
"GH5AFL",2648,32,32.419614440692,"1-5","survey",0.0120845921450151,0.0122430568129502,-0.419614440692015
"GH72FL",5272,47,47.5028986851216,"1-5","survey",0.00891502276176024,0.00901041325590319,-0.502898685121629
"GH8CFL",8545,59,60.8344937983278,"1-5","survey",0.00690462258630778,0.00711930881197517,-1.8344937983278
"GN52FL",4468,110,105.042587159605,"1-5","survey",0.0246195165622202,0.0235099792210396,4.95741284039485
"GN62FL",6302,88,99.4976960463109,"1-5","survey",0.0139638210092034,0.0157882729365774,-11.4976960463109
"GN71FL",7238,122,106.232752492846,"1-5","survey",0.0168554849405913,0.0146770865560715,15.7672475071544
"GM61FL",7150,38,50.8543960820125,"1-5","survey",0.00531468531468531,0.00711250294853322,-12.8543960820125
"GM81FL",7354,52,47.182337626615,"1-5","survey",0.00707098177862388,0.00641587403135912,4.81766237338503
"KE42FL",2478,60,53.6690570914957,"1-5","survey",0.0242130750605327,0.02165821512974,6.3309429085043
"KE52FL",5458,73,73.7398590715028,"1-5","survey",0.0133748625870282,0.0135104175653175,-0.739859071502806
"KE72FL",19349,173,166.676030918126,"1-5","survey",0.00894103054421417,0.00861419354582285,6.32396908187366
"KE8CFL",17869,90,109.711157962944,"1-5","survey",0.00503665566064133,0.00613974805321755,-19.7111579629444
"MD42FL",3048,36,48.3794087568108,"1-5","survey",0.0118110236220472,0.0158725094346492,-12.3794087568108
"MD81FL",11300,128,115.718140654869,"1-5","survey",0.0113274336283186,0.0102405434207849,12.2818593451311
"ML53FL",11621,263,256.642026168192,"1-5","survey",0.0226314430771879,0.0220843323438768,6.35797383180784
"ML6AFL",9156,128,132.292740750512,"1-5","survey",0.0139799038881608,0.0144487484436995,-4.29274075051234
"ML7AFL",8923,105,112.764619925836,"1-5","survey",0.0117673428219209,0.0126375232461993,-7.7646199258363
"ML8AFL",14033,159,148.052382424513,"1-5","survey",0.0113304354022661,0.0105503016051103,10.9476175754874
"MZ41FL",5089,177,156.766568042807,"1-5","survey",0.0347808999803498,0.0308049848777377,20.2334319571928
"MZ62FL",10009,165,161.58868872784,"1-5","survey",0.0164851633529823,0.016144338967713,3.41131127216036
"MZ81FL",8368,72,97.1650638036033,"1-5","survey",0.00860420650095602,0.0116115038006218,-25.1650638036033
"MR71FL",10142,74,76.0241568248362,"1-5","survey",0.00729639124433051,0.00749597286776141,-2.02415682483621
"MW4EFL",7603,181,165.691872376498,"1-5","survey",0.0238063922135999,0.0217929596707218,15.3081276235022
"MW61FL",18255,254,252.17824532899,"1-5","survey",0.0139139961654341,0.0138142013327302,1.82175467100993
"MW7AFL",15719,111,131.086170751633,"1-5","survey",0.00706151790826388,0.0083393454260216,-20.0861707516334
"MW81FL",10430,59,64.6844400917744,"1-5","survey",0.00565675934803452,0.00620176798578853,-5.68444009177442
"NM51FL",4231,58,60.4294625359566,"1-5","survey",0.013708343181281,0.014282548460401,-2.42946253595665
"NM61FL",3901,41,38.9494179991436,"1-5","survey",0.0105101256088183,0.00998447013564306,2.05058200085644
"NI51FL",6993,134,131.980641932098,"1-5","survey",0.0191620191620192,0.0188732506695407,2.01935806790189
"NI61FL",11316,123,125.486294637051,"1-5","survey",0.0108695652173913,0.0110892801906196,-2.48629463705126
