"survey","country","region","records","deaths","distinct_children","regkey","survey_year","lat","lon","selected","exclusion"
"CM61FL","CMR","CMR:CM61FL:centre",5526,100,1660,"centre",2011,4.67043092376557,11.8277491658001,FALSE,"centroid_south_of_12N"
"CM61FL","CMR","CMR:CM61FL:east",4620,57,1421,"east",2011,3.79497702869019,14.2173341428066,FALSE,"centroid_south_of_12N"
"CM61FL","CMR","CMR:CM61FL:yaounde",3891,50,1177,"yaounde",2011,3.80848627492537,11.5127756388235,FALSE,"centroid_south_of_12N"
"CM61FL","CMR","CMR:CM61FL:adamawa",5748,110,1746,"adamawa",2011,6.84161546263995,13.126448631308,FALSE,"centroid_south_of_12N"
"CM71FL","CMR","CMR:CM71FL:farnorth",7733,96,2298,"farnorth",2018,11.0636603841738,14.5230685181076,FALSE,"centroid_south_of_12N"
"CM71FL","CMR","CMR:CM71FL:east",5633,113,1680,"east",2018,3.79497702869019,14.2173341428066,FALSE,"centroid_south_of_12N"
"CM71FL","CMR","CMR:CM71FL:yaounde",3847,42,1135,"yaounde",2018,3.84872018049857,11.5126155035533,FALSE,"centroid_south_of_12N"
"CM71FL","CMR","CMR:CM71FL:adamawa",4283,56,1281,"adamawa",2018,6.84161546263995,13.126448631308,FALSE,"centroid_south_of_12N"
"CM71FL","CMR","CMR:CM71FL:northwest",2658,20,798,"northwest",2018,6.37000778397013,10.3595914125833,FALSE,"centroid_south_of_12N"
"CM71FL","CMR","CMR:CM71FL:douala",3372,26,1000,"douala",2018,3.96905202741777,9.67368860243668,FALSE,"centroid_south_of_12N"
"CM71FL","CMR","CMR:CM71FL:south",5284,76,1537,"south",2018,2.75970948063934,11.5684723784165,FALSE,"centroid_south_of_12N"
"CM71FL","CMR","CMR:CM71FL:west",5383,60,1628,"west",2018,5.50888332768864,10.6556576257107,FALSE,"centroid_south_of_12N"
"CM71FL","CMR","CMR:CM71FL:southwest",940,7,274,"southwest",2018,5.19987323114876,9.2913556154549,FALSE,"centroid_south_of_12N"
"CM71FL","CMR","CMR:CM71FL:north",6841,117,2063,"north",2018,8.46633159994215,13.9455451152322,FALSE,"centroid_south_of_12N"
"CD51FL","COD","COD:CD51FL:kinshasa",5083,67,1503,"kinshasa",2007,-4.4455653272068,15.9218548207961,FALSE,"centroid_south_of_12N"
"CD51FL","COD","COD:CD51FL:nordkivu",4134,59,1231,"nordkivu",2007,-0.587636773201127,28.6862229704521,FALSE,"centroid_south_of_12N"
"CD51FL","COD","COD:CD51FL:sudkivu",4067,106,1228,"sudkivu",2007,-3.20603300887007,28.2553313166848,FALSE,"centroid_south_of_12N"
"CD51FL","COD","COD:CD51FL:bandundu",4278,100,1295,"bandundu",2007,-4.39932633740806,18.3612074595813,FALSE,"centroid_south_of_12N"
"CD51FL","COD","COD:CD51FL:orientale",3332,93,1011,"orientale",2007,2.09250533690413,26.3664425732658,FALSE,"centroid_south_of_12N"
"CD51FL","COD","COD:CD51FL:kasaioccident",4235,107,1276,"kasaioccident",2007,-5.40937743404563,21.6222326415739,FALSE,"centroid_south_of_12N"
"CD51FL","COD","COD:CD51FL:maniema",4284,124,1313,"maniema",2007,-3.09783574704118,26.4123667653444,FALSE,"centroid_south_of_12N"
"CD51FL","COD","COD:CD51FL:bascongo",3347,83,1014,"bascongo",2007,-5.28624832404062,14.3177680410386,FALSE,"centroid_south_of_12N"
"CD51FL","COD","COD:CD51FL:equateur",4897,129,1478,"equateur",2007,1.04323770210964,20.6025916928452,FALSE,"centroid_south_of_12N"
"CD51FL","COD","COD:CD51FL:katanga",4673,119,1415,"katanga",2007,-8.74844861022804,26.397690163552,FALSE,"centroid_south_of_12N"
"CD51FL","COD","COD:CD51FL:kasaioriental",5048,128,1497,"kasaioriental",2007,-4.54170845050902,23.943003542633,FALSE,"centroid_south_of_12N"
"CD61FL","COD","COD:CD61FL:equateur",16090,275,4776,"equateur",2013,1.06470498917108,20.5820689662448,FALSE,"centroid_south_of_12N"
"CD61FL","COD","COD:CD61FL:kinshasa",5651,68,1660,"kinshasa",2013,-4.43322954951657,15.9040520312409,FALSE,"centroid_south_of_12N"
"CD61FL","COD","COD:CD61FL:bandundu",13240,146,3945,"bandundu",2013,-4.38122748295184,18.3585667160755,FALSE,"centroid_south_of_12N"
"CD61FL","COD","COD:CD61FL:sudkivu",5985,123,1799,"sudkivu",2013,-3.22579424457102,28.2605854985226,FALSE,"centroid_south_of_12N"
"CD61FL","COD","COD:CD61FL:orientale",11171,204,3342,"orientale",2013,2.08796362142341,26.351931760936,FALSE,"centroid_south_of_12N"
"CD61FL","COD","COD:CD61FL:kasaioccidental",9108,170,2740,"kasaioccidental",2013,-5.42031210630408,21.6195677990998,FALSE,"centroid_south_of_12N"
"CD61FL","COD","COD:CD61FL:katanga",13210,251,3948,"katanga",2013,-8.75330845822631,26.3996635709251,FALSE,"centroid_south_of_12N"
"CD61FL","COD","COD:CD61FL:nordkivu",5985,45,1763,"nordkivu",2013,-0.607658836247161,28.6980269591587,FALSE,"centroid_south_of_12N"
"CD61FL","COD","COD:CD61FL:bascongo",4874,87,1440,"bascongo",2013,-5.28697599412689,14.3162056011049,FALSE,"centroid_south_of_12N"
"CD61FL","COD","COD:CD61FL:kasaioriental",11872,234,3565,"kasaioriental",2013,-4.4946789240803,23.9366059740659,FALSE,"centroid_south_of_12N"
"CD61FL","COD","COD:CD61FL:maniema",4939,83,1456,"maniema",2013,-3.08404412278874,26.4231052017402,FALSE,"centroid_south_of_12N"
"CD81FL","COD","COD:CD81FL:maindombe",3333,32,969,"maindombe",2023,-2.69634519404851,18.5249876499473,FALSE,"centroid_south_of_12N"
"CD81FL","COD","COD:CD81FL:kasai",5904,100,1775,"kasai",2023,-4.94454759218179,21.1068861370417,FALSE,"centroid_south_of_12N"
"CD81FL","COD","COD:CD81FL:kwilu",5379,63,1573,"kwilu",2023,-4.78233119375816,18.6541545673826,FALSE,"centroid_south_of_12N"
"CD81FL","COD","COD:CD81FL:kongocentral",3265,24,1006,"kongocentral",2023,-5.2869760529455,14.3162059524001,FALSE,"centroid_south_of_12N"
"CD81FL","COD","COD:CD81FL:sudkivu",7252,87,2143,"sudkivu",2023,-3.22566177282028,28.2604631779404,FALSE,"centroid_south_of_12N"
"CD81FL","COD","COD:CD81FL:lualaba",6047,85,1784,"lualaba",2023,-9.83577887322982,23.8831761316422,FALSE,"centroid_south_of_12N"
"CD81FL","COD","COD:CD81FL:tanganyika",5270,65,1568,"tanganyika",2023,-6.56023903067742,28.1823425312959,FALSE,"centroid_south_of_12N"
"CD81FL","COD","COD:CD81FL:tshopo",4976,77,1478,"tshopo",2023,0.48126728096883,25.2072875097159,FALSE,"centroid_south_of_12N"
"CD81FL","COD","COD:CD81FL:maniema",5999,120,1795,"maniema",2023,-3.08392074743897,26.4231615881624,FALSE,"centroid_south_of_12N"
"CD81FL","COD","COD:CD81FL:ituri",5884,94,1787,"ituri",2023,1.75328864137599,29.4986195683101,FALSE,"centroid_south_of_12N"
"CD81FL","COD","COD:CD81FL:hautlomami",6704,114,1992,"hautlomami",2023,-8.23568930220313,25.4295753725934,FALSE,"centroid_south_of_12N"
"CD81FL","COD","COD:CD81FL:kinshasa",3865,38,1169,"kinshasa",2023,-4.43345819400981,15.9040599300556,FALSE,"centroid_south_of_12N"
"CD81FL","COD","COD:CD81FL:sudubangi",6950,149,2092,"sudubangi",2023,3.09168212239219,19.3535626147916,FALSE,"centroid_south_of_12N"
"CD81FL","COD","COD:CD81FL:tshuapa",4675,90,1391,"tshuapa",2023,-0.667538145953134,21.7563973364292,FALSE,"centroid_south_of_12N"
"CD81FL","COD","COD:CD81FL:sankuru",4310,81,1277,"sankuru",2023,-3.48155064354895,23.6046626145973,FALSE,"centroid_south_of_12N"
"CD81FL","COD","COD:CD81FL:hautuele",3381,30,995,"hautuele",2023,3.34583664043609,28.5903685631317,FALSE,"centroid_south_of_12N"
"CD81FL","COD","COD:CD81FL:nordubangi",4880,46,1468,"nordubangi",2023,3.87031393839946,21.0665318664418,FALSE,"centroid_south_of_12N"
"CD81FL","COD","COD:CD81FL:kwango",4973,53,1464,"kwango",2023,-6.43392794341497,17.8597410541806,FALSE,"centroid_south_of_12N"
"CD81FL","COD","COD:CD81FL:kasaioriental",4821,79,1456,"kasaioriental",2023,-6.15067214259115,23.5186075817225,FALSE,"centroid_south_of_12N"
"CD81FL","COD","COD:CD81FL:equateur",4900,54,1466,"equateur",2023,0.223720134747985,18.9112263051094,FALSE,"centroid_south_of_12N"
"CD81FL","COD","COD:CD81FL:nordkivu",6632,50,1957,"nordkivu",2023,-0.60761871422907,28.698188884925,FALSE,"centroid_south_of_12N"
"CD81FL","COD","COD:CD81FL:kasaicentral",7000,132,2075,"kasaicentral",2023,-6.22471114240728,22.4896725520887,FALSE,"centroid_south_of_12N"
"CD81FL","COD","COD:CD81FL:mongala",5731,136,1728,"mongala",2023,2.0966686472786,21.5132565268828,FALSE,"centroid_south_of_12N"
"CD81FL","COD","COD:CD81FL:basuele",3855,28,1156,"basuele",2023,3.62561750358133,25.1434320288181,FALSE,"centroid_south_of_12N"
"CD81FL","COD","COD:CD81FL:hautkatanga",5992,119,1756,"hautkatanga",2023,-10.4511366529698,27.8358384943035,FALSE,"centroid_south_of_12N"
"CD81FL","COD","COD:CD81FL:lomami",5643,97,1697,"lomami",2023,-6.21340889880304,24.6841415841629,FALSE,"centroid_south_of_12N"
"CG51FL","COG","COG:CG51FL:brazzaville",4897,74,1749,"brazzaville",2005,-3.92177010159418,15.4242889711312,FALSE,"centroid_south_of_12N"
"CG51FL","COG","COG:CG51FL:pointenoire",3970,48,1432,"pointenoire",2005,-4.63449880003835,11.9817037589374,FALSE,"centroid_south_of_12N"
"CG51FL","COG","COG:CG51FL:south",6516,124,2282,"south",2005,-3.49535854454643,13.4702748632345,FALSE,"centroid_south_of_12N"
"CG51FL","COG","COG:CG51FL:north",4881,101,1729,"north",2005,0.43244047217306,16.016158279133,FALSE,"centroid_south_of_12N"
"CG61FL","COG","COG:CG61FL:kouilou",4847,52,1442,"kouilou",2011,-4.21865139131048,11.9347383045596,FALSE,"centroid_south_of_12N"
"CG61FL","COG","COG:CG61FL:niari",4330,37,1300,"niari",2011,-3.13075995616135,12.4655569482337,FALSE,"centroid_south_of_12N"
"CG61FL","COG","COG:CG61FL:lekoumou",3668,46,1084,"lekoumou",2011,-3.10463185241258,13.4981023123515,FALSE,"centroid_south_of_12N"
"CG61FL","COG","COG:CG61FL:bouenza",4568,40,1377,"bouenza",2011,-4.06466701262788,13.5613787910005,FALSE,"centroid_south_of_12N"
"CG61FL","COG","COG:CG61FL:pool",5263,39,1567,"pool",2011,-3.68559951878072,15.0214520180868,FALSE,"centroid_south_of_12N"
"CG61FL","COG","COG:CG61FL:plateaux",4055,41,1212,"plateaux",2011,-2.09569150388668,15.389553928393,FALSE,"centroid_south_of_12N"
"CG61FL","COG","COG:CG61FL:cuvette",4002,54,1224,"cuvette",2011,-0.437494264597263,16.2995560878883,FALSE,"centroid_south_of_12N"
"CG61FL","COG","COG:CG61FL:cuvetteouest",3354,47,1019,"cuvetteouest",2011,-0.184396659204727,14.6417525871739,FALSE,"centroid_south_of_12N"
"CG61FL","COG","COG:CG61FL:sangha",3308,45,991,"sangha",2011,1.37631591550137,15.3854846596175,FALSE,"centroid_south_of_12N"
"CG61FL","COG","COG:CG61FL:likouala",5142,48,1531,"likouala",2011,2.11538311038918,17.4552329901923,FALSE,"centroid_south_of_12N"
"CG61FL","COG","COG:CG61FL:brazzaville",3945,46,1171,"brazzaville",2011,-4.24713173099765,15.2782966562528,FALSE,"centroid_south_of_12N"
"CG61FL","COG","COG:CG61FL:pointenoire",4534,40,1362,"pointenoire",2011,-4.78665400029062,11.8776493539482,FALSE,"centroid_south_of_12N"
"KM61FL","COM","COM:KM61FL:mwali",3518,24,1086,"mwali",2012,-12.3201721481625,43.7328057491247,FALSE,"outside_Sahel_geographic_rule"
"KM61FL","COM","COM:KM61FL:ndzuwani",7358,50,2220,"ndzuwani",2012,-12.2190225610655,44.4361792005786,FALSE,"outside_Sahel_geographic_rule"
"KM61FL","COM","COM:KM61FL:ngazidja",7060,55,2118,"ngazidja",2012,-11.6595645497259,43.3454007030911,FALSE,"outside_Sahel_geographic_rule"
"ET51FL","ETH","ETH:ET51FL:amhara",6285,145,2417,"amhara",2005,11.5814227814493,38.0533985086824,FALSE,"outside_Sahel_geographic_rule"
"ET51FL","ETH","ETH:ET51FL:addisababa",1804,21,677,"addisababa",2005,8.97796540733306,38.7859839122141,FALSE,"outside_Sahel_geographic_rule"
"ET51FL","ETH","ETH:ET51FL:harari",2110,29,795,"harari",2005,9.29195544736223,42.1748493679324,FALSE,"outside_Sahel_geographic_rule"
"ET51FL","ETH","ETH:ET51FL:somali",3047,48,1192,"somali",2005,6.93805038118847,43.3372331254174,FALSE,"outside_Sahel_geographic_rule"
"ET51FL","ETH","ETH:ET51FL:benishangulgumuz",3045,59,1150,"benishangulgumuz",2005,10.5567603306276,35.4765345018902,FALSE,"outside_Sahel_geographic_rule"
"ET51FL","ETH","ETH:ET51FL:oromiya",8518,151,3189,"oromiya",2005,7.5122805501109,38.7163921860656,FALSE,"outside_Sahel_geographic_rule"
"ET51FL","ETH","ETH:ET51FL:snnp",7595,136,2888,"snnp",2005,6.47162620054235,36.7518320193893,FALSE,"outside_Sahel_geographic_rule"
"ET51FL","ETH","ETH:ET51FL:gambela",2313,32,868,"gambela",2005,7.82061979717887,34.219846669745,FALSE,"outside_Sahel_geographic_rule"
"ET51FL","ETH","ETH:ET51FL:affar",2699,45,1072,"affar",2005,12.0510741234834,40.766136550618,FALSE,"outside_Sahel_geographic_rule"
"ET51FL","ETH","ETH:ET51FL:diredawa",1766,23,669,"diredawa",2005,9.60868115333032,42.0055161534558,FALSE,"outside_Sahel_geographic_rule"
"ET51FL","ETH","ETH:ET51FL:tigray",4392,48,1592,"tigray",2005,13.7899554140846,38.4514209876111,FALSE,"outside_Sahel_geographic_rule"
"ET61FL","ETH","ETH:ET61FL:amhara",7685,98,2285,"amhara",2011,11.5814227813708,38.0533985086802,FALSE,"outside_Sahel_geographic_rule"
"ET61FL","ETH","ETH:ET61FL:addisababa",2350,15,731,"addisababa",2011,8.97796540770603,38.785983912162,FALSE,"outside_Sahel_geographic_rule"
"ET61FL","ETH","ETH:ET61FL:harari",3853,52,1161,"harari",2011,9.29195544736223,42.1748493679324,FALSE,"outside_Sahel_geographic_rule"
"ET61FL","ETH","ETH:ET61FL:somali",6124,86,1845,"somali",2011,6.93805038059376,43.3372331255822,FALSE,"outside_Sahel_geographic_rule"
"ET61FL","ETH","ETH:ET61FL:benishangulgumuz",5829,106,1734,"benishangulgumuz",2011,10.5567603305814,35.4765345013804,FALSE,"outside_Sahel_geographic_rule"
"ET61FL","ETH","ETH:ET61FL:oromiya",10024,128,3050,"oromiya",2011,7.5122805500242,38.7163921857865,FALSE,"outside_Sahel_geographic_rule"
"ET61FL","ETH","ETH:ET61FL:snnp",9783,143,2971,"snnp",2011,6.47162620057178,36.7518320192373,FALSE,"outside_Sahel_geographic_rule"
"ET61FL","ETH","ETH:ET61FL:tigray",7116,93,2114,"tigray",2011,13.7899554142034,38.4514209877638,FALSE,"outside_Sahel_geographic_rule"
"ET61FL","ETH","ETH:ET61FL:affar",6607,104,1952,"affar",2011,12.0510741231738,40.7661365504893,FALSE,"outside_Sahel_geographic_rule"
"ET61FL","ETH","ETH:ET61FL:gambela",4890,92,1504,"gambela",2011,7.82061979702862,34.2198466696766,FALSE,"outside_Sahel_geographic_rule"
"ET61FL","ETH","ETH:ET61FL:diredawa",4051,41,1204,"diredawa",2011,9.60868115284451,42.0055161510148,FALSE,"outside_Sahel_geographic_rule"
"ET71FL","ETH","ETH:ET71FL:oromiya",9333,101,2853,"oromiya",2016,7.5122805500242,38.7163921857865,FALSE,"outside_Sahel_geographic_rule"
"ET71FL","ETH","ETH:ET71FL:somali",8727,112,2613,"somali",2016,6.93805038059376,43.3372331255822,FALSE,"outside_Sahel_geographic_rule"
"ET71FL","ETH","ETH:ET71FL:amhara",5952,52,1796,"amhara",2016,11.5814227813708,38.0533985086802,FALSE,"outside_Sahel_geographic_rule"
"ET71FL","ETH","ETH:ET71FL:affar",6047,98,1790,"affar",2016,12.0510741231738,40.7661365504893,FALSE,"outside_Sahel_geographic_rule"
"ET71FL","ETH","ETH:ET71FL:diredawa",3235,36,988,"diredawa",2016,9.60868115284451,42.0055161510148,FALSE,"outside_Sahel_geographic_rule"
"ET71FL","ETH","ETH:ET71FL:benishangulgumuz",5286,75,1603,"benishangulgumuz",2016,10.5567603305814,35.4765345013804,FALSE,"outside_Sahel_geographic_rule"
"ET71FL","ETH","ETH:ET71FL:addisababa",2519,15,743,"addisababa",2016,8.97796540770603,38.785983912162,FALSE,"outside_Sahel_geographic_rule"
"ET71FL","ETH","ETH:ET71FL:snnp",7858,82,2398,"snnp",2016,6.47162620057178,36.7518320192373,FALSE,"outside_Sahel_geographic_rule"
"ET71FL","ETH","ETH:ET71FL:gambela",4329,55,1294,"gambela",2016,7.82061979702862,34.2198466696766,FALSE,"outside_Sahel_geographic_rule"
"ET71FL","ETH","ETH:ET71FL:harari",3461,43,1054,"harari",2016,9.29195544736223,42.1748493679324,FALSE,"outside_Sahel_geographic_rule"
"ET71FL","ETH","ETH:ET71FL:tigray",5958,42,1816,"tigray",2016,13.7899554142034,38.4514209877638,FALSE,"outside_Sahel_geographic_rule"
"ET81FL","ETH","ETH:ET81FL:tigray",2605,14,765,"tigray",2019,13.7899554142034,38.4514209877638,FALSE,"outside_Sahel_geographic_rule"
"ET81FL","ETH","ETH:ET81FL:afar",3726,35,1069,"afar",2019,12.0510741231738,40.7661365504893,FALSE,"outside_Sahel_geographic_rule"
"ET81FL","ETH","ETH:ET81FL:amhara",2872,26,872,"amhara",2019,11.5814227813708,38.0533985086802,FALSE,"outside_Sahel_geographic_rule"
"ET81FL","ETH","ETH:ET81FL:oromia",4272,45,1294,"oromia",2019,7.5122805500242,38.7163921857865,FALSE,"outside_Sahel_geographic_rule"
"ET81FL","ETH","ETH:ET81FL:somali",3840,59,1170,"somali",2019,6.93805038059376,43.3372331255822,FALSE,"outside_Sahel_geographic_rule"
"ET81FL","ETH","ETH:ET81FL:benishangulgumuz",2955,52,911,"benishangulgumuz",2019,10.5567603305814,35.4765345013804,FALSE,"outside_Sahel_geographic_rule"
"ET81FL","ETH","ETH:ET81FL:snnpr",4254,28,1299,"snnpr",2019,6.47162620057178,36.7518320192373,FALSE,"outside_Sahel_geographic_rule"
"ET81FL","ETH","ETH:ET81FL:gambela",2700,39,824,"gambela",2019,7.82061979702862,34.2198466696766,FALSE,"outside_Sahel_geographic_rule"
"ET81FL","ETH","ETH:ET81FL:harari",2659,28,797,"harari",2019,9.29195544736223,42.1748493679324,FALSE,"outside_Sahel_geographic_rule"
"ET81FL","ETH","ETH:ET81FL:addisababa",1550,6,445,"addisababa",2019,8.97796540770603,38.785983912162,FALSE,"outside_Sahel_geographic_rule"
"ET81FL","ETH","ETH:ET81FL:diredawa",2364,30,721,"diredawa",2019,9.60868115284451,42.0055161510148,FALSE,"outside_Sahel_geographic_rule"
"ET8AFL","ETH","ETH:ET8AFL:sidama",5111,32,1488,"sidama",2024,6.66405999351258,38.546019025259,FALSE,"outside_Sahel_geographic_rule"
"ET8AFL","ETH","ETH:ET8AFL:afar",7931,96,2230,"afar",2024,12.0356951954528,40.7735044416563,FALSE,"outside_Sahel_geographic_rule"
"ET8AFL","ETH","ETH:ET8AFL:southwestethiopia",4820,35,1393,"southwestethiopia",2024,6.75487688205369,35.9084312989505,FALSE,"outside_Sahel_geographic_rule"
"ET8AFL","ETH","ETH:ET8AFL:harari",3431,35,975,"harari",2024,9.28987656116998,42.172267823442,FALSE,"outside_Sahel_geographic_rule"
"ET8AFL","ETH","ETH:ET8AFL:benishangulgumuz",4489,57,1291,"benishangulgumuz",2024,10.5019413521529,35.4392640201974,FALSE,"outside_Sahel_geographic_rule"
"ET8AFL","ETH","ETH:ET8AFL:oromia",7999,68,2313,"oromia",2024,7.52653791618799,38.7377961906168,FALSE,"outside_Sahel_geographic_rule"
"ET8AFL","ETH","ETH:ET8AFL:amhara",5216,25,1438,"amhara",2024,11.5632078406585,38.047924593013,FALSE,"outside_Sahel_geographic_rule"
"ET8AFL","ETH","ETH:ET8AFL:gambella",4348,19,1236,"gambella",2024,7.70591467952073,34.3257570011907,FALSE,"outside_Sahel_geographic_rule"
"ET8AFL","ETH","ETH:ET8AFL:centralethiopia",5680,29,1619,"centralethiopia",2024,7.7977111115875,37.9725186208685,FALSE,"outside_Sahel_geographic_rule"
"ET8AFL","ETH","ETH:ET8AFL:somali",9020,52,2475,"somali",2024,6.91542878590432,43.2935535594479,FALSE,"outside_Sahel_geographic_rule"
"ET8AFL","ETH","ETH:ET8AFL:southethiopia",6580,60,1859,"southethiopia",2024,5.7935671542888,36.9353055837228,FALSE,"outside_Sahel_geographic_rule"
"ET8AFL","ETH","ETH:ET8AFL:tigray",5728,58,1650,"tigray",2024,13.7680797934816,38.4472691842657,FALSE,"outside_Sahel_geographic_rule"
"ET8AFL","ETH","ETH:ET8AFL:diredawa",3228,28,914,"diredawa",2024,9.60628083214164,42.0030332751705,FALSE,"outside_Sahel_geographic_rule"
"ET8AFL","ETH","ETH:ET8AFL:addisababa",3093,12,842,"addisababa",2024,8.98049003582243,38.7855385275312,FALSE,"outside_Sahel_geographic_rule"
"GA61FL","GAB","GAB:GA61FL:ogoouelolo",3074,25,926,"ogoouelolo",2012,-0.872494022586855,12.6100185970735,FALSE,"centroid_south_of_12N"
"GA61FL","GAB","GAB:GA61FL:ngounie",3758,47,1133,"ngounie",2012,-1.6197633366114,11.1651964028872,FALSE,"centroid_south_of_12N"
"GA61FL","GAB","GAB:GA61FL:libervilleportgentil",4575,40,1380,"libervilleportgentil",2012,0.137371782055866,9.26802628247818,FALSE,"centroid_south_of_12N"
"GA61FL","GAB","GAB:GA61FL:moyenogooue",2519,9,749,"moyenogooue",2012,-0.441913452904622,10.5487169908413,FALSE,"centroid_south_of_12N"
"GA61FL","GAB","GAB:GA61FL:ogooueivindo",5045,71,1496,"ogooueivindo",2012,0.463938999614464,12.8398555899591,FALSE,"centroid_south_of_12N"
"GA61FL","GAB","GAB:GA61FL:ogoouemaritime",2289,19,685,"ogoouemaritime",2012,-1.69522153556226,9.719379532211,FALSE,"centroid_south_of_12N"
"GA61FL","GAB","GAB:GA61FL:estuaire",3052,36,919,"estuaire",2012,0.302645015216912,10.0373337140504,FALSE,"centroid_south_of_12N"
"GA61FL","GAB","GAB:GA61FL:woleuntem",2501,31,771,"woleuntem",2012,1.40437266507473,11.9466973277074,FALSE,"centroid_south_of_12N"
"GA61FL","GAB","GAB:GA61FL:nyanga",3052,25,911,"nyanga",2012,-3.05977219687204,11.1306900522871,FALSE,"centroid_south_of_12N"
"GA61FL","GAB","GAB:GA61FL:hautogooue",3615,27,1072,"hautogooue",2012,-1.33400882739835,13.7338272835647,FALSE,"centroid_south_of_12N"
"GA71FL","GAB","GAB:GA71FL:ngounie",2774,15,820,"ngounie",2019,-1.6197633366114,11.1651964028872,FALSE,"centroid_south_of_12N"
"GA71FL","GAB","GAB:GA71FL:nyanga",2567,20,762,"nyanga",2019,-3.05977219687204,11.1306900522871,FALSE,"centroid_south_of_12N"
"GA71FL","GAB","GAB:GA71FL:hautogooue",3447,23,1002,"hautogooue",2019,-1.33400882739835,13.7338272835647,FALSE,"centroid_south_of_12N"
"GA71FL","GAB","GAB:GA71FL:portgentil",3446,18,1003,"portgentil",2019,-0.729400265221285,8.7631713945905,FALSE,"centroid_south_of_12N"
"GA71FL","GAB","GAB:GA71FL:ogooueivindo",3951,54,1187,"ogooueivindo",2019,0.463938999614464,12.8398555899591,FALSE,"centroid_south_of_12N"
"GA71FL","GAB","GAB:GA71FL:liberville",3507,15,1038,"liberville",2019,0.417009531943601,9.47103845624937,FALSE,"centroid_south_of_12N"
"GA71FL","GAB","GAB:GA71FL:ogoouelolo",3831,46,1134,"ogoouelolo",2019,-0.872494022586855,12.6100185970735,FALSE,"centroid_south_of_12N"
"GA71FL","GAB","GAB:GA71FL:estuaire",2903,26,851,"estuaire",2019,0.303208693307269,10.035795259579,FALSE,"centroid_south_of_12N"
"GA71FL","GAB","GAB:GA71FL:woleuntem",3809,47,1122,"woleuntem",2019,1.40437266507473,11.9466973277074,FALSE,"centroid_south_of_12N"
"GA71FL","GAB","GAB:GA71FL:ogoouemaritime",3342,16,979,"ogoouemaritime",2019,-1.69522153556226,9.719379532211,FALSE,"centroid_south_of_12N"
"GA71FL","GAB","GAB:GA71FL:moyenogooue",2858,11,847,"moyenogooue",2019,-0.441913452904622,10.5487169908413,FALSE,"centroid_south_of_12N"
"GH4BFL","GHA","GHA:GH4BFL:western",942,24,501,"western",2003,5.74893085439306,-2.4125863798322,FALSE,"centroid_south_of_12N"
"GH4BFL","GHA","GHA:GH4BFL:eastern",939,12,481,"eastern",2003,6.40407962946779,-0.425118396144667,FALSE,"centroid_south_of_12N"
"GH4BFL","GHA","GHA:GH4BFL:ashanti",1550,30,838,"ashanti",2003,6.80763172632496,-1.44520908180615,FALSE,"centroid_south_of_12N"
"GH4BFL","GHA","GHA:GH4BFL:central",683,10,358,"central",2003,5.5614421866494,-1.19228556943307,FALSE,"centroid_south_of_12N"
"GH4BFL","GHA","GHA:GH4BFL:northern",1684,38,892,"northern",2003,9.35294696823646,-0.97335828135294,FALSE,"centroid_south_of_12N"
"GH4BFL","GHA","GHA:GH4BFL:greateraccra",947,11,499,"greateraccra",2003,5.77938657954022,0.0547146177563427,FALSE,"centroid_south_of_12N"
"GH4BFL","GHA","GHA:GH4BFL:uppereast",779,8,427,"uppereast",2003,10.7819678309682,-0.804126069879345,FALSE,"centroid_south_of_12N"
"GH4BFL","GHA","GHA:GH4BFL:volta",707,17,377,"volta",2003,7.24190156159482,0.406654327217335,FALSE,"centroid_south_of_12N"
"GH4BFL","GHA","GHA:GH4BFL:brongahafo",1234,26,662,"brongahafo",2003,7.70658937110896,-1.65244856909032,FALSE,"centroid_south_of_12N"
"GH4BFL","GHA","GHA:GH4BFL:upperwest",1011,23,539,"upperwest",2003,10.4248984838651,-2.20283980016703,FALSE,"centroid_south_of_12N"
"GH5AFL","GHA","GHA:GH5AFL:western",1589,12,490,"western",2008,5.74893085439306,-2.4125863798322,FALSE,"centroid_south_of_12N"
"GH5AFL","GHA","GHA:GH5AFL:central",1164,18,362,"central",2008,5.5614421866494,-1.19228556943307,FALSE,"centroid_south_of_12N"
"GH5AFL","GHA","GHA:GH5AFL:greateraccra",1564,17,470,"greateraccra",2008,5.77938657954022,0.0547146177563427,FALSE,"centroid_south_of_12N"
"GH5AFL","GHA","GHA:GH5AFL:volta",1389,9,438,"volta",2008,7.24190156159482,0.406654327217335,FALSE,"centroid_south_of_12N"
"GH5AFL","GHA","GHA:GH5AFL:eastern",1477,17,443,"eastern",2008,6.40407962946779,-0.425118396144667,FALSE,"centroid_south_of_12N"
"GH5AFL","GHA","GHA:GH5AFL:ashanti",2550,28,759,"ashanti",2008,6.80763172632496,-1.44520908180615,FALSE,"centroid_south_of_12N"
"GH5AFL","GHA","GHA:GH5AFL:brongahafo",1477,15,446,"brongahafo",2008,7.70658937110896,-1.65244856909032,FALSE,"centroid_south_of_12N"
"GH5AFL","GHA","GHA:GH5AFL:northern",2538,55,775,"northern",2008,9.35294696823646,-0.97335828135294,FALSE,"centroid_south_of_12N"
"GH5AFL","GHA","GHA:GH5AFL:uppereast",1356,12,411,"uppereast",2008,10.7819678309682,-0.804126069879345,FALSE,"centroid_south_of_12N"
