"iso3","year","age_band","allcause_deaths","age_person_years","pfpr_pct","map_population_coverage","population_weight_year","log_hr_zero_vs_current","attributable_fraction","attributable_deaths","zero_below_observed_support","current_outside_observed_support"
"AGO",2004,"<1",25636.9028913177,63399.3488647692,20.3357243060436,0.998084957706995,2020,-0.0652087281382129,0.0631281085582142,1618.4091888195,TRUE,FALSE
"AGO",2005,"<1",25724.5129425046,65823.7910576055,20.1035553415068,0.998084957706995,2020,-0.064352161163515,0.0623252712436047,1603.28724675122,TRUE,FALSE
"AGO",2006,"<1",26019.8630899995,68180.167225679,17.7577417027276,0.998084957706995,2020,-0.0558883934688716,0.0543553298775556,1414.31824162576,TRUE,FALSE
"AGO",2007,"<1",25780.8482464545,70505.1924016574,15.3360225930226,0.998084957706995,2020,-0.0475206844304713,0.0464092515529043,1196.46987151696,TRUE,FALSE
"AGO",2008,"<1",25639.1943626311,72819.1689141094,12.8976230688025,0.998084957706995,2020,-0.0394262519767906,0.0386591516363966,991.189502699999,TRUE,FALSE
"AGO",2009,"<1",25603.7182804337,75007.9744558164,11.1637191997621,0.998084957706995,2020,-0.0338434517488691,0.0332771684391758,852.019245887198,TRUE,FALSE
"AGO",2010,"<1",25434.7539980618,77088.3450693502,10.4617271702512,0.998084957706995,2020,-0.0316190158592618,0.0311243619750625,791.640490182343,TRUE,FALSE
"AGO",2011,"<1",25229.1219303498,79077.2789267663,10.0235342172417,0.998084957706995,2020,-0.0302400883993867,0.0297874311991477,751.510733715201,TRUE,FALSE
"AGO",2012,"<1",24879.217739063,80929.3021363014,9.8199125673824,0.998084957706995,2020,-0.0296017248411035,0.0291678851246578,725.674165004338,TRUE,FALSE
"AGO",2013,"<1",24552.1711114092,82648.7689661626,10.4030425380616,0.998084957706995,2020,-0.0314339266877764,0.0309450169890526,759.767352160683,TRUE,FALSE
"AGO",2014,"<1",24210.851154559,84232.9145808725,11.000124970552,0.998084957706995,2020,-0.033323318948457,0.032774213395205,793.491602219062,TRUE,FALSE
"AGO",2015,"<1",23967.7145856338,85687.5596199016,12.001303326479,0.998084957706995,2020,-0.0365238612581242,0.0358649118543529,859.599970964044,TRUE,FALSE
"AGO",2016,"<1",23750.2846723615,87014.2608796129,13.6840755866274,0.998084957706995,2020,-0.0420038742267543,0.0411339342992771,976.942649302046,TRUE,FALSE
"AGO",2017,"<1",23447.5755773785,88285.4567716543,16.8580638526648,0.998084957706995,2020,-0.0527382254473318,0.0513716932670345,1204.5416604167,TRUE,FALSE
"AGO",2018,"<1",23203.4247041937,89525.0635552481,19.2935144960402,0.998084957706995,2020,-0.0613882293518684,0.0595419445283716,1381.57702660535,TRUE,FALSE
"AGO",2019,"<1",22988.1049842149,90712.7661394205,21.5657352716929,0.998084957706995,2020,-0.069789787969596,0.0674101590937688,1549.63181425019,TRUE,FALSE
"AGO",2020,"<1",22834.0141032792,91839.1378795547,22.895438497784,0.997135198338393,2020,-0.0748016155875357,0.0720724455674766,1645.70323854558,TRUE,FALSE
"AGO",2021,"<1",22672.2190138353,92906.6066143806,23.6590510806423,0.997135198338393,2020,-0.0776954132137857,0.0747537986041474,1694.83449406937,TRUE,FALSE
"AGO",2022,"<1",22730.6565376766,93868.6252466958,22.2871468437416,0.997135198338393,2020,-0.0725031971319887,0.0699372268779183,1589.71908335952,TRUE,FALSE
"AGO",2023,"<1",22992.5382599475,95146.6070909669,20.3197552163391,0.997135198338393,2020,-0.0651497190065823,0.0630728229302887,1450.20429438756,TRUE,FALSE
"AGO",2024,"<1",23103.789845721,96479.8497559802,20.3401829769949,0.997135198338393,2020,-0.0652252062538505,0.063143546314386,1458.85522416113,TRUE,FALSE
"BDI",2004,"<1",10255.1473043461,23225.2852816682,36.9847803772394,0.903118502531811,2020,-0.123334300831386,0.116031898110896,1189.92420713011,TRUE,FALSE
"BDI",2005,"<1",10665.1060429336,24443.9696865901,32.7108667147613,0.903118502531811,2020,-0.110576739427808,0.104682378608789,1116.44866868926,TRUE,FALSE
"BDI",2006,"<1",10957.152561756,25519.1025205363,27.7465099828883,0.903118502531811,2020,-0.0930957856977235,0.0888937748291253,974.02265259311,TRUE,FALSE
"BDI",2007,"<1",11203.3029337844,26538.6098652383,21.2299520043309,0.903118502531811,2020,-0.0685327912109873,0.0662371596128145,742.074964615789,TRUE,FALSE
"BDI",2008,"<1",11474.1204840513,27631.8821296687,16.7551116481286,0.903118502531811,2020,-0.0523809642647274,0.0510327246497599,585.555631260761,TRUE,FALSE
"BDI",2009,"<1",11784.5399215102,28951.9809687151,13.511949702976,0.903118502531811,2020,-0.0414371527896592,0.040590370334414,478.338839634785,TRUE,FALSE
"BDI",2010,"<1",12278.3425635961,30826.0377444021,13.0584554674949,0.903118502531811,2020,-0.0399509639061561,0.0391634463314278,480.862210028283,TRUE,FALSE
"BDI",2011,"<1",12570.8962942663,32067.883269336,12.6210486475634,0.903118502531811,2020,-0.0385267672518507,0.0377940512138524,475.105098349526,TRUE,FALSE
"BDI",2012,"<1",12302.1783512303,31854.6756976227,12.8545004825736,0.903118502531811,2020,-0.0392857727491085,0.0385240937302862,473.930271889495,TRUE,FALSE
"BDI",2013,"<1",12275.6644386567,32359.8275733554,13.8404893933399,0.903118502531811,2020,-0.0425201440786972,0.0416288401775648,511.021672990257,TRUE,FALSE
"BDI",2014,"<1",12535.0543764636,33487.3267286959,14.7980848700762,0.903118502531811,2020,-0.0457082562764775,0.0446793696632509,560.058328234971,TRUE,FALSE
"BDI",2015,"<1",12649.1144101055,34130.9725256836,16.717817650048,0.903118502531811,2020,-0.0522517077630361,0.0509100565318735,643.967129696607,TRUE,FALSE
"BDI",2016,"<1",12421.8597106096,33945.9090252356,20.4324568271379,0.903118502531811,2020,-0.0655664591077263,0.0634631967089715,788.330926305667,TRUE,FALSE
"BDI",2017,"<1",12200.6199613512,33713.9789886025,22.4128481961198,0.903118502531811,2020,-0.0729774900906641,0.0703782445082905,858.658214792702,TRUE,FALSE
"BDI",2018,"<1",12242.4462346539,34272.8541123788,27.4139813946476,0.903118502531811,2020,-0.0918616036228305,0.0877686096711828,1074.50248498978,TRUE,FALSE
"BDI",2019,"<1",12649.2925524673,35726.359770104,29.0526616543585,0.903118502531811,2020,-0.0978848295816965,0.0932466710993508,1179.50442227938,TRUE,FALSE
"BDI",2020,"<1",12873.1971755895,36829.7262976021,31.5467237136024,0.903118502531811,2020,-0.106678617951279,0.101185510580359,1302.58102901366,TRUE,FALSE
"BDI",2021,"<1",12865.6985524016,36958.7619653906,29.5666094192282,0.903118502531811,2020,-0.0997389006696874,0.0949262986747875,1221.29314344506,TRUE,FALSE
"BDI",2022,"<1",13044.9404859942,37570.1590073229,25.7909174015938,0.903118502531811,2020,-0.0857744243635292,0.082198758529763,1072.27791304337,TRUE,FALSE
"BDI",2023,"<1",13209.5283210353,38190.8694603794,23.396135934609,0.903118502531811,2020,-0.0766983354553428,0.0738307961194955,975.269992305057,TRUE,FALSE
"BDI",2024,"<1",13625.5810549146,39065.0991915255,23.4246685162394,0.903118502531811,2020,-0.0768065133124217,0.0739309817002354,1007.35258362596,TRUE,FALSE
"BEN",2004,"<1",10750.0219251261,26477.6332047469,51.8262775530269,1,2020,-0.143327429533186,0.133529685527352,1435.44704707422,TRUE,FALSE
"BEN",2005,"<1",10804.6666154987,27278.4884920618,56.789331963267,1,2020,-0.143051507841137,0.133290574585642,1440.16022138612,TRUE,FALSE
"BEN",2006,"<1",10930.1964291764,28069.4643569137,57.4316688628387,1,2020,-0.14282647215133,0.133095512085042,1454.76009093133,TRUE,FALSE
"BEN",2007,"<1",11007.0370319893,28871.3451234202,55.5814878403528,1,2020,-0.143364653775213,0.133561938627745,1470.12120453988,TRUE,FALSE
"BEN",2008,"<1",11167.8280302293,29677.9081826129,48.8507373039385,1,2020,-0.142069672367163,0.132439190635055,1479.05810547505,TRUE,FALSE
"BEN",2009,"<1",11336.0541239105,30462.5631080162,43.311327257976,1,2020,-0.136318332586459,0.127435177543713,1444.61206992567,TRUE,FALSE
"BEN",2010,"<1",11468.8659885611,31226.6574477933,39.0328575679227,1,2020,-0.128359372074395,0.120462758780409,1381.57123706488,TRUE,FALSE
"BEN",2011,"<1",11572.1228301627,31976.9012506083,34.5342963224436,1,2020,-0.116349213332796,0.109835688232642,1271.03207536359,TRUE,FALSE
