"prevalence","outcome","relative_change","lo","hi"
2.66559151605895,"All under-5",0.992521811428548,0.658347150687422,1.32780589535255
2.71460855444852,"All under-5",1.02187968433791,0.677787299290733,1.36714809413319
2.76452695752131,"All under-5",1.05178618440243,0.697588787641301,1.40722944809424
2.8153633002953,"All under-5",1.08225172845455,0.717758404349578,1.44806413854217
2.86713446258321,"All under-5",1.11328693721475,0.738303068249713,1.48966662979109
2.91985763459731,"All under-5",1.14490263950715,0.759229830996633,1.53205167521266
2.97355032265731,"All under-5",1.17710987657051,0.780545879718786,1.57523432343001
3.02823035500319,"All under-5",1.20991990646711,0.802258539727418,1.61922992465904
3.08391588771493,"All under-5",1.24334420859165,0.824375277283984,1.66405413720196
3.14062541074111,"All under-5",1.27739448828328,0.846903702427038,1.70972293409639
3.19837775403831,"All under-5",1.31208268154306,0.86985157185997,1.75625260992494
3.25719209382351,"All under-5",1.34742095985958,0.893226791901136,1.80365978778942
3.31708795894136,"All under-5",1.38342173514585,0.917037421497713,1.85196142645443
3.37808523734859,"All under-5",1.42009766479017,0.941291675305123,1.90117482766483
3.44020418271767,"All under-5",1.45746165682392,0.965997926833273,1.95131764364218
3.50346542116187,"All under-5",1.49552687520955,0.991164711661385,2.00240788476513
3.56788995808398,"All under-5",1.53430674525179,1.01680073072321,2.054463927439
3.63349918515105,"All under-5",1.57381495913551,1.04291485366406,2.10750452215973
3.70031488739726,"All under-5",1.61406548159346,1.0695161222718,2.16154880177808
3.76835925045751,"All under-5",1.65507255570752,1.09661375398324,2.21661628996952
3.83765486793398,"All under-5",1.69685070884689,1.12421714546804,2.27272690991593
3.90822474889817,"All under-5",1.73941475874717,1.15233587629195,2.32990099320507
3.98009232553086,"All under-5",1.78277981973387,1.18097971266145,2.38815928895424
4.05328146090259,"All under-5",1.82696130909457,1.21015861125167,2.44752297316464
4.12781645689723,"All under-5",1.87197495360347,1.23988272311992,2.50801365831328
4.20372206228119,"All under-5",1.91783679620292,1.27016239770668,2.56965340318918
4.28102348092112,"All under-5",1.96456320284601,1.30100818692651,2.63246472298133
4.35974638015259,"All under-5",2.01217086950454,1.33243084935113,2.6964705996257
4.43991689930275,"All under-5",2.0606768293475,1.36444135448681,2.7616944924191
4.52156165836973,"All under-5",2.11009846009413,1.39705088714883,2.82816034890796
4.60470776686155,"All under-5",2.16045349154728,1.43027085193517,2.89589261605991
4.68938283279765,"All under-5",2.21176001331109,1.4641128778021,2.96491625172732
4.77561497187591,"All under-5",2.26403648269948,1.4985888227445,3.03525673641096
4.86343281680825,"All under-5",2.3173017328397,1.53371077858326,3.1069400853335
4.95286552682791,"All under-5",2.37157498097731,1.56949107586295,3.17999286083182
5.04394279737154,"All under-5",2.42687583698791,1.60594228886217,3.25444218507844
5.13669486993932,"All under-5",2.48322431210186,1.64307724072017,3.33031575314167
5.23115254213644,"All under-5",2.54064082784797,1.68090900868214,3.40764184639542
5.32734717789919,"All under-5",2.59914622522264,1.71945092946677,3.48644934628926
5.42531071790915,"All under-5",2.65876177409077,1.75871660475919,3.56676774849012
5.52507569019878,"All under-5",2.71950918282566,1.79871990683258,3.64862717740733
5.62667522095215,"All under-5",2.78141060819455,1.8394749843019,3.73205840111295
5.7301430455042,"All under-5",2.84448866549722,1.88099626801355,3.81709284666987
5.83551351954235,"All under-5",2.90876643896518,1.92329847707411,3.90376261588095
5.94282163051397,"All under-5",2.97426749242904,1.96639662502247,3.99210050147234
6.05210300924372,"All under-5",3.04101588026231,2.01030602614902,4.08214000372493
6.16339394176452,"All under-5",3.10903615860987,2.05504230196576,4.17391534756864
6.27673138136598,"All under-5",3.17835339690959,2.1006213878318,4.26746150015413
6.39215296086452,"All under-5",3.2489931897161,2.14705953973833,4.36281418891786
6.509697005099,"All under-5",3.32098166883581,2.19437334125747,4.46000992015623
6.62940254365622,"All under-5",3.39434551578295,2.24257971065971,4.55908599812587
6.75130932383038,"All under-5",3.4691119745661,2.29169590820428,4.6600805446871
6.87545782382085,"All under-5",3.54530886481574,2.34173954360799,4.76303251950863
7.00188926617267,"All under-5",3.62296459526315,2.39272858369666,4.86798174085243
7.13064563146412,"All under-5",3.7021081775819,2.44468136024505,4.97496890695754
7.26176967224613,"All under-5",3.78276924060279,2.49761657801022,5.08403561804365
7.39530492723785,"All under-5",3.86497804491452,2.55155332296411,5.19522439895466
7.53129573578338,"All under-5",3.94876549786176,2.60651107073073,5.30857872246433
7.66978725257433,"All under-5",4.0341631689536,2.66250969523409,5.42414303326644
7.81082546264303,"All under-5",4.12120330569505,2.7195694775628,5.54196277267252
7.95445719663153,"All under-5",4.20991884985555,2.77771111505787,5.66208440404192
8.10073014634138,"All under-5",4.30034345418822,2.83695573062976,5.78455543896919
8.24969288056924,"All under-5",4.39251149961422,2.89732488231187,5.90942446425473
8.40139486123388,"All under-5",4.48645811288793,2.95884057305706,6.03674116968662
8.55588645979955,"All under-5",4.58221918475776,3.02152526078452,6.16655637666128
8.71321897400144,"All under-5",4.67983138863952,3.0854018686844,6.29892206767264
8.87344464487872,"All under-5",4.77933219981863,3.15049379578787,6.43389141670074
9.03661667412077,"All under-5",4.88075991519892,3.21682492781037,6.57151882053097
9.20278924173237,"All under-5",4.98415367361595,3.28441964827657,6.71185993103773
9.37201752402374,"All under-5",5.08955347673388,3.35330284993518,6.85497168846632
9.54435771193144,"All under-5",5.19700021054486,3.42349994647264,7.00091235574942
9.71986702967612,"All under-5",5.30653566749193,3.4950368845347,7.14974155389525
9.89860375376337,"All under-5",5.41820256923564,3.56794015606505,7.30152029848603
10.080627232334,"All under-5",5.53204459008685,3.64223681097129,7.45631103732745
10.26599790487,"All under-5",5.64810638112787,3.71795447012759,7.61417768929107
10.4547773222634,"All under-5",5.76643359504585,3.79512133872506,7.77518568439346
10.6470281672531,"All under-5",5.88707291170267,3.87376621998037,7.93940200515777
10.8428142752389,"All under-5",6.0100720644666,3.95391852921367,8.1068952293049
11.0422006554769,"All under-5",6.13547986733243,4.03560830830776,8.27773557382452
11.2452535126661,"All under-5",6.26334624285727,4.11886624056002,8.45199494047655
11.4520402689301,"All under-5",6.39372225094057,4.20372366594004,8.62974696277778
11.6626295862052,"All under-5",6.52666011847798,4.29021259676547,8.81106705452894
11.8770913890381,"All under-5",6.66221326991996,4.37836573380939,8.99603245994107
12.0954968878048,"All under-5",6.80043635876706,4.46821648285336,9.184722305422
12.3179186023543,"All under-5",6.94138530003536,4.55979897170027,9.37721765308639
12.5444303860892,"All under-5",7.0851173037265,4.65314806766175,9.57360155605562
12.7751074504877,"All under-5",7.2316909093386,4.74829939553585,9.77395911561669
13.0100263900773,"All under-5",7.38116602145567,4.84528935609061,9.97837754031232
13.2492652078668,"All under-5",7.53360394645417,4.94415514507045,10.1869462070374
13.4929033412473,"All under-5",7.68906743036797,5.04493477274233,10.3997567242203
13.7410216883685,"All under-5",7.84762069795366,5.14766708399954,10.6169029971717
13.9937026349999,"All under-5",8.00932949300033,5.25239177904195,10.8384812956856
14.2510300818873,"All under-5",8.17426111993,5.35914943465132,11.0645903239825
14.5130894726103,"All under-5",8.3424844867364,5.46798152608226,11.295331293089
14.7799678219539,"All under-5",8.51407014931169,5.57893044958908,11.5308079957498
15.0517537448009,"All under-5",8.68909035721368,5.69203954561035,11.7711268839754
15.3285374855558,"All under-5",8.8676191009269,5.80735312263323,12.016397149332
15.6104109481095,"All under-5",9.04973216067473,5.92491648176086,12.2667308060851
15.8974677263558,"All under-5",9.23550715684072,6.04477594200703,12.5222427773123
16.1898031352679,"All under-5",9.42502360206099,6.16697886634294,12.7830509841092
16.4875142425475,"All under-5",9.61836295505125,6.29157368852205,13.0492764380148
16.7906999008551,"All under-5",9.81560867623557,6.41860994071026,13.3210433367893
17.0994607806334,"All under-5",10.0168462852461,6.54813828194938,13.5984791636852
17.413899403534,"All under-5",10.2221634203668,6.68021052748287,13.8817147903571
17.7341201764592,"All under-5",10.4316498999968,6.81487967897452,14.1708845835638
18.060229426229,"All under-5",10.6453977862121,6.95219995565164,14.4661265158219
18.3923354348866,"All under-5",10.8635014505094,7.09222682640518,14.7675822801795
18.7305484756523,"All under-5",11.0860576418173,7.23501704288148,15.0753974092861
19.0749808495391,"All under-5",11.3131655568648,7.38062867360065,15.3897213989418
19.4257469226412,"All under-5",11.5449269130029,7.52912113913913,15.7107078363197
19.7829631641082,"All under-5",11.7814460235752,7.68055524841416,16.0385145330634
20.1467481848185,"All under-5",12.0228298759427,7.83499323611103,16.373303663472
20.5172227767621,"All under-5",12.2691882122688,7.99249880129413,16.7152419079943
20.8945099531494,"All under-5",12.5206336131767,8.15313714724562,17.0645006022666
21.2787349892566,"All under-5",12.7772815843983,8.31697502257665,17.4212558919383
21.6700254640221,"All under-5",13.0392506465348,8.4840807636585,17.7856888935416
22.0685113024087,"All under-5",13.3066624280603,8.65452433842247,18.1579858616756
22.4743248185435,"All under-5",13.5796417617008,8.82837739157971,18.5383383627883
22.887600759652,"All under-5",13.8583167843304,9.00571329131432,18.9269434558518
23.3084763508002,"All under-5",14.1428190405309,9.18660717750504,19.3240038802448
23.7370913404588,"All under-5",14.4332835899707,9.3711360115337,19.7297282511698
24.1735880469054,"All under-5",14.7298491187624,9.5593786277405,20.1443312629479
24.6181114054809,"All under-5",15.0326580549696,9.75141578658925,20.5680339005565
25.0708090167133,"All under-5",15.3418566884396,9.94733022960803,21.001063659788
25.5318311953277,"All under-5",15.657595295147,10.1472067361739,21.4436547764304
26.0013310201575,"All under-5",15.9800282662441,10.3511321822132,21.8960484648922
26.4794643849723,"All under-5",16.3093142420199,10.5591956008911,22.3584931667131
26.9663900502416,"All under-5",16.6456162509836,10.7714882453704,22.8312448094277
27.4622696958503,"All under-5",16.9891018542953,10.9881036537179,23.3145670762726
27.9672679747825,"All under-5",17.3399432957793,11.2091377160453,23.8087316872537
28.481552567794,"All under-5",17.6983176577668,11.4346887439731,24.3140186921176
29.0052942390889,"All under-5",18.0644070230273,11.6648575425084,24.8307167758012
29.5386668930206,"All under-5",18.4383986430592,11.8997474844355,25.3591235769622
30.0818476318355,"All under-5",18.820485113026,12.1394645873183,25.8995460202282
30.6350168144787,"All under-5",19.2108645536372,12.3841175932224,26.4523006628356
31.19835811648,"All under-5",19.6097408002877,12.6338180512639,27.0177140563642
31.7720585909428,"All under-5",20.017323599788,12.8886804031046,27.5961231243172
32.3563087306531,"All under-5",20.4338288150306,13.1488220715098,28.1878755563306
32.9513025313311,"All under-5",20.8594786379592,13.4143635520995,28.7933302198469
33.5572375560466,"All under-5",21.2945018112228,13.6854285084202,29.4128575901269
34.1743150008175,"All under-5",21.7391338589205,13.9621438704802,30.0468401995297
34.8027397614158,"All under-5",22.1936173268593,14.2446399368895,30.6956731070376
35.4427205014017,"All under-5",22.6582020327732,14.5330504807575,31.3597643890599
36.0944697214084,"All under-5",23.1331453269728,14.8275128595066,32.0395356526104
36.7582038297017,"All under-5",23.6187123639201,15.1281681287675,32.7354225720121
37.4341432140361,"All under-5",24.1151763852499,15.4351611605301,33.4478754503516
38.1225123148336,"All under-5",24.6228190147866,15.748640765733,34.1773598069767
38.8235396997068,"All under-5",25.1419305661333,16.0687598214808,34.9243569924029
39.5374581393532,"All under-5",25.6728103634438,16.395675403091,35.6893648320777
40.2645046848449,"All under-5",26.2157670760175,16.7295489211798,36.4728983005351
41.0049207463396,"All under-5",26.7711190673962,17.0705462640056,37.2754902275628
41.7589521732389,"All under-5",27.339194759674,17.4188379453026,38.0976920381018
42.5268493358207,"All under-5",27.9203330137753,17.7745992578455,38.9400745277009
43.3088672083728,"All under-5",28.5148835264935,18.1380104329993,39.8032286754576
44.105265453855,"All under-5",29.1232072451301,18.5092568065211,40.6877664964934
44.9163085101182,"All under-5",29.7456768006175,18.8885289908933,41.5943219361371
45.742265677709,"All under-5",30.3826769600622,19.2760230544817,42.52355180812
46.5834112092888,"All under-5",31.0346050996934,19.6719407078282,43.4761367792328
47.4400244006973,"All under-5",31.7018716992619,20.0764894974006,44.4527824030393
48.3123896836905,"All under-5",32.3849008589904,20.4898830071411,45.4542202054094
49.200796720384,"All under-5",33.0841308402412,20.9123410681708,46.4812088248023
50.1055404994331,"All under-5",33.8000146311342,21.3440899770269,47.5345352104174
51.0269214339816,"All under-5",34.5330205384178,21.7853627228278,48.6150158815249
51.9652454614113,"All under-5",35.2836328069738,22.2363992237826,49.7234982515037
52.9208241449267,"All under-5",36.0523522684158,22.6974465734813,50.8608620203328
53.8939747770065,"All under-5",36.8396970203265,23.1687592974286,52.0280206395299
54.8850204847588,"All under-5",37.6462031377733,23.6505996203041,53.2259228537865
55.8942903372121,"All under-5",38.472425418835,24.1432377444597,54.4555543238244
56.922119454581,"All under-5",39.3189381659797,24.6469521401917,55.7179393352973
57.9688491195396,"All under-5",40.1863360052422,25.1620298483546,57.0141425988786
59.034826890542,"All under-5",41.0752347452675,25.6887667959106,58.3452711470145
60.1204067172266,"All under-5",41.9862722784144,26.227468125046,59.712476333191
61.2259490579419,"All under-5",42.9201095262436,26.7784485365153,61.1169559399541
62.3518209994343,"All under-5",43.8774314318616,27.3420326479122,62.5599564023406
63.498396378736,"All under-5",44.8589480017419,27.9185553676046,64.042775153835
64.6660559072952,"All under-5",45.8653953998091,28.5083622851101,65.56676310245
65.8551872973876,"All under-5",46.8975370967453,29.1118100787333,67.1333272450498
67.0661853908543,"All under-5",47.9561650776647,29.7292669413305,68.7439334286016
68.2994522902049,"All under-5",49.0421011115008,30.3611130251154,70.40010926764
69.5553974921334,"All under-5",50.1561980856647,31.0077409064732,72.103447227883
70.8344380234877,"All under-5",51.2993414097585,31.6695560718011,73.8556078866374
72.1369985797406,"All under-5",52.4724504923742,32.3469774254548,75.6583233813858
73.4635116660064,"All under-5",53.6764802952677,33.0404378209409,77.5134010587607
74.814417740651,"All under-5",54.912422969477,33.7503846165585,79.4227273369888
76.1901653615426,"All under-5",56.1813095782552,34.4772802567669,81.3882717958326
77.5912113349916,"All under-5",57.484211912006,35.2216028806255,83.4120915090789
79.0180208674303,"All under-5",58.8222444007597,35.9838469587354,85.4963356357249
80.4710677198801,"All under-5",60.1965661300894,36.7645239601919,87.6432502872004
81.9508343652612,"All under-5",61.6083829667719,37.5641630511485,89.8551836892579
83.4578121485932,"All under-5",63.0589498009151,38.3833118266872,92.1345916585429
84.9925014501428,"All under-5",64.5495729117379,39.2225370777914,94.4840434153714
86.5554118515709,"All under-5",66.0816124646746,40.0824255953238,96.9062277558617
1.11157823881681,"Neonatal negative control",0.0128630049961442,-0.015637220455178,0.0413713543462979
1.13201883253751,"Neonatal negative control",0.0152196246138381,-0.0185016185960118,0.0489522411503573
1.15283530431794,"Neonatal negative control",0.0176196367168924,-0.0214186052532206,0.0566731217952476
1.17403456610586,"Neonatal negative control",0.0200638413608623,-0.0243891443389876,0.0645365925607377
1.19562365695148,"Neonatal negative control",0.0225530533920715,-0.0274142173747216,0.0725452982868191
1.21760974534469,"Neonatal negative control",0.0250881027225702,-0.030494823810634,0.0807019332971448
1.24000013159536,"Neonatal negative control",0.0276698346102444,-0.0336319813508901,0.0890092423406319
1.26280225025731,"Neonatal negative control",0.0302991099440764,-0.0368267262847333,0.0974700215515822
1.28602367259693,"Neonatal negative control",0.0329768055349566,-0.0400801138234153,0.106087119428588
1.3096721091071,"Neonatal negative control",0.0357038144117805,-0.0433932184431884,0.114863437832868
1.33375541206748,"Neonatal negative control",0.03848104612314,-0.0467671342344267,0.123801933006029
1.35828157815172,"Neonatal negative control",0.0413094270449443,-0.0502029752569411,0.132905616608259
1.38325875108275,"Neonatal negative control",0.0441899006933921,-0.0537018759016683,0.142177556776768
1.40869522433683,"Neonatal negative control",0.047123428044249,-0.0572649912587875,0.151620879205194
1.4345994438973,"Neonatal negative control",0.0501109878578987,-0.0608934974924202,0.161238768244565
1.46098001105905,"Neonatal negative control",0.0531535770106784,-0.0645885922219369,0.171034468025888
1.48784568528446,"Neonatal negative control",0.0562522108322305,-0.0683514949101127,0.181011283605126
1.51520538711198,"Neonatal negative control",0.0594079234495837,-0.0721834472581673,0.191172582130994
1.54306820111807,"Neonatal negative control",0.0626217681372943,-0.0760857136077875,0.201521794035897
1.57144337893367,"Neonatal negative control",0.0658948176746721,-0.0800595813503335,0.212062414250669
1.60034034231615,"Neonatal negative control",0.0692281647092674,-0.0841063613432946,0.222798003443581
1.62976868627775,"Neonatal negative control",0.0726229221276853,-0.0882273883341056,0.233732189283975
1.65973818227146,"Neonatal negative control",0.0760802234330837,-0.0924240213915017,0.244868667731479
1.69025878143562,"Neonatal negative control",0.0796012231299548,-0.0966976443444789,0.256211204350776
1.72134061789811,"Neonatal negative control",0.0831870971162108,-0.101049666229081,0.267763635652907
1.75299401214127,"Neonatal negative control",0.0868390430826871,-0.105481521742978,0.279529870463469
1.78522947442877,"Neonatal negative control",0.0905582809200611,-0.109994671708225,0.291513891318518
1.81805770829547,"Neonatal negative control",0.094346053133787,-0.114590603542053,0.303719755888388
1.8514896141014,"Neonatal negative control",0.0982036252666463,-0.119270831736029,0.316151598430459
1.88553629265118,"Neonatal negative control",0.102132286329404,-0.124036898343649,0.328813631271152
1.92020904887996,"Neonatal negative control",0.106133349239768,-0.128890373476553,0.341710146318097
1.95551939560709,"Neonatal negative control",0.110208151269386,-0.133832855809402,0.354845516602831
1.99147905735892,"Neonatal negative control",0.114358054499752,-0.13886597309366,0.36822419785496
2.02809997426179,"Neonatal negative control",0.118584446286407,-0.143991382680464,0.381850730108324
2.06539430600668,"Neonatal negative control",0.122888739732252,-0.149210772052533,0.395729739339856
2.10337443588675,"Neonatal negative control",0.127272374169718,-0.154525859365562,0.409865939141962
2.14205297490909,"Neonatal negative control",0.131736815652239,-0.159938393999004,0.424264132429175
2.18144276598212,"Neonatal negative control",0.136283557454986,-0.165450157116454,0.438929213179606
2.22155688817999,"Neonatal negative control",0.1409141205853,-0.171062962235979,0.453866168212302
2.26240866108536,"Neonatal negative control",0.145630054302703,-0.176778655810239,0.469080079001127
2.30401164921209,"Neonatal negative control",0.150432936649025,-0.182599117816862,0.484576123525904
2.34637966650921,"Neonatal negative control",0.155324374988575,-0.188526262359034,0.500359578161924
2.38952678094774,"Neonatal negative control",0.160306006558675,-0.194562038276591,0.516435819608341
2.43346731919187,"Neonatal negative control",0.165379499030682,-0.200708429767682,0.532810326856703
2.47821587135599,"Neonatal negative control",0.170546551081863,-0.206967457021345,0.54948868320015
2.52378729584923,"Neonatal negative control",0.175808892978213,-0.213341176860904,0.566476578284592
2.57019672430909,"Neonatal negative control",0.18116828716841,-0.219831683398697,0.58377981020239
2.61745956662578,"Neonatal negative control",0.186626528889233,-0.226441108701958,0.601404287629981
2.66559151605895,"Neonatal negative control",0.192185446782567,-0.233171623470418,0.619356032009977
2.71460855444852,"Neonatal negative control",0.197846903524335,-0.2400254377254,0.637641179779291
2.76452695752131,"Neonatal negative control",0.203612796465547,-0.247004801510997,0.6562659846437
2.8153633002953,"Neonatal negative control",0.209485058285663,-0.254112005607188,0.675236819900604
2.86713446258321,"Neonatal negative control",0.215465657658553,-0.261349382255283,0.694560180810622
2.91985763459731,"Neonatal negative control",0.221556599931305,-0.268719305895893,0.714242687019206
2.97355032265731,"Neonatal negative control",0.227759927816296,-0.276224193919439,0.734291085029848
3.02823035500319,"Neonatal negative control",0.234077722096337,-0.283866507429653,0.75471225072945
3.08391588771493,"Neonatal negative control",0.240512102343859,-0.291648752020046,0.775513191967647
3.14062541074111,"Neonatal negative control",0.247065227653676,-0.299573478563753,0.796701051191051
3.19837775403831,"Neonatal negative control",0.253739297390099,-0.307643284016712,0.818283108133722
3.25719209382351,"Neonatal negative control",0.260536551948687,-0.315860812234725,0.840266782565435
3.31708795894136,"Neonatal negative control",0.267459273532511,-0.324228754804201,0.86265963709875
3.37808523734859,"Neonatal negative control",0.274509786943722,-0.332749851887226,0.885469380056603
3.44020418271767,"Neonatal negative control",0.281690460390482,-0.341426893080798,0.908703868401717
3.50346542116187,"Neonatal negative control",0.289003706309576,-0.350262718290728,0.93237111072948
3.56788995808398,"Neonatal negative control",0.296451982205004,-0.359260218620205,0.956479270325361
3.63349918515105,"Neonatal negative control",0.30403779150312,-0.368422337273522,0.981036668289192
3.70031488739726,"Neonatal negative control",0.311763684424338,-0.377752070474835,1.00605178672719
3.76835925045751,"Neonatal negative control",0.319632258871927,-0.387252468402499,1.03153327201375
3.83765486793398,"Neonatal negative control",0.32764616133818,-0.396926636139083,1.05748993812476
3.90822474889817,"Neonatal negative control",0.335808087828404,-0.406777734637231,1.08393077004398
3.98009232553086,"Neonatal negative control",0.344120784802993,-0.416808981701755,1.11086492724441
4.05328146090259,"Neonatal negative control",0.352587050138031,-0.427023652988079,1.1383017472465
4.12781645689723,"Neonatal negative control",0.361209734104717,-0.437425083017318,1.166250749255
4.20372206228119,"Neonatal negative control",0.369991740368247,-0.448016666208251,1.19472163787664
4.28102348092112,"Neonatal negative control",0.378936027006138,-0.458801857926416,1.22372430692035
4.35974638015259,"Neonatal negative control",0.388045607546839,-0.469784175550503,1.25326884328241
4.43991689930275,"Neonatal negative control",0.397323552028839,-0.480967199556481,1.28336553091828
4.52156165836973,"Neonatal negative control",0.406772988080606,-0.492354574619513,1.31402485490382
4.60470776686155,"Neonatal negative control",0.416397102022037,-0.503950010734,1.3452575055876
4.68938283279765,"Neonatal negative control",0.426199139987693,-0.515757284351992,1.37707438283705
4.77561497187591,"Neonatal negative control",0.436182409072328,-0.527780239540299,1.40948660038058
4.86343281680825,"Neonatal negative control",0.446350278499308,-0.540022789156402,1.44250549024834
4.95286552682791,"Neonatal negative control",0.456706180812061,-0.55248891604357,1.47614260731401
5.04394279737154,"Neonatal negative control",0.467253613089502,-0.565182674245357,1.51040973394017
5.13669486993932,"Neonatal negative control",0.477996138185621,-0.578108190239834,1.54531888473022
5.23115254213644,"Neonatal negative control",0.48893738599376,-0.591269664193683,1.58088231138929
5.32734717789919,"Neonatal negative control",0.500081054736423,-0.604671371236565,1.61711250769723
5.42531071790915,"Neonatal negative control",0.511430912280719,-0.618317662755918,1.65402221459647
5.52507569019878,"Neonatal negative control",0.522990797480261,-0.63221296771252,1.6916244253979
5.62667522095215,"Neonatal negative control",0.534764621544137,-0.646361793977102,1.72993239110768
5.7301430455042,"Neonatal negative control",0.54675636943331,-0.660768729688144,1.76895962587855
5.83551351954235,"Neonatal negative control",0.558970101285294,-0.675438444631349,1.80871991258857
5.94282163051397,"Neonatal negative control",0.571409953867441,-0.690375691640865,1.84922730855095
6.05210300924372,"Neonatal negative control",0.584080142059751,-0.705585308022638,1.89049615135835
6.16339394176452,"Neonatal negative control",0.596984960367686,-0.721072217000129,1.9325410648654
6.27673138136598,"Neonatal negative control",0.610128784465602,-0.7368414291827,1.9753769653132
6.39215296086452,"Neonatal negative control",0.623516072771624,-0.752898044056893,2.01901906759927
6.509697005099,"Neonatal negative control",0.637151368054489,-0.769247251500937,2.06348289169764
6.62940254365622,"Neonatal negative control",0.651039299073286,-0.785894333322701,2.10878426923256
6.75130932383038,"Neonatal negative control",0.665184582250422,-0.8028446648214,2.15493935021018
6.87545782382085,"Neonatal negative control",0.67959202337915,-0.820103716373288,2.20196460991309
7.00188926617267,"Neonatal negative control",0.694266519365705,-0.837677055041675,2.24987685596127
7.13064563146412,"Neonatal negative control",0.70921306000753,-0.855570346211509,2.2986932355451
7.26176967224613,"Neonatal negative control",0.724436729807842,-0.873789355248711,2.34843124283457
7.39530492723785,"Neonatal negative control",0.739942709827668,-0.892339949184662,2.39910872656983
7.53129573578338,"Neonatal negative control",0.755736279576058,-0.911228098426042,2.45074389783839
7.66978725257433,"Neonatal negative control",0.771822818939394,-0.930459878490264,2.50335533804393
7.81082546264303,"Neonatal negative control",0.788207810150632,-0.950041471766816,2.55696200707241
7.95445719663153,"Neonatal negative control",0.804896839799452,-0.969979169304713,2.61158325166098
8.10073014634138,"Neonatal negative control",0.821895600884193,-0.990279372626357,2.66723881397577
8.24969288056924,"Neonatal negative control",0.839209894906401,-1.01094859556806,2.72394884040403
8.40139486123388,"Neonatal negative control",0.85684563400934,-1.03199346614745,2.78173389056759
8.55588645979955,"Neonatal negative control",0.874808843160935,-1.05342072845795,2.84061494656329
8.71321897400144,"Neonatal negative control",0.893105662382698,-1.0752372445908,2.90061342243764
8.87344464487872,"Neonatal negative control",0.91174234902538,-1.09744999658449,2.96175117390214
9.03661667412077,"Neonatal negative control",0.930725280092393,-1.12006608840218,3.02405050829659
9.20278924173237,"Neonatal negative control",0.950060954612408,-1.14309274793718,3.08753419480772
9.37201752402374,"Neonatal negative control",0.96975599606195,-1.16653732904658,3.15222547495047
9.54435771193144,"Neonatal negative control",0.989817154839345,-1.19040731361355,3.21814807332008
9.71986702967612,"Neonatal negative control",1.01025131079115,-1.21471031363826,3.2853262086229
9.89860375376337,"Neonatal negative control",1.03106547579237,-1.23945407335768,3.3537846049944
10.080627232334,"Neonatal negative control",1.05226679638164,-1.26464647139456,3.42354850361293
10.26599790487,"Neonatal negative control",1.07386255645261,-1.2902955229355,3.4946436746184
10.4547773222634,"Neonatal negative control",1.09586018000318,-1.31640938193871,3.56709642934496
10.6470281672531,"Neonatal negative control",1.11826723394355,-1.34299634337118,3.6409336328775
10.8428142752389,"Neonatal negative control",1.14109143096468,-1.37006484547567,3.71618271694172
11.0422006554769,"Neonatal negative control",1.16434063246891,-1.3976234720676,3.79287169313829
11.2452535126661,"Neonatal negative control",1.18802285156339,-1.42568095486199,3.87102916653153
11.4520402689301,"Neonatal negative control",1.21214625611896,-1.45424617583048,3.95068434960386
11.6626295862052,"Neonatal negative control",1.23671917189501,-1.48332816958865,4.03186707658736
11.8770913890381,"Neonatal negative control",1.26175008573266,-1.51293612581368,4.11460781818433
12.0954968878048,"Neonatal negative control",1.28724764881765,-1.5430793916924,4.19893769668915
12.3179186023543,"Neonatal negative control",1.31322068001438,-1.57376747439979,4.284888501524
12.5444303860892,"Neonatal negative control",1.33967816927347,-1.60501004360806,4.37249270520181
12.7751074504877,"Neonatal negative control",1.36662928111413,-1.63681693402622,4.46178347973025
13.0100263900773,"Neonatal negative control",1.39408335818316,-1.66919814797027,4.55279471347039
13.2492652078668,"Neonatal negative control",1.42204992489312,-1.70216385796386,4.64556102846516
13.4929033412473,"Neonatal negative control",1.45053869114067,-1.73572440936949,4.74011779825292
13.7410216883685,"Neonatal negative control",1.47955955610799,-1.76989032305024,4.8365011661814
13.9937026349999,"Neonatal negative control",1.50912261214888,-1.80467229806177,4.93474806423897
14.2510300818873,"Neonatal negative control",1.53923814876153,-1.84008121437477,5.03489623241986
14.5130894726103,"Neonatal negative control",1.56991665665074,-1.87612813562741,5.13698423864106
14.7799678219539,"Neonatal negative control",1.60116883188119,-1.91282431190802,5.24105149922918
15.0517537448009,"Neonatal negative control",1.63300558012465,-1.95018118256747,5.34713829999633
15.3285374855558,"Neonatal negative control",1.66543802100294,-1.98821037906133,5.45528581792465
15.6104109481095,"Neonatal negative control",1.69847749252972,-2.02692372782136,5.56553614347974
15.8974677263558,"Neonatal negative control",1.73213555565315,-2.06633325315628,5.67793230357465
16.1898031352679,"Neonatal negative control",1.76642399890234,-2.10645118018141,5.79251828520604
16.4875142425475,"Neonatal negative control",1.80135484314004,-2.14728993777676,5.90933905978579
16.7906999008551,"Neonatal negative control",1.83694034642452,-2.1888621615735,6.02844060819141
17.0994607806334,"Neonatal negative control",1.87319300898343,-2.23118069696815,6.14986994656037
17.413899403534,"Neonatal negative control",1.91012557830261,-2.27425860216408,6.27367515285377
17.7341201764592,"Neonatal negative control",1.94775105433269,-2.31810915124012,6.39990539421607
18.060229426229,"Neonatal negative control",1.98608269481688,-2.36274583724534,6.52861095515855
18.3923354348866,"Neonatal negative control",2.025134020743,-2.40818237531981,6.65984326659559
