"divergent_transitions","max_rhat","min_bulk_ess","min_tail_ess","variable","mean","q5","q95","rhat"
0,1.00503261872807,1133.98601063846,1860.48609908752,"sd_country__Intercept",0.151777204551061,0.103191003417317,0.209287341610637,1.00429014862124
0,1.00503261872807,1133.98601063846,1860.48609908752,"sds_t2pfpr10year_c_1",1.04786108665979,0.069986171609999,2.70875030736091,1.00503261872807
0,1.00503261872807,1133.98601063846,1860.48609908752,"sds_t2pfpr10year_c_2",1.14178805252354,0.104912716879993,2.79029852926901,1.0015111610079
0,1.00503261872807,1133.98601063846,1860.48609908752,"sds_t2pfpr10year_c_3",0.991613169697747,0.0790503297155613,2.71950397380119,1.0005692677371
