"year","prevalence","rate","rate_lo","rate_hi","af","af_lo","af_hi"
"2005",3.30673020416797,64.5824875896132,47.8816481207356,87.1084824136682,0,0,1.90470353525408
"2005",3.3739754755596,64.560895357924,47.8818195508102,87.0499335346643,0,0,1.95904658689645
"2005",3.44258823877709,64.5388925100148,47.8818939539843,86.9904739027695,0,0,2.01439951552289
"2005",3.51259630297126,64.5164726324141,47.8818656761587,86.9300972748346,0,0,2.07077671790301
"2005",3.58402804281651,64.4936293073342,47.8817288498171,86.8687977887774,0,0,2.12819250508854
"2005",3.65691241001122,64.4703561206034,47.8814773910644,86.8065699888593,0,0,2.18666107874147
"2005",3.73127894501207,64.4466466702265,47.8811049971225,86.7434088517091,0,0,2.24619650568595
"2005",3.80715778900694,64.4224945756703,47.8806051444278,86.6793098130938,0,0,2.30681269083088
"2005",3.88457969613134,64.3978934878621,47.8799710873349,86.6142687953922,0,0,2.36852334810954
"2005",3.96357604593318,64.3728370999602,47.879195857533,86.5482822357396,0,0,2.4313419694082
"2005",4.04417885609114,64.3473191590157,47.8782722643595,86.4813471148263,0,0,2.49528179168437
"2005",4.12642079539159,64.3213334785777,47.8771928961182,86.4134609863028,0,0,2.56035576218268
"2005",4.21033519696945,64.2948739521947,47.8759501223727,86.3446220067149,0,0,2.62657650116477
"2005",4.29595607181829,64.2679345679725,47.8745360974779,86.274828965931,0,0,2.69395626250644
"2005",4.3833181225752,64.2405094241819,47.8729427653879,86.204081317978,0,0,2.76250689175577
"2005",4.47245675758597,64.2125927461159,47.8711618660695,86.132379212234,0,0,2.83223978211299
"2005",4.56340810525628,64.1841789041435,47.8691849435058,86.0597235248726,0,0,2.90316582770114
"2005",4.65620902869477,64.1552624330663,47.8670033555013,85.9861158904691,0,0,2.97529537414518
"2005",4.75089714065385,64.1258380528824,47.8646082855089,85.9115587336677,0,0,3.04863816647775
"2005",4.8475108187744,64.0959006910417,47.8619907566709,85.8360553007979,0,0,3.12320329426867
