"regkey","clusters","exposure","u5mr","u5mr_se","nnmr","nnmr_se","postneonatal","postneonatal_se","u5mr_lo","u5mr_hi","nnmr_lo","nnmr_hi","postneonatal_lo","postneonatal_hi","svkey","iso3","year","horizon_months"
"west",63,333.812257,87.9512061136091,15.9601059239455,31.1107449838189,11.5911171531547,56.8404611297902,12.3582372458067,56.669398502676,119.233013724542,8.39215536363567,53.829334604002,32.6183161280092,81.0626061315713,"BU61FL","BDI",2010,12
"bujumburamairie",40,167.5464575,62.8418988851165,15.6148206833769,9.49248359966071,5.45079135051864,53.3494152854558,15.918257576161,32.2368503456977,93.4469474245352,0,20.1760346466772,22.1496304361803,84.5492001347313,"BU61FL","BDI",2010,24
"centraleast",105,830.021735,83.0770479307487,10.4843009434846,18.205614820436,4.78759764480118,64.8714331103127,9.83640057220347,62.5278180815189,103.626277779978,8.8219234366257,27.5893062042463,45.5920879887939,84.1507782318315,"BU61FL","BDI",2010,24
"north",84,1007.4301165,128.179092692121,13.391562553578,38.4289851632602,7.9562820617339,89.7501075288612,11.4970156478239,101.931630087109,154.426555297134,22.8346723222618,54.0232980042587,67.2159568591264,112.284258198596,"BU61FL","BDI",2010,24
"south",84,680.256441,80.5407242278723,9.54495949384176,28.51640106705,6.30309202367555,52.0243231608223,8.39313722959931,61.8326036199424,99.2488448358021,16.1623407006459,40.870461433454,35.5737741908077,68.474872130837,"BU61FL","BDI",2010,24
"west",63,653.289224,94.7591338211151,13.0738877291111,38.1984580232415,8.15313706507168,56.5606757978736,9.8170867300563,69.1343138720574,120.383953770173,22.218309375701,54.178606670782,37.3191858069633,75.802165788784,"BU61FL","BDI",2010,24
"bujumburamairie",40,237.423282,61.8448881539404,13.6314649746,17.330490781439,5.78569005497207,44.5143973725014,12.5992180568497,35.1272168037244,88.5625595041564,5.99053827369378,28.6704432891843,19.819929981076,69.2088647639268,"BU61FL","BDI",2010,36
"centraleast",105,1256.271115,79.4085673423296,8.37159077261798,17.966465383549,3.90855833917264,61.4421019587806,7.51691734394803,63.0002494279984,95.8168852566608,10.3056910387706,25.6272397283274,46.7089439646425,76.1752599529187,"BU61FL","BDI",2010,36
"north",84,1523.2716195,116.174517957783,10.6112403125647,35.0858253484319,6.37127759102467,81.0886926093507,9.52883725090874,95.3764869451557,136.972548970409,22.5981212700235,47.5735294268402,62.4121715975695,99.7652136211318,"BU61FL","BDI",2010,36
"south",84,984.8831255,79.5703828608484,9.42863628296682,30.6327798891707,5.9355237747648,48.9376029716777,7.11528654644808,61.0902557462334,98.0505099754634,18.9991532906317,42.2664064877097,34.9916413406394,62.8835646027159,"BU61FL","BDI",2010,36
"west",63,968.45854,95.5936519813213,11.8011801928613,39.9353074009756,6.85616898398065,55.6583445803457,8.8226574467135,72.4633388033132,118.723965159329,26.4972161923735,53.3733986095776,38.3659359847873,72.9507531759042,"BU61FL","BDI",2010,36
"bujumburamairie",40,322.3518415,54.383850075423,11.0189215513503,14.8987701688064,5.46560556274515,39.4850799066166,9.79902141154659,32.7867638347763,75.9809363160697,4.18618326582587,25.6113570717869,20.2789979399853,58.691161873248,"BU61FL","BDI",2010,48
"centraleast",105,1634.9749075,81.6128694568555,7.82077428185852,21.6570972053282,3.70484112885851,59.9557722515273,6.70137252482517,66.2841518644128,96.9415870492982,14.3956085927655,28.9185858178909,46.82108210287,73.0904624001847,"BU61FL","BDI",2010,48
"north",84,1964.181131,120.67966789816,10.0787542950901,37.9678591363069,6.49207962538522,82.7118087618529,8.29314106988955,100.925309479783,140.434026316536,25.2433830705519,50.692335202062,66.4572522648694,98.9663652588364,"BU61FL","BDI",2010,48
"south",84,1340.9515265,75.2500474478758,8.65050623571475,27.2827833646528,4.59773203509139,47.967264083223,6.89646264390856,58.2950552258749,92.2050396698767,18.2712285758737,36.294338153432,34.4501973011622,61.4843308652837,"BU61FL","BDI",2010,48
"west",63,1297.2281355,92.7673913719068,10.472625581128,37.6881418634633,6.31326563496613,55.0792495084435,8.20772704146606,72.241045232896,113.293737510918,25.3141412189297,50.0621425079969,38.99210450717,71.166394509717,"BU61FL","BDI",2010,48
"bujumburamairie",40,398.744857,54.9341403717012,9.38319442477338,19.0198365367255,5.33349425977832,35.9143038349757,8.08886649168769,36.5430792991454,73.325201444257,8.56618778756002,29.473485285891,20.0601255112678,51.7684821586835,"BU61FL","BDI",2010,60
"centraleast",105,1987.1037925,85.4026142869592,7.13083875691817,22.2887436313924,3.26135099908893,63.1138706555668,6.4412252324887,71.4261703233995,99.3790582505188,15.8964956731781,28.6809915896067,50.489069199889,75.7386721112447,"BU61FL","BDI",2010,60
"north",84,2394.519918,124.660173850048,9.24441076358313,38.1725678341173,6.02783456728504,86.4876060159309,7.3565862402332,106.541128753425,142.779218946671,26.3580120822387,49.987123585996,72.0686969850738,100.906515046788,"BU61FL","BDI",2010,60
"south",84,1626.9505525,80.7816868474647,7.79487344798792,27.9777322857512,4.27126358512417,52.8039545617135,6.22745541064543,65.5037348894083,96.059638805521,19.6060556589078,36.3494089125946,40.5981419568484,65.0097671665785,"BU61FL","BDI",2010,60
"west",63,1591.3653535,92.3705878738159,9.82148177233112,35.1324005370838,5.49481921829238,57.2381873367321,7.89343169209703,73.1204836000469,111.620692147585,24.3625548692308,45.9022462049369,41.7670612202219,72.7093134532423,"BU61FL","BDI",2010,60
"bubanza",28,143.102497,30.8487131852239,11.8515244342029,6.18569919153822,6.22978907007633,24.6630139936856,10.8124319080376,7.61972529418611,54.0777010762616,0,18.3960857688878,3.47064745393186,45.8553805334394,"BU71FL","BDI",2016,12
"bujumburamairie",33,147.631923,53.68291093355,23.7222251649996,27.9179524065402,22.3395812220906,25.7649585270099,12.8804953893071,7.18734961015087,100.178472256949,0,71.7035316018377,0.519187563967925,51.0107294900518,"BU71FL","BDI",2016,12
"bujumburarural",30,164.9964415,28.739503747004,11.9480924669723,11.1082819928574,7.49788677553702,17.6312217541466,10.3058137185088,5.32124251173822,52.1577649822697,0,25.80414007291,0,37.8306166424238,"BU71FL","BDI",2016,12
"bururi",28,71.2461285,42.7616266221884,18.3824406294093,5.38936652536846,5.41950692963978,37.37226009682,18.0084630362021,6.7320429885462,78.7912102558306,0,16.0116001074624,2.07567254586385,72.668847647776,"BU71FL","BDI",2016,12
"cankuzo",28,94.66946,106.679317499522,29.4273145758804,43.1579307624655,25.1657544788748,63.5213867370568,15.9241417335876,49.0017809307968,164.356854068248,0,92.4828095410601,32.310068939225,94.7327045348886,"BU71FL","BDI",2016,12
"cibitoke",31,151.887803,93.4896213575393,23.0851192207799,22.6278406304949,12.5607160839825,70.8617807270445,20.7277225050653,48.2427876848107,138.736455030268,0,47.2468441551006,30.2354446171164,111.488116836973,"BU71FL","BDI",2016,12
"gitega",35,267.6730905,135.406570506828,23.8935238088707,12.406353562836,7.81806262730346,123.000216943992,24.5563289883112,88.5752638414412,182.237877172214,0,27.7297563123508,74.8698121269018,171.130621761082,"BU71FL","BDI",2016,12
"karusi",31,153.1746575,81.3879150382113,20.2448087056388,6.55922472031641,6.58793090502748,74.8286903178949,16.7920842835052,41.7080899751593,121.067740101263,0,19.4715692941703,41.9162051222247,107.741175513565,"BU71FL","BDI",2016,12
"kayanza",33,170.6770755,80.4259682183194,18.5510373901969,13.7117154904614,8.77691309437608,66.714252727858,18.572379411308,44.0659349335334,116.786001503105,0,30.9144651554385,30.3123890816943,103.116116374022,"BU71FL","BDI",2016,12
"kirundo",35,204.7813505,182.641071432566,29.0499065093785,63.6748755106975,17.7849992295289,118.966195921868,20.5855655083483,125.703254674184,239.578888190948,28.8162770208209,98.533474000574,78.6184875255057,159.313904318231,"BU71FL","BDI",2016,12
"makamba",30,173.310311,35.9747398666875,13.3088367553977,9.4828576010114,6.99619377079516,26.4918822656761,11.9301141530017,9.88941982610798,62.0600599072671,0,23.1953973917699,3.10885852579274,49.8749060055595,"BU71FL","BDI",2016,12
"muramvya",28,98.0526785,72.0349470084265,23.531704911301,24.4024440393028,16.4905908955513,47.6325029691237,18.9047673854497,25.9128053822765,118.157088634576,0,56.7240021945834,10.5791588936423,84.6858470446051,"BU71FL","BDI",2016,12
"muyinga",34,240.7145855,128.580986159766,23.7030423973303,48.2158734830798,17.9361143286077,80.3651126766864,18.9010714799083,82.1230230609989,175.038949258534,13.0610893990088,83.3706575671509,43.319012576066,117.411212777307,"BU71FL","BDI",2016,12
"mwaro",28,78.8152005,38.2898443552818,16.3909817081504,17.4841653800018,11.4032019435487,20.80567897528,13.5192819584933,6.16352020730705,70.4161685032566,0,39.8344411893572,0,47.3034716139269,"BU71FL","BDI",2016,12
"ngozi",35,225.489965,133.665517499524,29.1219715536292,42.4772494864683,16.3714034126444,91.1882680130561,22.5380208612681,76.5864532544111,190.744581744638,10.3892987976852,74.5652001752514,47.0137471249706,135.362788901142,"BU71FL","BDI",2016,12
"rumonge",28,159.636804,40.242313122458,18.0942269606656,0,0,40.242313122458,18.0942269606656,4.77762827955344,75.7069979653625,0,0,4.77762827955344,75.7069979653625,"BU71FL","BDI",2016,12
"rutana",29,118.407608,84.1285968479495,31.1567848302149,35.4194005844624,23.2371524902532,48.709196263487,18.6554592140696,23.0612985807283,145.195895115171,0,80.9642194653587,12.1444962039105,85.2738963230636,"BU71FL","BDI",2016,12
"ruyigi",30,168.3212375,53.1916732869154,19.1172035332958,8.3113546500631,6.44826951174556,44.8803186368523,15.9498815154484,15.7219543616556,90.6613922121753,0,20.9499628930844,13.6185508665736,76.1420864071311,"BU71FL","BDI",2016,12
"bubanza",28,308.892929,46.4092618678733,15.936488412986,19.8415969567241,8.38417672738166,26.5676649111492,9.44046211640147,15.1737445784208,77.6447791573258,3.40861057105607,36.2745833423922,8.0643591630023,45.0709706592961,"BU71FL","BDI",2016,24
"bujumburamairie",33,273.7362275,84.5519797837664,27.4744777998057,37.2760598521801,17.235038911065,47.2759199315862,16.6083256823659,30.7020032961472,138.401956271386,3.49538358649283,71.0567361178674,14.7236015941491,79.8282382690234,"BU71FL","BDI",2016,24
"bujumburarural",30,331.513829,41.3848961465081,15.2564772051662,12.7885766116864,5.72836411050406,28.5963195348217,15.6436639441762,11.4822008243823,71.2875914686339,1.56098295509842,24.0161702682743,0,59.2579008654071,"BU71FL","BDI",2016,24
"bururi",28,140.53873,44.5309280113498,13.9856922953372,10.6695712989579,7.12737071179508,33.8613567123919,11.5083238736068,17.118971112489,71.9428849102107,0,24.6392178940763,11.3050419201225,56.4176715046613,"BU71FL","BDI",2016,24
"cankuzo",28,184.8091095,96.4145667942394,20.1821466010056,46.0167089328462,14.152763191072,50.3978578613932,11.6022855108534,56.8575594562685,135.97157413221,18.2772930783451,73.7561247873473,27.6573782601206,73.1383374626658,"BU71FL","BDI",2016,24
"cibitoke",31,333.766323,87.0571862705228,20.9695353049294,24.5940750589148,12.4292369938305,62.463111211608,14.4179540832941,45.9568970728613,128.157475468184,0.232770551006922,48.9553795668227,34.2039212083516,90.7223012148645,"BU71FL","BDI",2016,24
"gitega",35,495.07583,114.625290231923,17.609210499278,21.1313951642519,9.35908401440853,93.4938950676708,16.3281486709463,80.1112376533378,149.139342810508,2.7875904960112,39.4751998324926,61.4907236726161,125.497066462726,"BU71FL","BDI",2016,24
"karusi",31,297.3784995,67.1195523586893,14.970445617215,7.86280112358963,5.45534156609059,59.2567512350996,11.6442328827712,37.777478948948,96.4616257684306,0,18.5552705931272,36.4340547848681,82.0794476853312,"BU71FL","BDI",2016,24
"kayanza",33,352.0543935,60.9190603215348,12.3251947998997,8.42801582591242,5.19533587396687,52.4910444956224,12.4839553504182,36.7616785137314,85.0764421293383,0,18.6108741388875,28.0224920088027,76.9595969824421,"BU71FL","BDI",2016,24
"kirundo",35,442.892139,151.210337930522,21.5693672970335,38.6645426551587,10.031623554844,112.545795275363,16.3618247235679,108.934378028336,193.486297832708,19.0025604876644,58.326524822653,80.4766188171703,144.614971733556,"BU71FL","BDI",2016,24
"makamba",30,333.5300665,40.334589745339,10.4551019524321,6.45311237630206,4.17007806668438,33.8814773690369,9.12157177029405,19.842589918572,60.826589572106,0,14.6264653870035,16.0031966992606,51.7597580388133,"BU71FL","BDI",2016,24
"muramvya",28,188.464332,74.7920163056532,16.424390243762,22.1935522526353,10.3263845077295,52.598464053018,16.1497514729005,42.6002114278797,106.983821183427,1.95383861748536,42.4332658877852,20.944951166133,84.251976939903,"BU71FL","BDI",2016,24
"muyinga",34,480.9635305,121.84547198289,19.8411795511627,33.1719433766922,10.9710267514962,88.6735286061981,16.4813114565231,82.9567600626114,160.734183903169,11.6687309437597,54.6751558096247,56.3701581514127,120.976899060983,"BU71FL","BDI",2016,24
"mwaro",28,157.0673945,48.7853590379992,16.5594469338578,34.3558318846373,15.3367954668877,14.4295271533619,6.87439045202455,16.3288430476379,81.2418750283605,4.29571276953731,64.4159509997372,0.955721867393789,27.90333243933,"BU71FL","BDI",2016,24
"ngozi",35,470.2997655,107.857450054753,19.8208597783351,26.0452979111681,9.5035689440377,81.8121521435847,15.2631804988645,69.008564889216,146.70633522029,7.41830278085422,44.672293041482,51.8963183658102,111.727985921359,"BU71FL","BDI",2016,24
"rumonge",28,296.699581,35.9685947287991,13.0088380133899,1.4872484771052,1.50357099758771,34.4813462516939,12.9695665327548,10.471272222555,61.4659172350432,0,4.4342476323771,9.06099584749449,59.9016966558933,"BU71FL","BDI",2016,24
"rutana",29,226.895569,69.6809758041673,21.5788335221835,25.1767146673543,14.0341909892369,44.504261136813,14.5133405824658,27.3864621006877,111.975489507647,0,52.6837290062587,16.0581135951801,72.9504086784459,"BU71FL","BDI",2016,24
"ruyigi",30,340.7626055,60.8232150144924,12.3897803408502,13.409188468011,6.19672865441691,47.4140265464813,11.8997893810117,36.5392455464259,85.1071844825589,1.26360030535391,25.5547766306682,24.0904393596984,70.7376137332643,"BU71FL","BDI",2016,24
"bubanza",28,449.698736,55.3379567731411,16.3878370031613,20.1235789108378,9.35089599075678,35.2143778623034,9.4224239761066,23.217796246945,87.4581172993372,1.79582276895447,38.4513350527211,16.7464268691344,53.6823288554723,"BU71FL","BDI",2016,36
"bujumburamairie",33,411.350531,86.4887891632338,29.3758458097536,50.2469024404882,26.4663953033372,36.2418867227456,12.0402936075861,28.9121313761167,144.065446950351,0,102.121037235029,12.6429112518769,59.8408621936143,"BU71FL","BDI",2016,36
"bujumburarural",30,454.9558885,35.9679640255496,12.0547757789345,12.4825947823731,4.97809658490987,23.4853692431765,11.4953032894184,12.3406034988381,59.5953245522611,2.72552547594972,22.2396640887964,0.954574795916368,46.0161636904367,"BU71FL","BDI",2016,36
"bururi",28,214.563674,47.6568955675867,11.5167869379871,20.9118855785439,9.60239334132644,26.7450099890428,9.17668038976892,25.0839931691319,70.2297979660414,2.09119462954411,39.7325765275437,8.75871642509567,44.7313035529898,"BU71FL","BDI",2016,36
"cankuzo",28,268.3525575,82.0301280085998,16.1000041112753,38.4235167946927,10.6001628340495,43.606611213907,9.38825372456522,50.4741199505002,113.586136066699,17.6471976399556,59.1998359494298,25.2056339137592,62.0075885140549,"BU71FL","BDI",2016,36
"cibitoke",31,489.2788715,81.5671985477828,15.6329047669368,23.935617665436,8.68167750096269,57.6315808823468,11.5036462848044,50.9267052045867,112.207691890979,6.91952976354915,40.9517055673229,35.0844341641302,80.1787276005634,"BU71FL","BDI",2016,36
"gitega",35,697.008278,104.088952024733,14.29529142696,21.6471532351012,7.47822376673157,82.4417987896314,13.3118927177219,76.0701808278909,132.107723221574,6.9898346523073,36.304471817895,56.3504890628964,108.533108516366,"BU71FL","BDI",2016,36
"karusi",31,439.9217075,65.9701894257186,10.7996941031644,12.5481850654073,5.05101718758638,53.4220043603113,9.54186761918925,44.8027889835164,87.1375898679209,2.64819137773805,22.4481787530766,34.7199438267004,72.1240648939222,"BU71FL","BDI",2016,36
"kayanza",33,511.4229125,61.3069550024251,10.9078517057058,13.5762356951499,5.19559778768949,47.7307193072753,9.83687746451763,39.9275656592417,82.6863443456085,3.39286403127845,23.7596073590213,28.4504394768207,67.0109991377298,"BU71FL","BDI",2016,36
"kirundo",35,638.6398945,128.542650153722,17.6656391096136,32.097948588146,7.73640493115602,96.4447015655759,13.5564358503374,93.9179974988792,163.167302808565,16.9345949230802,47.2613022532118,69.8740872989146,123.015315832237,"BU71FL","BDI",2016,36
"makamba",30,492.8234145,45.2956324778105,8.36169927473425,8.08298851636644,4.62316567104061,37.2126439614441,6.99646416951885,28.9067018993314,61.6845630562897,0,17.144393231606,23.4995741891872,50.925713733701,"BU71FL","BDI",2016,36
"muramvya",28,273.8009295,69.5375442920209,13.2794091058537,22.0338806410078,7.89988451292358,47.503663651013,13.3159581471652,43.5099024445476,95.5651861394941,6.55010699567762,37.517654286338,21.4043856825693,73.6029416194568,"BU71FL","BDI",2016,36
"muyinga",34,708.924302,118.434644466967,17.9611462339787,36.6215813546761,10.4495143172336,81.813063112291,14.338387938092,83.2307978483689,153.638491085565,16.1405332928983,57.102629416454,53.7098227536308,109.916303470951,"BU71FL","BDI",2016,36
"mwaro",28,225.326878,42.9829588638432,11.8258853507736,26.8686232807078,10.8194916475502,16.1143355831354,6.59597003588034,19.804223576327,66.1616941513594,5.66241965150938,48.0748269099062,3.18623431280994,29.0424368534609,"BU71FL","BDI",2016,36
"ngozi",35,646.5775285,110.600877245066,17.8168878635717,28.0466814893336,8.90157744931243,82.5541957557323,13.2073144671327,75.6797770324653,145.521977457666,10.5995896886812,45.4937732899859,56.6678594001521,108.440532111312,"BU71FL","BDI",2016,36
"rumonge",28,464.749285,42.5139716342215,12.548654903242,9.0278890907815,4.70931806768976,33.48608254344,9.99662719844753,17.9186080238672,67.1093352445759,0,18.2581525034534,13.8926932344829,53.0794718523972,"BU71FL","BDI",2016,36
"rutana",29,338.2929645,71.9232953658643,12.4808905964535,25.3446861145113,10.8411298049466,46.578609251353,12.9630628972524,47.4607497968154,96.3858409349131,4.09607169681597,46.5933005322065,21.1710059727383,71.9862125299677,"BU71FL","BDI",2016,36
"ruyigi",30,475.3238345,64.6609445242663,12.1433680902569,13.969764438564,4.85541671453564,50.6911800857023,11.0570428937215,40.8599430673628,88.4619459811698,4.45314767807418,23.4863811990539,29.0193760140081,72.3629841573965,"BU71FL","BDI",2016,36
"bubanza",28,600.412035,54.6787812228932,16.7964956494037,21.4394353371015,10.1153128001444,33.2393458857917,8.75304145357702,21.7576497500619,87.5999126957245,1.61342224881849,41.2654484253844,16.0833846367807,50.3953071348026,"BU71FL","BDI",2016,48
"bujumburamairie",33,522.5123545,71.4970737627305,22.9899251572399,41.0369320750673,20.528396313359,30.4601416876632,10.4367950382957,26.4368204545403,116.557327070921,0.801275300883702,81.272588849251,10.0040234126036,50.9162599627227,"BU71FL","BDI",2016,48
"bujumburarural",30,609.3881055,38.5343208040019,9.50960857931944,12.9170620971367,4.43452130490354,25.6172587068652,8.66394605295003,19.8954879885358,57.173153619468,4.22540033952579,21.6087238547477,8.6359244430831,42.5985929706472,"BU71FL","BDI",2016,48
"bururi",28,287.866823,46.147162919568,9.09053816439006,20.5007507933625,7.73081470275947,25.6464121262055,7.15131957212598,28.3297081173635,63.9646177217725,5.34835397595396,35.6531476107711,11.6298257648386,39.6629984875724,"BU71FL","BDI",2016,48
"cankuzo",28,349.723835,86.4852086092581,13.3206234794904,37.0651717232827,8.37031095049944,49.4200368859754,8.76888596156508,60.3767865894569,112.593630629059,20.6593622603038,53.4709811862616,32.2330204013078,66.6070533706429,"BU71FL","BDI",2016,48
"cibitoke",31,667.210126,89.1815729551343,14.5371840684424,25.7503421043703,8.18885757935986,63.431230850764,11.4534211382378,60.6886921809873,117.674453729281,9.70018124882495,41.8005029599156,40.982525419818,85.87993628171,"BU71FL","BDI",2016,48
"gitega",35,906.081638,104.966938254774,16.0190848095195,22.729452994389,6.72399941237961,82.2374852603851,15.0705278539049,73.5695320281158,136.364344481432,9.55041414612498,35.9084918426531,52.6992506667314,111.775719854039,"BU71FL","BDI",2016,48
"karusi",31,605.2619465,66.3257441931415,10.7034602025874,17.9584162904251,5.67974603970116,48.3673279027164,8.77066460172403,45.3469621960702,87.3045261902129,6.82611405261082,29.0907185282394,31.1768252833373,65.5578305220955,"BU71FL","BDI",2016,48
"kayanza",33,670.417317,55.2716351079957,9.66753125826908,14.242661634589,5.30936440053417,41.0289734734067,8.34388341736304,36.3232738417883,74.2199963742031,3.83630740954204,24.649015859636,24.6749619753751,57.3829849714383,"BU71FL","BDI",2016,48
"kirundo",35,865.1725925,125.765037429366,15.845631035201,31.3812240879556,7.28071326922024,94.3838133414106,12.3395021409475,94.7076006003723,156.82247425836,17.1110260802839,45.6514220956273,70.1983891451535,118.569237537668,"BU71FL","BDI",2016,48
"makamba",30,622.8620685,44.455441738564,7.81291423877438,8.52547501052394,4.163830882135,35.92996672804,6.88161299558461,29.1421298305662,59.7687536465618,0.364366481539342,16.6865835395085,22.4420052566942,49.4179281993859,"BU71FL","BDI",2016,48
"muramvya",28,371.400118,68.9326684514733,12.0490054407018,18.2452513383423,6.08629954124364,50.6874171131309,12.3653181310602,45.3166177876978,92.5487191152488,6.31610423750481,30.1743984391799,26.4513935762529,74.923440650009,"BU71FL","BDI",2016,48
"muyinga",34,945.6807535,111.947051945883,14.4518856555183,36.0999384556048,8.05042784617302,75.8471134902778,11.7620982581636,83.6213560610667,140.272747830699,20.3210998771057,51.8787770341039,52.7934009042771,98.9008260762785,"BU71FL","BDI",2016,48
"mwaro",28,312.533734,47.0135401709923,10.8898727401088,21.5851195122508,8.52098804229166,25.4284206587416,8.4969348827039,25.6693896003791,68.3576907416056,4.88398294935914,38.2862560751425,8.7744282886419,42.0824130288412,"BU71FL","BDI",2016,48
"ngozi",35,846.9236695,106.626084715699,16.1768693228444,25.0354308936928,6.84130354454812,81.590653822006,12.8371949703435,74.9194208429238,138.332748588474,11.6264759463785,38.4443858410072,56.4297516801327,106.751555963879,"BU71FL","BDI",2016,48
"rumonge",28,611.0555055,46.2995782296081,11.9987223931184,9.75172622841216,4.09767403655123,36.5478520011959,10.2261981047218,22.782082339096,69.8170741201201,1.72028511677175,17.7831673400526,16.5045037159412,56.5912002864506,"BU71FL","BDI",2016,48
"rutana",29,439.46027,73.5244216179527,12.3797671863993,20.5271570965903,8.1642892627565,52.9972645213624,12.822051019059,49.2600779326101,97.7887653032953,4.52515014158758,36.5291640515931,27.8660445240068,78.1284845187179,"BU71FL","BDI",2016,48
"ruyigi",30,597.3145375,62.0523941304155,10.8334198974603,12.6138349679795,3.98731415750302,49.438559162436,10.3702737209569,40.8188911313934,83.2858971294377,4.79869921927359,20.4289707166854,29.1128226693604,69.7642956555116,"BU71FL","BDI",2016,48
"bubanza",28,756.317551,58.1927267930237,14.2376736637459,23.6717698489586,8.48691833253209,34.5209569440651,7.99238938924151,30.2868864120817,86.0985671739656,7.03740991719569,40.3061297807215,18.8558737411517,50.1860401469784,"BU71FL","BDI",2016,60
"bujumburamairie",33,659.3456735,77.0478630016544,25.8831152365155,39.6939451518218,19.8736153530385,37.3539178498327,9.19500523262038,26.3169571380841,127.778768865225,0.741659059866393,78.6462312437772,19.3317075938967,55.3761281057686,"BU71FL","BDI",2016,60
"bujumburarural",30,766.2465845,40.6164852546478,12.0927507680659,18.198140496899,6.48071201595079,22.4183447577488,7.08095941139607,16.9146937492386,64.318276760057,5.49594494563547,30.9003360481626,8.53966431141247,36.2970252040851,"BU71FL","BDI",2016,60
"bururi",28,368.045114,45.5780753327374,8.72050676711678,21.952947322648,8.94783264001256,23.6251280100893,5.81149475932603,28.4858820691885,62.6702685962863,4.41519534822343,39.4906992970727,12.2345982818103,35.0156577383684,"BU71FL","BDI",2016,60
"cankuzo",28,436.4382175,94.4782946290074,14.982946705967,41.9306405035439,10.1796302727203,52.5476541254635,8.77179096502732,65.111719085312,123.844870172703,21.9785651690121,61.8827158380757,35.3549438340099,69.740364416917,"BU71FL","BDI",2016,60
"cibitoke",31,843.570435,90.8635328278248,14.1711785555208,24.5857869592122,6.7759075664537,66.2777458686125,11.2663673283975,63.0880228590041,118.639042796645,11.305008128963,37.8665657894615,44.1956659049534,88.3598258322717,"BU71FL","BDI",2016,60
"gitega",35,1106.1735235,107.775156823861,16.3359172231946,25.4325025887315,7.11990370545179,82.3426542351299,14.6204803787918,75.7567590663999,139.793554581323,11.477491326046,39.387513851417,53.686512692698,110.998795777562,"BU71FL","BDI",2016,60
"karusi",31,770.876868,58.2660063734048,8.24895100896799,15.9167572790626,4.48673889218839,42.3492490943422,7.1261579238386,42.0980623958276,74.4339503509821,7.12274905037339,24.7107655077519,28.3819795636186,56.3165186250659,"BU71FL","BDI",2016,60
"kayanza",33,811.955338,56.632182376068,8.53097625479358,18.450863365098,5.27274978918188,38.18131901097,7.71554995045286,39.9114689166726,73.3528958354635,8.11627377830157,28.7854529518945,23.0588411080824,53.3037969138576,"BU71FL","BDI",2016,60
"kirundo",35,1089.363526,132.895238260732,14.5202039834284,32.0228157703162,6.7621990077376,100.872422490416,11.425818682019,104.435638453212,161.354838068252,18.7689057151505,45.2767258254818,78.4778178736587,123.267027107173,"BU71FL","BDI",2016,60
"makamba",30,786.3644995,42.043749956851,7.17168571180535,8.43998426203115,4.33984218475048,33.6037656948199,6.52542220228419,27.9872459617125,56.1002539519895,0,16.9460749441421,20.8139381783429,46.3935932112969,"BU71FL","BDI",2016,60
"muramvya",28,472.1911755,71.6773974766439,11.3982711238639,24.9426558798535,6.06338929476823,46.7347415967904,9.51174854216944,49.3367860738708,94.0180088794171,13.0584128621077,36.8268988975992,28.0917144541383,65.3777687394425,"BU71FL","BDI",2016,60
"muyinga",34,1184.7878245,104.659947594292,11.939481520679,32.4239380297582,6.84425261947768,72.2360095645336,9.84138689567981,81.2585638137609,128.061331374823,19.0092028955819,45.8386731639344,52.9468912490012,91.525127880066,"BU71FL","BDI",2016,60
"mwaro",28,396.639547,43.4268120618304,8.88358811837445,20.3234046150219,6.70953463158426,23.1034074468085,7.13283680471776,26.0149793498165,60.8386447738443,7.17271673711676,33.474092492927,9.1230473095617,37.0837675840553,"BU71FL","BDI",2016,60
"ngozi",35,1062.243327,105.916799748,15.401850736654,20.6163088469089,5.46698993447697,85.3004909010909,12.8116226875288,75.7291723041578,136.104427191842,9.901008575334,31.3316091184837,60.1897104335345,110.411271368647,"BU71FL","BDI",2016,60
"rumonge",28,768.9249575,49.189349717825,9.83959471447019,9.14990329209076,3.39045028267271,40.0394464257342,8.87891051026512,29.9037440774634,68.4749553581865,2.50462073805225,15.7951858461293,22.6367818256146,57.4421110258538,"BU71FL","BDI",2016,60
"rutana",29,567.2274725,68.0001620050493,11.0875008698768,19.5946027631798,6.09310275221449,48.4055592418695,11.3742342378764,46.2686603000907,89.7316637100079,7.65212136883941,31.5370841575202,26.1120601356317,70.6990583481073,"BU71FL","BDI",2016,60
"ruyigi",30,759.871769,67.555942082885,8.99743085155691,15.5955076678207,3.76743617050636,51.9604344150642,8.63978460029839,49.9209776138334,85.1909065519365,8.21133277362826,22.9796825620132,35.0264565984794,68.8944122316491,"BU71FL","BDI",2016,60
"atacoradonga",32,158.63933,169.951838553375,27.3206238376282,35.1188825620986,13.1817647506974,134.832955991276,24.6360679002538,116.403415831624,223.500261275126,9.28262365073173,60.9551414734654,86.5462629067789,183.119649075774,"BJ41FL","BEN",2001,12
"atlantique",66,228.677012,124.712893683537,16.7836510921393,38.3610946429543,11.452318995818,86.3517990405826,14.658865975578,91.8169375429439,157.60884982413,15.9145494111511,60.8076398747575,57.6204217284498,115.083176352715,"BJ41FL","BEN",2001,12
"borgoualibori",39,198.598982,198.570948506895,35.5115524568648,40.1437908679713,16.994423169516,158.427157638924,28.2641341676172,128.96830569144,268.17359132235,6.83472145571986,73.4528602802228,103.029454670394,213.824860607454,"BJ41FL","BEN",2001,12
