"era","n","mean_month","pct_july_to_november","mean_map_minus_measured","sahel_share_pct"
"2009-2012",130,5.45846752452588,32.3076923076923,-0.217278021035573,25.3846153846154
"2013-2018",235,7.43325873896981,44.6808510638298,2.46196349521012,37.0212765957447
"2019-2024",193,7.42381426141463,38.860103626943,6.93991925833441,18.1347150259067
