"iso3","state","key","year","series","exposure_source","pfpr_pct","under5_person_years","ihme_under5_deaths","attributable_under5_deaths","counterfactual_under5_deaths","attributable_fraction","ihme_malaria_rate_per100000","ihme_malaria_rate_lower","ihme_malaria_rate_upper","ihme_malaria_deaths","any_current_pfpr_outside_central95","any_zero_below_observed_support","any_negative_attributable_band","model_over_ihme_malaria","attributable_rate_per100000","ihme_malaria_share_of_allcause"
"NGA","Imo","imo",2024,"map_full","MAP",30.0971355588315,1600320.31053538,22304.8903897867,7263.29225050104,15041.5981392857,0.325636760529738,416.40013908824,207.8359413461,609.8811949545,6663.73599892666,FALSE,TRUE,FALSE,1.08997298987699,453.864904587204,0.298756724757453
"NGA","Zamfara","zamfara",2024,"map_full","MAP",34.6814501326872,787829.609010779,20179.4627490544,6613.08254832293,13566.3802007314,0.32771350905429,382.28330943247,59.34800721624,755.66174107797,3011.7411020153,FALSE,TRUE,FALSE,2.1957672735873,839.405180090464,0.149247833773792
"NGA","Ogun","ogun",2024,"map_full","MAP",23.0610670171334,2047073.09638667,29614.4280519417,6292.46054745759,23321.9675044842,0.212479556803226,261.76921631223,105.27982946653,419.32625185371,5358.60720174989,FALSE,TRUE,FALSE,1.17427165503057,307.388170875018,0.18094582790359
"NGA","Benue","benue",2024,"map_full","MAP",29.6189343353326,1582468.45314582,23741.1641181418,5680.97009132274,18060.1940268191,0.239287764620675,275.64314149171,81.56534150852,469.54571504484,4361.96575736641,FALSE,TRUE,FALSE,1.30238759479687,358.994208069641,0.183730070507925
"NGA","Nasarawa","nasarawa",2024,"map_full","MAP",28.7946737320367,1049913.83293037,19142.3193264844,5229.95870952129,13912.3606169631,0.273214474187847,305.04405170737,80.00842293321,572.50438840466,3202.69969540696,FALSE,TRUE,FALSE,1.63298442155587,498.132184326418,0.167309908521684
"NGA","FCT (Abuja)","fct",2024,"map_full","MAP",25.3431153011793,1013477.50040093,17161.3457524102,4576.86752339284,12584.4782290174,0.266696306305119,335.37150807149,95.54701744817,658.4705902348,3398.91477705982,FALSE,TRUE,FALSE,1.34656730856664,451.600308993762,0.198056424367679
"NGA","Gombe","gombe",2024,"map_full","MAP",23.2960463398307,678677.282158504,15302.3375764205,4542.17639101784,10760.1611854026,0.296828923576809,357.58517604081,82.19985836729,807.52209705972,2426.84935415547,FALSE,TRUE,FALSE,1.87163508243324,669.268960436047,0.158593374511292
"NGA","Yobe","yobe",2024,"map_full","MAP",26.5140228746164,903232.498717039,16061.8273972182,4450.86168761036,11610.9657096078,0.277108051128804,288.92441488142,66.46034694012,593.53860228115,2609.65921193703,FALSE,TRUE,FALSE,1.70553368319179,492.770321476742,0.162475859526981
"NGA","Abia","abia",2024,"map_full","MAP",29.3385490348385,691092.403994853,13062.5703933215,4299.2788242625,8763.29156905899,0.329129619577828,514.85316421968,242.27973296835,837.51071395076,3558.11110964936,FALSE,TRUE,FALSE,1.2083037015351,622.0989840737,0.272389813223017
"NGA","Borno","borno",2024,"map_full","MAP",18.9105232538524,852925.462272557,13264.0347742775,3135.8562038157,10128.1785704618,0.236417972146526,285.69200498076,71.01273462892,577.88132389409,2436.73985415788,FALSE,TRUE,FALSE,1.28690643708432,367.658880233267,0.183710303510616
"NGA","Ebonyi","ebonyi",2024,"map_full","MAP",26.0077534160741,442171.756845013,9227.8432234721,2744.3446471404,6483.49857633171,0.297398273971521,339.66752271492,100.97264366109,726.31944885786,1501.9138526205,FALSE,TRUE,FALSE,1.8272317299372,620.651275133868,0.162758926029454
"NGA","Adamawa","adamawa",2024,"map_full","MAP",24.3095856120304,556033.558641345,10734.1437029198,2739.47594490262,7994.66775801714,0.255211409565671,353.45279347754,84.57155244492,663.09634058538,1965.31614569041,FALSE,TRUE,FALSE,1.39391107680553,492.681763956202,0.183090165371629
"NGA","Anambra","anambra",2024,"map_full","MAP",21.7136200822191,859475.401588528,9548.6404180613,2506.10237992212,7042.53803813918,0.262456461883497,290.14801254314,112.85217503435,441.39005617737,2493.75079600629,FALSE,TRUE,FALSE,1.0049530145256,291.585119863839,0.261162918156322
"NGA","Rivers","rivers",2024,"map_full","MAP",26.6094897166155,417019.127511268,8576.29611237255,2408.32702490934,6167.96908746322,0.28081201877288,503.33713575903,159.51732973755,839.681285326,2099.01213198251,FALSE,TRUE,FALSE,1.14736212726635,577.509966816633,0.244745762562277
"NGA","Oyo","oyo",2024,"map_full","MAP",26.4300347178255,790988.272700056,8565.10649130806,2352.37323051398,6212.73326079408,0.274646115947442,239.55768117042,92.91191433541,359.26145828299,1894.87316441021,FALSE,TRUE,FALSE,1.24144099705278,297.396726563859,0.221231711051479
"NGA","Delta","delta",2024,"map_full","MAP",20.0233537267664,583561.111380461,9654.35567851072,2207.29485287789,7447.06082563283,0.228632021274193,320.05605825616,79.61710606928,619.81028683582,1867.72269060014,FALSE,TRUE,FALSE,1.1818108030634,378.245707233018,0.193459072028747
"NGA","Ondo","ondo",2024,"map_full","MAP",31.9566648029974,472970.696708927,6211.53371172841,1970.59233619312,4240.94137553529,0.317247306003075,340.53124459002,136.36452781369,522.97297296441,1610.613000049,FALSE,TRUE,FALSE,1.22350455145536,416.641527668648,0.259293932029684
"NGA","Edo","edo",2024,"map_full","MAP",28.0797252309271,481143.122124925,7316.73529375472,1964.82282571141,5351.91246804332,0.268538186339542,322.79462927017,99.93479038421,531.52097477742,1553.10415732207,FALSE,TRUE,FALSE,1.26509404823128,408.365564290714,0.212267369935843
"NGA","Enugu","enugu",2024,"map_full","MAP",20.5886799519834,573862.243099442,6832.45752140322,1843.01368926145,4989.44383214176,0.269743892806953,297.39630774769,105.81290039331,512.38445847781,1706.64512253581,FALSE,TRUE,FALSE,1.07990446574096,321.159600831603,0.249784959099945
"NGA","Osun","osun",2024,"map_full","MAP",26.6930395242069,557935.188846158,6791.52193452783,1765.1766851925,5026.34524933534,0.259908854334756,222.44234285813,60.18911323442,396.27172344674,1241.08410569933,FALSE,TRUE,FALSE,1.42228611025347,316.376654579358,0.182740204281709
"NGA","Kogi","kogi",2024,"map_full","MAP",25.3386039692607,365652.07356632,5276.91803184335,1386.1404589569,3890.77757288645,0.262679929950075,277.25252434939,91.42263699273,504.80000194108,1013.77960429851,FALSE,TRUE,FALSE,1.36729961135492,379.087268790091,0.19211585212825
"NGA","Kwara","kwara",2024,"map_full","MAP",23.9522863197281,456838.892173277,4643.53296760753,1157.89190013237,3485.64106747516,0.249355804773998,211.73647413699,73.97332934452,350.4306097852,967.294562774182,FALSE,TRUE,FALSE,1.19704167137212,253.457382891381,0.208310045287039
"NGA","Lagos","lagos",2024,"map_full","MAP",10.6486879119016,603761.818266977,8500.69541253775,1100.46882222108,7400.22659031668,0.129456329019622,270.72560691469,84.41484373728,446.87138509594,1634.53784682244,FALSE,TRUE,FALSE,0.673259921365785,182.268700823088,0.192282838932406
"NGA","Ekiti","ekiti",2024,"map_full","MAP",29.24066839713,210524.808365059,3690.54480261126,1080.50805376517,2610.0367488461,0.292777384249785,434.17128559786,156.58498372579,707.82518394696,914.038266981008,FALSE,TRUE,FALSE,1.18212562077296,513.245000509165,0.247670280641025
"NGA","Cross River","crossriver",2024,"map_full","MAP",31.0693055166162,282050.927293291,3633.56781669948,1013.55394169594,2620.01387500354,0.278941798481854,298.14262017142,112.97246485267,497.71180096104,840.914024850005,FALSE,TRUE,FALSE,1.20530031815883,359.351394949321,0.231429291338738
"NGA","Akwa Ibom","akwaibom",2024,"map_full","MAP",31.2500767570482,279284.886360765,3523.18390250825,907.668623356717,2615.51527915153,0.257627375826315,300.07457485043,149.42969491831,413.71462013319,838.062935368573,FALSE,TRUE,FALSE,1.08305544255758,324.997401464911,0.237870902728618
"NGA","Bayelsa","bayelsa",2024,"map_full","MAP",26.0784711110067,94845.7358089092,1597.61574843174,426.533272895081,1171.08247553666,0.266981139434671,283.31217588466,73.01860918909,588.39326212694,268.709517854037,FALSE,TRUE,FALSE,1.58733965324881,449.712651029921,0.168194084289548
