"year","iso3","country","previous_deaths","rerun_deaths","difference_deaths"
2024,"BFA","Burkina Faso",12920.7417228665,10892.9435343529,-2027.79818851365
2024,"BWA","Botswana",1.28835985605279,0.998203315302788,-0.290156540750002
2024,"CAF","Central African Republic",8596.50927857181,7496.6383292574,-1099.87094931441
2024,"CIV","Cote d'Ivoire",16930.6516900349,14343.1504753856,-2587.50121464934
2024,"CMR","Cameroon",21671.2753328685,18440.9971427378,-3230.27819013072
2024,"COD","Democratic Republic of the Congo",65442.4084363058,57203.4299637434,-8238.97847256235
2024,"COG","Congo",1934.47066427054,1641.16077302856,-293.309891241977
2024,"COM","Comoros",24.8073593318549,19.6857166583815,-5.12164267347336
2024,"CPV","Cape Verde",,,
2024,"DJI","Djibouti",74.0709803923049,59.3261449788729,-14.744835413432
2024,"ERI","Eritrea",233.98151131937,181.233471724172,-52.7480395951978
2024,"ETH","Ethiopia",8519.14268709993,6835.77470675632,-1683.36798034361
2024,"GAB","Gabon",340.823421878036,287.50836151307,-53.315060364966
2024,"GHA","Ghana",6948.00740968245,5809.40622831926,-1138.60118136319
2024,"GIN","Guinea",10787.5204895062,9070.58203016984,-1716.93845933636
2024,"GMB","The Gambia",373.083936291466,302.704169731851,-70.3797665596145
2024,"GNB","Guinea-Bissau",459.726766975312,369.218069705195,-90.5086972701169
2024,"GNQ","Equatorial Guinea",516.926536419562,437.048067040908,-79.878469378654
2024,"KEN","Kenya",2311.80718170996,1854.02413588489,-457.783045825071
2024,"LBR","Liberia",2669.44645302479,2206.38835777185,-463.058095252937
2024,"LSO","Lesotho",,,
2024,"MDG","Madagascar",7728.04935214124,6256.8146128477,-1471.23473929354
2024,"MLI","Mali",19907.9857492133,16625.2240198216,-3282.76172939175
2024,"MOZ","Mozambique",17755.4406237386,15147.8233718827,-2607.61725185586
2024,"MRT","Mauritania",172.010945607453,137.382049530258,-34.6288960771948
2024,"MWI","Malawi",7547.09193144657,6338.43528900945,-1208.65664243712
2024,"NAM","Namibia",34.994538961454,27.2538723632514,-7.74066659820262
2024,"NER","Niger",37159.2378384164,30704.5160289847,-6454.72180943174
2024,"NGA","Nigeria",210621.698572602,178934.347548604,-31687.3510239981
2024,"RWA","Rwanda",916.233137136729,720.404869202292,-195.828267934437
2024,"SEN","Senegal",1804.28844018566,1464.17353488325,-340.114905302412
2024,"SLE","Sierra Leone",8019.32327761211,6931.49106878641,-1087.8322088257
2024,"SOM","Somalia",4129.1914803935,3233.78656435996,-895.404916033542
2024,"SSD","South Sudan",10539.1751864332,8824.60801975283,-1714.56716668037
2024,"STP","Sao Tome and Principe",,,
2024,"SWZ","Swaziland",36.9255200726478,29.1648391870697,-7.76068088557809
2024,"TCD","Chad",18832.1584761611,15543.0340373189,-3289.12443884223
2024,"TGO","Togo",3683.45824965022,3104.76517043309,-578.693079217131
2024,"TZA","Tanzania",9251.65540575739,7542.30409061797,-1709.35131513942
2024,"UGA","Uganda",22843.4563955438,19307.4808611781,-3535.97553436572
2024,"ZMB","Zambia",6778.89305479741,5571.810121893,-1207.08293290441
2024,"ZWE","Zimbabwe",1112.29010486455,881.736324444536,-230.553780420014
