"iso3","age_band","Location","pfpr_pct","ihme_deaths","implied_person_years","ihme_rate_per100000","age_mapping","status","map_population_coverage_within_raster","map_coverage_below_95pct","population_weight_year","log_hr_se","log_hr_zero_vs_current","hr_zero_vs_current","hr_lower_95","hr_upper_95","attributable_fraction","af_lower_95","af_upper_95","counterfactual_deaths","attributable_deaths","attributable_deaths_lower_95","attributable_deaths_upper_95","counterfactual_rate_per100000","attributable_rate_per100000","attributable_rate_per100000_lower_95","attributable_rate_per100000_upper_95","zero_below_observed_support","current_pfpr_outside_central95","current_pfpr_outside_observed_support","negative_attributable_estimate","series","year","exposure_source","temporal_transport_from_pre2016_fit"
"COM","<1","Comoros",1.49344288730066,540.805742940209,1547.81585936025,34939.9277484944,"0-27 days mapped to model <1 completed month","estimated",0.977875023773357,FALSE,2020,0.00243087862853226,-0.00251890075781388,0.997484269010697,0.992743036976226,1.00224814465018,0.00251573098930269,-0.00224814465017809,0.00725696302377443,539.445221173502,1.36052176670755,-1.21580953777662,3.92460727956196,34852.0282894935,87.8994590008843,-78.5500116453865,253.557763724174,TRUE,TRUE,FALSE,FALSE,"map_full",2005,"MAP",FALSE
"CPV","<1","Cape Verde",,207.873047628137,911.673425628789,22801.262138881,"0-27 days mapped to model <1 completed month","missing_MAP_no_estimate",,,2020,,,,,,,,,,,,,,,,,TRUE,,,,"map_full",2005,"MAP",FALSE
"DJI","<1","Djibouti",0.180218583070353,735.613152372711,1971.41212150773,37314.0219818733,"0-27 days mapped to model <1 completed month","estimated",0.900748542924068,TRUE,2020,0.000293675864387427,-0.000303694700017733,0.99969635141055,0.999121087076212,1.00027194696505,0.000303648589450312,-0.000271946965054948,0.0008789129237875,735.389784476612,0.223367896099071,-0.200047764242262,0.64653990652844,37302.6916317318,11.3303501415137,-10.147435031964,32.7957761583593,TRUE,TRUE,FALSE,FALSE,"map_full",2005,"MAP",FALSE
"ERI","<1","Eritrea",0.264051516629705,3422.87943153911,12827.7090800396,26683.4819076559,"0-27 days mapped to model <1 completed month","estimated",0.951453885431987,FALSE,2020,0.000430278539294512,-0.000444971589788841,0.999555127395387,0.99871251199795,1.00039845370883,0.000444872604613344,-0.000398453708826851,0.00128748800204981,3421.35668625112,1.52274528798625,-1.3638590043639,4.40691620056967,26671.6111575595,11.8707500964119,-10.6321323305197,34.3546628090201,TRUE,TRUE,FALSE,FALSE,"map_full",2005,"MAP",FALSE
"ETH","<1","Ethiopia",10.282958677834,129642.565986581,231585.320424348,55980.476547058,"0-27 days mapped to model <1 completed month","estimated",0.827728262514435,TRUE,2020,0.0158294863193275,-0.0180859196641249,0.982076649037429,0.952074764772059,1.01302395596579,0.0179233509625708,-0.0130239559657856,0.0479252352279412,127318.936776715,2323.62920986574,-1688.45907070069,6213.15047046079,54977.1188188531,1003.35772820488,-729.08726149258,2682.87750669,TRUE,FALSE,FALSE,FALSE,"map_full",2005,"MAP",FALSE
"GAB","<1","Gabon",13.5729851145187,931.823041510298,3306.57872893473,28180.8817481415,"0-27 days mapped to model <1 completed month","estimated",0.999284909726468,FALSE,2020,0.0200072260419727,-0.0246169962886118,0.975683530888531,0.938163386293177,1.01470422567698,0.024316469111469,-0.0147042256769794,0.0618366137068229,909.164395304058,22.6586462062403,-13.7017362933767,57.6207814609891,27495.6222075789,685.259540562643,-414.378045000942,1742.61029857748,TRUE,FALSE,FALSE,FALSE,"map_full",2005,"MAP",FALSE
"GHA","<1","Ghana",33.4717058296969,22482.8392052804,56211.030755955,39997.2014441285,"0-27 days mapped to model <1 completed month","estimated",0.999730304961018,FALSE,2020,0.0319975758485611,-0.0736966540100791,0.92895344540751,0.872483180309802,0.989078670179138,0.0710465545924897,0.0109213298208616,0.127516819690198,20885.5109422883,1597.32826299212,245.542502270265,2866.94015306346,37155.5380881814,2841.66335594708,436.822628882768,5100.31592466347,TRUE,FALSE,FALSE,FALSE,"map_full",2005,"MAP",FALSE
"GIN","<1","Guinea",42.9604000479577,13931.2991423451,28292.6346742107,49240.0206017003,"0-27 days mapped to model <1 completed month","estimated",0.996935005435981,FALSE,2020,0.0341090545476995,-0.087311018043593,0.916392036847773,0.857130784259459,0.979750559214315,0.0836079631522273,0.0202494407856851,0.142869215740541,12766.5315969893,1164.76754535584,282.101017050583,1990.35378271371,45123.1627736184,4116.85782808187,997.082881460046,7034.88312641298,TRUE,FALSE,FALSE,FALSE,"map_full",2005,"MAP",FALSE
"GMB","<1","The Gambia",6.80021050223797,2217.11051444337,4937.23739951562,44905.8924057588,"0-27 days mapped to model <1 completed month","estimated",0.99989435444155,FALSE,2020,0.0108117839397433,-0.0116778583370363,0.98839006320084,0.967665359124111,1.0095586328712,0.01160993679916,-0.00955863287120429,0.0323346408758891,2191.37000149393,25.7405129494406,-21.192545442451,71.6894722666841,44384.5378330181,521.354572740739,-429.238939260449,1452.01590415153,TRUE,FALSE,FALSE,FALSE,"map_full",2005,"MAP",FALSE
"GNB","<1","Guinea-Bissau",5.47134440577292,2715.25863678013,4416.99215637666,61473.0237376628,"0-27 days mapped to model <1 completed month","estimated",0.996068689009789,FALSE,2020,0.00877546602730337,-0.00933359250552986,0.990709830267165,0.973815414708454,1.00789734169678,0.00929016973283492,-0.00789734169677647,0.0261845852915459,2690.0334231759,25.2252136042334,-21.4433252497762,71.0979213633759,60901.9289131493,571.094824513477,-485.473473590374,1609.64563318806,TRUE,FALSE,FALSE,FALSE,"map_full",2005,"MAP",FALSE
"GNQ","<1","Equatorial Guinea",33.9046533846217,885.990773672731,2503.70647918205,35387.1662289335,"0-27 days mapped to model <1 completed month","estimated",0.967788791016353,FALSE,2020,0.0321216262522721,-0.0746257153242206,0.928090791489985,0.871461054618829,0.988400471464851,0.0719092085100147,0.0115995285351486,0.128538945381171,822.27987839075,63.7108952819817,10.2770752610952,113.884319665341,32842.5031139986,2544.66311493493,410.47444445056,4548.6290270953,TRUE,FALSE,FALSE,FALSE,"map_full",2005,"MAP",FALSE
"KEN","<1","Kenya",12.1603957572431,29062.0544848007,99902.815005454,29090.325916456,"0-27 days mapped to model <1 completed month","estimated",0.822215895130027,TRUE,2020,0.018290580455695,-0.0217460456405329,0.978488694970912,0.944031652381418,1.01420341550057,0.021511305029088,-0.0142034155005675,0.0559683476185822,28436.8917660062,625.162718794524,-412.780435147755,1626.5551679155,28464.5550422715,625.77087418447,-413.181986038351,1628.13747323006,TRUE,FALSE,FALSE,FALSE,"map_full",2005,"MAP",FALSE
"LBR","<1","Liberia",42.3245620053839,5342.06486386744,10181.7805228593,52466.9025410033,"0-27 days mapped to model <1 completed month","estimated",0.999979141849584,FALSE,2020,0.0339952218055595,-0.0868763764914093,0.916790425476931,0.857694750682318,0.979957827161155,0.0832095745230687,0.0200421728388448,0.142305249317682,4897.5539194704,444.510944397044,107.066587317951,760.203872323887,48101.1539040231,4365.74863698019,1051.55072904561,7466.31564702402,TRUE,FALSE,FALSE,FALSE,"map_full",2005,"MAP",FALSE
"LSO","<1","Lesotho",,1738.91107694492,3891.18954187619,44688.4187529576,"0-27 days mapped to model <1 completed month","missing_MAP_no_estimate",0,TRUE,2020,,,,,,,,,,,,,,,,,TRUE,,,,"map_full",2005,"MAP",FALSE
"MDG","<1","Madagascar",16.612555436176,19697.5695837241,58101.4203676644,33902.0448365606,"0-27 days mapped to model <1 completed month","estimated",0.965066759112986,FALSE,2020,0.0232554941209199,-0.0311954762829657,0.969286082115673,0.92609704949265,1.01448925843987,0.0307139178843273,-0.0144892584398706,0.0739029505073502,19092.5800490088,604.989534715325,-285.403176335913,1455.70851006105,32860.7802153397,1041.2646212209,-491.215489277007,2505.4611416543,TRUE,FALSE,FALSE,FALSE,"map_full",2005,"MAP",FALSE
"MLI","<1","Mali",38.5111391906618,26553.8042800561,49051.1556254161,54134.9208626944,"0-27 days mapped to model <1 completed month","estimated",0.977670801796849,FALSE,2020,0.0332633275021512,-0.0828368036768546,0.920501357399895,0.862402719363925,0.98251400413023,0.0794986426001052,0.0174859958697704,0.137597280636075,24442.8128839228,2110.99139613332,464.319711967753,3653.73125947828,49831.2681368461,4303.65272584832,946.603002615422,7448.81789815586,TRUE,FALSE,FALSE,FALSE,"map_full",2005,"MAP",FALSE
"MOZ","<1","Mozambique",44.2928156950409,28730.5107721834,67940.4113850406,42287.8080754592,"0-27 days mapped to model <1 completed month","estimated",0.999790945132115,FALSE,2020,0.0343488030101741,-0.0880145305100234,0.915747570347402,0.856125600190154,0.979521710845826,0.0842524296525983,0.020478289154174,0.143874399809846,26309.8954344668,2420.6153377166,588.351707139884,4133.58499357819,38724.957500419,3562.8505750402,865.98196146547,6084.13300613064,TRUE,FALSE,FALSE,FALSE,"map_full",2005,"MAP",FALSE
"MRT","<1","Mauritania",4.08661106779518,3610.88211577061,8931.3123157616,40429.4686839948,"0-27 days mapped to model <1 completed month","estimated",0.840119682930452,TRUE,2020,0.00660097819468958,-0.00693368725353957,0.99309029529475,0.980324534470512,1.00602229152746,0.00690970470525032,-0.00602229152745815,0.019675465529488,3585.93198662517,24.9501291454444,-21.7457847724555,71.0457865998892,40150.1129939982,279.355689996569,-243.478046715256,795.468617467452,TRUE,FALSE,FALSE,FALSE,"map_full",2005,"MAP",FALSE
"MWI","<1","Malawi",32.2108258478265,17870.2453831774,43988.8875021875,40624.4540335072,"0-27 days mapped to model <1 completed month","estimated",0.999764978481837,FALSE,2020,0.031620479811305,-0.0708680047051398,0.931584848829369,0.875601548235653,0.991147551437257,0.0684151511706309,0.00885244856274314,0.124398451764347,16647.649843831,1222.59553934635,158.195428058176,2223.03085831624,37845.1258695805,2779.32816392674,359.625889721146,5053.61918554019,TRUE,FALSE,FALSE,FALSE,"map_full",2005,"MAP",FALSE
"NAM","<1","Namibia",4.5353951282014,1150.30157134225,4509.1273781305,25510.5140059089,"0-27 days mapped to model <1 completed month","estimated",0.611389973186959,TRUE,2020,0.00731079497482351,-0.00770735151097208,0.992322273962513,0.978204520483207,1.00664377927401,0.0076777260374874,-0.00664377927400595,0.0217954795167934,1141.46987101699,8.83170032525706,-7.64234973854011,25.0713743363253,25314.651268296,195.862737612854,-169.486224221696,556.013885478658,TRUE,FALSE,FALSE,FALSE,"map_full",2005,"MAP",FALSE
"NER","<1","Niger",26.7916282649868,26859.5778384676,54675.2357338674,49125.6735850341,"0-27 days mapped to model <1 completed month","estimated",0.952363358910006,FALSE,2020,0.0297057636537772,-0.0572217058018835,0.944384670594239,0.890969571932283,1.00100209271925,0.0556153294057609,-0.00100209271925022,0.109030428067717,25365.7735692816,1493.80426918605,-26.9157873940631,2928.51126944629,46393.5330663225,2732.14051871156,-49.2284798278258,5356.19322009122,TRUE,FALSE,FALSE,FALSE,"map_full",2005,"MAP",FALSE
"NGA","<1","Nigeria",44.911076588637,248969.830962733,490765.146504819,50730.9520115419,"0-27 days mapped to model <1 completed month","estimated",0.999968748812492,FALSE,2020,0.0344623234437785,-0.0882485605243748,0.915533283006184,0.855734842318068,0.979510417060395,0.084466716993816,0.0204895829396055,0.144265157681932,227940.166710806,21029.6642519274,5101.28800097047,35917.6719218827,46445.8750451561,4285.07696638577,1039.45604884563,7318.70879129964,TRUE,FALSE,FALSE,FALSE,"map_full",2005,"MAP",FALSE
"RWA","<1","Rwanda",4.897431879853,10974.9700691889,27608.6982844226,39751.8563031318,"0-27 days mapped to model <1 completed month","estimated",0.814603360177058,TRUE,2020,0.00788000187102184,-0.00833424012988697,0.991700393367969,0.976501449974985,1.00713590361937,0.00829960663203066,-0.00713590361937388,0.0234985500250152,10883.8821348163,91.0879343725782,-78.3163286392451,257.89588319388,39421.9315329228,329.924770209003,-283.665415270349,934.110983926359,TRUE,FALSE,FALSE,FALSE,"map_full",2005,"MAP",FALSE
"SEN","<1","Senegal",5.44994687087531,14087.6688285163,33863.5812998207,41601.2373404549,"0-27 days mapped to model <1 completed month","estimated",0.99558981120801,FALSE,2020,0.00874223998243764,-0.0092962024734579,0.990746873632015,0.973915248643031,1.0078693900514,0.00925312636798525,-0.00786939005140264,0.0260847513569694,13957.3138486157,130.354979900588,-110.861360926581,367.473338591176,41216.2958342791,384.941506175776,-327.376363253016,1085.15793216804,TRUE,FALSE,FALSE,FALSE,"map_full",2005,"MAP",FALSE
"SLE","<1","Sierra Leone",40.7926668056115,8908.966241986,15822.6890070573,56305.0075623203,"0-27 days mapped to model <1 completed month","estimated",0.99816935916103,FALSE,2020,0.0337157177994481,-0.085555868824204,0.918001853937244,0.859298710150282,0.980715313403454,0.0819981460627557,0.0192846865965458,0.140701289849718,8178.44752680747,730.518715178528,171.806621875906,1253.50304147503,51688.1013281606,4616.9062341597,1085.82442465549,7922.1871890166,TRUE,FALSE,FALSE,FALSE,"map_full",2005,"MAP",FALSE
"SOM","<1","Somalia",9.00565355096317,22712.0968753485,43905.4262858655,51729.5897037224,"0-27 days mapped to model <1 completed month","estimated",0.983183349547194,FALSE,2020,0.0140507895358858,-0.0156843793277686,0.984437980004374,0.957696912032015,1.0119257191911,0.0155620199956257,-0.0119257191911006,0.0423030879679852,22358.6507696317,353.446105716761,-270.85808957648,960.79183205527,50924.5727943876,805.01690933484,-616.912560677444,2188.32138378435,TRUE,FALSE,FALSE,FALSE,"map_full",2005,"MAP",FALSE
"SSD","<1","South Sudan",35.4180105817913,8651.84324487808,26518.6406368276,32625.5156264039,"0-27 days mapped to model <1 completed month","estimated",0.998944588913762,FALSE,2020,0.0325330205456653,-0.0776818686021493,0.92525873358119,0.86810154062948,0.986179247473155,0.0747412664188098,0.0138207525268447,0.131898459370519,8005.19352389887,646.649720979213,119.574984388513,1141.16479471465,30187.0432709198,2438.4723554841,450.909177533232,4303.25524729148,TRUE,FALSE,FALSE,FALSE,"map_full",2005,"MAP",FALSE
"STP","<1","Sao Tome and Principe",,109.182830168766,451.170779093878,24199.8895380695,"0-27 days mapped to model <1 completed month","missing_MAP_no_estimate",,,2020,,,,,,,,,,,,,,,,,TRUE,,,,"map_full",2005,"MAP",FALSE
"SWZ","<1","Swaziland",2.77619052188256,840.184208829557,2671.82630967339,31446.0639072104,"0-27 days mapped to model <1 completed month","estimated",0.0274046526925583,TRUE,2020,0.00450576693121799,-0.00469295924715511,0.9953180354801,0.986566779517612,1.00414691870768,0.00468196451990055,-0.00414691870767525,0.0134332204823879,836.250496173636,3.9337126559207,-3.48417561348862,11.2863797230281,31298.8345517063,147.229355504084,-130.404270699562,422.421909768819,TRUE,FALSE,FALSE,FALSE,"map_full",2005,"MAP",FALSE
"TCD","<1","Chad",17.2544300153994,18928.1040003328,38632.692138142,48995.0426769383,"0-27 days mapped to model <1 completed month","estimated",0.941951498070144,TRUE,2020,0.0238575750750968,-0.0326630970741749,0.967864581076319,0.923648266085323,1.01419759198195,0.0321354189236811,-0.0141975919819499,0.0763517339146766,18319.8414488511,608.262551481699,-268.733497588639,1445.19356014274,47420.5664553313,1574.47622160705,-695.611625065393,3740.85646160782,TRUE,FALSE,FALSE,FALSE,"map_full",2005,"MAP",FALSE
"TGO","<1","Togo",54.7789048030301,6894.94138343512,16844.4094173691,40933.1144392953,"0-27 days mapped to model <1 completed month","estimated",1,FALSE,2020,0.0368599329732218,-0.0851986009894537,0.918329885065894,0.854324594974082,0.987130398406383,0.0816701149341064,0.0128696015936173,0.145675405025918,6331.83072818605,563.110655249073,88.7351486161543,1004.42337866187,37590.1022784271,3343.01216086818,526.792874819673,5962.94802491659,TRUE,FALSE,FALSE,FALSE,"map_full",2005,"MAP",FALSE
"TZA","<1","Tanzania",21.5102815877522,46563.8184730473,125503.624613126,37101.5726570317,"0-27 days mapped to model <1 completed month","estimated",0.982661834291151,FALSE,2020,0.0270808834311355,-0.0431595533423842,0.957758564295293,0.908247750279721,1.00996833429917,0.042241435704707,-0.00996833429917277,0.0917522497202787,44596.8959288524,1966.92254419487,-464.163708785332,4272.33510046876,35534.3489610962,1567.22369593552,-369.84087927034,3404.15275944304,TRUE,FALSE,FALSE,FALSE,"map_full",2005,"MAP",FALSE
"UGA","<1","Uganda",41.7907617391782,39115.5981618639,104301.373387411,37502.4766132035,"0-27 days mapped to model <1 completed month","estimated",0.972005626882908,FALSE,2020,0.0338990390943208,-0.0864606743566281,0.917171616439408,0.858213143814019,0.980180483211489,0.082828383560592,0.0198195167885109,0.141786856185981,35875.716394111,3239.88176775285,775.252254461708,5546.07769120481,34396.207095813,3106.26951739055,743.280964846124,5317.35825817439,TRUE,FALSE,FALSE,FALSE,"map_full",2005,"MAP",FALSE
"ZMB","<1","Zambia",20.8670520447216,14008.9637803287,38938.3538502939,35977.2881878594,"0-27 days mapped to model <1 completed month","estimated",0.999994981989078,FALSE,2020,0.026673591713718,-0.041495286811208,0.959353856946663,0.910487119470116,1.01084332019334,0.0406461430533371,-0.0108433201933351,0.0895128805298838,13439.5534344844,569.410345844259,-151.903679846938,1253.98270121603,34514.9501855045,1462.33800235487,-390.113255508853,3220.43069934906,TRUE,FALSE,FALSE,FALSE,"map_full",2005,"MAP",FALSE
"ZWE","<1","Zimbabwe",4.09485353977597,9887.37873546734,32575.2338558339,30352.4413031853,"0-27 days mapped to model <1 completed month","estimated",0.993374399109765,FALSE,2020,0.00661405452165056,-0.00694786433790288,0.993076216269653,0.980285511777055,1.00603381308031,0.00692378373034708,-0.00603381308030659,0.019714488222945,9818.92066344293,68.4580720244084,-59.6585951440081,194.924611636167,30142.287563914,210.153739271309,-183.140957354398,598.382846609275,TRUE,FALSE,FALSE,FALSE,"map_full",2005,"MAP",FALSE
"AGO","1-5","Angola",20.1035553415068,16311.3605706205,353423.597502691,4615.24377146218,"direct age match","estimated",0.998084957706995,FALSE,2020,0.0331847437322081,-0.0776164901369648,0.92531922755457,0.867050039785012,0.987504334922225,0.0746807724454297,0.0124956650777749,0.132949960214988,15093.2155635706,1218.14500704986,203.821298653297,2168.59473891633,4270.57380158543,344.669969876754,57.670540420478,613.59647579837,TRUE,FALSE,FALSE,FALSE,"map_full",2005,"MAP",FALSE
"BDI","1-5","Burundi",32.7108667147613,7598.67822594829,130763.669523546,5811.0010629367,"direct age match","estimated",0.903118502531811,TRUE,2020,0.043321352913052,-0.121705805575717,0.885408812526015,0.813332188224002,0.963872789801377,0.114591187473985,0.0361272101986229,0.186667811775998,6727.93666480416,870.741561144129,274.519045500533,1418.42863682769,5145.11155072219,665.889512214506,209.935256865135,1084.72685264639,TRUE,FALSE,FALSE,FALSE,"map_full",2005,"MAP",FALSE
"BEN","1-5","Benin",56.789331963267,5044.12485996666,147281.648384077,3424.81559332683,"direct age match","estimated",1,FALSE,2020,0.0546076455118371,-0.170971746559167,0.842845386417476,0.757294752762203,0.938060567320863,0.157154613582524,0.0619394326791375,0.242705247237797,4251.4173667366,792.707493230063,312.430232189069,1224.23557123653,2886.59002216615,538.22557116068,212.131134881327,831.22071532225,TRUE,FALSE,FALSE,FALSE,"map_full",2005,"MAP",FALSE
"BFA","1-5","Burkina Faso",53.1839944402602,12534.0701003549,276622.989626225,4531.10210300708,"direct age match","estimated",1,FALSE,2020,0.052851400160744,-0.167027976150791,0.846175938260404,0.762908847723102,0.938531150382925,0.153824061739596,0.0614688496170748,0.237091152276898,10606.0285273895,1928.04157296541,770.454870088589,2971.71712281255,3834.10957336571,696.992529641374,278.521633769353,1074.28421868622,TRUE,FALSE,FALSE,FALSE,"map_full",2005,"MAP",FALSE
"BWA","1-5","Botswana",0.0739687942020688,904.264324432211,19294.1018336607,4686.73966908695,"direct age match","estimated",0.500006041684288,TRUE,2020,0.000145486918285235,-0.000289925025925838,0.999710116998273,0.999425085940692,0.999995229345293,0.000289883001726943,4.77065470716465e-06,0.000574914059308429,904.00219357549,0.262130856720995,0.00431393285587359,0.519874273447117,4685.38106292336,1.35860616358766,0.0223588166635849,2.69447252807662,TRUE,TRUE,FALSE,FALSE,"map_full",2005,"MAP",FALSE
"CAF","1-5","Central African Republic",57.137610295232,5848.93269870296,79104.2126985126,7393.95855059554,"direct age match","estimated",1,FALSE,2020,0.0547852465991897,-0.171290573250308,0.842576707645039,0.756789862474396,0.938088026106418,0.157423292354961,0.0619119738935822,0.243210137525604,4928.17445651055,920.758242192408,362.118968547417,1422.51972602955,6229.97725202467,1163.98129857087,457.7745687547,1798.28567594896,TRUE,FALSE,FALSE,FALSE,"map_full",2005,"MAP",FALSE
"CIV","1-5","Cote d'Ivoire",62.0559536355424,14749.1021159205,299236.64535734,4928.90905734743,"direct age match","estimated",0.999044906250652,FALSE,2020,0.0574732094306227,-0.17466880536869,0.839735090472756,0.750274382627616,0.939862853509258,0.160264909527244,0.0601371464907418,0.249725617372384,12385.3385997044,2363.76351621608,886.96891455202,3683.22863158659,4138.97789320363,789.931164143799,296.410526021246,1230.87485731842,TRUE,FALSE,FALSE,FALSE,"map_full",2005,"MAP",FALSE
"CMR","1-5","Cameroon",48.6084683420969,12723.5630944985,315284.592740465,4035.58035738596,"direct age match","estimated",0.994188327616715,FALSE,2020,0.0508250550576866,-0.160312229459027,0.851877766104217,0.771106072259926,0.94111012024049,0.148122233895783,0.0588898797595097,0.228893927740074,10838.9205058274,1884.64258867106,749.289100747551,2912.34633154841,3437.82117978401,597.75917760195,237.654842006298,923.719838712762,TRUE,FALSE,FALSE,FALSE,"map_full",2005,"MAP",FALSE
"COD","1-5","Democratic Republic of the Congo",64.5181086884157,50833.2594687616,1014929.17090049,5008.55241195403,"direct age match","estimated",0.967925701459564,FALSE,2020,0.0589938027478116,-0.175626268328952,0.83893146001179,0.747325742186688,0.941766026335671,0.16106853998821,0.0582339736643289,0.252674257813312,42645.6205832863,8187.6388854753,2960.22269317586,12844.2561085009,4201.83218750616,806.720224447864,291.667909254142,1265.53226340956,TRUE,FALSE,FALSE,FALSE,"map_full",2005,"MAP",FALSE
