"fit_id","rows","deaths","countries","surveys","regions","converged","iterations","rank","coefficients","finite_coefficients","finite_covariance","elapsed_seconds","min_smoothing_hessian_eigenvalue","max_smoothing_gradient","warnings","series","age_band","gamma","input_verified","nuisance_hash"
"map_full_age_1",1131361,32994,36,120,1113,TRUE,12,1296,1296,TRUE,TRUE,71.674,0.463766128082736,0.000109707574118545,"openMP not available: single threaded computation only","map_full","<1",2,TRUE,"3b74ed476e73b50574c4d5bf82431f89a30901e261f7c33ef4d1a822e9945966"
"map_full_age_2",1011107,13525,36,120,1104,TRUE,15,1287,1287,TRUE,TRUE,83.356,0.000267441979689902,0.000267426452849153,"openMP not available: single threaded computation only","map_full","1-5",2,TRUE,"0c508b810af17c66f69e378d8f87d3681dd658e5646a79cb1ad87998c5b82aa4"
"map_full_age_3",967350,12573,36,119,1102,TRUE,16,1284,1284,TRUE,TRUE,89.266,0.0232709663796512,2.03742840909626e-05,"openMP not available: single threaded computation only","map_full","6-11",2,TRUE,"af0ebe785a9c446f75a7cf44ec0de6b2f5fb00bf8bed310bb3e6c2ef122c0aaa"
"map_full_age_4",835276,12383,36,116,1072,TRUE,17,1251,1251,TRUE,TRUE,85.798,0.521783792262875,9.48836003544784e-06,"openMP not available: single threaded computation only","map_full","12-23",2,TRUE,"c39e592f770f097f55e2394099a33af3ea8371826be190e6b9de8daae052b1ad"
"map_full_age_5",828103,9999,36,116,1072,TRUE,15,1251,1251,TRUE,TRUE,69.78,0.0639892591628293,1.50339129660892e-05,"openMP not available: single threaded computation only","map_full","24-35",2,TRUE,"88b3fcf37845d80387ab94922ce9ddecf1a420b699c9f42bf0b9ec1055ed2eb3"
"map_full_age_6",802270,5981,36,116,1072,TRUE,21,1251,1251,TRUE,TRUE,1976.622,0.00014829946473305,0.000199565411491946,"openMP not available: single threaded computation only","map_full","36-47",2,TRUE,"bd75c0e1e34b1f9daa11d85d576681b12230019c41f8c78fffc1919ae80cd45a"
"map_full_age_7",782335,3483,36,116,1072,TRUE,18,1251,1251,TRUE,TRUE,6680.546,5.24517187547521e-05,6.05959411268519e-05,"openMP not available: single threaded computation only","map_full","48-59",2,TRUE,"957cf84c72afbcd80f7dca7f35e0b701a2b69339f3d702ced873cd4d4fd9140a"
