"series","age_band","log_hazard_ratio","standard_error","pfpr_min","hazard_ratio_20_to_zero","attributable_fraction_at_20pct","lower_95","upper_95","zero_below_observed_support"
"map_full","<1",-0.0633742289677895,0.0256148302194502,0.0164865959077473,0.93859215958222,0.0614078404177802,0.0130828277249639,0.107366588830913,TRUE
"map_full","1-5",-0.0998739153258151,0.0346415748250416,0.0164865959077473,0.904951511359562,0.0950484886404385,0.0314705886622656,0.154452897015448,TRUE
"map_full","6-11",-0.277559912228794,0.0433301074567917,0.0164865959077473,0.757630171930998,0.242369828069002,0.175215304297573,0.304056585420339,TRUE
"map_full","12-23",-0.528196604731325,0.062782813257927,0.0164865959077473,0.589667414812112,0.410332585187888,0.333118087017661,0.478606851794453,TRUE
"map_full","24-35",-0.675776670765505,0.0707325380595886,0.0164865959077473,0.508761127226871,0.491238872773129,0.415583225762953,0.557100521429988,TRUE
"map_full","36-47",-0.537777840794283,0.0757617243186665,0.0164865959077473,0.584044651636929,0.415955348363071,0.322458762640764,0.49654997172542,TRUE
"map_full","48-59",-0.558435323325495,0.0893049600761516,0.0164865959077473,0.572103520932868,0.427896479067132,0.318458136711724,0.519761798512818,TRUE
