"edf","Ref.df","Chi.sq","p-value","term"
2.55233732893367,2.96773659441619,47.641125598885,0,"s(pfpr_pct)"
2.16527477721875,2.62905713033191,42.3002869400807,0,"s(calendar_year)"
44.6366556830373,104,632.16168634555,0.0252138887518747,"s(survey)"
24.2034953449732,33,2611.68088816478,0,"s(country)"
297.540519906271,1014,812.332267031892,2.4476351212499e-06,"s(region)"
